actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
419,PT05M49.00S,2023-03-16T01:32:39.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,77,65,2023-03-16T01:32:51Z,4070000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,418.0,,,,,,,,,,,,,
420,PT05M49.00S,2023-03-16T01:32:47.0Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612747,77,65,2023-03-16T01:32:59Z,4080000,False,,,0,,LAL shot clock Team TURNOVER,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,203592.0,,,,,,,,,,,,,,,,,,,
421,PT05M38.00S,2023-03-16T01:33:10.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631095,29.517082785808146,31.372549019607842,1610612745,77,65,2023-03-16T01:33:16Z,4090000,False,93.0,225.0,1,left,MISS J. Smith Jr. 24' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,24.35,,,,,,,,,,,
422,PT05M37.00S,2023-03-16T01:33:11.6Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612747,77,65,2023-03-16T01:33:16Z,4100000,False,,,0,,J. Vanderbilt REBOUND (Off:2 Def:6),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Right Center,,,,,,,421.0,,,,,,,8.0,6.0,2.0,,,,
423,PT05M29.00S,2023-03-16T01:33:20.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,90.3580814717477,53.67647058823529,1610612747,77,65,2023-03-16T01:33:28Z,4110000,False,18.0,38.0,1,right,MISS J. Vanderbilt driving Layup,[1629020],1610612747.0,LAL,driving,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,4.23,,,,,,,,,,,
424,PT05M28.00S,2023-03-16T01:33:21.0Z,3,REGULAR,rebound,offensive,[],1629117,,,1610612747,77,65,2023-03-16T01:56:39Z,4120000,False,,,0,,W. Gabriel REBOUND (Off:6 Def:1),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,,423.0,,,,,,,7.0,1.0,6.0,,,,
425,PT05M23.00S,2023-03-16T01:33:24.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628972,84.70762155059133,3.1862745098039214,1610612747,77,68,2023-03-16T01:33:33Z,4130000,False,-234.0,91.0,1,right,T. Brown Jr. 25' 3PT  (3 PTS) (W. Gabriel 1 AST),"[1628972, 1629117]",1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Left,,,,,,Made,,3.0,25.12,,W. Gabriel,1629117.0,1.0,,,,,,,
427,PT05M05.00S,2023-03-16T01:33:43.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,6.915243101182654,48.77450980392157,1610612745,79,68,2023-03-16T01:33:48Z,4150000,False,6.0,13.0,1,left,K. Martin Jr. alley-oop DUNK (12 PTS) (A. Sengun 5 AST),"[1630231, 1630578]",1610612745.0,HOU,alley-oop,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,,12.0,1.39,,A. Sengun,1630578.0,5.0,,,,,,,
429,PT04M45.00S,2023-03-16T01:34:03.3Z,3,REGULAR,2pt,Jump Shot,[],1627736,80.3712220762155,82.59803921568627,1610612747,79,68,2023-03-16T01:34:09Z,4170000,False,163.0,132.0,1,right,MISS M. Beasley 20' pullup Shot,[1627736],1610612747.0,LAL,pullup,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,20.97,,,,,,,,,,,
430,PT04M44.00S,2023-03-16T01:34:04.3Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612745,79,68,2023-03-16T01:34:09Z,4180000,False,,,0,,K. Porter Jr. REBOUND (Off:4 Def:4),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,429.0,,,,,,,8.0,4.0,4.0,,,,
431,PT04M35.00S,2023-03-16T01:34:14.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,5.995400788436268,41.911764705882355,1610612745,79,68,2023-03-16T01:34:22Z,4190000,False,40.0,4.0,1,left,MISS J. Green driving floating Shot,[1630224],1610612745.0,HOU,driving floating,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,4.06,,,,,,,,,,,
432,PT04M35.00S,2023-03-16T01:34:14.2Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612747,79,68,2023-03-16T01:34:22Z,4200000,False,,,0,,J. Vanderbilt REBOUND (Off:2 Def:7),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,,431.0,,,,,,,9.0,7.0,2.0,,,,
433,PT04M28.00S,2023-03-16T01:34:22.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628972,90.75229960578186,52.20588235294118,1610612747,79,70,2023-03-16T01:34:34Z,4210000,False,11.0,34.0,1,right,T. Brown Jr. cutting Layup (5 PTS) (J. Vanderbilt 4 AST),"[1628972, 1629020]",1610612747.0,LAL,cutting,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,,5.0,3.61,,J. Vanderbilt,1629020.0,4.0,,,,,,,
438,PT04M06.00S,2023-03-16T01:34:53.7Z,3,REGULAR,substitution,out,[],1631095,,,1610612745,79,70,2023-03-16T01:35:14Z,4250000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M06.00S,2023-03-16T01:34:53.7Z,3,REGULAR,substitution,out,[],1630231,,,1610612745,79,70,2023-03-16T01:35:14Z,4260000,False,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M06.00S,2023-03-16T01:34:53.7Z,3,REGULAR,substitution,out,[],1629020,,,1610612745,79,70,2023-03-16T01:35:14Z,4270000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M06.00S,2023-03-16T01:34:53.7Z,3,REGULAR,substitution,out,[],1628972,,,1610612745,79,70,2023-03-16T01:35:14Z,4280000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M06.00S,2023-03-16T01:34:53.7Z,3,REGULAR,substitution,out,[],1627736,,,1610612745,79,70,2023-03-16T01:35:14Z,4290000,False,,,0,,SUB out: M. Beasley,[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M06.00S,2023-03-16T01:34:53.7Z,3,REGULAR,substitution,in,[],1631106,,,1610612745,79,70,2023-03-16T01:35:14Z,4300000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M06.00S,2023-03-16T01:34:53.7Z,3,REGULAR,substitution,in,[],1630256,,,1610612745,79,70,2023-03-16T01:35:14Z,4310000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M06.00S,2023-03-16T01:34:53.7Z,3,REGULAR,substitution,in,[],1629060,,,1610612745,79,70,2023-03-16T01:35:14Z,4320000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M06.00S,2023-03-16T01:34:53.7Z,3,REGULAR,substitution,in,[],1630559,,,1610612745,79,70,2023-03-16T01:35:14Z,4330000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M06.00S,2023-03-16T01:34:53.7Z,3,REGULAR,substitution,in,[],203471,,,1610612745,79,70,2023-03-16T01:35:14Z,4340000,False,,,0,,SUB in: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M58.00S,2023-03-16T01:35:20.7Z,3,REGULAR,3pt,Jump Shot,[],1629645,24.129434954007884,12.254901960784313,1610612745,79,70,2023-03-16T02:47:27Z,4350000,False,189.0,174.0,1,left,MISS K. Porter Jr. 25' pullup 3PT,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.69,,,,,,,,,,,
449,PT03M57.00S,2023-03-16T01:35:21.7Z,3,REGULAR,rebound,defensive,[],1629117,,,1610612747,79,70,2023-03-16T01:35:28Z,4360000,False,,,0,,W. Gabriel REBOUND (Off:6 Def:2),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Above the Break 3,24+ Right Center,,,,,,,448.0,,,,,,,8.0,2.0,6.0,,,,
450,PT03M53.00S,2023-03-16T01:35:28.9Z,3,REGULAR,turnover,lost ball,[],1629060,,,1610612747,79,70,2023-03-16T02:40:40Z,4370000,False,,,0,,R. Hachimura lost ball TURNOVER (1 TO),"[1629060, 1629645]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1.0,,,,,,,,,Porter Jr.,1629645.0
451,PT03M53.00S,2023-03-16T01:35:28.9Z,3,REGULAR,steal,,[],1629645,,,1610612745,79,70,2023-03-16T01:35:30Z,4380000,False,,,0,,K. Porter Jr. STEAL (1 STL),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
452,PT03M44.00S,2023-03-16T01:35:35.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631106,7.966491458607096,48.03921568627451,1610612745,79,70,2023-03-16T02:39:46Z,4390000,False,10.0,22.0,1,left,MISS T. Eason driving Layup,[1631106],1610612745.0,HOU,driving,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.44,,,,,,,,,,,
454,PT03M44.00S,2023-03-16T01:35:35.5Z,3,REGULAR,rebound,defensive,[],203471,,,1610612747,79,70,2023-03-16T02:44:18Z,4410000,False,,,0,,D. Schroder REBOUND (Off:0 Def:1),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,,,,,,,452.0,,,,,,,1.0,1.0,0.0,,,,
456,PT03M38.00S,2023-03-16T01:35:42.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'defensivegoaltending']",203471,91.80354796320631,58.333333333333336,1610612747,79,72,2023-03-16T02:05:18Z,4430000,False,42.0,25.0,1,right,D. Schroder running Layup (11 PTS),[203471],1610612747.0,LAL,running,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,11.0,4.84,,,,,,,,,,,
457,PT03M38.00S,2023-03-16T01:35:50.4Z,3,REGULAR,violation,defensive goaltending,[],1630578,,,1610612747,79,72,2023-03-16T01:35:59Z,4440000,False,,,0,,A. Sengun defensive goaltending VIOLATION,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,203592.0,,,,,,,,,,,,,,,,,,,
458,PT03M38.00S,2023-03-16T01:36:00.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,79,72,2023-03-16T01:36:00Z,4450000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT03M20.00S,2023-03-16T01:39:05.9Z,3,REGULAR,3pt,Jump Shot,[],1631106,21.632720105124836,9.313725490196079,1610612745,79,72,2023-03-16T01:39:14Z,4460000,False,203.0,151.0,1,left,MISS T. Eason 25' 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.32,,,,,,,,,,,
460,PT03M16.00S,2023-03-16T01:39:09.9Z,3,REGULAR,rebound,defensive,[],1629117,,,1610612747,79,72,2023-03-16T01:39:14Z,4470000,False,,,0,,W. Gabriel REBOUND (Off:6 Def:3),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Above the Break 3,24+ Right Center,,,,,,,459.0,,,,,,,9.0,3.0,6.0,,,,
461,PT03M01.00S,2023-03-16T01:39:27.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629117,90.88370565045992,54.65686274509803,1610612747,79,74,2023-03-16T01:39:33Z,4480000,False,23.0,33.0,1,right,W. Gabriel driving reverse Layup (2 PTS),[1629117],1610612747.0,LAL,driving reverse,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,4.06,,,,,,,,,,,
462,PT02M43.00S,2023-03-16T01:39:43.1Z,3,REGULAR,3pt,Jump Shot,[],1629645,25.837713534822605,15.196078431372548,1610612745,79,74,2023-03-16T01:39:49Z,4490000,False,174.0,190.0,1,left,MISS K. Porter Jr. 25' 3PT,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.79,,,,,,,,,,,
463,PT02M43.00S,2023-03-16T01:39:43.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,79,74,2023-03-16T01:39:49Z,4500000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,462.0,,,,,,,,,,,,,
465,PT02M40.00S,2023-03-16T01:39:49.8Z,3,REGULAR,substitution,out,[],1630578,,,1610612747,79,74,2023-03-16T01:39:55Z,4520000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M40.00S,2023-03-16T01:39:49.8Z,3,REGULAR,substitution,in,[],1630586,,,1610612747,79,74,2023-03-16T01:39:55Z,4530000,False,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M22.00S,2023-03-16T01:40:33.4Z,3,REGULAR,3pt,Jump Shot,[],1630559,70.25295663600527,77.69607843137256,1610612747,79,74,2023-03-16T01:40:40Z,4540000,False,138.0,227.0,1,right,MISS A. Reaves 26' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,26.6,,,,,,,,,,,
468,PT02M20.00S,2023-03-16T01:40:35.4Z,3,REGULAR,rebound,defensive,[],1630256,,,1610612745,79,74,2023-03-16T01:40:40Z,4550000,False,,,0,,J. Tate REBOUND (Off:1 Def:3),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Right Center,,,,,,,467.0,,,,,,,4.0,3.0,1.0,,,,
469,PT02M12.00S,2023-03-16T01:40:44.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,6.1268068331143235,53.92156862745098,1610612745,81,74,2023-03-16T01:40:50Z,4560000,False,-20.0,5.0,1,left,J. Tate driving Layup (9 PTS),[1630256],1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,,,,Made,,9.0,2.03,,,,,,,,,,,
470,PT01M59.00S,2023-03-16T01:40:57.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629060,86.67871222076215,63.970588235294116,1610612747,81,74,2023-03-16T01:41:05Z,4570000,False,70.0,73.0,1,right,MISS R. Hachimura 10' turnaround fadeaway Shot,[1629060],1610612747.0,LAL,turnaround fadeaway,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,,10.09,,,,,,,,,,,
471,PT01M57.00S,2023-03-16T01:40:59.5Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612745,81,74,2023-03-16T01:41:05Z,4580000,False,,,0,,K. Porter Jr. REBOUND (Off:4 Def:5),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,470.0,,,,,,,9.0,5.0,4.0,,,,
472,PT01M51.00S,2023-03-16T01:41:05.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630224,7.5722733245729295,48.529411764705884,1610612745,83,74,2023-03-16T01:41:13Z,4590000,False,7.0,19.0,1,left,J. Green running reverse Layup (7 PTS) (K. Porter Jr. 5 AST),"[1630224, 1629645]",1610612745.0,HOU,running reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,Made,,7.0,2.01,,K. Porter Jr.,1629645.0,5.0,,,,,,,
474,PT01M29.00S,2023-03-16T01:41:29.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,86.15308804204993,39.21568627450981,1610612747,83,74,2023-03-16T01:41:35Z,4610000,False,-54.0,78.0,1,right,MISS D. Schroder 9' driving floating Shot,[203471],1610612747.0,LAL,driving floating,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,,9.46,,,,,,,,,,,
475,PT01M27.00S,2023-03-16T01:41:31.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612745,83,74,2023-03-16T01:41:35Z,4620000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,474.0,,,,,,,,,,,,,
477,PT01M27.00S,2023-03-16T01:41:33.5Z,3,REGULAR,substitution,out,[],1630224,,,1610612745,83,74,2023-03-16T01:41:42Z,4640000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT01M27.00S,2023-03-16T01:41:33.5Z,3,REGULAR,substitution,out,[],1626156,,,1610612745,83,74,2023-03-16T01:41:42Z,4650000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT01M27.00S,2023-03-16T01:41:33.5Z,3,REGULAR,substitution,out,[],1629117,,,1610612745,83,74,2023-03-16T01:41:42Z,4660000,False,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT01M27.00S,2023-03-16T01:41:33.5Z,3,REGULAR,substitution,in,[],1630528,,,1610612745,83,74,2023-03-16T01:41:42Z,4670000,False,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT01M27.00S,2023-03-16T01:41:33.5Z,3,REGULAR,substitution,in,[],1629020,,,1610612745,83,74,2023-03-16T01:41:42Z,4680000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M27.00S,2023-03-16T01:41:33.5Z,3,REGULAR,substitution,in,[],1629022,,,1610612745,83,74,2023-03-16T01:41:42Z,4690000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT01M11.00S,2023-03-16T01:42:09.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631106,8.623521681997373,44.85294117647059,1610612745,83,74,2023-03-16T01:42:18Z,4700000,False,26.0,29.0,1,left,MISS T. Eason driving Layup - blocked,"[1631106, 1629022]",1610612745.0,HOU,driving,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.85,,,,,,,,Walker IV,1629022.0,,
484,PT01M11.00S,2023-03-16T01:42:09.4Z,3,REGULAR,block,,[],1629022,,,1610612745,83,74,2023-03-16T01:42:11Z,4710000,False,,,0,,L. Walker IV BLOCK (1 BLK),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
485,PT01M09.00S,2023-03-16T01:42:11.4Z,3,REGULAR,rebound,offensive,[],1631106,,,1610612745,83,74,2023-03-16T01:42:18Z,4720000,False,,,0,,T. Eason REBOUND (Off:1 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,483.0,,,,,,,3.0,2.0,1.0,,,,
486,PT01M03.00S,2023-03-16T01:42:18.7Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612745,83,74,2023-03-16T01:42:26Z,4730000,False,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Center,1626301.0,,,,,,,,,,,,,,,,,,,
487,PT00M45.70S,2023-03-16T01:42:55.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629020,91.5407358738502,53.18627450980392,1610612747,83,74,2023-03-16T01:43:03Z,4740000,False,16.0,27.0,1,right,MISS J. Vanderbilt driving reverse Layup,[1629020],1610612747.0,LAL,driving reverse,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.13,,,,,,,,,,,
488,PT00M44.20S,2023-03-16T01:42:56.5Z,3,REGULAR,rebound,defensive,[],1630528,,,1610612745,83,74,2023-03-16T01:43:03Z,4750000,False,,,0,,J. Christopher REBOUND (Off:0 Def:3),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,Restricted Area,0-8 Center,,,,,,,487.0,,,,,,,3.0,3.0,0.0,,,,
489,PT00M35.90S,2023-03-16T01:43:02.8Z,3,REGULAR,turnover,lost ball,[],1630528,,,1610612745,83,74,2023-03-16T01:43:07Z,4760000,False,,,0,,J. Christopher lost ball TURNOVER (1 TO),"[1630528, 1629020]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,Above the Break 3,24+ Center,,,,,,,,,,1.0,,,,,,,,,Vanderbilt,1629020.0
490,PT00M35.90S,2023-03-16T01:43:02.8Z,3,REGULAR,steal,,[],1629020,,,1610612747,83,74,2023-03-16T01:43:04Z,4770000,False,,,0,,J. Vanderbilt STEAL (2 STL),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
491,PT00M21.50S,2023-03-16T01:43:17.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630559,69.46452036793693,20.34313725490196,1610612747,83,74,2023-03-16T01:43:23Z,4780000,False,-148.0,235.0,1,right,MISS A. Reaves 27' pullup 3PT,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,27.75,,,,,,,,,,,
492,PT00M20.30S,2023-03-16T01:43:18.5Z,3,REGULAR,rebound,defensive,[],1631106,,,1610612745,83,74,2023-03-16T01:43:23Z,4790000,False,,,0,,T. Eason REBOUND (Off:1 Def:3),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,,,,,491.0,,,,,,,4.0,3.0,1.0,,,,
493,PT00M00.70S,2023-03-16T01:43:39.0Z,3,REGULAR,turnover,out-of-bounds,[],1629645,,,1610612745,83,74,2023-03-16T01:43:44Z,4800000,False,,,0,,K. Porter Jr. bad pass out-of-bounds TURNOVER (3 TO),[1629645],1610612745.0,HOU,bad pass,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,1626301.0,,,,,,,,,3.0,,,,,,,,,,
494,PT00M00.00S,2023-03-16T01:43:53.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630559,63.81406044678055,74.26470588235294,1610612747,83,74,2023-03-16T01:44:00Z,4810000,False,121.0,288.0,1,right,MISS A. Reaves 31' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,31.21,,,,,,,,,,,
495,PT00M00.00S,2023-03-16T01:43:53.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,83,74,2023-03-16T01:44:00Z,4820000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,494.0,,,,,,,,,,,,,
496,PT00M00.00S,2023-03-16T01:44:01.2Z,3,REGULAR,period,end,[],0,,,1610612747,83,74,2023-03-16T01:44:01Z,4830000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2023-03-16T01:46:35.2Z,4,REGULAR,period,start,[],0,,,1610612747,83,74,2023-03-16T01:46:35Z,4840000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT11M49.00S,2023-03-16T01:46:47.6Z,4,REGULAR,foul,personal,['2freethrow'],1631106,,,1610612747,83,74,2023-03-16T01:47:03Z,4850000,False,,,0,,T. Eason shooting personal FOUL (1 PF) (Reaves 2 FT),"[1631106, 1630559]",1610612745.0,HOU,shooting,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,2003.0,1.0,0.0,Reaves,1630559.0,,,,,,,,,,,,,,,
500,PT11M49.00S,2023-03-16T01:47:06.5Z,4,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,83,75,2023-03-16T01:47:06Z,4870000,False,,,0,,A. Reaves Free Throw 1 of 2 (14 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,Made,,14.0,,,,,,,,,,,,
501,PT11M49.00S,2023-03-16T01:47:20.3Z,4,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,83,76,2023-03-16T01:47:20Z,4880000,False,,,0,,A. Reaves Free Throw 2 of 2 (15 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,Made,,15.0,,,,,,,,,,,,
502,PT11M33.00S,2023-03-16T01:47:38.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,9.674770039421814,48.28431372549019,1610612745,85,76,2023-03-16T01:47:45Z,4890000,False,9.0,38.0,1,left,J. Tate driving Layup (11 PTS),[1630256],1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,,,,Made,,11.0,3.94,,,,,,,,,,,
