actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
538,PT07M06.00S,2022-01-13T02:30:44.5Z,4,REGULAR,turnover,offensive foul,[],201568,,,1610612737,78,92,2022-01-13T02:30:44Z,5310000,,,0,,D. Gallinari offensive foul TURNOVER (2 TO),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,1162.0,2.0,,,,,,,,,,,,,,,,,,,
539,PT07M06.00S,2022-01-13T02:31:02.7Z,4,REGULAR,substitution,out,[],201568,,,1610612748,78,92,2022-01-13T02:31:12Z,5320000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M06.00S,2022-01-13T02:31:02.7Z,4,REGULAR,substitution,in,[],1629631,,,1610612748,78,92,2022-01-13T02:31:12Z,5330000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT06M54.00S,2022-01-13T02:31:39.4Z,4,REGULAR,turnover,3-second-violation,[],1630209,,,1610612748,78,92,2022-01-13T02:31:45Z,5340000,,,0,,O. Yurtseven 3-second-violation TURNOVER (2 TO),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,1162.0,2.0,,,,,,,,,,,,,,,,,,,
542,PT06M45.00S,2022-01-13T02:31:53.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,38.97831800262812,44.11764705882353,1610612737,78,92,2022-01-13T02:31:58Z,5350000,29.0,314.0,1,left,MISS T. Young 31' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,,,31.53,Missed,,,,,,,,,,,,,,,,,
543,PT06M42.00S,2022-01-13T02:31:56.6Z,4,REGULAR,rebound,defensive,[],1629130,,,1610612748,78,92,2022-01-13T02:31:58Z,5360000,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,542.0,2.0,2.0,0.0,,,,,,,,,,,,
544,PT06M32.00S,2022-01-13T02:32:06.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630209,93.38042049934296,49.50980392156863,1610612748,78,92,2022-01-13T02:33:21Z,5370000,-2.0,10.0,1,right,MISS O. Yurtseven cutting DUNK,[1630209],1610612748.0,MIA,cutting,,,Yurtseven,O. Yurtseven,,,,,,,1.0,Missed,,,,,,,,,,,,,,,,,
545,PT06M30.00S,2022-01-13T02:32:08.8Z,4,REGULAR,rebound,offensive,[],1629639,,,1610612748,78,92,2022-01-13T02:32:08Z,5380000,,,0,,T. Herro REBOUND (Off:2 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,544.0,6.0,4.0,2.0,,,,,,,,,,,,
546,PT06M29.00S,2022-01-13T02:32:10.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630209,94.30026281208936,50.98039215686274,1610612748,78,94,2022-01-13T02:32:17Z,5390000,5.0,1.0,1,right,O. Yurtseven DUNK (6 PTS) (T. Herro 10 AST),"[1630209, 1629639]",1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,0.5,Made,6.0,,,,,,,,,T. Herro,1629639.0,10.0,,,,,
548,PT06M16.00S,2022-01-13T02:32:23.0Z,4,REGULAR,turnover,bad pass,[],1629027,,,1610612737,78,94,2022-01-13T02:32:44Z,5410000,,,0,,T. Young bad pass TURNOVER (4 TO),"[1629027, 1629216]",1610612737.0,ATL,,,,Young,T. Young,,,,,,4.0,,,,,,,,,,Vincent,1629216.0,,,,,,,,
549,PT06M16.00S,2022-01-13T02:32:23.0Z,4,REGULAR,steal,,[],1629216,,,1610612748,78,94,2022-01-13T02:32:25Z,5420000,,,0,,G. Vincent STEAL (2 STL),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT06M11.00S,2022-01-13T02:32:27.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629639,95.74572930354796,95.83333333333334,1610612748,78,94,2022-01-13T02:32:34Z,5430000,229.0,-13.0,1,right,MISS T. Herro running 3PT,[1629639],1610612748.0,MIA,running,,,Herro,T. Herro,,,,,,,22.95,Missed,,,,,,,,,,,,,,,,,
551,PT06M10.00S,2022-01-13T02:32:28.8Z,4,REGULAR,rebound,offensive,[],1630209,,,1610612748,78,94,2022-01-13T02:32:34Z,5440000,,,0,,O. Yurtseven REBOUND (Off:1 Def:6),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,550.0,7.0,6.0,1.0,,,,,,,,,,,,
552,PT06M10.00S,2022-01-13T02:32:31.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630209,94.40999984741211,50.0,1610612748,78,96,2022-01-13T02:32:32Z,5450000,0.0,0.0,1,right,O. Yurtseven tip Layup (8 PTS),[1630209],1610612748.0,MIA,tip,,,Yurtseven,O. Yurtseven,,,,,,,0.0,Made,8.0,,,,,,,,,,,,,,,,
553,PT06M10.00S,2022-01-13T02:32:35.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,78,96,2022-01-13T02:32:57Z,5460000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT05M55.00S,2022-01-13T02:35:42.3Z,4,REGULAR,3pt,Jump Shot,[],203992,25.312089356110377,15.196078431372548,1610612737,78,96,2022-01-13T02:35:48Z,5470000,174.0,185.0,1,left,MISS B. Bogdanovic 25' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,25.43,Missed,,,,,,,,,,,,,,,,,
555,PT05M52.00S,2022-01-13T02:35:45.3Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,78,96,2022-01-13T02:35:48Z,5480000,,,0,,T. Herro REBOUND (Off:2 Def:5),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,554.0,7.0,5.0,2.0,,,,,,,,,,,,
556,PT05M46.00S,2022-01-13T02:35:50.8Z,4,REGULAR,3pt,Jump Shot,[],1629130,72.61826544021025,83.08823529411765,1610612748,78,96,2022-01-13T02:35:57Z,5490000,165.0,205.0,1,right,MISS D. Robinson 26' running 3PT,[1629130],1610612748.0,MIA,running,,,Robinson,D. Robinson,,,,,,,26.33,Missed,,,,,,,,,,,,,,,,,
557,PT05M43.00S,2022-01-13T02:35:53.8Z,4,REGULAR,rebound,defensive,[],1629027,,,1610612737,78,96,2022-01-13T02:35:57Z,5500000,,,0,,T. Young REBOUND (Off:0 Def:3),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,556.0,3.0,3.0,0.0,,,,,,,,,,,,
558,PT05M39.00S,2022-01-13T02:35:58.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628381,30.436925098554536,63.48039215686274,1610612737,81,96,2022-01-13T02:36:06Z,5510000,-67.0,234.0,1,left,J. Collins 24' 3PT running (16 PTS) (T. Young 4 AST),"[1628381, 1629027]",1610612737.0,ATL,running,,,Collins,J. Collins,,,,,,,24.31,Made,16.0,,,,,,,,,T. Young,1629027.0,4.0,,,,,
560,PT05M10.00S,2022-01-13T02:36:27.5Z,4,REGULAR,turnover,lost ball,[],1629130,,,1610612748,81,96,2022-01-13T02:36:34Z,5530000,,,0,,D. Robinson lost ball TURNOVER (2 TO),"[1629130, 1628989]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,2.0,,,,,,,,,,Huerter,1628989.0,,,,,,,,
561,PT05M10.00S,2022-01-13T02:36:27.5Z,4,REGULAR,steal,,[],1628989,,,1610612737,81,96,2022-01-13T02:36:30Z,5540000,,,0,,K. Huerter STEAL (2 STL),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT05M06.00S,2022-01-13T02:36:32.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203992,5.601182654402102,48.529411764705884,1610612737,83,96,2022-01-13T02:36:59Z,5550000,7.0,0.0,1,left,B. Bogdanovic running Layup (12 PTS) (T. Young 5 AST),"[203992, 1629027]",1610612737.0,ATL,running,,,Bogdanovic,B. Bogdanovic,,,,,,,0.74,Made,12.0,,,,,,,,,T. Young,1629027.0,5.0,,,,,
564,PT05M06.00S,2022-01-13T02:36:38.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,83,96,2022-01-13T02:36:38Z,5570000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT04M53.00S,2022-01-13T02:38:28.0Z,4,REGULAR,3pt,Jump Shot,[],1629130,91.01511169513797,2.696078431372549,1610612748,83,96,2022-01-13T02:38:33Z,5580000,-237.0,32.0,1,right,MISS D. Robinson 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,23.87,Missed,,,,,,,,,,,,,,,,,
566,PT04M48.00S,2022-01-13T02:38:33.0Z,4,REGULAR,rebound,offensive,[],1630209,,,1610612748,83,96,2022-01-13T02:38:33Z,5590000,,,0,,O. Yurtseven REBOUND (Off:2 Def:6),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,565.0,8.0,6.0,2.0,,,,,,,,,,,,
567,PT04M46.00S,2022-01-13T02:38:34.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629639,69.72733245729303,26.225490196078432,1610612748,83,99,2022-01-13T02:38:38Z,5600000,-119.0,232.0,1,right,T. Herro 26' 3PT  (21 PTS) (O. Yurtseven 5 AST),"[1629639, 1630209]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,26.08,Made,21.0,,,,,,,,,O. Yurtseven,1630209.0,5.0,,,,,
568,PT04M27.00S,2022-01-13T02:38:52.7Z,4,REGULAR,3pt,Jump Shot,[],1628989,29.6484888304862,72.79411764705883,1610612737,83,99,2022-01-13T02:38:58Z,5610000,-114.0,226.0,1,left,MISS K. Huerter 25' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,25.33,Missed,,,,,,,,,,,,,,,,,
569,PT04M25.00S,2022-01-13T02:38:54.7Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,83,99,2022-01-13T02:38:58Z,5620000,,,0,,T. Herro REBOUND (Off:2 Def:6),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,568.0,8.0,6.0,2.0,,,,,,,,,,,,
570,PT04M17.00S,2022-01-13T02:39:10.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630209,92.32917214191852,49.26470588235294,1610612748,83,101,2022-01-13T02:39:14Z,5630000,-4.0,20.0,1,right,O. Yurtseven Layup (10 PTS),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,1.99,Made,10.0,,,,,,,,,,,,,,,,
571,PT04M17.00S,2022-01-13T02:39:17.7Z,4,REGULAR,foul,personal,['1freethrow'],1628381,,,1610612748,83,101,2022-01-13T02:39:31Z,5640000,,,0,,J. Collins shooting personal FOUL (4 PF) (Yurtseven 1 FT),"[1628381, 1630209]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,1162.0,,,,,,,,,,,,,,,,4.0,0.0,Yurtseven,1630209.0,
573,PT04M17.00S,2022-01-13T02:39:32.1Z,4,REGULAR,freethrow,1 of 1,[],1630209,,,1610612748,83,102,2022-01-13T02:39:32Z,5660000,,,0,,O. Yurtseven Free Throw 1 of 1 (11 PTS),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,
574,PT04M02.00S,2022-01-13T02:39:48.1Z,4,REGULAR,2pt,Jump Shot,[],1629027,26.137483574244413,32.276348039215684,1610612737,83,102,2022-01-13T02:40:44Z,5670000,89.0,193.0,1,left,MISS T. Young 21' pullup Shot,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,,,21.25,Missed,,,,,,,,,,,,,,,,,
575,PT03M58.00S,2022-01-13T02:39:52.1Z,4,REGULAR,rebound,defensive,[],1630209,,,1610612748,83,102,2022-01-13T02:39:56Z,5680000,,,0,,O. Yurtseven REBOUND (Off:2 Def:7),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,574.0,9.0,7.0,2.0,,,,,,,,,,,,
576,PT03M56.00S,2022-01-13T02:39:54.5Z,4,REGULAR,turnover,bad pass,[],1630209,,,1610612748,83,102,2022-01-13T02:40:00Z,5690000,,,0,,O. Yurtseven bad pass TURNOVER (3 TO),"[1630209, 1629631]",1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,3.0,,,,,,,,,,Hunter,1629631.0,,,,,,,,
577,PT03M56.00S,2022-01-13T02:39:54.5Z,4,REGULAR,steal,,[],1629631,,,1610612737,83,102,2022-01-13T02:39:58Z,5700000,,,0,,D. Hunter STEAL (1 STL),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT03M50.00S,2022-01-13T02:40:02.9Z,4,REGULAR,foul,personal,['2freethrow'],1630209,,,1610612737,83,102,2022-01-13T02:40:24Z,5710000,,,0,,O. Yurtseven shooting personal FOUL (3 PF) (Hunter 2 FT),"[1630209, 1629631]",1610612748.0,MIA,shooting,,,Yurtseven,O. Yurtseven,,,,,203592.0,,,,,,,,,,,,,,,,3.0,0.0,Hunter,1629631.0,
580,PT03M50.00S,2022-01-13T02:40:27.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629631,,,1610612737,84,102,2022-01-13T02:40:27Z,5730000,,,0,,D. Hunter Free Throw 1 of 2 (14 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,
581,PT03M50.00S,2022-01-13T02:40:44.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629631,,,1610612737,85,102,2022-01-13T02:40:44Z,5740000,,,0,,D. Hunter Free Throw 2 of 2 (15 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,
582,PT03M30.00S,2022-01-13T02:41:06.5Z,4,REGULAR,2pt,Jump Shot,[],1630209,78.53153745072274,45.34313725490196,1610612748,85,104,2022-01-13T02:41:11Z,5750000,-23.0,149.0,1,right,O. Yurtseven 15' Jump Shot (13 PTS) (G. Vincent 2 AST),"[1630209, 1629216]",1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,15.11,Made,13.0,,,,,,,,,G. Vincent,1629216.0,2.0,,,,,
584,PT03M14.00S,2022-01-13T02:41:22.3Z,4,REGULAR,3pt,Jump Shot,[],203992,7.5722733245729295,94.6078431372549,1610612737,88,104,2022-01-13T02:41:26Z,5770000,-223.0,19.0,1,left,B. Bogdanovic 3PT pullup (15 PTS),[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,,,22.38,Made,15.0,,,,,,,,,,,,,,,,
585,PT02M51.00S,2022-01-13T02:41:45.9Z,4,REGULAR,3pt,Jump Shot,[],1628997,71.17279894875165,20.588235294117645,1610612748,88,107,2022-01-13T02:41:50Z,5780000,-147.0,218.0,1,right,C. Martin 26' 3PT  (16 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,26.34,Made,16.0,,,,,,,,,,,,,,,,
586,PT02M38.00S,2022-01-13T02:41:57.7Z,4,REGULAR,3pt,Jump Shot,[],1629027,32.40801576872536,47.05882352941176,1610612737,88,107,2022-01-13T02:42:04Z,5790000,15.0,252.0,1,left,MISS T. Young 25' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,,,25.25,Missed,,,,,,,,,,,,,,,,,
587,PT02M34.00S,2022-01-13T02:42:01.7Z,4,REGULAR,rebound,defensive,[],1630209,,,1610612748,88,107,2022-01-13T02:42:04Z,5800000,,,0,,O. Yurtseven REBOUND (Off:2 Def:8),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,586.0,10.0,8.0,2.0,,,,,,,,,,,,
588,PT02M20.00S,2022-01-13T02:42:16.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628997,92.85479632063075,48.77450980392157,1610612748,88,109,2022-01-13T02:42:22Z,5810000,-6.0,15.0,1,right,C. Martin cutting DUNK (18 PTS) (O. Yurtseven 6 AST),"[1628997, 1630209]",1610612748.0,MIA,cutting,,,Martin,C. Martin,,,,,,,1.59,Made,18.0,,,,,,,,,O. Yurtseven,1630209.0,6.0,,,,,
590,PT02M20.00S,2022-01-13T02:42:26.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,88,109,2022-01-13T02:42:26Z,5830000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT02M20.00S,2022-01-13T02:43:23.1Z,4,REGULAR,substitution,out,[],1628989,,,1610612737,88,109,2022-01-13T02:43:44Z,5840000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT02M20.00S,2022-01-13T02:43:23.1Z,4,REGULAR,substitution,out,[],1629027,,,1610612737,88,109,2022-01-13T02:43:44Z,5850000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT02M20.00S,2022-01-13T02:43:23.1Z,4,REGULAR,substitution,out,[],203992,,,1610612737,88,109,2022-01-13T02:43:44Z,5860000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT02M20.00S,2022-01-13T02:43:23.1Z,4,REGULAR,substitution,out,[],1628381,,,1610612737,88,109,2022-01-13T02:43:44Z,5870000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT02M20.00S,2022-01-13T02:43:23.1Z,4,REGULAR,substitution,out,[],1629631,,,1610612737,88,109,2022-01-13T02:43:44Z,5880000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT02M20.00S,2022-01-13T02:43:23.1Z,4,REGULAR,substitution,in,[],203476,,,1610612737,88,109,2022-01-13T02:43:44Z,5890000,,,0,,SUB in: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT02M20.00S,2022-01-13T02:43:23.1Z,4,REGULAR,substitution,in,[],1630536,,,1610612737,88,109,2022-01-13T02:43:44Z,5900000,,,0,,SUB in: S. Cooper,[1630536],1610612737.0,ATL,,,,Cooper,S. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT02M20.00S,2022-01-13T02:43:23.1Z,4,REGULAR,substitution,in,[],1626153,,,1610612737,88,109,2022-01-13T02:43:44Z,5910000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT02M20.00S,2022-01-13T02:43:23.1Z,4,REGULAR,substitution,in,[],1630219,,,1610612737,88,109,2022-01-13T02:43:44Z,5920000,,,0,,SUB in: S. Mays,[1630219],1610612737.0,ATL,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT02M20.00S,2022-01-13T02:43:23.1Z,4,REGULAR,substitution,in,[],1630168,,,1610612737,88,109,2022-01-13T02:43:44Z,5930000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT02M08.00S,2022-01-13T02:44:07.7Z,4,REGULAR,3pt,Jump Shot,[],203476,32.933639947437584,47.05882352941176,1610612737,88,109,2022-01-13T02:44:13Z,5940000,15.0,257.0,1,left,MISS G. Dieng 25' 3PT,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,25.75,Missed,,,,,,,,,,,,,,,,,
602,PT02M05.00S,2022-01-13T02:44:10.7Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,88,109,2022-01-13T02:44:13Z,5950000,,,0,,C. Martin REBOUND (Off:4 Def:5),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,601.0,9.0,5.0,4.0,,,,,,,,,,,,
603,PT01M56.00S,2022-01-13T02:44:19.7Z,4,REGULAR,3pt,Jump Shot,[],1628997,73.40670170827858,15.931372549019606,1610612748,88,109,2022-01-13T02:44:24Z,5960000,-170.0,197.0,1,right,MISS C. Martin 26' 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,26.08,Missed,,,,,,,,,,,,,,,,,
604,PT01M52.00S,2022-01-13T02:44:23.7Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,88,109,2022-01-13T02:44:24Z,5970000,,,0,,O. Okongwu REBOUND (Off:3 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,603.0,7.0,4.0,3.0,,,,,,,,,,,,
605,PT01M34.00S,2022-01-13T02:44:42.1Z,4,REGULAR,3pt,Jump Shot,[],1630219,9.411957950065702,94.85294117647058,1610612737,88,109,2022-01-13T02:44:46Z,5980000,-224.0,36.0,1,left,MISS S. Mays 3PT,[1630219],1610612737.0,ATL,,,,Mays,S. Mays,,,,,,,22.72,Missed,,,,,,,,,,,,,,,,,
606,PT01M30.00S,2022-01-13T02:44:46.1Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,88,109,2022-01-13T02:44:46Z,5990000,,,0,,T. Herro REBOUND (Off:2 Def:7),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,605.0,9.0,7.0,2.0,,,,,,,,,,,,
607,PT01M24.00S,2022-01-13T02:44:51.5Z,4,REGULAR,3pt,Jump Shot,[],1629216,69.72733245729303,73.2843137254902,1610612748,88,112,2022-01-13T02:44:56Z,6000000,116.0,232.0,1,right,G. Vincent 25' 3PT  (11 PTS) (T. Herro 11 AST),"[1629216, 1629639]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,25.97,Made,11.0,,,,,,,,,T. Herro,1629639.0,11.0,,,,,
609,PT01M23.00S,2022-01-13T02:45:08.6Z,4,REGULAR,foul,personal,[],1628997,,,1610612737,88,112,2022-01-13T02:46:52Z,6020000,,,0,,C. Martin take personal FOUL (3 PF),"[1628997, 1630536]",1610612748.0,MIA,take,,,Martin,C. Martin,,,,,1162.0,,,,,,,,,,,,,,,,3.0,0.0,Cooper,1630536.0,
611,PT01M23.00S,2022-01-13T02:45:24.4Z,4,REGULAR,substitution,out,[],1629130,,,1610612737,88,112,2022-01-13T02:45:30Z,6040000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT01M23.00S,2022-01-13T02:45:24.4Z,4,REGULAR,substitution,out,[],1630209,,,1610612737,88,112,2022-01-13T02:45:30Z,6050000,,,0,,SUB out: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT01M23.00S,2022-01-13T02:45:24.4Z,4,REGULAR,substitution,in,[],1629657,,,1610612737,88,112,2022-01-13T02:45:30Z,6060000,,,0,,SUB in: K. Guy,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT01M23.00S,2022-01-13T02:45:24.4Z,4,REGULAR,substitution,in,[],1629735,,,1610612737,88,112,2022-01-13T02:45:30Z,6070000,,,0,,SUB in: C. Silva,[1629735],1610612748.0,MIA,,,,Silva,C. Silva,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT01M08.00S,2022-01-13T02:45:35.8Z,4,REGULAR,3pt,Jump Shot,[],203476,24.392247043363994,12.5,1610612737,91,112,2022-01-13T02:45:41Z,6080000,188.0,177.0,1,left,G. Dieng 25' 3PT  (3 PTS) (S. Mays 1 AST),"[203476, 1630219]",1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,25.77,Made,3.0,,,,,,,,,S. Mays,1630219.0,1.0,,,,,
617,PT00M54.50S,2022-01-13T02:45:53.0Z,4,REGULAR,3pt,Jump Shot,[],1629216,97.84822601839684,94.85294117647058,1610612748,91,115,2022-01-13T02:45:57Z,6100000,224.0,-32.0,1,right,G. Vincent 3PT  (14 PTS) (K. Guy 1 AST),"[1629216, 1629657]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,22.66,Made,14.0,,,,,,,,,K. Guy,1629657.0,1.0,,,,,
619,PT00M37.40S,2022-01-13T02:46:13.6Z,4,REGULAR,3pt,Jump Shot,[],1626153,7.046649145860711,95.58823529411765,1610612737,91,115,2022-01-13T02:46:21Z,6120000,-228.0,14.0,1,left,MISS D. Wright 3PT,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,22.83,Missed,,,,,,,,,,,,,,,,,
620,PT00M34.20S,2022-01-13T02:46:16.8Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,91,115,2022-01-13T02:46:21Z,6130000,,,0,,C. Martin REBOUND (Off:4 Def:6),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,619.0,10.0,6.0,4.0,,,,,,,,,,,,
621,PT00M11.80S,2022-01-13T02:46:43.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612748,91,115,2022-01-13T02:47:05Z,6140000,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,1162.0,,,,,,,,,,,,,,,,,,,,
622,PT00M05.30S,2022-01-13T02:46:55.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630536,31.225361366622867,33.088235294117645,1610612737,91,115,2022-01-13T02:47:36Z,6150000,85.0,241.0,1,left,MISS S. Cooper 25' step back 3PT,[1630536],1610612737.0,ATL,step back,,,Cooper,S. Cooper,,,,,,,25.54,Missed,,,,,,,,,,,,,,,,,
623,PT00M01.80S,2022-01-13T02:46:58.6Z,4,REGULAR,rebound,offensive,[],203476,,,1610612737,91,115,2022-01-13T02:46:58Z,6160000,,,0,,G. Dieng REBOUND (Off:1 Def:0),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,622.0,1.0,0.0,1.0,,,,,,,,,,,,
