actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
543,PT10M42.00S,2021-12-14T02:31:42.6Z,4,REGULAR,freethrow,1 of 2,[],203991,,,1610612737,102,93,2021-12-14T02:31:42Z,5420000,,,0,,C. Capela Free Throw 1 of 2 (11 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Made,,,,,,,11.0,,,,,,,,,,,,
544,PT10M42.00S,2021-12-14T02:31:56.1Z,4,REGULAR,freethrow,2 of 2,[],203991,,,1610612737,103,93,2021-12-14T02:31:56Z,5430000,,,0,,C. Capela Free Throw 2 of 2 (12 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Made,,,,,,,12.0,,,,,,,,,,,,
545,PT10M26.00S,2021-12-14T02:32:13.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,93.24901445466492,50.73529411764706,1610612745,103,93,2021-12-14T02:32:19Z,5440000,4.0,11.0,1,right,MISS A. Sengun driving Layup,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,1.16,Missed,,,,,,,,,,,,,,,,,,,
546,PT10M22.00S,2021-12-14T02:32:16.9Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,103,93,2021-12-14T02:32:16Z,5450000,,,0,,C. Capela REBOUND (Off:3 Def:12),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,545.0,,,,,,,,,,,,,15.0,12.0,3.0,,,
547,PT10M13.00S,2021-12-14T02:32:26.0Z,4,REGULAR,2pt,Jump Shot,[],101150,15.456636005256241,69.85294117647058,1610612737,105,93,2021-12-14T02:32:40Z,5460000,-99.0,93.0,1,left,L. Williams 13' fadeaway Jump Shot (10 PTS),[101150],1610612737.0,ATL,fadeaway,,,Williams,L. Williams,,,,,13.59,Made,,,,,,,10.0,,,,,,,,,,,,
548,PT09M58.00S,2021-12-14T02:32:41.2Z,4,REGULAR,3pt,Jump Shot,[],201571,70.77858081471747,21.813725490196077,1610612745,105,96,2021-12-14T02:32:48Z,5470000,-141.0,222.0,1,right,D. Augustin 26' 3PT pullup (12 PTS) (A. Sengun 2 AST),"[201571, 1630578]",1610612745.0,HOU,pullup,,,Augustin,D. Augustin,,,,,26.31,Made,,,,,,,12.0,,,,A. Sengun,1630578.0,2.0,,,,,,
550,PT09M39.00S,2021-12-14T02:33:00.4Z,4,REGULAR,3pt,Jump Shot,[],1629629,29.517082785808146,71.81372549019608,1610612737,105,96,2021-12-14T02:33:06Z,5490000,-109.0,225.0,1,left,MISS C. Reddish 25' step back 3PT,[1629629],1610612737.0,ATL,step back,,,Reddish,C. Reddish,,,,,25.01,Missed,,,,,,,,,,,,,,,,,,,
551,PT09M38.00S,2021-12-14T02:33:01.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612745,105,96,2021-12-14T02:33:06Z,5500000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,550.0,,,,,,,,,,,,,,,,,,
552,PT09M38.00S,2021-12-14T02:33:05.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,105,96,2021-12-14T02:33:05Z,5510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT09M38.00S,2021-12-14T02:33:09.6Z,4,REGULAR,substitution,out,[],1626153,,,1610612745,105,96,2021-12-14T02:33:18Z,5520000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT09M38.00S,2021-12-14T02:33:09.6Z,4,REGULAR,substitution,in,[],1628989,,,1610612745,105,96,2021-12-14T02:33:18Z,5530000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT09M30.00S,2021-12-14T02:33:27.6Z,4,REGULAR,3pt,Jump Shot,[],201571,67.09921156373193,54.41176470588235,1610612745,105,99,2021-12-14T02:33:32Z,5540000,22.0,257.0,1,right,D. Augustin 25' 3PT  (15 PTS) (D. Nwaba 2 AST),"[201571, 1628021]",1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,25.77,Made,,,,,,,15.0,,,,D. Nwaba,1628021.0,2.0,,,,,,
557,PT09M14.00S,2021-12-14T02:33:42.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101150,7.440867279894875,34.55882352941176,1610612737,107,99,2021-12-14T02:33:53Z,5560000,77.0,17.0,1,left,L. Williams 7' pullup Jump Shot (12 PTS) (K. Huerter 4 AST),"[101150, 1628989]",1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,7.91,Made,,,,,,,12.0,,,,K. Huerter,1628989.0,4.0,,,,,,
559,PT08M47.00S,2021-12-14T02:34:09.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,92.9862023653088,49.01960784313725,1610612745,107,101,2021-12-14T02:34:14Z,5580000,-5.0,13.0,1,right,A. Sengun Layup (9 PTS) (K. Martin Jr. 3 AST),"[1630578, 1630231]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,1.43,Made,,,,,,,9.0,,,,K. Martin Jr.,1630231.0,3.0,,,,,,
561,PT08M31.00S,2021-12-14T02:34:26.9Z,4,REGULAR,foul,personal,['2freethrow'],1628021,,,1610612737,107,101,2021-12-14T02:34:49Z,5600000,,,0,,D. Nwaba shooting personal FOUL (1 PF) (Collins 2 FT),"[1628021, 1628381]",1610612745.0,HOU,shooting,,,Nwaba,D. Nwaba,,,,,,,,1628172.0,1.0,0.0,Collins,1628381.0,,,,,,,,,,,,,
563,PT08M31.00S,2021-12-14T02:34:53.5Z,4,REGULAR,freethrow,1 of 2,[],1628381,,,1610612737,108,101,2021-12-14T02:34:53Z,5620000,,,0,,J. Collins Free Throw 1 of 2 (10 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,,,,,,,10.0,,,,,,,,,,,,
564,PT08M31.00S,2021-12-14T02:34:54.7Z,4,REGULAR,substitution,out,[],1629629,,,1610612737,108,101,2021-12-14T02:35:04Z,5630000,,,0,,SUB out: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT08M31.00S,2021-12-14T02:34:54.7Z,4,REGULAR,substitution,in,[],1629027,,,1610612737,108,101,2021-12-14T02:35:04Z,5640000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT08M31.00S,2021-12-14T02:35:13.0Z,4,REGULAR,freethrow,2 of 2,[],1628381,,,1610612737,109,101,2021-12-14T02:35:13Z,5650000,,,0,,J. Collins Free Throw 2 of 2 (11 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,,,,,,,11.0,,,,,,,,,,,,
567,PT08M13.00S,2021-12-14T02:35:33.3Z,4,REGULAR,3pt,Jump Shot,[],1630528,77.34888304862024,89.95098039215686,1610612745,109,101,2021-12-14T02:39:48Z,5660000,200.0,160.0,1,right,MISS J. Christopher 25' step back 3PT,[1630528],1610612745.0,HOU,step back,,,Christopher,J. Christopher,,,,,25.62,Missed,,,,,,,,,,,,,,,,,,,
568,PT08M09.00S,2021-12-14T02:35:37.3Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612737,109,101,2021-12-14T02:35:40Z,5670000,,,0,,J. Collins REBOUND (Off:2 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,567.0,,,,,,,,,,,,,6.0,4.0,2.0,,,
569,PT08M01.00S,2021-12-14T02:35:44.9Z,4,REGULAR,3pt,Jump Shot,[],1629027,37.66425755584757,64.4607843137255,1610612737,109,101,2021-12-14T02:35:51Z,5680000,-72.0,302.0,1,left,MISS T. Young 31' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,31.0,Missed,,,,,,,,,,,,,,,,,,,
570,PT07M58.00S,2021-12-14T02:35:47.8Z,4,REGULAR,rebound,offensive,[],1628989,,,1610612737,109,101,2021-12-14T02:35:47Z,5690000,,,0,,K. Huerter REBOUND (Off:1 Def:2),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,569.0,,,,,,,,,,,,,3.0,2.0,1.0,,,
571,PT07M57.00S,2021-12-14T02:35:49.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],101150,29.38567674113009,27.696078431372552,1610612737,109,101,2021-12-14T02:35:54Z,5700000,112.0,224.0,1,left,MISS L. Williams 24' 3PT,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,,
572,PT07M53.00S,2021-12-14T02:35:53.5Z,4,REGULAR,rebound,defensive,[],1628021,,,1610612745,109,101,2021-12-14T02:35:54Z,5710000,,,0,,D. Nwaba REBOUND (Off:0 Def:3),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,571.0,,,,,,,,,,,,,3.0,3.0,0.0,,,
573,PT07M41.00S,2021-12-14T02:36:05.1Z,4,REGULAR,3pt,Jump Shot,[],201571,67.7562417871222,65.68627450980392,1610612745,109,101,2021-12-14T02:36:11Z,5720000,78.0,251.0,1,right,MISS D. Augustin 26' 3PT,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,,
574,PT07M38.00S,2021-12-14T02:36:08.1Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,109,101,2021-12-14T02:41:20Z,5730000,,,0,,C. Capela REBOUND (Off:3 Def:13),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,573.0,,,,,,,,,,,,,16.0,13.0,3.0,,,
577,PT07M37.00S,2021-12-14T02:36:13.3Z,4,REGULAR,turnover,out-of-bounds,[],203991,,,1610612737,109,101,2021-12-14T02:36:34Z,5760000,,,0,,C. Capela lost ball out-of-bounds TURNOVER (1 TO),[203991],1610612737.0,ATL,lost ball,,,Capela,C. Capela,,,,,,,,1628172.0,,,,,,1.0,,,,,,,,,,,
578,PT07M28.00S,2021-12-14T02:36:48.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628021,87.86136662286465,95.34313725490196,1610612745,109,104,2021-12-14T02:36:53Z,5770000,227.0,62.0,1,right,D. Nwaba 3PT  (6 PTS) (J. Christopher 3 AST),"[1628021, 1630528]",1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,23.49,Made,,,,,,,6.0,,,,J. Christopher,1630528.0,3.0,,,,,,
580,PT07M08.00S,2021-12-14T02:37:07.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,8.229303547963205,44.36274509803921,1610612737,111,104,2021-12-14T02:37:13Z,5790000,28.0,25.0,1,left,J. Collins driving Layup (13 PTS) (T. Young 8 AST),"[1628381, 1629027]",1610612737.0,ATL,driving,,,Collins,J. Collins,,,,,3.76,Made,,,,,,,13.0,,,,T. Young,1629027.0,8.0,,,,,,
582,PT06M48.00S,2021-12-14T02:37:27.9Z,4,REGULAR,3pt,Jump Shot,[],1630231,76.16622864651774,11.76470588235294,1610612745,111,104,2021-12-14T02:37:34Z,5810000,-191.0,172.0,1,right,MISS K. Martin Jr. 25' 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,,
583,PT06M44.00S,2021-12-14T02:37:31.9Z,4,REGULAR,rebound,offensive,[],1628021,,,1610612745,111,104,2021-12-14T02:37:34Z,5820000,,,0,,D. Nwaba REBOUND (Off:1 Def:3),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,582.0,,,,,,,,,,,,,4.0,3.0,1.0,,,
584,PT06M42.00S,2021-12-14T02:37:33.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628021,92.9862023653088,46.32352941176471,1610612745,111,104,2021-12-14T02:37:40Z,5830000,-18.0,13.0,1,right,MISS D. Nwaba Layup,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,2.28,Missed,,,,,,,,,,,,,,,,,,,
585,PT06M37.00S,2021-12-14T02:37:38.2Z,4,REGULAR,rebound,offensive,[],1630578,,,1610612745,111,104,2021-12-14T02:37:38Z,5840000,,,0,,A. Sengun REBOUND (Off:2 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,584.0,,,,,,,,,,,,,4.0,2.0,2.0,,,
586,PT06M37.00S,2021-12-14T02:37:38.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,94.40999984741211,50.0,1610612745,111,106,2021-12-14T02:37:38Z,5850000,0.0,0.0,1,right,A. Sengun tip Layup (11 PTS),[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,0.0,Made,,,,,,,11.0,,,,,,,,,,,,
587,PT06M27.00S,2021-12-14T02:37:49.0Z,4,REGULAR,3pt,Jump Shot,[],1629027,42.657687253613666,51.225490196078425,1610612737,114,106,2021-12-14T02:37:54Z,5860000,-6.0,348.0,1,left,T. Young 34' 3PT  (33 PTS) (L. Williams 2 AST),"[1629027, 101150]",1610612737.0,ATL,,,,Young,T. Young,,,,,34.86,Made,,,,,,,33.0,,,,L. Williams,101150.0,2.0,,,,,,
589,PT06M25.00S,2021-12-14T02:37:54.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,114,106,2021-12-14T02:37:54Z,5880000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT06M25.00S,2021-12-14T02:39:53.6Z,4,REGULAR,substitution,out,[],101150,,,1610612745,114,106,2021-12-14T02:40:19Z,5890000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT06M25.00S,2021-12-14T02:39:53.6Z,4,REGULAR,substitution,out,[],203991,,,1610612745,114,106,2021-12-14T02:40:19Z,5900000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT06M25.00S,2021-12-14T02:39:53.6Z,4,REGULAR,substitution,out,[],1630528,,,1610612745,114,106,2021-12-14T02:40:19Z,5910000,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT06M25.00S,2021-12-14T02:39:53.6Z,4,REGULAR,substitution,in,[],201568,,,1610612745,114,106,2021-12-14T02:40:19Z,5920000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT06M25.00S,2021-12-14T02:39:53.6Z,4,REGULAR,substitution,in,[],1629629,,,1610612745,114,106,2021-12-14T02:40:19Z,5930000,,,0,,SUB in: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT06M25.00S,2021-12-14T02:39:53.6Z,4,REGULAR,substitution,in,[],201569,,,1610612745,114,106,2021-12-14T02:40:19Z,5940000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT06M18.00S,2021-12-14T02:40:59.9Z,4,REGULAR,foul,personal,[],1628989,,,1610612745,114,106,2021-12-14T02:41:05Z,5950000,,,0,,K. Huerter personal FOUL (3 PF),"[1628989, 201569]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,1179.0,3.0,0.0,Gordon,201569.0,,,,,,,,,,,,,
598,PT06M01.00S,2021-12-14T02:41:36.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,92.72339027595268,50.73529411764706,1610612745,114,106,2021-12-14T02:41:43Z,5970000,4.0,16.0,1,right,MISS K. Martin Jr. driving Layup,[1630231],1610612745.0,HOU,driving,,,Martin Jr.,K. Martin Jr.,,,,,1.63,Missed,,,,,,,,,,,,,,,,,,,
599,PT05M57.00S,2021-12-14T02:41:40.2Z,4,REGULAR,rebound,offensive,[],1628021,,,1610612745,114,106,2021-12-14T02:41:40Z,5980000,,,0,,D. Nwaba REBOUND (Off:2 Def:3),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,598.0,,,,,,,,,,,,,5.0,3.0,2.0,,,
600,PT05M57.00S,2021-12-14T02:41:40.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628021,94.40999984741211,50.0,1610612745,114,108,2021-12-14T02:41:40Z,5990000,0.0,0.0,1,right,D. Nwaba tip Layup (8 PTS),[1628021],1610612745.0,HOU,tip,,,Nwaba,D. Nwaba,,,,,0.0,Made,,,,,,,8.0,,,,,,,,,,,,
601,PT05M42.00S,2021-12-14T02:41:55.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201568,16.90210249671485,52.94117647058824,1610612737,114,108,2021-12-14T02:42:02Z,6000000,-15.0,106.0,1,left,MISS D. Gallinari 10' pullup Shot,[201568],1610612737.0,ATL,pullup,,,Gallinari,D. Gallinari,,,,,10.74,Missed,,,,,,,,,,,,,,,,,,,
602,PT05M39.00S,2021-12-14T02:41:58.2Z,4,REGULAR,rebound,defensive,[],1630231,,,1610612745,114,108,2021-12-14T02:42:02Z,6010000,,,0,,K. Martin Jr. REBOUND (Off:3 Def:2),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,601.0,,,,,,,,,,,,,5.0,2.0,3.0,,,
603,PT05M35.00S,2021-12-14T02:42:02.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628021,92.85479632063075,46.07843137254902,1610612745,114,110,2021-12-14T02:42:08Z,6020000,-20.0,15.0,1,right,D. Nwaba driving Layup (10 PTS) (D. Augustin 1 AST),"[1628021, 201571]",1610612745.0,HOU,driving,,,Nwaba,D. Nwaba,,,,,2.45,Made,,,,,,,10.0,,,,D. Augustin,201571.0,1.0,,,,,,
605,PT05M19.00S,2021-12-14T02:42:17.6Z,4,REGULAR,3pt,Jump Shot,[],1628989,31.35676741130092,38.23529411764706,1610612737,117,110,2021-12-14T02:42:22Z,6040000,59.0,242.0,1,left,K. Huerter 24' 3PT  (5 PTS) (T. Young 9 AST),"[1628989, 1629027]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,24.93,Made,,,,,,,5.0,,,,T. Young,1629027.0,9.0,,,,,,
607,PT04M58.00S,2021-12-14T02:42:39.1Z,4,REGULAR,3pt,Jump Shot,[],1630231,95.6143232588699,4.166666666666666,1610612745,117,113,2021-12-14T02:42:43Z,6060000,-229.0,-11.0,1,right,K. Martin Jr. 3PT  (13 PTS) (E. Gordon 2 AST),"[1630231, 201569]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,22.95,Made,,,,,,,13.0,,,,E. Gordon,201569.0,2.0,,,,,,
609,PT04M37.00S,2021-12-14T02:42:59.4Z,4,REGULAR,2pt,Jump Shot,[],1629027,23.078186596583443,68.87254901960785,1610612737,119,113,2021-12-14T02:43:04Z,6080000,-94.0,164.0,1,left,T. Young 18' pullup Jump Shot (35 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,18.96,Made,,,,,,,35.0,,,,,,,,,,,,
610,PT04M19.00S,2021-12-14T02:43:18.0Z,4,REGULAR,3pt,Jump Shot,[],201569,67.36202365308804,47.30392156862745,1610612745,119,116,2021-12-14T02:43:22Z,6090000,-13.0,254.0,1,right,E. Gordon 25' 3PT pullup (25 PTS) (A. Sengun 3 AST),"[201569, 1630578]",1610612745.0,HOU,pullup,,,Gordon,E. Gordon,,,,,25.47,Made,,,,,,,25.0,,,,A. Sengun,1630578.0,3.0,,,,,,
611,PT04M18.00S,2021-12-14T02:43:25.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,119,116,2021-12-14T02:43:39Z,6100000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT04M18.00S,2021-12-14T02:44:39.5Z,4,REGULAR,substitution,out,[],201568,,,1610612737,119,116,2021-12-14T02:44:57Z,6110000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT04M18.00S,2021-12-14T02:44:39.5Z,4,REGULAR,substitution,in,[],203991,,,1610612737,119,116,2021-12-14T02:44:57Z,6120000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT04M06.00S,2021-12-14T02:45:12.0Z,4,REGULAR,3pt,Jump Shot,[],1628381,29.25427069645204,24.754901960784316,1610612737,119,116,2021-12-14T02:45:16Z,6130000,126.0,222.0,1,left,MISS J. Collins 25' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,,
615,PT04M03.00S,2021-12-14T02:45:15.0Z,4,REGULAR,rebound,defensive,[],1628021,,,1610612745,119,116,2021-12-14T02:45:16Z,6140000,,,0,,D. Nwaba REBOUND (Off:2 Def:4),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,614.0,,,,,,,,,,,,,6.0,4.0,2.0,,,
616,PT03M49.00S,2021-12-14T02:45:28.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201571,93.64323258869908,50.49019607843137,1610612745,119,118,2021-12-14T02:45:33Z,6150000,2.0,7.0,1,right,D. Augustin cutting Layup (17 PTS) (A. Sengun 4 AST),"[201571, 1630578]",1610612745.0,HOU,cutting,,,Augustin,D. Augustin,,,,,0.77,Made,,,,,,,17.0,,,,A. Sengun,1630578.0,4.0,,,,,,
618,PT03M36.00S,2021-12-14T02:45:41.5Z,4,REGULAR,turnover,bad pass,[],1629027,,,1610612737,119,118,2021-12-14T02:45:47Z,6170000,,,0,,T. Young bad pass TURNOVER (7 TO),"[1629027, 1628021]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,7.0,Nwaba,1628021.0,,,,,,,,,
619,PT03M36.00S,2021-12-14T02:45:41.5Z,4,REGULAR,steal,,[],1628021,,,1610612745,119,118,2021-12-14T02:59:20Z,6180000,,,0,,D. Nwaba STEAL (1 STL),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT03M31.00S,2021-12-14T02:45:46.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201571,78.0059132720105,89.70588235294117,1610612745,119,121,2021-12-14T02:45:52Z,6190000,199.0,154.0,1,right,D. Augustin 25' 3PT  (20 PTS) (D. Nwaba 3 AST),"[201571, 1628021]",1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,25.14,Made,,,,,,,20.0,,,,D. Nwaba,1628021.0,3.0,,,,,,
622,PT03M13.00S,2021-12-14T02:46:04.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,5.732588699080158,49.26470588235294,1610612737,119,121,2021-12-14T02:46:09Z,6210000,4.0,1.0,1,left,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,0.4,Missed,,,,,,,,,,,,,,,,,,,
623,PT03M10.00S,2021-12-14T02:46:07.6Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,119,121,2021-12-14T02:46:09Z,6220000,,,0,,A. Sengun REBOUND (Off:2 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,622.0,,,,,,,,,,,,,5.0,3.0,2.0,,,
624,PT03M02.00S,2021-12-14T02:46:15.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201571,93.11760840998686,53.18627450980392,1610612745,119,121,2021-12-14T02:46:19Z,6230000,16.0,12.0,1,right,MISS D. Augustin driving Layup - blocked,"[201571, 203991]",1610612745.0,HOU,driving,,,Augustin,D. Augustin,,,,,2.0,Missed,,,,,,,,,,,,,,,,,Capela,203991.0,
625,PT03M02.00S,2021-12-14T02:46:15.4Z,4,REGULAR,block,,[],203991,,,1610612745,119,121,2021-12-14T02:46:17Z,6240000,,,0,,C. Capela BLOCK (2 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT02M59.00S,2021-12-14T02:46:18.4Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612737,119,121,2021-12-14T02:46:19Z,6250000,,,0,,J. Collins REBOUND (Off:2 Def:5),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,624.0,,,,,,,,,,,,,7.0,5.0,2.0,,,
627,PT02M58.00S,2021-12-14T02:46:21.7Z,4,REGULAR,foul,personal,[],1628021,,,1610612737,119,121,2021-12-14T02:46:27Z,6260000,,,0,,D. Nwaba take personal FOUL (2 PF),"[1628021, 1629027]",1610612745.0,HOU,take,,,Nwaba,D. Nwaba,,,,,,,,2002.0,2.0,0.0,Young,1629027.0,,,,,,,,,,,,,
629,PT02M52.00S,2021-12-14T02:46:43.9Z,4,REGULAR,3pt,Jump Shot,[],1628989,33.85348226018397,48.03921568627451,1610612737,119,121,2021-12-14T02:46:49Z,6280000,10.0,266.0,1,left,MISS K. Huerter 26' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,26.59,Missed,,,,,,,,,,,,,,,,,,,
630,PT02M48.00S,2021-12-14T02:46:47.3Z,4,REGULAR,rebound,offensive,[],1629629,,,1610612737,119,121,2021-12-14T02:46:47Z,6290000,,,0,,C. Reddish REBOUND (Off:1 Def:1),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,629.0,,,,,,,,,,,,,2.0,1.0,1.0,,,
631,PT02M47.00S,2021-12-14T02:46:48.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,7.835085413929041,47.794117647058826,1610612737,119,121,2021-12-14T02:46:55Z,6300000,11.0,21.0,1,left,MISS J. Collins cutting Layup - blocked,"[1628381, 1630231]",1610612737.0,ATL,cutting,,,Collins,J. Collins,,,,,2.38,Missed,,,,,,,,,,,,,,,,,Martin Jr.,1630231.0,
632,PT02M47.00S,2021-12-14T02:46:48.8Z,4,REGULAR,block,,[],1630231,,,1610612737,119,121,2021-12-14T02:46:52Z,6310000,,,0,,K. Martin Jr. BLOCK (1 BLK),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT02M46.00S,2021-12-14T02:46:49.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,119,121,2021-12-14T02:46:55Z,6320000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,631.0,,,,,,,,,,,,,,,,,,
