actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
548,PT06M02.00S,2022-01-27T02:28:08.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,83.65637319316689,43.38235294117647,1610612758,110,85,2022-01-27T02:28:14Z,5400000,-33.0,101.0,1,right,MISS D. Mitchell 10' driving floating Shot,[1630558],1610612758.0,SAC,driving floating,,,Mitchell,D. Mitchell,,,,,,,,,,,10.64,Missed,,,,,,,,,,,,
549,PT05M59.00S,2022-01-27T02:28:11.7Z,4,REGULAR,rebound,offensive,[],1630558,,,1610612758,110,85,2022-01-27T02:28:11Z,5410000,,,0,,D. Mitchell REBOUND (Off:1 Def:1),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,548.0,2.0,1.0,1.0,,,,,,
550,PT05M52.00S,2022-01-27T02:28:19.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626158,87.07293035479631,49.50980392156863,1610612758,110,87,2022-01-27T02:28:23Z,5420000,-2.0,69.0,1,right,R. Holmes 6' floating Jump Shot (12 PTS),[1626158],1610612758.0,SAC,floating,,,Holmes,R. Holmes,,,,,,,,,,,6.9,Made,,,,,,,12.0,,,,,
551,PT05M38.00S,2022-01-27T02:28:32.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101150,7.046649145860711,47.30392156862745,1610612737,110,87,2022-01-27T02:28:37Z,5430000,13.0,14.0,1,left,MISS L. Williams driving floating Shot,[101150],1610612737.0,ATL,driving floating,,,Williams,L. Williams,,,,,,,,,,,1.92,Missed,,,,,,,,,,,,
552,PT05M35.00S,2022-01-27T02:28:35.4Z,4,REGULAR,rebound,defensive,[],203084,,,1610612758,110,87,2022-01-27T02:28:37Z,5440000,,,0,,H. Barnes REBOUND (Off:0 Def:8),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,551.0,8.0,8.0,0.0,,,,,,
553,PT05M29.00S,2022-01-27T02:28:42.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203084,92.9862023653088,48.77450980392157,1610612758,110,89,2022-01-27T02:28:49Z,5450000,-6.0,13.0,1,right,H. Barnes cutting Layup (25 PTS) (D. Mitchell 5 AST),"[203084, 1630558]",1610612758.0,SAC,cutting,,,Barnes,H. Barnes,,,,,,,,,,,1.47,Made,,,,,,,25.0,D. Mitchell,1630558.0,5.0,,
555,PT05M29.00S,2022-01-27T02:28:50.2Z,4,REGULAR,foul,personal,['1freethrow'],203992,,,1610612758,110,89,2022-01-27T02:29:16Z,5470000,,,0,,B. Bogdanovic shooting personal FOUL (2 PF) (Barnes 1 FT),"[203992, 203084]",1610612737.0,ATL,shooting,,,Bogdanovic,B. Bogdanovic,,,,,203177.0,2.0,0.0,Barnes,203084.0,,,,,,,,,,,,,,,
557,PT05M29.00S,2022-01-27T02:28:57.6Z,4,REGULAR,substitution,out,[],1626158,,,1610612758,110,89,2022-01-27T02:29:11Z,5490000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
558,PT05M29.00S,2022-01-27T02:28:57.6Z,4,REGULAR,substitution,in,[],1627745,,,1610612758,110,89,2022-01-27T02:29:11Z,5500000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
559,PT05M29.00S,2022-01-27T02:29:17.4Z,4,REGULAR,freethrow,1 of 1,[],203084,,,1610612758,110,90,2022-01-27T02:29:17Z,5510000,,,0,,H. Barnes Free Throw 1 of 1 (26 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,Made,,,,,,,26.0,,,,,
560,PT05M14.00S,2022-01-27T02:29:35.3Z,4,REGULAR,3pt,Jump Shot,[],101150,7.966491458607096,3.6764705882352944,1610612737,113,90,2022-01-27T02:29:39Z,5520000,232.0,22.0,1,left,L. Williams 3PT  (15 PTS) (D. Wright 1 AST),"[101150, 1626153]",1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,23.27,Made,,,,,,,15.0,D. Wright,1626153.0,1.0,,
562,PT04M57.00S,2022-01-27T02:29:51.8Z,4,REGULAR,3pt,Jump Shot,[],1630558,77.4802890932983,11.76470588235294,1610612758,113,90,2022-01-27T02:29:57Z,5540000,-191.0,159.0,1,right,MISS D. Mitchell 24' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,24.88,Missed,,,,,,,,,,,,
563,PT04M56.00S,2022-01-27T02:29:52.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,113,90,2022-01-27T02:29:57Z,5550000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,562.0,,,,,,,,,
564,PT04M56.00S,2022-01-27T02:29:57.4Z,4,REGULAR,foul,personal,[],203992,,,1610612758,113,90,2022-01-27T02:30:03Z,5560000,,,0,,B. Bogdanovic loose ball personal FOUL (3 PF),"[203992, 1627745]",1610612737.0,ATL,loose ball,,,Bogdanovic,B. Bogdanovic,,,,,1628172.0,3.0,0.0,Jones,1627745.0,,,,,,,,,,,,,,,
566,PT04M52.00S,2022-01-27T02:30:12.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630558,67.09921156373193,52.20588235294118,1610612758,113,90,2022-01-27T02:30:18Z,5580000,11.0,257.0,1,right,MISS D. Mitchell 25' pullup 3PT,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,,,,,,,25.7,Missed,,,,,,,,,,,,
567,PT04M49.00S,2022-01-27T02:30:15.9Z,4,REGULAR,rebound,defensive,[],201568,,,1610612737,113,90,2022-01-27T02:30:18Z,5590000,,,0,,D. Gallinari REBOUND (Off:0 Def:8),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,566.0,8.0,8.0,0.0,,,,,,
568,PT04M40.00S,2022-01-27T02:30:25.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,6.389618922470433,48.529411764705884,1610612737,113,90,2022-01-27T02:30:31Z,5600000,7.0,8.0,1,left,MISS O. Okongwu cutting Layup,[1630168],1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,,,,,,,1.06,Missed,,,,,,,,,,,,
569,PT04M37.00S,2022-01-27T02:30:28.8Z,4,REGULAR,rebound,defensive,[],203084,,,1610612758,113,90,2022-01-27T02:30:31Z,5610000,,,0,,H. Barnes REBOUND (Off:0 Def:9),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,568.0,9.0,9.0,0.0,,,,,,
570,PT04M36.00S,2022-01-27T02:30:32.3Z,4,REGULAR,foul,personal,[],101150,,,1610612758,113,90,2022-01-27T02:31:35Z,5620000,,,0,,L. Williams take personal FOUL (1 PF),"[101150, 1630169]",1610612737.0,ATL,take,,,Williams,L. Williams,,,,,203177.0,1.0,0.0,Haliburton,1630169.0,,,,,,,,,,,,,,,
572,PT04M36.00S,2022-01-27T02:30:42.5Z,4,REGULAR,substitution,out,[],203992,,,1610612758,113,90,2022-01-27T02:30:49Z,5640000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
573,PT04M36.00S,2022-01-27T02:30:42.5Z,4,REGULAR,substitution,in,[],1630219,,,1610612758,113,90,2022-01-27T02:30:49Z,5650000,,,0,,SUB in: S. Mays,[1630219],1610612737.0,ATL,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,
574,PT04M32.00S,2022-01-27T02:30:56.6Z,4,REGULAR,3pt,Jump Shot,[],1627741,72.48685939553219,20.588235294117645,1610612758,113,90,2022-01-27T02:31:00Z,5660000,-147.0,206.0,1,right,MISS B. Hield 25' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,25.32,Missed,,,,,,,,,,,,
575,PT04M30.00S,2022-01-27T02:30:58.6Z,4,REGULAR,rebound,defensive,[],201568,,,1610612737,113,90,2022-01-27T02:31:00Z,5670000,,,0,,D. Gallinari REBOUND (Off:0 Def:9),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,574.0,9.0,9.0,0.0,,,,,,
576,PT04M17.00S,2022-01-27T02:31:12.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,12.565703022339028,62.5,1610612737,113,90,2022-01-27T02:31:20Z,5680000,-62.0,66.0,1,left,MISS O. Okongwu 9' turnaround Hook,[1630168],1610612737.0,ATL,turnaround,,,Okongwu,O. Okongwu,,,,,,,,,,,9.06,Missed,,,,,,,,,,,,
577,PT04M14.00S,2022-01-27T02:31:15.3Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612758,113,90,2022-01-27T02:31:20Z,5690000,,,0,,B. Hield REBOUND (Off:3 Def:5),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,576.0,8.0,5.0,3.0,,,,,,
578,PT04M00.00S,2022-01-27T02:31:31.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630168,,,1610612758,113,90,2022-01-27T02:31:57Z,5700000,,,0,,O. Okongwu shooting personal FOUL (3 PF) (Barnes 2 FT),"[1630168, 203084]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,1628172.0,3.0,0.0,Barnes,203084.0,,,,,,,,,,,,,,,
580,PT04M00.00S,2022-01-27T02:31:58.2Z,4,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,113,91,2022-01-27T02:31:58Z,5720000,,,0,,H. Barnes Free Throw 1 of 2 (27 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,Made,,,,,,,27.0,,,,,
581,PT04M00.00S,2022-01-27T02:31:59.2Z,4,REGULAR,substitution,out,[],101150,,,1610612758,113,91,2022-01-27T02:32:10Z,5730000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
582,PT04M00.00S,2022-01-27T02:31:59.2Z,4,REGULAR,substitution,out,[],1630169,,,1610612758,113,91,2022-01-27T02:32:10Z,5740000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
583,PT04M00.00S,2022-01-27T02:31:59.2Z,4,REGULAR,substitution,in,[],1627789,,,1610612758,113,91,2022-01-27T02:32:10Z,5750000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,
584,PT04M00.00S,2022-01-27T02:31:59.2Z,4,REGULAR,substitution,in,[],1630186,,,1610612758,113,91,2022-01-27T02:32:10Z,5760000,,,0,,SUB in: J. Ramsey,[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,
585,PT04M00.00S,2022-01-27T02:31:59.2Z,4,REGULAR,substitution,out,[],1627741,,,1610612758,113,91,2022-01-27T02:32:21Z,5770000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
586,PT04M00.00S,2022-01-27T02:31:59.2Z,4,REGULAR,substitution,in,[],1629663,,,1610612758,113,91,2022-01-27T02:32:21Z,5780000,,,0,,SUB in: L. King,[1629663],1610612758.0,SAC,,,,King,L. King,,,,,,,,,,,,,,,,,,,,,,,,
587,PT04M00.00S,2022-01-27T02:32:26.5Z,4,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,113,92,2022-01-27T02:32:26Z,5790000,,,0,,H. Barnes Free Throw 2 of 2 (28 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,Made,,,,,,,28.0,,,,,
588,PT03M46.00S,2022-01-27T02:32:45.8Z,4,REGULAR,foul,personal,['2freethrow'],1627745,,,1610612737,113,92,2022-01-27T02:33:05Z,5800000,,,0,,D. Jones shooting personal FOUL (4 PF) (Okongwu 2 FT),"[1627745, 1630168]",1610612758.0,SAC,shooting,,,Jones,D. Jones,,,,,1628172.0,4.0,0.0,Okongwu,1630168.0,,,,,,,,,,,,,,,
590,PT03M46.00S,2022-01-27T02:33:13.9Z,4,REGULAR,stoppage,blood rule,[],0,,,1610612737,113,92,2022-01-27T02:33:13Z,5820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT03M46.00S,2022-01-27T02:34:40.5Z,4,REGULAR,freethrow,1 of 2,[],1630168,,,1610612737,114,92,2022-01-27T02:34:40Z,5830000,,,0,,O. Okongwu Free Throw 1 of 2 (17 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,Made,,,,,,,17.0,,,,,
592,PT03M46.00S,2022-01-27T02:34:41.1Z,4,REGULAR,substitution,out,[],1626153,,,1610612737,114,92,2022-01-27T02:35:00Z,5840000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
593,PT03M46.00S,2022-01-27T02:34:41.1Z,4,REGULAR,substitution,out,[],201568,,,1610612737,114,92,2022-01-27T02:35:00Z,5850000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
594,PT03M46.00S,2022-01-27T02:34:41.1Z,4,REGULAR,substitution,out,[],1627745,,,1610612737,114,92,2022-01-27T02:35:00Z,5860000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
595,PT03M46.00S,2022-01-27T02:34:41.1Z,4,REGULAR,substitution,out,[],203084,,,1610612737,114,92,2022-01-27T02:35:00Z,5870000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
596,PT03M46.00S,2022-01-27T02:34:41.1Z,4,REGULAR,substitution,in,[],1628995,,,1610612737,114,92,2022-01-27T02:35:00Z,5880000,,,0,,SUB in: K. Knox II,[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,
597,PT03M46.00S,2022-01-27T02:34:41.1Z,4,REGULAR,substitution,in,[],1630552,,,1610612737,114,92,2022-01-27T02:35:00Z,5890000,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
598,PT03M46.00S,2022-01-27T02:34:41.1Z,4,REGULAR,substitution,in,[],1630218,,,1610612737,114,92,2022-01-27T02:35:00Z,5900000,,,0,,SUB in: R. Woodard II,[1630218],1610612758.0,SAC,,,,Woodard II,R. Woodard II,,,,,,,,,,,,,,,,,,,,,,,,
599,PT03M46.00S,2022-01-27T02:34:41.1Z,4,REGULAR,substitution,in,[],1629674,,,1610612737,114,92,2022-01-27T02:35:00Z,5910000,,,0,,SUB in: N. Queta,[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,
600,PT03M46.00S,2022-01-27T02:35:07.7Z,4,REGULAR,freethrow,2 of 2,[],1630168,,,1610612737,115,92,2022-01-27T02:35:07Z,5920000,,,0,,O. Okongwu Free Throw 2 of 2 (18 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,Made,,,,,,,18.0,,,,,
601,PT03M46.00S,2022-01-27T02:35:21.2Z,4,REGULAR,substitution,out,[],1630168,,,1610612758,115,92,2022-01-27T02:35:25Z,5930000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,
602,PT03M46.00S,2022-01-27T02:35:21.2Z,4,REGULAR,substitution,in,[],203476,,,1610612758,115,92,2022-01-27T02:35:25Z,5940000,,,0,,SUB in: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,
603,PT03M34.00S,2022-01-27T02:35:40.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630218,81.94809461235218,37.254901960784316,1610612758,115,92,2022-01-27T02:35:46Z,5950000,-64.0,117.0,1,right,MISS R. Woodard II 13' pullup Shot,[1630218],1610612758.0,SAC,pullup,,,Woodard II,R. Woodard II,,,,,,,,,,,13.34,Missed,,,,,,,,,,,,
604,PT03M30.00S,2022-01-27T02:35:44.8Z,4,REGULAR,rebound,offensive,[],1630186,,,1610612758,115,92,2022-01-27T02:35:44Z,5960000,,,0,,J. Ramsey REBOUND (Off:1 Def:0),[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,,,,,,,,,603.0,1.0,0.0,1.0,,,,,,
605,PT03M28.00S,2022-01-27T02:35:46.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630186,66.44218134034165,41.66666666666667,1610612758,115,95,2022-01-27T02:35:53Z,5970000,-42.0,263.0,1,right,J. Ramsey 26' 3PT  (3 PTS) (D. Mitchell 6 AST),"[1630186, 1630558]",1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,,,,,26.62,Made,,,,,,,3.0,D. Mitchell,1630558.0,6.0,,
607,PT03M10.00S,2022-01-27T02:36:04.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203476,7.178055190538765,48.03921568627451,1610612737,117,95,2022-01-27T02:36:14Z,5990000,10.0,15.0,1,left,G. Dieng Layup (2 PTS) (K. Knox II 1 AST),"[203476, 1628995]",1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,1.79,Made,,,,,,,2.0,K. Knox II,1628995.0,1.0,,
609,PT02M52.00S,2022-01-27T02:36:22.7Z,4,REGULAR,2pt,Jump Shot,[],1629674,76.69185282522996,26.96078431372549,1610612758,117,95,2022-01-27T02:36:29Z,6010000,-115.0,167.0,1,right,MISS N. Queta 20' Jump Shot,[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,,,,,,,20.26,Missed,,,,,,,,,,,,
610,PT02M48.00S,2022-01-27T02:36:26.7Z,4,REGULAR,rebound,defensive,[],203476,,,1610612737,117,95,2022-01-27T02:36:29Z,6020000,,,0,,G. Dieng REBOUND (Off:0 Def:1),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,609.0,1.0,1.0,0.0,,,,,,
611,PT02M40.00S,2022-01-27T02:36:35.2Z,4,REGULAR,3pt,Jump Shot,[],1628995,32.53942181340342,48.28431372549019,1610612737,117,95,2022-01-27T02:36:41Z,6030000,9.0,253.0,1,left,MISS K. Knox II 25' step back 3PT,[1628995],1610612737.0,ATL,step back,,,Knox II,K. Knox II,,,,,,,,,,,25.35,Missed,,,,,,,,,,,,
612,PT02M35.00S,2022-01-27T02:36:40.2Z,4,REGULAR,rebound,defensive,[],1630218,,,1610612758,117,95,2022-01-27T02:36:41Z,6040000,,,0,,R. Woodard II REBOUND (Off:0 Def:1),[1630218],1610612758.0,SAC,,,,Woodard II,R. Woodard II,,,,,,,,,,,,,,,611.0,1.0,1.0,0.0,,,,,,
613,PT02M27.00S,2022-01-27T02:36:47.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629663,79.84559789750328,57.107843137254896,1610612758,117,95,2022-01-27T02:36:52Z,6050000,36.0,137.0,1,right,MISS L. King 14' pullup Shot,[1629663],1610612758.0,SAC,pullup,,,King,L. King,,,,,,,,,,,14.15,Missed,,,,,,,,,,,,
614,PT02M23.00S,2022-01-27T02:36:51.4Z,4,REGULAR,rebound,defensive,[],1630219,,,1610612737,117,95,2022-01-27T02:36:52Z,6060000,,,0,,S. Mays REBOUND (Off:0 Def:1),[1630219],1610612737.0,ATL,,,,Mays,S. Mays,,,,,,,,,,,,,,,613.0,1.0,1.0,0.0,,,,,,
615,PT02M13.00S,2022-01-27T02:37:01.1Z,4,REGULAR,3pt,Jump Shot,[],1628995,6.521024967148489,3.431372549019608,1610612737,117,95,2022-01-27T02:37:05Z,6070000,233.0,9.0,1,left,MISS K. Knox II 3PT,[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,,,,,,23.3,Missed,,,,,,,,,,,,
616,PT02M11.00S,2022-01-27T02:37:03.1Z,4,REGULAR,rebound,defensive,[],1629663,,,1610612758,117,95,2022-01-27T02:37:05Z,6080000,,,0,,L. King REBOUND (Off:0 Def:2),[1629663],1610612758.0,SAC,,,,King,L. King,,,,,,,,,,,,,,,615.0,2.0,2.0,0.0,,,,,,
617,PT01M59.00S,2022-01-27T02:37:16.0Z,4,REGULAR,3pt,Jump Shot,[],1629663,66.44218134034165,47.30392156862745,1610612758,117,95,2022-01-27T02:37:21Z,6090000,-13.0,263.0,1,right,MISS L. King 26' pullup 3PT,[1629663],1610612758.0,SAC,pullup,,,King,L. King,,,,,,,,,,,26.32,Missed,,,,,,,,,,,,
618,PT01M55.00S,2022-01-27T02:37:20.0Z,4,REGULAR,rebound,defensive,[],1628995,,,1610612737,117,95,2022-01-27T02:37:21Z,6100000,,,0,,K. Knox II REBOUND (Off:0 Def:1),[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,617.0,1.0,1.0,0.0,,,,,,
619,PT01M44.00S,2022-01-27T02:37:30.1Z,4,REGULAR,3pt,Jump Shot,[],1630552,7.966491458607096,3.9215686274509802,1610612737,120,95,2022-01-27T02:37:34Z,6110000,230.0,22.0,1,left,J. Johnson 3PT  (3 PTS) (S. Mays 1 AST),"[1630552, 1630219]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,23.15,Made,,,,,,,3.0,S. Mays,1630219.0,1.0,,
621,PT01M37.00S,2022-01-27T02:37:40.9Z,4,REGULAR,3pt,Jump Shot,[],1630558,71.17279894875165,20.588235294117645,1610612758,120,98,2022-01-27T02:37:45Z,6130000,-147.0,218.0,1,right,D. Mitchell 26' 3PT pullup (18 PTS),[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,,,,,,,26.34,Made,,,,,,,18.0,,,,,
623,PT01M25.00S,2022-01-27T02:37:55.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,8.229303547963205,47.05882352941176,1610612737,120,98,2022-01-27T02:38:01Z,6150000,15.0,25.0,1,left,MISS J. Johnson driving Layup,[1630552],1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,,,,,,,2.89,Missed,,,,,,,,,,,,
624,PT01M24.00S,2022-01-27T02:37:56.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,120,98,2022-01-27T02:38:01Z,6160000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,623.0,,,,,,,,,
625,PT01M24.00S,2022-01-27T02:38:00.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,120,98,2022-01-27T02:38:00Z,6170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT01M24.00S,2022-01-27T02:38:06.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,120,98,2022-01-27T02:38:13Z,6180000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT01M08.00S,2022-01-27T02:41:10.9Z,4,REGULAR,2pt,Jump Shot,[],1629663,77.7431011826544,77.69607843137256,1610612758,120,98,2022-01-27T02:41:16Z,6190000,138.0,157.0,1,right,MISS L. King 20' Jump Shot,[1629663],1610612758.0,SAC,,,,King,L. King,,,,,,,,,,,20.91,Missed,,,,,,,,,,,,
628,PT01M05.00S,2022-01-27T02:41:13.9Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,120,98,2022-01-27T02:41:16Z,6200000,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,627.0,1.0,1.0,0.0,,,,,,
629,PT00M58.20S,2022-01-27T02:41:22.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630186,,,1610612737,120,98,2022-01-27T02:41:37Z,6210000,,,0,,J. Ramsey shooting personal FOUL (1 PF) (Mays 2 FT),"[1630186, 1630219]",1610612758.0,SAC,shooting,,,Ramsey,J. Ramsey,,,,,203177.0,1.0,0.0,Mays,1630219.0,,,,,,,,,,,,,,,
631,PT00M58.20S,2022-01-27T02:41:44.9Z,4,REGULAR,freethrow,1 of 2,[],1630219,,,1610612737,120,98,2022-01-27T02:41:44Z,6230000,,,0,,MISS S. Mays Free Throw 1 of 2,[1630219],1610612737.0,ATL,,,,Mays,S. Mays,,,,,,,,,,,,Missed,,,,,,,,,,,,
632,PT00M58.20S,2022-01-27T02:41:44.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,120,98,2022-01-27T02:41:44Z,6240000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,631.0,,,,,,,,,
633,PT00M58.20S,2022-01-27T02:41:57.3Z,4,REGULAR,freethrow,2 of 2,[],1630219,,,1610612737,121,98,2022-01-27T02:41:57Z,6250000,,,0,,S. Mays Free Throw 2 of 2 (1 PTS),[1630219],1610612737.0,ATL,,,,Mays,S. Mays,,,,,,,,,,,,Made,,,,,,,1.0,,,,,
634,PT00M46.10S,2022-01-27T02:42:11.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629663,89.17542706964521,44.85294117647059,1610612758,121,100,2022-01-27T02:42:19Z,6260000,-26.0,49.0,1,right,L. King driving Layup (2 PTS) (J. Ramsey 1 AST),"[1629663, 1630186]",1610612758.0,SAC,driving,,,King,L. King,,,,,,,,,,,5.56,Made,,,,,,,2.0,J. Ramsey,1630186.0,1.0,,
636,PT00M46.10S,2022-01-27T02:42:16.7Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630219,,,1610612758,121,100,2022-01-27T02:42:38Z,6280000,,,0,,S. Mays shooting personal FOUL (1 PF) (King 1 FT),"[1630219, 1629663]",1610612737.0,ATL,shooting,,,Mays,S. Mays,,,,,203177.0,1.0,0.0,King,1629663.0,,,,,,,,,,,,,,,
638,PT00M46.10S,2022-01-27T02:42:41.9Z,4,REGULAR,freethrow,1 of 1,[],1629663,,,1610612758,121,100,2022-01-27T02:42:45Z,6300000,,,0,,MISS L. King Free Throw 1 of 1,[1629663],1610612758.0,SAC,,,,King,L. King,,,,,,,,,,,,Missed,,,,,,,,,,,,
