actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
369,PT09M00.00S,2021-12-18T01:59:26.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203991,5.601182654402102,50.49019607843137,1610612737,63,82,2021-12-18T01:59:32Z,3680000,-2.0,0.0,1,left,C. Capela alley-oop Layup (13 PTS) (T. Young 8 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,0.25,Made,13.0,T. Young,1629027.0,8.0,,,,,,,,,,,,,,
371,PT08M38.00S,2021-12-18T01:59:47.6Z,3,REGULAR,3pt,Jump Shot,[],1628420,96.40275952693824,3.1862745098039214,1610612743,63,85,2021-12-18T01:59:55Z,3700000,-234.0,-19.0,1,right,M. Morris 3PT  (12 PTS) (B. Hyland 2 AST),"[1628420, 1630538]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,23.48,Made,12.0,B. Hyland,1630538.0,2.0,,,,,,,,,,,,,,
373,PT08M27.00S,2021-12-18T01:59:58.6Z,3,REGULAR,3pt,Jump Shot,[],1628989,30.962549277266753,40.931372549019606,1610612737,63,85,2021-12-18T02:00:04Z,3720000,45.0,239.0,1,left,MISS K. Huerter 24' pullup 3PT,[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,24.28,Missed,,,,,,,,,,,,,,,,,,
374,PT08M24.00S,2021-12-18T02:00:01.6Z,3,REGULAR,rebound,defensive,[],203115,,,1610612743,63,85,2021-12-18T02:00:04Z,3730000,,,0,,W. Barton REBOUND (Off:0 Def:5),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,373.0,5.0,5.0,0.0,,,,,,,,,,
375,PT08M01.00S,2021-12-18T02:00:24.3Z,3,REGULAR,3pt,Jump Shot,[],1628420,69.46452036793693,72.30392156862744,1610612743,63,85,2021-12-18T02:00:30Z,3740000,112.0,235.0,1,right,MISS M. Morris 25' pullup 3PT,[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,25.97,Missed,,,,,,,,,,,,,,,,,,
376,PT07M58.00S,2021-12-18T02:00:27.6Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,63,85,2021-12-18T02:00:27Z,3750000,,,0,,J. Collins REBOUND (Off:1 Def:5),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,375.0,6.0,5.0,1.0,,,,,,,,,,
377,PT07M55.00S,2021-12-18T02:00:32.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628420,,,1610612737,63,85,2021-12-18T02:01:10Z,3760000,,,0,,M. Morris personal FOUL (1 PF) (Young 2 FT),"[1628420, 1629027]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Young,1629027.0
379,PT07M55.00S,2021-12-18T02:00:43.1Z,3,REGULAR,substitution,out,[],1630538,,,1610612737,63,85,2021-12-18T02:00:46Z,3780000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,
380,PT07M55.00S,2021-12-18T02:00:43.1Z,3,REGULAR,substitution,in,[],1630192,,,1610612737,63,85,2021-12-18T02:00:46Z,3790000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,
381,PT07M55.00S,2021-12-18T02:01:11.4Z,3,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,63,85,2021-12-18T02:01:11Z,3800000,,,0,,MISS T. Young Free Throw 1 of 2,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Missed,,,,,,,,,,,,,,,,,,
382,PT07M55.00S,2021-12-18T02:01:11.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,63,85,2021-12-18T02:01:11Z,3810000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,381.0,,,,,,,,,,,,,
383,PT07M55.00S,2021-12-18T02:01:21.9Z,3,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,64,85,2021-12-18T02:01:21Z,3820000,,,0,,T. Young Free Throw 2 of 2 (12 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
384,PT07M45.00S,2021-12-18T02:01:39.5Z,3,REGULAR,3pt,Jump Shot,[],201145,70.90998685939553,19.607843137254903,1610612743,64,85,2021-12-18T02:01:44Z,3830000,-152.0,221.0,1,right,MISS J. Green 26' 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,26.81,Missed,,,,,,,,,,,,,,,,,,
385,PT07M42.00S,2021-12-18T02:01:42.5Z,3,REGULAR,rebound,defensive,[],1627789,,,1610612737,64,85,2021-12-18T02:01:44Z,3840000,,,0,,T. Luwawu-Cabarrot REBOUND (Off:0 Def:1),[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,384.0,1.0,1.0,0.0,,,,,,,,,,
386,PT07M34.00S,2021-12-18T02:01:50.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,10.068988173455978,49.754901960784316,1610612737,66,85,2021-12-18T02:01:56Z,3850000,1.0,42.0,1,left,J. Collins driving floating Jump Shot (18 PTS) (K. Huerter 2 AST),"[1628381, 1628989]",1610612737.0,ATL,driving floating,,,Collins,J. Collins,,,,,4.21,Made,18.0,K. Huerter,1628989.0,2.0,,,,,,,,,,,,,,
388,PT07M20.00S,2021-12-18T02:02:03.1Z,3,REGULAR,3pt,Jump Shot,[],203115,66.5735873850197,44.36274509803921,1610612743,66,85,2021-12-18T02:02:08Z,3870000,-28.0,262.0,1,right,MISS W. Barton 26' 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,26.32,Missed,,,,,,,,,,,,,,,,,,
389,PT07M18.00S,2021-12-18T02:02:05.1Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,66,85,2021-12-18T02:02:08Z,3880000,,,0,,C. Capela REBOUND (Off:3 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,388.0,7.0,4.0,3.0,,,,,,,,,,
390,PT07M11.00S,2021-12-18T02:02:13.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,9.411957950065702,64.95098039215686,1610612737,68,85,2021-12-18T02:02:20Z,3890000,-75.0,36.0,1,left,T. Young 8' driving floating bank Jump Shot (14 PTS),[1629027],1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,8.3,Made,14.0,,,,,,,,,,,,,,,,,
391,PT07M11.00S,2021-12-18T02:02:19.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,68,85,2021-12-18T02:02:19Z,3900000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M49.00S,2021-12-18T02:05:40.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,86.28449408672799,46.81372549019608,1610612743,68,85,2021-12-18T02:05:46Z,3910000,-16.0,76.0,1,right,MISS W. Barton 7' driving floating Shot,[203115],1610612743.0,DEN,driving floating,,,Barton,W. Barton,,,,,7.8,Missed,,,,,,,,,,,,,,,,,,
393,PT06M46.00S,2021-12-18T02:05:43.0Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,68,85,2021-12-18T02:05:46Z,3920000,,,0,,C. Capela REBOUND (Off:3 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,392.0,8.0,5.0,3.0,,,,,,,,,,
394,PT06M36.00S,2021-12-18T02:05:57.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628420,,,1610612737,68,85,2021-12-18T02:06:19Z,3930000,,,0,,M. Morris personal FOUL (2 PF) (Young 2 FT),"[1628420, 1629027]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,201639.0,2.0,0.0,Young,1629027.0
396,PT06M36.00S,2021-12-18T02:06:20.1Z,3,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,69,85,2021-12-18T02:06:20Z,3950000,,,0,,T. Young Free Throw 1 of 2 (15 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
397,PT06M36.00S,2021-12-18T02:06:33.3Z,3,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,70,85,2021-12-18T02:06:33Z,3960000,,,0,,T. Young Free Throw 2 of 2 (16 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
398,PT06M21.00S,2021-12-18T02:06:52.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,92.19776609724047,58.57843137254902,1610612743,70,87,2021-12-18T02:06:58Z,3970000,43.0,21.0,1,right,M. Morris driving floating Jump Shot (14 PTS) (W. Barton 4 AST),"[1628420, 203115]",1610612743.0,DEN,driving floating,,,Morris,M. Morris,,,,,4.77,Made,14.0,W. Barton,203115.0,4.0,,,,,,,,,,,,,,
400,PT06M09.00S,2021-12-18T02:07:04.3Z,3,REGULAR,3pt,Jump Shot,[],1629027,18.74178712220762,6.61764705882353,1610612737,70,87,2021-12-18T02:07:11Z,3990000,217.0,124.0,1,left,MISS T. Young 24' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,24.97,Missed,,,,,,,,,,,,,,,,,,
401,PT06M06.00S,2021-12-18T02:07:07.3Z,3,REGULAR,rebound,defensive,[],201145,,,1610612743,70,87,2021-12-18T02:07:11Z,4000000,,,0,,J. Green REBOUND (Off:0 Def:5),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,400.0,5.0,5.0,0.0,,,,,,,,,,
402,PT05M48.00S,2021-12-18T02:07:25.0Z,3,REGULAR,3pt,Jump Shot,[],201145,95.3515111695138,94.6078431372549,1610612743,70,87,2021-12-18T02:07:30Z,4010000,223.0,-9.0,1,right,MISS J. Green 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,22.32,Missed,,,,,,,,,,,,,,,,,,
403,PT05M44.00S,2021-12-18T02:07:29.0Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,70,87,2021-12-18T02:07:30Z,4020000,,,0,,T. Young REBOUND (Off:0 Def:3),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,402.0,3.0,3.0,0.0,,,,,,,,,,
404,PT05M39.00S,2021-12-18T02:07:33.3Z,3,REGULAR,3pt,Jump Shot,[],1627789,6.915243101182654,4.901960784313726,1610612737,70,87,2021-12-18T02:07:40Z,4030000,225.0,13.0,1,left,MISS T. Luwawu-Cabarrot 3PT - blocked,"[1627789, 203115]",1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,22.58,Missed,,,,,,,,,Barton,203115.0,,,,,,,,
405,PT05M39.00S,2021-12-18T02:07:33.3Z,3,REGULAR,block,,[],203115,,,1610612737,70,87,2021-12-18T02:07:36Z,4040000,,,0,,W. Barton BLOCK (1 BLK),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M36.00S,2021-12-18T02:07:36.3Z,3,REGULAR,rebound,offensive,[],1628381,,,1610612737,70,87,2021-12-18T02:07:40Z,4050000,,,0,,J. Collins REBOUND (Off:2 Def:5),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,404.0,7.0,5.0,2.0,,,,,,,,,,
407,PT05M36.00S,2021-12-18T02:07:41.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201145,,,1610612737,70,87,2021-12-18T02:08:09Z,4060000,,,0,,J. Green personal FOUL (2 PF) (Young 2 FT),"[201145, 1629027]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,201639.0,2.0,0.0,Young,1629027.0
409,PT05M36.00S,2021-12-18T02:08:13.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629027,,,1610612737,71,87,2021-12-18T02:08:13Z,4080000,,,0,,T. Young Free Throw 1 of 2 (17 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
410,PT05M36.00S,2021-12-18T02:08:28.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629027,,,1610612737,72,87,2021-12-18T02:08:28Z,4090000,,,0,,T. Young Free Throw 2 of 2 (18 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
411,PT05M18.00S,2021-12-18T02:08:49.4Z,3,REGULAR,2pt,Jump Shot,[],203932,81.15965834428384,68.62745098039215,1610612743,72,89,2021-12-18T02:08:55Z,4100000,93.0,125.0,1,right,A. Gordon 15' step back Jump Shot (12 PTS),[203932],1610612743.0,DEN,step back,,,Gordon,A. Gordon,,,,,15.55,Made,12.0,,,,,,,,,,,,,,,,,
412,PT05M09.00S,2021-12-18T02:08:58.1Z,3,REGULAR,3pt,Jump Shot,[],1627789,11.383048620236531,94.85294117647058,1610612737,75,89,2021-12-18T02:09:03Z,4110000,-224.0,55.0,1,left,T. Luwawu-Cabarrot 3PT  (3 PTS) (T. Young 9 AST),"[1627789, 1629027]",1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,23.08,Made,3.0,T. Young,1629027.0,9.0,,,,,,,,,,,,,,
414,PT04M54.00S,2021-12-18T02:09:13.0Z,3,REGULAR,3pt,Jump Shot,[],1628420,67.49342969776609,35.53921568627451,1610612743,75,92,2021-12-18T02:09:18Z,4130000,-72.0,253.0,1,right,M. Morris 26' 3PT  (17 PTS) (J. Green 3 AST),"[1628420, 201145]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,26.32,Made,17.0,J. Green,201145.0,3.0,,,,,,,,,,,,,,
416,PT04M38.00S,2021-12-18T02:09:29.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,5.863994743758213,47.30392156862745,1610612737,77,92,2021-12-18T02:09:37Z,4150000,13.0,3.0,1,left,T. Young driving Layup (20 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,1.37,Made,20.0,,,,,,,,,,,,,,,,,
417,PT04M14.00S,2021-12-18T02:09:52.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201145,80.89684625492772,46.81372549019608,1610612743,77,94,2021-12-18T02:10:00Z,4160000,-16.0,127.0,1,right,J. Green 12' turnaround fadeaway Jump Shot (17 PTS),[201145],1610612743.0,DEN,turnaround fadeaway,,,Green,J. Green,,,,,12.81,Made,17.0,,,,,,,,,,,,,,,,,
418,PT04M07.00S,2021-12-18T02:10:00.2Z,3,REGULAR,3pt,Jump Shot,[],1628989,28.465834428383708,75.24509803921569,1610612737,77,94,2021-12-18T02:10:05Z,4170000,-126.0,215.0,1,left,MISS K. Huerter 24' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,24.94,Missed,,,,,,,,,,,,,,,,,,
419,PT04M04.00S,2021-12-18T02:10:03.2Z,3,REGULAR,rebound,defensive,[],203115,,,1610612743,77,94,2021-12-18T02:10:05Z,4180000,,,0,,W. Barton REBOUND (Off:0 Def:6),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,418.0,6.0,6.0,0.0,,,,,,,,,,
420,PT03M47.00S,2021-12-18T02:10:34.0Z,3,REGULAR,substitution,out,[],1628989,,,1610612743,77,94,2021-12-18T02:10:47Z,4190000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
421,PT03M47.00S,2021-12-18T02:10:34.0Z,3,REGULAR,substitution,out,[],203991,,,1610612743,77,94,2021-12-18T02:10:47Z,4200000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
422,PT03M47.00S,2021-12-18T02:10:34.0Z,3,REGULAR,substitution,out,[],203115,,,1610612743,77,94,2021-12-18T02:10:47Z,4210000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M47.00S,2021-12-18T02:10:34.0Z,3,REGULAR,substitution,out,[],1628420,,,1610612743,77,94,2021-12-18T02:10:47Z,4220000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
424,PT03M47.00S,2021-12-18T02:10:34.0Z,3,REGULAR,substitution,in,[],201568,,,1610612743,77,94,2021-12-18T02:10:47Z,4230000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
425,PT03M47.00S,2021-12-18T02:10:34.0Z,3,REGULAR,substitution,in,[],1626153,,,1610612743,77,94,2021-12-18T02:10:47Z,4240000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M47.00S,2021-12-18T02:10:34.0Z,3,REGULAR,substitution,in,[],1630538,,,1610612743,77,94,2021-12-18T02:10:47Z,4250000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,
427,PT03M47.00S,2021-12-18T02:10:34.0Z,3,REGULAR,substitution,in,[],1630267,,,1610612743,77,94,2021-12-18T02:10:47Z,4260000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,
428,PT03M45.00S,2021-12-18T02:10:58.4Z,3,REGULAR,jumpball,recovered,[],201568,,,1610612743,77,94,2021-12-18T02:10:58Z,4270000,,,0,,Jump Ball J. Collins vs. A. Gordon: Tip to D. Gallinari,"[201568, 1628381, 203932]",1610612737.0,ATL,heldball,D. Gallinari,201568.0,Gallinari,D. Gallinari,Collins,1628381.0,Gordon,203932.0,,,,,,,,,,,,,,,,,,,,
431,PT03M45.00S,2021-12-18T02:10:58.4Z,3,REGULAR,turnover,lost ball,[],203932,,,1610612743,77,94,2021-12-18T02:10:58Z,4300000,,,0,,A. Gordon lost ball TURNOVER (4 TO),"[203932, 1628381]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,4.0,Collins,1628381.0,,,,,
432,PT03M45.00S,2021-12-18T02:10:58.4Z,3,REGULAR,steal,,[],1628381,,,1610612737,77,94,2021-12-18T02:10:58Z,4310000,,,0,,J. Collins STEAL (2 STL),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M36.00S,2021-12-18T02:11:11.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630192,,,1610612737,77,94,2021-12-18T02:11:34Z,4320000,,,0,,Z. Nnaji personal FOUL (3 PF) (Young 2 FT),"[1630192, 1629027]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,203593.0,3.0,0.0,Young,1629027.0
435,PT03M36.00S,2021-12-18T02:11:35.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629027,,,1610612737,78,94,2021-12-18T02:11:35Z,4340000,,,0,,T. Young Free Throw 1 of 2 (21 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
436,PT03M36.00S,2021-12-18T02:11:49.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629027,,,1610612737,79,94,2021-12-18T02:11:49Z,4350000,,,0,,T. Young Free Throw 2 of 2 (22 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
437,PT03M15.00S,2021-12-18T02:12:12.3Z,3,REGULAR,3pt,Jump Shot,[],1630192,71.82982917214193,20.588235294117645,1610612743,79,94,2021-12-18T02:12:17Z,4360000,-147.0,212.0,1,right,MISS Z. Nnaji 25' 3PT,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,
438,PT03M12.00S,2021-12-18T02:12:15.3Z,3,REGULAR,rebound,defensive,[],1626153,,,1610612737,79,94,2021-12-18T02:12:17Z,4370000,,,0,,D. Wright REBOUND (Off:0 Def:1),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,437.0,1.0,1.0,0.0,,,,,,,,,,
439,PT03M08.00S,2021-12-18T02:12:23.3Z,3,REGULAR,turnover,traveling,[],1628381,,,1610612737,79,94,2021-12-18T02:12:29Z,4380000,,,0,,J. Collins traveling TURNOVER (2 TO),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,2.0,,,203593.0,,,,
440,PT02M55.00S,2021-12-18T02:12:48.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201145,93.11760840998686,2.2058823529411766,1610612743,79,97,2021-12-18T02:12:53Z,4390000,-239.0,12.0,1,right,J. Green 3PT  (20 PTS) (Z. Nnaji 1 AST),"[201145, 1630192]",1610612743.0,DEN,,,,Green,J. Green,,,,,23.93,Made,20.0,Z. Nnaji,1630192.0,1.0,,,,,,,,,,,,,,
442,PT02M43.00S,2021-12-18T02:13:00.4Z,3,REGULAR,3pt,Jump Shot,[],201568,32.276609724047304,54.65686274509803,1610612737,82,97,2021-12-18T02:13:06Z,4410000,-23.0,251.0,1,left,D. Gallinari 25' 3PT  (5 PTS) (T. Young 10 AST),"[201568, 1629027]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,25.2,Made,5.0,T. Young,1629027.0,10.0,,,,,,,,,,,,,,
444,PT02M21.00S,2021-12-18T02:13:23.9Z,3,REGULAR,turnover,out-of-bounds,[],201145,,,1610612743,82,97,2021-12-18T02:13:32Z,4430000,,,0,,J. Green bad pass out-of-bounds TURNOVER (1 TO),[201145],1610612743.0,DEN,bad pass,,,Green,J. Green,,,,,,,,,,,,,,,,,1.0,,,203593.0,,,,
445,PT02M21.00S,2021-12-18T02:13:34.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,82,97,2021-12-18T02:13:34Z,4440000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M21.00S,2021-12-18T02:15:54.7Z,3,REGULAR,substitution,out,[],1627789,,,1610612737,82,97,2021-12-18T02:16:10Z,4450000,,,0,,SUB out: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M21.00S,2021-12-18T02:15:54.7Z,3,REGULAR,substitution,out,[],1628381,,,1610612737,82,97,2021-12-18T02:16:10Z,4460000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M21.00S,2021-12-18T02:15:54.7Z,3,REGULAR,substitution,out,[],1630192,,,1610612737,82,97,2021-12-18T02:16:10Z,4470000,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M21.00S,2021-12-18T02:15:54.7Z,3,REGULAR,substitution,out,[],201145,,,1610612737,82,97,2021-12-18T02:16:10Z,4480000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M21.00S,2021-12-18T02:15:54.7Z,3,REGULAR,substitution,in,[],1630168,,,1610612737,82,97,2021-12-18T02:16:10Z,4490000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M21.00S,2021-12-18T02:15:54.7Z,3,REGULAR,substitution,in,[],1629629,,,1610612737,82,97,2021-12-18T02:16:10Z,4500000,,,0,,SUB in: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M21.00S,2021-12-18T02:15:54.7Z,3,REGULAR,substitution,in,[],1628427,,,1610612737,82,97,2021-12-18T02:16:10Z,4510000,,,0,,SUB in: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,
453,PT02M21.00S,2021-12-18T02:15:54.7Z,3,REGULAR,substitution,in,[],203085,,,1610612737,82,97,2021-12-18T02:16:10Z,4520000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M04.00S,2021-12-18T02:16:40.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629027,23.078186596583443,69.36274509803921,1610612737,82,97,2021-12-18T02:18:10Z,4530000,-97.0,164.0,1,left,MISS T. Young 19' step back Shot,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,19.08,Missed,,,,,,,,,,,,,,,,,,
455,PT02M00.00S,2021-12-18T02:16:44.7Z,3,REGULAR,rebound,offensive,[],201568,,,1610612737,82,97,2021-12-18T02:27:53Z,4540000,,,0,,D. Gallinari REBOUND (Off:1 Def:0),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,454.0,1.0,0.0,1.0,,,,,,,,,,
456,PT01M59.00S,2021-12-18T02:16:45.9Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",201568,28.465834428383708,45.83333333333333,1610612737,82,97,2021-12-18T02:16:51Z,4550000,21.0,215.0,1,left,MISS D. Gallinari 21' Jump Shot,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,21.61,Missed,,,,,,,,,,,,,,,,,,
457,PT01M56.00S,2021-12-18T02:16:48.9Z,3,REGULAR,rebound,defensive,[],203085,,,1610612743,82,97,2021-12-18T02:16:51Z,4560000,,,0,,A. Rivers REBOUND (Off:1 Def:2),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,456.0,3.0,2.0,1.0,,,,,,,,,,
458,PT01M45.00S,2021-12-18T02:17:00.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,93.9060446780552,49.50980392156863,1610612743,82,99,2021-12-18T02:17:07Z,4570000,-2.0,5.0,1,right,A. Gordon alley-oop DUNK (14 PTS) (F. Campazzo 5 AST),"[203932, 1630267]",1610612743.0,DEN,alley-oop,,,Gordon,A. Gordon,,,,,0.54,Made,14.0,F. Campazzo,1630267.0,5.0,,,,,,,,,,,,,,
