actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
622,PT02M52.00S,2022-03-21T00:09:43.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,17.69053876478318,55.88235294117647,1610612740,103,106,2022-03-21T00:09:51Z,6080000,-29.0,114.0,1,left,MISS C. McCollum 11' driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,11.75,Missed,,,,,,,,,,,,,,,,,,
623,PT02M49.00S,2022-03-21T00:09:46.7Z,4,REGULAR,rebound,defensive,[],1626153,,,1610612737,103,106,2022-03-21T00:24:01Z,6090000,,,0,,D. Wright REBOUND (Off:0 Def:5),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,622.0,5.0,5.0,0.0,,,,,,,,
624,PT02M40.00S,2022-03-21T00:09:56.0Z,4,REGULAR,2pt,Jump Shot,[],1629027,91.40932982917214,69.36274509803921,1610612737,105,106,2022-03-21T00:10:04Z,6100000,97.0,28.0,1,right,T. Young 10' driving floating Jump Shot (16 PTS) (B. Bogdanovic 3 AST),"[1629027, 203992]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,10.09,Made,16.0,B. Bogdanovic,203992.0,3.0,,,,,,,,,,,,,,
626,PT02M22.00S,2022-03-21T00:10:14.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,14.273981603153747,41.911764705882355,1610612740,105,108,2022-03-21T00:10:20Z,6120000,40.0,82.0,1,left,C. McCollum 9' driving floating Jump Shot (25 PTS) (J. Valanciunas 4 AST),"[203468, 202685]",1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,9.11,Made,25.0,J. Valanciunas,202685.0,4.0,,,,,,,,,,,,,,
627,PT02M08.00S,2022-03-21T00:10:28.3Z,4,REGULAR,3pt,Jump Shot,[],1629027,69.20170827858082,14.460784313725492,1610612737,108,108,2022-03-21T00:10:33Z,6130000,-178.0,237.0,1,right,T. Young 29' 3PT pullup (19 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,29.62,Made,19.0,,,,,,,,,,,,,,,,,
628,PT01M48.00S,2022-03-21T00:10:48.1Z,4,REGULAR,2pt,Jump Shot,[],203468,15.982260183968464,30.392156862745097,1610612740,108,108,2022-03-21T00:10:54Z,6140000,98.0,98.0,1,left,MISS C. McCollum 13' pullup Shot,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,13.84,Missed,,,,,,,,,,,,,,,,,,
629,PT01M46.00S,2022-03-21T00:10:50.1Z,4,REGULAR,rebound,offensive,[],202685,,,1610612740,108,108,2022-03-21T00:11:10Z,6150000,,,0,,J. Valanciunas REBOUND (Off:3 Def:7),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,628.0,10.0,7.0,3.0,,,,,,,,
630,PT01M45.00S,2022-03-21T00:10:54.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203991,,,1610612740,108,108,2022-03-21T00:11:03Z,6160000,,,0,,C. Capela personal FOUL (3 PF) (Valanciunas 2 FT),"[203991, 202685]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,2882.0,3.0,0.0,Valanciunas,202685.0,,,
633,PT01M45.00S,2022-03-21T00:11:27.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],202685,,,1610612740,108,109,2022-03-21T00:11:27Z,6180000,,,0,,J. Valanciunas Free Throw 1 of 2 (22 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
634,PT01M45.00S,2022-03-21T00:11:42.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],202685,,,1610612740,108,110,2022-03-21T00:11:42Z,6190000,,,0,,J. Valanciunas Free Throw 2 of 2 (23 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
635,PT01M34.00S,2022-03-21T00:11:55.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,93.38042049934296,49.754901960784316,1610612737,110,110,2022-03-21T00:12:01Z,6200000,-1.0,10.0,1,right,C. Capela alley-oop DUNK (14 PTS) (T. Young 10 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,0.98,Made,14.0,T. Young,1629027.0,10.0,,,,,,,,,,,,,,
637,PT01M16.00S,2022-03-21T00:12:15.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,17.16491458607096,51.225490196078425,1610612740,110,112,2022-03-21T00:12:22Z,6220000,-6.0,109.0,1,left,J. Valanciunas 10' turnaround fadeaway Jump Shot (25 PTS) (C. McCollum 8 AST),"[202685, 203468]",1610612740.0,NOP,turnaround fadeaway,,,Valanciunas,J. Valanciunas,,,,,10.91,Made,25.0,C. McCollum,203468.0,8.0,,,,,,,,,,,,,,
639,PT01M05.00S,2022-03-21T00:12:30.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,82.21090670170827,46.81372549019608,1610612737,110,112,2022-03-21T00:12:40Z,6240000,-16.0,115.0,1,right,MISS T. Young 11' pullup Shot,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,11.58,Missed,,,,,,,,,,,,,,,,,,
640,PT01M00.00S,2022-03-21T00:12:35.6Z,4,REGULAR,rebound,defensive,[],203468,,,1610612740,110,112,2022-03-21T00:12:40Z,6250000,,,0,,C. McCollum REBOUND (Off:0 Def:4),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,639.0,4.0,4.0,0.0,,,,,,,,
641,PT00M48.50S,2022-03-21T00:12:49.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,5.601182654402102,49.26470588235294,1610612740,110,114,2022-03-21T00:12:57Z,6260000,4.0,0.0,1,left,J. Alvarado driving Layup (13 PTS),[1630631],1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,0.37,Made,13.0,,,,,,,,,,,,,,,,,
642,PT00M48.50S,2022-03-21T00:12:57.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,110,114,2022-03-21T00:12:57Z,6270000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT00M36.90S,2022-03-21T00:14:55.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202685,,,1610612737,110,114,2022-03-21T00:15:20Z,6280000,,,0,,J. Valanciunas shooting personal FOUL (3 PF) (Young 2 FT),"[202685, 1629027]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,1204.0,3.0,0.0,Young,1629027.0,,,
645,PT00M36.90S,2022-03-21T00:15:20.7Z,4,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,111,114,2022-03-21T00:15:20Z,6300000,,,0,,T. Young Free Throw 1 of 2 (20 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
646,PT00M36.90S,2022-03-21T00:15:35.1Z,4,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,112,114,2022-03-21T00:15:35Z,6310000,,,0,,T. Young Free Throw 2 of 2 (21 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
647,PT00M20.40S,2022-03-21T00:15:53.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,12.302890932982917,49.754901960784316,1610612740,112,114,2022-03-21T00:16:00Z,6320000,1.0,63.0,1,left,MISS C. McCollum 6' driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,6.31,Missed,,,,,,,,,,,,,,,,,,
648,PT00M17.30S,2022-03-21T00:15:57.0Z,4,REGULAR,rebound,offensive,[],202685,,,1610612740,112,114,2022-03-21T00:16:00Z,6330000,,,0,,J. Valanciunas REBOUND (Off:4 Def:7),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,647.0,11.0,7.0,4.0,,,,,,,,
649,PT00M13.50S,2022-03-21T00:16:03.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629027,,,1610612740,112,114,2022-03-21T00:16:24Z,6340000,,,0,,T. Young personal FOUL (4 PF) (Alvarado 2 FT),"[1629027, 1630631]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,2882.0,4.0,0.0,Alvarado,1630631.0,,,
651,PT00M13.50S,2022-03-21T00:16:25.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630631,,,1610612740,112,115,2022-03-21T00:16:25Z,6360000,,,0,,J. Alvarado Free Throw 1 of 2 (14 PTS),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
652,PT00M13.50S,2022-03-21T00:16:42.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630631,,,1610612740,112,116,2022-03-21T00:16:42Z,6370000,,,0,,J. Alvarado Free Throw 2 of 2 (15 PTS),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
653,PT00M08.20S,2022-03-21T00:16:51.6Z,4,REGULAR,3pt,Jump Shot,[],201568,63.9454664914586,43.627450980392155,1610612737,112,116,2022-03-21T00:16:59Z,6380000,-32.0,286.0,1,right,MISS D. Gallinari 28' pullup 3PT,[201568],1610612737.0,ATL,pullup,,,Gallinari,D. Gallinari,,,,,28.82,Missed,,,,,,,,,,,,,,,,,,
654,PT00M04.50S,2022-03-21T00:16:55.2Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,112,116,2022-03-21T00:16:55Z,6390000,,,0,,J. Valanciunas REBOUND (Off:4 Def:8),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,653.0,12.0,8.0,4.0,,,,,,,,
655,PT00M04.20S,2022-03-21T00:16:57.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203992,,,1610612740,112,116,2022-03-21T00:17:09Z,6400000,,,0,,B. Bogdanovic take personal FOUL (4 PF) (Valanciunas 2 FT),"[203992, 202685]",1610612737.0,ATL,take,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,1204.0,4.0,0.0,Valanciunas,202685.0,,,
657,PT00M04.20S,2022-03-21T00:17:30.4Z,4,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,112,116,2022-03-21T00:17:30Z,6420000,,,0,,MISS J. Valanciunas Free Throw 1 of 2,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Missed,,,,,,,,,,,,,,,,,,
658,PT00M04.20S,2022-03-21T00:17:30.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,112,116,2022-03-21T00:17:30Z,6430000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,657.0,,,,,,,,,,,
659,PT00M04.20S,2022-03-21T00:17:47.1Z,4,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,112,117,2022-03-21T00:17:47Z,6440000,,,0,,J. Valanciunas Free Throw 2 of 2 (26 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
660,PT00M04.20S,2022-03-21T00:17:50.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,112,117,2022-03-21T00:17:50Z,6450000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M04.20S,2022-03-21T00:18:45.1Z,4,REGULAR,substitution,out,[],203991,,,1610612737,112,117,2022-03-21T00:19:08Z,6460000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M04.20S,2022-03-21T00:18:45.1Z,4,REGULAR,substitution,in,[],1629631,,,1610612737,112,117,2022-03-21T00:19:08Z,6470000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M02.60S,2022-03-21T00:19:26.1Z,4,REGULAR,3pt,Jump Shot,[],203992,94.69448094612353,5.147058823529411,1610612737,112,117,2022-03-21T00:19:32Z,6480000,-224.0,-3.0,1,right,MISS B. Bogdanovic 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,22.43,Missed,,,,,,,,,,,,,,,,,,
664,PT00M02.60S,2022-03-21T00:19:26.1Z,4,REGULAR,rebound,defensive,[],1630631,,,1610612740,112,117,2022-03-21T00:19:32Z,6490000,,,0,,J. Alvarado REBOUND (Off:0 Def:4),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,663.0,4.0,4.0,0.0,,,,,,,,
665,PT00M00.00S,2022-03-21T00:19:35.6Z,4,REGULAR,period,end,[],0,,,1610612740,112,117,2022-03-21T00:19:35Z,6500000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M00.00S,2022-03-21T00:19:37.6Z,4,REGULAR,game,end,[],0,,,0,112,117,2022-03-21T00:19:37Z,6510000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
