actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
643,PT02M56.00S,2022-01-29T02:46:51.3Z,4,REGULAR,freethrow,2 of 2,[],1628381,,,1610612737,103,86,2022-01-29T02:47:16Z,6170000,,,0,,MISS J. Collins Free Throw 2 of 2,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,Missed,,,,,,,,,,
644,PT02M54.00S,2022-01-29T02:46:53.3Z,4,REGULAR,rebound,defensive,[],1630573,,,1610612738,103,86,2022-01-29T02:47:16Z,6180000,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,643.0,1.0,1.0,0.0,,,,,,
693,PT02M39.00S,2022-01-29T02:47:30.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629641,10.85742444152431,50.245098039215684,1610612738,103,86,2022-01-29T03:02:19Z,6191250,-1.0,50.0,1,left,MISS R. Langford driving floating Shot,[1629641],1610612738.0,BOS,driving floating,,,Langford,R. Langford,,,,,,,,,,,,,4.96,Missed,,,,,,,,,,
694,PT02M39.00S,2022-01-29T02:47:30.1Z,4,REGULAR,rebound,offensive,[],1628981,,,1610612738,103,86,2022-01-29T03:02:19Z,6196875,,,0,,B. Fernando REBOUND (Off:1 Def:0),[1628981],1610612738.0,BOS,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,693.0,1.0,0.0,1.0,,,,,,
689,PT02M39.00S,2022-01-29T02:47:30.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628981,6.521024967148489,49.754901960784316,1610612738,103,86,2022-01-29T03:02:19Z,6202500,1.0,9.0,1,left,MISS B. Fernando tip Layup,[1628981],1610612738.0,BOS,tip,,,Fernando,B. Fernando,,,,,,,,,,,,,0.89,Missed,,,,,,,,,,
690,PT02M39.00S,2022-01-29T02:47:30.4Z,4,REGULAR,rebound,offensive,[],1628981,,,1610612738,103,86,2022-01-29T03:00:13Z,6203750,,,0,,B. Fernando REBOUND (Off:2 Def:0),[1628981],1610612738.0,BOS,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,689.0,2.0,0.0,2.0,,,,,,
686,PT02M38.00S,2022-01-29T02:47:31.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628981,6.258212877792378,49.754901960784316,1610612738,103,86,2022-01-29T02:59:55Z,6205000,1.0,6.0,1,left,MISS B. Fernando tip Layup - blocked,"[1628981, 1628381]",1610612738.0,BOS,tip,,,Fernando,B. Fernando,,,,,,,,,,,,,0.64,Missed,,,,,,Collins,1628381.0,,,
687,PT02M38.00S,2022-01-29T02:47:31.6Z,4,REGULAR,block,,[],1628381,,,1610612738,103,86,2022-01-29T02:54:36Z,6207500,,,0,,J. Collins BLOCK (4 BLK),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
688,PT02M37.00S,2022-01-29T02:47:32.6Z,4,REGULAR,rebound,offensive,[],1628981,,,1610612738,103,86,2022-01-29T02:59:55Z,6208750,,,0,,B. Fernando REBOUND (Off:3 Def:0),[1628981],1610612738.0,BOS,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,686.0,3.0,0.0,3.0,,,,,,
649,PT02M35.00S,2022-01-29T02:47:40.1Z,4,REGULAR,foul,personal,['2freethrow'],203992,,,1610612738,103,86,2022-01-29T02:47:55Z,6230000,,,0,,B. Bogdanovic shooting personal FOUL (4 PF) (Fernando 2 FT),"[203992, 1628981]",1610612737.0,ATL,shooting,,,Bogdanovic,B. Bogdanovic,,,,,,,,1198.0,4.0,0.0,Fernando,1628981.0,,,,,,,,,,,,
651,PT02M35.00S,2022-01-29T02:47:57.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628981,,,1610612738,103,87,2022-01-29T02:47:57Z,6250000,,,0,,B. Fernando Free Throw 1 of 2 (1 PTS),[1628981],1610612738.0,BOS,,,,Fernando,B. Fernando,,,,,,,,,,,,,,Made,,,,,1.0,,,,,
652,PT02M35.00S,2022-01-29T02:47:59.1Z,4,REGULAR,substitution,out,[],201568,,,1610612738,103,87,2022-01-29T02:48:12Z,6260000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
653,PT02M35.00S,2022-01-29T02:47:59.1Z,4,REGULAR,substitution,out,[],1628381,,,1610612738,103,87,2022-01-29T02:48:12Z,6270000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
654,PT02M35.00S,2022-01-29T02:47:59.1Z,4,REGULAR,substitution,in,[],203476,,,1610612738,103,87,2022-01-29T02:48:12Z,6280000,,,0,,SUB in: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,
655,PT02M35.00S,2022-01-29T02:47:59.1Z,4,REGULAR,substitution,in,[],1630552,,,1610612738,103,87,2022-01-29T02:48:12Z,6290000,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
656,PT02M35.00S,2022-01-29T02:48:26.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628981,,,1610612738,103,88,2022-01-29T02:48:26Z,6300000,,,0,,B. Fernando Free Throw 2 of 2 (2 PTS),[1628981],1610612738.0,BOS,,,,Fernando,B. Fernando,,,,,,,,,,,,,,Made,,,,,2.0,,,,,
657,PT02M21.00S,2022-01-29T02:48:41.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,92.06636005256242,45.34313725490196,1610612737,103,88,2022-01-29T02:48:48Z,6310000,-23.0,22.0,1,right,MISS T. Young driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,,,,,,,,,3.21,Missed,,,,,,,,,,
658,PT02M18.00S,2022-01-29T02:48:44.3Z,4,REGULAR,rebound,defensive,[],1629641,,,1610612738,103,88,2022-01-29T02:48:48Z,6320000,,,0,,R. Langford REBOUND (Off:0 Def:2),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,657.0,2.0,2.0,0.0,,,,,,
659,PT02M10.00S,2022-01-29T02:48:52.6Z,4,REGULAR,3pt,Jump Shot,[],1630202,6.915243101182654,95.58823529411765,1610612738,103,88,2022-01-29T02:48:58Z,6330000,-228.0,13.0,1,left,MISS P. Pritchard pullup 3PT,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,,,,,,,,,22.82,Missed,,,,,,,,,,
660,PT02M05.00S,2022-01-29T02:48:57.2Z,4,REGULAR,rebound,offensive,[],1629641,,,1610612738,103,88,2022-01-29T02:48:57Z,6340000,,,0,,R. Langford REBOUND (Off:1 Def:2),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,659.0,3.0,2.0,1.0,,,,,,
661,PT01M58.00S,2022-01-29T02:49:04.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630202,14.011169513797633,50.245098039215684,1610612738,103,88,2022-01-29T02:49:10Z,6350000,-1.0,79.0,1,left,MISS P. Pritchard 7' driving floating Shot,[1630202],1610612738.0,BOS,driving floating,,,Pritchard,P. Pritchard,,,,,,,,,,,,,7.92,Missed,,,,,,,,,,
662,PT01M54.00S,2022-01-29T02:49:08.8Z,4,REGULAR,rebound,defensive,[],1629631,,,1610612737,103,88,2022-01-29T02:49:10Z,6360000,,,0,,D. Hunter REBOUND (Off:1 Def:3),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,661.0,4.0,3.0,1.0,,,,,,
663,PT01M48.00S,2022-01-29T02:49:14.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,93.11760840998686,50.0,1610612737,105,88,2022-01-29T02:49:20Z,6370000,0.0,12.0,1,right,T. Young driving Layup (21 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,,,,,,,,,1.22,Made,,,,,21.0,,,,,
664,PT01M37.00S,2022-01-29T02:49:29.1Z,4,REGULAR,2pt,Jump Shot,[],1630202,13.091327201051248,27.205882352941174,1610612738,105,90,2022-01-29T02:49:33Z,6380000,114.0,71.0,1,left,P. Pritchard 13' pullup Jump Shot (2 PTS),[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,,,,,,,,,13.41,Made,,,,,2.0,,,,,
665,PT01M35.00S,2022-01-29T02:49:40.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,105,90,2022-01-29T02:49:40Z,6390000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT01M35.00S,2022-01-29T02:50:48.2Z,4,REGULAR,substitution,out,[],1629027,,,1610612737,105,90,2022-01-29T02:51:04Z,6400000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
667,PT01M35.00S,2022-01-29T02:50:48.2Z,4,REGULAR,substitution,out,[],1629631,,,1610612737,105,90,2022-01-29T02:51:04Z,6410000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
668,PT01M35.00S,2022-01-29T02:50:48.2Z,4,REGULAR,substitution,out,[],203992,,,1610612737,105,90,2022-01-29T02:51:04Z,6420000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
669,PT01M35.00S,2022-01-29T02:50:48.2Z,4,REGULAR,substitution,in,[],1627789,,,1610612737,105,90,2022-01-29T02:51:04Z,6430000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,
670,PT01M35.00S,2022-01-29T02:50:48.2Z,4,REGULAR,substitution,in,[],1630219,,,1610612737,105,90,2022-01-29T02:51:04Z,6440000,,,0,,SUB in: S. Mays,[1630219],1610612737.0,ATL,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,
671,PT01M35.00S,2022-01-29T02:50:48.2Z,4,REGULAR,substitution,in,[],1628995,,,1610612737,105,90,2022-01-29T02:51:04Z,6450000,,,0,,SUB in: K. Knox II,[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,
672,PT01M25.00S,2022-01-29T02:51:22.3Z,4,REGULAR,turnover,out-of-bounds,[],1628995,,,1610612737,105,90,2022-01-29T02:51:32Z,6460000,,,0,,K. Knox II bad pass out-of-bounds TURNOVER (1 TO),[1628995],1610612737.0,ATL,bad pass,,,Knox II,K. Knox II,,,,,1.0,,,1199.0,,,,,,,,,,,,,,,,
673,PT01M10.00S,2022-01-29T02:51:44.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629641,15.062417871222076,51.470588235294116,1610612738,105,92,2022-01-29T02:51:51Z,6470000,-7.0,89.0,1,left,R. Langford 8' floating Jump Shot (2 PTS),[1629641],1610612738.0,BOS,floating,,,Langford,R. Langford,,,,,,,,,,,,,8.94,Made,,,,,2.0,,,,,
674,PT01M01.00S,2022-01-29T02:51:55.7Z,4,REGULAR,3pt,Jump Shot,[],203476,66.96780551905388,39.950980392156865,1610612737,105,92,2022-01-29T02:52:01Z,6480000,-50.0,258.0,1,right,MISS G. Dieng 26' 3PT,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,26.28,Missed,,,,,,,,,,
675,PT00M59.00S,2022-01-29T02:51:57.7Z,4,REGULAR,rebound,defensive,[],1630573,,,1610612738,105,92,2022-01-29T02:52:01Z,6490000,,,0,,S. Hauser REBOUND (Off:0 Def:2),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,674.0,2.0,2.0,0.0,,,,,,
676,PT00M52.50S,2022-01-29T02:52:04.9Z,4,REGULAR,3pt,Jump Shot,[],1630573,30.56833114323259,34.80392156862745,1610612738,105,92,2022-01-29T02:52:14Z,6500000,76.0,235.0,1,left,MISS S. Hauser 24' pullup 3PT,[1630573],1610612738.0,BOS,pullup,,,Hauser,S. Hauser,,,,,,,,,,,,,24.68,Missed,,,,,,,,,,
677,PT00M48.40S,2022-01-29T02:52:09.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612737,105,92,2022-01-29T02:52:14Z,6510000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,676.0,,,,,,,,,
678,PT00M48.40S,2022-01-29T02:52:12.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,105,92,2022-01-29T02:52:12Z,6520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M36.40S,2022-01-29T02:52:30.6Z,4,REGULAR,3pt,Jump Shot,[],1627789,70.77858081471747,74.26470588235294,1610612737,108,92,2022-01-29T02:52:36Z,6530000,121.0,222.0,1,right,T. Luwawu-Cabarrot 25' 3PT pullup (3 PTS) (S. Mays 1 AST),"[1627789, 1630219]",1610612737.0,ATL,pullup,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,25.32,Made,,,,,3.0,,,S. Mays,1630219.0,1.0
681,PT00M27.40S,2022-01-29T02:52:44.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,6.1268068331143235,50.73529411764706,1610612738,108,92,2022-01-29T02:52:51Z,6550000,-4.0,5.0,1,left,MISS P. Pritchard driving Layup,[1630202],1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,,,,,,,,,0.63,Missed,,,,,,,,,,
682,PT00M24.50S,2022-01-29T02:52:47.2Z,4,REGULAR,rebound,defensive,[],1628995,,,1610612737,108,92,2022-01-29T02:52:51Z,6560000,,,0,,K. Knox II REBOUND (Off:0 Def:1),[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,681.0,1.0,1.0,0.0,,,,,,
683,PT00M20.70S,2022-01-29T02:52:51.5Z,4,REGULAR,turnover,out-of-bounds,[],1630219,,,1610612737,108,92,2022-01-29T02:52:58Z,6570000,,,0,,S. Mays bad pass out-of-bounds TURNOVER (1 TO),[1630219],1610612737.0,ATL,bad pass,,,Mays,S. Mays,,,,,1.0,,,1198.0,,,,,,,,,,,,,,,,
684,PT00M00.00S,2022-01-29T02:53:22.8Z,4,REGULAR,period,end,[],0,,,1610612738,108,92,2022-01-29T02:53:22Z,6580000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M00.00S,2022-01-29T02:53:25.6Z,4,REGULAR,game,end,[],0,,,0,108,92,2022-01-29T02:53:25Z,6590000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
