actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
373,PT05M00.00S,2022-01-22T02:07:29.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,93.77463863337714,50.49019607843137,1610612748,77,66,2022-01-22T02:07:34Z,3690000,2.0,6.0,1,right,J. Butler alley-oop Layup (9 PTS) (B. Adebayo 5 AST),"[202710, 1628389]",1610612748.0,MIA,alley-oop,,,Butler,J. Butler,,,,,0.65,Made,9.0,B. Adebayo,1628389.0,5.0,,,,,,,,,,,,,,,
375,PT04M44.00S,2022-01-22T02:07:44.4Z,3,REGULAR,3pt,Jump Shot,[],1626153,7.5722733245729295,95.58823529411765,1610612737,80,66,2022-01-22T02:07:49Z,3710000,-228.0,19.0,1,left,D. Wright 3PT  (9 PTS) (T. Young 6 AST),"[1626153, 1629027]",1610612737.0,ATL,,,,Wright,D. Wright,,,,,22.87,Made,9.0,T. Young,1629027.0,6.0,,,,,,,,,,,,,,,
377,PT04M18.00S,2022-01-22T02:08:11.4Z,3,REGULAR,3pt,Jump Shot,[],1628997,93.24901445466492,4.166666666666666,1610612748,80,66,2022-01-22T02:08:16Z,3730000,-229.0,11.0,1,right,MISS C. Martin pullup 3PT,[1628997],1610612748.0,MIA,pullup,,,Martin,C. Martin,,,,,22.95,Missed,,,,,,,,,,,,,,,,,,,
378,PT04M15.00S,2022-01-22T02:08:14.4Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612737,80,66,2022-01-22T02:08:16Z,3740000,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,377.0,2.0,2.0,0.0,,,,,,,,,
379,PT04M02.00S,2022-01-22T02:08:28.7Z,3,REGULAR,foul,personal,['2freethrow'],1628997,,,1610612737,80,66,2022-01-22T02:08:49Z,3750000,,,0,,C. Martin shooting personal FOUL (1 PF) (Hunter 2 FT),"[1628997, 1629631]",1610612748.0,MIA,shooting,,,Martin,C. Martin,,,,,,,,,,,201640.0,,,,,,1.0,0.0,Hunter,1629631.0,,,,,
381,PT04M02.00S,2022-01-22T02:08:52.4Z,3,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,80,66,2022-01-22T02:08:52Z,3770000,,,0,,MISS D. Hunter Free Throw 1 of 2,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Missed,,,,,,,,,,,,,,,,,,,
382,PT04M02.00S,2022-01-22T02:08:52.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,80,66,2022-01-22T02:08:52Z,3780000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,381.0,,,,,,,,,,,,
383,PT04M02.00S,2022-01-22T02:09:05.2Z,3,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,81,66,2022-01-22T02:09:05Z,3790000,,,0,,D. Hunter Free Throw 2 of 2 (13 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
384,PT03M48.00S,2022-01-22T02:09:22.0Z,3,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612748,81,66,2022-01-22T02:09:50Z,3800000,,,0,,D. Hunter shooting personal FOUL (2 PF) (Adebayo 2 FT),"[1629631, 1628389]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,,,,,,,1201.0,,,,,,2.0,0.0,Adebayo,1628389.0,,,,,
386,PT03M48.00S,2022-01-22T02:09:51.4Z,3,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,81,67,2022-01-22T02:09:51Z,3820000,,,0,,B. Adebayo Free Throw 1 of 2 (12 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
387,PT03M48.00S,2022-01-22T02:09:52.1Z,3,REGULAR,substitution,out,[],1628989,,,1610612748,81,67,2022-01-22T02:09:58Z,3830000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT03M48.00S,2022-01-22T02:09:52.1Z,3,REGULAR,substitution,in,[],1628995,,,1610612748,81,67,2022-01-22T02:09:58Z,3840000,,,0,,SUB in: K. Knox II,[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT03M48.00S,2022-01-22T02:10:13.6Z,3,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,81,68,2022-01-22T02:10:13Z,3850000,,,0,,B. Adebayo Free Throw 2 of 2 (13 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
390,PT03M38.00S,2022-01-22T02:10:25.7Z,3,REGULAR,turnover,bad pass,[],1630168,,,1610612737,81,68,2022-01-22T02:10:33Z,3860000,,,0,,O. Okongwu bad pass TURNOVER (2 TO),"[1630168, 1628997]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,2.0,,,,,,,,,Martin,1628997.0,,,
391,PT03M38.00S,2022-01-22T02:10:25.7Z,3,REGULAR,steal,,[],1628997,,,1610612748,81,68,2022-01-22T02:10:28Z,3870000,,,0,,C. Martin STEAL (2 STL),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT03M34.00S,2022-01-22T02:10:29.7Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628997,92.9862023653088,50.73529411764706,1610612748,81,70,2022-01-22T02:13:53Z,3880000,4.0,13.0,1,right,C. Martin running DUNK (9 PTS),[1628997],1610612748.0,MIA,running,,,Martin,C. Martin,,,,,1.39,Made,9.0,,,,,,,,,,,,,,,,,,
393,PT03M19.00S,2022-01-22T02:10:43.4Z,3,REGULAR,3pt,Jump Shot,[],1629027,21.50131406044678,9.313725490196079,1610612737,81,70,2022-01-22T02:10:48Z,3890000,203.0,150.0,1,left,MISS T. Young 25' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,25.25,Missed,,,,,,,,,,,,,,,,,,,
394,PT03M17.00S,2022-01-22T02:10:45.4Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,81,70,2022-01-22T02:10:48Z,3900000,,,0,,O. Okongwu REBOUND (Off:4 Def:0),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,393.0,4.0,0.0,4.0,,,,,,,,,
395,PT03M16.00S,2022-01-22T02:10:46.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,5.601182654402102,49.26470588235294,1610612737,83,70,2022-01-22T02:10:51Z,3910000,4.0,0.0,1,left,O. Okongwu putback Layup (6 PTS),[1630168],1610612737.0,ATL,putback,,,Okongwu,O. Okongwu,,,,,0.37,Made,6.0,,,,,,,,,,,,,,,,,,
396,PT03M03.00S,2022-01-22T02:11:05.9Z,3,REGULAR,foul,personal,[],1628995,,,1610612748,83,70,2022-01-22T02:11:32Z,3920000,,,0,,K. Knox II personal FOUL (2 PF),"[1628995, 1629216]",1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,,,,,,1201.0,,,,,,2.0,0.0,Vincent,1629216.0,,,,,
398,PT03M03.00S,2022-01-22T02:11:23.1Z,3,REGULAR,substitution,out,[],1630168,,,1610612748,83,70,2022-01-22T02:11:26Z,3940000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT03M03.00S,2022-01-22T02:11:23.1Z,3,REGULAR,substitution,in,[],203991,,,1610612748,83,70,2022-01-22T02:11:26Z,3950000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT02M56.00S,2022-01-22T02:11:34.9Z,3,REGULAR,3pt,Jump Shot,[],1629216,69.07030223390277,25.0,1610612748,83,70,2022-01-22T02:11:40Z,3960000,-125.0,238.0,1,right,MISS G. Vincent 26' pullup 3PT,[1629216],1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,26.9,Missed,,,,,,,,,,,,,,,,,,,
401,PT02M53.00S,2022-01-22T02:11:37.9Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,83,70,2022-01-22T02:11:40Z,3970000,,,0,,D. Hunter REBOUND (Off:0 Def:5),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,400.0,5.0,5.0,0.0,,,,,,,,,
402,PT02M48.00S,2022-01-22T02:11:44.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628997,,,1610612737,83,70,2022-01-22T02:12:14Z,3980000,,,0,,C. Martin personal FOUL (2 PF) (Young 2 FT),"[1628997, 1629027]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,1201.0,,,,,,2.0,0.0,Young,1629027.0,,,,,
404,PT02M48.00S,2022-01-22T02:12:15.1Z,3,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,84,70,2022-01-22T02:12:15Z,4000000,,,0,,T. Young Free Throw 1 of 2 (19 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
405,PT02M48.00S,2022-01-22T02:12:27.4Z,3,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,85,70,2022-01-22T02:12:27Z,4010000,,,0,,T. Young Free Throw 2 of 2 (20 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
406,PT02M34.00S,2022-01-22T02:12:43.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,85.3646517739816,49.26470588235294,1610612748,85,70,2022-01-22T02:12:48Z,4020000,-4.0,85.0,1,right,MISS B. Adebayo 8' floating Shot,[1628389],1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,8.52,Missed,,,,,,,,,,,,,,,,,,,
407,PT02M30.00S,2022-01-22T02:12:47.0Z,3,REGULAR,rebound,defensive,[],1626153,,,1610612737,85,70,2022-01-22T02:12:48Z,4030000,,,0,,D. Wright REBOUND (Off:0 Def:3),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,406.0,3.0,3.0,0.0,,,,,,,,,
408,PT02M25.00S,2022-01-22T02:12:56.4Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1787,,,1610612737,85,70,2022-01-22T02:13:13Z,4040000,,,0,,TEAM foul technical,[1787],1610612748.0,MIA,,,,,,,,,,,,,,,,201640.0,,,,,,,,,,,,,,
409,PT02M25.00S,2022-01-22T02:13:16.6Z,3,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,86,70,2022-01-22T02:13:16Z,4050000,,,0,,T. Young technical Free Throw 1 of 1 (21 PTS),[1629027],1610612737.0,ATL,technical,,,Young,T. Young,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
410,PT02M25.00S,2022-01-22T02:13:20.3Z,3,REGULAR,substitution,out,[],1628389,,,1610612737,86,70,2022-01-22T02:13:28Z,4060000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT02M25.00S,2022-01-22T02:13:20.3Z,3,REGULAR,substitution,in,[],203473,,,1610612737,86,70,2022-01-22T02:13:28Z,4070000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT02M14.00S,2022-01-22T02:13:50.0Z,3,REGULAR,turnover,backcourt,[],1629027,,,1610612737,86,70,2022-01-22T02:14:03Z,4080000,,,0,,T. Young backcourt TURNOVER (4 TO),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,201640.0,4.0,,,,,,,,,,,,,
413,PT02M03.00S,2022-01-22T02:14:13.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202710,87.33574244415243,70.83333333333334,1610612748,86,70,2022-01-22T02:14:19Z,4090000,104.0,67.0,1,right,MISS J. Butler 12' pullup Shot,[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,12.36,Missed,,,,,,,,,,,,,,,,,,,
414,PT01M59.00S,2022-01-22T02:14:17.6Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,86,70,2022-01-22T02:14:19Z,4100000,,,0,,D. Hunter REBOUND (Off:0 Def:6),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,413.0,6.0,6.0,0.0,,,,,,,,,
445,PT01M50.00S,2022-01-22T02:14:44.3Z,3,REGULAR,turnover,lost ball,[],1629027,,,1610612737,86,70,2022-01-22T02:20:37Z,4110000,,,0,,T. Young lost ball TURNOVER (5 TO),"[1629027, 202710]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,5.0,,,,,,,,,Butler,202710.0,,,
446,PT01M50.00S,2022-01-22T02:14:44.3Z,3,REGULAR,steal,,[],202710,,,1610612748,86,70,2022-01-22T02:19:51Z,4115000,,,0,,J. Butler STEAL (2 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT01M44.00S,2022-01-22T02:15:15.0Z,3,REGULAR,jumpball,recovered,[],1629631,,,1610612748,86,70,2022-01-22T02:19:51Z,4120000,,,0,,Jump Ball T. Young vs. J. Butler: Tip to D. Hunter,"[1629631, 1629027, 202710]",1610612737.0,ATL,heldball,D. Hunter,1629631.0,Hunter,D. Hunter,Young,1629027.0,Butler,202710.0,,,,,,,,,,,,,,,,,,,,,
473,PT01M44.00S,2022-01-22T02:15:21.9Z,3,REGULAR,turnover,lost ball,[],202710,,,1610612748,86,70,2022-01-22T02:25:31Z,4145000,,,0,,J. Butler lost ball TURNOVER (2 TO),"[202710, 1629027]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,2.0,,,,,,,,,Young,1629027.0,,,
474,PT01M44.00S,2022-01-22T02:15:21.9Z,3,REGULAR,steal,,[],1629027,,,1610612737,86,70,2022-01-22T02:25:31Z,4147500,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT01M31.00S,2022-01-22T02:15:28.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,29.6484888304862,30.88235294117647,1610612737,86,70,2022-01-22T02:25:31Z,4150000,96.0,226.0,1,left,MISS T. Young 24' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,24.56,Missed,,,,,,,,,,,,,,,,,,,
420,PT01M27.00S,2022-01-22T02:15:32.8Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,86,70,2022-01-22T02:15:33Z,4160000,,,0,,J. Butler REBOUND (Off:0 Def:5),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,419.0,5.0,5.0,0.0,,,,,,,,,
421,PT01M17.00S,2022-01-22T02:15:42.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,92.72339027595268,59.31372549019608,1610612748,86,70,2022-01-22T02:15:48Z,4170000,47.0,16.0,1,right,MISS J. Butler turnaround Shot,[202710],1610612748.0,MIA,turnaround,,,Butler,J. Butler,,,,,4.92,Missed,,,,,,,,,,,,,,,,,,,
422,PT01M14.00S,2022-01-22T02:15:45.2Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,86,70,2022-01-22T02:15:48Z,4180000,,,0,,C. Capela REBOUND (Off:1 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,421.0,5.0,4.0,1.0,,,,,,,,,
423,PT01M13.00S,2022-01-22T02:15:48.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629216,,,1610612737,86,70,2022-01-22T02:16:19Z,4190000,,,0,,G. Vincent personal FOUL (4 PF) (Young 2 FT),"[1629216, 1629027]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,1626301.0,,,,,,4.0,0.0,Young,1629027.0,,,,,
425,PT01M13.00S,2022-01-22T02:16:20.5Z,3,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,87,70,2022-01-22T02:16:20Z,4210000,,,0,,T. Young Free Throw 1 of 2 (22 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,22.0,,,,,,,,,,,,,,,,,,
426,PT01M13.00S,2022-01-22T02:16:23.2Z,3,REGULAR,substitution,out,[],1629216,,,1610612737,87,70,2022-01-22T02:16:30Z,4220000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT01M13.00S,2022-01-22T02:16:23.2Z,3,REGULAR,substitution,in,[],1629657,,,1610612737,87,70,2022-01-22T02:16:30Z,4230000,,,0,,SUB in: K. Guy,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT01M13.00S,2022-01-22T02:16:35.9Z,3,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,88,70,2022-01-22T02:16:35Z,4240000,,,0,,T. Young Free Throw 2 of 2 (23 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
429,PT01M02.00S,2022-01-22T02:16:48.9Z,3,REGULAR,2pt,Jump Shot,[],1629657,77.21747700394218,32.1078431372549,1610612748,88,72,2022-01-22T02:16:54Z,4250000,-89.0,162.0,1,right,K. Guy 18' pullup Jump Shot (2 PTS) (J. Butler 5 AST),"[1629657, 202710]",1610612748.0,MIA,pullup,,,Guy,K. Guy,,,,,18.48,Made,2.0,J. Butler,202710.0,5.0,,,,,,,,,,,,,,,
431,PT00M49.20S,2022-01-22T02:17:07.7Z,3,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,88,72,2022-01-22T02:17:15Z,4270000,,,0,,T. Young bad pass out-of-bounds TURNOVER (6 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,,,,,,,1201.0,6.0,,,,,,,,,,,,,
432,PT00M40.60S,2022-01-22T02:17:23.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,86.02168199737189,95.58823529411765,1610612748,88,72,2022-01-22T02:17:29Z,4280000,228.0,79.0,1,right,MISS M. Strus 24' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,24.12,Missed,,,,,,,,,,,,,,,,,,,
433,PT00M35.40S,2022-01-22T02:17:28.4Z,3,REGULAR,rebound,offensive,[],203473,,,1610612748,88,72,2022-01-22T02:17:28Z,4290000,,,0,,D. Dedmon REBOUND (Off:2 Def:3),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,432.0,5.0,3.0,2.0,,,,,,,,,
434,PT00M32.50S,2022-01-22T02:17:31.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202710,92.59198423127464,50.98039215686274,1610612748,88,72,2022-01-22T02:17:38Z,4300000,5.0,17.0,1,right,MISS J. Butler driving Layup,[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,1.78,Missed,,,,,,,,,,,,,,,,,,,
435,PT00M32.40S,2022-01-22T02:17:31.5Z,3,REGULAR,rebound,offensive,[],203473,,,1610612748,88,72,2022-01-22T02:17:38Z,4310000,,,0,,D. Dedmon REBOUND (Off:3 Def:3),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,434.0,6.0,3.0,3.0,,,,,,,,,
436,PT00M32.40S,2022-01-22T02:17:35.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",203473,94.40999984741211,50.0,1610612748,88,74,2022-01-22T02:17:35Z,4320000,0.0,0.0,1,right,D. Dedmon tip DUNK (2 PTS),[203473],1610612748.0,MIA,tip,,,Dedmon,D. Dedmon,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
437,PT00M15.60S,2022-01-22T02:17:54.6Z,3,REGULAR,turnover,out-of-bounds,[],1629631,,,1610612737,88,74,2022-01-22T03:02:21Z,4330000,,,0,,D. Hunter step out-of-bounds TURNOVER (3 TO),[1629631],1610612737.0,ATL,step,,,Hunter,D. Hunter,,,,,,,,,,,1626301.0,3.0,,,,,,,,,,,,,
438,PT00M15.60S,2022-01-22T02:18:05.9Z,3,REGULAR,substitution,out,[],1629027,,,1610612748,88,74,2022-01-22T02:18:22Z,4340000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT00M15.60S,2022-01-22T02:18:05.9Z,3,REGULAR,substitution,out,[],203473,,,1610612748,88,74,2022-01-22T02:18:22Z,4350000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT00M15.60S,2022-01-22T02:18:05.9Z,3,REGULAR,substitution,in,[],101150,,,1610612748,88,74,2022-01-22T02:18:22Z,4360000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT00M15.60S,2022-01-22T02:18:05.9Z,3,REGULAR,substitution,in,[],1629130,,,1610612748,88,74,2022-01-22T02:18:22Z,4370000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT00M00.00S,2022-01-22T02:18:42.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,60.66031537450722,55.88235294117647,1610612748,88,74,2022-01-22T02:18:47Z,4380000,29.0,317.0,1,right,MISS M. Strus 31' pullup 3PT,[1629622],1610612748.0,MIA,pullup,,,Strus,M. Strus,,,,,31.87,Missed,,,,,,,,,,,,,,,,,,,
443,PT00M00.00S,2022-01-22T02:18:42.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,88,74,2022-01-22T02:18:47Z,4390000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,442.0,,,,,,,,,,,,
444,PT00M00.00S,2022-01-22T02:18:47.7Z,3,REGULAR,period,end,[],0,,,1610612748,88,74,2022-01-22T02:18:47Z,4400000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT12M00.00S,2022-01-22T02:21:09.7Z,4,REGULAR,substitution,out,['startperiod'],1629631,,,1610612748,88,74,2022-01-22T02:21:26Z,4410000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT12M00.00S,2022-01-22T02:21:09.7Z,4,REGULAR,substitution,out,['startperiod'],1629130,,,1610612748,88,74,2022-01-22T02:21:26Z,4420000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT12M00.00S,2022-01-22T02:21:09.7Z,4,REGULAR,substitution,in,['startperiod'],1628989,,,1610612748,88,74,2022-01-22T02:21:26Z,4430000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT12M00.00S,2022-01-22T02:21:09.7Z,4,REGULAR,substitution,in,['startperiod'],203473,,,1610612748,88,74,2022-01-22T02:21:26Z,4440000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT12M00.00S,2022-01-22T02:21:27.2Z,4,REGULAR,period,start,[],0,,,1610612748,88,74,2022-01-22T02:21:27Z,4450000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT11M46.00S,2022-01-22T02:21:43.7Z,4,REGULAR,foul,personal,[],1626153,,,1610612748,88,74,2022-01-22T02:22:04Z,4460000,,,0,,D. Wright personal FOUL (2 PF),"[1626153, 1629622]",1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,1626301.0,,,,,,2.0,0.0,Strus,1629622.0,,,,,
454,PT11M33.00S,2022-01-22T02:22:17.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628997,87.07293035479631,40.19607843137255,1610612748,88,74,2022-01-22T02:22:28Z,4480000,-49.0,69.0,1,right,MISS C. Martin 8' driving floating bank Shot,[1628997],1610612748.0,MIA,driving floating bank,,,Martin,C. Martin,,,,,8.46,Missed,,,,,,,,,,,,,,,,,,,
455,PT11M29.00S,2022-01-22T02:22:21.2Z,4,REGULAR,rebound,defensive,[],1628995,,,1610612737,88,74,2022-01-22T02:22:28Z,4490000,,,0,,K. Knox II REBOUND (Off:0 Def:1),[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,,,,,,,,454.0,1.0,1.0,0.0,,,,,,,,,
456,PT11M15.00S,2022-01-22T02:22:37.9Z,4,REGULAR,turnover,out-of-bounds,[],1628995,,,1610612737,88,74,2022-01-22T02:22:45Z,4500000,,,0,,K. Knox II lost ball out-of-bounds TURNOVER (1 TO),[1628995],1610612737.0,ATL,lost ball,,,Knox II,K. Knox II,,,,,,,,,,,1201.0,1.0,,,,,,,,,,,,,
457,PT11M00.00S,2022-01-22T02:23:00.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629657,75.1149802890933,14.460784313725492,1610612748,88,77,2022-01-22T02:23:08Z,4510000,-178.0,181.0,1,right,K. Guy 25' 3PT  (5 PTS) (M. Strus 3 AST),"[1629657, 1629622]",1610612748.0,MIA,,,,Guy,K. Guy,,,,,25.39,Made,5.0,M. Strus,1629622.0,3.0,,,,,,,,,,,,,,,
459,PT10M44.00S,2022-01-22T02:23:16.1Z,4,REGULAR,2pt,Jump Shot,[],101150,23.47240473061761,52.20588235294118,1610612737,88,77,2022-01-22T02:23:20Z,4530000,-11.0,168.0,1,left,MISS L. Williams 16' pullup Shot,[101150],1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,16.85,Missed,,,,,,,,,,,,,,,,,,,
460,PT10M41.00S,2022-01-22T02:23:19.1Z,4,REGULAR,rebound,defensive,[],202710,,,1610612748,88,77,2022-01-22T02:23:20Z,4540000,,,0,,J. Butler REBOUND (Off:0 Def:6),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,459.0,6.0,6.0,0.0,,,,,,,,,
