actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
539,PT08M23.00S,2022-03-26T01:24:18.6Z,4,REGULAR,turnover,offensive foul,[],203991,,,1610612737,103,95,2022-03-26T01:24:18Z,5340000,,,0,,C. Capela offensive foul TURNOVER (2 TO),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,2.0,,,204059.0,,,,,,,
540,PT08M23.00S,2022-03-26T01:24:31.8Z,4,REGULAR,substitution,out,[],101150,,,1610612744,103,95,2022-03-26T01:24:37Z,5350000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT08M23.00S,2022-03-26T01:24:31.8Z,4,REGULAR,substitution,in,[],1627789,,,1610612744,103,95,2022-03-26T01:24:37Z,5360000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT08M11.00S,2022-03-26T01:24:46.4Z,4,REGULAR,turnover,bad pass,[],1629673,,,1610612744,103,95,2022-03-26T01:24:50Z,5370000,,,0,,J. Poole bad pass TURNOVER (4 TO),"[1629673, 1629631]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,4.0,Hunter,1629631.0,,,,,,,,
543,PT08M11.00S,2022-03-26T01:24:46.4Z,4,REGULAR,steal,,[],1629631,,,1610612737,103,95,2022-03-26T01:24:48Z,5380000,,,0,,D. Hunter STEAL (3 STL),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT08M06.00S,2022-03-26T01:24:51.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629631,7.440867279894875,40.931372549019606,1610612737,103,95,2022-03-26T01:24:57Z,5390000,45.0,17.0,1,left,MISS D. Hunter driving floating bank Shot,[1629631],1610612737.0,ATL,driving floating bank,,,Hunter,D. Hunter,,,,,4.85,Missed,,,,,,,,,,,,,,,,,,,
545,PT08M02.00S,2022-03-26T01:24:55.6Z,4,REGULAR,rebound,defensive,[],1626172,,,1610612744,103,95,2022-03-26T01:24:57Z,5400000,,,0,,K. Looney REBOUND (Off:1 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,544.0,5.0,4.0,1.0,,,,,,,,,,,
546,PT07M56.00S,2022-03-26T01:25:01.3Z,4,REGULAR,3pt,Jump Shot,[],202691,67.23061760840999,52.20588235294118,1610612744,103,98,2022-03-26T01:25:05Z,5410000,11.0,256.0,1,right,K. Thompson 25' 3PT pullup (33 PTS),[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,25.57,Made,33.0,,,,,,,,,,,,,,,,,,
547,PT07M43.00S,2022-03-26T01:25:14.1Z,4,REGULAR,3pt,Jump Shot,[],1629027,37.66425755584757,27.696078431372552,1610612737,103,98,2022-03-26T01:25:18Z,5420000,112.0,302.0,1,left,MISS T. Young 32' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,32.15,Missed,,,,,,,,,,,,,,,,,,,
548,PT07M40.00S,2022-03-26T01:25:17.1Z,4,REGULAR,rebound,defensive,[],1627814,,,1610612744,103,98,2022-03-26T01:25:18Z,5430000,,,0,,D. Lee REBOUND (Off:0 Def:4),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,547.0,4.0,4.0,0.0,,,,,,,,,,,
549,PT07M32.00S,2022-03-26T01:25:29.7Z,4,REGULAR,turnover,traveling,[],1629673,,,1610612744,103,98,2022-03-26T01:25:41Z,5440000,,,0,,J. Poole traveling TURNOVER (5 TO),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,5.0,,,1363.0,,,,,,,
550,PT07M15.00S,2022-03-26T01:26:02.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628989,10.068988173455978,50.49019607843137,1610612737,103,98,2022-03-26T01:26:07Z,5450000,-2.0,42.0,1,left,MISS K. Huerter driving floating Shot,[1628989],1610612737.0,ATL,driving floating,,,Huerter,K. Huerter,,,,,4.22,Missed,,,,,,,,,,,,,,,,,,,
551,PT07M10.00S,2022-03-26T01:26:07.5Z,4,REGULAR,rebound,offensive,[],203991,,,1610612737,103,98,2022-03-26T01:26:07Z,5460000,,,0,,C. Capela REBOUND (Off:5 Def:8),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,550.0,13.0,8.0,5.0,,,,,,,,,,,
552,PT07M10.00S,2022-03-26T01:26:06.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203991,5.590000152587891,50.0,1610612737,103,98,2022-03-26T01:26:06Z,5470000,0.0,0.0,1,left,MISS C. Capela tip Layup,[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
553,PT07M09.00S,2022-03-26T01:26:07.4Z,4,REGULAR,rebound,defensive,[],1626172,,,1610612744,103,98,2022-03-26T01:26:07Z,5480000,,,0,,K. Looney REBOUND (Off:1 Def:5),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,552.0,6.0,5.0,1.0,,,,,,,,,,,
554,PT07M00.00S,2022-03-26T01:26:19.3Z,4,REGULAR,turnover,out-of-bounds,[],1626172,,,1610612744,103,98,2022-03-26T01:26:24Z,5490000,,,0,,K. Looney bad pass out-of-bounds TURNOVER (1 TO),[1626172],1610612744.0,GSW,bad pass,,,Looney,K. Looney,,,,,,,,,,,,,,,1.0,,,204059.0,,,,,,,
555,PT06M44.00S,2022-03-26T01:26:44.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628989,13.485545335085414,37.5,1610612737,105,98,2022-03-26T01:26:49Z,5500000,62.0,74.0,1,left,K. Huerter 9' driving floating Jump Shot (17 PTS),[1628989],1610612737.0,ATL,driving floating,,,Huerter,K. Huerter,,,,,9.71,Made,17.0,,,,,,,,,,,,,,,,,,
556,PT06M23.00S,2022-03-26T01:27:05.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,90.88370565045992,61.51960784313726,1610612744,105,100,2022-03-26T01:27:11Z,5510000,58.0,33.0,1,right,K. Thompson 6' driving floating bank Jump Shot (35 PTS),[202691],1610612744.0,GSW,driving floating bank,,,Thompson,K. Thompson,,,,,6.65,Made,35.0,,,,,,,,,,,,,,,,,,
557,PT05M56.00S,2022-03-26T01:27:31.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203991,5.995400788436268,46.568627450980394,1610612737,107,100,2022-03-26T01:27:35Z,5520000,17.0,4.0,1,left,C. Capela alley-oop Layup (17 PTS) (T. Young 12 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,1.76,Made,17.0,T. Young,1629027.0,12.0,,,,,,,,,,,,,,,
559,PT05M43.00S,2022-03-26T01:27:44.9Z,4,REGULAR,3pt,Jump Shot,[],1629673,71.69842312746385,22.54901960784314,1610612744,107,100,2022-03-26T01:27:51Z,5540000,-137.0,214.0,1,right,MISS J. Poole 25' step back 3PT,[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,,
560,PT05M39.00S,2022-03-26T01:27:48.9Z,4,REGULAR,rebound,offensive,[],1627814,,,1610612744,107,100,2022-03-26T01:27:51Z,5550000,,,0,,D. Lee REBOUND (Off:1 Def:4),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,559.0,5.0,4.0,1.0,,,,,,,,,,,
561,PT05M39.00S,2022-03-26T01:27:49.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202691,71.69842312746385,78.92156862745098,1610612744,107,100,2022-03-26T01:27:55Z,5560000,145.0,214.0,1,right,MISS K. Thompson 25' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,,
562,PT05M39.00S,2022-03-26T01:27:49.7Z,4,REGULAR,rebound,offensive,[],1627780,,,1610612744,107,100,2022-03-26T01:27:55Z,5570000,,,0,,G. Payton II REBOUND (Off:3 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,561.0,5.0,2.0,3.0,,,,,,,,,,,
563,PT05M37.00S,2022-03-26T01:27:55.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627780,94.40999984741211,50.0,1610612744,107,102,2022-03-26T01:27:55Z,5580000,0.0,0.0,1,right,G. Payton II tip Layup (10 PTS),[1627780],1610612744.0,GSW,tip,,,Payton II,G. Payton II,,,,,0.0,Made,10.0,,,,,,,,,,,,,,,,,,
564,PT05M37.00S,2022-03-26T01:27:57.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,107,102,2022-03-26T01:27:57Z,5590000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT05M37.00S,2022-03-26T01:30:15.1Z,4,REGULAR,substitution,out,[],1627789,,,1610612737,107,102,2022-03-26T01:30:41Z,5600000,,,0,,SUB out: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT05M37.00S,2022-03-26T01:30:15.1Z,4,REGULAR,substitution,in,[],201568,,,1610612737,107,102,2022-03-26T01:30:41Z,5610000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT05M13.00S,2022-03-26T01:32:24.9Z,4,REGULAR,instantreplay,request,[],0,,,1610612737,107,102,2022-03-26T01:33:18Z,5650000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,,,,1830.0,,,,,,,SC - Violation - Foul After
571,PT05M13.00S,2022-03-26T01:33:26.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612737,107,102,2022-03-26T01:33:38Z,5660000,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,1363.0,,,,,,,
572,PT05M03.00S,2022-03-26T01:33:46.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629673,92.72339027595268,50.73529411764706,1610612744,107,102,2022-03-26T01:34:29Z,5670000,4.0,16.0,1,right,MISS J. Poole driving floating Shot,[1629673],1610612744.0,GSW,driving floating,,,Poole,J. Poole,,,,,1.63,Missed,,,,,,,,,,,,,,,,,,,
573,PT04M59.00S,2022-03-26T01:33:50.7Z,4,REGULAR,rebound,defensive,[],201568,,,1610612737,107,102,2022-03-26T01:40:12Z,5680000,,,0,,D. Gallinari REBOUND (Off:0 Def:5),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,572.0,5.0,5.0,0.0,,,,,,,,,,,
574,PT04M37.00S,2022-03-26T01:34:12.1Z,4,REGULAR,2pt,Jump Shot,[],201568,16.770696452036795,13.725490196078432,1610612737,107,102,2022-03-26T01:34:16Z,5690000,181.0,105.0,1,left,MISS D. Gallinari 20' Jump Shot,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,20.96,Missed,,,,,,,,,,,,,,,,,,,
575,PT04M35.00S,2022-03-26T01:34:14.1Z,4,REGULAR,rebound,defensive,[],1627814,,,1610612744,107,102,2022-03-26T01:34:16Z,5700000,,,0,,D. Lee REBOUND (Off:1 Def:5),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,574.0,6.0,5.0,1.0,,,,,,,,,,,
576,PT04M27.00S,2022-03-26T01:34:23.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,93.9060446780552,49.754901960784316,1610612744,107,104,2022-03-26T01:34:27Z,5710000,-1.0,5.0,1,right,K. Looney cutting DUNK (8 PTS) (J. Poole 10 AST),"[1626172, 1629673]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,0.49,Made,8.0,J. Poole,1629673.0,10.0,,,,,,,,,,,,,,,
578,PT04M10.00S,2022-03-26T01:34:41.6Z,4,REGULAR,foul,personal,[],1627814,,,1610612737,107,104,2022-03-26T01:34:48Z,5730000,,,0,,D. Lee personal FOUL (2 PF),"[1627814, 203991]",1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,204059.0,,,2.0,0.0,Capela,203991.0,
580,PT04M06.00S,2022-03-26T01:35:09.5Z,4,REGULAR,foul,personal,[],202691,,,1610612737,107,104,2022-03-26T01:35:15Z,5750000,,,0,,K. Thompson personal FOUL (1 PF),"[202691, 201568]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,204059.0,,,1.0,0.0,Gallinari,201568.0,
582,PT04M05.00S,2022-03-26T01:35:31.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,107,104,2022-03-26T01:35:31Z,5770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT04M02.00S,2022-03-26T01:35:41.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629631,5.863994743758213,50.0,1610612737,109,104,2022-03-26T01:35:46Z,5780000,0.0,3.0,1,left,D. Hunter DUNK (11 PTS) (T. Young 13 AST),"[1629631, 1629027]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,0.26,Made,11.0,T. Young,1629027.0,13.0,,,,,,,,,,,,,,,
585,PT03M48.00S,2022-03-26T01:35:56.0Z,4,REGULAR,3pt,Jump Shot,[],202691,69.72733245729303,71.56862745098039,1610612744,109,104,2022-03-26T01:36:01Z,5800000,108.0,232.0,1,right,MISS K. Thompson 25' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,,
586,PT03M45.00S,2022-03-26T01:35:59.1Z,4,REGULAR,rebound,offensive,[],1627780,,,1610612744,109,104,2022-03-26T01:35:59Z,5810000,,,0,,G. Payton II REBOUND (Off:4 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,585.0,6.0,2.0,4.0,,,,,,,,,,,
587,PT03M45.00S,2022-03-26T01:36:00.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627780,93.9060446780552,49.01960784313725,1610612744,109,106,2022-03-26T01:36:03Z,5820000,-5.0,5.0,1,right,G. Payton II putback Layup (12 PTS),[1627780],1610612744.0,GSW,putback,,,Payton II,G. Payton II,,,,,0.69,Made,12.0,,,,,,,,,,,,,,,,,,
588,PT03M24.00S,2022-03-26T01:36:19.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203991,5.469776609724048,51.225490196078425,1610612737,111,106,2022-03-26T01:36:24Z,5830000,-6.0,-1.0,1,left,C. Capela alley-oop Layup (19 PTS) (T. Young 14 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,0.62,Made,19.0,T. Young,1629027.0,14.0,,,,,,,,,,,,,,,
590,PT03M24.00S,2022-03-26T01:36:25.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,111,106,2022-03-26T01:36:25Z,5850000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT03M12.00S,2022-03-26T01:38:08.0Z,4,REGULAR,3pt,Jump Shot,[],202691,68.54467805519053,38.970588235294116,1610612744,111,106,2022-03-26T01:38:15Z,5860000,-55.0,243.0,1,right,MISS K. Thompson 24' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,24.94,Missed,,,,,,,,,,,,,,,,,,,
592,PT03M10.00S,2022-03-26T01:38:10.0Z,4,REGULAR,rebound,offensive,[],1626172,,,1610612744,111,106,2022-03-26T01:38:15Z,5870000,,,0,,K. Looney REBOUND (Off:2 Def:5),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,591.0,7.0,5.0,2.0,,,,,,,,,,,
593,PT03M10.00S,2022-03-26T01:38:18.1Z,4,REGULAR,foul,personal,[],201568,,,1610612744,111,106,2022-03-26T01:38:23Z,5880000,,,0,,D. Gallinari personal FOUL (2 PF),"[201568, 1626172]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,204059.0,,,2.0,0.0,Looney,1626172.0,
595,PT03M03.00S,2022-03-26T01:38:36.6Z,4,REGULAR,foul,personal,[],1628989,,,1610612744,111,106,2022-03-26T01:38:42Z,5900000,,,0,,K. Huerter personal FOUL (3 PF),"[1628989, 1629673]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,1830.0,,,3.0,0.0,Poole,1629673.0,
597,PT03M03.00S,2022-03-26T01:38:52.8Z,4,REGULAR,substitution,out,[],201568,,,1610612744,111,106,2022-03-26T01:38:57Z,5920000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT03M03.00S,2022-03-26T01:38:52.8Z,4,REGULAR,substitution,in,[],1627789,,,1610612744,111,106,2022-03-26T01:38:57Z,5930000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT02M51.00S,2022-03-26T01:39:15.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,95.0886990801577,94.85294117647058,1610612744,111,106,2022-03-26T01:39:20Z,5940000,224.0,-6.0,1,right,MISS J. Poole 3PT - blocked,"[1629673, 1627789]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,22.44,Missed,,,,,,,,,,,,,Luwawu-Cabarrot,1627789.0,,,,,
600,PT02M51.00S,2022-03-26T01:39:15.8Z,4,REGULAR,block,,[],1627789,,,1610612744,111,106,2022-03-26T01:39:19Z,5950000,,,0,,T. Luwawu-Cabarrot BLOCK (1 BLK),[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT02M46.00S,2022-03-26T01:39:20.8Z,4,REGULAR,rebound,defensive,[],1628989,,,1610612737,111,106,2022-03-26T01:39:20Z,5960000,,,0,,K. Huerter REBOUND (Off:0 Def:5),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,599.0,5.0,5.0,0.0,,,,,,,,,,,
602,PT02M30.00S,2022-03-26T01:39:36.3Z,4,REGULAR,foul,personal,['2freethrow'],1627814,,,1610612737,111,106,2022-03-26T01:40:09Z,5970000,,,0,,D. Lee shooting personal FOUL (3 PF) (Young 2 FT),"[1627814, 1629027]",1610612744.0,GSW,shooting,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,1830.0,,,3.0,0.0,Young,1629027.0,
604,PT02M30.00S,2022-03-26T01:40:12.2Z,4,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,112,106,2022-03-26T01:40:12Z,5990000,,,0,,T. Young Free Throw 1 of 2 (27 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,27.0,,,,,,,,,,,,,,,,,,
605,PT02M30.00S,2022-03-26T01:40:29.2Z,4,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,113,106,2022-03-26T01:40:29Z,6000000,,,0,,T. Young Free Throw 2 of 2 (28 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,28.0,,,,,,,,,,,,,,,,,,
606,PT02M18.00S,2022-03-26T01:40:45.9Z,4,REGULAR,2pt,Jump Shot,[],1627814,77.21747700394218,49.50980392156863,1610612744,113,106,2022-03-26T01:40:51Z,6010000,-2.0,162.0,1,right,MISS D. Lee 16' pullup Shot,[1627814],1610612744.0,GSW,pullup,,,Lee,D. Lee,,,,,16.17,Missed,,,,,,,,,,,,,,,,,,,
607,PT02M14.00S,2022-03-26T01:40:49.9Z,4,REGULAR,rebound,defensive,[],1628989,,,1610612737,113,106,2022-03-26T01:40:51Z,6020000,,,0,,K. Huerter REBOUND (Off:0 Def:6),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,606.0,6.0,6.0,0.0,,,,,,,,,,,
608,PT01M54.00S,2022-03-26T01:41:09.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,5.863994743758213,47.549019607843135,1610612737,113,106,2022-03-26T01:42:06Z,6030000,12.0,3.0,1,left,MISS T. Young driving finger roll Layup,[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,1.26,Missed,,,,,,,,,,,,,,,,,,,
609,PT01M51.00S,2022-03-26T01:41:12.7Z,4,REGULAR,rebound,defensive,[],1629673,,,1610612744,113,106,2022-03-26T01:41:14Z,6040000,,,0,,J. Poole REBOUND (Off:0 Def:4),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,608.0,4.0,4.0,0.0,,,,,,,,,,,
610,PT01M41.00S,2022-03-26T01:41:27.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,113,106,2022-03-26T01:41:27Z,6050000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT01M32.00S,2022-03-26T01:43:20.9Z,4,REGULAR,foul,personal,['2freethrow'],1627789,,,1610612744,113,106,2022-03-26T01:43:43Z,6060000,,,0,,T. Luwawu-Cabarrot shooting personal FOUL (4 PF) (Payton II 2 FT),"[1627789, 1627780]",1610612737.0,ATL,shooting,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,1363.0,,,4.0,0.0,Payton II,1627780.0,
613,PT01M32.00S,2022-03-26T01:43:44.7Z,4,REGULAR,freethrow,1 of 2,[],1627780,,,1610612744,113,107,2022-03-26T01:43:44Z,6080000,,,0,,G. Payton II Free Throw 1 of 2 (13 PTS),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
614,PT01M32.00S,2022-03-26T01:43:57.5Z,4,REGULAR,freethrow,2 of 2,[],1627780,,,1610612744,113,108,2022-03-26T01:43:57Z,6090000,,,0,,G. Payton II Free Throw 2 of 2 (14 PTS),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
615,PT01M15.00S,2022-03-26T01:44:17.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,5.732588699080158,52.450980392156865,1610612737,113,108,2022-03-26T01:44:27Z,6100000,-12.0,1.0,1,left,MISS D. Hunter driving Layup - blocked,"[1629631, 202691]",1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,1.24,Missed,,,,,,,,,,,,,Thompson,202691.0,,,,,
616,PT01M15.00S,2022-03-26T01:44:17.7Z,4,REGULAR,block,,[],202691,,,1610612737,113,108,2022-03-26T01:44:20Z,6110000,,,0,,K. Thompson BLOCK (1 BLK),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT01M13.00S,2022-03-26T01:44:19.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,113,108,2022-03-26T01:44:27Z,6120000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,615.0,,,,,,,,,,,,,,
618,PT01M13.00S,2022-03-26T01:44:24.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,113,108,2022-03-26T01:44:24Z,6130000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT01M13.00S,2022-03-26T01:44:34.9Z,4,REGULAR,substitution,out,[],1627814,,,1610612737,113,108,2022-03-26T01:44:42Z,6140000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT01M13.00S,2022-03-26T01:44:34.9Z,4,REGULAR,substitution,in,[],203110,,,1610612737,113,108,2022-03-26T01:44:42Z,6150000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT01M11.00S,2022-03-26T01:44:51.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628989,10.5946123521682,96.81372549019608,1610612737,116,108,2022-03-26T01:44:55Z,6160000,-234.0,47.0,1,left,K. Huerter 3PT  (20 PTS) (T. Young 15 AST),"[1628989, 1629027]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,23.88,Made,20.0,T. Young,1629027.0,15.0,,,,,,,,,,,,,,,
623,PT00M58.10S,2022-03-26T01:45:09.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,92.59198423127464,47.549019607843135,1610612744,116,108,2022-03-26T01:46:12Z,6180000,-12.0,17.0,1,right,MISS J. Poole driving finger roll Layup,[1629673],1610612744.0,GSW,driving finger roll,,,Poole,J. Poole,,,,,2.11,Missed,,,,,,,,,,,,,,,,,,,
624,PT00M56.10S,2022-03-26T01:45:11.1Z,4,REGULAR,rebound,defensive,[],1629631,,,1610612737,116,108,2022-03-26T01:45:13Z,6190000,,,0,,D. Hunter REBOUND (Off:0 Def:3),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,623.0,3.0,3.0,0.0,,,,,,,,,,,
625,PT00M53.70S,2022-03-26T01:45:14.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,30.042706964520367,69.11764705882352,1610612737,119,108,2022-03-26T01:46:38Z,6200000,-96.0,230.0,1,left,T. Young 24' 3PT running pullup (31 PTS) (D. Hunter 3 AST),"[1629027, 1629631]",1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,24.9,Made,31.0,D. Hunter,1629631.0,3.0,,,,,,,,,,,,,,,
626,PT00M44.50S,2022-03-26T01:45:27.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202691,91.80354796320631,49.01960784313725,1610612744,119,108,2022-03-26T01:45:33Z,6210000,-5.0,25.0,1,right,MISS K. Thompson driving Layup,[202691],1610612744.0,GSW,driving,,,Thompson,K. Thompson,,,,,2.5,Missed,,,,,,,,,,,,,,,,,,,
627,PT00M40.80S,2022-03-26T01:45:30.8Z,4,REGULAR,rebound,offensive,[],1626172,,,1610612744,119,108,2022-03-26T01:45:30Z,6220000,,,0,,K. Looney REBOUND (Off:3 Def:5),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,626.0,8.0,5.0,3.0,,,,,,,,,,,
