actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
558,PT05M38.00S,2022-02-04T02:32:48.3Z,4,REGULAR,3pt,Jump Shot,[],1628969,25.706307490144546,14.705882352941178,1610612756,108,99,2022-02-04T02:32:55Z,5510000,176.0,189.0,1,left,MISS M. Bridges 25' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,25.87,Missed,,,,,,,,,,,,,,,
559,PT05M36.00S,2022-02-04T02:32:50.3Z,4,REGULAR,rebound,offensive,[],203109,,,1610612756,108,99,2022-02-04T02:32:55Z,5520000,,,0,,J. Crowder REBOUND (Off:2 Def:3),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,558.0,5.0,3.0,2.0,,,,,,,
560,PT05M35.00S,2022-02-04T02:32:52.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],101108,32.933639947437584,52.450980392156865,1610612756,108,99,2022-02-04T02:32:59Z,5530000,-12.0,257.0,1,left,MISS C. Paul 25' 3PT,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,25.74,Missed,,,,,,,,,,,,,,,
561,PT05M31.00S,2022-02-04T02:32:56.1Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612737,108,99,2022-02-04T02:32:59Z,5540000,,,0,,J. Collins REBOUND (Off:2 Def:7),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,560.0,9.0,7.0,2.0,,,,,,,
564,PT05M13.00S,2022-02-04T02:33:13.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,84.1819973718791,47.30392156862745,1610612737,108,99,2022-02-04T02:33:19Z,5550000,-13.0,96.0,1,right,MISS K. Huerter 9' driving floating Shot,[1628989],1610612737.0,ATL,driving floating,,,Huerter,K. Huerter,,,,,,,,9.71,Missed,,,,,,,,,,,,,,,
565,PT05M10.00S,2022-02-04T02:33:16.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612756,108,99,2022-02-04T02:33:19Z,5560000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,564.0,,,,,,,,,,
566,PT05M10.00S,2022-02-04T02:33:20.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,108,99,2022-02-04T02:33:20Z,5570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT05M03.00S,2022-02-04T02:33:28.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,6.521024967148489,49.01960784313725,1610612756,108,101,2022-02-04T02:33:33Z,5580000,5.0,9.0,1,left,D. Booker driving Layup (24 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,,,,1.01,Made,24.0,,,,,,,,,,,,,,
568,PT04M43.00S,2022-02-04T02:33:49.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,94.43166885676742,49.50980392156863,1610612737,110,101,2022-02-04T02:33:53Z,5590000,-2.0,0.0,1,right,J. Collins alley-oop DUNK (15 PTS) (B. Bogdanovic 6 AST),"[1628381, 203992]",1610612737.0,ATL,alley-oop,,,Collins,J. Collins,,,,,,,,0.25,Made,15.0,B. Bogdanovic,203992.0,6.0,,,,,,,,,,,
570,PT04M18.00S,2022-02-04T02:34:13.1Z,4,REGULAR,3pt,Jump Shot,[],1629661,25.57490144546649,83.82352941176471,1610612756,110,101,2022-02-04T02:34:17Z,5610000,-169.0,188.0,1,left,MISS C. Johnson 25' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,25.28,Missed,,,,,,,,,,,,,,,
571,PT04M15.00S,2022-02-04T02:34:16.1Z,4,REGULAR,rebound,defensive,[],201568,,,1610612737,110,101,2022-02-04T02:34:17Z,5620000,,,0,,D. Gallinari REBOUND (Off:0 Def:5),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,570.0,5.0,5.0,0.0,,,,,,,
572,PT03M55.00S,2022-02-04T02:34:37.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,94.03745072273325,50.49019607843137,1610612737,112,101,2022-02-04T02:34:41Z,5630000,2.0,4.0,1,right,J. Collins alley-oop DUNK (17 PTS) (D. Gallinari 3 AST),"[1628381, 201568]",1610612737.0,ATL,alley-oop,,,Collins,J. Collins,,,,,,,,0.43,Made,17.0,D. Gallinari,201568.0,3.0,,,,,,,,,,,
574,PT03M55.00S,2022-02-04T02:34:42.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,112,101,2022-02-04T02:34:42Z,5650000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT03M42.00S,2022-02-04T02:38:12.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203109,5.732588699080158,48.77450980392157,1610612756,112,103,2022-02-04T02:38:17Z,5660000,6.0,1.0,1,left,J. Crowder cutting Layup (10 PTS) (M. Bridges 2 AST),"[203109, 1628969]",1610612756.0,PHX,cutting,,,Crowder,J. Crowder,,,,,,,,0.63,Made,10.0,M. Bridges,1628969.0,2.0,,,,,,,,,,,
577,PT03M14.00S,2022-02-04T02:38:39.8Z,4,REGULAR,3pt,Jump Shot,[],1629027,67.62483574244416,27.205882352941174,1610612737,112,103,2022-02-04T02:38:45Z,5680000,-114.0,252.0,1,right,MISS T. Young 27' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,,,,27.64,Missed,,,,,,,,,,,,,,,
578,PT03M11.00S,2022-02-04T02:38:42.8Z,4,REGULAR,rebound,defensive,[],203109,,,1610612756,112,103,2022-02-04T02:38:45Z,5690000,,,0,,J. Crowder REBOUND (Off:2 Def:4),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,577.0,6.0,4.0,2.0,,,,,,,
579,PT03M07.00S,2022-02-04T02:38:47.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626164,5.338370565045992,49.754901960784316,1610612756,112,105,2022-02-04T02:38:52Z,5700000,1.0,-2.0,1,left,D. Booker running Layup (26 PTS),[1626164],1610612756.0,PHX,running,,,Booker,D. Booker,,,,,,,,0.26,Made,26.0,,,,,,,,,,,,,,
580,PT02M46.00S,2022-02-04T02:39:07.7Z,4,REGULAR,3pt,Jump Shot,[],201568,74.98357424441524,14.460784313725492,1610612737,115,105,2022-02-04T02:39:13Z,5710000,-178.0,183.0,1,right,D. Gallinari 25' 3PT  (12 PTS) (K. Huerter 2 AST),"[201568, 1628989]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,25.49,Made,12.0,K. Huerter,1628989.0,2.0,,,,,,,,,,,
582,PT02M35.00S,2022-02-04T02:39:18.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,7.966491458607096,41.66666666666667,1610612756,115,107,2022-02-04T02:39:23Z,5730000,42.0,22.0,1,left,D. Booker driving Layup (28 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,,,,4.73,Made,28.0,,,,,,,,,,,,,,
583,PT02M11.00S,2022-02-04T02:39:43.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,92.32917214191852,52.20588235294118,1610612737,115,107,2022-02-04T02:39:49Z,5740000,11.0,20.0,1,right,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,,,,2.25,Missed,,,,,,,,,,,,,,,
584,PT02M06.00S,2022-02-04T02:39:48.1Z,4,REGULAR,rebound,offensive,[],1628381,,,1610612737,115,107,2022-02-04T02:39:48Z,5750000,,,0,,J. Collins REBOUND (Off:3 Def:7),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,583.0,10.0,7.0,3.0,,,,,,,
585,PT02M06.00S,2022-02-04T02:39:48.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,94.40999984741211,50.0,1610612737,117,107,2022-02-04T02:39:48Z,5760000,0.0,0.0,1,right,J. Collins putback Layup (19 PTS),[1628381],1610612737.0,ATL,putback,,,Collins,J. Collins,,,,,,,,0.0,Made,19.0,,,,,,,,,,,,,,
586,PT01M52.00S,2022-02-04T02:40:01.6Z,4,REGULAR,2pt,Jump Shot,[],1626164,5.338370565045992,31.61764705882353,1610612756,117,107,2022-02-04T02:40:07Z,5770000,92.0,-2.0,1,left,MISS D. Booker 9' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,,,,9.19,Missed,,,,,,,,,,,,,,,
587,PT01M51.00S,2022-02-04T02:40:02.6Z,4,REGULAR,rebound,defensive,[],201568,,,1610612737,117,107,2022-02-04T02:40:07Z,5780000,,,0,,D. Gallinari REBOUND (Off:0 Def:6),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,586.0,6.0,6.0,0.0,,,,,,,
588,PT01M49.00S,2022-02-04T02:40:09.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",101108,,,1610612737,117,107,2022-02-04T02:40:44Z,5790000,,,0,,C. Paul take personal FOUL (5 PF) (Young 2 FT),"[101108, 1629027]",1610612756.0,PHX,take,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,101283.0,5.0,0.0,Young,1629027.0,,
590,PT01M49.00S,2022-02-04T02:40:25.5Z,4,REGULAR,substitution,out,[],1628381,,,1610612737,117,107,2022-02-04T02:40:30Z,5810000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
591,PT01M49.00S,2022-02-04T02:40:25.5Z,4,REGULAR,substitution,in,[],1629631,,,1610612737,117,107,2022-02-04T02:40:30Z,5820000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
592,PT01M49.00S,2022-02-04T02:40:45.1Z,4,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,118,107,2022-02-04T02:40:45Z,5830000,,,0,,T. Young Free Throw 1 of 2 (37 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,Made,37.0,,,,,,,,,,,,,,
593,PT01M49.00S,2022-02-04T02:40:57.8Z,4,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,119,107,2022-02-04T02:40:57Z,5840000,,,0,,T. Young Free Throw 2 of 2 (38 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,Made,38.0,,,,,,,,,,,,,,
594,PT01M35.00S,2022-02-04T02:41:15.9Z,4,REGULAR,2pt,Jump Shot,[],1626164,22.158344283837057,37.00980392156863,1610612756,119,109,2022-02-04T02:41:20Z,5850000,65.0,156.0,1,left,D. Booker 16' pullup Jump Shot (30 PTS) (M. Bridges 3 AST),"[1626164, 1628969]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,,,,16.88,Made,30.0,M. Bridges,1628969.0,3.0,,,,,,,,,,,
595,PT01M13.00S,2022-02-04T02:41:42.6Z,4,REGULAR,turnover,bad pass,[],203992,,,1610612737,119,109,2022-02-04T02:41:48Z,5860000,,,0,,B. Bogdanovic bad pass TURNOVER (4 TO),"[203992, 1628969]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,4.0,Bridges,1628969.0,,,,,,,,,,,,,,,,,
596,PT01M13.00S,2022-02-04T02:41:42.6Z,4,REGULAR,steal,,[],1628969,,,1610612756,119,109,2022-02-04T02:41:44Z,5870000,,,0,,M. Bridges STEAL (2 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
597,PT01M10.00S,2022-02-04T02:41:45.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629661,5.863994743758213,50.0,1610612756,119,111,2022-02-04T02:41:53Z,5880000,0.0,3.0,1,left,C. Johnson running Layup (11 PTS) (M. Bridges 4 AST),"[1629661, 1628969]",1610612756.0,PHX,running,,,Johnson,C. Johnson,,,,,,,,0.26,Made,11.0,M. Bridges,1628969.0,4.0,,,,,,,,,,,
599,PT01M02.00S,2022-02-04T02:42:06.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,119,111,2022-02-04T02:42:06Z,5900000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT01M02.00S,2022-02-04T02:43:52.2Z,4,REGULAR,turnover,out-of-bounds,[],1629631,,,1610612737,119,111,2022-02-04T02:44:00Z,5910000,,,0,,D. Hunter step out-of-bounds TURNOVER (1 TO),[1629631],1610612737.0,ATL,step,,,Hunter,D. Hunter,,,,,1.0,,,,,,,,,,,,,101283.0,,,,,,
601,PT00M59.20S,2022-02-04T02:44:07.8Z,4,REGULAR,foul,personal,[],201568,,,1610612756,119,111,2022-02-04T02:44:23Z,5920000,,,0,,D. Gallinari personal FOUL (3 PF),"[201568, 101108]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,2530.0,3.0,0.0,Paul,101108.0,,
603,PT00M56.50S,2022-02-04T02:44:32.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629661,6.258212877792378,50.245098039215684,1610612756,119,113,2022-02-04T02:44:36Z,5940000,-1.0,6.0,1,left,C. Johnson driving Layup (13 PTS) (C. Paul 12 AST),"[1629661, 101108]",1610612756.0,PHX,driving,,,Johnson,C. Johnson,,,,,,,,0.64,Made,13.0,C. Paul,101108.0,12.0,,,,,,,,,,,
605,PT00M54.80S,2022-02-04T02:44:40.5Z,4,REGULAR,turnover,bad pass,[],201568,,,1610612737,119,113,2022-02-04T02:44:52Z,5960000,,,0,,D. Gallinari bad pass TURNOVER (1 TO),"[201568, 1629661]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,1.0,Johnson,1629661.0,,,,,,,,,,,,,,,,,
606,PT00M54.80S,2022-02-04T02:44:40.5Z,4,REGULAR,steal,,[],1629661,,,1610612756,119,113,2022-02-04T02:44:43Z,5970000,,,0,,C. Johnson STEAL (2 STL),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
607,PT00M51.90S,2022-02-04T02:44:51.0Z,4,REGULAR,turnover,out-of-bounds,[],203109,,,1610612756,119,113,2022-02-04T02:45:16Z,5980000,,,0,,J. Crowder bad pass out-of-bounds TURNOVER (1 TO),[203109],1610612756.0,PHX,bad pass,,,Crowder,J. Crowder,,,,,1.0,,,,,,,,,,,,,,,,,,,
608,PT00M37.70S,2022-02-04T02:45:35.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,66.17936925098554,45.588235294117645,1610612737,122,113,2022-02-04T02:45:39Z,5990000,-22.0,265.0,1,right,T. Young 26' 3PT pullup (41 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,,,,26.63,Made,41.0,,,,,,,,,,,,,,
609,PT00M36.80S,2022-02-04T02:45:43.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,122,113,2022-02-04T02:45:43Z,6000000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT00M36.80S,2022-02-04T02:46:55.2Z,4,REGULAR,substitution,out,[],201568,,,1610612756,122,113,2022-02-04T02:47:01Z,6010000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
611,PT00M36.80S,2022-02-04T02:46:55.2Z,4,REGULAR,substitution,in,[],1626153,,,1610612756,122,113,2022-02-04T02:47:01Z,6020000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
612,PT00M32.00S,2022-02-04T02:47:26.5Z,4,REGULAR,2pt,Jump Shot,[],1626164,26.757555847568987,70.58823529411765,1610612756,122,115,2022-02-04T02:47:36Z,6030000,-103.0,199.0,1,left,D. Booker 22' pullup bank Jump Shot (32 PTS),[1626164],1610612756.0,PHX,pullup bank,,,Booker,D. Booker,,,,,,,,22.4,Made,32.0,,,,,,,,,,,,,,
613,PT00M32.00S,2022-02-04T02:47:43.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,122,115,2022-02-04T02:47:43Z,6040000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT00M32.00S,2022-02-04T02:48:55.6Z,4,REGULAR,substitution,out,[],1626153,,,1610612737,122,115,2022-02-04T02:48:59Z,6050000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
615,PT00M32.00S,2022-02-04T02:48:55.6Z,4,REGULAR,substitution,in,[],201568,,,1610612737,122,115,2022-02-04T02:48:59Z,6060000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
616,PT00M26.70S,2022-02-04T02:49:25.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,94.03745072273325,49.26470588235294,1610612737,124,115,2022-02-04T02:49:29Z,6070000,-4.0,4.0,1,right,T. Young Layup (43 PTS) (K. Huerter 3 AST),"[1629027, 1628989]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,0.51,Made,43.0,K. Huerter,1628989.0,3.0,,,,,,,,,,,
619,PT00M17.30S,2022-02-04T02:50:03.5Z,4,REGULAR,jumpball,recovered,[],203109,,,1610612756,124,115,2022-02-04T02:50:03Z,6090000,,,0,,Jump Ball D. Booker vs. D. Gallinari: Tip to J. Crowder,"[203109, 1626164, 201568]",1610612756.0,PHX,heldball,J. Crowder,203109.0,Crowder,J. Crowder,Booker,1626164.0,Gallinari,201568.0,,,,,,,,,,,,,,,,,,,,
622,PT00M11.70S,2022-02-04T02:50:09.1Z,4,REGULAR,3pt,Jump Shot,[],1626164,32.276609724047304,31.61764705882353,1610612756,124,115,2022-02-04T02:50:14Z,6120000,92.0,251.0,1,left,MISS D. Booker 26' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,,,,26.72,Missed,,,,,,,,,,,,,,,
623,PT00M11.00S,2022-02-04T02:50:11.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612737,124,115,2022-02-04T02:50:11Z,6130000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,622.0,,,,,,,,,,
624,PT00M11.00S,2022-02-04T02:50:13.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,124,115,2022-02-04T02:50:13Z,6140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT00M00.00S,2022-02-04T02:50:37.7Z,4,REGULAR,period,end,[],0,,,1610612737,124,115,2022-02-04T02:50:37Z,6150000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT00M00.00S,2022-02-04T02:50:40.0Z,4,REGULAR,game,end,[],0,,,0,124,115,2022-02-04T02:50:40Z,6160000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
