actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
650,PT06M30.00S,2025-10-28T04:38:45.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631104,90.98226018396846,53.92156862745098,1610612757,94,103,2025-10-28T04:38:51Z,6360000,False,20.0,32.0,1,right,MISS B. Wesley driving Layup - blocked,"[1631104, 1642355]",1610612757.0,POR,driving,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,3.78,Missed,,,,,,,,,,James,1642355.0,,,,,,,
651,PT06M30.00S,2025-10-28T04:38:45.3Z,4,REGULAR,block,,[],1642355,,,1610612757,94,103,2025-10-28T04:38:49Z,6370000,False,,,0,,B. James BLOCK (1 BLK),[1642355],1610612747.0,LAL,,,,James,B. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
652,PT06M30.00S,2025-10-28T04:38:45.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,94,103,2025-10-28T04:38:51Z,6380000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,650.0,,,,,,,,,,,,,,,,,
654,PT06M24.00S,2025-10-28T04:39:04.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631101,92.42772667542707,45.58823529411765,1610612757,94,105,2025-10-28T04:49:47Z,6400000,False,-22.0,19.0,1,right,S. Sharpe fadeaway Jump Shot (14 PTS) (D. Clingan 2 AST),"[1631101, 1642270]",1610612757.0,POR,fadeaway,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.89,Made,,,,,,,,,,,,14.0,,,,D. Clingan,1642270.0,2.0
656,PT06M10.00S,2025-10-28T04:39:19.1Z,4,REGULAR,3pt,Jump Shot,[],1630559,30.798291721419176,28.67647058823529,1610612747,94,105,2025-10-28T04:39:22Z,6420000,False,107.0,237.0,1,left,MISS A. Reaves 25' step back 3PT,[1630559],1610612747.0,LAL,step back,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,25.99,Missed,,,,,,,,,,,,,,,,,,
657,PT06M07.00S,2025-10-28T04:39:22.1Z,4,REGULAR,rebound,defensive,[],1642270,,,1610612757,94,105,2025-10-28T04:39:22Z,6430000,False,,,0,,D. Clingan REBOUND (Off:6 Def:7),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Right Center,,,656.0,13.0,7.0,6.0,,,,,,,,,,,,,,
658,PT05M57.00S,2025-10-28T04:39:36.5Z,4,REGULAR,foul,personal,['2freethrow'],1642355,,,1610612757,94,105,2025-10-28T04:39:42Z,6440000,False,,,0,,B. James shooting personal FOUL (3 PF) (Grant 2 FT),"[1642355, 203924]",1610612747.0,LAL,shooting,,,James,B. James,,,,,Restricted Area,0-8 Center,,,,,,,201638.0,3.0,0.0,Grant,203924.0,,,,,,,,,
660,PT05M57.00S,2025-10-28T04:40:02.5Z,4,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,94,106,2025-10-28T04:40:02Z,6460000,False,,,0,,J. Grant Free Throw 1 of 2 (21 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,,,,,,,,21.0,,,,,,
661,PT05M57.00S,2025-10-28T04:40:03.1Z,4,REGULAR,substitution,out,[],1642270,,,1610612757,94,106,2025-10-28T04:40:12Z,6470000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT05M57.00S,2025-10-28T04:40:03.1Z,4,REGULAR,substitution,out,[],1631200,,,1610612757,94,106,2025-10-28T04:40:12Z,6480000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT05M57.00S,2025-10-28T04:40:03.1Z,4,REGULAR,substitution,out,[],1631104,,,1610612757,94,106,2025-10-28T04:40:12Z,6490000,False,,,0,,SUB out: B. Wesley,[1631104],1610612757.0,POR,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT05M57.00S,2025-10-28T04:40:03.1Z,4,REGULAR,substitution,in,[],201950,,,1610612757,94,106,2025-10-28T04:40:12Z,6500000,False,,,0,,SUB in: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT05M57.00S,2025-10-28T04:40:03.1Z,4,REGULAR,substitution,in,[],1630166,,,1610612757,94,106,2025-10-28T04:40:12Z,6510000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT05M57.00S,2025-10-28T04:40:03.1Z,4,REGULAR,substitution,in,[],1641739,,,1610612757,94,106,2025-10-28T04:40:12Z,6520000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT05M57.00S,2025-10-28T04:40:27.5Z,4,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,94,107,2025-10-28T04:40:27Z,6530000,False,,,0,,J. Grant Free Throw 2 of 2 (22 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,,,,,,,,22.0,,,,,,
668,PT05M36.00S,2025-10-28T04:40:51.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629020,6.750985545335084,53.67647058823529,1610612747,96,107,2025-10-28T04:50:50Z,6540000,False,-18.0,11.0,1,left,J. Vanderbilt cutting DUNK (14 PTS) (D. Ayton 2 AST),"[1629020, 1629028]",1610612747.0,LAL,cutting,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,,,,,,,,14.0,,,,D. Ayton,1629028.0,2.0
670,PT05M08.00S,2025-10-28T04:41:19.1Z,4,REGULAR,2pt,Jump Shot,[],201950,77.05321944809461,69.8529411764706,1610612757,96,109,2025-10-28T04:41:23Z,6560000,False,99.0,163.0,1,right,J. Holiday 19' turnaround fadeaway Jump Shot (22 PTS),[201950],1610612757.0,POR,turnaround fadeaway,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right Center,19.1,Made,,,,,,,,,,,,22.0,,,,,,
754,PT04M50.00S,2025-10-28T04:41:32.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,12.13863337713535,50.49019607843137,1610612747,96,109,2025-10-28T05:09:00Z,6572500,False,-2.0,62.0,1,left,MISS J. Vanderbilt 6' cutting Layup - blocked,"[1629020, 1630166]",1610612747.0,LAL,cutting,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,6.17,Missed,,,,,,,,,,Avdija,1630166.0,,,,,,,
755,PT04M50.00S,2025-10-28T04:41:32.1Z,4,REGULAR,block,,[],1630166,,,1610612747,96,109,2025-10-28T04:59:18Z,6578750,False,,,0,,D. Avdija BLOCK (3 BLK),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
756,PT04M47.00S,2025-10-28T04:41:35.1Z,4,REGULAR,rebound,offensive,[],1629020,,,1610612747,96,109,2025-10-28T05:09:00Z,6581875,False,,,0,,J. Vanderbilt REBOUND (Off:4 Def:4),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,754.0,8.0,4.0,4.0,,,,,,,,,,,,,,
675,PT04M43.00S,2025-10-28T04:41:45.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642261,6.093955321944804,47.549019607843135,1610612747,96,109,2025-10-28T04:59:18Z,6585000,False,12.0,5.0,1,left,MISS D. Knecht driving DUNK - blocked,"[1642261, 203924]",1610612747.0,LAL,driving,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,1.32,Missed,,,,,,,,,,Grant,203924.0,,,,,,,
676,PT04M43.00S,2025-10-28T04:41:45.2Z,4,REGULAR,block,,[],203924,,,1610612747,96,109,2025-10-28T04:56:45Z,6587500,False,,,0,,J. Grant BLOCK (1 BLK),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
677,PT04M43.00S,2025-10-28T04:41:45.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,96,109,2025-10-28T04:56:45Z,6588750,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,675.0,,,,,,,,,,,,,,,,,
673,PT04M43.00S,2025-10-28T04:42:03.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,96,109,2025-10-28T04:42:03Z,6590000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT04M43.00S,2025-10-28T04:44:39.4Z,4,REGULAR,substitution,out,[],1642355,,,1610612747,96,109,2025-10-28T04:44:53Z,6610000,False,,,0,,SUB out: B. James,[1642355],1610612747.0,LAL,,,,James,B. James,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT04M43.00S,2025-10-28T04:44:39.4Z,4,REGULAR,substitution,in,[],1629060,,,1610612747,96,109,2025-10-28T04:44:53Z,6620000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT04M42.00S,2025-10-28T04:44:55.8Z,4,REGULAR,foul,personal,['2freethrow'],1631101,,,1610612747,96,109,2025-10-28T04:45:03Z,6630000,False,,,0,,S. Sharpe shooting personal FOUL (2 PF) (Knecht 2 FT),"[1631101, 1642261]",1610612757.0,POR,shooting,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,101284.0,2.0,0.0,Knecht,1642261.0,,,,,,,,,
682,PT04M42.00S,2025-10-28T04:45:15.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1642261,,,1610612747,97,109,2025-10-28T04:45:16Z,6650000,False,,,0,,D. Knecht Free Throw 1 of 2 (10 PTS),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,Made,,,,,,,,,,,,10.0,,,,,,
683,PT04M42.00S,2025-10-28T04:45:30.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1642261,,,1610612747,98,109,2025-10-28T04:45:30Z,6660000,False,,,0,,D. Knecht Free Throw 2 of 2 (11 PTS),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,Made,,,,,,,,,,,,11.0,,,,,,
684,PT04M27.00S,2025-10-28T04:45:47.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201950,90.32522996057818,53.18627450980392,1610612757,98,111,2025-10-28T04:53:30Z,6670000,False,16.0,38.0,1,right,J. Holiday driving Layup (24 PTS) (S. Sharpe 2 AST),"[201950, 1631101]",1610612757.0,POR,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,4.16,Made,,,,,,,,,,,,24.0,,,,S. Sharpe,1631101.0,2.0
686,PT04M14.00S,2025-10-28T04:46:00.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,8.065045992115643,50.0,1610612747,100,111,2025-10-28T04:46:05Z,6690000,False,0.0,23.0,1,left,A. Reaves cutting Layup (38 PTS) (J. Vanderbilt 2 AST),"[1630559, 1629020]",1610612747.0,LAL,cutting,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,2.33,Made,,,,,,,,,,,,38.0,,,,J. Vanderbilt,1629020.0,2.0
688,PT03M53.00S,2025-10-28T04:46:21.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,91.24507227332458,52.205882352941174,1610612757,100,113,2025-10-28T04:46:25Z,6710000,False,11.0,30.0,1,right,S. Sharpe driving finger roll Layup (16 PTS) (T. Camara 2 AST),"[1631101, 1641739]",1610612757.0,POR,driving finger roll,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,3.18,Made,,,,,,,,,,,,16.0,,,,T. Camara,1641739.0,2.0
690,PT03M40.00S,2025-10-28T04:46:33.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642261,17.920499342969777,52.94117647058824,1610612747,102,113,2025-10-28T04:56:05Z,6730000,False,-15.0,116.0,1,left,D. Knecht 11' fadeaway Jump Shot (13 PTS),[1642261],1610612747.0,LAL,fadeaway,,,Knecht,D. Knecht,,,,,In The Paint (Non-RA),8-16 Center,11.69,Made,,,,,,,,,,,,13.0,,,,,,
691,PT03M33.00S,2025-10-28T04:46:49.5Z,4,REGULAR,foul,personal,['2freethrow'],1629060,,,1610612757,102,113,2025-10-28T04:46:55Z,6740000,False,,,0,,R. Hachimura shooting personal FOUL (2 PF) (Avdija 2 FT),"[1629060, 1630166]",1610612747.0,LAL,shooting,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,101284.0,2.0,0.0,Avdija,1630166.0,,,,,,,,,
693,PT03M33.00S,2025-10-28T04:47:10.1Z,4,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,102,114,2025-10-28T04:47:10Z,6760000,False,,,0,,D. Avdija Free Throw 1 of 2 (24 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,,,,,,24.0,,,,,,
694,PT03M33.00S,2025-10-28T04:47:23.0Z,4,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,102,115,2025-10-28T04:47:23Z,6770000,False,,,0,,D. Avdija Free Throw 2 of 2 (25 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,,,,,,25.0,,,,,,
695,PT03M33.00S,2025-10-28T04:47:29.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,102,115,2025-10-28T04:47:29Z,6780000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT03M33.00S,2025-10-28T04:48:44.9Z,4,REGULAR,substitution,out,[],1631101,,,1610612747,102,115,2025-10-28T04:48:55Z,6790000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT03M33.00S,2025-10-28T04:48:44.9Z,4,REGULAR,substitution,in,[],1642270,,,1610612747,102,115,2025-10-28T04:48:55Z,6800000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT03M15.00S,2025-10-28T04:49:07.3Z,4,REGULAR,turnover,lost ball,[],1629020,,,1610612747,102,115,2025-10-28T04:49:13Z,6810000,False,,,0,,J. Vanderbilt lost ball TURNOVER (1 TO),"[1629020, 201950]",1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,1.0,Holiday,201950.0,,,
699,PT03M15.00S,2025-10-28T04:49:07.3Z,4,REGULAR,steal,,[],201950,,,1610612757,102,115,2025-10-28T04:49:10Z,6820000,False,,,0,,J. Holiday STEAL (1 STL),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
700,PT03M14.00S,2025-10-28T04:49:19.2Z,4,REGULAR,turnover,bad pass,[],1641739,,,1610612757,102,115,2025-10-28T04:49:30Z,6830000,False,,,0,,T. Camara bad pass TURNOVER (2 TO),"[1641739, 1629020]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,2.0,Vanderbilt,1629020.0,,,
701,PT03M14.00S,2025-10-28T04:49:19.2Z,4,REGULAR,steal,,[],1629020,,,1610612747,102,115,2025-10-28T04:49:27Z,6840000,False,,,0,,J. Vanderbilt STEAL (3 STL),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
703,PT03M08.00S,2025-10-28T04:49:40.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630559,24.227989487516425,11.519607843137265,1610612747,105,115,2025-10-28T04:58:43Z,6860000,False,192.0,175.0,1,left,A. Reaves 26' 3PT pullup (41 PTS) (J. Vanderbilt 3 AST),"[1630559, 1629020]",1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,26.02,Made,,,,,,,,,,,,41.0,,,,J. Vanderbilt,1629020.0,3.0
705,PT03M08.00S,2025-10-28T04:49:59.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,105,115,2025-10-28T04:49:59Z,6880000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,PT02M57.00S,2025-10-28T04:51:25.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,85.46320630749014,36.76470588235294,1610612757,105,115,2025-10-28T04:51:28Z,6890000,False,-66.0,84.0,1,right,MISS J. Holiday 10' step back Shot,[201950],1610612757.0,POR,step back,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Left,10.7,Missed,,,,,,,,,,,,,,,,,,
707,PT02M54.00S,2025-10-28T04:51:27.4Z,4,REGULAR,rebound,offensive,[],1641739,,,1610612757,105,115,2025-10-28T04:51:27Z,6900000,False,,,0,,T. Camara REBOUND (Off:3 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Left,,,706.0,4.0,1.0,3.0,,,,,,,,,,,,,,
708,PT02M44.00S,2025-10-28T04:51:38.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641739,91.50788436268068,53.67647058823529,1610612757,105,117,2025-10-28T04:51:45Z,6910000,False,18.0,27.0,1,right,T. Camara cutting finger roll Layup (4 PTS) (D. Avdija 4 AST),"[1641739, 1630166]",1610612757.0,POR,cutting finger roll,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,3.29,Made,,,,,,,,,,,,4.0,,,,D. Avdija,1630166.0,4.0
710,PT02M19.00S,2025-10-28T04:52:02.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,17.920499342969777,62.254901960784316,1610612747,105,117,2025-10-28T05:00:24Z,6930000,False,-61.0,116.0,1,left,MISS D. Ayton 13' fadeaway Shot,[1629028],1610612747.0,LAL,fadeaway,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,13.12,Missed,,,,,,,,,,,,,,,,,,
711,PT02M16.00S,2025-10-28T04:52:05.4Z,4,REGULAR,rebound,defensive,[],201950,,,1610612757,105,117,2025-10-28T04:52:07Z,6940000,False,,,0,,J. Holiday REBOUND (Off:0 Def:5),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,710.0,5.0,5.0,0.0,,,,,,,,,,,,,,
712,PT01M56.00S,2025-10-28T04:52:25.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,92.42772667542707,48.529411764705884,1610612757,105,117,2025-10-28T04:52:29Z,6950000,False,-7.0,19.0,1,right,MISS D. Avdija driving Layup - blocked,"[1630166, 1629060]",1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.01,Missed,,,,,,,,,,Hachimura,1629060.0,,,,,,,
713,PT01M56.00S,2025-10-28T04:52:25.4Z,4,REGULAR,block,,[],1629060,,,1610612757,105,117,2025-10-28T04:52:28Z,6960000,False,,,0,,R. Hachimura BLOCK (1 BLK),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
714,PT01M54.00S,2025-10-28T04:52:27.4Z,4,REGULAR,rebound,offensive,[],1642270,,,1610612757,105,117,2025-10-28T05:01:01Z,6970000,False,,,0,,D. Clingan REBOUND (Off:7 Def:7),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,712.0,14.0,7.0,7.0,,,,,,,,,,,,,,
715,PT01M53.00S,2025-10-28T04:52:29.3Z,4,REGULAR,turnover,lost ball,[],1642270,,,1610612757,105,117,2025-10-28T05:02:09Z,6980000,False,,,0,,D. Clingan lost ball TURNOVER (2 TO),"[1642270, 1630559]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,2.0,Reaves,1630559.0,,,
716,PT01M53.00S,2025-10-28T04:52:29.3Z,4,REGULAR,steal,,[],1630559,,,1610612747,105,117,2025-10-28T04:52:31Z,6990000,False,,,0,,A. Reaves STEAL (3 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
717,PT01M51.00S,2025-10-28T04:52:33.0Z,4,REGULAR,turnover,out-of-bounds,[],1630559,,,1610612747,105,117,2025-10-28T04:52:37Z,7000000,False,,,0,,A. Reaves lost ball out-of-bounds TURNOVER (8 TO),[1630559],1610612747.0,LAL,lost ball,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,,,1627529.0,,,,,,,,8.0,,,,,
719,PT01M33.00S,2025-10-28T04:53:14.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630166,73.11103810775296,88.48039215686275,1610612757,105,117,2025-10-28T05:04:05Z,7020000,False,192.0,200.0,1,right,MISS D. Avdija 27' step back 3PT,[1630166],1610612757.0,POR,step back,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,27.77,Missed,,,,,,,,,,,,,,,,,,
720,PT01M30.00S,2025-10-28T04:53:17.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,105,117,2025-10-28T04:53:21Z,7030000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,719.0,,,,,,,,,,,,,,,,,
722,PT01M24.00S,2025-10-28T04:53:37.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642270,91.77069645203679,52.69607843137255,1610612757,105,119,2025-10-28T04:55:00Z,7050000,False,13.0,25.0,1,right,D. Clingan Layup (16 PTS) (T. Camara 3 AST),"[1642270, 1641739]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,2.83,Made,,,,,,,,,,,,16.0,,,,T. Camara,1641739.0,3.0
724,PT01M14.00S,2025-10-28T04:53:51.5Z,4,REGULAR,foul,offensive,[],1642261,,,1610612747,105,119,2025-10-28T04:53:57Z,7070000,False,,,0,,D. Knecht offensive FOUL (1 PF),"[1642261, 201950]",1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,101284.0,1.0,0.0,Holiday,201950.0,,,,,,,,,
726,PT01M14.00S,2025-10-28T04:53:51.5Z,4,REGULAR,turnover,offensive foul,[],1642261,,,1610612747,105,119,2025-10-28T04:53:51Z,7090000,False,,,0,,D. Knecht offensive foul TURNOVER (2 TO),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,101284.0,,,,,,,,2.0,,,,,
727,PT01M14.00S,2025-10-28T04:54:05.8Z,4,REGULAR,substitution,out,[],1629020,,,1610612757,105,119,2025-10-28T04:54:20Z,7100000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
728,PT01M14.00S,2025-10-28T04:54:05.8Z,4,REGULAR,substitution,out,[],1629028,,,1610612757,105,119,2025-10-28T04:54:20Z,7110000,False,,,0,,SUB out: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
729,PT01M14.00S,2025-10-28T04:54:05.8Z,4,REGULAR,substitution,out,[],1630559,,,1610612757,105,119,2025-10-28T04:54:20Z,7120000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
730,PT01M14.00S,2025-10-28T04:54:05.8Z,4,REGULAR,substitution,out,[],1629060,,,1610612757,105,119,2025-10-28T04:54:20Z,7130000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
731,PT01M14.00S,2025-10-28T04:54:05.8Z,4,REGULAR,substitution,in,[],1643024,,,1610612757,105,119,2025-10-28T04:54:20Z,7140000,False,,,0,,SUB in: C. Mañon,[1643024],1610612747.0,LAL,,,,Mañon,C. Mañon,,,,,,,,,,,,,,,,,,,,,,,,,,
732,PT01M14.00S,2025-10-28T04:54:05.8Z,4,REGULAR,substitution,in,[],1631132,,,1610612757,105,119,2025-10-28T04:54:20Z,7150000,False,,,0,,SUB in: C. Koloko,[1631132],1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
733,PT01M14.00S,2025-10-28T04:54:05.8Z,4,REGULAR,substitution,in,[],1641733,,,1610612757,105,119,2025-10-28T04:54:20Z,7160000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
734,PT01M14.00S,2025-10-28T04:54:05.8Z,4,REGULAR,substitution,in,[],1642355,,,1610612757,105,119,2025-10-28T04:54:20Z,7170000,False,,,0,,SUB in: B. James,[1642355],1610612747.0,LAL,,,,James,B. James,,,,,,,,,,,,,,,,,,,,,,,,,,
735,PT01M14.00S,2025-10-28T04:54:28.0Z,4,REGULAR,substitution,out,[],201950,,,1610612757,105,119,2025-10-28T04:54:40Z,7180000,False,,,0,,SUB out: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
736,PT01M14.00S,2025-10-28T04:54:28.0Z,4,REGULAR,substitution,out,[],1630166,,,1610612757,105,119,2025-10-28T04:54:40Z,7190000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
737,PT01M14.00S,2025-10-28T04:54:28.0Z,4,REGULAR,substitution,out,[],203924,,,1610612757,105,119,2025-10-28T04:54:40Z,7200000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
