actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
614,PT04M34.00S,2026-03-08T22:01:50.2Z,4,REGULAR,3pt,Jump Shot,[],1628969,88.09132720105124,97.54901960784314,1610612752,101,90,2026-03-08T22:01:55Z,5930000,False,238.0,59.0,1,right,MISS M. Bridges 24' 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,24.5,,,,,,,,
615,PT04M32.00S,2026-03-08T22:01:54.2Z,4,REGULAR,rebound,offensive,[],1628384,,,1610612752,101,90,2026-03-08T22:01:54Z,5940000,False,,,0,,O. Anunoby REBOUND (Off:2 Def:4),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,,,,,,,,614.0,6.0,4.0,2.0,,,,,,,,,
616,PT04M32.00S,2026-03-08T22:01:57.1Z,4,REGULAR,turnover,out-of-bounds,[],1628384,,,1610612752,101,90,2026-03-08T22:02:04Z,5950000,False,,,0,,O. Anunoby lost ball out-of-bounds TURNOVER (2 TO),[1628384],1610612752.0,NYK,lost ball,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,202056.0,,,,,,,,,,,,,,,,,2.0,,
617,PT04M19.00S,2026-03-08T22:02:32.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629637,11.087385019710908,51.22549019607843,1610612747,101,90,2026-03-08T22:02:37Z,5960000,False,-6.0,52.0,1,left,MISS J. Hayes cutting Layup - blocked,"[1629637, 1626157]",1610612747.0,LAL,cutting,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,5.21,,,,Towns,1626157.0,,,
618,PT04M19.00S,2026-03-08T22:02:32.3Z,4,REGULAR,block,,[],1626157,,,1610612747,101,90,2026-03-08T22:02:35Z,5970000,False,,,0,,K. Towns BLOCK (1 BLK),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
619,PT04M16.00S,2026-03-08T22:02:35.3Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,101,90,2026-03-08T22:02:37Z,5980000,False,,,0,,K. Towns REBOUND (Off:0 Def:12),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,617.0,12.0,12.0,0.0,,,,,,,,,
620,PT04M13.00S,2026-03-08T22:02:38.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203903,69.69448094612352,27.696078431372555,1610612752,101,90,2026-03-08T22:02:45Z,5990000,False,-112.0,232.0,1,right,MISS J. Clarkson 25' running 3PT,[203903],1610612752.0,NYK,running,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,25.78,,,,,,,,
621,PT04M10.00S,2026-03-08T22:02:41.7Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612747,101,90,2026-03-08T22:02:45Z,6000000,False,,,0,,L. Dončić REBOUND (Off:0 Def:6),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,,,,,,,,620.0,6.0,6.0,0.0,,,,,,,,,
622,PT04M08.00S,2026-03-08T22:02:44.8Z,4,REGULAR,foul,personal,['2freethrow'],203903,,,1610612747,101,90,2026-03-08T22:02:53Z,6010000,False,,,0,,J. Clarkson shooting personal FOUL (3 PF) (Hayes 2 FT),"[203903, 1629637]",1610612752.0,NYK,shooting,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,202056.0,3.0,0.0,Hayes,1629637.0,,,,,,,,,,,,,,,
624,PT04M08.00S,2026-03-08T22:03:19.1Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629637,,,1610612747,101,90,2026-03-08T22:08:45Z,6030000,False,,,0,,MISS J. Hayes Free Throw 1 of 2,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
625,PT04M08.00S,2026-03-08T22:03:19.1Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,101,90,2026-03-08T22:08:45Z,6040000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,624.0,,,,,,,,,,,,
626,PT04M08.00S,2026-03-08T22:03:30.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,101,90,2026-03-08T22:03:30Z,6050000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT04M08.00S,2026-03-08T22:06:09.4Z,4,REGULAR,substitution,out,[],203935,,,1610612747,101,90,2026-03-08T22:06:47Z,6060000,False,,,0,,SUB out: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT04M08.00S,2026-03-08T22:06:09.4Z,4,REGULAR,substitution,out,[],203903,,,1610612747,101,90,2026-03-08T22:06:47Z,6070000,False,,,0,,SUB out: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT04M08.00S,2026-03-08T22:06:09.4Z,4,REGULAR,substitution,in,[],1628379,,,1610612747,101,90,2026-03-08T22:06:47Z,6080000,False,,,0,,SUB in: L. Kennard,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT04M08.00S,2026-03-08T22:06:09.4Z,4,REGULAR,substitution,in,[],1629013,,,1610612747,101,90,2026-03-08T22:06:47Z,6090000,False,,,0,,SUB in: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT04M08.00S,2026-03-08T22:03:19.1Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629637,,,1610612747,102,90,2026-03-08T22:08:45Z,6100000,False,,,0,,J. Hayes Free Throw 2 of 2 (5 PTS),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
632,PT03M55.00S,2026-03-08T22:07:42.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629637,,,1610612752,102,90,2026-03-08T22:07:50Z,6110000,False,,,0,,J. Hayes shooting personal FOUL (2 PF) (Brunson 2 FT),"[1629637, 1628973]",1610612747.0,LAL,shooting,,,Hayes,J. Hayes,,,,,Mid-Range,16-24 Center,202058.0,2.0,1.0,Brunson,1628973.0,,,,,,,,,,,,,,,
634,PT03M55.00S,2026-03-08T22:08:12.0Z,4,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,102,91,2026-03-08T22:08:31Z,6130000,False,,,0,,J. Brunson Free Throw 1 of 2 (24 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,Made,24.0,,,,,,,,,,,,,
635,PT03M55.00S,2026-03-08T22:08:12.0Z,4,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,102,91,2026-03-08T22:08:31Z,6140000,False,,,0,,MISS J. Brunson Free Throw 2 of 2,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
636,PT03M52.00S,2026-03-08T22:08:15.0Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612747,102,91,2026-03-08T22:08:31Z,6150000,False,,,0,,L. Dončić REBOUND (Off:0 Def:7),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,635.0,7.0,7.0,0.0,,,,,,,,,
637,PT03M34.00S,2026-03-08T22:08:47.7Z,4,REGULAR,3pt,Jump Shot,[],1628379,24.6222076215506,10.784313725490193,1610612747,102,91,2026-03-08T22:08:51Z,6160000,False,196.0,179.0,1,left,MISS L. Kennard 26' 3PT,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,26.54,,,,,,,,
638,PT03M31.00S,2026-03-08T22:08:50.3Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,102,91,2026-03-08T22:08:50Z,6170000,False,,,0,,K. Towns REBOUND (Off:0 Def:13),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,,,,,637.0,13.0,13.0,0.0,,,,,,,,,
639,PT03M18.00S,2026-03-08T22:09:03.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,91.90210249671485,44.11764705882353,1610612752,102,91,2026-03-08T22:09:15Z,6180000,False,-29.0,24.0,1,right,MISS J. Brunson driving bank Shot,[1628973],1610612752.0,NYK,driving bank,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,3.77,,,,,,,,
640,PT03M15.00S,2026-03-08T22:09:06.3Z,4,REGULAR,rebound,offensive,[],1626157,,,1610612752,102,91,2026-03-08T22:09:15Z,6190000,False,,,0,,K. Towns REBOUND (Off:1 Def:13),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,639.0,14.0,13.0,1.0,,,,,,,,,
641,PT03M15.00S,2026-03-08T22:09:06.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626157,94.40999984741211,50.0,1610612752,102,91,2026-03-08T22:09:17Z,6200000,False,0.0,0.0,1,right,MISS K. Towns tip Layup,[1626157],1610612752.0,NYK,tip,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,0.0,,,,,,,,
642,PT03M14.00S,2026-03-08T22:09:07.8Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612747,102,91,2026-03-08T22:09:17Z,6210000,False,,,0,,L. Dončić REBOUND (Off:0 Def:8),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,,,,,641.0,8.0,8.0,0.0,,,,,,,,,
643,PT03M00.00S,2026-03-08T22:09:21.5Z,4,REGULAR,3pt,Jump Shot,[],1629029,28.301576872536145,22.794117647058826,1610612747,102,91,2026-03-08T22:09:25Z,6220000,False,136.0,214.0,1,left,MISS L. Dončić 25' step back 3PT,[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,25.31,,,,,,,,
644,PT02M57.00S,2026-03-08T22:09:24.5Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,102,91,2026-03-08T22:09:25Z,6230000,False,,,0,,K. Towns REBOUND (Off:1 Def:14),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,,,,,643.0,15.0,14.0,1.0,,,,,,,,,
676,PT02M52.00S,2026-03-08T22:09:38.3Z,4,REGULAR,turnover,lost ball,[],1628973,,,1610612752,102,91,2026-03-08T22:16:34Z,6265000,False,,,0,,J. Brunson lost ball TURNOVER (5 TO),"[1628973, 1630559]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,5.0,Reaves,1630559.0
677,PT02M52.00S,2026-03-08T22:09:38.3Z,4,REGULAR,steal,,[],1630559,,,1610612747,102,91,2026-03-08T22:16:34Z,6267500,False,,,0,,A. Reaves STEAL (2 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
648,PT02M34.00S,2026-03-08T22:09:46.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629029,10.298948751642584,51.22549019607843,1610612747,104,91,2026-03-08T22:16:34Z,6270000,False,-6.0,44.0,1,left,L. Dončić driving floating bank Jump Shot (32 PTS),[1629029],1610612747.0,LAL,driving floating bank,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,32.0,,,,,4.47,,,,,,,,
649,PT02M25.00S,2026-03-08T22:09:56.8Z,4,REGULAR,3pt,Jump Shot,[],1626157,64.83245729303547,53.92156862745098,1610612752,104,94,2026-03-08T22:10:01Z,6280000,False,20.0,278.0,1,right,K. Towns 27' 3PT  (22 PTS) (J. Brunson 7 AST),"[1626157, 1628973]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,Made,22.0,,,,,27.88,J. Brunson,1628973.0,7.0,,,,,
651,PT01M55.00S,2026-03-08T22:10:28.5Z,4,REGULAR,3pt,Jump Shot,[],1629029,21.20565045992116,92.6470588235294,1610612747,104,94,2026-03-08T22:10:58Z,6300000,False,-213.0,147.0,1,left,MISS L. Dončić 25' step back 3PT,[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,25.89,,,,,,,,
652,PT01M50.00S,2026-03-08T22:10:33.5Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612752,104,94,2026-03-08T22:10:58Z,6310000,False,,,0,,O. Anunoby REBOUND (Off:2 Def:5),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,,,651.0,7.0,5.0,2.0,,,,,,,,,
653,PT01M46.00S,2026-03-08T22:10:35.7Z,4,REGULAR,turnover,lost ball,[],1628973,,,1610612752,104,94,2026-03-08T22:10:40Z,6320000,False,,,0,,J. Brunson lost ball TURNOVER (6 TO),"[1628973, 1630559]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,6.0,Reaves,1630559.0
654,PT01M46.00S,2026-03-08T22:10:35.7Z,4,REGULAR,steal,,[],1630559,,,1610612747,104,94,2026-03-08T22:10:38Z,6330000,False,,,0,,A. Reaves STEAL (3 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
655,PT01M37.00S,2026-03-08T22:10:45.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628379,26.593298291721425,84.55882352941177,1610612747,107,94,2026-03-08T22:10:49Z,6340000,False,-173.0,197.0,1,left,L. Kennard 26' 3PT  (12 PTS) (A. Reaves 5 AST),"[1628379, 1630559]",1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,,,,,,Made,12.0,,,,,26.24,A. Reaves,1630559.0,5.0,,,,,
657,PT01M28.00S,2026-03-08T22:11:01.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,93.61038107752957,51.470588235294116,1610612752,107,96,2026-03-08T22:11:08Z,6360000,False,7.0,8.0,1,right,K. Towns driving Layup (24 PTS) (M. Bridges 5 AST),"[1626157, 1628969]",1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,Made,24.0,,,,,1.06,M. Bridges,1628969.0,5.0,,,,,
658,PT01M28.00S,2026-03-08T22:11:07.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630559,,,1610612752,107,96,2026-03-08T22:11:13Z,6370000,False,,,0,,A. Reaves shooting personal FOUL (2 PF) (Towns 1 FT),"[1630559, 1626157]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,202027.0,2.0,0.0,Towns,1626157.0,,,,,,,,,,,,,,,
660,PT01M28.00S,2026-03-08T22:11:14.5Z,4,REGULAR,substitution,out,[],1629637,,,1610612752,107,96,2026-03-08T22:11:17Z,6390000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT01M28.00S,2026-03-08T22:11:14.5Z,4,REGULAR,substitution,in,[],203935,,,1610612752,107,96,2026-03-08T22:11:17Z,6400000,False,,,0,,SUB in: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT01M28.00S,2026-03-08T22:11:52.0Z,4,REGULAR,freethrow,1 of 1,[],1626157,,,1610612752,107,97,2026-03-08T22:11:52Z,6410000,False,,,0,,K. Towns Free Throw 1 of 1 (25 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,Made,25.0,,,,,,,,,,,,,
663,PT01M05.00S,2026-03-08T22:12:16.6Z,4,REGULAR,3pt,Jump Shot,[],1629029,30.009855453350852,86.02941176470588,1610612747,110,97,2026-03-08T22:12:20Z,6420000,False,-180.0,230.0,1,left,L. Dončić 29' 3PT  (35 PTS) (R. Hachimura 2 AST),"[1629029, 1629060]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,,,,,,Made,35.0,,,,,29.18,R. Hachimura,1629060.0,2.0,,,,,
665,PT00M58.10S,2026-03-08T22:12:29.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,90.45663600525624,52.94117647058824,1610612752,110,97,2026-03-08T22:12:33Z,6440000,False,15.0,37.0,1,right,MISS O. Anunoby driving finger roll Layup,[1628384],1610612752.0,NYK,driving finger roll,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,4.0,,,,,,,,
666,PT00M55.30S,2026-03-08T22:12:32.6Z,4,REGULAR,rebound,offensive,[],1628384,,,1610612752,110,97,2026-03-08T22:12:32Z,6450000,False,,,0,,O. Anunoby REBOUND (Off:3 Def:5),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,665.0,8.0,5.0,3.0,,,,,,,,,
667,PT00M53.90S,2026-03-08T22:12:34.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628969,72.45400788436268,17.64705882352942,1610612752,110,97,2026-03-08T22:12:37Z,6460000,False,-162.0,206.0,1,right,MISS M. Bridges 26' 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,26.23,,,,,,,,
668,PT00M51.00S,2026-03-08T22:12:36.8Z,4,REGULAR,rebound,defensive,[],1630559,,,1610612747,110,97,2026-03-08T22:12:36Z,6470000,False,,,0,,A. Reaves REBOUND (Off:0 Def:4),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,,,667.0,4.0,4.0,0.0,,,,,,,,,
669,PT00M32.90S,2026-03-08T22:12:54.9Z,4,REGULAR,3pt,Jump Shot,[],1630559,25.016425755584763,14.215686274509807,1610612747,110,97,2026-03-08T22:19:00Z,6480000,False,179.0,183.0,1,left,MISS A. Reaves 25' step back 3PT,[1630559],1610612747.0,LAL,step back,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,25.57,,,,,,,,
670,PT00M29.40S,2026-03-08T22:12:58.4Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,110,97,2026-03-08T22:13:00Z,6490000,False,,,0,,K. Towns REBOUND (Off:1 Def:15),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,,,,,669.0,16.0,15.0,1.0,,,,,,,,,
671,PT00M24.40S,2026-03-08T22:13:03.5Z,4,REGULAR,turnover,lost ball,[],1628973,,,1610612752,110,97,2026-03-08T22:13:06Z,6500000,False,,,0,,J. Brunson lost ball TURNOVER (7 TO),"[1628973, 1628379]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,7.0,Kennard,1628379.0
672,PT00M24.40S,2026-03-08T22:13:03.5Z,4,REGULAR,steal,,[],1628379,,,1610612747,110,97,2026-03-08T22:13:05Z,6510000,False,,,0,,L. Kennard STEAL (1 STL),[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
673,PT00M01.40S,2026-03-08T22:13:32.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612747,110,97,2026-03-08T22:13:38Z,6520000,False,,,0,,LAL shot clock Team TURNOVER,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,16-24 Left,202056.0,,,,,,,,,,,,,,,,,,,
674,PT00M00.00S,2026-03-08T22:13:45.3Z,4,REGULAR,period,end,[],0,,,1610612752,110,97,2026-03-08T22:13:45Z,6530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M00.00S,2026-03-08T22:15:29.8Z,4,REGULAR,game,end,[],0,,,0,110,97,2026-03-08T22:15:29Z,6540000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
