actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
528,PT01M31.00S,2025-02-07T04:50:11.1Z,3,REGULAR,substitution,out,[],1629020,,,1610612744,86,77,2025-02-07T04:50:15Z,5190000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT01M31.00S,2025-02-07T04:50:11.1Z,3,REGULAR,substitution,in,[],1627827,,,1610612744,86,77,2025-02-07T04:50:15Z,5200000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT01M31.00S,2025-02-07T04:50:27.9Z,3,REGULAR,freethrow,2 of 2,[],1641764,,,1610612744,86,78,2025-02-07T04:50:27Z,5210000,False,,,0,,B. Podziemski Free Throw 2 of 2 (5 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,Made,,,,5.0,,,,,,,,,,,
531,PT01M17.00S,2025-02-07T04:50:43.6Z,3,REGULAR,turnover,bad pass,[],1629003,,,1610612747,86,78,2025-02-07T04:50:47Z,5220000,False,,,0,,S. Milton bad pass TURNOVER (1 TO),"[1629003, 1630541]",1610612747.0,LAL,,,,Milton,S. Milton,,,,,Mid-Range,16-24 Right,1.0,Moody,1630541.0,,,,,,,,,,,,,,,,,
532,PT01M17.00S,2025-02-07T04:50:43.6Z,3,REGULAR,steal,,[],1630541,,,1610612744,86,78,2025-02-07T04:50:45Z,5230000,False,,,0,,M. Moody STEAL (1 STL),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
533,PT01M03.00S,2025-02-07T04:50:58.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629637,,,1610612744,86,78,2025-02-07T04:51:03Z,5240000,False,,,0,,J. Hayes shooting personal FOUL (2 PF) (Podziemski 2 FT),"[1629637, 1641764]",1610612747.0,LAL,shooting,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,101284.0,2.0,0.0,Podziemski,1641764.0,,,,,,
535,PT01M03.00S,2025-02-07T04:51:34.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1641764,,,1610612744,86,79,2025-02-07T04:51:58Z,5260000,False,,,0,,B. Podziemski Free Throw 1 of 2 (6 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,Made,,,,6.0,,,,,,,,,,,
536,PT01M03.00S,2025-02-07T04:51:34.7Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1641764,,,1610612744,86,79,2025-02-07T04:51:58Z,5270000,False,,,0,,MISS B. Podziemski Free Throw 2 of 2,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
537,PT01M00.00S,2025-02-07T04:51:37.7Z,3,REGULAR,rebound,defensive,[],1629060,,,1610612747,86,79,2025-02-07T04:51:58Z,5280000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:4),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,536.0,,,,,,,,,,4.0,4.0,0.0
538,PT00M48.40S,2025-02-07T04:52:11.0Z,3,REGULAR,3pt,Jump Shot,[],1627827,95.97568988173455,5.882352941176478,1610612747,86,79,2025-02-07T04:52:15Z,5290000,False,-221.0,-15.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,,,,22.11,Missed,,,,,,,,,,,,,,,
539,PT00M46.00S,2025-02-07T04:52:13.4Z,3,REGULAR,rebound,defensive,[],1630311,,,1610612744,86,79,2025-02-07T04:52:13Z,5300000,False,,,0,,P. Spencer REBOUND (Off:0 Def:3),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Left Corner 3,24+ Left,,,,,,,,538.0,,,,,,,,,,3.0,3.0,0.0
540,PT00M33.10S,2025-02-07T04:52:26.3Z,3,REGULAR,turnover,bad pass,[],1630311,,,1610612744,86,79,2025-02-07T04:52:30Z,5310000,False,,,0,,P. Spencer bad pass TURNOVER (1 TO),"[1630311, 1629003]",1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),0-8 Center,1.0,Milton,1629003.0,,,,,,,,,,,,,,,,,
541,PT00M33.10S,2025-02-07T04:52:26.3Z,3,REGULAR,steal,,[],1629003,,,1610612747,86,79,2025-02-07T04:52:28Z,5320000,False,,,0,,S. Milton STEAL (1 STL),[1629003],1610612747.0,LAL,,,,Milton,S. Milton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
542,PT00M30.20S,2025-02-07T04:52:30.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629060,93.34756898817345,49.01960784313726,1610612747,88,79,2025-02-07T04:52:36Z,5330000,False,-5.0,10.0,1,right,R. Hachimura running DUNK (7 PTS) (L. James 6 AST),"[1629060, 2544]",1610612747.0,LAL,running,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,1.11,Made,,,,7.0,,,,,,L. James,2544.0,6.0,,,
544,PT00M17.10S,2025-02-07T04:52:46.6Z,3,REGULAR,3pt,Jump Shot,[],1641764,33.42641261498029,50.98039215686275,1610612744,88,79,2025-02-07T05:03:46Z,5350000,False,-5.0,262.0,1,left,MISS B. Podziemski 26' pullup 3PT,[1641764],1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,,,,26.17,Missed,,,,,,,,,,,,,,,
545,PT00M14.80S,2025-02-07T04:52:50.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,88,79,2025-02-07T04:52:50Z,5360000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,544.0,,,,,,,,,,,,
547,PT00M14.80S,2025-02-07T04:53:14.3Z,3,REGULAR,substitution,out,[],1642050,,,1610612744,88,79,2025-02-07T04:53:17Z,5380000,False,,,0,,SUB out: J. Rowe,[1642050],1610612744.0,GSW,,,,Rowe,J. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT00M14.80S,2025-02-07T04:53:14.3Z,3,REGULAR,substitution,out,[],1630311,,,1610612744,88,79,2025-02-07T04:53:17Z,5390000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT00M14.80S,2025-02-07T04:53:14.3Z,3,REGULAR,substitution,in,[],1627741,,,1610612744,88,79,2025-02-07T04:53:17Z,5400000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT00M14.80S,2025-02-07T04:53:14.3Z,3,REGULAR,substitution,in,[],201939,,,1610612744,88,79,2025-02-07T04:53:17Z,5410000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT00M05.20S,2025-02-07T04:53:27.9Z,3,REGULAR,turnover,bad pass,[],201939,,,1610612744,88,79,2025-02-07T04:53:33Z,5420000,False,,,0,,S. Curry bad pass TURNOVER (4 TO),"[201939, 2544]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,4.0,James,2544.0,,,,,,,,,,,,,,,,,
552,PT00M05.20S,2025-02-07T04:53:27.9Z,3,REGULAR,steal,,[],2544,,,1610612747,88,79,2025-02-07T04:53:29Z,5430000,False,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
553,PT00M02.30S,2025-02-07T04:53:31.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",2544,91.50788436268068,50.98039215686275,1610612747,90,79,2025-02-07T04:53:37Z,5440000,False,5.0,27.0,1,right,L. James running Layup (34 PTS) (S. Milton 2 AST),"[2544, 1629003]",1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,2.77,Made,,,,34.0,,,,,,S. Milton,1629003.0,2.0,,,
555,PT00M00.60S,2025-02-07T04:53:39.2Z,3,REGULAR,3pt,Jump Shot,[],201939,53.00591327201051,50.49019607843137,1610612744,90,79,2025-02-07T05:07:20Z,5460000,False,-2.0,446.0,1,left,MISS S. Curry 44' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,44.58,Missed,,,,,,,,,,,,,,,
556,PT00M00.10S,2025-02-07T04:53:39.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,90,79,2025-02-07T05:07:20Z,5470000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,555.0,,,,,,,,,,,,
557,PT00M00.00S,2025-02-07T04:53:43.9Z,3,REGULAR,period,end,[],0,,,1610612744,90,79,2025-02-07T04:53:43Z,5480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT12M00.00S,2025-02-07T04:56:35.5Z,4,REGULAR,substitution,out,['startperiod'],1626172,,,1610612744,90,79,2025-02-07T04:57:17Z,5490000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT12M00.00S,2025-02-07T04:56:35.5Z,4,REGULAR,substitution,out,['startperiod'],1627741,,,1610612744,90,79,2025-02-07T04:57:17Z,5500000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT12M00.00S,2025-02-07T04:56:35.5Z,4,REGULAR,substitution,in,['startperiod'],203110,,,1610612744,90,79,2025-02-07T04:57:17Z,5510000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT12M00.00S,2025-02-07T04:56:35.5Z,4,REGULAR,substitution,in,['startperiod'],1642050,,,1610612744,90,79,2025-02-07T04:57:17Z,5520000,False,,,0,,SUB in: J. Rowe,[1642050],1610612744.0,GSW,,,,Rowe,J. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT12M00.00S,2025-02-07T04:57:29.4Z,4,REGULAR,period,start,[],0,,,1610612747,90,79,2025-02-07T04:57:29Z,5530000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT11M37.00S,2025-02-07T04:57:51.9Z,4,REGULAR,3pt,Jump Shot,[],1629060,86.72798948751642,97.77113970588235,1610612747,90,79,2025-02-07T04:57:57Z,5540000,False,239.0,72.0,1,right,MISS R. Hachimura 24' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,,,,24.96,Missed,,,,,,,,,,,,,,,
564,PT11M37.00S,2025-02-07T04:57:51.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,90,79,2025-02-07T04:57:57Z,5550000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,563.0,,,,,,,,,,,,
566,PT11M22.00S,2025-02-07T04:58:24.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],2544,82.70367936925098,32.59803921568627,1610612747,92,79,2025-02-07T05:09:33Z,5570000,False,-87.0,110.0,1,right,L. James 14' turnaround fadeaway Jump Shot (36 PTS),[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,Mid-Range,8-16 Left,,,,14.03,Made,,,,36.0,,,,,,,,,,,
567,PT11M07.00S,2025-02-07T04:58:39.5Z,4,REGULAR,3pt,Jump Shot,[],1642050,13.18988173455979,95.58823529411765,1610612744,92,79,2025-02-07T04:58:57Z,5580000,False,-228.0,71.0,1,left,MISS J. Rowe 3PT,[1642050],1610612744.0,GSW,,,,Rowe,J. Rowe,,,,,Left Corner 3,24+ Left,,,,23.89,Missed,,,,,,,,,,,,,,,
568,PT11M06.00S,2025-02-07T04:58:45.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,92,79,2025-02-07T04:58:45Z,5590000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,567.0,,,,,,,,,,,,
570,PT11M06.00S,2025-02-07T04:58:54.0Z,4,REGULAR,substitution,out,[],1642050,,,1610612744,92,79,2025-02-07T04:58:57Z,5610000,False,,,0,,SUB out: J. Rowe,[1642050],1610612744.0,GSW,,,,Rowe,J. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT11M06.00S,2025-02-07T04:58:54.0Z,4,REGULAR,substitution,in,[],1627741,,,1610612744,92,79,2025-02-07T04:58:57Z,5620000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT11M01.00S,2025-02-07T04:59:21.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201939,12.401445466491452,49.50980392156863,1610612744,92,81,2025-02-07T05:11:30Z,5630000,False,2.0,64.0,1,left,S. Curry 6' driving floating bank Jump Shot (20 PTS) (D. Green 3 AST),"[201939, 203110]",1610612744.0,GSW,driving floating bank,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,6.41,Made,,,,20.0,,,,,,D. Green,203110.0,3.0,,,
574,PT10M44.00S,2025-02-07T04:59:40.2Z,4,REGULAR,foul,personal,['2freethrow'],203110,,,1610612747,92,81,2025-02-07T05:00:17Z,5650000,False,,,0,,D. Green shooting personal FOUL (4 PF) (Hayes 2 FT),"[203110, 1629637]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,201245.0,4.0,0.0,Hayes,1629637.0,,,,,,
576,PT10M44.00S,2025-02-07T05:00:18.5Z,4,REGULAR,freethrow,1 of 2,[],1629637,,,1610612747,92,81,2025-02-07T05:00:18Z,5670000,False,,,0,,MISS J. Hayes Free Throw 1 of 2,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
577,PT10M44.00S,2025-02-07T05:00:18.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,92,81,2025-02-07T05:00:18Z,5680000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,576.0,,,,,,,,,,,,
578,PT10M44.00S,2025-02-07T05:00:29.4Z,4,REGULAR,freethrow,2 of 2,[],1629637,,,1610612747,93,81,2025-02-07T05:00:29Z,5690000,False,,,0,,J. Hayes Free Throw 2 of 2 (11 PTS),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,Made,,,,11.0,,,,,,,,,,,
579,PT10M33.00S,2025-02-07T05:00:43.4Z,4,REGULAR,3pt,Jump Shot,[],201939,35.528909329829176,58.57843137254902,1610612744,93,84,2025-02-07T05:12:18Z,5700000,False,-43.0,281.0,1,left,S. Curry 28' 3PT pullup (23 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,28.48,Made,,,,23.0,,,,,,,,,,,
580,PT10M08.00S,2025-02-07T05:01:11.2Z,4,REGULAR,2pt,Jump Shot,[],2544,76.00197109067017,34.31372549019608,1610612747,93,84,2025-02-07T05:20:58Z,5710000,False,-78.0,173.0,1,right,MISS L. James 19' turnaround Shot,[2544],1610612747.0,LAL,turnaround,,,James,L. James,,,,,Mid-Range,16-24 Left Center,,,,19.0,Missed,,,,,,,,,,,,,,,
581,PT10M06.00S,2025-02-07T05:01:13.2Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,93,84,2025-02-07T05:20:58Z,5720000,False,,,0,,D. Green REBOUND (Off:0 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,16-24 Left Center,,,,,,,,580.0,,,,,,,,,,4.0,4.0,0.0
582,PT09M48.00S,2025-02-07T05:01:27.9Z,4,REGULAR,3pt,Jump Shot,[],1630541,4.993429697766089,4.143688725490193,1610612744,93,87,2025-02-07T05:01:32Z,5730000,False,229.0,-6.0,1,left,M. Moody 3PT  (14 PTS) (B. Podziemski 5 AST),"[1630541, 1641764]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Right Corner 3,24+ Right,,,,22.94,Made,,,,14.0,,,,,,B. Podziemski,1641764.0,5.0,,,
584,PT09M47.00S,2025-02-07T05:01:35.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,93,87,2025-02-07T05:01:35Z,5750000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT09M47.00S,2025-02-07T05:03:49.0Z,4,REGULAR,substitution,out,[],1629637,,,1610612747,93,87,2025-02-07T05:04:54Z,5760000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT09M47.00S,2025-02-07T05:03:49.0Z,4,REGULAR,substitution,out,[],1629003,,,1610612747,93,87,2025-02-07T05:04:54Z,5770000,False,,,0,,SUB out: S. Milton,[1629003],1610612747.0,LAL,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT09M47.00S,2025-02-07T05:03:49.0Z,4,REGULAR,substitution,in,[],1630559,,,1610612747,93,87,2025-02-07T05:04:54Z,5780000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT09M47.00S,2025-02-07T05:03:49.0Z,4,REGULAR,substitution,in,[],1629216,,,1610612747,93,87,2025-02-07T05:04:54Z,5790000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT09M47.00S,2025-02-07T05:05:17.0Z,4,REGULAR,foul,personal,[],1641764,,,1610612747,93,87,2025-02-07T05:05:23Z,5810000,False,,,0,,B. Podziemski personal FOUL (2 PF),"[1641764, 1629216]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,201245.0,2.0,0.0,Vincent,1629216.0,,,,,,
592,PT09M30.00S,2025-02-07T05:05:36.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,91.37647831800263,50.0,1610612747,95,87,2025-02-07T05:14:07Z,5830000,False,0.0,29.0,1,right,D. Finney-Smith driving finger roll Layup (5 PTS) (L. James 7 AST),"[1627827, 2544]",1610612747.0,LAL,driving finger roll,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,2.86,Made,,,,5.0,,,,,,L. James,2544.0,7.0,,,
594,PT09M22.00S,2025-02-07T05:06:01.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,95,87,2025-02-07T05:06:01Z,5850000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT09M22.00S,2025-02-07T05:08:49.2Z,4,REGULAR,substitution,out,[],203110,,,1610612744,95,87,2025-02-07T05:09:02Z,5860000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT09M22.00S,2025-02-07T05:08:49.2Z,4,REGULAR,substitution,in,[],1626172,,,1610612744,95,87,2025-02-07T05:09:02Z,5870000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT09M19.00S,2025-02-07T05:09:22.6Z,4,REGULAR,foul,personal,[],1627827,,,1610612744,95,87,2025-02-07T05:09:35Z,5880000,False,,,0,,D. Finney-Smith personal FOUL (2 PF),"[1627827, 1641764]",1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,101284.0,2.0,0.0,Podziemski,1641764.0,,,,,,
600,PT09M06.00S,2025-02-07T05:10:05.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627741,7.670827858081481,37.745098039215684,1610612744,95,89,2025-02-07T05:15:43Z,5910000,False,61.0,20.0,1,left,B. Hield 6' turnaround fadeaway bank Jump Shot (14 PTS) (B. Podziemski 6 AST),"[1627741, 1641764]",1610612744.0,GSW,turnaround fadeaway bank,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,6.44,Made,,,,14.0,,,,,,B. Podziemski,1641764.0,6.0,,,
601,PT08M42.00S,2025-02-07T05:10:31.0Z,4,REGULAR,3pt,Jump Shot,[],2544,79.41852825229961,8.57843137254902,1610612747,95,89,2025-02-07T05:10:35Z,5920000,False,-207.0,141.0,1,right,MISS L. James 25' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,25.05,Missed,,,,,,,,,,,,,,,
602,PT08M39.00S,2025-02-07T05:10:34.0Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612744,95,89,2025-02-07T05:16:45Z,5930000,False,,,0,,B. Hield REBOUND (Off:1 Def:2),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,,,,,601.0,,,,,,,,,,3.0,2.0,1.0
603,PT08M26.00S,2025-02-07T05:10:48.6Z,4,REGULAR,3pt,Jump Shot,[],201939,30.14126149802891,81.61764705882354,1610612744,95,89,2025-02-07T05:19:57Z,5940000,False,-158.0,231.0,1,left,MISS S. Curry 27' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,27.98,Missed,,,,,,,,,,,,,,,
604,PT08M22.00S,2025-02-07T05:10:52.6Z,4,REGULAR,rebound,defensive,[],1630559,,,1610612747,95,89,2025-02-07T05:19:57Z,5950000,False,,,0,,A. Reaves REBOUND (Off:1 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,,,603.0,,,,,,,,,,2.0,1.0,1.0
605,PT08M18.00S,2025-02-07T05:10:56.1Z,4,REGULAR,foul,personal,['2freethrow'],1627741,,,1610612747,95,89,2025-02-07T05:11:05Z,5960000,False,,,0,,B. Hield shooting personal FOUL (1 PF) (James 2 FT),"[1627741, 2544]",1610612744.0,GSW,shooting,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,,,,201245.0,1.0,0.0,James,2544.0,,,,,,
608,PT08M18.00S,2025-02-07T05:11:24.9Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],2544,,,1610612747,96,89,2025-02-07T05:11:24Z,5980000,False,,,0,,L. James Free Throw 1 of 2 (37 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,Made,,,,37.0,,,,,,,,,,,
609,PT08M18.00S,2025-02-07T05:11:25.6Z,4,REGULAR,substitution,out,[],1627827,,,1610612747,96,89,2025-02-07T05:11:34Z,5990000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT08M18.00S,2025-02-07T05:11:25.6Z,4,REGULAR,substitution,out,[],1641764,,,1610612747,96,89,2025-02-07T05:11:34Z,6000000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT08M18.00S,2025-02-07T05:11:25.6Z,4,REGULAR,substitution,in,[],1629020,,,1610612747,96,89,2025-02-07T05:11:34Z,6010000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT08M18.00S,2025-02-07T05:11:25.6Z,4,REGULAR,substitution,in,[],1630311,,,1610612747,96,89,2025-02-07T05:11:34Z,6020000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT08M18.00S,2025-02-07T05:11:43.7Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],2544,,,1610612747,97,89,2025-02-07T05:11:43Z,6030000,False,,,0,,L. James Free Throw 2 of 2 (38 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,Made,,,,38.0,,,,,,,,,,,
614,PT08M02.00S,2025-02-07T05:12:04.3Z,4,REGULAR,violation,kicked ball,[],1629060,,,1610612744,97,89,2025-02-07T05:12:46Z,6040000,False,,,0,,R. Hachimura kicked ball VIOLATION,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,101284.0,,,,,,,,,,
615,PT08M02.00S,2025-02-07T05:12:10.2Z,4,REGULAR,substitution,out,[],2544,,,1610612744,97,89,2025-02-07T05:12:16Z,6050000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT08M02.00S,2025-02-07T05:12:10.2Z,4,REGULAR,substitution,in,[],1629637,,,1610612744,97,89,2025-02-07T05:12:16Z,6060000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT07M56.00S,2025-02-07T05:12:40.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630311,8.853482260183966,49.50980392156863,1610612744,97,89,2025-02-07T05:18:53Z,6070000,False,2.0,31.0,1,left,MISS P. Spencer driving Layup,[1630311],1610612744.0,GSW,driving,,,Spencer,P. Spencer,,,,,Restricted Area,0-8 Center,,,,3.08,Missed,,,,,,,,,,,,,,,
618,PT07M54.00S,2025-02-07T05:12:42.3Z,4,REGULAR,rebound,defensive,[],1629637,,,1610612747,97,89,2025-02-07T05:18:53Z,6080000,False,,,0,,J. Hayes REBOUND (Off:1 Def:2),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,617.0,,,,,,,,,,3.0,2.0,1.0
