actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
612,PT05M56.00S,2025-01-19T03:35:23.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626172,5.590000152587891,50.0,1610612744,104,100,2025-01-19T03:35:23Z,5860000,False,0.0,0.0,1,left,K. Looney tip Layup (10 PTS),[1626172],1610612744.0,GSW,tip,,,Looney,K. Looney,,,,,Mid-Range,8-16 Left,0.0,Made,10.0,,,,,,,,,,,,,,,,,
613,PT05M50.00S,2025-01-19T03:35:29.8Z,4,REGULAR,3pt,Jump Shot,[],1642259,66.70499342969777,40.68627450980392,1610612764,104,100,2025-01-19T03:35:33Z,5870000,False,-47.0,260.0,1,right,MISS A. Sarr 26' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,26.46,Missed,,,,,,,,,,,,,,,,,,
614,PT05M48.00S,2025-01-19T03:35:31.8Z,4,REGULAR,rebound,defensive,[],1627780,,,1610612744,104,100,2025-01-19T03:35:33Z,5880000,False,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,,,,613.0,1.0,1.0,0.0,,,,,,,,,,,,,
615,PT05M43.00S,2025-01-19T03:35:37.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201939,30.436925098554536,24.019607843137255,1610612744,104,100,2025-01-19T03:35:43Z,5890000,False,130.0,234.0,1,left,MISS S. Curry 26' running pullup 3PT,[201939],1610612744.0,GSW,running pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,26.73,Missed,,,,,,,,,,,,,,,,,,
616,PT05M39.00S,2025-01-19T03:35:41.8Z,4,REGULAR,rebound,defensive,[],1629673,,,1610612764,104,100,2025-01-19T03:35:43Z,5900000,False,,,0,,J. Poole REBOUND (Off:1 Def:4),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,615.0,5.0,4.0,1.0,,,,,,,,,,,,,
617,PT05M18.00S,2025-01-19T03:36:02.7Z,4,REGULAR,3pt,Jump Shot,[],1629673,65.1281208935611,44.36274509803921,1610612764,104,103,2025-01-19T03:36:09Z,5910000,False,-28.0,275.0,1,right,J. Poole 27' 3PT floating (36 PTS),[1629673],1610612764.0,WAS,floating,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,27.67,Made,36.0,,,,,,,,,,,,,,,,,
618,PT05M04.00S,2025-01-19T03:36:15.4Z,4,REGULAR,3pt,Jump Shot,[],201939,32.933639947437584,25.0,1610612744,104,103,2025-01-19T03:36:19Z,5920000,False,125.0,257.0,1,left,MISS S. Curry 28' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,28.59,Missed,,,,,,,,,,,,,,,,,,
619,PT05M02.00S,2025-01-19T03:36:17.4Z,4,REGULAR,rebound,defensive,[],1630557,,,1610612764,104,103,2025-01-19T03:36:19Z,5930000,False,,,0,,C. Kispert REBOUND (Off:1 Def:3),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,618.0,4.0,3.0,1.0,,,,,,,,,,,,,
620,PT04M51.00S,2025-01-19T03:36:29.0Z,4,REGULAR,3pt,Jump Shot,[],1629673,65.65374507227332,25.0,1610612764,104,103,2025-01-19T03:36:33Z,5940000,False,-125.0,270.0,1,right,MISS J. Poole 29' step back 3PT,[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,29.79,Missed,,,,,,,,,,,,,,,,,,
621,PT04M47.00S,2025-01-19T03:36:33.0Z,4,REGULAR,rebound,defensive,[],1627780,,,1610612744,104,103,2025-01-19T03:36:33Z,5950000,False,,,0,,G. Payton II REBOUND (Off:0 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,,,,620.0,2.0,2.0,0.0,,,,,,,,,,,,,
622,PT04M31.00S,2025-01-19T03:36:48.4Z,4,REGULAR,3pt,Jump Shot,[],1630541,31.488173455978973,24.019607843137255,1610612744,104,103,2025-01-19T03:36:55Z,5960000,False,130.0,243.0,1,left,MISS M. Moody 27' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,27.6,Missed,,,,,,,,,,,,,,,,,,
623,PT04M29.00S,2025-01-19T03:36:50.4Z,4,REGULAR,rebound,offensive,[],1630541,,,1610612744,104,103,2025-01-19T03:36:55Z,5970000,False,,,0,,M. Moody REBOUND (Off:1 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,,,,622.0,2.0,1.0,1.0,,,,,,,,,,,,,
624,PT04M26.00S,2025-01-19T03:36:54.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630541,8.623521681997373,44.6078431372549,1610612744,106,103,2025-01-19T03:36:58Z,5980000,False,27.0,29.0,1,left,M. Moody driving Layup (13 PTS),[1630541],1610612744.0,GSW,driving,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,3.93,Made,13.0,,,,,,,,,,,,,,,,,
625,PT04M24.00S,2025-01-19T03:37:04.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,106,103,2025-01-19T03:37:04Z,5990000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT04M24.00S,2025-01-19T03:39:34.2Z,4,REGULAR,substitution,out,[],1630322,,,1610612764,106,103,2025-01-19T03:39:50Z,6000000,False,,,0,,SUB out: L. Waters III,[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT04M24.00S,2025-01-19T03:39:34.2Z,4,REGULAR,substitution,out,[],1642273,,,1610612764,106,103,2025-01-19T03:39:50Z,6010000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT04M24.00S,2025-01-19T03:39:34.2Z,4,REGULAR,substitution,out,[],1630557,,,1610612764,106,103,2025-01-19T03:39:50Z,6020000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT04M24.00S,2025-01-19T03:39:34.2Z,4,REGULAR,substitution,in,[],203952,,,1610612764,106,103,2025-01-19T03:39:50Z,6030000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT04M24.00S,2025-01-19T03:39:34.2Z,4,REGULAR,substitution,in,[],1628398,,,1610612764,106,103,2025-01-19T03:39:50Z,6040000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT04M24.00S,2025-01-19T03:39:34.2Z,4,REGULAR,substitution,in,[],1642267,,,1610612764,106,103,2025-01-19T03:39:50Z,6050000,False,,,0,,SUB in: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT04M13.00S,2025-01-19T03:40:13.7Z,4,REGULAR,foul,personal,[],1627780,,,1610612764,106,103,2025-01-19T03:40:16Z,6060000,False,,,0,,G. Payton II personal FOUL (1 PF),"[1627780, 1629673]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1627524.0,,1.0,0.0,Poole,1629673.0,,,,
634,PT04M06.00S,2025-01-19T03:40:35.3Z,4,REGULAR,3pt,Jump Shot,[],1641731,66.17936925098554,48.03921568627451,1610612764,106,103,2025-01-19T03:40:41Z,6080000,False,-10.0,265.0,1,right,MISS B. Coulibaly 26' 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,26.56,Missed,,,,,,,,,,,,,,,,,,
635,PT04M04.00S,2025-01-19T03:40:38.4Z,4,REGULAR,rebound,defensive,[],1626172,,,1610612744,106,103,2025-01-19T03:40:38Z,6090000,False,,,0,,K. Looney REBOUND (Off:4 Def:7),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Center,,,,634.0,11.0,7.0,4.0,,,,,,,,,,,,,
636,PT03M55.00S,2025-01-19T03:40:47.0Z,4,REGULAR,3pt,Jump Shot,[],1627780,7.30946123521682,4.901960784313726,1610612744,106,103,2025-01-19T03:40:51Z,6100000,False,225.0,16.0,1,left,MISS G. Payton II 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Right Corner 3,24+ Right,22.61,Missed,,,,,,,,,,,,,,,,,,
637,PT03M52.00S,2025-01-19T03:40:50.0Z,4,REGULAR,rebound,offensive,[],1626172,,,1610612744,106,103,2025-01-19T03:40:50Z,6110000,False,,,0,,K. Looney REBOUND (Off:5 Def:7),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Right Corner 3,24+ Right,,,,636.0,12.0,7.0,5.0,,,,,,,,,,,,,
638,PT03M50.00S,2025-01-19T03:40:54.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627780,6.258212877792378,56.372549019607845,1610612744,108,103,2025-01-19T03:41:48Z,6120000,False,-32.0,6.0,1,left,G. Payton II cutting Layup (9 PTS) (K. Looney 2 AST),"[1627780, 1626172]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,3.25,Made,9.0,,,,,K. Looney,1626172.0,2.0,,,,,,,,,,
640,PT03M50.00S,2025-01-19T03:40:56.8Z,4,REGULAR,foul,personal,['1freethrow'],1629673,,,1610612744,108,103,2025-01-19T03:41:13Z,6140000,False,,,0,,J. Poole shooting personal FOUL (3 PF) (Payton II 1 FT),"[1629673, 1627780]",1610612764.0,WAS,shooting,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627524.0,,3.0,0.0,Payton II,1627780.0,,,,
642,PT03M50.00S,2025-01-19T03:41:26.7Z,4,REGULAR,substitution,out,[],201939,,,1610612744,108,103,2025-01-19T03:41:48Z,6160000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT03M50.00S,2025-01-19T03:41:26.7Z,4,REGULAR,substitution,in,[],203471,,,1610612744,108,103,2025-01-19T03:41:48Z,6170000,False,,,0,,SUB in: D. Schröder,[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT03M50.00S,2025-01-19T03:41:34.9Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1627780,,,1610612744,109,103,2025-01-19T03:41:34Z,6180000,False,,,0,,G. Payton II Free Throw 1 of 1 (10 PTS),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
649,PT03M41.00S,2025-01-19T03:41:39.8Z,4,REGULAR,turnover,lost ball,[],1641731,,,1610612764,109,103,2025-01-19T03:43:10Z,6215000,False,,,0,,B. Coulibaly lost ball TURNOVER (4 TO),"[1641731, 203471]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,4.0,,,,,Schröder,203471.0,,
650,PT03M41.00S,2025-01-19T03:41:39.8Z,4,REGULAR,steal,,[],203471,,,1610612744,109,103,2025-01-19T03:42:55Z,6217500,False,,,0,,D. Schröder STEAL (1 STL),[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
648,PT03M36.00S,2025-01-19T03:41:52.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,109,103,2025-01-19T03:41:52Z,6220000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT03M36.00S,2025-01-19T03:43:29.2Z,4,REGULAR,substitution,out,[],203471,,,1610612744,109,103,2025-01-19T03:43:45Z,6230000,False,,,0,,SUB out: D. Schröder,[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT03M36.00S,2025-01-19T03:43:29.2Z,4,REGULAR,substitution,in,[],201939,,,1610612744,109,103,2025-01-19T03:43:45Z,6240000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT03M32.00S,2025-01-19T03:43:52.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642267,,,1610612744,109,103,2025-01-19T03:44:10Z,6250000,False,,,0,,C. Carrington shooting personal FOUL (4 PF) (Wiggins 2 FT),"[1642267, 203952]",1610612764.0,WAS,shooting,,,Carrington,C. Carrington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201639.0,,4.0,0.0,Wiggins,203952.0,,,,
655,PT03M32.00S,2025-01-19T03:44:20.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203952,,,1610612744,110,103,2025-01-19T03:44:44Z,6270000,False,,,0,,A. Wiggins Free Throw 1 of 2 (25 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
656,PT03M32.00S,2025-01-19T03:44:20.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203952,,,1610612744,110,103,2025-01-19T03:44:44Z,6280000,False,,,0,,MISS A. Wiggins Free Throw 2 of 2,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
657,PT03M28.00S,2025-01-19T03:44:24.9Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,110,103,2025-01-19T03:44:44Z,6290000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,656.0,5.0,4.0,1.0,,,,,,,,,,,,,
658,PT03M20.00S,2025-01-19T03:44:49.7Z,4,REGULAR,foul,personal,['2freethrow'],1627780,,,1610612764,110,103,2025-01-19T03:44:58Z,6300000,False,,,0,,G. Payton II shooting personal FOUL (2 PF) (Poole 2 FT),"[1627780, 1629673]",1610612744.0,GSW,shooting,,,Payton II,G. Payton II,,,,,Mid-Range,16-24 Center,,,,,,,,,,,201639.0,,2.0,0.0,Poole,1629673.0,,,,
660,PT03M20.00S,2025-01-19T03:45:26.6Z,4,REGULAR,freethrow,1 of 2,[],1629673,,,1610612764,110,104,2025-01-19T03:45:26Z,6320000,False,,,0,,J. Poole Free Throw 1 of 2 (37 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Made,37.0,,,,,,,,,,,,,,,,,
661,PT03M20.00S,2025-01-19T03:45:44.4Z,4,REGULAR,freethrow,2 of 2,[],1629673,,,1610612764,110,105,2025-01-19T03:45:44Z,6330000,False,,,0,,J. Poole Free Throw 2 of 2 (38 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Made,38.0,,,,,,,,,,,,,,,,,
662,PT03M07.00S,2025-01-19T03:46:03.8Z,4,REGULAR,violation,kicked ball,[],1642259,,,1610612744,110,105,2025-01-19T03:46:10Z,6340000,False,,,0,,A. Sarr kicked ball VIOLATION,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,1627962.0,,,,,,,,,
663,PT02M57.00S,2025-01-19T03:46:31.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,9.411957950065702,41.66666666666667,1610612744,112,105,2025-01-19T03:46:35Z,6350000,False,42.0,36.0,1,left,S. Curry driving Layup (23 PTS),[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,5.51,Made,23.0,,,,,,,,,,,,,,,,,
664,PT02M46.00S,2025-01-19T03:46:42.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,83.39356110381078,48.529411764705884,1610612764,112,105,2025-01-19T03:46:49Z,6360000,False,-7.0,104.0,1,right,MISS J. Poole 10' driving floating Shot,[1629673],1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,10.39,Missed,,,,,,,,,,,,,,,,,,
665,PT02M43.00S,2025-01-19T03:46:45.4Z,4,REGULAR,rebound,defensive,[],1626172,,,1610612744,112,105,2025-01-19T03:46:49Z,6370000,False,,,0,,K. Looney REBOUND (Off:5 Def:8),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,,664.0,13.0,8.0,5.0,,,,,,,,,,,,,
666,PT02M30.00S,2025-01-19T03:46:58.2Z,4,REGULAR,3pt,Jump Shot,[],201939,29.38567674113009,74.75490196078431,1610612744,115,105,2025-01-19T03:47:23Z,6380000,False,-124.0,224.0,1,left,S. Curry 25' 3PT pullup (26 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,25.57,Made,26.0,,,,,,,,,,,,,,,,,
667,PT02M12.00S,2025-01-19T03:47:18.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,84.70762155059133,42.64705882352941,1610612764,115,105,2025-01-19T03:47:23Z,6390000,False,-37.0,91.0,1,right,MISS A. Sarr 9' driving floating Shot - blocked,"[1642259, 203952]",1610612764.0,WAS,driving floating,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Center,9.83,Missed,,,,,,,,,,,,,,,,,Wiggins,203952.0
668,PT02M12.00S,2025-01-19T03:47:18.6Z,4,REGULAR,block,,[],203952,,,1610612764,115,105,2025-01-19T03:47:21Z,6400000,False,,,0,,A. Wiggins BLOCK (2 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
669,PT02M12.00S,2025-01-19T03:47:18.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,115,105,2025-01-19T03:47:23Z,6410000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,667.0,,,,,,,,,,,,,,,,
671,PT02M09.00S,2025-01-19T03:47:38.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628398,96.00854139290408,1.9607843137254901,1610612764,115,108,2025-01-19T03:47:48Z,6430000,False,-240.0,-15.0,1,right,K. Kuzma 24' 3PT  (19 PTS) (J. Poole 5 AST),"[1628398, 1629673]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,24.07,Made,19.0,,,,,J. Poole,1629673.0,5.0,,,,,,,,,,
673,PT01M49.00S,2025-01-19T03:47:59.5Z,4,REGULAR,3pt,Jump Shot,[],201939,26.49474375821288,10.294117647058822,1610612744,115,108,2025-01-19T03:48:03Z,6450000,False,199.0,197.0,1,left,MISS S. Curry 27' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,27.94,Missed,,,,,,,,,,,,,,,,,,
674,PT01M45.00S,2025-01-19T03:48:03.5Z,4,REGULAR,rebound,defensive,[],1642259,,,1610612764,115,108,2025-01-19T03:48:03Z,6460000,False,,,0,,A. Sarr REBOUND (Off:2 Def:6),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Right Center,,,,673.0,8.0,6.0,2.0,,,,,,,,,,,,,
675,PT01M39.00S,2025-01-19T03:48:15.0Z,4,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612764,115,108,2025-01-19T03:48:46Z,6470000,False,,,0,,K. Looney shooting personal FOUL (4 PF) (Kuzma 2 FT),"[1626172, 1628398]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201639.0,,4.0,0.0,Kuzma,1628398.0,,,,
677,PT01M39.00S,2025-01-19T03:49:04.9Z,4,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,115,109,2025-01-19T03:49:04Z,6490000,False,,,0,,K. Kuzma Free Throw 1 of 2 (20 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
678,PT01M39.00S,2025-01-19T03:49:08.3Z,4,REGULAR,substitution,out,[],1627780,,,1610612764,115,109,2025-01-19T03:49:12Z,6500000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT01M39.00S,2025-01-19T03:49:08.3Z,4,REGULAR,substitution,in,[],203471,,,1610612764,115,109,2025-01-19T03:49:12Z,6510000,False,,,0,,SUB in: D. Schröder,[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT01M39.00S,2025-01-19T03:49:30.8Z,4,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,115,110,2025-01-19T03:49:30Z,6520000,False,,,0,,K. Kuzma Free Throw 2 of 2 (21 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
681,PT01M20.00S,2025-01-19T03:49:52.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203952,10.068988173455978,49.754901960784316,1610612744,117,110,2025-01-19T03:50:10Z,6530000,False,1.0,42.0,1,left,A. Wiggins driving Hook (27 PTS),[203952],1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,4.21,Made,27.0,,,,,,,,,,,,,,,,,
682,PT01M10.00S,2025-01-19T03:50:03.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,87.46714848883047,56.372549019607845,1610612764,117,110,2025-01-19T03:50:40Z,6540000,False,32.0,65.0,1,right,MISS J. Poole 7' driving floating Shot - blocked,"[1629673, 201939]",1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,7.27,Missed,,,,,,,,,,,,,,,,,Curry,201939.0
683,PT01M10.00S,2025-01-19T03:50:03.3Z,4,REGULAR,block,,[],201939,,,1610612764,117,110,2025-01-19T03:50:05Z,6550000,False,,,0,,S. Curry BLOCK (1 BLK),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
684,PT01M07.00S,2025-01-19T03:50:06.3Z,4,REGULAR,rebound,defensive,[],203471,,,1610612744,117,110,2025-01-19T03:50:22Z,6560000,False,,,0,,D. Schröder REBOUND (Off:0 Def:1),[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),0-8 Center,,,,682.0,1.0,1.0,0.0,,,,,,,,,,,,,
685,PT01M05.00S,2025-01-19T03:50:14.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,117,110,2025-01-19T03:50:14Z,6570000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT01M05.00S,2025-01-19T03:51:10.0Z,4,REGULAR,substitution,out,[],201939,,,1610612744,117,110,2025-01-19T03:51:57Z,6580000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT01M05.00S,2025-01-19T03:51:10.0Z,4,REGULAR,substitution,in,[],1627741,,,1610612744,117,110,2025-01-19T03:51:57Z,6590000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M47.00S,2025-01-19T03:52:27.7Z,4,REGULAR,3pt,Jump Shot,[],203952,26.231931668856767,86.51960784313727,1610612744,120,110,2025-01-19T03:52:32Z,6600000,False,-183.0,194.0,1,left,A. Wiggins 26' 3PT step back (30 PTS),[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,26.65,Made,30.0,,,,,,,,,,,,,,,,,
691,PT00M36.10S,2025-01-19T03:52:41.6Z,4,REGULAR,3pt,Jump Shot,[],1628398,71.04139290407359,77.94117647058823,1610612764,120,110,2025-01-19T03:52:46Z,6610000,False,140.0,220.0,1,right,MISS K. Kuzma 26' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,26.04,Missed,,,,,,,,,,,,,,,,,,
692,PT00M32.10S,2025-01-19T03:52:45.6Z,4,REGULAR,rebound,defensive,[],203952,,,1610612744,120,110,2025-01-19T03:52:46Z,6620000,False,,,0,,A. Wiggins REBOUND (Off:2 Def:8),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,691.0,10.0,8.0,2.0,,,,,,,,,,,,,
693,PT00M29.00S,2025-01-19T03:52:48.7Z,4,REGULAR,turnover,lost ball,[],203952,,,1610612744,120,110,2025-01-19T03:52:53Z,6630000,False,,,0,,A. Wiggins lost ball TURNOVER (1 TO),"[203952, 1641731]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,,,,,Coulibaly,1641731.0,,
694,PT00M29.00S,2025-01-19T03:52:48.7Z,4,REGULAR,steal,,[],1641731,,,1610612764,120,110,2025-01-19T03:52:53Z,6640000,False,,,0,,B. Coulibaly STEAL (1 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
695,PT00M25.30S,2025-01-19T03:52:52.4Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1642267,69.92854796320631,19.385723039215684,1610612764,120,113,2025-01-19T03:54:14Z,6650000,False,-153.0,230.0,1,right,C. Carrington 27' 3PT running (17 PTS) (K. Kuzma 4 AST),"[1642267, 1628398]",1610612764.0,WAS,running,,,Carrington,C. Carrington,,,,,Above the Break 3,24+ Left Center,27.65,Made,17.0,,,,,K. Kuzma,1628398.0,4.0,,,,,,,,,,
698,PT00M21.40S,2025-01-19T03:53:17.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,120,113,2025-01-19T03:53:17Z,6680000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
