actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
616,PT06M04.00S,2024-11-09T02:40:16.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630541,10.988830486202366,40.68627450980392,1610612744,121,101,2024-11-09T02:41:55Z,5960000,False,47.0,51.0,1,left,MISS M. Moody 6' driving floating Shot,[1630541],1610612744.0,GSW,driving floating,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.89,,,,,,,,,,,,
617,PT06M02.00S,2024-11-09T02:40:18.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612739,121,101,2024-11-09T02:41:55Z,5970000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,616.0,,,,,,,
618,PT06M02.00S,2024-11-09T02:40:29.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203937,,,1610612739,121,101,2024-11-09T02:40:39Z,5980000,False,,,0,,K. Anderson loose ball personal FOUL (2 PF) (Jerome 2 FT),"[203937, 1629660]",1610612744.0,GSW,loose ball,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,202049.0,2.0,0.0,Jerome,1629660.0,,,,,,,,,,,,,,,
620,PT06M02.00S,2024-11-09T02:40:46.4Z,4,REGULAR,freethrow,1 of 2,[],1629660,,,1610612739,122,101,2024-11-09T02:40:46Z,6000000,False,,,0,,T. Jerome Free Throw 1 of 2 (16 PTS),[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
621,PT06M02.00S,2024-11-09T02:40:58.4Z,4,REGULAR,freethrow,2 of 2,[],1629660,,,1610612739,123,101,2024-11-09T02:40:58Z,6010000,False,,,0,,T. Jerome Free Throw 2 of 2 (17 PTS),[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
623,PT05M38.00S,2024-11-09T02:41:46.6Z,4,REGULAR,turnover,lost ball,[],1641764,,,1610612744,123,101,2024-11-09T02:42:39Z,6030000,False,,,0,,B. Podziemski lost ball TURNOVER (1 TO),"[1641764, 1627747]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,,,,,,,LeVert,1627747.0
624,PT05M38.00S,2024-11-09T02:41:46.6Z,4,REGULAR,steal,,[],1627747,,,1610612739,123,101,2024-11-09T02:41:48Z,6040000,False,,,0,,C. LeVert STEAL (3 STL),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
625,PT05M33.00S,2024-11-09T02:41:52.0Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629636,94.43166885676742,96.32352941176471,1610612739,123,101,2024-11-09T02:54:27Z,6050000,False,232.0,0.0,1,right,MISS D. Garland running 3PT,[1629636],1610612739.0,CLE,running,,,Garland,D. Garland,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.16,,,,,,,,,,,,
626,PT05M31.00S,2024-11-09T02:41:54.0Z,4,REGULAR,rebound,offensive,[],1628386,,,1610612739,123,101,2024-11-09T02:43:00Z,6060000,False,,,0,,J. Allen REBOUND (Off:4 Def:7),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,24+ Right,,,,,,,,,,,,,625.0,11.0,7.0,4.0,,,,
627,PT05M30.00S,2024-11-09T02:41:56.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628386,92.32917214191852,51.71568627450981,1610612739,123,101,2024-11-09T02:43:28Z,6070000,False,9.0,20.0,1,right,MISS J. Allen putback Layup,[1628386],1610612739.0,CLE,putback,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.14,,,,,,,,,,,,
628,PT05M29.00S,2024-11-09T02:41:57.1Z,4,REGULAR,rebound,defensive,[],203937,,,1610612744,123,101,2024-11-09T02:43:28Z,6080000,False,,,0,,K. Anderson REBOUND (Off:0 Def:3),[203937],1610612744.0,GSW,,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,627.0,3.0,3.0,0.0,,,,
629,PT05M15.00S,2024-11-09T02:42:07.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203937,6.521024967148489,50.49019607843137,1610612744,123,103,2024-11-09T02:42:12Z,6090000,False,-2.0,9.0,1,left,K. Anderson driving Layup (2 PTS) (J. Kuminga 5 AST),"[203937, 1630228]",1610612744.0,GSW,driving,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,0.91,J. Kuminga,1630228.0,5.0,,,,,,,,,
631,PT05M01.00S,2024-11-09T02:42:24.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,83.26215505913272,44.85294117647059,1610612739,123,103,2024-11-09T02:44:04Z,6110000,False,-26.0,105.0,1,right,MISS D. Garland 10' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,10.79,,,,,,,,,,,,
632,PT04M58.00S,2024-11-09T02:42:27.8Z,4,REGULAR,rebound,offensive,[],1629731,,,1610612739,123,103,2024-11-09T02:44:04Z,6120000,False,,,0,,D. Wade REBOUND (Off:1 Def:4),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,631.0,5.0,4.0,1.0,,,,
633,PT04M44.00S,2024-11-09T02:42:41.3Z,4,REGULAR,turnover,backcourt,[],1629636,,,1610612739,123,103,2024-11-09T02:42:52Z,6130000,False,,,0,,D. Garland backcourt TURNOVER (4 TO),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,1179.0,,,,,,,,,,,4.0,,,,,,,,
634,PT04M44.00S,2024-11-09T02:42:48.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,123,103,2024-11-09T02:42:48Z,6140000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT04M44.00S,2024-11-09T02:42:49.9Z,4,REGULAR,substitution,out,[],1630228,,,1610612744,123,103,2024-11-09T02:44:18Z,6150000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT04M44.00S,2024-11-09T02:42:49.9Z,4,REGULAR,substitution,out,[],1629001,,,1610612744,123,103,2024-11-09T02:44:18Z,6160000,False,,,0,,SUB out: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT04M44.00S,2024-11-09T02:42:49.9Z,4,REGULAR,substitution,in,[],1630611,,,1610612744,123,103,2024-11-09T02:44:18Z,6170000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT04M44.00S,2024-11-09T02:42:49.9Z,4,REGULAR,substitution,in,[],1630322,,,1610612744,123,103,2024-11-09T02:44:18Z,6180000,False,,,0,,SUB in: L. Waters III,[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT04M40.00S,2024-11-09T02:44:34.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630541,16.90210249671485,95.83333333333334,1610612744,123,103,2024-11-09T02:45:09Z,6190000,False,-229.0,106.0,1,left,MISS M. Moody 25' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.27,,,,,,,,,,,,
640,PT04M38.00S,2024-11-09T02:44:36.0Z,4,REGULAR,rebound,offensive,[],1630611,,,1610612744,123,103,2024-11-09T02:45:09Z,6200000,False,,,0,,G. Santos REBOUND (Off:1 Def:0),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,639.0,1.0,0.0,1.0,,,,
641,PT04M35.00S,2024-11-09T02:44:38.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203937,29.122864651773984,72.54901960784314,1610612744,123,103,2024-11-09T02:45:26Z,6210000,False,-113.0,221.0,1,left,MISS K. Anderson 24' 3PT,[203937],1610612744.0,GSW,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.83,,,,,,,,,,,,
642,PT04M33.00S,2024-11-09T02:44:40.9Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,123,103,2024-11-09T02:45:26Z,6220000,False,,,0,,J. Allen REBOUND (Off:4 Def:8),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,641.0,12.0,8.0,4.0,,,,
643,PT04M16.00S,2024-11-09T02:44:56.5Z,4,REGULAR,2pt,Jump Shot,[],1629636,89.43823915900131,70.09803921568627,1610612739,125,103,2024-11-09T02:45:02Z,6230000,False,100.0,47.0,1,right,D. Garland 11' driving floating bank Jump Shot (21 PTS),[1629636],1610612739.0,CLE,driving floating bank,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,,,,,,Made,21.0,11.09,,,,,,,,,,,,
644,PT04M08.00S,2024-11-09T02:45:06.1Z,4,REGULAR,2pt,Jump Shot,[],203937,22.683968462549277,62.00980392156863,1610612744,125,103,2024-11-09T02:45:53Z,6240000,False,-60.0,161.0,1,left,MISS K. Anderson 17' pullup Shot,[203937],1610612744.0,GSW,pullup,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,17.15,,,,,,,,,,,,
645,PT04M06.00S,2024-11-09T02:45:08.1Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612739,125,103,2024-11-09T02:45:53Z,6250000,False,,,0,,C. LeVert REBOUND (Off:2 Def:4),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,644.0,6.0,4.0,2.0,,,,
646,PT03M57.00S,2024-11-09T02:45:16.7Z,4,REGULAR,3pt,Jump Shot,[],1629636,64.47109067017082,65.93137254901961,1610612739,128,103,2024-11-09T02:46:16Z,6260000,False,80.0,281.0,1,right,D. Garland 29' 3PT  (24 PTS) (C. LeVert 4 AST),"[1629636, 1627747]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,,,,,,Made,24.0,29.26,C. LeVert,1627747.0,4.0,,,,,,,,,
648,PT03M45.00S,2024-11-09T02:45:26.1Z,4,REGULAR,3pt,Jump Shot,[],1641764,33.98488830486202,16.666666666666664,1610612744,128,103,2024-11-09T02:45:30Z,6280000,False,167.0,267.0,1,left,MISS B. Podziemski 31' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,31.48,,,,,,,,,,,,
649,PT03M43.00S,2024-11-09T02:45:28.1Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612739,128,103,2024-11-09T02:45:30Z,6290000,False,,,0,,C. LeVert REBOUND (Off:2 Def:5),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,648.0,7.0,5.0,2.0,,,,
650,PT03M35.00S,2024-11-09T02:45:36.9Z,4,REGULAR,3pt,Jump Shot,[],1629636,69.20170827858082,9.803921568627452,1610612739,131,103,2024-11-09T02:45:42Z,6300000,False,-201.0,237.0,1,right,D. Garland 31' 3PT  (27 PTS) (D. Wade 2 AST),"[1629636, 1629731]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,,,,Made,27.0,31.08,D. Wade,1629731.0,2.0,,,,,,,,,
652,PT03M29.00S,2024-11-09T02:45:45.1Z,4,REGULAR,3pt,Jump Shot,[],1630541,11.514454664914586,96.07843137254902,1610612744,131,103,2024-11-09T02:46:51Z,6320000,False,-230.0,56.0,1,left,MISS M. Moody 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.7,,,,,,,,,,,,
653,PT03M27.00S,2024-11-09T02:45:47.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,131,103,2024-11-09T02:46:51Z,6330000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,652.0,,,,,,,
654,PT03M26.00S,2024-11-09T02:45:51.6Z,4,REGULAR,foul,personal,[],1629731,,,1610612744,131,103,2024-11-09T02:46:04Z,6340000,False,,,0,,D. Wade loose ball personal FOUL (1 PF),"[1629731, 1641764]",1610612739.0,CLE,loose ball,,,Wade,D. Wade,,,,,Mid-Range,8-16 Left,1627519.0,1.0,0.0,Podziemski,1641764.0,,,,,,,,,,,,,,,
656,PT03M26.00S,2024-11-09T02:45:58.8Z,4,REGULAR,substitution,out,[],1627747,,,1610612744,131,103,2024-11-09T02:46:08Z,6360000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT03M26.00S,2024-11-09T02:45:58.8Z,4,REGULAR,substitution,out,[],1629636,,,1610612744,131,103,2024-11-09T02:46:08Z,6370000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT03M26.00S,2024-11-09T02:45:58.8Z,4,REGULAR,substitution,out,[],1628386,,,1610612744,131,103,2024-11-09T02:46:08Z,6380000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT03M26.00S,2024-11-09T02:45:58.8Z,4,REGULAR,substitution,in,[],1641854,,,1610612744,131,103,2024-11-09T02:46:08Z,6390000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT03M26.00S,2024-11-09T02:45:58.8Z,4,REGULAR,substitution,in,[],202684,,,1610612744,131,103,2024-11-09T02:46:08Z,6400000,False,,,0,,SUB in: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT03M26.00S,2024-11-09T02:45:58.8Z,4,REGULAR,substitution,in,[],1642281,,,1610612744,131,103,2024-11-09T02:46:08Z,6410000,False,,,0,,SUB in: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT03M11.00S,2024-11-09T02:46:37.8Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],203937,22.815374507227332,52.69607843137255,1610612744,131,105,2024-11-09T02:46:42Z,6420000,False,-13.0,162.0,1,left,K. Anderson 16' fadeaway Jump Shot (4 PTS),[203937],1610612744.0,GSW,fadeaway,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Center,,,,,,Made,4.0,16.26,,,,,,,,,,,,
663,PT02M56.00S,2024-11-09T02:46:54.7Z,4,REGULAR,3pt,Jump Shot,[],1642281,92.46057818659659,97.30392156862744,1610612739,131,105,2024-11-09T02:47:27Z,6430000,False,237.0,18.0,1,right,MISS J. Tyson 3PT,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.72,,,,,,,,,,,,
664,PT02M54.00S,2024-11-09T02:46:56.7Z,4,REGULAR,rebound,defensive,[],1641764,,,1610612744,131,105,2024-11-09T02:47:27Z,6440000,False,,,0,,B. Podziemski REBOUND (Off:2 Def:4),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,663.0,6.0,4.0,2.0,,,,
665,PT02M43.00S,2024-11-09T02:47:05.8Z,4,REGULAR,3pt,Jump Shot,[],1641764,10.988830486202366,2.2058823529411766,1610612744,131,108,2024-11-09T02:47:10Z,6450000,False,239.0,51.0,1,left,B. Podziemski 24' 3PT step back (14 PTS),[1641764],1610612744.0,GSW,step back,,,Podziemski,B. Podziemski,,,,,Right Corner 3,24+ Right,,,,,,Made,14.0,24.43,,,,,,,,,,,,
666,PT02M21.00S,2024-11-09T02:47:27.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641854,93.51182654402102,51.71568627450981,1610612739,133,108,2024-11-09T02:47:31Z,6460000,False,9.0,8.0,1,right,C. Porter Jr. cutting Layup (2 PTS) (T. Jerome 3 AST),"[1641854, 1629660]",1610612739.0,CLE,cutting,,,Porter Jr.,C. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.21,T. Jerome,1629660.0,3.0,,,,,,,,,
668,PT02M10.00S,2024-11-09T02:47:37.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630541,6.521024967148489,52.69607843137255,1610612744,133,110,2024-11-09T02:47:43Z,6480000,False,-13.0,9.0,1,left,M. Moody driving reverse Layup (9 PTS) (B. Podziemski 3 AST),"[1630541, 1641764]",1610612744.0,GSW,driving reverse,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,1.61,B. Podziemski,1641764.0,3.0,,,,,,,,,
670,PT01M59.00S,2024-11-09T02:47:53.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629660,92.9862023653088,51.71568627450981,1610612739,135,110,2024-11-09T02:47:59Z,6500000,False,9.0,13.0,1,right,T. Jerome driving Layup (19 PTS) (C. Porter Jr. 1 AST),"[1629660, 1641854]",1610612739.0,CLE,driving,,,Jerome,T. Jerome,,,,,Restricted Area,0-8 Center,,,,,,Made,19.0,1.59,C. Porter Jr.,1641854.0,1.0,,,,,,,,,
672,PT01M59.00S,2024-11-09T02:47:57.5Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630322,,,1610612739,135,110,2024-11-09T02:48:16Z,6520000,False,,,0,,L. Waters III shooting personal FOUL (1 PF) (Jerome 1 FT),"[1630322, 1629660]",1610612744.0,GSW,shooting,,,Waters III,L. Waters III,,,,,Restricted Area,0-8 Center,1627519.0,1.0,0.0,Jerome,1629660.0,,,,,,,,,,,,,,,
674,PT01M59.00S,2024-11-09T02:48:10.0Z,4,REGULAR,substitution,out,[],203937,,,1610612739,135,110,2024-11-09T02:48:15Z,6540000,False,,,0,,SUB out: K. Anderson,[203937],1610612744.0,GSW,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT01M59.00S,2024-11-09T02:48:10.0Z,4,REGULAR,substitution,in,[],1631218,,,1610612739,135,110,2024-11-09T02:48:15Z,6550000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT01M59.00S,2024-11-09T02:48:21.0Z,4,REGULAR,freethrow,1 of 1,[],1629660,,,1610612739,136,110,2024-11-09T02:48:21Z,6560000,False,,,0,,T. Jerome Free Throw 1 of 1 (20 PTS),[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,
677,PT01M53.00S,2024-11-09T02:48:32.2Z,4,REGULAR,3pt,Jump Shot,[],1641764,31.488173455978973,69.6078431372549,1610612744,136,110,2024-11-09T02:48:43Z,6570000,False,-98.0,243.0,1,left,MISS B. Podziemski 26' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.25,,,,,,,,,,,,
678,PT01M49.00S,2024-11-09T02:48:36.2Z,4,REGULAR,rebound,defensive,[],1629731,,,1610612739,136,110,2024-11-09T02:48:59Z,6580000,False,,,0,,D. Wade REBOUND (Off:1 Def:5),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,677.0,6.0,5.0,1.0,,,,
679,PT01M35.00S,2024-11-09T02:48:51.2Z,4,REGULAR,3pt,Jump Shot,[],1642281,74.58935611038108,14.950980392156863,1610612739,136,110,2024-11-09T02:49:30Z,6590000,False,-175.0,186.0,1,right,MISS J. Tyson 25' 3PT,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.58,,,,,,,,,,,,
680,PT01M33.00S,2024-11-09T02:48:53.2Z,4,REGULAR,rebound,defensive,[],1641764,,,1610612744,136,110,2024-11-09T02:49:30Z,6600000,False,,,0,,B. Podziemski REBOUND (Off:2 Def:5),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,679.0,7.0,5.0,2.0,,,,
681,PT01M25.00S,2024-11-09T02:49:03.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630541,7.5722733245729295,50.245098039215684,1610612744,136,110,2024-11-09T02:50:01Z,6610000,False,-1.0,19.0,1,left,MISS M. Moody driving Layup - blocked,"[1630541, 1629731]",1610612744.0,GSW,driving,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.87,,,,,,,,,Wade,1629731.0,,
682,PT01M25.00S,2024-11-09T02:49:03.4Z,4,REGULAR,block,,[],1629731,,,1610612744,136,110,2024-11-09T02:49:08Z,6620000,False,,,0,,D. Wade BLOCK (2 BLK),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
683,PT01M24.00S,2024-11-09T02:49:04.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,136,110,2024-11-09T02:50:01Z,6630000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,681.0,,,,,,,
686,PT01M16.00S,2024-11-09T02:49:44.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630322,15.325229960578188,4.411764705882353,1610612744,136,110,2024-11-09T02:50:36Z,6660000,False,228.0,92.0,1,left,MISS L. Waters III 24' pullup 3PT,[1630322],1610612744.0,GSW,pullup,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Right,,,,,,Missed,,24.56,,,,,,,,,,,,
687,PT01M13.00S,2024-11-09T02:49:47.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612739,136,110,2024-11-09T02:50:48Z,6670000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Right,,,,,,,,,,,,,686.0,,,,,,,
689,PT01M00.00S,2024-11-09T02:50:08.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202684,93.64323258869908,50.73529411764706,1610612739,136,110,2024-11-09T02:51:08Z,6690000,False,4.0,7.0,1,right,MISS T. Thompson cutting Layup - blocked,"[202684, 1631218]",1610612739.0,CLE,cutting,,,Thompson,T. Thompson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.82,,,,,,,,,Jackson-Davis,1631218.0,,
690,PT01M00.00S,2024-11-09T02:50:08.5Z,4,REGULAR,block,,[],1631218,,,1610612739,136,110,2024-11-09T02:50:12Z,6700000,False,,,0,,T. Jackson-Davis BLOCK (1 BLK),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
691,PT00M59.20S,2024-11-09T02:50:09.5Z,4,REGULAR,rebound,defensive,[],1630541,,,1610612744,136,110,2024-11-09T02:51:08Z,6710000,False,,,0,,M. Moody REBOUND (Off:0 Def:2),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,689.0,2.0,2.0,0.0,,,,
692,PT00M51.00S,2024-11-09T02:50:17.6Z,4,REGULAR,3pt,Jump Shot,[],1630611,8.754927726675426,95.58823529411765,1610612744,136,113,2024-11-09T02:50:23Z,6720000,False,-228.0,30.0,1,left,G. Santos 3PT  (3 PTS) (M. Moody 1 AST),"[1630611, 1630541]",1610612744.0,GSW,,,,Santos,G. Santos,,,,,Left Corner 3,24+ Left,,,,,,Made,3.0,22.98,M. Moody,1630541.0,1.0,,,,,,,,,
693,PT00M40.00S,2024-11-09T02:50:32.5Z,4,REGULAR,turnover,lost ball,[],1629660,,,1610612739,136,113,2024-11-09T02:50:40Z,6730000,False,,,0,,T. Jerome lost ball TURNOVER (3 TO),"[1629660, 1641764]",1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,3.0,,,,,,,Podziemski,1641764.0
694,PT00M40.00S,2024-11-09T02:50:32.5Z,4,REGULAR,steal,,[],1641764,,,1610612744,136,113,2024-11-09T02:50:34Z,6740000,False,,,0,,B. Podziemski STEAL (4 STL),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
695,PT00M36.10S,2024-11-09T02:50:37.8Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630322,6.389618922470433,47.30392156862745,1610612744,136,115,2024-11-09T02:51:44Z,6750000,False,13.0,8.0,1,left,L. Waters III running alley-oop DUNK (2 PTS) (B. Podziemski 4 AST),"[1630322, 1641764]",1610612744.0,GSW,running alley-oop,,,Waters III,L. Waters III,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.55,B. Podziemski,1641764.0,4.0,,,,,,,,,
698,PT00M18.00S,2024-11-09T02:51:02.6Z,4,REGULAR,turnover,out-of-bounds,[],1642281,,,1610612739,136,115,2024-11-09T02:51:14Z,6770000,False,,,0,,J. Tyson lost ball out-of-bounds TURNOVER (1 TO),[1642281],1610612739.0,CLE,lost ball,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),8-16 Left,202049.0,,,,,,,,,,,1.0,,,,,,,,
700,PT00M11.70S,2024-11-09T02:51:15.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630541,6.652431011826544,48.529411764705884,1610612744,136,117,2024-11-09T02:51:20Z,6790000,False,7.0,10.0,1,left,M. Moody driving DUNK (11 PTS),[1630541],1610612744.0,GSW,driving,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,1.24,,,,,,,,,,,,
