actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
593,PT08M47.00S,2025-01-16T02:53:59.2Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1630530,,,1610612740,96,96,2025-01-16T02:53:59Z,5880000,False,,,0,,T. Murphy III Free Throw 1 of 1 (22 PTS),[1630530],1610612740.0,NOP,,,,,,,,,,Made,22.0,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,
594,PT08M24.00S,2025-01-16T02:54:27.0Z,4,REGULAR,3pt,Jump Shot,[],1630230,88.91261498028909,2.2058823529411766,1610612742,96,99,2025-01-16T03:07:02Z,5890000,False,-239.0,52.0,1,right,N. Marshall 24' 3PT  (5 PTS) (S. Dinwiddie 3 AST),"[1630230, 203915]",1610612742.0,DAL,,,,,,,Left Corner 3,24+ Left,24.45,Made,5.0,Marshall,N. Marshall,S. Dinwiddie,203915.0,3.0,,,,,,,,,,,,,,
596,PT08M05.00S,2025-01-16T02:54:43.7Z,4,REGULAR,turnover,bad pass,[],1630530,,,1610612740,96,99,2025-01-16T02:56:46Z,5910000,False,,,0,,T. Murphy III bad pass TURNOVER (2 TO),"[1630530, 1630230]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,2.0,Marshall,1630230.0,,
597,PT08M05.00S,2025-01-16T02:54:43.7Z,4,REGULAR,steal,,[],1630230,,,1610612742,96,99,2025-01-16T02:54:46Z,5920000,False,,,0,,N. Marshall STEAL (2 STL),[1630230],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,
598,PT08M00.00S,2025-01-16T02:54:48.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629655,93.77463863337714,48.03921568627451,1610612742,96,101,2025-01-16T02:54:57Z,5930000,False,-10.0,6.0,1,right,D. Gafford running alley-oop DUNK (25 PTS) (N. Marshall 8 AST),"[1629655, 1630230]",1610612742.0,DAL,running alley-oop,,,,,,Restricted Area,0-8 Center,1.15,Made,25.0,Gafford,D. Gafford,N. Marshall,1630230.0,8.0,,,,,,,,,,,,,,
600,PT07M53.00S,2025-01-16T02:55:02.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,96,101,2025-01-16T02:55:02Z,5950000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT07M53.00S,2025-01-16T02:57:26.7Z,4,REGULAR,substitution,out,[],1628464,,,1610612740,96,101,2025-01-16T02:57:49Z,5960000,False,,,0,,SUB out: D. Theis,[1628464],1610612740.0,NOP,,,,,,,,,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,
602,PT07M53.00S,2025-01-16T02:57:26.7Z,4,REGULAR,substitution,in,[],1642274,,,1610612740,96,101,2025-01-16T02:57:49Z,5970000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,,,,,,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,
603,PT07M44.00S,2025-01-16T02:58:13.4Z,4,REGULAR,2pt,Jump Shot,[],1630527,21.632720105124836,46.81372549019608,1610612740,98,101,2025-01-16T02:59:00Z,5980000,False,16.0,151.0,1,left,B. Boston 15' Jump Shot (9 PTS) (T. Murphy III 2 AST),"[1630527, 1630530]",1610612740.0,NOP,,,,,,,Mid-Range,8-16 Center,15.16,Made,9.0,Boston,B. Boston,T. Murphy III,1630530.0,2.0,,,,,,,,,,,,,,
605,PT07M29.00S,2025-01-16T02:58:30.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,93.51182654402102,54.166666666666664,1610612742,98,101,2025-01-16T02:59:41Z,6000000,False,21.0,8.0,1,right,MISS D. Gafford DUNK - blocked,"[1629655, 1630530]",1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,2.25,Missed,,Gafford,D. Gafford,,,,,,,,,,,,,,,,Murphy III,1630530.0
606,PT07M29.00S,2025-01-16T02:58:30.4Z,4,REGULAR,block,,[],1630530,,,1610612742,98,101,2025-01-16T02:58:34Z,6010000,False,,,0,,T. Murphy III BLOCK (2 BLK),[1630530],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,
607,PT07M29.00S,2025-01-16T02:58:30.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,98,101,2025-01-16T02:59:18Z,6020000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,605.0,,,,,,,,
609,PT07M28.00S,2025-01-16T02:58:41.8Z,4,REGULAR,substitution,out,[],1630631,,,1610612742,98,101,2025-01-16T02:58:49Z,6040000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,,,,,,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,
610,PT07M28.00S,2025-01-16T02:58:41.8Z,4,REGULAR,substitution,in,[],1627749,,,1610612742,98,101,2025-01-16T02:58:49Z,6050000,False,,,0,,SUB in: D. Murray,[1627749],1610612740.0,NOP,,,,,,,,,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,
611,PT07M19.00S,2025-01-16T02:58:59.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629655,94.03745072273325,50.0,1610612742,98,103,2025-01-16T02:59:06Z,6060000,False,0.0,4.0,1,right,D. Gafford cutting DUNK (27 PTS) (K. Thompson 2 AST),"[1629655, 202691]",1610612742.0,DAL,cutting,,,,,,Restricted Area,0-8 Center,0.35,Made,27.0,Gafford,D. Gafford,K. Thompson,202691.0,2.0,,,,,,,,,,,,,,
613,PT07M00.00S,2025-01-16T02:59:18.4Z,4,REGULAR,2pt,Jump Shot,[],1627749,22.28975032851511,58.82352941176471,1610612740,98,103,2025-01-16T02:59:23Z,6080000,False,-44.0,157.0,1,left,MISS D. Murray 16' pullup Shot,[1627749],1610612740.0,NOP,pullup,,,,,,Mid-Range,16-24 Center,16.31,Missed,,Murray,D. Murray,,,,,,,,,,,,,,,,,
614,PT06M57.00S,2025-01-16T02:59:21.4Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612742,98,103,2025-01-16T02:59:23Z,6090000,False,,,0,,P. Washington REBOUND (Off:3 Def:11),[1629023],1610612742.0,DAL,,,,,,,Mid-Range,16-24 Center,,,,Washington,P. Washington,,,,,,,,,613.0,14.0,11.0,3.0,,,,,
615,PT06M38.00S,2025-01-16T02:59:40.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,92.72339027595268,43.872549019607845,1610612742,98,103,2025-01-16T02:59:54Z,6100000,False,-31.0,16.0,1,right,MISS S. Dinwiddie driving floating Shot,[203915],1610612742.0,DAL,driving floating,,,,,,Restricted Area,0-8 Center,3.45,Missed,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,
616,PT06M35.00S,2025-01-16T02:59:43.7Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,98,103,2025-01-16T02:59:54Z,6110000,False,,,0,,T. Murphy III REBOUND (Off:6 Def:3),[1630530],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,,Murphy III,T. Murphy III,,,,,,,,,615.0,9.0,3.0,6.0,,,,,
617,PT06M29.00S,2025-01-16T02:59:51.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,13.748357424441524,34.068627450980394,1610612740,98,103,2025-01-16T03:00:12Z,6120000,False,80.0,77.0,1,left,MISS T. Murphy III 11' driving floating Shot,[1630530],1610612740.0,NOP,driving floating,,,,,,In The Paint (Non-RA),8-16 Right,11.06,Missed,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,
618,PT06M29.00S,2025-01-16T02:59:51.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,98,103,2025-01-16T03:00:12Z,6130000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,617.0,,,,,,,,
620,PT06M28.00S,2025-01-16T03:00:02.1Z,4,REGULAR,substitution,out,[],1641722,,,1610612742,98,103,2025-01-16T03:00:09Z,6150000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,,,,,,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,
621,PT06M28.00S,2025-01-16T03:00:02.1Z,4,REGULAR,substitution,in,[],203468,,,1610612742,98,103,2025-01-16T03:00:09Z,6160000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,,,,,,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,
622,PT06M15.00S,2025-01-16T03:00:24.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,87.59855453350855,44.85294117647059,1610612742,98,105,2025-01-16T03:02:37Z,6170000,False,-26.0,64.0,1,right,N. Marshall 6' driving floating Jump Shot (7 PTS) (S. Dinwiddie 4 AST),"[1630230, 203915]",1610612742.0,DAL,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,6.91,Made,7.0,Marshall,N. Marshall,S. Dinwiddie,203915.0,4.0,,,,,,,,,,,,,,
624,PT05M58.00S,2025-01-16T03:00:41.0Z,4,REGULAR,3pt,Jump Shot,[],1627749,19.530223390275953,92.8921568627451,1610612740,101,105,2025-01-16T03:00:45Z,6190000,False,-214.0,131.0,1,left,D. Murray 25' 3PT  (20 PTS) (T. Murphy III 3 AST),"[1627749, 1630530]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,25.14,Made,20.0,Murray,D. Murray,T. Murphy III,1630530.0,3.0,,,,,,,,,,,,,,
626,PT05M30.00S,2025-01-16T03:01:14.3Z,4,REGULAR,turnover,bad pass,[],1630230,,,1610612742,101,105,2025-01-16T03:01:23Z,6210000,False,,,0,,N. Marshall bad pass TURNOVER (2 TO),[1630230],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,,,,Marshall,N. Marshall,,,,,,,,,,,,,2.0,,,,
628,PT05M30.00S,2025-01-16T03:01:21.2Z,4,REGULAR,foul,personal,[],202691,,,1610612740,101,105,2025-01-16T03:03:58Z,6230000,False,,,0,,K. Thompson loose ball personal FOUL (1 PF),"[202691, 1630530]",1610612742.0,DAL,loose ball,,,,,,Above the Break 3,24+ Left Center,,,,Thompson,K. Thompson,,,,1628487.0,1.0,0.0,Murphy III,1630530.0,,,,,,,,,
630,PT05M30.00S,2025-01-16T03:01:27.1Z,4,REGULAR,substitution,out,[],1630527,,,1610612740,101,105,2025-01-16T03:01:36Z,6250000,False,,,0,,SUB out: B. Boston,[1630527],1610612740.0,NOP,,,,,,,,,,,,Boston,B. Boston,,,,,,,,,,,,,,,,,
631,PT05M30.00S,2025-01-16T03:01:27.1Z,4,REGULAR,substitution,out,[],1629655,,,1610612740,101,105,2025-01-16T03:01:36Z,6260000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,,,,,,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,
632,PT05M30.00S,2025-01-16T03:01:27.1Z,4,REGULAR,substitution,in,[],1629750,,,1610612740,101,105,2025-01-16T03:01:36Z,6270000,False,,,0,,SUB in: J. Green,[1629750],1610612740.0,NOP,,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,
633,PT05M30.00S,2025-01-16T03:01:27.1Z,4,REGULAR,substitution,in,[],1628467,,,1610612740,101,105,2025-01-16T03:01:36Z,6280000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,,,,,,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,
635,PT05M21.00S,2025-01-16T03:01:53.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629750,8.623521681997373,3.9215686274509802,1610612740,104,105,2025-01-16T03:01:57Z,6290000,False,230.0,29.0,1,left,J. Green 3PT  (10 PTS) (D. Murray 7 AST),"[1629750, 1627749]",1610612740.0,NOP,,,,,,,Right Corner 3,24+ Right,23.22,Made,10.0,Green,J. Green,D. Murray,1627749.0,7.0,,,,,,,,,,,,,,
637,PT05M00.00S,2025-01-16T03:02:14.2Z,4,REGULAR,3pt,Jump Shot,[],203915,68.54467805519053,28.186274509803923,1610612742,104,105,2025-01-16T03:05:21Z,6310000,False,-109.0,243.0,1,right,MISS S. Dinwiddie 26' pullup 3PT,[203915],1610612742.0,DAL,pullup,,,,,,Above the Break 3,24+ Left Center,26.66,Missed,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,
638,PT04M56.00S,2025-01-16T03:02:18.2Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612740,104,105,2025-01-16T03:02:19Z,6320000,False,,,0,,D. Murray REBOUND (Off:0 Def:6),[1627749],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,Murray,D. Murray,,,,,,,,,637.0,6.0,6.0,0.0,,,,,
639,PT04M39.00S,2025-01-16T03:02:34.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,11.12023653088042,37.5,1610612740,104,105,2025-01-16T03:05:51Z,6330000,False,62.0,52.0,1,left,MISS T. Murphy III 8' driving floating bank Shot - blocked,"[1630530, 1628467]",1610612740.0,NOP,driving floating bank,,,,,,In The Paint (Non-RA),8-16 Right,8.13,Missed,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,Kleber,1628467.0
650,PT04M39.00S,2025-01-16T03:02:34.8Z,4,REGULAR,block,,[],1628467,,,1610612740,104,105,2025-01-16T03:06:54Z,6335000,False,,,0,,M. Kleber BLOCK (1 BLK),[1628467],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,
640,PT04M39.00S,2025-01-16T03:02:34.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,104,105,2025-01-16T03:02:45Z,6340000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,639.0,,,,,,,,
642,PT04M28.00S,2025-01-16T03:02:55.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203915,92.72339027595268,52.94117647058824,1610612742,104,107,2025-01-16T03:03:00Z,6360000,False,15.0,16.0,1,right,S. Dinwiddie driving Layup (20 PTS),[203915],1610612742.0,DAL,driving,,,,,,Restricted Area,0-8 Center,2.17,Made,20.0,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,
643,PT04M17.00S,2025-01-16T03:03:06.4Z,4,REGULAR,3pt,Jump Shot,[],1627749,29.38567674113009,72.05882352941177,1610612740,107,107,2025-01-16T03:03:11Z,6370000,False,-110.0,224.0,1,left,D. Murray 24' 3PT pullup (23 PTS),[1627749],1610612740.0,NOP,pullup,,,,,,Above the Break 3,24+ Left Center,24.94,Made,23.0,Murray,D. Murray,,,,,,,,,,,,,,,,,
644,PT03M52.00S,2025-01-16T03:03:31.0Z,4,REGULAR,3pt,Jump Shot,[],203915,67.49342969776609,34.80392156862745,1610612742,107,107,2025-01-16T03:03:37Z,6380000,False,-76.0,253.0,1,right,MISS S. Dinwiddie 26' step back 3PT,[203915],1610612742.0,DAL,step back,,,,,,Above the Break 3,24+ Center,26.43,Missed,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,
645,PT03M47.00S,2025-01-16T03:03:36.0Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612740,107,107,2025-01-16T03:03:37Z,6390000,False,,,0,,D. Murray REBOUND (Off:0 Def:7),[1627749],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Center,,,,Murray,D. Murray,,,,,,,,,644.0,7.0,7.0,0.0,,,,,
646,PT03M41.00S,2025-01-16T03:03:41.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,20.318659658344284,52.94117647058824,1610612740,109,107,2025-01-16T03:08:17Z,6400000,False,-15.0,138.0,1,left,D. Murray 13' pullup Jump Shot (25 PTS),[1627749],1610612740.0,NOP,pullup,,,,,,In The Paint (Non-RA),8-16 Center,13.93,Made,25.0,Murray,D. Murray,,,,,,,,,,,,,,,,,
647,PT03M41.00S,2025-01-16T03:03:56.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,109,107,2025-01-16T03:03:56Z,6410000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT03M41.00S,2025-01-16T03:06:07.7Z,4,REGULAR,substitution,out,[],1628467,,,1610612742,109,107,2025-01-16T03:06:25Z,6420000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,,,,,,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,
649,PT03M41.00S,2025-01-16T03:06:07.7Z,4,REGULAR,substitution,in,[],1629655,,,1610612742,109,107,2025-01-16T03:06:25Z,6430000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,,,,,,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,
651,PT03M15.00S,2025-01-16T03:07:03.7Z,4,REGULAR,3pt,Jump Shot,[],202691,83.39356110381078,95.09803921568627,1610612742,109,110,2025-01-16T03:07:07Z,6440000,False,225.0,104.0,1,right,K. Thompson 24' 3PT  (8 PTS) (N. Marshall 9 AST),"[202691, 1630230]",1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,24.82,Made,8.0,Thompson,K. Thompson,N. Marshall,1630230.0,9.0,,,,,,,,,,,,,,
653,PT03M00.00S,2025-01-16T03:07:26.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,5.469776609724048,53.92156862745098,1610612740,109,110,2025-01-16T03:07:33Z,6460000,False,-20.0,-1.0,1,left,MISS T. Murphy III driving Layup,[1630530],1610612740.0,NOP,driving,,,,,,Restricted Area,0-8 Center,1.96,Missed,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,
654,PT03M00.00S,2025-01-16T03:07:29.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,109,110,2025-01-16T03:07:29Z,6470000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,653.0,,,,,,,,
656,PT02M40.00S,2025-01-16T03:07:52.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202691,92.85479632063075,46.32352941176471,1610612742,109,112,2025-01-16T03:07:59Z,6490000,False,-18.0,15.0,1,right,K. Thompson driving Layup (10 PTS) (N. Marshall 10 AST),"[202691, 1630230]",1610612742.0,DAL,driving,,,,,,Restricted Area,0-8 Center,2.36,Made,10.0,Thompson,K. Thompson,N. Marshall,1630230.0,10.0,,,,,,,,,,,,,,
658,PT02M26.00S,2025-01-16T03:08:07.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,8.229303547963205,50.245098039215684,1610612740,111,112,2025-01-16T03:09:55Z,6510000,False,-1.0,25.0,1,left,D. Murray driving finger roll Layup (27 PTS),[1627749],1610612740.0,NOP,driving finger roll,,,,,,Restricted Area,0-8 Center,2.49,Made,27.0,Murray,D. Murray,,,,,,,,,,,,,,,,,
659,PT02M07.00S,2025-01-16T03:08:26.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,80.50262812089356,50.98039215686274,1610612742,111,114,2025-01-16T03:10:21Z,6520000,False,5.0,131.0,1,right,K. Thompson 13' turnaround fadeaway Jump Shot (12 PTS),[202691],1610612742.0,DAL,turnaround fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,13.09,Made,12.0,Thompson,K. Thompson,,,,,,,,,,,,,,,,,
660,PT01M48.00S,2025-01-16T03:08:46.4Z,4,REGULAR,2pt,Jump Shot,[],1627749,15.982260183968464,25.98039215686275,1610612740,113,114,2025-01-16T03:10:32Z,6530000,False,120.0,98.0,1,left,D. Murray 15' turnaround fadeaway Jump Shot (29 PTS),[1627749],1610612740.0,NOP,turnaround fadeaway,,,,,,Mid-Range,8-16 Right,15.48,Made,29.0,Murray,D. Murray,,,,,,,,,,,,,,,,,
661,PT01M23.00S,2025-01-16T03:09:17.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612742,113,114,2025-01-16T03:09:23Z,6540000,False,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,Mid-Range,8-16 Right,,,,,,,,,1628487.0,,,,,,,,,,,,,
662,PT01M16.00S,2025-01-16T03:09:39.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627749,21.895532194480946,91.17647058823529,1610612740,113,114,2025-01-16T03:09:44Z,6550000,False,-206.0,153.0,1,left,MISS D. Murray 25' pullup 3PT,[1627749],1610612740.0,NOP,pullup,,,,,,Above the Break 3,24+ Left Center,25.67,Missed,,Murray,D. Murray,,,,,,,,,,,,,,,,,
663,PT01M13.00S,2025-01-16T03:09:42.9Z,4,REGULAR,rebound,defensive,[],203915,,,1610612742,113,114,2025-01-16T03:09:44Z,6560000,False,,,0,,S. Dinwiddie REBOUND (Off:1 Def:4),[203915],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,662.0,5.0,4.0,1.0,,,,,
664,PT01M08.00S,2025-01-16T03:09:48.1Z,4,REGULAR,3pt,Jump Shot,[],202691,90.88370565045992,96.32352941176471,1610612742,113,114,2025-01-16T03:10:02Z,6570000,False,232.0,33.0,1,right,MISS K. Thompson 3PT,[202691],1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,23.4,Missed,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,
665,PT01M05.00S,2025-01-16T03:09:59.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,113,114,2025-01-16T03:09:59Z,6580000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,664.0,,,,,,,,
667,PT00M55.10S,2025-01-16T03:10:52.1Z,4,REGULAR,2pt,Hook,['2ndchance'],203915,79.45137976346912,54.41176470588235,1610612742,113,114,2025-01-16T03:12:08Z,6600000,False,22.0,141.0,1,right,MISS S. Dinwiddie 14' turnaround Hook,[203915],1610612742.0,DAL,turnaround,,,,,,Mid-Range,8-16 Center,14.24,Missed,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,
668,PT00M52.60S,2025-01-16T03:10:54.6Z,4,REGULAR,rebound,defensive,[],1629750,,,1610612740,113,114,2025-01-16T03:12:08Z,6610000,False,,,0,,J. Green REBOUND (Off:1 Def:6),[1629750],1610612740.0,NOP,,,,,,,Mid-Range,8-16 Center,,,,Green,J. Green,,,,,,,,,667.0,7.0,6.0,1.0,,,,,
669,PT00M45.10S,2025-01-16T03:11:02.0Z,4,REGULAR,3pt,Jump Shot,[],1629750,26.757555847568987,81.61764705882352,1610612740,116,114,2025-01-16T03:11:06Z,6620000,False,-158.0,199.0,1,left,J. Green 25' 3PT  (13 PTS) (T. Murphy III 4 AST),"[1629750, 1630530]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,25.42,Made,13.0,Green,J. Green,T. Murphy III,1630530.0,4.0,,,,,,,,,,,,,,
671,PT00M43.90S,2025-01-16T03:11:12.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,116,114,2025-01-16T03:11:12Z,6640000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M33.70S,2025-01-16T03:15:35.8Z,4,REGULAR,turnover,out-of-bounds,[],202691,,,1610612742,116,114,2025-01-16T03:17:22Z,6647500,False,,,0,,K. Thompson lost ball out-of-bounds TURNOVER (3 TO),[202691],1610612742.0,DAL,lost ball,,,,,,Above the Break 3,24+ Left Center,,,,Thompson,K. Thompson,,,,204058.0,,,,,,,,,3.0,,,,
676,PT00M33.70S,2025-01-16T03:15:48.8Z,4,REGULAR,substitution,out,[],202691,,,1610612740,116,114,2025-01-16T03:17:22Z,6655000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,,,,,,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,
677,PT00M33.70S,2025-01-16T03:15:48.8Z,4,REGULAR,substitution,out,[],1629655,,,1610612740,116,114,2025-01-16T03:17:22Z,6662500,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,,,,,,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,
678,PT00M33.70S,2025-01-16T03:15:48.8Z,4,REGULAR,substitution,in,[],1629656,,,1610612740,116,114,2025-01-16T03:17:22Z,6666250,False,,,0,,SUB in: Q. Grimes,[1629656],1610612742.0,DAL,,,,,,,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,
679,PT00M33.70S,2025-01-16T03:15:48.8Z,4,REGULAR,substitution,in,[],1628467,,,1610612740,116,114,2025-01-16T03:17:22Z,6668125,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,,,,,,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,
680,PT00M16.30S,2025-01-16T03:16:16.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629023,,,1610612740,116,114,2025-01-16T03:16:23Z,6730000,False,,,0,,P. Washington shooting personal FOUL (2 PF) (Murray 2 FT),"[1629023, 1627749]",1610612742.0,DAL,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,,Washington,P. Washington,,,,204058.0,2.0,0.0,Murray,1627749.0,,,,,,,,,
682,PT00M16.30S,2025-01-16T03:16:42.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1627749,,,1610612740,116,114,2025-01-16T03:16:42Z,6750000,False,,,0,,MISS D. Murray Free Throw 1 of 2,[1627749],1610612740.0,NOP,,,,,,,,,,Missed,,Murray,D. Murray,,,,,,,,,,,,,,,,,
683,PT00M16.30S,2025-01-16T03:16:42.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,116,114,2025-01-16T03:16:42Z,6760000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,682.0,,,,,,,,
684,PT00M16.30S,2025-01-16T03:16:43.6Z,4,REGULAR,substitution,out,[],1629656,,,1610612740,116,114,2025-01-16T03:16:49Z,6770000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612742.0,DAL,,,,,,,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,
685,PT00M16.30S,2025-01-16T03:16:43.6Z,4,REGULAR,substitution,in,[],1629655,,,1610612740,116,114,2025-01-16T03:16:49Z,6780000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,,,,,,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,
