actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
512,PT12M00.00S,2025-03-10T00:48:18.1Z,4,REGULAR,substitution,out,['startperiod'],1630643,,,1610612763,79,89,2025-03-10T00:48:34Z,4990000,False,,,0,,SUB out: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2025-03-10T00:48:18.1Z,4,REGULAR,substitution,in,['startperiod'],1630631,,,1610612763,79,89,2025-03-10T00:48:34Z,5000000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2025-03-10T00:48:18.1Z,4,REGULAR,substitution,in,['startperiod'],203482,,,1610612763,79,89,2025-03-10T00:48:34Z,5010000,False,,,0,,SUB in: K. Olynyk,[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2025-03-10T00:48:18.1Z,4,REGULAR,substitution,in,['startperiod'],1629634,,,1610612763,79,89,2025-03-10T00:48:34Z,5020000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2025-03-10T00:48:18.1Z,4,REGULAR,substitution,in,['startperiod'],1629723,,,1610612763,79,89,2025-03-10T00:48:34Z,5030000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2025-03-10T00:48:18.1Z,4,REGULAR,substitution,in,['startperiod'],1641713,,,1610612763,79,89,2025-03-10T00:48:34Z,5040000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2025-03-10T00:48:40.3Z,4,REGULAR,period,start,[],0,,,1610612740,79,89,2025-03-10T00:48:40Z,5050000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT11M43.00S,2025-03-10T00:48:56.8Z,4,REGULAR,3pt,Jump Shot,[],1630631,66.96780551905388,51.470588235294116,1610612740,82,89,2025-03-10T00:49:02Z,5060000,False,7.0,258.0,1,right,J. Alvarado 25' 3PT  (9 PTS) (K. Olynyk 4 AST),"[1630631, 203482]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,25.81,Made,,,,,,,9.0,,,,,K. Olynyk,203482.0,4.0,,,,
521,PT11M32.00S,2025-03-10T00:49:08.2Z,4,REGULAR,3pt,Jump Shot,[],1630217,27.020367936925098,77.69607843137256,1610612763,82,89,2025-03-10T00:49:14Z,5080000,False,-138.0,201.0,1,left,MISS D. Bane 24' step back 3PT,[1630217],1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,24.45,Missed,,,,,,,,,,,,,,,,,,
522,PT11M28.00S,2025-03-10T00:49:12.2Z,4,REGULAR,rebound,defensive,[],1631255,,,1610612740,82,89,2025-03-10T00:49:14Z,5090000,False,,,0,,K. Matković REBOUND (Off:1 Def:7),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Left Center,,,521.0,8.0,7.0,1.0,,,,,,,,,,,,,,
523,PT11M26.00S,2025-03-10T00:49:17.3Z,4,REGULAR,foul,personal,[],1629723,,,1610612740,82,89,2025-03-10T00:49:26Z,5100000,False,,,0,,J. Konchar personal FOUL (1 PF),"[1629723, 1630631]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,,,,,,,1146.0,,,1.0,0.0,Alvarado,1630631.0,,,,,,,
525,PT11M12.00S,2025-03-10T00:49:47.4Z,4,REGULAR,3pt,Jump Shot,[],1630631,76.2976346911958,88.48039215686273,1610612740,82,89,2025-03-10T00:49:52Z,5120000,False,192.0,170.0,1,right,MISS J. Alvarado 25' pullup 3PT,[1630631],1610612740.0,NOP,pullup,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,25.69,Missed,,,,,,,,,,,,,,,,,,
526,PT11M09.00S,2025-03-10T00:49:50.4Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612763,82,89,2025-03-10T00:49:52Z,5130000,False,,,0,,D. Bane REBOUND (Off:0 Def:6),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,525.0,6.0,6.0,0.0,,,,,,,,,,,,,,
527,PT11M01.00S,2025-03-10T00:49:57.8Z,4,REGULAR,turnover,bad pass,[],1629634,,,1610612763,82,89,2025-03-10T00:50:02Z,5140000,False,,,0,,B. Clarke bad pass TURNOVER (1 TO),"[1629634, 1630631]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,,,,,,,,,,,Alvarado,1630631.0
528,PT11M01.00S,2025-03-10T00:49:57.8Z,4,REGULAR,steal,,[],1630631,,,1610612740,82,89,2025-03-10T00:50:00Z,5150000,False,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
529,PT10M51.00S,2025-03-10T00:50:08.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630631,89.96386333771353,50.49019607843137,1610612740,82,89,2025-03-10T00:50:31Z,5160000,False,2.0,42.0,1,right,MISS J. Alvarado driving floating Shot,[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,4.19,Missed,,,,,,,,,,,,,,,,,,
530,PT10M49.00S,2025-03-10T00:50:10.2Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,82,89,2025-03-10T00:50:13Z,5170000,False,,,0,,J. Konchar REBOUND (Off:2 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,529.0,3.0,1.0,2.0,,,,,,,,,,,,,,
531,PT10M46.00S,2025-03-10T00:50:13.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630590,19.267411300919843,94.11764705882352,1610612763,82,89,2025-03-10T00:50:20Z,5180000,False,-221.0,129.0,1,left,MISS S. Pippen Jr. 25' running 3PT,[1630590],1610612763.0,MEM,running,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Left Center,25.53,Missed,,,,,,,,,,,,,,,,,,
532,PT10M42.00S,2025-03-10T00:50:17.9Z,4,REGULAR,rebound,defensive,[],203482,,,1610612740,82,89,2025-03-10T00:50:20Z,5190000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:3),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,,,531.0,4.0,3.0,1.0,,,,,,,,,,,,,,
533,PT10M28.00S,2025-03-10T00:50:31.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203482,92.72339027595268,48.28431372549019,1610612740,84,89,2025-03-10T00:51:25Z,5200000,False,-9.0,16.0,1,right,K. Olynyk driving reverse Layup (8 PTS) (J. Alvarado 9 AST),"[203482, 1630631]",1610612740.0,NOP,driving reverse,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,1.81,Made,,,,,,,8.0,,,,,J. Alvarado,1630631.0,9.0,,,,
535,PT10M14.00S,2025-03-10T00:50:45.7Z,4,REGULAR,turnover,bad pass,[],1641713,,,1610612763,84,89,2025-03-10T00:50:52Z,5220000,False,,,0,,G. Jackson bad pass TURNOVER (1 TO),"[1641713, 1631255]",1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,,,,,,,,,,,Matković,1631255.0
536,PT10M14.00S,2025-03-10T00:50:45.7Z,4,REGULAR,steal,,[],1631255,,,1610612740,84,89,2025-03-10T00:51:50Z,5230000,False,,,0,,K. Matković STEAL (1 STL),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
537,PT10M10.00S,2025-03-10T00:50:50.9Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631255,93.51182654402102,51.225490196078425,1610612740,86,89,2025-03-10T00:52:08Z,5240000,False,6.0,8.0,1,right,K. Matković running alley-oop DUNK (9 PTS) (A. Reeves 3 AST),"[1631255, 1641810]",1610612740.0,NOP,running alley-oop,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,,,9.0,,,,,A. Reeves,1641810.0,3.0,,,,
539,PT10M10.00S,2025-03-10T00:50:59.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,86,89,2025-03-10T00:50:59Z,5260000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT10M10.00S,2025-03-10T00:53:26.2Z,4,REGULAR,substitution,out,[],1629723,,,1610612763,86,89,2025-03-10T00:53:35Z,5270000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT10M10.00S,2025-03-10T00:53:26.2Z,4,REGULAR,substitution,out,[],1641713,,,1610612763,86,89,2025-03-10T00:53:35Z,5280000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT10M10.00S,2025-03-10T00:53:26.2Z,4,REGULAR,substitution,in,[],1642377,,,1610612763,86,89,2025-03-10T00:53:35Z,5290000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT10M10.00S,2025-03-10T00:53:26.2Z,4,REGULAR,substitution,in,[],1631246,,,1610612763,86,89,2025-03-10T00:53:35Z,5300000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT09M45.00S,2025-03-10T00:54:01.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612763,86,89,2025-03-10T01:02:26Z,5315000,False,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,1146.0,,,,,,,,,,,,,
546,PT09M23.00S,2025-03-10T00:54:37.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631288,69.46452036793693,20.588235294117645,1610612740,86,89,2025-03-10T01:02:26Z,5330000,False,-147.0,235.0,1,right,MISS J. Cain 27' 3PT,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,Above the Break 3,24+ Left Center,27.68,Missed,,,,,,,,,,,,,,,,,,
547,PT09M17.00S,2025-03-10T00:54:43.0Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,86,89,2025-03-10T00:54:45Z,5340000,False,,,0,,B. Clarke REBOUND (Off:0 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Left Center,,,546.0,2.0,2.0,0.0,,,,,,,,,,,,,,
548,PT09M15.00S,2025-03-10T00:54:45.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642377,23.603810775295663,12.5,1610612763,86,89,2025-03-10T01:53:08Z,5350000,False,188.0,169.0,1,left,MISS J. Wells 25' running pullup 3PT,[1642377],1610612763.0,MEM,running pullup,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,25.27,Missed,,,,,,,,,,,,,,,,,,
549,PT09M13.00S,2025-03-10T00:54:47.6Z,4,REGULAR,rebound,offensive,[],1631246,,,1610612763,86,89,2025-03-10T00:54:47Z,5360000,False,,,0,,V. Williams Jr. REBOUND (Off:2 Def:2),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,,,548.0,4.0,2.0,2.0,,,,,,,,,,,,,,
551,PT09M13.00S,2025-03-10T00:54:51.6Z,4,REGULAR,substitution,out,[],1629634,,,1610612763,86,89,2025-03-10T00:54:56Z,5380000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT09M13.00S,2025-03-10T00:54:51.6Z,4,REGULAR,substitution,in,[],1641744,,,1610612763,86,89,2025-03-10T00:54:56Z,5390000,False,,,0,,SUB in: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT09M11.00S,2025-03-10T00:55:18.0Z,4,REGULAR,foul,personal,['2freethrow'],203482,,,1610612763,86,89,2025-03-10T00:55:27Z,5400000,False,,,0,,K. Olynyk shooting personal FOUL (3 PF) (Pippen Jr. 2 FT),"[203482, 1630590]",1610612740.0,NOP,shooting,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,1628951.0,,,3.0,0.0,Pippen Jr.,1630590.0,,,,,,,
555,PT09M11.00S,2025-03-10T00:55:39.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630590,,,1610612763,86,90,2025-03-10T00:55:39Z,5420000,False,,,0,,S. Pippen Jr. Free Throw 1 of 2 (11 PTS),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
556,PT09M11.00S,2025-03-10T00:56:00.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630590,,,1610612763,86,91,2025-03-10T00:56:00Z,5430000,False,,,0,,S. Pippen Jr. Free Throw 2 of 2 (12 PTS),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
557,PT08M51.00S,2025-03-10T00:56:27.5Z,4,REGULAR,foul,personal,['2freethrow'],1641744,,,1610612740,86,91,2025-03-10T00:56:37Z,5440000,False,,,0,,Z. Edey shooting personal FOUL (2 PF) (Reeves 2 FT),"[1641744, 1641810]",1610612763.0,MEM,shooting,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,,,,,,,1146.0,,,2.0,0.0,Reeves,1641810.0,,,,,,,
559,PT08M51.00S,2025-03-10T00:56:51.0Z,4,REGULAR,freethrow,1 of 2,[],1641810,,,1610612740,87,91,2025-03-10T00:56:51Z,5460000,False,,,0,,A. Reeves Free Throw 1 of 2 (10 PTS),[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
560,PT08M51.00S,2025-03-10T00:57:07.1Z,4,REGULAR,freethrow,2 of 2,[],1641810,,,1610612740,88,91,2025-03-10T00:57:07Z,5470000,False,,,0,,A. Reeves Free Throw 2 of 2 (11 PTS),[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
561,PT08M39.00S,2025-03-10T00:57:22.3Z,4,REGULAR,turnover,bad pass,[],1630590,,,1610612763,88,91,2025-03-10T00:57:29Z,5480000,False,,,0,,S. Pippen Jr. bad pass TURNOVER (1 TO),"[1630590, 203482]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,,,,,,,,,,Olynyk,203482.0
562,PT08M39.00S,2025-03-10T00:57:22.3Z,4,REGULAR,steal,,[],203482,,,1610612740,88,91,2025-03-10T00:57:24Z,5490000,False,,,0,,K. Olynyk STEAL (2 STL),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
566,PT08M37.00S,2025-03-10T00:57:57.7Z,4,REGULAR,foul,personal,['2freethrow'],1630590,,,1610612740,88,91,2025-03-10T00:58:11Z,5530000,False,,,0,,S. Pippen Jr. shooting personal FOUL (2 PF) (Olynyk 2 FT),"[1630590, 203482]",1610612763.0,MEM,shooting,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,,,,,,,1628954.0,,,2.0,0.0,Olynyk,203482.0,,,,,,,
568,PT08M37.00S,2025-03-10T00:58:20.2Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203482,,,1610612740,89,91,2025-03-10T00:58:20Z,5550000,False,,,0,,K. Olynyk Free Throw 1 of 2 (9 PTS),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
569,PT08M37.00S,2025-03-10T00:58:34.6Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203482,,,1610612740,90,91,2025-03-10T00:58:34Z,5560000,False,,,0,,K. Olynyk Free Throw 2 of 2 (10 PTS),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
570,PT08M19.00S,2025-03-10T00:58:53.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631246,18.478975032851512,50.49019607843137,1610612763,90,91,2025-03-10T01:04:58Z,5570000,False,-2.0,121.0,1,left,MISS V. Williams Jr. 12' turnaround Shot - blocked,"[1631246, 1631255]",1610612763.0,MEM,turnaround,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.12,Missed,,,,,,,,,,,,,,,Matković,1631255.0,,
599,PT08M19.00S,2025-03-10T00:58:53.0Z,4,REGULAR,block,,[],1631255,,,1610612763,90,91,2025-03-10T01:02:13Z,5575000,False,,,0,,K. Matković BLOCK (1 BLK),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
571,PT08M16.00S,2025-03-10T00:58:56.0Z,4,REGULAR,rebound,offensive,[],1630590,,,1610612763,90,91,2025-03-10T01:02:13Z,5580000,False,,,0,,S. Pippen Jr. REBOUND (Off:3 Def:2),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,570.0,5.0,2.0,3.0,,,,,,,,,,,,,,
572,PT08M13.00S,2025-03-10T00:58:58.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642377,29.6484888304862,28.676470588235293,1610612763,90,91,2025-03-10T00:59:10Z,5590000,False,107.0,226.0,1,left,MISS J. Wells 25' 3PT,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,25.01,Missed,,,,,,,,,,,,,,,,,,
573,PT08M10.00S,2025-03-10T00:59:01.6Z,4,REGULAR,rebound,defensive,[],1631255,,,1610612740,90,91,2025-03-10T00:59:01Z,5600000,False,,,0,,K. Matković REBOUND (Off:1 Def:8),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Right Center,,,572.0,9.0,8.0,1.0,,,,,,,,,,,,,,
574,PT08M06.00S,2025-03-10T00:59:08.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,93.24901445466492,41.42156862745098,1610612740,90,91,2025-03-10T01:05:42Z,5610000,False,-43.0,11.0,1,right,MISS J. Alvarado driving Layup - blocked,"[1630631, 1630590]",1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,4.43,Missed,,,,,,,,,,,,,,,Pippen Jr.,1630590.0,,
575,PT08M06.00S,2025-03-10T00:59:08.3Z,4,REGULAR,block,,[],1630590,,,1610612740,90,91,2025-03-10T00:59:11Z,5620000,False,,,0,,S. Pippen Jr. BLOCK (1 BLK),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
576,PT08M06.00S,2025-03-10T00:59:08.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,90,91,2025-03-10T00:59:14Z,5630000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,574.0,,,,,,,,,,,,,,,,,
578,PT08M02.00S,2025-03-10T00:59:32.4Z,4,REGULAR,foul,personal,[],1630590,,,1610612740,90,91,2025-03-10T00:59:59Z,5650000,False,,,0,,S. Pippen Jr. personal FOUL (3 PF),"[1630590, 1630631]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Left Corner 3,24+ Left,,,,,,,1146.0,,,3.0,0.0,Alvarado,1630631.0,,,,,,,
580,PT07M57.00S,2025-03-10T00:59:57.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631255,81.42247043363994,44.36274509803921,1610612740,92,91,2025-03-10T01:06:14Z,5670000,False,-28.0,122.0,1,right,K. Matković 12' driving floating Jump Shot (11 PTS),[1631255],1610612740.0,NOP,driving floating,,,Matković,K. Matković,,,,,In The Paint (Non-RA),8-16 Center,12.53,Made,,,,,,,11.0,,,,,,,,,,,
581,PT07M37.00S,2025-03-10T01:00:16.2Z,4,REGULAR,3pt,Jump Shot,[],1631246,26.62614980289093,14.950980392156863,1610612763,92,91,2025-03-10T01:00:26Z,5680000,False,175.0,198.0,1,left,MISS V. Williams Jr. 26' 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,26.42,Missed,,,,,,,,,,,,,,,,,,
582,PT07M36.00S,2025-03-10T01:00:17.2Z,4,REGULAR,rebound,offensive,[],1630217,,,1610612763,92,91,2025-03-10T01:12:37Z,5690000,False,,,0,,D. Bane REBOUND (Off:1 Def:6),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,581.0,7.0,6.0,1.0,,,,,,,,,,,,,,
583,PT07M36.00S,2025-03-10T01:00:23.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630217,5.590000152587891,50.0,1610612763,92,91,2025-03-10T01:12:47Z,5700000,False,0.0,0.0,1,left,MISS D. Bane tip Layup,[1630217],1610612763.0,MEM,tip,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
584,PT07M35.00S,2025-03-10T01:00:24.5Z,4,REGULAR,rebound,defensive,[],1631255,,,1610612740,92,91,2025-03-10T01:12:47Z,5710000,False,,,0,,K. Matković REBOUND (Off:1 Def:9),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,583.0,10.0,9.0,1.0,,,,,,,,,,,,,,
587,PT07M24.00S,2025-03-10T01:00:29.2Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641810,92.59198423127464,47.05882352941176,1610612740,92,91,2025-03-10T01:07:52Z,5740000,False,-15.0,17.0,1,right,MISS A. Reeves running DUNK - blocked,"[1641810, 1631246]",1610612740.0,NOP,running,,,Reeves,A. Reeves,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,Williams Jr.,1631246.0,,
588,PT07M24.00S,2025-03-10T01:00:29.2Z,4,REGULAR,block,,[],1631246,,,1610612740,92,91,2025-03-10T01:00:31Z,5750000,False,,,0,,V. Williams Jr. BLOCK (1 BLK),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
589,PT07M21.00S,2025-03-10T01:00:32.2Z,4,REGULAR,rebound,offensive,[],1641810,,,1610612740,92,91,2025-03-10T01:00:46Z,5760000,False,,,0,,A. Reeves REBOUND (Off:2 Def:0),[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Restricted Area,0-8 Center,,,587.0,2.0,0.0,2.0,,,,,,,,,,,,,,
590,PT07M08.00S,2025-03-10T01:00:45.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630631,88.38699080157687,55.392156862745104,1610612740,92,91,2025-03-10T01:08:29Z,5770000,False,27.0,57.0,1,right,MISS J. Alvarado 6' driving floating Shot - blocked,"[1630631, 1642377]",1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,6.28,Missed,,,,,,,,,,,,,,,Wells,1642377.0,,
591,PT07M08.00S,2025-03-10T01:00:45.5Z,4,REGULAR,block,,[],1642377,,,1610612740,92,91,2025-03-10T01:00:48Z,5780000,False,,,0,,J. Wells BLOCK (1 BLK),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
592,PT07M04.00S,2025-03-10T01:00:49.5Z,4,REGULAR,rebound,defensive,[],1630590,,,1610612763,92,91,2025-03-10T01:00:53Z,5790000,False,,,0,,S. Pippen Jr. REBOUND (Off:3 Def:3),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,590.0,6.0,3.0,3.0,,,,,,,,,,,,,,
593,PT07M02.00S,2025-03-10T01:00:59.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630217,,,1610612763,92,91,2025-03-10T01:03:59Z,5800000,False,,,0,,D. Bane flagrant-type-1 personal FOUL (3 PF) (Alvarado 2 FT),"[1630217, 1630631]",1610612763.0,MEM,flagrant-type-1,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,,,,,1146.0,,,3.0,0.0,Alvarado,1630631.0,,,,,,,
595,PT07M02.00S,2025-03-10T01:00:59.3Z,4,REGULAR,turnover,offensive foul,[],1630217,,,1610612763,92,91,2025-03-10T01:00:59Z,5820000,False,,,0,,D. Bane offensive foul TURNOVER (2 TO),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,,,,,1146.0,2.0,,,,,,,,,,,,
602,PT07M02.00S,2025-03-10T01:04:00.7Z,4,REGULAR,freethrow,1 of 2,[],1630631,,,1610612740,93,91,2025-03-10T01:04:00Z,5850000,False,,,0,,J. Alvarado flagrant Free Throw 1 of 2 (10 PTS),[1630631],1610612740.0,NOP,flagrant,,,Alvarado,J. Alvarado,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
603,PT07M02.00S,2025-03-10T01:04:01.4Z,4,REGULAR,freethrow,2 of 2,[],1630631,,,1610612740,94,91,2025-03-10T01:04:01Z,5860000,False,,,0,,J. Alvarado flagrant Free Throw 2 of 2 (11 PTS),[1630631],1610612740.0,NOP,flagrant,,,Alvarado,J. Alvarado,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
