actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
596,PT03M47.00S,2023-12-27T05:08:40.0Z,4,REGULAR,steal,,[],1628368,,,1610612758,127,109,2023-12-27T05:10:46Z,5920000,False,,,0,,D. Fox STEAL (2 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
597,PT03M36.00S,2023-12-27T05:08:51.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627734,94.1688567674113,46.81372549019608,1610612758,127,111,2023-12-27T05:09:00Z,5930000,False,-16.0,2.0,1,right,D. Sabonis cutting Layup (34 PTS) (D. Fox 4 AST),"[1627734, 1628368]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.61,Made,,,,,34.0,D. Fox,1628368.0,4.0,,,,,,,,,,
599,PT03M36.00S,2023-12-27T05:08:54.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,127,111,2023-12-27T05:08:54Z,5950000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT03M15.00S,2023-12-27T05:10:50.6Z,4,REGULAR,3pt,Jump Shot,[],1629680,10.200394218134035,3.1862745098039214,1610612757,127,111,2023-12-27T05:10:55Z,5960000,False,234.0,43.0,1,left,MISS M. Thybulle 3PT,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Right Corner 3,24+ Right,23.81,Missed,,,,,,,,,,,,,,,,,,
601,PT03M13.00S,2023-12-27T05:10:52.6Z,4,REGULAR,rebound,offensive,[],1641871,,,1610612757,127,111,2023-12-27T05:10:55Z,5970000,False,,,0,,D. Reath REBOUND (Off:5 Def:4),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Right Corner 3,24+ Right,,,,,600.0,,,,,,,,,,9.0,4.0,5.0,,,
602,PT03M11.00S,2023-12-27T05:10:54.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641871,5.863994743758213,44.11764705882353,1610612757,127,111,2023-12-27T05:10:57Z,5980000,False,29.0,3.0,1,left,MISS D. Reath putback Layup,[1641871],1610612757.0,POR,putback,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,2.95,Missed,,,,,,,,,,,,,,,,,,
603,PT03M11.00S,2023-12-27T05:10:54.9Z,4,REGULAR,rebound,defensive,[],1628370,,,1610612758,127,111,2023-12-27T05:10:57Z,5990000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,602.0,,,,,,,,,,1.0,1.0,0.0,,,
604,PT03M01.00S,2023-12-27T05:11:04.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,92.46057818659659,45.83333333333333,1610612758,127,111,2023-12-27T05:11:09Z,6000000,False,-21.0,18.0,1,right,MISS M. Monk driving Layup - blocked,"[1628370, 203924]",1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,2.78,Missed,Grant,203924.0,,,,,,,,,,,,,,,,
605,PT03M01.00S,2023-12-27T05:11:04.6Z,4,REGULAR,block,,[],203924,,,1610612758,127,111,2023-12-27T05:11:06Z,6010000,False,,,0,,J. Grant BLOCK (1 BLK),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
606,PT03M01.00S,2023-12-27T05:11:04.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,127,111,2023-12-27T05:11:09Z,6020000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,604.0,,,,,,,,,,,,,,,
608,PT02M49.00S,2023-12-27T05:11:37.8Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628368,72.22404730617609,30.637254901960787,1610612758,127,111,2023-12-27T05:11:40Z,6040000,False,-97.0,209.0,1,right,MISS D. Fox 23' step back Shot,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,23.0,Missed,,,,,,,,,,,,,,,,,,
609,PT02M49.00S,2023-12-27T05:11:37.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,127,111,2023-12-27T05:11:44Z,6050000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,608.0,,,,,,,,,,,,,,,
611,PT02M34.00S,2023-12-27T05:11:59.3Z,4,REGULAR,3pt,Jump Shot,[],1629680,5.995400788436268,95.34313725490196,1610612757,130,111,2023-12-27T05:12:03Z,6070000,False,-227.0,4.0,1,left,M. Thybulle 3PT  (6 PTS) (M. Brogdon 6 AST),"[1629680, 1627763]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Left Corner 3,24+ Left,22.67,Made,,,,,6.0,M. Brogdon,1627763.0,6.0,,,,,,,,,,
613,PT02M15.00S,2023-12-27T05:12:17.5Z,4,REGULAR,3pt,Jump Shot,[],1631099,64.33968462549278,27.205882352941174,1610612758,130,111,2023-12-27T05:12:23Z,6090000,False,-114.0,283.0,1,right,MISS K. Murray 30' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,30.48,Missed,,,,,,,,,,,,,,,,,,
614,PT02M12.00S,2023-12-27T05:12:21.6Z,4,REGULAR,rebound,offensive,[],203084,,,1610612758,130,111,2023-12-27T05:12:21Z,6100000,False,,,0,,H. Barnes REBOUND (Off:2 Def:3),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,613.0,,,,,,,,,,5.0,3.0,2.0,,,
615,PT02M10.00S,2023-12-27T05:12:22.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628368,69.20170827858082,23.52941176470588,1610612758,130,111,2023-12-27T05:12:27Z,6110000,False,-132.0,237.0,1,right,MISS D. Fox 27' step back 3PT,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,27.15,Missed,,,,,,,,,,,,,,,,,,
616,PT02M08.00S,2023-12-27T05:12:24.8Z,4,REGULAR,rebound,defensive,[],1627763,,,1610612757,130,111,2023-12-27T05:12:27Z,6120000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:5),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,,,,,615.0,,,,,,,,,,5.0,5.0,0.0,,,
617,PT01M56.00S,2023-12-27T05:12:41.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,130,111,2023-12-27T05:12:41Z,6130000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT01M56.00S,2023-12-27T05:12:46.1Z,4,REGULAR,substitution,out,[],1629014,,,1610612757,130,111,2023-12-27T05:14:03Z,6140000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT01M56.00S,2023-12-27T05:12:46.1Z,4,REGULAR,substitution,out,[],1629680,,,1610612757,130,111,2023-12-27T05:14:03Z,6150000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT01M56.00S,2023-12-27T05:12:46.1Z,4,REGULAR,substitution,out,[],203924,,,1610612757,130,111,2023-12-27T05:14:03Z,6160000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT01M56.00S,2023-12-27T05:12:46.1Z,4,REGULAR,substitution,out,[],1627763,,,1610612757,130,111,2023-12-27T05:14:03Z,6170000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT01M56.00S,2023-12-27T05:12:46.1Z,4,REGULAR,substitution,out,[],1641871,,,1610612757,130,111,2023-12-27T05:14:03Z,6180000,False,,,0,,SUB out: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT01M56.00S,2023-12-27T05:12:46.1Z,4,REGULAR,substitution,out,[],1628368,,,1610612757,130,111,2023-12-27T05:14:03Z,6190000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT01M56.00S,2023-12-27T05:12:46.1Z,4,REGULAR,substitution,out,[],1627734,,,1610612757,130,111,2023-12-27T05:14:03Z,6200000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT01M56.00S,2023-12-27T05:12:46.1Z,4,REGULAR,substitution,out,[],1631099,,,1610612757,130,111,2023-12-27T05:14:03Z,6210000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT01M56.00S,2023-12-27T05:12:46.1Z,4,REGULAR,substitution,out,[],203084,,,1610612757,130,111,2023-12-27T05:14:03Z,6220000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT01M56.00S,2023-12-27T05:12:46.1Z,4,REGULAR,substitution,out,[],1628370,,,1610612757,130,111,2023-12-27T05:14:03Z,6230000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT01M56.00S,2023-12-27T05:12:46.1Z,4,REGULAR,substitution,in,[],1630688,,,1610612757,130,111,2023-12-27T05:14:03Z,6240000,False,,,0,,SUB in: I. Wainright,[1630688],1610612757.0,POR,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT01M56.00S,2023-12-27T05:12:46.1Z,4,REGULAR,substitution,in,[],1641739,,,1610612757,130,111,2023-12-27T05:14:03Z,6250000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT01M56.00S,2023-12-27T05:12:46.1Z,4,REGULAR,substitution,in,[],1630219,,,1610612757,130,111,2023-12-27T05:14:03Z,6260000,False,,,0,,SUB in: S. Mays,[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT01M56.00S,2023-12-27T05:12:46.1Z,4,REGULAR,substitution,in,[],1630641,,,1610612757,130,111,2023-12-27T05:14:03Z,6270000,False,,,0,,SUB in: I. Badji,[1630641],1610612757.0,POR,,,,Badji,I. Badji,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT01M56.00S,2023-12-27T05:12:46.1Z,4,REGULAR,substitution,in,[],1631200,,,1610612757,130,111,2023-12-27T05:14:03Z,6280000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT01M56.00S,2023-12-27T05:12:46.1Z,4,REGULAR,substitution,in,[],1629308,,,1610612757,130,111,2023-12-27T05:14:03Z,6290000,False,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612758.0,SAC,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT01M56.00S,2023-12-27T05:12:46.1Z,4,REGULAR,substitution,in,[],203458,,,1610612757,130,111,2023-12-27T05:14:03Z,6300000,False,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT01M56.00S,2023-12-27T05:12:46.1Z,4,REGULAR,substitution,in,[],1630558,,,1610612757,130,111,2023-12-27T05:14:03Z,6310000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT01M56.00S,2023-12-27T05:12:46.1Z,4,REGULAR,substitution,in,[],1630556,,,1610612757,130,111,2023-12-27T05:14:03Z,6320000,False,,,0,,SUB in: K. Edwards,[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT01M56.00S,2023-12-27T05:12:46.1Z,4,REGULAR,substitution,in,[],1628426,,,1610612757,130,111,2023-12-27T05:14:03Z,6330000,False,,,0,,SUB in: A. Vezenkov,[1628426],1610612758.0,SAC,,,,Vezenkov,A. Vezenkov,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT01M45.00S,2023-12-27T05:14:29.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612757,130,111,2023-12-27T05:14:35Z,6340000,False,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,1199.0,,,,,,,,,,,,,,
639,PT01M22.00S,2023-12-27T05:15:02.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630558,69.20170827858082,28.431372549019606,1610612758,130,111,2023-12-27T05:15:28Z,6342500,False,-108.0,237.0,1,right,MISS D. Mitchell 26' pullup 3PT,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.04,Missed,,,,,,,,,,,,,,,,,,
640,PT01M22.00S,2023-12-27T05:15:02.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,130,111,2023-12-27T05:15:28Z,6343750,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,639.0,,,,,,,,,,,,,,,
641,PT01M22.00S,2023-12-27T05:15:05.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612758,130,111,2023-12-27T05:15:17Z,6345000,False,,,0,,SAC shot clock Team TURNOVER,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,8-16 Right,,,,,,202041.0,,,,,,,,,,,,,,
642,PT01M06.00S,2023-12-27T05:15:31.8Z,4,REGULAR,turnover,lost ball,[],1641739,,,1610612757,130,111,2023-12-27T05:19:24Z,6380000,False,,,0,,T. Camara lost ball TURNOVER (1 TO),"[1641739, 1629308]",1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Toscano-Anderson,1629308.0
643,PT01M06.00S,2023-12-27T05:15:31.8Z,4,REGULAR,steal,,[],1629308,,,1610612758,130,111,2023-12-27T05:15:33Z,6390000,False,,,0,,J. Toscano-Anderson STEAL (1 STL),[1629308],1610612758.0,SAC,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
645,PT00M53.50S,2023-12-27T05:15:59.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630558,93.51182654402102,48.77450980392157,1610612758,130,113,2023-12-27T05:16:03Z,6410000,False,-6.0,8.0,1,right,D. Mitchell driving reverse Layup (2 PTS),[1630558],1610612758.0,SAC,driving reverse,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,2.0,,,,,,,,,,,,,
646,PT00M39.50S,2023-12-27T05:16:15.3Z,4,REGULAR,3pt,Jump Shot,[],1630688,39.24113009198423,43.872549019607845,1610612757,130,113,2023-12-27T05:16:19Z,6420000,False,31.0,316.0,1,left,MISS I. Wainright 31' 3PT,[1630688],1610612757.0,POR,,,,Wainright,I. Wainright,,,,,Above the Break 3,24+ Center,31.79,Missed,,,,,,,,,,,,,,,,,,
647,PT00M36.70S,2023-12-27T05:16:18.1Z,4,REGULAR,rebound,defensive,[],1630558,,,1610612758,130,113,2023-12-27T05:16:19Z,6430000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,646.0,,,,,,,,,,1.0,1.0,0.0,,,
648,PT00M29.90S,2023-12-27T05:16:25.0Z,4,REGULAR,3pt,Jump Shot,[],1630558,69.46452036793693,72.54901960784314,1610612758,130,113,2023-12-27T05:16:29Z,6440000,False,113.0,235.0,1,right,MISS D. Mitchell 26' step back 3PT,[1630558],1610612758.0,SAC,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,26.02,Missed,,,,,,,,,,,,,,,,,,
649,PT00M27.00S,2023-12-27T05:16:27.9Z,4,REGULAR,rebound,defensive,[],1630688,,,1610612757,130,113,2023-12-27T05:16:29Z,6450000,False,,,0,,I. Wainright REBOUND (Off:0 Def:1),[1630688],1610612757.0,POR,,,,Wainright,I. Wainright,,,,,Above the Break 3,24+ Right Center,,,,,648.0,,,,,,,,,,1.0,1.0,0.0,,,
650,PT00M04.20S,2023-12-27T05:16:51.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612757,130,113,2023-12-27T05:17:02Z,6460000,False,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,202041.0,,,,,,,,,,,,,,
651,PT00M00.00S,2023-12-27T05:17:06.4Z,4,REGULAR,period,end,[],0,,,1610612758,130,113,2023-12-27T05:17:06Z,6470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M00.00S,2023-12-27T05:17:08.0Z,4,REGULAR,game,end,[],0,,,0,130,113,2023-12-27T05:17:08Z,6480000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
