actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
514,PT10M20.00S,2024-02-14T04:54:32.8Z,4,REGULAR,foul,personal,[],1630703,,,1610612750,86,86,2024-02-14T04:57:18Z,5070000,False,,,0,,S. Henderson loose ball personal FOUL (3 PF),"[1630703, 201144]",1610612757.0,POR,loose ball,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,,,,,,,202058.0,3.0,0.0,Conley,201144.0,,,,,,,,,
516,PT10M07.00S,2024-02-14T04:55:10.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629638,12.302890932982917,1.715686274509804,1610612750,86,89,2024-02-14T04:55:14Z,5090000,False,241.0,63.0,1,left,N. Alexander-Walker 24' 3PT  (9 PTS) (K. Anderson 5 AST),"[1629638, 203937]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,24.95,Made,9.0,K. Anderson,203937.0,5.0,,,,,,,,,,,,,,
518,PT09M51.00S,2024-02-14T04:55:27.2Z,4,REGULAR,turnover,lost ball,[],1630625,,,1610612757,86,89,2024-02-14T04:55:31Z,5110000,False,,,0,,D. Banton lost ball TURNOVER (3 TO),"[1630625, 201144]",1610612757.0,POR,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,3.0,Conley,201144.0,,,,,,
519,PT09M51.00S,2024-02-14T04:55:27.2Z,4,REGULAR,steal,,[],201144,,,1610612750,86,89,2024-02-14T04:55:29Z,5120000,False,,,0,,M. Conley STEAL (2 STL),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
520,PT09M49.00S,2024-02-14T04:55:29.8Z,4,REGULAR,turnover,lost ball,[],201144,,,1610612750,86,89,2024-02-14T04:55:34Z,5130000,False,,,0,,M. Conley lost ball TURNOVER (2 TO),"[201144, 1641871]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2.0,Reath,1641871.0,,,,,,
521,PT09M49.00S,2024-02-14T04:55:29.8Z,4,REGULAR,steal,,[],1641871,,,1610612757,86,89,2024-02-14T04:55:31Z,5140000,False,,,0,,D. Reath STEAL (1 STL),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
522,PT09M49.00S,2024-02-14T04:55:32.7Z,4,REGULAR,foul,personal,[],201144,,,1610612757,86,89,2024-02-14T04:55:43Z,5150000,False,,,0,,M. Conley personal FOUL (2 PF),"[201144, 1631133]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2003.0,2.0,0.0,Walker,1631133.0,,,,,,,,,
524,PT09M49.00S,2024-02-14T04:55:50.8Z,4,REGULAR,substitution,out,[],1641871,,,1610612757,86,89,2024-02-14T04:56:01Z,5170000,False,,,0,,SUB out: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT09M49.00S,2024-02-14T04:55:50.8Z,4,REGULAR,substitution,out,[],1641739,,,1610612757,86,89,2024-02-14T04:56:01Z,5180000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT09M49.00S,2024-02-14T04:55:50.8Z,4,REGULAR,substitution,in,[],1629028,,,1610612757,86,89,2024-02-14T04:56:01Z,5190000,False,,,0,,SUB in: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT09M49.00S,2024-02-14T04:55:50.8Z,4,REGULAR,substitution,in,[],203924,,,1610612757,86,89,2024-02-14T04:56:01Z,5200000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT09M37.00S,2024-02-14T04:56:27.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629028,90.3580814717477,49.50980392156863,1610612757,88,89,2024-02-14T05:00:00Z,5210000,False,-2.0,38.0,1,right,D. Ayton floating Jump Shot (20 PTS) (S. Henderson 9 AST),"[1629028, 1630703]",1610612757.0,POR,floating,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,3.82,Made,20.0,S. Henderson,1630703.0,9.0,,,,,,,,,,,,,,
530,PT09M21.00S,2024-02-14T04:56:46.1Z,4,REGULAR,foul,personal,['2freethrow'],1630703,,,1610612750,88,89,2024-02-14T04:56:57Z,5230000,False,,,0,,S. Henderson shooting personal FOUL (4 PF) (Anderson 2 FT),"[1630703, 203937]",1610612757.0,POR,shooting,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,202058.0,4.0,0.0,Anderson,203937.0,,,,,,,,,
532,PT09M21.00S,2024-02-14T04:57:19.8Z,4,REGULAR,freethrow,1 of 2,[],203937,,,1610612750,88,90,2024-02-14T04:57:19Z,5250000,False,,,0,,K. Anderson Free Throw 1 of 2 (5 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
533,PT09M21.00S,2024-02-14T04:57:38.9Z,4,REGULAR,freethrow,2 of 2,[],203937,,,1610612750,88,91,2024-02-14T04:57:38Z,5260000,False,,,0,,K. Anderson Free Throw 2 of 2 (6 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
535,PT09M00.00S,2024-02-14T04:58:08.3Z,4,REGULAR,2pt,Jump Shot,[],1630703,95.22010512483574,28.431372549019606,1610612757,88,91,2024-02-14T04:58:16Z,5280000,False,-108.0,-8.0,1,right,MISS S. Henderson 10' driving floating Shot,[1630703],1610612757.0,POR,driving floating,,,Henderson,S. Henderson,,,,,Mid-Range,8-16 Left,10.81,Missed,,,,,,,,,,,,,,,,,,
536,PT09M00.00S,2024-02-14T04:58:10.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,88,91,2024-02-14T04:58:10Z,5290000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,535.0,,,,,
538,PT08M57.00S,2024-02-14T04:58:23.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203924,89.83245729303549,94.36274509803921,1610612757,88,91,2024-02-14T04:58:27Z,5310000,False,222.0,43.0,1,right,MISS J. Grant 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,22.59,Missed,,,,,,,,,,,,,,,,,,
539,PT08M54.00S,2024-02-14T04:58:26.3Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,88,91,2024-02-14T04:58:27Z,5320000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,538.0,,,1.0,1.0,0.0
540,PT08M38.00S,2024-02-14T04:58:42.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,6.521024967148489,54.90196078431373,1610612750,88,91,2024-02-14T04:58:47Z,5330000,False,-25.0,9.0,1,left,MISS N. Reid driving Layup,[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,,,
541,PT08M35.00S,2024-02-14T04:58:45.8Z,4,REGULAR,rebound,offensive,[],203497,,,1610612750,88,91,2024-02-14T05:03:04Z,5340000,False,,,0,,R. Gobert REBOUND (Off:6 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,540.0,,,13.0,7.0,6.0
542,PT08M28.00S,2024-02-14T04:58:52.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629638,6.1268068331143235,1.715686274509804,1610612750,88,94,2024-02-14T04:58:57Z,5350000,False,241.0,5.0,1,left,N. Alexander-Walker 24' 3PT  (12 PTS) (M. Conley 5 AST),"[1629638, 201144]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,24.15,Made,12.0,M. Conley,201144.0,5.0,,,,,,,,,,,,,,
544,PT08M02.00S,2024-02-14T04:59:19.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,93.11760840998686,50.73529411764706,1610612757,90,94,2024-02-14T04:59:23Z,5370000,False,4.0,12.0,1,right,D. Ayton alley-oop DUNK (22 PTS) (D. Banton 2 AST),"[1629028, 1630625]",1610612757.0,POR,alley-oop,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.27,Made,22.0,D. Banton,1630625.0,2.0,,,,,,,,,,,,,,
546,PT07M39.00S,2024-02-14T04:59:41.9Z,4,REGULAR,3pt,Jump Shot,[],1629638,5.601182654402102,3.9215686274509802,1610612750,90,97,2024-02-14T04:59:46Z,5390000,False,230.0,0.0,1,left,N. Alexander-Walker 3PT  (15 PTS) (M. Conley 6 AST),"[1629638, 201144]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,23.04,Made,15.0,M. Conley,201144.0,6.0,,,,,,,,,,,,,,
548,PT07M23.00S,2024-02-14T05:00:04.1Z,4,REGULAR,foul,offensive,[],1631133,,,1610612757,90,97,2024-02-14T05:00:11Z,5410000,False,,,0,,J. Walker offensive FOUL (4 PF),"[1631133, 1629638]",1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1629178.0,4.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,
550,PT07M23.00S,2024-02-14T05:00:04.1Z,4,REGULAR,turnover,offensive foul,[],1631133,,,1610612757,90,97,2024-02-14T05:00:04Z,5430000,False,,,0,,J. Walker offensive foul TURNOVER (1 TO),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1629178.0,,,,,1.0,,,,,,,,
551,PT07M23.00S,2024-02-14T05:00:09.5Z,4,REGULAR,substitution,out,[],1631133,,,1610612750,90,97,2024-02-14T05:00:15Z,5440000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT07M23.00S,2024-02-14T05:00:09.5Z,4,REGULAR,substitution,out,[],201144,,,1610612750,90,97,2024-02-14T05:00:15Z,5450000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT07M23.00S,2024-02-14T05:00:09.5Z,4,REGULAR,substitution,in,[],1629014,,,1610612750,90,97,2024-02-14T05:00:15Z,5460000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT07M23.00S,2024-02-14T05:00:09.5Z,4,REGULAR,substitution,in,[],1630162,,,1610612750,90,97,2024-02-14T05:00:15Z,5470000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M08.00S,2024-02-14T05:00:41.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629675,5.995400788436268,52.69607843137255,1610612750,90,99,2024-02-14T05:00:45Z,5480000,False,-13.0,4.0,1,left,N. Reid driving DUNK (10 PTS) (K. Anderson 6 AST),"[1629675, 203937]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,1.41,Made,10.0,K. Anderson,203937.0,6.0,,,,,,,,,,,,,,
557,PT06M54.00S,2024-02-14T05:00:56.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,92.9862023653088,54.90196078431373,1610612757,90,99,2024-02-14T05:01:03Z,5500000,False,25.0,13.0,1,right,MISS A. Simons driving Layup,[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,2.79,Missed,,,,,,,,,,,,,,,,,,
558,PT06M51.00S,2024-02-14T05:00:59.1Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,90,99,2024-02-14T05:01:03Z,5510000,False,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,557.0,,,2.0,2.0,0.0
559,PT06M42.00S,2024-02-14T05:01:07.8Z,4,REGULAR,3pt,Jump Shot,[],1629638,4.155716162943495,95.58823529411765,1610612750,90,102,2024-02-14T05:01:12Z,5520000,False,-228.0,-13.0,1,left,N. Alexander-Walker 3PT step back (18 PTS) (K. Anderson 7 AST),"[1629638, 203937]",1610612750.0,MIN,step back,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,22.83,Made,18.0,K. Anderson,203937.0,7.0,,,,,,,,,,,,,,
561,PT06M41.00S,2024-02-14T05:01:12.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,90,102,2024-02-14T05:01:12Z,5540000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M36.00S,2024-02-14T05:04:14.0Z,4,REGULAR,turnover,lost ball,[],1630703,,,1610612757,90,102,2024-02-14T05:04:19Z,5550000,False,,,0,,S. Henderson lost ball TURNOVER (2 TO),"[1630703, 1630162]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,2.0,Edwards,1630162.0,,,,,,
563,PT06M36.00S,2024-02-14T05:04:14.0Z,4,REGULAR,steal,,[],1630162,,,1610612750,90,102,2024-02-14T05:04:15Z,5560000,False,,,0,,A. Edwards STEAL (2 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
564,PT06M33.00S,2024-02-14T05:04:16.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630162,5.206964520367937,50.98039215686274,1610612750,90,104,2024-02-14T05:04:24Z,5570000,False,-5.0,-4.0,1,left,A. Edwards driving DUNK (34 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,0.61,Made,34.0,,,,,,,,,,,,,,,,,
567,PT06M18.00S,2024-02-14T05:04:53.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",203924,92.19776609724047,49.50980392156863,1610612757,92,104,2024-02-14T05:05:11Z,5600000,False,-2.0,21.0,1,right,J. Grant driving Layup (12 PTS),[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,2.09,Made,12.0,,,,,,,,,,,,,,,,,
568,PT06M18.00S,2024-02-14T05:04:56.6Z,4,REGULAR,violation,defensive goaltending,[],203497,,,1610612757,92,104,2024-02-14T05:05:22Z,5610000,False,,,0,,R. Gobert defensive goaltending VIOLATION,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,202058.0,,,,,,,,,,,,,
569,PT06M06.00S,2024-02-14T05:05:08.2Z,4,REGULAR,foul,personal,['2freethrow'],1629014,,,1610612750,92,104,2024-02-14T05:05:16Z,5620000,False,,,0,,A. Simons shooting personal FOUL (4 PF) (Anderson 2 FT),"[1629014, 203937]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1629178.0,4.0,0.0,Anderson,203937.0,,,,,,,,,
571,PT06M06.00S,2024-02-14T05:05:39.5Z,4,REGULAR,freethrow,1 of 2,[],203937,,,1610612750,92,105,2024-02-14T05:05:39Z,5640000,False,,,0,,K. Anderson Free Throw 1 of 2 (7 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
572,PT06M06.00S,2024-02-14T05:05:56.0Z,4,REGULAR,freethrow,2 of 2,[],203937,,,1610612750,92,106,2024-02-14T05:05:56Z,5650000,False,,,0,,K. Anderson Free Throw 2 of 2 (8 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
573,PT05M47.00S,2024-02-14T05:06:17.7Z,4,REGULAR,3pt,Jump Shot,[],1630625,91.67214191852825,2.696078431372549,1610612757,92,106,2024-02-14T05:06:21Z,5660000,False,-237.0,26.0,1,right,MISS D. Banton 3PT,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Left Corner 3,24+ Left,23.79,Missed,,,,,,,,,,,,,,,,,,
574,PT05M45.00S,2024-02-14T05:06:19.7Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,92,106,2024-02-14T05:06:21Z,5670000,False,,,0,,R. Gobert REBOUND (Off:6 Def:8),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,573.0,,,14.0,8.0,6.0
575,PT05M30.00S,2024-02-14T05:06:36.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.652431011826544,49.754901960784316,1610612750,92,108,2024-02-14T05:06:40Z,5680000,False,1.0,10.0,1,left,A. Edwards cutting Layup (36 PTS) (N. Reid 1 AST),"[1630162, 1629675]",1610612750.0,MIN,cutting,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.01,Made,36.0,N. Reid,1629675.0,1.0,,,,,,,,,,,,,,
577,PT05M30.00S,2024-02-14T05:06:37.9Z,4,REGULAR,foul,personal,['1freethrow'],1629028,,,1610612750,92,108,2024-02-14T05:06:44Z,5700000,False,,,0,,D. Ayton shooting personal FOUL (1 PF) (Edwards 1 FT),"[1629028, 1630162]",1610612757.0,POR,shooting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,1.0,0.0,Edwards,1630162.0,,,,,,,,,
579,PT05M30.00S,2024-02-14T05:06:50.8Z,4,REGULAR,substitution,out,[],1630625,,,1610612750,92,108,2024-02-14T05:07:32Z,5720000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT05M30.00S,2024-02-14T05:06:50.8Z,4,REGULAR,substitution,in,[],1629680,,,1610612750,92,108,2024-02-14T05:07:32Z,5730000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT05M30.00S,2024-02-14T05:07:09.9Z,4,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,92,109,2024-02-14T05:07:09Z,5740000,False,,,0,,A. Edwards Free Throw 1 of 1 (37 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,37.0,,,,,,,,,,,,,,,,,
582,PT05M22.00S,2024-02-14T05:07:24.4Z,4,REGULAR,foul,personal,[],1629675,,,1610612757,92,109,2024-02-14T05:07:32Z,5750000,False,,,0,,N. Reid personal FOUL (2 PF),"[1629675, 1629014]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1629178.0,2.0,0.0,Simons,1629014.0,,,,,,,,,
584,PT05M09.00S,2024-02-14T05:08:03.4Z,4,REGULAR,3pt,Jump Shot,[],1629680,91.5407358738502,94.36274509803921,1610612757,92,109,2024-02-14T05:08:07Z,5770000,False,222.0,27.0,1,right,MISS M. Thybulle 3PT,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Right Corner 3,24+ Right,22.34,Missed,,,,,,,,,,,,,,,,,,
585,PT05M05.00S,2024-02-14T05:08:07.4Z,4,REGULAR,rebound,defensive,[],203937,,,1610612750,92,109,2024-02-14T05:08:07Z,5780000,False,,,0,,K. Anderson REBOUND (Off:0 Def:3),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,584.0,,,3.0,3.0,0.0
586,PT04M42.00S,2024-02-14T05:08:29.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,10.85742444152431,65.68627450980392,1610612750,92,111,2024-02-14T05:08:35Z,5790000,False,-78.0,50.0,1,left,A. Edwards 9' driving floating bank Jump Shot (39 PTS) (N. Alexander-Walker 2 AST),"[1630162, 1629638]",1610612750.0,MIN,driving floating bank,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Left,9.28,Made,39.0,N. Alexander-Walker,1629638.0,2.0,,,,,,,,,,,,,,
588,PT04M27.00S,2024-02-14T05:08:47.1Z,4,REGULAR,foul,personal,['2freethrow'],203497,,,1610612757,92,111,2024-02-14T05:08:54Z,5810000,False,,,0,,R. Gobert shooting personal FOUL (3 PF) (Simons 2 FT),"[203497, 1629014]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,3.0,0.0,Simons,1629014.0,,,,,,,,,
590,PT04M27.00S,2024-02-14T05:09:08.4Z,4,REGULAR,freethrow,1 of 2,[],1629014,,,1610612757,93,111,2024-02-14T05:09:08Z,5830000,False,,,0,,A. Simons Free Throw 1 of 2 (19 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
591,PT04M27.00S,2024-02-14T05:09:22.6Z,4,REGULAR,freethrow,2 of 2,[],1629014,,,1610612757,94,111,2024-02-14T05:09:22Z,5840000,False,,,0,,A. Simons Free Throw 2 of 2 (20 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
592,PT04M27.00S,2024-02-14T05:09:28.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,94,111,2024-02-14T05:09:28Z,5850000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT04M12.00S,2024-02-14T05:12:30.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.389618922470433,51.470588235294116,1610612750,94,111,2024-02-14T05:12:35Z,5860000,False,-7.0,8.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.06,Missed,,,,,,,,,,,,,,,,,,
594,PT04M11.00S,2024-02-14T05:12:31.9Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612757,94,111,2024-02-14T05:12:35Z,5870000,False,,,0,,D. Ayton REBOUND (Off:2 Def:14),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,593.0,,,16.0,14.0,2.0
595,PT04M08.00S,2024-02-14T05:12:35.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629014,74.32654402102497,83.82352941176471,1610612757,94,111,2024-02-14T05:12:44Z,5880000,False,169.0,189.0,1,right,MISS A. Simons 25' running pullup 3PT,[1629014],1610612757.0,POR,running pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,25.35,Missed,,,,,,,,,,,,,,,,,,
596,PT04M05.00S,2024-02-14T05:12:38.5Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,94,111,2024-02-14T05:12:44Z,5890000,False,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,595.0,,,3.0,3.0,0.0
597,PT03M49.00S,2024-02-14T05:12:54.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,5.338370565045992,48.03921568627451,1610612750,94,113,2024-02-14T05:12:59Z,5900000,False,10.0,-2.0,1,left,A. Edwards driving reverse Layup (41 PTS) (K. Anderson 8 AST),"[1630162, 203937]",1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.01,Made,41.0,K. Anderson,203937.0,8.0,,,,,,,,,,,,,,
599,PT03M33.00S,2024-02-14T05:13:09.9Z,4,REGULAR,3pt,Jump Shot,[],203924,91.40932982917214,95.34313725490196,1610612757,94,113,2024-02-14T05:13:14Z,5920000,False,227.0,28.0,1,right,MISS J. Grant step back 3PT,[203924],1610612757.0,POR,step back,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,22.85,Missed,,,,,,,,,,,,,,,,,,
600,PT03M31.00S,2024-02-14T05:13:11.9Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,94,113,2024-02-14T05:13:14Z,5930000,False,,,0,,R. Gobert REBOUND (Off:6 Def:9),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,599.0,,,15.0,9.0,6.0
601,PT03M30.00S,2024-02-14T05:13:22.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,94,113,2024-02-14T05:13:22Z,5940000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT03M30.00S,2024-02-14T05:14:12.7Z,4,REGULAR,substitution,out,[],1630703,,,1610612750,94,113,2024-02-14T05:14:39Z,5950000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT03M30.00S,2024-02-14T05:14:12.7Z,4,REGULAR,substitution,out,[],1629014,,,1610612750,94,113,2024-02-14T05:14:39Z,5960000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT03M30.00S,2024-02-14T05:14:12.7Z,4,REGULAR,substitution,out,[],1629028,,,1610612750,94,113,2024-02-14T05:14:39Z,5970000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT03M30.00S,2024-02-14T05:14:12.7Z,4,REGULAR,substitution,out,[],203924,,,1610612750,94,113,2024-02-14T05:14:39Z,5980000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT03M30.00S,2024-02-14T05:14:12.7Z,4,REGULAR,substitution,out,[],1629680,,,1610612750,94,113,2024-02-14T05:14:39Z,5990000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
