actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
506,PT09M36.00S,2024-02-26T03:50:14.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1631200,,,1610612757,66,73,2024-02-26T03:50:14Z,4930000,False,,,0,,K. Murray Free Throw 2 of 2 (6 PTS),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
507,PT09M16.00S,2024-02-26T03:50:35.8Z,4,REGULAR,2pt,Jump Shot,[],1641706,7.5722733245729295,78.43137254901961,1610612766,66,73,2024-02-26T03:50:40Z,4940000,False,-142.0,19.0,1,left,MISS B. Miller 14' Jump Shot,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,8-16 Left,,,,,14.34,Missed,,,,,,,,,,,,,,
508,PT09M13.00S,2024-02-26T03:50:38.8Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612757,66,73,2024-02-26T03:50:40Z,4950000,False,,,0,,D. Ayton REBOUND (Off:3 Def:14),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,507.0,17.0,14.0,3.0,,,,,
509,PT09M01.00S,2024-02-26T03:50:51.1Z,4,REGULAR,3pt,Jump Shot,[],1631200,93.77463863337714,2.941176470588235,1610612757,66,73,2024-02-26T03:50:54Z,4960000,False,-235.0,6.0,1,right,MISS K. Murray 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,,,23.54,Missed,,,,,,,,,,,,,,
510,PT08M58.00S,2024-02-26T03:50:54.1Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,66,73,2024-02-26T03:50:54Z,4970000,False,,,0,,N. Richards REBOUND (Off:1 Def:5),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,509.0,6.0,5.0,1.0,,,,,
511,PT08M48.00S,2024-02-26T03:51:04.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,19.267411300919843,49.26470588235294,1610612766,66,73,2024-02-26T03:51:07Z,4980000,False,4.0,129.0,1,left,MISS B. Miller 12' driving floating Shot,[1641706],1610612766.0,CHA,driving floating,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,,12.87,Missed,,,,,,,,,,,,,,
512,PT08M46.00S,2024-02-26T03:51:06.1Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612757,66,73,2024-02-26T03:51:07Z,4990000,False,,,0,,D. Ayton REBOUND (Off:3 Def:15),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,511.0,18.0,15.0,3.0,,,,,
513,PT08M40.00S,2024-02-26T03:51:12.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629014,92.06636005256242,50.73529411764706,1610612757,68,73,2024-02-26T03:51:20Z,5000000,False,4.0,22.0,1,right,A. Simons running finger roll Layup (10 PTS),[1629014],1610612757.0,POR,running finger roll,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,2.24,Made,10.0,,,,,,,,,,,,,
514,PT08M18.00S,2024-02-26T03:51:34.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,5.469776609724048,49.26470588235294,1610612766,68,75,2024-02-26T03:51:39Z,5010000,False,4.0,-1.0,1,left,N. Richards cutting DUNK (15 PTS) (C. Martin 6 AST),"[1630208, 1628998]",1610612766.0,CHA,cutting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,0.39,Made,15.0,,,,,,,,,,,C. Martin,1628998.0,6.0
516,PT08M02.00S,2024-02-26T03:51:49.5Z,4,REGULAR,3pt,Jump Shot,[],1631133,92.46057818659659,94.11764705882352,1610612757,68,75,2024-02-26T03:51:54Z,5030000,False,221.0,18.0,1,right,MISS J. Walker 3PT,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,,,,,22.14,Missed,,,,,,,,,,,,,,
517,PT08M00.00S,2024-02-26T03:51:51.5Z,4,REGULAR,rebound,defensive,[],1628998,,,1610612766,68,75,2024-02-26T03:51:54Z,5040000,False,,,0,,C. Martin REBOUND (Off:0 Def:4),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,516.0,4.0,4.0,0.0,,,,,
518,PT07M37.00S,2024-02-26T03:52:15.0Z,4,REGULAR,2pt,Jump Shot,[],1629684,18.610381077529567,73.2843137254902,1610612766,68,75,2024-02-26T03:52:21Z,5050000,False,-116.0,122.0,1,left,MISS G. Williams 16' step back Shot,[1629684],1610612766.0,CHA,step back,,,Williams,G. Williams,,,,,Mid-Range,16-24 Left Center,,,,,16.89,Missed,,,,,,,,,,,,,,
519,PT07M35.00S,2024-02-26T03:52:16.6Z,4,REGULAR,rebound,offensive,[],1630208,,,1610612766,68,75,2024-02-26T03:52:16Z,5060000,False,,,0,,N. Richards REBOUND (Off:2 Def:5),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,518.0,7.0,5.0,2.0,,,,,
520,PT07M31.00S,2024-02-26T03:52:20.6Z,4,REGULAR,turnover,bad pass,[],1629684,,,1610612766,68,75,2024-02-26T03:52:24Z,5070000,False,,,0,,G. Williams bad pass TURNOVER (3 TO),"[1629684, 1629028]",1610612766.0,CHA,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),8-16 Center,,3.0,Ayton,1629028.0,,,,,,,,,,,,,,,,
521,PT07M31.00S,2024-02-26T03:52:20.6Z,4,REGULAR,steal,,[],1629028,,,1610612757,68,75,2024-02-26T03:52:22Z,5080000,False,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
522,PT07M24.00S,2024-02-26T03:52:27.8Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629014,70.77858081471747,20.833333333333336,1610612757,68,75,2024-02-26T04:00:34Z,5090000,False,-146.0,222.0,1,right,MISS A. Simons 26' step back 3PT,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,26.58,Missed,,,,,,,,,,,,,,
523,PT07M22.00S,2024-02-26T03:52:29.8Z,4,REGULAR,rebound,defensive,[],1628998,,,1610612766,68,75,2024-02-26T03:52:35Z,5100000,False,,,0,,C. Martin REBOUND (Off:0 Def:5),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,522.0,5.0,5.0,0.0,,,,,
524,PT07M18.00S,2024-02-26T03:52:35.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641706,7.703679369250986,49.754901960784316,1610612766,68,77,2024-02-26T03:52:42Z,5110000,False,1.0,20.0,1,left,B. Miller running DUNK (15 PTS) (C. Martin 7 AST),"[1641706, 1628998]",1610612766.0,CHA,running,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,1.99,Made,15.0,,,,,,,,,,,C. Martin,1628998.0,7.0
526,PT07M18.00S,2024-02-26T03:52:40.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,68,77,2024-02-26T03:52:40Z,5130000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT07M18.00S,2024-02-26T03:54:54.1Z,4,REGULAR,substitution,out,[],1629028,,,1610612757,68,77,2024-02-26T03:55:17Z,5140000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT07M18.00S,2024-02-26T03:54:54.1Z,4,REGULAR,substitution,out,[],1631133,,,1610612757,68,77,2024-02-26T03:55:17Z,5150000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT07M18.00S,2024-02-26T03:54:54.1Z,4,REGULAR,substitution,out,[],1629684,,,1610612757,68,77,2024-02-26T03:55:17Z,5160000,False,,,0,,SUB out: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT07M18.00S,2024-02-26T03:54:54.1Z,4,REGULAR,substitution,in,[],1641871,,,1610612757,68,77,2024-02-26T03:55:17Z,5170000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT07M18.00S,2024-02-26T03:54:54.1Z,4,REGULAR,substitution,in,[],203924,,,1610612757,68,77,2024-02-26T03:55:17Z,5180000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT07M18.00S,2024-02-26T03:54:54.1Z,4,REGULAR,substitution,in,[],1628970,,,1610612757,68,77,2024-02-26T03:55:17Z,5190000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT07M05.00S,2024-02-26T03:55:38.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,93.38042049934296,43.13725490196079,1610612757,68,77,2024-02-26T03:55:42Z,5200000,False,-34.0,10.0,1,right,MISS J. Grant driving floating bank Shot,[203924],1610612757.0,POR,driving floating bank,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,3.56,Missed,,,,,,,,,,,,,,
534,PT07M03.00S,2024-02-26T03:55:40.9Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,68,77,2024-02-26T03:55:42Z,5210000,False,,,0,,N. Richards REBOUND (Off:2 Def:6),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,533.0,8.0,6.0,2.0,,,,,
536,PT06M52.00S,2024-02-26T03:55:51.2Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],1628970,18.084756898817346,10.784313725490197,1610612766,68,79,2024-02-26T03:55:57Z,5230000,False,196.0,117.0,1,left,M. Bridges 22' running Jump Shot (14 PTS) (C. Martin 8 AST),"[1628970, 1628998]",1610612766.0,CHA,running,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right,,,,,22.86,Made,14.0,,,,,,,,,,,C. Martin,1628998.0,8.0
537,PT06M37.00S,2024-02-26T03:56:07.1Z,4,REGULAR,3pt,Jump Shot,[],1629014,73.27529566360053,83.57843137254902,1610612757,68,79,2024-02-26T03:56:13Z,5240000,False,168.0,199.0,1,right,MISS A. Simons 26' step back 3PT,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,,26.01,Missed,,,,,,,,,,,,,,
538,PT06M35.00S,2024-02-26T03:56:09.1Z,4,REGULAR,rebound,offensive,[],1631200,,,1610612757,68,79,2024-02-26T03:56:13Z,5250000,False,,,0,,K. Murray REBOUND (Off:6 Def:3),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,537.0,9.0,3.0,6.0,,,,,
539,PT06M31.00S,2024-02-26T03:56:12.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203924,69.33311432325887,22.794117647058822,1610612757,68,79,2024-02-26T03:56:18Z,5260000,False,-136.0,236.0,1,right,MISS J. Grant 27' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,,,,,27.22,Missed,,,,,,,,,,,,,,
540,PT06M31.00S,2024-02-26T03:56:12.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,68,79,2024-02-26T03:56:18Z,5270000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,539.0,,,,,,,,
541,PT06M31.00S,2024-02-26T03:56:18.7Z,4,REGULAR,foul,personal,[],1631200,,,1610612766,68,79,2024-02-26T03:56:27Z,5280000,False,,,0,,K. Murray loose ball personal FOUL (3 PF),"[1631200, 1631121]",1610612757.0,POR,loose ball,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,1148.0,,,,,,,3.0,0.0,McGowens,1631121.0,,,,,,,,,
544,PT06M17.00S,2024-02-26T03:56:43.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,6.389618922470433,46.07843137254902,1610612766,68,81,2024-02-26T03:56:47Z,5300000,False,20.0,8.0,1,left,M. Bridges driving Layup (16 PTS) (C. Martin 9 AST),"[1628970, 1628998]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,2.1,Made,16.0,,,,,,,,,,,C. Martin,1628998.0,9.0
546,PT05M59.00S,2024-02-26T03:57:00.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631200,91.80354796320631,43.872549019607845,1610612757,68,81,2024-02-26T03:57:06Z,5320000,False,-31.0,25.0,1,right,MISS K. Murray driving Layup,[1631200],1610612757.0,POR,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,3.92,Missed,,,,,,,,,,,,,,
547,PT05M57.00S,2024-02-26T03:57:02.9Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,68,81,2024-02-26T03:57:06Z,5330000,False,,,0,,N. Richards REBOUND (Off:2 Def:7),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,546.0,9.0,7.0,2.0,,,,,
548,PT05M42.00S,2024-02-26T03:57:18.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641706,8.229303547963205,50.49019607843137,1610612766,68,83,2024-02-26T04:00:44Z,5340000,False,-2.0,25.0,1,left,B. Miller cutting Layup (17 PTS) (C. Martin 10 AST),"[1641706, 1628998]",1610612766.0,CHA,cutting,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,2.5,Made,17.0,,,,,,,,,,,C. Martin,1628998.0,10.0
550,PT05M19.00S,2024-02-26T03:57:40.5Z,4,REGULAR,turnover,lost ball,[],1629014,,,1610612757,68,83,2024-02-26T03:57:43Z,5360000,False,,,0,,A. Simons lost ball TURNOVER (3 TO),"[1629014, 1630208]",1610612757.0,POR,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,3.0,Richards,1630208.0,,,,,,,,,,,,,,,,
551,PT05M19.00S,2024-02-26T03:57:40.5Z,4,REGULAR,steal,,[],1630208,,,1610612766,68,83,2024-02-26T03:57:42Z,5370000,False,,,0,,N. Richards STEAL (2 STL),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
552,PT05M11.00S,2024-02-26T03:57:48.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628998,9.411957950065702,45.09803921568628,1610612766,68,83,2024-02-26T03:57:52Z,5380000,False,25.0,36.0,1,left,MISS C. Martin driving floating Shot,[1628998],1610612766.0,CHA,driving floating,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,4.35,Missed,,,,,,,,,,,,,,
553,PT05M11.00S,2024-02-26T03:57:50.2Z,4,REGULAR,rebound,offensive,[],1628998,,,1610612766,68,83,2024-02-26T03:57:50Z,5390000,False,,,0,,C. Martin REBOUND (Off:1 Def:5),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,552.0,6.0,5.0,1.0,,,,,
554,PT05M11.00S,2024-02-26T03:57:51.6Z,4,REGULAR,foul,personal,['2freethrow'],1641871,,,1610612766,68,83,2024-02-26T03:58:01Z,5400000,False,,,0,,D. Reath shooting personal FOUL (2 PF) (Martin 2 FT),"[1641871, 1628998]",1610612757.0,POR,shooting,,,Reath,D. Reath,,,,,In The Paint (Non-RA),0-8 Center,202037.0,,,,,,,2.0,0.0,Martin,1628998.0,,,,,,,,,
556,PT05M11.00S,2024-02-26T03:58:15.6Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1628998,,,1610612766,68,84,2024-02-26T03:58:15Z,5420000,False,,,0,,C. Martin Free Throw 1 of 2 (10 PTS),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
557,PT05M11.00S,2024-02-26T03:58:16.2Z,4,REGULAR,substitution,out,[],1631200,,,1610612766,68,84,2024-02-26T03:58:21Z,5430000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT05M11.00S,2024-02-26T03:58:16.2Z,4,REGULAR,substitution,in,[],1629028,,,1610612766,68,84,2024-02-26T03:58:21Z,5440000,False,,,0,,SUB in: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT05M11.00S,2024-02-26T03:58:33.8Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1628998,,,1610612766,68,85,2024-02-26T03:58:33Z,5450000,False,,,0,,C. Martin Free Throw 2 of 2 (11 PTS),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
560,PT04M58.00S,2024-02-26T03:58:47.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,92.9862023653088,54.166666666666664,1610612757,68,85,2024-02-26T03:58:53Z,5460000,False,21.0,13.0,1,right,MISS D. Ayton alley-oop Layup,[1629028],1610612757.0,POR,alley-oop,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,2.47,Missed,,,,,,,,,,,,,,
561,PT04M56.00S,2024-02-26T03:58:49.0Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,68,85,2024-02-26T03:58:53Z,5470000,False,,,0,,N. Richards REBOUND (Off:2 Def:8),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,560.0,10.0,8.0,2.0,,,,,
562,PT04M43.00S,2024-02-26T03:59:01.7Z,4,REGULAR,3pt,Jump Shot,[],1628970,33.196452036793694,48.77450980392157,1610612766,68,85,2024-02-26T03:59:06Z,5480000,False,6.0,260.0,1,left,MISS M. Bridges 25' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,25.96,Missed,,,,,,,,,,,,,,
563,PT04M39.00S,2024-02-26T03:59:05.7Z,4,REGULAR,rebound,defensive,[],1629680,,,1610612757,68,85,2024-02-26T03:59:06Z,5490000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:4),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,562.0,4.0,4.0,0.0,,,,,
564,PT04M39.00S,2024-02-26T03:59:11.4Z,4,REGULAR,turnover,out-of-bounds,[],203924,,,1610612757,68,85,2024-02-26T03:59:42Z,5500000,False,,,0,,J. Grant lost ball out-of-bounds TURNOVER (4 TO),[203924],1610612757.0,POR,lost ball,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,1148.0,4.0,,,,,,,,,,,,,,,,,,
565,PT04M39.00S,2024-02-26T03:59:16.0Z,4,REGULAR,substitution,out,[],1631121,,,1610612766,68,85,2024-02-26T03:59:20Z,5510000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT04M39.00S,2024-02-26T03:59:16.0Z,4,REGULAR,substitution,in,[],203995,,,1610612766,68,85,2024-02-26T03:59:20Z,5520000,False,,,0,,SUB in: V. Micic,[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT04M32.00S,2024-02-26T03:59:38.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641706,16.63929040735874,95.58823529411765,1610612766,68,85,2024-02-26T04:02:50Z,5530000,False,-228.0,104.0,1,left,MISS B. Miller 25' pullup 3PT,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,,,,,25.05,Missed,,,,,,,,,,,,,,
568,PT04M29.00S,2024-02-26T03:59:40.3Z,4,REGULAR,rebound,defensive,[],1629014,,,1610612757,68,85,2024-02-26T03:59:40Z,5540000,False,,,0,,A. Simons REBOUND (Off:0 Def:4),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,567.0,4.0,4.0,0.0,,,,,
569,PT04M21.00S,2024-02-26T03:59:49.0Z,4,REGULAR,turnover,bad pass,[],1629014,,,1610612757,68,85,2024-02-26T03:59:54Z,5550000,False,,,0,,A. Simons bad pass TURNOVER (4 TO),"[1629014, 203995]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,4.0,Micic,203995.0,,,,,,,,,,,,,,,,
570,PT04M21.00S,2024-02-26T03:59:49.0Z,4,REGULAR,steal,,[],203995,,,1610612766,68,85,2024-02-26T03:59:50Z,5560000,False,,,0,,V. Micic STEAL (2 STL),[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
571,PT04M17.00S,2024-02-26T03:59:54.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630208,5.863994743758213,50.0,1610612766,68,87,2024-02-26T04:00:10Z,5570000,False,0.0,3.0,1,left,N. Richards running DUNK (17 PTS) (V. Micic 6 AST),"[1630208, 203995]",1610612766.0,CHA,running,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,0.26,Made,17.0,,,,,,,,,,,V. Micic,203995.0,6.0
573,PT04M17.00S,2024-02-26T03:59:56.4Z,4,REGULAR,foul,personal,['1freethrow'],1629014,,,1610612766,68,87,2024-02-26T04:00:05Z,5590000,False,,,0,,A. Simons shooting personal FOUL (3 PF) (Richards 1 FT),"[1629014, 1630208]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1198.0,,,,,,,3.0,0.0,Richards,1630208.0,,,,,,,,,
575,PT04M17.00S,2024-02-26T04:00:28.8Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630208,,,1610612766,68,87,2024-02-26T04:00:31Z,5610000,False,,,0,,MISS N. Richards Free Throw 1 of 1,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
576,PT04M15.00S,2024-02-26T04:00:30.8Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612757,68,87,2024-02-26T04:00:31Z,5620000,False,,,0,,D. Ayton REBOUND (Off:3 Def:16),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,575.0,19.0,16.0,3.0,,,,,
577,PT04M04.00S,2024-02-26T04:00:47.0Z,4,REGULAR,turnover,bad pass,[],203924,,,1610612757,68,87,2024-02-26T04:00:56Z,5630000,False,,,0,,J. Grant bad pass TURNOVER (5 TO),"[203924, 1641706]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,8-16 Right,,5.0,Miller,1641706.0,,,,,,,,,,,,,,,,
578,PT04M04.00S,2024-02-26T04:00:47.0Z,4,REGULAR,steal,,[],1641706,,,1610612766,68,87,2024-02-26T04:00:48Z,5640000,False,,,0,,B. Miller STEAL (2 STL),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
581,PT03M47.00S,2024-02-26T04:01:19.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628970,7.5722733245729295,45.34313725490196,1610612766,68,89,2024-02-26T04:01:23Z,5670000,False,23.0,19.0,1,left,M. Bridges driving finger roll Layup (18 PTS),[1628970],1610612766.0,CHA,driving finger roll,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,2.99,Made,18.0,,,,,,,,,,,,,
582,PT03M30.00S,2024-02-26T04:01:36.2Z,4,REGULAR,2pt,Jump Shot,[],1629028,77.4802890932983,48.77450980392157,1610612757,70,89,2024-02-26T04:01:40Z,5680000,False,-6.0,159.0,1,right,D. Ayton 15' Jump Shot (26 PTS) (J. Grant 5 AST),"[1629028, 203924]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Center,,,,,15.93,Made,26.0,,,,,,,,,,,J. Grant,203924.0,5.0
584,PT03M07.00S,2024-02-26T04:01:59.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630208,9.017739816031538,53.92156862745098,1610612766,70,91,2024-02-26T04:02:07Z,5700000,False,-20.0,32.0,1,left,N. Richards turnaround Hook (19 PTS) (V. Micic 7 AST),"[1630208, 203995]",1610612766.0,CHA,turnaround,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,3.78,Made,19.0,,,,,,,,,,,V. Micic,203995.0,7.0
586,PT03M07.00S,2024-02-26T04:02:07.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,70,91,2024-02-26T04:02:07Z,5720000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT03M07.00S,2024-02-26T04:03:08.3Z,4,REGULAR,substitution,out,[],1629014,,,1610612757,70,91,2024-02-26T04:04:38Z,5730000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT03M07.00S,2024-02-26T04:03:08.3Z,4,REGULAR,substitution,out,[],1629028,,,1610612757,70,91,2024-02-26T04:04:38Z,5740000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT03M07.00S,2024-02-26T04:03:08.3Z,4,REGULAR,substitution,out,[],1629680,,,1610612757,70,91,2024-02-26T04:04:38Z,5750000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT03M07.00S,2024-02-26T04:03:08.3Z,4,REGULAR,substitution,out,[],203924,,,1610612757,70,91,2024-02-26T04:04:38Z,5760000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
