actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
541,PT08M18.00S,2024-03-23T04:01:16.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631200,92.19776609724047,51.470588235294116,1610612757,92,114,2024-03-23T04:01:20Z,5310000,False,7.0,21.0,1,right,K. Murray driving DUNK (15 PTS) (S. Henderson 6 AST),"[1631200, 1630703]",1610612757.0,POR,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,,,,,,,,,15.0,,,S. Henderson,1630703.0,6.0
543,PT08M03.00S,2024-03-23T04:01:30.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203486,7.046649145860711,44.11764705882353,1610612746,92,114,2024-03-23T04:01:36Z,5330000,False,29.0,14.0,1,left,MISS M. Plumlee cutting Layup,[203486],1610612746.0,LAC,cutting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,3.24,Missed,,,,,,,,,,,,,,,,,,
544,PT08M01.00S,2024-03-23T04:01:32.2Z,4,REGULAR,rebound,defensive,[],1641871,,,1610612757,92,114,2024-03-23T04:01:36Z,5340000,False,,,0,,D. Reath REBOUND (Off:0 Def:3),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,543.0,3.0,3.0,0.0,,,,,,,,,,,,,,
545,PT07M55.00S,2024-03-23T04:01:38.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630703,92.46057818659659,45.09803921568628,1610612757,94,114,2024-03-23T04:14:41Z,5350000,False,-25.0,18.0,1,right,S. Henderson running reverse Layup (19 PTS),[1630703],1610612757.0,POR,running reverse,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,3.06,Made,,,,,,,,,,,,,19.0,,,,,
546,PT07M38.00S,2024-03-23T04:01:55.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,15.193823915900131,54.166666666666664,1610612746,94,116,2024-03-23T04:01:59Z,5360000,False,-21.0,90.0,1,left,J. Harden 9' step back Jump Shot (13 PTS),[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,9.27,Made,,,,,,,,,,,,,13.0,,,,,
547,PT07M25.00S,2024-03-23T04:02:07.2Z,4,REGULAR,3pt,Jump Shot,[],1630703,66.70499342969777,57.84313725490197,1610612757,94,116,2024-03-23T04:02:11Z,5370000,False,39.0,260.0,1,right,MISS S. Henderson 26' pullup 3PT,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,26.34,Missed,,,,,,,,,,,,,,,,,,
548,PT07M22.00S,2024-03-23T04:02:10.2Z,4,REGULAR,rebound,defensive,[],201935,,,1610612746,94,116,2024-03-23T04:02:11Z,5380000,False,,,0,,J. Harden REBOUND (Off:1 Def:4),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,547.0,5.0,4.0,1.0,,,,,,,,,,,,,,
549,PT07M15.00S,2024-03-23T04:02:17.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,11.514454664914586,39.46078431372549,1610612746,94,116,2024-03-23T04:02:21Z,5390000,False,53.0,56.0,1,left,MISS T. Mann 7' driving Layup - blocked,"[1629611, 1641712]",1610612746.0,LAC,driving,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,7.67,Missed,,,,,,,,,,,,,,Rupert,1641712.0,,,
550,PT07M15.00S,2024-03-23T04:02:17.1Z,4,REGULAR,block,,[],1641712,,,1610612746,94,116,2024-03-23T04:03:58Z,5400000,False,,,0,,R. Rupert BLOCK (1 BLK),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
551,PT07M13.00S,2024-03-23T04:02:19.1Z,4,REGULAR,rebound,defensive,[],1631200,,,1610612757,94,116,2024-03-23T04:03:58Z,5410000,False,,,0,,K. Murray REBOUND (Off:3 Def:4),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,549.0,7.0,4.0,3.0,,,,,,,,,,,,,,
552,PT07M10.00S,2024-03-23T04:02:23.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641871,68.9388961892247,69.11764705882352,1610612757,94,116,2024-03-23T04:02:29Z,5420000,False,96.0,239.0,1,right,MISS D. Reath 25' running 3PT,[1641871],1610612757.0,POR,running,,,Reath,D. Reath,,,,,Above the Break 3,24+ Right Center,25.79,Missed,,,,,,,,,,,,,,,,,,
553,PT07M06.00S,2024-03-23T04:02:27.1Z,4,REGULAR,rebound,offensive,[],1631133,,,1610612757,94,116,2024-03-23T04:02:27Z,5430000,False,,,0,,J. Walker REBOUND (Off:1 Def:2),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,552.0,3.0,2.0,1.0,,,,,,,,,,,,,,
554,PT07M03.00S,2024-03-23T04:02:32.5Z,4,REGULAR,foul,personal,['2freethrow'],203486,,,1610612757,94,116,2024-03-23T04:02:43Z,5440000,False,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Walker 2 FT),"[203486, 1631133]",1610612746.0,LAC,shooting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627963.0,1.0,0.0,Walker,1631133.0,,,,,,
556,PT07M03.00S,2024-03-23T04:02:56.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1631133,,,1610612757,95,116,2024-03-23T04:03:16Z,5460000,False,,,0,,J. Walker Free Throw 1 of 2 (12 PTS),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,Made,,,,,,,,,,,,,12.0,,,,,
557,PT07M03.00S,2024-03-23T04:02:57.1Z,4,REGULAR,substitution,out,[],1641871,,,1610612757,95,116,2024-03-23T04:03:07Z,5470000,False,,,0,,SUB out: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT07M03.00S,2024-03-23T04:02:57.1Z,4,REGULAR,substitution,in,[],1641739,,,1610612757,95,116,2024-03-23T04:03:07Z,5480000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M03.00S,2024-03-23T04:02:56.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1631133,,,1610612757,95,116,2024-03-23T04:03:16Z,5490000,False,,,0,,MISS J. Walker Free Throw 2 of 2,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
560,PT07M00.00S,2024-03-23T04:02:59.0Z,4,REGULAR,rebound,offensive,[],1630703,,,1610612757,95,116,2024-03-23T04:03:16Z,5500000,False,,,0,,S. Henderson REBOUND (Off:1 Def:2),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,559.0,3.0,2.0,1.0,,,,,,,,,,,,,,
561,PT07M00.00S,2024-03-23T04:03:14.9Z,4,REGULAR,turnover,bad pass,[],1630703,,,1610612757,95,116,2024-03-23T04:03:19Z,5510000,False,,,0,,S. Henderson bad pass TURNOVER (3 TO),"[1630703, 203486]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,8-16 Left,,,,,,,3.0,Plumlee,203486.0,,,,,,,,,,,
562,PT07M00.00S,2024-03-23T04:03:14.9Z,4,REGULAR,steal,,[],203486,,,1610612746,95,116,2024-03-23T04:03:16Z,5520000,False,,,0,,M. Plumlee STEAL (1 STL),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
563,PT06M40.00S,2024-03-23T04:03:36.8Z,4,REGULAR,foul,personal,[],1631133,,,1610612746,95,116,2024-03-23T04:03:46Z,5530000,False,,,0,,J. Walker personal FOUL (2 PF),"[1631133, 1629599]",1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,204058.0,2.0,0.0,Coffey,1629599.0,,,,,,
565,PT06M34.00S,2024-03-23T04:04:02.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201935,31.225361366622867,27.205882352941174,1610612746,95,116,2024-03-23T04:04:06Z,5550000,False,114.0,241.0,1,left,MISS J. Harden 26' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,26.66,Missed,,,,,,,,,,,,,,,,,,
566,PT06M31.00S,2024-03-23T04:04:05.3Z,4,REGULAR,rebound,defensive,[],1631133,,,1610612757,95,116,2024-03-23T04:04:06Z,5560000,False,,,0,,J. Walker REBOUND (Off:1 Def:3),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,565.0,4.0,3.0,1.0,,,,,,,,,,,,,,
567,PT06M25.00S,2024-03-23T04:04:11.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630703,91.80354796320631,41.66666666666667,1610612757,97,116,2024-03-23T04:19:04Z,5570000,False,-42.0,25.0,1,right,S. Henderson running reverse Layup (21 PTS),[1630703],1610612757.0,POR,running reverse,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,4.84,Made,,,,,,,,,,,,,21.0,,,,,
568,PT06M09.00S,2024-03-23T04:04:27.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203486,8.886333771353483,48.77450980392157,1610612746,97,118,2024-03-23T04:04:30Z,5580000,False,6.0,31.0,1,left,M. Plumlee cutting Layup (2 PTS) (J. Harden 10 AST),"[203486, 201935]",1610612746.0,LAC,cutting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,3.16,Made,,,,,,,,,,,,,2.0,,,J. Harden,201935.0,10.0
570,PT05M57.00S,2024-03-23T04:04:39.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641739,91.67214191852825,54.90196078431373,1610612757,97,118,2024-03-23T04:04:44Z,5600000,False,25.0,26.0,1,right,MISS T. Camara driving floating Shot,[1641739],1610612757.0,POR,driving floating,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,3.56,Missed,,,,,,,,,,,,,,,,,,
571,PT05M56.00S,2024-03-23T04:04:40.1Z,4,REGULAR,rebound,defensive,[],203486,,,1610612746,97,118,2024-03-23T04:04:44Z,5610000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:1),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,570.0,1.0,1.0,0.0,,,,,,,,,,,,,,
572,PT05M34.00S,2024-03-23T04:05:03.1Z,4,REGULAR,3pt,Jump Shot,[],201935,11.514454664914586,95.34313725490196,1610612746,97,118,2024-03-23T04:19:45Z,5620000,False,-227.0,56.0,1,left,MISS J. Harden pullup 3PT,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Left Corner 3,24+ Left,23.34,Missed,,,,,,,,,,,,,,,,,,
573,PT05M26.00S,2024-03-23T04:05:11.1Z,4,REGULAR,rebound,offensive,[],1630527,,,1610612746,97,118,2024-03-23T04:19:45Z,5630000,False,,,0,,B. Boston Jr. REBOUND (Off:1 Def:1),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Left Corner 3,24+ Left,,,572.0,2.0,1.0,1.0,,,,,,,,,,,,,,
574,PT05M26.00S,2024-03-23T04:05:10.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630527,5.590000152587891,50.0,1610612746,97,120,2024-03-23T04:05:10Z,5640000,False,0.0,0.0,1,left,B. Boston Jr. tip Layup (9 PTS),[1630527],1610612746.0,LAC,tip,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,9.0,,,,,
575,PT05M19.00S,2024-03-23T04:05:17.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641712,92.06636005256242,51.71568627450981,1610612757,99,120,2024-03-23T04:05:21Z,5650000,False,9.0,22.0,1,right,R. Rupert cutting Layup (2 PTS) (S. Henderson 7 AST),"[1641712, 1630703]",1610612757.0,POR,cutting,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,2.37,Made,,,,,,,,,,,,,2.0,,,S. Henderson,1630703.0,7.0
577,PT05M01.00S,2024-03-23T04:05:35.0Z,4,REGULAR,3pt,Jump Shot,[],1629611,9.017739816031538,94.85294117647058,1610612746,99,120,2024-03-23T04:05:40Z,5670000,False,-224.0,32.0,1,left,MISS T. Mann 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,22.66,Missed,,,,,,,,,,,,,,,,,,
578,PT04M58.00S,2024-03-23T04:05:38.0Z,4,REGULAR,rebound,offensive,[],203486,,,1610612746,99,120,2024-03-23T04:05:40Z,5680000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:1),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Left Corner 3,24+ Left,,,577.0,2.0,1.0,1.0,,,,,,,,,,,,,,
650,PT04M57.00S,2024-03-23T04:05:39.4Z,4,REGULAR,turnover,lost ball,[],203486,,,1610612746,99,120,2024-03-23T04:34:17Z,5700000,False,,,0,,M. Plumlee lost ball TURNOVER (1 TO),"[203486, 1631200]",1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,1.0,Murray,1631200.0,,,,,,,,,,,
651,PT04M57.00S,2024-03-23T04:05:39.4Z,4,REGULAR,steal,,[],1631200,,,1610612757,99,120,2024-03-23T04:34:17Z,5710000,False,,,0,,K. Murray STEAL (2 STL),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
582,PT04M53.00S,2024-03-23T04:05:43.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1630703,92.06636005256242,54.90196078431373,1610612757,99,120,2024-03-23T04:34:17Z,5720000,False,25.0,22.0,1,right,MISS S. Henderson running Layup,[1630703],1610612757.0,POR,running,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,3.3,Missed,,,,,,,,,,,,,,,,,,
583,PT04M51.00S,2024-03-23T04:05:45.9Z,4,REGULAR,rebound,offensive,[],1641739,,,1610612757,99,120,2024-03-23T04:06:24Z,5730000,False,,,0,,T. Camara REBOUND (Off:4 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,582.0,6.0,2.0,4.0,,,,,,,,,,,,,,
584,PT04M51.00S,2024-03-23T04:05:46.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'fromturnover']",1641739,91.5407358738502,47.30392156862745,1610612757,101,120,2024-03-23T04:34:17Z,5740000,False,-13.0,27.0,1,right,T. Camara putback Layup (9 PTS),[1641739],1610612757.0,POR,putback,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,3.02,Made,,,,,,,,,,,,,9.0,,,,,
585,PT04M51.00S,2024-03-23T04:05:52.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,101,120,2024-03-23T04:05:52Z,5750000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT04M51.00S,2024-03-23T04:08:20.5Z,4,REGULAR,substitution,out,[],1629611,,,1610612746,101,120,2024-03-23T04:08:30Z,5760000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT04M51.00S,2024-03-23T04:08:20.5Z,4,REGULAR,substitution,in,[],1629875,,,1610612746,101,120,2024-03-23T04:08:30Z,5770000,False,,,0,,SUB in: X. Moon,[1629875],1610612746.0,LAC,,,,Moon,X. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT04M28.00S,2024-03-23T04:09:03.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,17.95335085413929,46.32352941176471,1610612746,101,122,2024-03-23T04:09:10Z,5780000,False,18.0,116.0,1,left,J. Harden 11' fadeaway Jump Shot (15 PTS),[201935],1610612746.0,LAC,fadeaway,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,11.77,Made,,,,,,,,,,,,,15.0,,,,,
590,PT04M13.00S,2024-03-23T04:09:20.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631200,91.5407358738502,43.13725490196079,1610612757,103,122,2024-03-23T04:09:24Z,5790000,False,-34.0,27.0,1,right,K. Murray driving Layup (17 PTS) (S. Henderson 8 AST),"[1631200, 1630703]",1610612757.0,POR,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,4.37,Made,,,,,,,,,,,,,17.0,,,S. Henderson,1630703.0,8.0
592,PT04M13.00S,2024-03-23T04:09:23.1Z,4,REGULAR,foul,personal,['1freethrow'],1629599,,,1610612757,103,122,2024-03-23T04:09:44Z,5810000,False,,,0,,A. Coffey shooting personal FOUL (1 PF) (Murray 1 FT),"[1629599, 1631200]",1610612746.0,LAC,shooting,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627963.0,1.0,0.0,Murray,1631200.0,,,,,,
594,PT04M13.00S,2024-03-23T04:09:38.6Z,4,REGULAR,substitution,out,[],201935,,,1610612757,103,122,2024-03-23T04:09:43Z,5830000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT04M13.00S,2024-03-23T04:09:38.6Z,4,REGULAR,substitution,in,[],1630538,,,1610612757,103,122,2024-03-23T04:09:43Z,5840000,False,,,0,,SUB in: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT04M13.00S,2024-03-23T04:09:46.1Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612757,103,122,2024-03-23T04:09:58Z,5860000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,204058.0,,,,,,,,,,
598,PT04M13.00S,2024-03-23T04:09:52.9Z,4,REGULAR,freethrow,1 of 1,[],1631200,,,1610612757,104,122,2024-03-23T04:09:52Z,5870000,False,,,0,,K. Murray Free Throw 1 of 1 (18 PTS),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,Made,,,,,,,,,,,,,18.0,,,,,
599,PT04M00.00S,2024-03-23T04:10:09.3Z,4,REGULAR,turnover,out-of-bounds,[],1630527,,,1610612746,104,122,2024-03-23T04:10:17Z,5880000,False,,,0,,B. Boston Jr. lost ball out-of-bounds TURNOVER (2 TO),[1630527],1610612746.0,LAC,lost ball,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,8-16 Left,,,,,,,2.0,,,1627963.0,,,,,,,,,,
600,PT03M41.00S,2024-03-23T04:10:35.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631133,91.5407358738502,53.431372549019606,1610612757,106,122,2024-03-23T04:10:39Z,5890000,False,17.0,27.0,1,right,J. Walker driving Layup (14 PTS) (S. Henderson 9 AST),"[1631133, 1630703]",1610612757.0,POR,driving,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,3.2,Made,,,,,,,,,,,,,14.0,,,S. Henderson,1630703.0,9.0
602,PT03M27.00S,2024-03-23T04:10:48.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629875,19.004599211563733,63.48039215686274,1610612746,106,122,2024-03-23T04:10:52Z,5910000,False,-67.0,126.0,1,left,MISS X. Moon 14' pullup Shot,[1629875],1610612746.0,LAC,pullup,,,Moon,X. Moon,,,,,In The Paint (Non-RA),8-16 Center,14.3,Missed,,,,,,,,,,,,,,,,,,
603,PT03M25.00S,2024-03-23T04:10:50.8Z,4,REGULAR,rebound,defensive,[],1631133,,,1610612757,106,122,2024-03-23T04:10:52Z,5920000,False,,,0,,J. Walker REBOUND (Off:1 Def:4),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,,,602.0,5.0,4.0,1.0,,,,,,,,,,,,,,
604,PT03M18.00S,2024-03-23T04:10:57.7Z,4,REGULAR,3pt,Jump Shot,[],1631200,75.3777923784494,86.02941176470588,1610612757,109,122,2024-03-23T04:11:02Z,5930000,False,180.0,179.0,1,right,K. Murray 25' 3PT  (21 PTS) (S. Henderson 10 AST),"[1631200, 1630703]",1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,25.39,Made,,,,,,,,,,,,,21.0,,,S. Henderson,1630703.0,10.0
606,PT02M56.00S,2024-03-23T04:11:21.0Z,4,REGULAR,foul,personal,['2freethrow'],1641739,,,1610612746,109,122,2024-03-23T04:11:29Z,5950000,False,,,0,,T. Camara shooting personal FOUL (3 PF) (Plumlee 2 FT),"[1641739, 203486]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627963.0,3.0,1.0,Plumlee,203486.0,,,,,,
608,PT02M56.00S,2024-03-23T04:11:47.1Z,4,REGULAR,freethrow,1 of 2,[],203486,,,1610612746,109,123,2024-03-23T04:12:04Z,5970000,False,,,0,,M. Plumlee Free Throw 1 of 2 (3 PTS),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,Made,,,,,,,,,,,,,3.0,,,,,
609,PT02M56.00S,2024-03-23T04:11:47.1Z,4,REGULAR,freethrow,2 of 2,[],203486,,,1610612746,109,123,2024-03-23T04:12:04Z,5980000,False,,,0,,MISS M. Plumlee Free Throw 2 of 2,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
610,PT02M54.00S,2024-03-23T04:11:49.1Z,4,REGULAR,rebound,offensive,[],1629875,,,1610612746,109,123,2024-03-23T04:12:04Z,5990000,False,,,0,,X. Moon REBOUND (Off:1 Def:0),[1629875],1610612746.0,LAC,,,,Moon,X. Moon,,,,,,,,,609.0,1.0,0.0,1.0,,,,,,,,,,,,,,
611,PT02M42.00S,2024-03-23T04:12:14.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203486,9.280551905387648,44.85294117647059,1610612746,109,123,2024-03-23T04:12:19Z,6000000,False,26.0,35.0,1,left,MISS M. Plumlee Layup,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,4.32,Missed,,,,,,,,,,,,,,,,,,
612,PT02M39.00S,2024-03-23T04:12:17.7Z,4,REGULAR,rebound,defensive,[],1631133,,,1610612757,109,123,2024-03-23T04:12:19Z,6010000,False,,,0,,J. Walker REBOUND (Off:1 Def:5),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,611.0,6.0,5.0,1.0,,,,,,,,,,,,,,
613,PT02M33.00S,2024-03-23T04:12:24.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631133,91.5407358738502,50.245098039215684,1610612757,109,123,2024-03-23T04:24:53Z,6020000,False,1.0,27.0,1,right,MISS J. Walker driving DUNK,[1631133],1610612757.0,POR,driving,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,,,,
614,PT02M29.00S,2024-03-23T04:12:28.5Z,4,REGULAR,rebound,defensive,[],1629875,,,1610612746,109,123,2024-03-23T04:12:31Z,6030000,False,,,0,,X. Moon REBOUND (Off:1 Def:1),[1629875],1610612746.0,LAC,,,,Moon,X. Moon,,,,,Restricted Area,0-8 Center,,,613.0,2.0,1.0,1.0,,,,,,,,,,,,,,
615,PT02M28.00S,2024-03-23T04:12:29.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629875,6.915243101182654,54.166666666666664,1610612746,109,123,2024-03-23T04:12:38Z,6040000,False,-21.0,13.0,1,left,MISS X. Moon running Layup,[1629875],1610612746.0,LAC,running,,,Moon,X. Moon,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,,,,,,,,,,,,,
616,PT02M28.00S,2024-03-23T04:12:29.0Z,4,REGULAR,rebound,defensive,[],1641712,,,1610612757,109,123,2024-03-23T04:12:38Z,6050000,False,,,0,,R. Rupert REBOUND (Off:0 Def:2),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,,,615.0,2.0,2.0,0.0,,,,,,,,,,,,,,
617,PT02M20.00S,2024-03-23T04:12:37.1Z,4,REGULAR,3pt,Jump Shot,[],1631200,93.38042049934296,95.34313725490196,1610612757,109,123,2024-03-23T04:12:45Z,6060000,False,227.0,10.0,1,right,MISS K. Murray 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,22.69,Missed,,,,,,,,,,,,,,,,,,
618,PT02M17.00S,2024-03-23T04:12:39.9Z,4,REGULAR,rebound,offensive,[],1641739,,,1610612757,109,123,2024-03-23T04:12:39Z,6070000,False,,,0,,T. Camara REBOUND (Off:5 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Right Corner 3,24+ Right,,,617.0,7.0,2.0,5.0,,,,,,,,,,,,,,
619,PT02M15.00S,2024-03-23T04:12:41.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641739,92.72339027595268,53.67647058823529,1610612757,111,123,2024-03-23T04:25:34Z,6080000,False,18.0,16.0,1,right,T. Camara putback Layup (11 PTS),[1641739],1610612757.0,POR,putback,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,2.43,Made,,,,,,,,,,,,,11.0,,,,,
620,PT01M55.00S,2024-03-23T04:13:01.7Z,4,REGULAR,3pt,Jump Shot,[],1630527,24.26084099868594,84.80392156862744,1610612746,111,123,2024-03-23T04:13:08Z,6090000,False,-174.0,176.0,1,left,MISS B. Boston Jr. 24' step back 3PT,[1630527],1610612746.0,LAC,step back,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Left Center,24.72,Missed,,,,,,,,,,,,,,,,,,
621,PT01M52.00S,2024-03-23T04:13:04.7Z,4,REGULAR,rebound,defensive,[],1630703,,,1610612757,111,123,2024-03-23T04:13:08Z,6100000,False,,,0,,S. Henderson REBOUND (Off:1 Def:3),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,,,620.0,4.0,3.0,1.0,,,,,,,,,,,,,,
