actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
667,PT01M12.00S,2023-11-04T04:25:59.4Z,4,REGULAR,turnover,bad pass,[],1630217,,,1610612763,95,100,2023-11-04T04:26:05Z,6530000,False,,,0,,D. Bane bad pass TURNOVER (3 TO),"[1630217, 1627763]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,3.0,Brogdon,1627763.0,,,,,,,,
668,PT01M12.00S,2023-11-04T04:25:59.4Z,4,REGULAR,steal,,[],1627763,,,1610612757,95,100,2023-11-04T04:26:00Z,6540000,False,,,0,,M. Brogdon STEAL (3 STL),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
669,PT01M08.00S,2023-11-04T04:26:05.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627763,94.82588699080158,45.34313725490196,1610612757,97,100,2023-11-04T04:26:11Z,6550000,False,-23.0,-4.0,1,right,M. Brogdon running Layup (20 PTS) (J. Grant 3 AST),"[1627763, 203924]",1610612757.0,POR,running,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,20.0,,,,,,,J. Grant,203924.0,3.0,,,,
671,PT00M52.90S,2023-11-04T04:26:27.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630533,4.944152431011826,48.03921568627451,1610612763,97,102,2023-11-04T04:28:03Z,6570000,False,10.0,-6.0,1,left,Z. Williams cutting DUNK (13 PTS) (M. Smart 4 AST),"[1630533, 203935]",1610612763.0,MEM,cutting,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,13.0,,,,,,,M. Smart,203935.0,4.0,,,,
673,PT00M52.90S,2023-11-04T04:26:38.4Z,4,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1630533,,,1610612757,97,102,2023-11-04T04:27:04Z,6590000,False,,,0,,Z. Williams rim-hanging technical FOUL (2 Tech),[1630533],1610612763.0,MEM,rim-hanging,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202035.0,,,,5.0,2.0,,
674,PT00M52.90S,2023-11-04T04:26:58.2Z,4,REGULAR,freethrow,1 of 1,[],1627763,,,1610612757,98,102,2023-11-04T04:26:58Z,6600000,False,,,0,,M. Brogdon technical Free Throw 1 of 1 (21 PTS),[1627763],1610612757.0,POR,technical,,,Brogdon,M. Brogdon,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
675,PT00M45.60S,2023-11-04T04:27:30.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630533,,,1610612757,98,102,2023-11-04T04:27:36Z,6610000,False,,,0,,Z. Williams personal FOUL (6 PF) (Brogdon 2 FT),"[1630533, 1627763]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1148.0,,,,6.0,2.0,Brogdon,1627763.0
677,PT00M45.60S,2023-11-04T04:27:39.0Z,4,REGULAR,substitution,out,[],1630533,,,1610612757,98,102,2023-11-04T04:27:41Z,6630000,False,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M45.60S,2023-11-04T04:27:39.0Z,4,REGULAR,substitution,in,[],1628379,,,1610612757,98,102,2023-11-04T04:27:41Z,6640000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M45.60S,2023-11-04T04:28:11.4Z,4,REGULAR,freethrow,1 of 2,[],1627763,,,1610612757,99,102,2023-11-04T04:28:11Z,6650000,False,,,0,,M. Brogdon Free Throw 1 of 2 (22 PTS),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
680,PT00M45.60S,2023-11-04T04:28:32.4Z,4,REGULAR,freethrow,2 of 2,[],1627763,,,1610612757,100,102,2023-11-04T04:28:32Z,6660000,False,,,0,,M. Brogdon Free Throw 2 of 2 (23 PTS),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,Made,,,,,23.0,,,,,,,,,,,,,
681,PT00M27.10S,2023-11-04T04:28:53.5Z,4,REGULAR,3pt,Jump Shot,[],1630217,33.98488830486202,26.47058823529412,1610612763,100,102,2023-11-04T04:28:57Z,6670000,False,118.0,267.0,1,left,MISS D. Bane 29' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,29.18,Missed,,,,,,,,,,,,,,,,,,
682,PT00M24.80S,2023-11-04T04:28:55.8Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612757,100,102,2023-11-04T04:28:57Z,6680000,False,,,0,,D. Ayton REBOUND (Off:3 Def:7),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,681.0,10.0,7.0,3.0,,,,,,,,,,,,,,
684,PT00M15.30S,2023-11-04T04:29:06.7Z,4,REGULAR,3pt,Jump Shot,[],203924,92.85479632063075,3.9215686274509802,1610612757,100,102,2023-11-04T04:29:11Z,6700000,False,-230.0,15.0,1,right,MISS J. Grant 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,23.09,Missed,,,,,,,,,,,,,,,,,,
685,PT00M15.30S,2023-11-04T04:29:06.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,100,102,2023-11-04T04:29:11Z,6710000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Left Corner 3,24+ Left,,,684.0,,,,,,,,,,,,,,,,,
687,PT00M15.30S,2023-11-04T04:29:15.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,100,102,2023-11-04T04:29:24Z,6730000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT00M15.30S,2023-11-04T04:30:10.7Z,4,REGULAR,substitution,out,[],1628379,,,1610612757,100,102,2023-11-04T04:30:42Z,6740000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M15.30S,2023-11-04T04:30:10.7Z,4,REGULAR,substitution,in,[],1630214,,,1610612757,100,102,2023-11-04T04:30:42Z,6750000,False,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT00M08.30S,2023-11-04T04:31:20.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631223,,,1610612757,100,102,2023-11-04T04:32:11Z,6770000,False,,,0,,D. Roddy shooting personal FOUL (4 PF) (Sharpe 2 FT),"[1631223, 1631101]",1610612763.0,MEM,shooting,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,202035.0,,,,4.0,0.0,Sharpe,1631101.0
693,PT00M08.30S,2023-11-04T04:31:51.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1631101,,,1610612757,101,102,2023-11-04T04:32:19Z,6790000,False,,,0,,S. Sharpe Free Throw 1 of 2 (14 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
694,PT00M08.30S,2023-11-04T04:31:51.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1631101,,,1610612757,102,102,2023-11-04T04:32:19Z,6800000,False,,,0,,S. Sharpe Free Throw 2 of 2 (15 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
695,PT00M08.30S,2023-11-04T04:32:21.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,102,102,2023-11-04T04:32:28Z,6810000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT00M08.30S,2023-11-04T04:33:09.3Z,4,REGULAR,substitution,out,[],1630214,,,1610612763,102,102,2023-11-04T04:33:37Z,6820000,False,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT00M08.30S,2023-11-04T04:33:09.3Z,4,REGULAR,substitution,in,[],1628379,,,1610612763,102,102,2023-11-04T04:33:37Z,6830000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT00M05.50S,2023-11-04T04:34:02.5Z,4,REGULAR,foul,personal,[],1641739,,,1610612763,102,102,2023-11-04T04:34:16Z,6840000,False,,,0,,T. Camara personal FOUL (3 PF),"[1641739, 1630217]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627534.0,,,,3.0,0.0,Bane,1630217.0
700,PT00M00.00S,2023-11-04T04:34:54.2Z,4,REGULAR,3pt,Jump Shot,[],1628379,7.30946123521682,1.715686274509804,1610612763,102,102,2023-11-04T04:35:01Z,6860000,False,241.0,16.0,1,left,MISS L. Kennard 24' 3PT - blocked,"[1628379, 1631101]",1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Right Corner 3,24+ Right,24.19,Missed,,,,,,Sharpe,1631101.0,,,,,,,,,,,
701,PT00M00.00S,2023-11-04T04:34:54.2Z,4,REGULAR,block,,[],1631101,,,1610612763,102,102,2023-11-04T04:34:57Z,6870000,False,,,0,,S. Sharpe BLOCK (1 BLK),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
702,PT00M00.00S,2023-11-04T04:34:54.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,102,102,2023-11-04T04:35:01Z,6880000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Right Corner 3,24+ Right,,,700.0,,,,,,,,,,,,,,,,,
703,PT00M00.00S,2023-11-04T04:34:58.8Z,4,REGULAR,period,end,[],0,,,1610612763,102,102,2023-11-04T04:34:58Z,6890000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,PT05M00.00S,2023-11-04T04:36:47.9Z,5,OVERTIME,substitution,out,['startperiod'],1631223,,,1610612763,102,102,2023-11-04T04:37:25Z,6900000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT05M00.00S,2023-11-04T04:36:47.9Z,5,OVERTIME,substitution,in,['startperiod'],1630214,,,1610612763,102,102,2023-11-04T04:37:25Z,6910000,False,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
706,PT05M00.00S,2023-11-04T04:37:51.5Z,5,OVERTIME,period,start,[],0,,,0,102,102,2023-11-04T04:37:51Z,6920000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,PT04M57.00S,2023-11-04T04:37:54.1Z,5,OVERTIME,jumpball,recovered,[],1627763,,,1610612757,102,102,2023-11-04T04:37:54Z,6940000,False,,,0,,Jump Ball D. Ayton vs. J. Jackson Jr.: Tip to M. Brogdon,"[1627763, 1629028, 1628991]",1610612757.0,POR,startperiod,M. Brogdon,1627763.0,Brogdon,M. Brogdon,Ayton,1629028.0,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,,,,,,,,
711,PT04M44.00S,2023-11-04T04:38:06.7Z,5,OVERTIME,turnover,bad pass,[],203924,,,1610612757,102,102,2023-11-04T04:38:10Z,6970000,False,,,0,,J. Grant bad pass TURNOVER (2 TO),"[203924, 203935]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left,,,,,,,,,,2.0,Smart,203935.0,,,,,,,,
712,PT04M44.00S,2023-11-04T04:38:06.7Z,5,OVERTIME,steal,,[],203935,,,1610612763,102,102,2023-11-04T04:38:08Z,6980000,False,,,0,,M. Smart STEAL (1 STL),[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
713,PT04M22.00S,2023-11-04T04:38:28.2Z,5,OVERTIME,2pt,Jump Shot,['fromturnover'],1628379,22.28975032851511,31.61764705882353,1610612763,102,102,2023-11-04T04:38:33Z,6990000,False,92.0,157.0,1,left,MISS L. Kennard 18' bank Shot,[1628379],1610612763.0,MEM,bank,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Right Center,18.19,Missed,,,,,,,,,,,,,,,,,,
714,PT04M20.00S,2023-11-04T04:38:30.2Z,5,OVERTIME,rebound,defensive,[],1629028,,,1610612757,102,102,2023-11-04T04:38:33Z,7000000,False,,,0,,D. Ayton REBOUND (Off:3 Def:8),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Right Center,,,713.0,11.0,8.0,3.0,,,,,,,,,,,,,,
716,PT04M00.00S,2023-11-04T04:39:22.4Z,5,OVERTIME,turnover,traveling,[],1627763,,,1610612757,102,102,2023-11-04T04:39:27Z,7020000,False,,,0,,M. Brogdon traveling TURNOVER (4 TO),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,4.0,,,202035.0,,,,,,,
717,PT03M44.00S,2023-11-04T04:39:47.6Z,5,OVERTIME,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628991,7.5722733245729295,62.5,1610612763,102,102,2023-11-04T04:39:51Z,7030000,False,-62.0,19.0,1,left,MISS J. Jackson Jr. 6' driving Hook,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.52,Missed,,,,,,,,,,,,,,,,,,
718,PT03M41.00S,2023-11-04T04:39:50.6Z,5,OVERTIME,rebound,defensive,[],1631101,,,1610612757,102,102,2023-11-04T04:39:51Z,7040000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:4),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,717.0,5.0,4.0,1.0,,,,,,,,,,,,,,
719,PT03M32.00S,2023-11-04T04:40:03.5Z,5,OVERTIME,turnover,out-of-bounds,[],1631101,,,1610612757,102,102,2023-11-04T04:40:12Z,7050000,False,,,0,,S. Sharpe step out-of-bounds TURNOVER (3 TO),[1631101],1610612757.0,POR,step,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Left,,,,,,,,,,3.0,,,1627534.0,,,,,,,
720,PT03M20.00S,2023-11-04T04:40:34.3Z,5,OVERTIME,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203935,5.995400788436268,48.529411764705884,1610612763,102,102,2023-11-04T04:40:38Z,7060000,False,7.0,4.0,1,left,MISS M. Smart driving floating Shot,[203935],1610612763.0,MEM,driving floating,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,0.84,Missed,,,,,,,,,,,,,,,,,,
721,PT03M17.00S,2023-11-04T04:40:36.9Z,5,OVERTIME,rebound,offensive,[],1628991,,,1610612763,102,102,2023-11-04T04:40:36Z,7070000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:7),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,720.0,8.0,7.0,1.0,,,,,,,,,,,,,,
722,PT03M16.00S,2023-11-04T04:40:38.2Z,5,OVERTIME,turnover,lost ball,[],1628991,,,1610612763,102,102,2023-11-04T04:40:42Z,7080000,False,,,0,,J. Jackson Jr. lost ball TURNOVER (4 TO),"[1628991, 1631101]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,4.0,Sharpe,1631101.0,,,,,,,,
723,PT03M16.00S,2023-11-04T04:40:38.2Z,5,OVERTIME,steal,,[],1631101,,,1610612757,102,102,2023-11-04T04:40:40Z,7090000,False,,,0,,S. Sharpe STEAL (1 STL),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
766,PT03M06.00S,2023-11-04T04:40:45.8Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631101,88.96189224704337,46.767769607843135,1610612757,102,102,2023-11-04T04:52:04Z,7095000,False,-16.0,51.0,1,right,MISS S. Sharpe driving Layup - blocked,"[1631101, 1630217]",1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,5.38,Missed,,,,,,Bane,1630217.0,,,,,,,,,,,
767,PT03M06.00S,2023-11-04T04:40:45.8Z,5,OVERTIME,block,,[],1630217,,,1610612757,102,102,2023-11-04T04:51:45Z,7097500,False,,,0,,D. Bane BLOCK (3 BLK),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
768,PT03M05.00S,2023-11-04T04:40:46.8Z,5,OVERTIME,rebound,offensive,[],1629028,,,1610612757,102,102,2023-11-04T04:51:45Z,7098750,False,,,0,,D. Ayton REBOUND (Off:4 Def:8),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,766.0,12.0,8.0,4.0,,,,,,,,,,,,,,
724,PT03M01.00S,2023-11-04T04:40:53.4Z,5,OVERTIME,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629028,93.9060446780552,47.30392156862745,1610612757,104,102,2023-11-04T04:51:45Z,7100000,False,-13.0,5.0,1,right,D. Ayton Hook (16 PTS),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.43,Made,,,,,16.0,,,,,,,,,,,,,
725,PT02M40.00S,2023-11-04T04:41:20.3Z,5,OVERTIME,foul,offensive,[],1630214,,,1610612763,104,102,2023-11-04T04:41:26Z,7110000,False,,,0,,X. Tillman offensive FOUL (4 PF),"[1630214, 203924]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1148.0,,,,4.0,0.0,Grant,203924.0
727,PT02M40.00S,2023-11-04T04:41:20.3Z,5,OVERTIME,turnover,offensive foul,[],1630214,,,1610612763,104,102,2023-11-04T04:41:20Z,7130000,False,,,0,,X. Tillman offensive foul TURNOVER (1 TO),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,1.0,,,1148.0,,,,,,,
728,PT02M29.00S,2023-11-04T04:41:47.7Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631101,94.30026281208936,54.65686274509803,1610612757,106,102,2023-11-04T04:41:51Z,7140000,False,23.0,1.0,1,right,S. Sharpe driving Layup (17 PTS),[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.33,Made,,,,,17.0,,,,,,,,,,,,,
729,PT02M06.00S,2023-11-04T04:42:10.4Z,5,OVERTIME,2pt,Hook,['pointsinthepaint'],1630217,5.863994743758213,44.85294117647059,1610612763,106,102,2023-11-04T04:42:16Z,7150000,False,26.0,3.0,1,left,MISS D. Bane driving bank Hook,[1630217],1610612763.0,MEM,driving bank,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.58,Missed,,,,,,,,,,,,,,,,,,
730,PT02M03.00S,2023-11-04T04:42:13.5Z,5,OVERTIME,rebound,offensive,[],1628991,,,1610612763,106,102,2023-11-04T04:42:13Z,7160000,False,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:7),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,729.0,9.0,7.0,2.0,,,,,,,,,,,,,,
731,PT02M03.00S,2023-11-04T04:42:13.5Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628991,5.590000152587891,50.0,1610612763,106,104,2023-11-04T04:42:13Z,7170000,False,0.0,0.0,1,left,J. Jackson Jr. tip Layup (25 PTS),[1628991],1610612763.0,MEM,tip,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,25.0,,,,,,,,,,,,,
732,PT01M52.00S,2023-11-04T04:42:27.8Z,5,OVERTIME,foul,personal,[],203935,,,1610612757,106,104,2023-11-04T04:42:35Z,7180000,False,,,0,,M. Smart personal FOUL (2 PF),"[203935, 1631101]",1610612763.0,MEM,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1148.0,,,,2.0,0.0,Sharpe,1631101.0
734,PT01M46.00S,2023-11-04T04:42:54.2Z,5,OVERTIME,2pt,Jump Shot,[],1629028,78.53153745072274,50.98039215686274,1610612757,106,104,2023-11-04T04:42:58Z,7200000,False,5.0,149.0,1,right,MISS D. Ayton 14' Jump Shot,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Center,14.94,Missed,,,,,,,,,,,,,,,,,,
735,PT01M44.00S,2023-11-04T04:42:56.2Z,5,OVERTIME,rebound,defensive,[],1628991,,,1610612763,106,104,2023-11-04T04:42:58Z,7210000,False,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:8),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Center,,,734.0,10.0,8.0,2.0,,,,,,,,,,,,,,
736,PT01M29.00S,2023-11-04T04:43:13.8Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1628991,4.418528252299605,51.71568627450981,1610612763,106,106,2023-11-04T04:43:18Z,7220000,False,-9.0,-11.0,1,left,J. Jackson Jr. driving Layup (27 PTS) (D. Bane 7 AST),"[1628991, 1630217]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,1.4,Made,,,,,27.0,,,,,,,D. Bane,1630217.0,7.0,,,,
738,PT01M17.00S,2023-11-04T04:43:31.3Z,5,OVERTIME,3pt,Jump Shot,[],1631101,68.28186596583443,30.14705882352941,1610612757,109,106,2023-11-04T04:43:36Z,7240000,False,-99.0,246.0,1,right,S. Sharpe 26' 3PT step back (20 PTS),[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,26.5,Made,,,,,20.0,,,,,,,,,,,,,
739,PT00M59.90S,2023-11-04T04:43:55.8Z,5,OVERTIME,foul,personal,['2freethrow'],1641739,,,1610612763,109,106,2023-11-04T04:44:04Z,7250000,False,,,0,,T. Camara shooting personal FOUL (4 PF) (Bane 2 FT),"[1641739, 1630217]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1148.0,,,,4.0,0.0,Bane,1630217.0
741,PT00M59.90S,2023-11-04T04:44:28.2Z,5,OVERTIME,freethrow,1 of 2,[],1630217,,,1610612763,109,107,2023-11-04T04:44:28Z,7270000,False,,,0,,D. Bane Free Throw 1 of 2 (32 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Made,,,,,32.0,,,,,,,,,,,,,
742,PT00M59.90S,2023-11-04T04:45:03.2Z,5,OVERTIME,freethrow,2 of 2,[],1630217,,,1610612763,109,108,2023-11-04T04:45:03Z,7280000,False,,,0,,D. Bane Free Throw 2 of 2 (33 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Made,,,,,33.0,,,,,,,,,,,,,
743,PT00M39.50S,2023-11-04T04:45:26.1Z,5,OVERTIME,3pt,Jump Shot,[],203924,69.33311432325887,71.81372549019608,1610612757,112,108,2023-11-04T04:45:31Z,7290000,False,109.0,236.0,1,right,J. Grant 25' 3PT  (26 PTS) (M. Brogdon 10 AST),"[203924, 1627763]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,25.98,Made,,,,,26.0,,,,,,,M. Brogdon,1627763.0,10.0,,,,
745,PT00M39.00S,2023-11-04T04:45:31.4Z,5,OVERTIME,timeout,full,['team'],0,,,1610612763,112,108,2023-11-04T04:45:31Z,7310000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,PT00M26.50S,2023-11-04T04:47:21.7Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1630214,5.601182654402102,54.166666666666664,1610612763,112,108,2023-11-04T04:47:34Z,7320000,False,-21.0,0.0,1,left,MISS X. Tillman reverse Layup,[1630214],1610612763.0,MEM,reverse,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
747,PT00M24.90S,2023-11-04T04:47:23.3Z,5,OVERTIME,rebound,defensive,[],1627763,,,1610612757,112,108,2023-11-04T04:50:11Z,7330000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:7),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,746.0,7.0,7.0,0.0,,,,,,,,,,,,,,
748,PT00M24.90S,2023-11-04T04:47:25.4Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1630214,,,1610612757,112,108,2023-11-04T04:47:35Z,7340000,False,,,0,,X. Tillman take personal FOUL (5 PF) (Brogdon 2 FT),"[1630214, 1627763]",1610612763.0,MEM,take,,,Tillman,X. Tillman,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,202035.0,,,,5.0,0.0,Brogdon,1627763.0
750,PT00M24.90S,2023-11-04T04:47:59.8Z,5,OVERTIME,freethrow,1 of 2,[],1627763,,,1610612757,112,108,2023-11-04T04:52:44Z,7360000,False,,,0,,MISS M. Brogdon Free Throw 1 of 2,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
751,PT00M24.90S,2023-11-04T04:47:59.8Z,5,OVERTIME,rebound,offensive,"['team', 'deadball']",0,,,1610612757,112,108,2023-11-04T04:52:44Z,7370000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,750.0,,,,,,,,,,,,,,,,,
