actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
440,PT03M37.00S,2024-03-05T02:42:46.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631200,6.783837056504599,5.88235294117647,1610612757,78,72,2024-03-05T02:43:00Z,4320000,False,221.0,11.0,1,left,MISS K. Murray 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,22.09,Missed,,,,,,,,,,,,,,,,,,
441,PT03M35.00S,2024-03-05T02:42:48.8Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,78,72,2024-03-05T02:42:48Z,4330000,False,,,0,,K. Towns REBOUND (Off:1 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Right Corner 3,24+ Right,,,440.0,3.0,2.0,1.0,,,,,,,,,,,,,,
443,PT03M32.00S,2024-03-05T02:42:54.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629014,,,1610612750,78,72,2024-03-05T02:43:15Z,4340000,False,,,0,,A. Simons shooting personal FOUL (3 PF) (Towns 2 FT),"[1629014, 1626157]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,202041.0,,,,,,,3.0,0.0,Towns,1626157.0
445,PT03M32.00S,2024-03-05T02:43:27.7Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1626157,,,1610612750,79,72,2024-03-05T02:44:01Z,4360000,False,,,0,,K. Towns Free Throw 1 of 2 (11 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
446,PT03M32.00S,2024-03-05T02:43:27.7Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1626157,,,1610612750,79,72,2024-03-05T02:44:01Z,4370000,False,,,0,,MISS K. Towns Free Throw 2 of 2,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
447,PT03M30.00S,2024-03-05T02:43:29.7Z,3,REGULAR,rebound,defensive,[],1641712,,,1610612757,79,72,2024-03-05T02:44:01Z,4380000,False,,,0,,R. Rupert REBOUND (Off:0 Def:3),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,446.0,3.0,3.0,0.0,,,,,,,,,,,,,,
448,PT03M19.00S,2024-03-05T02:44:03.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,8.623521681997373,58.333333333333336,1610612757,79,74,2024-03-05T02:49:03Z,4390000,False,-42.0,29.0,1,left,A. Simons driving finger roll Layup (18 PTS),[1629014],1610612757.0,POR,driving finger roll,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,5.06,Made,,,,,18.0,,,,,,,,,,,,,
449,PT03M00.00S,2024-03-05T02:44:22.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,87.99277266754271,50.73529411764706,1610612750,81,74,2024-03-05T02:44:26Z,4400000,False,4.0,60.0,1,right,K. Towns 6' driving Hook (13 PTS),[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,6.05,Made,,,,,13.0,,,,,,,,,,,,,
450,PT02M46.00S,2024-03-05T02:44:36.3Z,3,REGULAR,3pt,Jump Shot,[],1629014,28.597240473061763,74.50980392156863,1610612757,81,77,2024-03-05T02:44:40Z,4410000,False,-123.0,216.0,1,left,A. Simons 24' 3PT pullup (21 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,24.86,Made,,,,,21.0,,,,,,,,,,,,,
451,PT02M34.00S,2024-03-05T02:44:52.2Z,3,REGULAR,foul,offensive,[],1626157,,,1610612750,81,77,2024-03-05T02:44:57Z,4420000,False,,,0,,K. Towns offensive FOUL (4 PF),"[1626157, 1641712]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Right,,,,,,,,,,1193.0,,,,,,,4.0,0.0,Rupert,1641712.0
453,PT02M34.00S,2024-03-05T02:44:52.2Z,3,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,81,77,2024-03-05T02:44:52Z,4440000,False,,,0,,K. Towns offensive foul TURNOVER (1 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Right,,,,,,,,,,1193.0,1.0,,,,,,,,,
454,PT02M34.00S,2024-03-05T02:45:00.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,81,77,2024-03-05T02:45:00Z,4450000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT02M34.00S,2024-03-05T02:47:03.3Z,3,REGULAR,substitution,out,[],1626157,,,1610612757,81,77,2024-03-05T02:47:40Z,4460000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT02M34.00S,2024-03-05T02:47:03.3Z,3,REGULAR,substitution,out,[],1631133,,,1610612757,81,77,2024-03-05T02:47:40Z,4470000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M34.00S,2024-03-05T02:47:03.3Z,3,REGULAR,substitution,in,[],203497,,,1610612757,81,77,2024-03-05T02:47:40Z,4480000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M34.00S,2024-03-05T02:47:03.3Z,3,REGULAR,substitution,in,[],1641871,,,1610612757,81,77,2024-03-05T02:47:40Z,4490000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT02M19.00S,2024-03-05T02:48:15.0Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1641871,9.937582128777924,52.94117647058824,1610612757,81,77,2024-03-05T02:48:22Z,4510000,False,-15.0,41.0,1,left,MISS D. Reath driving Hook,[1641871],1610612757.0,POR,driving,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,4.35,Missed,,,,,,,,,,,,,,,,,,
461,PT02M16.00S,2024-03-05T02:48:18.1Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,81,77,2024-03-05T02:48:18Z,4520000,False,,,0,,R. Gobert REBOUND (Off:4 Def:8),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,460.0,12.0,8.0,4.0,,,,,,,,,,,,,,
462,PT02M02.00S,2024-03-05T02:48:31.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203497,91.80354796320631,52.69607843137255,1610612750,83,77,2024-03-05T02:48:36Z,4530000,False,13.0,25.0,1,right,R. Gobert cutting Layup (21 PTS) (K. Anderson 3 AST),"[203497, 203937]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.8,Made,,,,,21.0,,,,,,,K. Anderson,203937.0,3.0,,,,
464,PT01M50.00S,2024-03-05T02:48:43.1Z,3,REGULAR,3pt,Jump Shot,[],1641871,31.225361366622867,58.82352941176471,1610612757,83,80,2024-03-05T02:48:48Z,4550000,False,-44.0,241.0,1,left,D. Reath 24' 3PT  (22 PTS) (A. Hagans 4 AST),"[1641871, 1630204]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Center,24.5,Made,,,,,22.0,,,,,,,A. Hagans,1630204.0,4.0,,,,
465,PT01M31.00S,2024-03-05T02:49:01.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203937,89.17542706964521,61.029411764705884,1610612750,83,80,2024-03-05T02:51:47Z,4560000,False,55.0,49.0,1,right,MISS K. Anderson 7' driving finger roll Layup,[203937],1610612750.0,MIN,driving finger roll,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,7.39,Missed,,,,,,,,,,,,,,,,,,
466,PT01M28.00S,2024-03-05T02:49:04.9Z,3,REGULAR,rebound,defensive,[],1630204,,,1610612757,83,80,2024-03-05T02:49:07Z,4570000,False,,,0,,A. Hagans REBOUND (Off:0 Def:3),[1630204],1610612757.0,POR,,,,Hagans,A. Hagans,,,,,In The Paint (Non-RA),0-8 Center,,,465.0,3.0,3.0,0.0,,,,,,,,,,,,,,
467,PT01M25.00S,2024-03-05T02:49:10.9Z,3,REGULAR,foul,personal,[],203937,,,1610612757,83,80,2024-03-05T02:49:17Z,4580000,False,,,0,,K. Anderson personal FOUL (1 PF),"[203937, 1641871]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,1628172.0,,,,,,,1.0,0.0,Reath,1641871.0
470,PT01M16.00S,2024-03-05T02:49:41.0Z,3,REGULAR,turnover,lost ball,[],1629014,,,1610612757,83,80,2024-03-05T02:49:46Z,4600000,False,,,0,,A. Simons lost ball TURNOVER (2 TO),"[1629014, 1628420]",1610612757.0,POR,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2.0,Morris,1628420.0,,,,,,,
471,PT01M16.00S,2024-03-05T02:49:41.0Z,3,REGULAR,steal,,[],1628420,,,1610612750,83,80,2024-03-05T02:49:42Z,4610000,False,,,0,,M. Morris STEAL (1 STL),[1628420],1610612750.0,MIN,,,,Morris,M. Morris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
472,PT01M02.00S,2024-03-05T02:49:54.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629638,92.9862023653088,95.58823529411765,1610612750,86,80,2024-03-05T02:49:59Z,4620000,False,228.0,13.0,1,right,N. Alexander-Walker 3PT  (11 PTS) (M. Morris 5 AST),"[1629638, 1628420]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,22.83,Made,,,,,11.0,,,,,,,M. Morris,1628420.0,5.0,,,,
474,PT00M45.00S,2024-03-05T02:50:13.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,19.92444152431012,62.00980392156863,1610612757,86,82,2024-03-05T02:50:17Z,4640000,False,-60.0,135.0,1,left,A. Simons 14' pullup Jump Shot (23 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,14.76,Made,,,,,23.0,,,,,,,,,,,,,
475,PT00M35.40S,2024-03-05T02:50:27.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,91.01511169513797,39.705882352941174,1610612750,86,82,2024-03-05T02:50:32Z,4650000,False,-51.0,32.0,1,right,MISS M. Morris 6' driving Layup,[1628420],1610612750.0,MIN,driving,,,Morris,M. Morris,,,,,In The Paint (Non-RA),0-8 Center,6.06,Missed,,,,,,,,,,,,,,,,,,
476,PT00M32.60S,2024-03-05T02:50:30.3Z,3,REGULAR,rebound,offensive,[],203497,,,1610612750,86,82,2024-03-05T02:50:30Z,4660000,False,,,0,,R. Gobert REBOUND (Off:5 Def:8),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,475.0,13.0,8.0,5.0,,,,,,,,,,,,,,
477,PT00M30.20S,2024-03-05T02:50:35.9Z,3,REGULAR,foul,offensive,[],203497,,,1610612750,86,82,2024-03-05T02:50:49Z,4670000,False,,,0,,R. Gobert offensive FOUL (3 PF),"[203497, 1641871]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,,,,,,,,,,202041.0,,,,,,,3.0,0.0,Reath,1641871.0
479,PT00M30.20S,2024-03-05T02:50:35.9Z,3,REGULAR,turnover,offensive foul,[],203497,,,1610612750,86,82,2024-03-05T02:50:35Z,4690000,False,,,0,,R. Gobert offensive foul TURNOVER (3 TO),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,,,,,,,,,,202041.0,3.0,,,,,,,,,
480,PT00M06.80S,2024-03-05T02:51:18.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631200,6.915243101182654,96.81372549019608,1610612757,86,82,2024-03-05T02:51:23Z,4700000,False,-234.0,13.0,1,left,MISS K. Murray 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,23.44,Missed,,,,,,,,,,,,,,,,,,
481,PT00M03.40S,2024-03-05T02:51:21.7Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,86,82,2024-03-05T02:51:23Z,4710000,False,,,0,,R. Gobert REBOUND (Off:5 Def:9),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Left Corner 3,24+ Left,,,480.0,14.0,9.0,5.0,,,,,,,,,,,,,,
482,PT00M00.10S,2024-03-05T02:51:25.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,92.59198423127464,54.166666666666664,1610612750,88,82,2024-03-05T02:56:13Z,4720000,False,21.0,17.0,1,right,N. Alexander-Walker cutting Layup (13 PTS) (M. Morris 6 AST),"[1629638, 1628420]",1610612750.0,MIN,cutting,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,2.69,Made,,,,,13.0,,,,,,,M. Morris,1628420.0,6.0,,,,
484,PT00M00.00S,2024-03-05T02:51:33.3Z,3,REGULAR,period,end,[],0,,,1610612757,88,82,2024-03-05T02:51:33Z,4740000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2024-03-05T02:53:29.2Z,4,REGULAR,substitution,out,['startperiod'],1629638,,,1610612757,88,82,2024-03-05T02:53:59Z,4750000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2024-03-05T02:53:29.2Z,4,REGULAR,substitution,out,['startperiod'],1629014,,,1610612757,88,82,2024-03-05T02:53:59Z,4760000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2024-03-05T02:53:29.2Z,4,REGULAR,substitution,out,['startperiod'],1631200,,,1610612757,88,82,2024-03-05T02:53:59Z,4770000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2024-03-05T02:53:29.2Z,4,REGULAR,substitution,in,['startperiod'],1630162,,,1610612757,88,82,2024-03-05T02:53:59Z,4780000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2024-03-05T02:53:29.2Z,4,REGULAR,substitution,in,['startperiod'],1630625,,,1610612757,88,82,2024-03-05T02:53:59Z,4790000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2024-03-05T02:53:29.2Z,4,REGULAR,substitution,in,['startperiod'],1631303,,,1610612757,88,82,2024-03-05T02:53:59Z,4800000,False,,,0,,SUB in: J. Minaya,[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2024-03-05T02:54:12.4Z,4,REGULAR,period,start,[],0,,,1610612750,88,82,2024-03-05T02:54:12Z,4810000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT11M37.00S,2024-03-05T02:54:34.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,92.19776609724047,47.794117647058826,1610612750,90,82,2024-03-05T02:54:39Z,4820000,False,-11.0,21.0,1,right,R. Gobert driving DUNK (23 PTS) (M. Morris 7 AST),"[203497, 1628420]",1610612750.0,MIN,driving,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.35,Made,,,,,23.0,,,,,,,M. Morris,1628420.0,7.0,,,,
494,PT11M19.00S,2024-03-05T02:54:52.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641871,9.017739816031538,39.46078431372549,1610612757,90,82,2024-03-05T02:54:56Z,4840000,False,53.0,32.0,1,left,MISS D. Reath 6' driving Layup,[1641871],1610612757.0,POR,driving,,,Reath,D. Reath,,,,,In The Paint (Non-RA),0-8 Center,6.18,Missed,,,,,,,,,,,,,,,,,,
495,PT11M17.00S,2024-03-05T02:54:54.4Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,90,82,2024-03-05T02:54:56Z,4850000,False,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,494.0,3.0,3.0,0.0,,,,,,,,,,,,,,
496,PT11M15.00S,2024-03-05T02:55:00.4Z,4,REGULAR,foul,personal,['2freethrow'],1641712,,,1610612750,90,82,2024-03-05T02:55:06Z,4860000,False,,,0,,R. Rupert shooting personal FOUL (2 PF) (Reid 2 FT),"[1641712, 1629675]",1610612757.0,POR,shooting,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628172.0,,,,,,,2.0,0.0,Reid,1629675.0
498,PT11M15.00S,2024-03-05T02:55:27.5Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629675,,,1610612750,90,82,2024-03-05T02:55:44Z,4880000,False,,,0,,MISS N. Reid Free Throw 1 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
499,PT11M15.00S,2024-03-05T02:55:27.5Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,90,82,2024-03-05T02:55:44Z,4890000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,498.0,,,,,,,,,,,,,,,,,
500,PT11M15.00S,2024-03-05T02:55:27.5Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629675,,,1610612750,90,82,2024-03-05T02:55:44Z,4900000,False,,,0,,MISS N. Reid Free Throw 2 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
501,PT11M13.00S,2024-03-05T02:55:29.5Z,4,REGULAR,rebound,defensive,[],1641712,,,1610612757,90,82,2024-03-05T02:55:44Z,4910000,False,,,0,,R. Rupert REBOUND (Off:0 Def:4),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,500.0,4.0,4.0,0.0,,,,,,,,,,,,,,
502,PT11M06.00S,2024-03-05T02:55:50.1Z,4,REGULAR,turnover,bad pass,[],1630204,,,1610612757,90,82,2024-03-05T02:55:54Z,4920000,False,,,0,,A. Hagans bad pass TURNOVER (3 TO),"[1630204, 203497]",1610612757.0,POR,,,,Hagans,A. Hagans,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,3.0,Gobert,203497.0,,,,,,,
503,PT11M06.00S,2024-03-05T02:55:50.1Z,4,REGULAR,steal,,[],203497,,,1610612750,90,82,2024-03-05T02:55:52Z,4930000,False,,,0,,R. Gobert STEAL (1 STL),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
504,PT10M58.00S,2024-03-05T02:55:58.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,67.23061760840999,51.71568627450981,1610612750,93,82,2024-03-05T02:56:03Z,4940000,False,9.0,256.0,1,right,N. Reid 25' 3PT  (12 PTS) (A. Edwards 5 AST),"[1629675, 1630162]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,25.56,Made,,,,,12.0,,,,,,,A. Edwards,1630162.0,5.0,,,,
506,PT10M56.00S,2024-03-05T02:56:06.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,93,82,2024-03-05T02:56:06Z,4960000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT10M43.00S,2024-03-05T02:59:11.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,7.178055190538765,61.029411764705884,1610612757,93,82,2024-03-05T02:59:16Z,4970000,False,-55.0,15.0,1,left,MISS D. Banton driving Layup - blocked,"[1630625, 203497]",1610612757.0,POR,driving,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,5.71,Missed,,,,,,Gobert,203497.0,,,,,,,,,,,
509,PT10M43.00S,2024-03-05T02:59:11.9Z,4,REGULAR,block,,[],203497,,,1610612757,93,82,2024-03-05T02:59:13Z,4980000,False,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
510,PT10M41.00S,2024-03-05T02:59:13.9Z,4,REGULAR,rebound,offensive,[],1641871,,,1610612757,93,82,2024-03-05T02:59:18Z,4990000,False,,,0,,D. Reath REBOUND (Off:1 Def:1),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,In The Paint (Non-RA),0-8 Center,,,508.0,2.0,1.0,1.0,,,,,,,,,,,,,,
511,PT10M34.00S,2024-03-05T02:59:20.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631303,25.969119579500656,19.607843137254903,1610612757,93,82,2024-03-05T02:59:25Z,5000000,False,152.0,192.0,1,left,MISS J. Minaya 24' 3PT,[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,Above the Break 3,24+ Right Center,24.46,Missed,,,,,,,,,,,,,,,,,,
512,PT10M30.00S,2024-03-05T02:59:24.8Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,93,82,2024-03-05T02:59:25Z,5010000,False,,,0,,A. Edwards REBOUND (Off:0 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,511.0,4.0,4.0,0.0,,,,,,,,,,,,,,
513,PT10M24.00S,2024-03-05T02:59:31.1Z,4,REGULAR,3pt,Jump Shot,[],1630162,69.33311432325887,68.38235294117648,1610612750,93,82,2024-03-05T02:59:36Z,5020000,False,92.0,236.0,1,right,MISS A. Edwards 25' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,,,,,,,,,,,,,,,,,
514,PT10M21.00S,2024-03-05T02:59:34.1Z,4,REGULAR,rebound,defensive,[],1631303,,,1610612757,93,82,2024-03-05T02:59:36Z,5030000,False,,,0,,J. Minaya REBOUND (Off:0 Def:1),[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,Above the Break 3,24+ Right Center,,,513.0,1.0,1.0,0.0,,,,,,,,,,,,,,
515,PT10M11.00S,2024-03-05T02:59:44.4Z,4,REGULAR,3pt,Jump Shot,[],1630625,33.196452036793694,38.48039215686275,1610612757,93,82,2024-03-05T03:01:20Z,5040000,False,58.0,260.0,1,left,MISS D. Banton 26' pullup 3PT,[1630625],1610612757.0,POR,pullup,,,Banton,D. Banton,,,,,Above the Break 3,24+ Center,26.58,Missed,,,,,,,,,,,,,,,,,,
516,PT10M10.00S,2024-03-05T02:59:45.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,93,82,2024-03-05T02:59:49Z,5050000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,,,515.0,,,,,,,,,,,,,,,,,
517,PT10M10.00S,2024-03-05T02:59:48.8Z,4,REGULAR,foul,personal,[],203497,,,1610612757,93,82,2024-03-05T02:59:57Z,5060000,False,,,0,,R. Gobert loose ball personal FOUL (4 PF),"[203497, 1641871]",1610612750.0,MIN,loose ball,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628172.0,,,,,,,4.0,0.0,Reath,1641871.0
519,PT10M10.00S,2024-03-05T02:59:57.8Z,4,REGULAR,substitution,out,[],1631303,,,1610612757,93,82,2024-03-05T03:00:03Z,5080000,False,,,0,,SUB out: J. Minaya,[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT10M10.00S,2024-03-05T02:59:57.8Z,4,REGULAR,substitution,in,[],1631133,,,1610612757,93,82,2024-03-05T03:00:03Z,5090000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT09M57.00S,2024-03-05T03:00:27.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630625,20.581471747700395,90.93137254901961,1610612757,93,82,2024-03-05T03:00:34Z,5100000,False,-205.0,141.0,1,left,MISS D. Banton 24' pullup 3PT,[1630625],1610612757.0,POR,pullup,,,Banton,D. Banton,,,,,Above the Break 3,24+ Left Center,24.86,Missed,,,,,,,,,,,,,,,,,,
522,PT09M56.00S,2024-03-05T03:00:28.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,93,82,2024-03-05T03:00:40Z,5110000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,521.0,,,,,,,,,,,,,,,,,
523,PT09M56.00S,2024-03-05T03:00:33.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612757,93,82,2024-03-05T03:00:40Z,5120000,False,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202041.0,,,,,,,,,,
525,PT09M39.00S,2024-03-05T03:01:07.4Z,4,REGULAR,substitution,out,[],1630204,,,1610612750,93,82,2024-03-05T03:01:11Z,5140000,False,,,0,,SUB out: A. Hagans,[1630204],1610612757.0,POR,,,,Hagans,A. Hagans,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT09M39.00S,2024-03-05T03:01:07.4Z,4,REGULAR,substitution,in,[],1629014,,,1610612750,93,82,2024-03-05T03:01:11Z,5150000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT09M33.00S,2024-03-05T03:01:28.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630162,91.40932982917214,33.82352941176471,1610612750,93,82,2024-03-05T03:03:15Z,5160000,False,-81.0,28.0,1,right,MISS A. Edwards 8' fadeaway Shot,[1630162],1610612750.0,MIN,fadeaway,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,8.57,Missed,,,,,,,,,,,,,,,,,,
