actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
509,PT06M21.00S,2023-10-29T02:04:22.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203497,91.93495400788436,47.05882352941176,1610612750,93,79,2023-10-29T02:05:07Z,4960000,False,-15.0,23.0,1,right,R. Gobert cutting Layup (12 PTS) (A. Edwards 6 AST),"[203497, 1630162]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,,Restricted Area,0-8 Center,2.75,Made,12.0,A. Edwards,1630162.0,6.0,,,,,,,,,,,,,
511,PT06M21.00S,2023-10-29T02:04:29.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,93,79,2023-10-29T02:04:29Z,4980000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT06M21.00S,2023-10-29T02:05:29.4Z,4,REGULAR,substitution,out,[],1631288,,,1610612748,93,79,2023-10-29T02:05:51Z,4990000,False,,,0,,SUB out: J. Cain,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT06M21.00S,2023-10-29T02:05:29.4Z,4,REGULAR,substitution,out,[],1629130,,,1610612748,93,79,2023-10-29T02:05:51Z,5000000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT06M21.00S,2023-10-29T02:05:29.4Z,4,REGULAR,substitution,in,[],1631170,,,1610612748,93,79,2023-10-29T02:05:51Z,5010000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT06M21.00S,2023-10-29T02:05:29.4Z,4,REGULAR,substitution,in,[],1631107,,,1610612748,93,79,2023-10-29T02:05:51Z,5020000,False,,,0,,SUB in: N. Jovic,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT06M00.00S,2023-10-29T02:07:35.2Z,4,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612748,93,79,2023-10-29T02:10:20Z,5032500,False,,,0,,N. Reid shooting personal FOUL (3 PF) (Adebayo 2 FT),"[1629675, 1628389]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,1628480.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,3.0,0.0,Adebayo,1628389.0,,
519,PT06M00.00S,2023-10-29T02:07:37.6Z,4,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,93,79,2023-10-29T02:10:49Z,5035000,False,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
520,PT06M00.00S,2023-10-29T02:07:37.6Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612748,93,79,2023-10-29T02:10:49Z,5037500,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,519.0,,,,,,,,,,,,
521,PT06M00.00S,2023-10-29T02:07:37.6Z,4,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,93,80,2023-10-29T02:10:49Z,5038750,False,,,0,,B. Adebayo Free Throw 2 of 2 (19 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,
522,PT05M45.00S,2023-10-29T02:07:57.4Z,4,REGULAR,foul,personal,[],200768,,,1610612750,93,80,2023-10-29T02:12:03Z,5090000,False,,,0,,K. Lowry personal FOUL (1 PF),"[200768, 201144]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,2004.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,0.0,Conley,201144.0,,
525,PT05M37.00S,2023-10-29T02:08:24.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,90.62089356110381,45.09803921568628,1610612750,93,80,2023-10-29T02:13:18Z,5120000,False,-25.0,36.0,1,right,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,,Restricted Area,0-8 Center,4.33,Missed,,,,,,,,,,,,,,,,,
526,PT05M37.00S,2023-10-29T02:08:24.5Z,4,REGULAR,rebound,offensive,[],203497,,,1610612750,93,80,2023-10-29T02:12:59Z,5130000,False,,,0,,R. Gobert REBOUND (Off:3 Def:8),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,Restricted Area,0-8 Center,,,,,,,525.0,11.0,8.0,3.0,,,,,,,,,
527,PT05M36.00S,2023-10-29T02:08:27.7Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203497,94.40999984741211,50.0,1610612750,95,80,2023-10-29T02:13:08Z,5140000,False,0.0,0.0,1,right,R. Gobert tip DUNK (14 PTS),[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,,Restricted Area,0-8 Center,0.0,Made,14.0,,,,,,,,,,,,,,,,
528,PT05M25.00S,2023-10-29T02:08:36.9Z,4,REGULAR,turnover,lost ball,[],1628389,,,1610612748,95,80,2023-10-29T02:23:32Z,5150000,False,,,0,,B. Adebayo lost ball TURNOVER (4 TO),"[1628389, 203497]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,4.0,Gobert,203497.0,,,,,,
529,PT05M25.00S,2023-10-29T02:08:36.9Z,4,REGULAR,steal,,[],203497,,,1610612750,95,80,2023-10-29T02:23:02Z,5160000,False,,,0,,R. Gobert STEAL (1 STL),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,
530,PT05M19.00S,2023-10-29T02:08:42.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201144,94.30026281208936,97.05882352941177,1610612750,98,80,2023-10-29T02:14:22Z,5170000,False,235.0,1.0,1,right,M. Conley 3PT running (14 PTS) (A. Edwards 7 AST),"[201144, 1630162]",1610612750.0,MIN,running,,,Conley,M. Conley,,,,,,Right Corner 3,24+ Right,23.53,Made,14.0,A. Edwards,1630162.0,7.0,,,,,,,,,,,,,
532,PT05M00.00S,2023-10-29T02:09:01.0Z,4,REGULAR,3pt,Jump Shot,[],1631170,8.09789750328515,4.6568627450980395,1610612748,98,80,2023-10-29T02:09:05Z,5190000,False,227.0,24.0,1,left,MISS J. Jaquez Jr. 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,Right Corner 3,24+ Right,22.79,Missed,,,,,,,,,,,,,,,,,
533,PT04M59.00S,2023-10-29T02:09:02.0Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,98,80,2023-10-29T02:09:05Z,5200000,False,,,0,,R. Gobert REBOUND (Off:3 Def:9),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,Right Corner 3,24+ Right,,,,,,,532.0,12.0,9.0,3.0,,,,,,,,,
534,PT04M40.00S,2023-10-29T02:09:22.3Z,4,REGULAR,3pt,Jump Shot,[],201144,78.66294349540078,89.95098039215686,1610612750,98,80,2023-10-29T02:09:27Z,5210000,False,200.0,148.0,1,right,MISS M. Conley 24' 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,Above the Break 3,24+ Right Center,24.87,Missed,,,,,,,,,,,,,,,,,
535,PT04M35.00S,2023-10-29T02:09:27.3Z,4,REGULAR,rebound,defensive,[],1631107,,,1610612748,98,80,2023-10-29T02:09:27Z,5220000,False,,,0,,N. Jovic REBOUND (Off:0 Def:9),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,Above the Break 3,24+ Right Center,,,,,,,534.0,9.0,9.0,0.0,,,,,,,,,
536,PT04M25.00S,2023-10-29T02:09:37.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,6.1268068331143235,53.18627450980392,1610612748,98,80,2023-10-29T02:09:46Z,5230000,False,-16.0,5.0,1,left,MISS T. Herro driving Layup,[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,,Restricted Area,0-8 Center,1.67,Missed,,,,,,,,,,,,,,,,,
537,PT04M24.00S,2023-10-29T02:09:38.2Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,98,80,2023-10-29T02:09:46Z,5240000,False,,,0,,N. Reid REBOUND (Off:1 Def:6),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Restricted Area,0-8 Center,,,,,,,536.0,7.0,6.0,1.0,,,,,,,,,
538,PT04M24.00S,2023-10-29T02:09:43.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,98,80,2023-10-29T02:09:43Z,5250000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT04M24.00S,2023-10-29T02:11:00.1Z,4,REGULAR,substitution,out,[],1631170,,,1610612750,98,80,2023-10-29T02:11:08Z,5260000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT04M24.00S,2023-10-29T02:11:00.1Z,4,REGULAR,substitution,in,[],1630696,,,1610612750,98,80,2023-10-29T02:11:08Z,5270000,False,,,0,,SUB in: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT04M05.00S,2023-10-29T02:11:42.7Z,4,REGULAR,3pt,Jump Shot,[],1629638,94.43166885676742,3.6764705882352944,1610612750,98,80,2023-10-29T02:11:47Z,5280000,False,-232.0,0.0,1,right,MISS N. Alexander-Walker 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,
542,PT04M02.00S,2023-10-29T02:11:45.7Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,98,80,2023-10-29T02:11:47Z,5290000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Left Corner 3,24+ Left,,,,,,,541.0,3.0,2.0,1.0,,,,,,,,,
543,PT03M53.00S,2023-10-29T02:11:54.9Z,4,REGULAR,3pt,Jump Shot,[],1631107,29.77989487516426,26.225490196078432,1610612748,98,80,2023-10-29T02:12:01Z,5300000,False,119.0,227.0,1,left,MISS N. Jovic 25' 3PT,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,Above the Break 3,24+ Right Center,25.66,Missed,,,,,,,,,,,,,,,,,
544,PT03M49.00S,2023-10-29T02:11:58.9Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,98,80,2023-10-29T02:12:01Z,5310000,False,,,0,,R. Gobert REBOUND (Off:3 Def:10),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,Above the Break 3,24+ Right Center,,,,,,,543.0,13.0,10.0,3.0,,,,,,,,,
545,PT03M34.00S,2023-10-29T02:12:13.7Z,4,REGULAR,3pt,Jump Shot,[],1629638,94.95729303547962,2.941176470588235,1610612750,98,80,2023-10-29T02:12:27Z,5320000,False,-235.0,-5.0,1,right,MISS N. Alexander-Walker 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,Left Corner 3,24+ Left,23.54,Missed,,,,,,,,,,,,,,,,,
546,PT03M33.00S,2023-10-29T02:12:14.7Z,4,REGULAR,rebound,offensive,[],203497,,,1610612750,98,80,2023-10-29T02:12:27Z,5330000,False,,,0,,R. Gobert REBOUND (Off:4 Def:10),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,Left Corner 3,24+ Left,,,,,,,545.0,14.0,10.0,4.0,,,,,,,,,
547,PT03M33.00S,2023-10-29T02:12:30.3Z,4,REGULAR,foul,personal,[],1628389,,,1610612750,98,80,2023-10-29T02:12:56Z,5340000,False,,,0,,B. Adebayo personal FOUL (4 PF),"[1628389, 203497]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,1627534.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,4.0,0.0,Gobert,203497.0,,
549,PT03M33.00S,2023-10-29T02:12:36.4Z,4,REGULAR,substitution,out,[],1628389,,,1610612750,98,80,2023-10-29T02:12:52Z,5360000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT03M33.00S,2023-10-29T02:12:36.4Z,4,REGULAR,substitution,in,[],1631115,,,1610612750,98,80,2023-10-29T02:12:52Z,5370000,False,,,0,,SUB in: O. Robinson,[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT03M28.00S,2023-10-29T02:13:07.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,68.41327201051249,62.99019607843137,1610612750,101,80,2023-10-29T02:16:39Z,5380000,False,65.0,244.0,1,right,A. Edwards 25' 3PT pullup (14 PTS) (R. Gobert 1 AST),"[1630162, 203497]",1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,,Above the Break 3,24+ Center,25.29,Made,14.0,R. Gobert,203497.0,1.0,,,,,,,,,,,,,
553,PT03M14.00S,2023-10-29T02:13:20.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631107,17.95335085413929,51.9607843137255,1610612748,101,80,2023-10-29T02:17:12Z,5400000,False,-10.0,116.0,1,left,MISS N. Jovic 11' driving floating Shot,[1631107],1610612748.0,MIA,driving floating,,,Jovic,N. Jovic,,,,,,In The Paint (Non-RA),8-16 Center,11.67,Missed,,,,,,,,,,,,,,,,,
554,PT03M11.00S,2023-10-29T02:13:23.9Z,4,REGULAR,rebound,offensive,[],200768,,,1610612748,101,80,2023-10-29T02:17:12Z,5410000,False,,,0,,K. Lowry REBOUND (Off:1 Def:3),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,553.0,4.0,3.0,1.0,,,,,,,,,
555,PT03M09.00S,2023-10-29T02:13:25.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630696,30.56833114323259,23.284313725490197,1610612748,101,83,2023-10-29T02:13:42Z,5420000,False,134.0,235.0,1,left,D. Smith 27' 3PT  (3 PTS) (K. Lowry 7 AST),"[1630696, 200768]",1610612748.0,MIA,,,,Smith,D. Smith,,,,,,Above the Break 3,24+ Right Center,27.01,Made,3.0,K. Lowry,200768.0,7.0,,,,,,,,,,,,,
557,PT02M54.00S,2023-10-29T02:13:41.0Z,4,REGULAR,2pt,Jump Shot,[],1630162,85.10183968462549,26.47058823529412,1610612750,103,83,2023-10-29T02:13:47Z,5440000,False,-118.0,88.0,1,right,A. Edwards 14' bank Jump Shot (16 PTS),[1630162],1610612750.0,MIN,bank,,,Edwards,A. Edwards,,,,,,Mid-Range,8-16 Left,14.66,Made,16.0,,,,,,,,,,,,,,,,
558,PT02M43.00S,2023-10-29T02:13:52.4Z,4,REGULAR,turnover,bad pass,[],200768,,,1610612748,103,83,2023-10-29T02:13:58Z,5450000,False,,,0,,K. Lowry bad pass TURNOVER (4 TO),"[200768, 1629675]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,4.0,Reid,1629675.0,,,,,,
559,PT02M43.00S,2023-10-29T02:13:52.4Z,4,REGULAR,steal,,[],1629675,,,1610612750,103,83,2023-10-29T02:13:54Z,5460000,False,,,0,,N. Reid STEAL (2 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
560,PT02M37.00S,2023-10-29T02:13:59.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630162,74.98357424441524,16.42156862745098,1610612750,106,83,2023-10-29T02:17:49Z,5470000,False,-168.0,183.0,1,right,A. Edwards 24' 3PT running pullup (19 PTS) (M. Conley 5 AST),"[1630162, 201144]",1610612750.0,MIN,running pullup,,,Edwards,A. Edwards,,,,,,Above the Break 3,24+ Left Center,24.81,Made,19.0,M. Conley,201144.0,5.0,,,,,,,,,,,,,
562,PT02M12.00S,2023-10-29T02:14:23.8Z,4,REGULAR,2pt,Jump Shot,[],1631115,8.754927726675426,27.450980392156865,1610612748,106,83,2023-10-29T02:14:29Z,5490000,False,113.0,30.0,1,left,MISS O. Robinson 11' Jump Shot,[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,,Mid-Range,8-16 Right,11.66,Missed,,,,,,,,,,,,,,,,,
563,PT02M08.00S,2023-10-29T02:14:27.8Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,106,83,2023-10-29T02:14:29Z,5500000,False,,,0,,N. Reid REBOUND (Off:1 Def:7),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Mid-Range,8-16 Right,,,,,,,562.0,8.0,7.0,1.0,,,,,,,,,
564,PT02M02.00S,2023-10-29T02:14:40.1Z,4,REGULAR,turnover,8-second-violation,['team'],0,,,1610612750,106,83,2023-10-29T02:15:00Z,5510000,False,,,0,,MIN 8-second-violation Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,2004.0,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,
565,PT02M02.00S,2023-10-29T02:14:46.9Z,4,REGULAR,substitution,out,[],201144,,,1610612748,106,83,2023-10-29T02:14:52Z,5520000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT02M02.00S,2023-10-29T02:14:46.9Z,4,REGULAR,substitution,in,[],1629162,,,1610612748,106,83,2023-10-29T02:14:52Z,5530000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT02M02.00S,2023-10-29T02:14:53.8Z,4,REGULAR,substitution,out,[],200768,,,1610612748,106,83,2023-10-29T02:15:01Z,5540000,False,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT02M02.00S,2023-10-29T02:14:53.8Z,4,REGULAR,substitution,out,[],1629639,,,1610612748,106,83,2023-10-29T02:15:01Z,5550000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT02M02.00S,2023-10-29T02:14:53.8Z,4,REGULAR,substitution,in,[],1630181,,,1610612748,106,83,2023-10-29T02:15:01Z,5560000,False,,,0,,SUB in: R. Hampton,[1630181],1610612748.0,MIA,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT02M02.00S,2023-10-29T02:14:53.8Z,4,REGULAR,substitution,in,[],1631306,,,1610612748,106,83,2023-10-29T02:15:01Z,5570000,False,,,0,,SUB in: C. Swider,[1631306],1610612748.0,MIA,,,,Swider,C. Swider,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT01M56.00S,2023-10-29T02:15:07.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630696,20.71287779237845,33.57843137254902,1610612748,106,83,2023-10-29T02:18:54Z,5580000,False,82.0,142.0,1,left,MISS D. Smith 16' pullup Shot,[1630696],1610612748.0,MIA,pullup,,,Smith,D. Smith,,,,,,Mid-Range,16-24 Right Center,16.42,Missed,,,,,,,,,,,,,,,,,
572,PT01M55.00S,2023-10-29T02:15:08.2Z,4,REGULAR,rebound,defensive,[],1629638,,,1610612750,106,83,2023-10-29T02:15:11Z,5590000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:3),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,Mid-Range,16-24 Right Center,,,,,,,571.0,3.0,3.0,0.0,,,,,,,,,
573,PT01M55.00S,2023-10-29T02:15:13.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,106,83,2023-10-29T02:15:13Z,5600000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT01M55.00S,2023-10-29T02:16:24.0Z,4,REGULAR,substitution,out,[],1630162,,,1610612750,106,83,2023-10-29T02:16:39Z,5610000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT01M55.00S,2023-10-29T02:16:24.0Z,4,REGULAR,substitution,out,[],1629638,,,1610612750,106,83,2023-10-29T02:16:39Z,5620000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT01M55.00S,2023-10-29T02:16:24.0Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,106,83,2023-10-29T02:16:39Z,5630000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT01M55.00S,2023-10-29T02:16:24.0Z,4,REGULAR,substitution,out,[],203497,,,1610612750,106,83,2023-10-29T02:16:39Z,5640000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT01M55.00S,2023-10-29T02:16:24.0Z,4,REGULAR,substitution,in,[],1631169,,,1610612750,106,83,2023-10-29T02:16:39Z,5650000,False,,,0,,SUB in: J. Minott,[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT01M55.00S,2023-10-29T02:16:24.0Z,4,REGULAR,substitution,in,[],1629003,,,1610612750,106,83,2023-10-29T02:16:39Z,5660000,False,,,0,,SUB in: S. Milton,[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT01M55.00S,2023-10-29T02:16:24.0Z,4,REGULAR,substitution,in,[],1628972,,,1610612750,106,83,2023-10-29T02:16:39Z,5670000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT01M55.00S,2023-10-29T02:16:24.0Z,4,REGULAR,substitution,in,[],1631159,,,1610612750,106,83,2023-10-29T02:16:39Z,5680000,False,,,0,,SUB in: L. Miller,[1631159],1610612750.0,MIN,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT01M43.00S,2023-10-29T02:17:02.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631169,88.25558475689881,52.94117647058824,1610612750,106,83,2023-10-29T02:19:37Z,5690000,False,15.0,58.0,1,right,MISS J. Minott floating Shot,[1631169],1610612750.0,MIN,floating,,,Minott,J. Minott,,,,,,In The Paint (Non-RA),0-8 Center,5.97,Missed,,,,,,,,,,,,,,,,,
583,PT01M41.00S,2023-10-29T02:17:04.4Z,4,REGULAR,rebound,defensive,[],1631115,,,1610612748,106,83,2023-10-29T02:17:06Z,5700000,False,,,0,,O. Robinson REBOUND (Off:0 Def:1),[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,582.0,1.0,1.0,0.0,,,,,,,,,
584,PT01M34.00S,2023-10-29T02:17:12.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,7.30946123521682,47.05882352941176,1610612748,106,83,2023-10-29T02:20:15Z,5710000,False,15.0,16.0,1,left,MISS R. Hampton driving Layup - blocked,"[1630181, 1631169]",1610612748.0,MIA,driving,,,Hampton,R. Hampton,,,,,,Restricted Area,0-8 Center,2.19,Missed,,,,,,,,,,,,,,,,Minott,1631169.0
585,PT01M34.00S,2023-10-29T02:17:12.8Z,4,REGULAR,block,,[],1631169,,,1610612748,106,83,2023-10-29T02:17:31Z,5720000,False,,,0,,J. Minott BLOCK (1 BLK),[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
586,PT01M34.00S,2023-10-29T02:17:12.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,106,83,2023-10-29T02:17:52Z,5730000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,584.0,,,,,,,,,,,,
587,PT01M26.00S,2023-10-29T02:17:43.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631306,4.02431011826544,96.81372549019608,1610612748,106,83,2023-10-29T02:17:57Z,5740000,False,-234.0,-15.0,1,left,MISS C. Swider 3PT,[1631306],1610612748.0,MIA,,,,Swider,C. Swider,,,,,,Left Corner 3,24+ Left,23.46,Missed,,,,,,,,,,,,,,,,,
588,PT01M23.00S,2023-10-29T02:17:46.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,106,83,2023-10-29T02:17:57Z,5750000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,587.0,,,,,,,,,,,,
589,PT01M16.00S,2023-10-29T02:18:06.6Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1631115,12.434296977660972,47.549019607843135,1610612748,106,83,2023-10-29T02:21:01Z,5760000,False,12.0,64.0,1,left,MISS O. Robinson 6' turnaround Hook,[1631115],1610612748.0,MIA,turnaround,,,Robinson,O. Robinson,,,,,,In The Paint (Non-RA),0-8 Center,6.56,Missed,,,,,,,,,,,,,,,,,
590,PT01M14.00S,2023-10-29T02:18:08.9Z,4,REGULAR,rebound,defensive,[],1631159,,,1610612750,106,83,2023-10-29T02:18:08Z,5770000,False,,,0,,L. Miller REBOUND (Off:0 Def:1),[1631159],1610612750.0,MIN,,,,Miller,L. Miller,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,589.0,1.0,1.0,0.0,,,,,,,,,
591,PT01M01.00S,2023-10-29T02:18:21.2Z,4,REGULAR,3pt,Jump Shot,[],1631169,93.11760840998686,3.9215686274509802,1610612750,106,83,2023-10-29T02:18:27Z,5780000,False,-230.0,12.0,1,right,MISS J. Minott 3PT,[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,,Left Corner 3,24+ Left,23.07,Missed,,,,,,,,,,,,,,,,,
