actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
612,PT05M49.00S,2024-12-20T02:43:00.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,89.96386333771353,38.970588235294116,1610612751,84,84,2024-12-20T02:43:11Z,6010000,False,-55.0,42.0,1,right,S. Milton 6' driving floating Jump Shot (10 PTS) (N. Clowney 1 AST),"[1629003, 1641730]",1610612751.0,BKN,driving floating,,,Milton,S. Milton,,,,,In The Paint (Non-RA),0-8 Center,,,,6.92,Made,,,,10.0,N. Clowney,1641730.0,1.0,,,,,,,,
614,PT05M21.00S,2024-12-20T02:43:28.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642347,6.521024967148489,45.34313725490196,1610612761,86,84,2024-12-20T02:44:03Z,6030000,False,23.0,9.0,1,left,J. Shead driving Layup (5 PTS) (G. Dick 2 AST),"[1642347, 1641711]",1610612761.0,TOR,driving,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,,,,2.49,Made,,,,5.0,G. Dick,1641711.0,2.0,,,,,,,,
616,PT05M02.00S,2024-12-20T02:43:48.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629003,92.85479632063075,46.81372549019608,1610612751,86,86,2024-12-20T02:43:53Z,6050000,False,-16.0,15.0,1,right,S. Milton cutting finger roll Layup (12 PTS) (B. Simmons 5 AST),"[1629003, 1627732]",1610612751.0,BKN,cutting finger roll,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,,,,2.17,Made,,,,12.0,B. Simmons,1627732.0,5.0,,,,,,,,
618,PT04M40.00S,2024-12-20T02:44:11.7Z,4,REGULAR,turnover,out-of-bounds,[],1642367,,,1610612761,86,86,2024-12-20T02:44:17Z,6070000,False,,,0,,J. Mogbo bad pass out-of-bounds TURNOVER (1 TO),[1642367],1610612761.0,TOR,bad pass,,,Mogbo,J. Mogbo,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,,,,200833.0,,,,
619,PT04M40.00S,2024-12-20T02:44:15.6Z,4,REGULAR,substitution,out,[],1642266,,,1610612751,86,86,2024-12-20T02:44:27Z,6080000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT04M40.00S,2024-12-20T02:44:15.6Z,4,REGULAR,substitution,out,[],1630592,,,1610612751,86,86,2024-12-20T02:44:27Z,6090000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT04M40.00S,2024-12-20T02:44:15.6Z,4,REGULAR,substitution,in,[],1630567,,,1610612751,86,86,2024-12-20T02:44:27Z,6100000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT04M40.00S,2024-12-20T02:44:15.6Z,4,REGULAR,substitution,in,[],1629661,,,1610612751,86,86,2024-12-20T02:44:27Z,6110000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT04M19.00S,2024-12-20T02:44:52.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629661,85.75886990801577,50.245098039215684,1610612751,86,88,2024-12-20T02:44:57Z,6120000,False,1.0,81.0,1,right,C. Johnson 8' turnaround fadeaway Jump Shot (20 PTS),[1629661],1610612751.0,BKN,turnaround fadeaway,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,8.14,Made,,,,20.0,,,,,,,,,,,
624,PT04M08.00S,2024-12-20T02:45:03.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630534,7.046649145860711,54.166666666666664,1610612761,88,88,2024-12-20T02:45:07Z,6130000,False,-21.0,14.0,1,left,O. Agbaji driving finger roll Layup (20 PTS) (J. Mogbo 4 AST),"[1630534, 1642367]",1610612761.0,TOR,driving finger roll,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,2.49,Made,,,,20.0,J. Mogbo,1642367.0,4.0,,,,,,,,
626,PT03M51.00S,2024-12-20T02:45:19.1Z,4,REGULAR,3pt,Jump Shot,[],1629661,69.99014454664915,76.7156862745098,1610612751,88,88,2024-12-20T02:45:23Z,6150000,False,134.0,230.0,1,right,MISS C. Johnson 26' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,26.56,Missed,,,,,,,,,,,,,,,
627,PT03M49.00S,2024-12-20T02:45:21.1Z,4,REGULAR,rebound,defensive,[],1642367,,,1610612761,88,88,2024-12-20T02:45:23Z,6160000,False,,,0,,J. Mogbo REBOUND (Off:1 Def:4),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Above the Break 3,24+ Right Center,,,,,,,,626.0,,,,,5.0,4.0,1.0,,,,,
629,PT03M37.00S,2024-12-20T02:45:46.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,88,88,2024-12-20T02:45:46Z,6180000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT03M34.00S,2024-12-20T02:48:53.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642367,7.046649145860711,44.36274509803921,1610612761,88,88,2024-12-20T03:30:25Z,6190000,False,28.0,14.0,1,left,MISS J. Mogbo driving Layup,[1642367],1610612761.0,TOR,driving,,,Mogbo,J. Mogbo,,,,,Restricted Area,0-8 Center,,,,3.14,Missed,,,,,,,,,,,,,,,
631,PT03M29.00S,2024-12-20T02:48:58.7Z,4,REGULAR,rebound,defensive,[],1627732,,,1610612751,88,88,2024-12-20T02:49:02Z,6200000,False,,,0,,B. Simmons REBOUND (Off:1 Def:3),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,,,,,630.0,,,,,4.0,3.0,1.0,,,,,
632,PT03M24.00S,2024-12-20T02:49:03.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627827,85.10183968462549,96.07843137254902,1610612751,88,88,2024-12-20T02:49:09Z,6210000,False,230.0,88.0,1,right,MISS D. Finney-Smith 24' running 3PT,[1627827],1610612751.0,BKN,running,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,,,,24.65,Missed,,,,,,,,,,,,,,,
633,PT03M23.00S,2024-12-20T02:49:04.4Z,4,REGULAR,rebound,offensive,[],1629003,,,1610612751,88,88,2024-12-20T02:49:31Z,6220000,False,,,0,,S. Milton REBOUND (Off:1 Def:1),[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,Right Corner 3,24+ Right,,,,,,,,632.0,,,,,2.0,1.0,1.0,,,,,
634,PT03M23.00S,2024-12-20T02:49:08.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629003,94.40999984741211,50.0,1610612751,88,88,2024-12-20T02:49:54Z,6230000,False,0.0,0.0,1,right,MISS S. Milton tip Layup,[1629003],1610612751.0,BKN,tip,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
635,PT03M21.00S,2024-12-20T02:49:10.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,88,88,2024-12-20T02:49:40Z,6240000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,634.0,,,,,,,,,,,,
637,PT03M21.00S,2024-12-20T02:49:24.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,88,88,2024-12-20T02:49:24Z,6260000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT03M07.00S,2024-12-20T02:51:11.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629661,65.91655716162943,13.480392156862745,1610612751,88,88,2024-12-20T02:51:21Z,6270000,False,-183.0,268.0,1,right,MISS C. Johnson 32' step back 3PT,[1629661],1610612751.0,BKN,step back,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,,32.42,Missed,,,,,,,,,,,,,,,
639,PT03M07.00S,2024-12-20T02:51:11.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,88,88,2024-12-20T02:52:11Z,6280000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,638.0,,,,,,,,,,,,
646,PT03M07.00S,2024-12-20T02:51:29.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612751,88,88,2024-12-20T02:53:25Z,6290000,False,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202049.0,,,,
641,PT02M46.00S,2024-12-20T02:51:47.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630567,11.12023653088042,56.372549019607845,1610612761,90,88,2024-12-20T02:53:25Z,6300000,False,-32.0,52.0,1,left,S. Barnes 6' pullup Jump Shot (16 PTS),[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,6.1,Made,,,,16.0,,,,,,,,,,,
642,PT02M24.00S,2024-12-20T02:52:09.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,91.27792378449409,61.274509803921575,1610612751,90,90,2024-12-20T02:52:19Z,6310000,False,56.0,29.0,1,right,C. Johnson 6' driving floating Jump Shot (22 PTS) (B. Simmons 6 AST),"[1629661, 1627732]",1610612751.0,BKN,driving floating,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,6.36,Made,,,,22.0,B. Simmons,1627732.0,6.0,,,,,,,,
644,PT02M13.00S,2024-12-20T02:52:23.4Z,4,REGULAR,foul,personal,[],1627732,,,1610612761,90,90,2024-12-20T02:52:44Z,6330000,False,,,0,,B. Simmons personal FOUL (2 PF),"[1627732, 1630567]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1204.0,2.0,0.0,Barnes,1630567.0
647,PT01M58.00S,2024-12-20T02:53:27.6Z,4,REGULAR,2pt,Jump Shot,[],1642347,13.091327201051248,8.823529411764707,1610612761,90,90,2024-12-20T02:53:34Z,6350000,False,206.0,71.0,1,left,MISS J. Shead 21' pullup Shot,[1642347],1610612761.0,TOR,pullup,,,Shead,J. Shead,,,,,Mid-Range,16-24 Right,,,,21.77,Missed,,,,,,,,,,,,,,,
648,PT01M55.00S,2024-12-20T02:53:29.8Z,4,REGULAR,rebound,defensive,[],1627732,,,1610612751,90,90,2024-12-20T02:53:29Z,6360000,False,,,0,,B. Simmons REBOUND (Off:1 Def:4),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,16-24 Right,,,,,,,,647.0,,,,,5.0,4.0,1.0,,,,,
649,PT01M50.00S,2024-12-20T02:53:34.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629661,80.3712220762155,93.38235294117648,1610612751,90,93,2024-12-20T02:53:42Z,6370000,False,217.0,132.0,1,right,C. Johnson 25' 3PT running (25 PTS) (B. Simmons 7 AST),"[1629661, 1627732]",1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,25.39,Made,,,,25.0,B. Simmons,1627732.0,7.0,,,,,,,,
651,PT01M39.00S,2024-12-20T02:53:49.5Z,4,REGULAR,3pt,Jump Shot,[],1630567,34.247700394218136,49.26470588235294,1610612761,90,93,2024-12-20T02:53:55Z,6390000,False,4.0,269.0,1,left,MISS S. Barnes 26' step back 3PT,[1630567],1610612761.0,TOR,step back,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,,26.94,Missed,,,,,,,,,,,,,,,
652,PT01M35.00S,2024-12-20T02:53:53.5Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612751,90,93,2024-12-20T02:54:05Z,6400000,False,,,0,,C. Johnson REBOUND (Off:0 Def:9),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,651.0,,,,,9.0,9.0,0.0,,,,,
653,PT01M20.00S,2024-12-20T02:54:10.3Z,4,REGULAR,foul,personal,['2freethrow'],1642347,,,1610612751,90,93,2024-12-20T02:54:18Z,6410000,False,,,0,,J. Shead shooting personal FOUL (4 PF) (Johnson 2 FT),"[1642347, 1629661]",1610612761.0,TOR,shooting,,,Shead,J. Shead,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1204.0,4.0,0.0,Johnson,1629661.0
655,PT01M20.00S,2024-12-20T02:54:39.6Z,4,REGULAR,freethrow,1 of 2,[],1629661,,,1610612751,90,94,2024-12-20T02:54:39Z,6430000,False,,,0,,C. Johnson Free Throw 1 of 2 (26 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,Made,,,,26.0,,,,,,,,,,,
656,PT01M20.00S,2024-12-20T02:54:57.1Z,4,REGULAR,freethrow,2 of 2,[],1629661,,,1610612751,90,95,2024-12-20T02:54:57Z,6440000,False,,,0,,C. Johnson Free Throw 2 of 2 (27 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,Made,,,,27.0,,,,,,,,,,,
657,PT01M02.00S,2024-12-20T02:55:22.1Z,4,REGULAR,foul,offensive,[],1630567,,,1610612761,90,95,2024-12-20T02:55:33Z,6450000,False,,,0,,S. Barnes offensive FOUL (3 PF),"[1630567, 1641730]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,202049.0,3.0,0.0,Clowney,1641730.0
659,PT01M02.00S,2024-12-20T02:55:22.1Z,4,REGULAR,turnover,offensive foul,[],1630567,,,1610612761,90,95,2024-12-20T02:55:22Z,6470000,False,,,0,,S. Barnes offensive foul TURNOVER (3 TO),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,3.0,,,,,,,,,,,,,,,202049.0,,,,
660,PT00M38.20S,2024-12-20T02:55:59.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1627732,91.93495400788436,32.1078431372549,1610612751,90,95,2024-12-20T02:56:04Z,6480000,False,-89.0,23.0,1,right,MISS B. Simmons 9' driving floating Shot,[1627732],1610612751.0,BKN,driving floating,,,Simmons,B. Simmons,,,,,Mid-Range,8-16 Left,,,,9.25,Missed,,,,,,,,,,,,,,,
661,PT00M36.40S,2024-12-20T02:56:01.6Z,4,REGULAR,rebound,defensive,[],1642367,,,1610612761,90,95,2024-12-20T02:56:01Z,6490000,False,,,0,,J. Mogbo REBOUND (Off:1 Def:5),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Mid-Range,8-16 Left,,,,,,,,660.0,,,,,6.0,5.0,1.0,,,,,
662,PT00M32.00S,2024-12-20T02:56:06.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641711,12.828515111695138,3.431372549019608,1610612761,90,95,2024-12-20T02:56:22Z,6500000,False,233.0,68.0,1,left,MISS G. Dick 24' running 3PT - blocked,"[1641711, 1627827]",1610612761.0,TOR,running,,,Dick,G. Dick,,,,,Right Corner 3,24+ Right,,,,24.26,Missed,Finney-Smith,1627827.0,,,,,,,,,,,,,
663,PT00M32.00S,2024-12-20T02:56:06.0Z,4,REGULAR,block,,[],1627827,,,1610612761,90,95,2024-12-20T02:56:08Z,6510000,False,,,0,,D. Finney-Smith BLOCK (2 BLK),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
664,PT00M29.30S,2024-12-20T02:56:08.7Z,4,REGULAR,rebound,defensive,[],1629003,,,1610612751,90,95,2024-12-20T02:56:35Z,6520000,False,,,0,,S. Milton REBOUND (Off:1 Def:2),[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,Right Corner 3,24+ Right,,,,,,,,662.0,,,,,3.0,2.0,1.0,,,,,
665,PT00M28.30S,2024-12-20T02:56:17.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,90,95,2024-12-20T02:56:17Z,6530000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M26.80S,2024-12-20T02:58:00.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642367,,,1610612751,90,95,2024-12-20T02:58:20Z,6540000,False,,,0,,J. Mogbo take personal FOUL (3 PF) (Johnson 2 FT),"[1642367, 1629661]",1610612761.0,TOR,take,,,Mogbo,J. Mogbo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,202049.0,3.0,0.0,Johnson,1629661.0
668,PT00M26.80S,2024-12-20T02:58:26.8Z,4,REGULAR,freethrow,1 of 2,[],1629661,,,1610612751,90,96,2024-12-20T02:58:26Z,6560000,False,,,0,,C. Johnson Free Throw 1 of 2 (28 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,Made,,,,28.0,,,,,,,,,,,
669,PT00M26.80S,2024-12-20T02:58:43.5Z,4,REGULAR,freethrow,2 of 2,[],1629661,,,1610612751,90,97,2024-12-20T02:58:43Z,6570000,False,,,0,,C. Johnson Free Throw 2 of 2 (29 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,Made,,,,29.0,,,,,,,,,,,
670,PT00M26.80S,2024-12-20T02:58:47.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,90,97,2024-12-20T02:58:47Z,6580000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M26.80S,2024-12-20T02:59:54.2Z,4,REGULAR,substitution,out,[],1642367,,,1610612761,90,97,2024-12-20T03:00:10Z,6590000,False,,,0,,SUB out: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M26.80S,2024-12-20T02:59:54.2Z,4,REGULAR,substitution,out,[],1642347,,,1610612761,90,97,2024-12-20T03:00:10Z,6600000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M26.80S,2024-12-20T02:59:54.2Z,4,REGULAR,substitution,in,[],1642419,,,1610612761,90,97,2024-12-20T03:00:10Z,6610000,False,,,0,,SUB in: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M26.80S,2024-12-20T02:59:54.2Z,4,REGULAR,substitution,in,[],203482,,,1610612761,90,97,2024-12-20T03:00:10Z,6620000,False,,,0,,SUB in: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M24.40S,2024-12-20T03:00:29.3Z,4,REGULAR,3pt,Jump Shot,[],1641711,20.18725361366623,92.8921568627451,1610612761,90,97,2024-12-20T03:01:05Z,6630000,False,-214.0,137.0,1,left,MISS G. Dick 25' pullup 3PT,[1641711],1610612761.0,TOR,pullup,,,Dick,G. Dick,,,,,Above the Break 3,24+ Left Center,,,,25.47,Missed,,,,,,,,,,,,,,,
676,PT00M22.50S,2024-12-20T03:00:31.2Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612751,90,97,2024-12-20T03:01:05Z,6640000,False,,,0,,C. Johnson REBOUND (Off:0 Def:10),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,675.0,,,,,10.0,10.0,0.0,,,,,
677,PT00M22.50S,2024-12-20T03:00:38.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630567,,,1610612751,90,97,2024-12-20T03:01:04Z,6650000,False,,,0,,S. Barnes personal FOUL (4 PF) (Johnson 2 FT),"[1630567, 1629661]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202049.0,4.0,0.0,Johnson,1629661.0
679,PT00M22.50S,2024-12-20T03:01:08.5Z,4,REGULAR,freethrow,1 of 2,[],1629661,,,1610612751,90,98,2024-12-20T03:01:08Z,6670000,False,,,0,,C. Johnson Free Throw 1 of 2 (30 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,Made,,,,30.0,,,,,,,,,,,
680,PT00M22.50S,2024-12-20T03:01:26.2Z,4,REGULAR,freethrow,2 of 2,[],1629661,,,1610612751,90,99,2024-12-20T03:01:26Z,6680000,False,,,0,,C. Johnson Free Throw 2 of 2 (31 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,Made,,,,31.0,,,,,,,,,,,
681,PT00M17.20S,2024-12-20T03:01:36.3Z,4,REGULAR,foul,personal,[],1641730,,,1610612761,90,99,2024-12-20T03:01:43Z,6690000,False,,,0,,N. Clowney personal FOUL (5 PF),"[1641730, 203482]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,200833.0,5.0,0.0,Olynyk,203482.0
683,PT00M15.80S,2024-12-20T03:01:57.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641711,6.1268068331143235,50.73529411764706,1610612761,92,99,2024-12-20T03:02:02Z,6710000,False,-4.0,5.0,1,left,G. Dick cutting DUNK (19 PTS) (S. Barnes 6 AST),"[1641711, 1630567]",1610612761.0,TOR,cutting,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,,,,0.63,Made,,,,19.0,S. Barnes,1630567.0,6.0,,,,,,,,
685,PT00M14.70S,2024-12-20T03:02:05.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642419,,,1610612751,92,99,2024-12-20T03:02:22Z,6730000,False,,,0,,J. Battle take personal FOUL (2 PF) (Johnson 2 FT),"[1642419, 1629661]",1610612761.0,TOR,take,,,Battle,J. Battle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Johnson,1629661.0
687,PT00M14.70S,2024-12-20T03:02:31.2Z,4,REGULAR,freethrow,1 of 2,[],1629661,,,1610612751,92,100,2024-12-20T03:02:31Z,6750000,False,,,0,,C. Johnson Free Throw 1 of 2 (32 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,Made,,,,32.0,,,,,,,,,,,
688,PT00M14.70S,2024-12-20T03:02:47.4Z,4,REGULAR,freethrow,2 of 2,[],1629661,,,1610612751,92,101,2024-12-20T03:02:47Z,6760000,False,,,0,,C. Johnson Free Throw 2 of 2 (33 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,Made,,,,33.0,,,,,,,,,,,
689,PT00M04.90S,2024-12-20T03:02:59.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203482,6.1268068331143235,46.568627450980394,1610612761,94,101,2024-12-20T03:03:39Z,6770000,False,17.0,5.0,1,left,K. Olynyk cutting finger roll Layup (8 PTS) (J. Battle 1 AST),"[203482, 1642419]",1610612761.0,TOR,cutting finger roll,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,1.79,Made,,,,8.0,J. Battle,1642419.0,1.0,,,,,,,,
691,PT00M00.00S,2024-12-20T03:03:09.7Z,4,REGULAR,period,end,[],0,,,1610612751,94,101,2024-12-20T03:03:09Z,6790000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT00M00.00S,2024-12-20T03:04:31.1Z,4,REGULAR,game,end,[],0,,,0,94,101,2024-12-20T03:04:31Z,6800000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
