actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,shotResult,pointsTotal,area,areaDetail,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulDrawnPlayerName,foulDrawnPersonId
591,PT06M38.00S,2025-02-13T02:37:03.0Z,4,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,94,115,2025-02-13T02:37:20Z,5830000,False,,,0,,MISS E. Mobley Free Throw 1 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
592,PT06M38.00S,2025-02-13T02:37:03.0Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612739,94,115,2025-02-13T02:37:20Z,5840000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,591.0,,,,,,,
593,PT06M38.00S,2025-02-13T02:37:03.0Z,4,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,94,115,2025-02-13T02:37:20Z,5850000,False,,,0,,MISS E. Mobley Free Throw 2 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
594,PT06M36.00S,2025-02-13T02:37:05.0Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612761,94,115,2025-02-13T02:37:20Z,5860000,False,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,593.0,2.0,2.0,0.0,,,,
595,PT06M16.00S,2025-02-13T02:37:40.3Z,4,REGULAR,2pt,Jump Shot,[],1642367,92.06636005256242,76.47058823529412,1610612761,94,115,2025-02-13T02:37:50Z,5870000,False,132.0,22.0,1,right,MISS J. Mogbo 13' Jump Shot,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,Missed,,Mid-Range,8-16 Right,13.42,,,,,,,,,,,,,,
596,PT06M13.00S,2025-02-13T02:37:43.3Z,4,REGULAR,rebound,offensive,[],1642266,,,1610612761,94,115,2025-02-13T02:37:50Z,5880000,False,,,0,,J. Walter REBOUND (Off:1 Def:3),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,595.0,4.0,3.0,1.0,,,,
597,PT06M11.00S,2025-02-13T02:37:44.7Z,4,REGULAR,turnover,lost ball,[],1642266,,,1610612761,94,115,2025-02-13T02:37:53Z,5890000,False,,,0,,J. Walter lost ball TURNOVER (2 TO),"[1642266, 1641854]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,2.0,Porter Jr.,1641854.0,,,,,,,,
598,PT06M11.00S,2025-02-13T02:37:44.7Z,4,REGULAR,steal,,[],1641854,,,1610612739,94,115,2025-02-13T02:40:15Z,5900000,False,,,0,,C. Porter Jr. STEAL (2 STL),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,
599,PT06M07.00S,2025-02-13T02:37:51.8Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630596,5.601182654402102,50.73529411764706,1610612739,94,117,2025-02-13T02:48:48Z,5910000,False,-4.0,0.0,1,left,E. Mobley running DUNK (12 PTS) (D. Garland 8 AST),"[1630596, 1629636]",1610612739.0,CLE,running,,,Mobley,E. Mobley,,,,,,,,Made,12.0,Restricted Area,0-8 Center,0.37,D. Garland,1629636.0,8.0,,,,,,,,,,,
600,PT05M46.00S,2025-02-13T02:38:09.2Z,4,REGULAR,3pt,Jump Shot,[],1641711,67.88764783180025,38.72549019607843,1610612761,94,117,2025-02-13T02:38:15Z,5920000,False,-56.0,249.0,1,right,MISS G. Dick 25' pullup 3PT,[1641711],1610612761.0,TOR,pullup,,,Dick,G. Dick,,,,,,,,Missed,,Above the Break 3,24+ Center,25.57,,,,,,,,,,,,,,
602,PT05M46.00S,2025-02-13T02:38:09.2Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,94,117,2025-02-13T02:38:15Z,5930000,False,,,0,,E. Mobley REBOUND (Off:4 Def:11),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,600.0,15.0,11.0,4.0,,,,
603,PT05M34.00S,2025-02-13T02:38:21.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,8.754927726675426,38.72549019607843,1610612739,94,117,2025-02-13T02:38:27Z,5940000,False,56.0,30.0,1,left,MISS E. Mobley 6' Layup - blocked,"[1630596, 1630567]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,In The Paint (Non-RA),0-8 Center,6.38,,,,,,,,,,,Barnes,1630567.0,,
604,PT05M34.00S,2025-02-13T02:38:21.8Z,4,REGULAR,block,,[],1630567,,,1610612739,94,117,2025-02-13T02:38:24Z,5950000,False,,,0,,S. Barnes BLOCK (3 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,
605,PT05M31.00S,2025-02-13T02:38:24.8Z,4,REGULAR,rebound,defensive,[],1642367,,,1610612761,94,117,2025-02-13T02:38:27Z,5960000,False,,,0,,J. Mogbo REBOUND (Off:1 Def:3),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,603.0,4.0,3.0,1.0,,,,
606,PT05M29.00S,2025-02-13T02:38:26.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641711,67.49342969776609,61.76470588235294,1610612761,94,117,2025-02-13T02:50:06Z,5970000,False,59.0,253.0,1,right,MISS G. Dick 25' running 3PT,[1641711],1610612761.0,TOR,running,,,Dick,G. Dick,,,,,,,,Missed,,Above the Break 3,24+ Center,25.98,,,,,,,,,,,,,,
607,PT05M25.00S,2025-02-13T02:38:30.8Z,4,REGULAR,rebound,offensive,[],1630567,,,1610612761,94,117,2025-02-13T02:38:33Z,5980000,False,,,0,,S. Barnes REBOUND (Off:2 Def:9),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,606.0,11.0,9.0,2.0,,,,
608,PT05M24.00S,2025-02-13T02:38:32.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642266,93.51182654402102,50.73529411764706,1610612761,96,117,2025-02-13T02:50:32Z,5990000,False,4.0,8.0,1,right,J. Walter DUNK (2 PTS) (S. Barnes 7 AST),"[1642266, 1630567]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,Made,2.0,Restricted Area,0-8 Center,0.93,S. Barnes,1630567.0,7.0,,,,,,,,,,,
610,PT05M07.00S,2025-02-13T02:38:47.6Z,4,REGULAR,3pt,Jump Shot,[],1629636,31.35676741130092,62.254901960784316,1610612739,96,117,2025-02-13T02:50:52Z,6010000,False,-61.0,242.0,1,left,MISS D. Garland 24' step back 3PT,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,,,,Missed,,Above the Break 3,24+ Center,24.99,,,,,,,,,,,,,,
611,PT05M07.00S,2025-02-13T02:38:47.6Z,4,REGULAR,rebound,defensive,[],1641711,,,1610612761,96,117,2025-02-13T02:39:00Z,6020000,False,,,0,,G. Dick REBOUND (Off:0 Def:2),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,610.0,2.0,2.0,0.0,,,,
612,PT04M58.00S,2025-02-13T02:38:57.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,87.59855453350855,41.17647058823529,1610612761,98,117,2025-02-13T02:58:01Z,6030000,False,-44.0,64.0,1,right,S. Barnes 7' driving finger roll Layup (16 PTS),[1630567],1610612761.0,TOR,driving finger roll,,,Barnes,S. Barnes,,,,,,,,Made,16.0,In The Paint (Non-RA),0-8 Center,7.78,,,,,,,,,,,,,,
614,PT04M52.00S,2025-02-13T02:39:12.7Z,4,REGULAR,foul,personal,[],1642266,,,1610612739,98,117,2025-02-13T02:39:25Z,6050000,False,,,0,,J. Walter take personal FOUL (2 PF),"[1642266, 1629636]",1610612761.0,TOR,take,,,Walter,J. Walter,,,,,1627541.0,2.0,0.0,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,Garland,1629636.0
616,PT04M52.00S,2025-02-13T02:39:23.0Z,4,REGULAR,substitution,out,[],1642367,,,1610612739,98,117,2025-02-13T02:39:38Z,6070000,False,,,0,,SUB out: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT04M52.00S,2025-02-13T02:39:23.0Z,4,REGULAR,substitution,out,[],1630567,,,1610612739,98,117,2025-02-13T02:39:38Z,6080000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT04M52.00S,2025-02-13T02:39:23.0Z,4,REGULAR,substitution,out,[],1630193,,,1610612739,98,117,2025-02-13T02:39:38Z,6090000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT04M52.00S,2025-02-13T02:39:23.0Z,4,REGULAR,substitution,out,[],1630241,,,1610612739,98,117,2025-02-13T02:39:38Z,6100000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT04M52.00S,2025-02-13T02:39:23.0Z,4,REGULAR,substitution,in,[],1642347,,,1610612739,98,117,2025-02-13T02:39:38Z,6110000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT04M52.00S,2025-02-13T02:39:23.0Z,4,REGULAR,substitution,in,[],1630534,,,1610612739,98,117,2025-02-13T02:39:38Z,6120000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT04M52.00S,2025-02-13T02:39:23.0Z,4,REGULAR,substitution,in,[],1631115,,,1610612739,98,117,2025-02-13T02:39:38Z,6130000,False,,,0,,SUB in: O. Robinson,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT04M52.00S,2025-02-13T02:39:23.0Z,4,REGULAR,substitution,in,[],1628386,,,1610612739,98,117,2025-02-13T02:39:38Z,6140000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT04M38.00S,2025-02-13T02:39:47.3Z,4,REGULAR,foul,personal,['2freethrow'],1631115,,,1610612739,98,117,2025-02-13T02:39:55Z,6150000,False,,,0,,O. Robinson shooting personal FOUL (1 PF) (Allen 2 FT),"[1631115, 1628386]",1610612761.0,TOR,shooting,,,Robinson,O. Robinson,,,,,1628171.0,1.0,0.0,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,Allen,1628386.0
626,PT04M38.00S,2025-02-13T02:40:10.0Z,4,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,98,118,2025-02-13T02:40:10Z,6170000,False,,,0,,J. Allen Free Throw 1 of 2 (12 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
627,PT04M38.00S,2025-02-13T02:40:25.4Z,4,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,98,119,2025-02-13T02:40:25Z,6180000,False,,,0,,J. Allen Free Throw 2 of 2 (13 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
628,PT04M28.00S,2025-02-13T02:40:40.1Z,4,REGULAR,3pt,Jump Shot,[],1630534,93.64323258869908,3.6764705882352944,1610612761,98,119,2025-02-13T03:05:15Z,6190000,False,-232.0,7.0,1,right,MISS O. Agbaji 3PT,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,Missed,,Left Corner 3,24+ Left,23.17,,,,,,,,,,,,,,
629,PT04M25.00S,2025-02-13T02:40:43.1Z,4,REGULAR,rebound,defensive,[],1641854,,,1610612739,98,119,2025-02-13T03:05:15Z,6200000,False,,,0,,C. Porter Jr. REBOUND (Off:1 Def:2),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,628.0,3.0,2.0,1.0,,,,
630,PT04M23.00S,2025-02-13T02:40:45.5Z,4,REGULAR,turnover,bad pass,[],1641854,,,1610612739,98,119,2025-02-13T03:05:26Z,6210000,False,,,0,,C. Porter Jr. bad pass TURNOVER (1 TO),"[1641854, 1641711]",1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,Above the Break 3,24+ Center,,,,,1.0,Dick,1641711.0,,,,,,,,
631,PT04M23.00S,2025-02-13T02:40:45.5Z,4,REGULAR,steal,,[],1641711,,,1610612761,98,119,2025-02-13T02:40:48Z,6220000,False,,,0,,G. Dick STEAL (1 STL),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,
632,PT04M21.00S,2025-02-13T02:40:50.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641711,68.28186596583443,64.4607843137255,1610612761,98,119,2025-02-13T03:07:30Z,6230000,False,72.0,246.0,1,right,MISS G. Dick 25' pullup 3PT,[1641711],1610612761.0,TOR,pullup,,,Dick,G. Dick,,,,,,,,Missed,,Above the Break 3,24+ Center,25.61,,,,,,,,,,,,,,
633,PT04M18.00S,2025-02-13T02:40:53.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612761,98,119,2025-02-13T03:07:30Z,6240000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,632.0,,,,,,,
635,PT04M18.00S,2025-02-13T02:40:54.1Z,4,REGULAR,substitution,out,[],1629636,,,1610612761,98,119,2025-02-13T02:41:26Z,6260000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT04M18.00S,2025-02-13T02:40:54.1Z,4,REGULAR,substitution,in,[],1642281,,,1610612761,98,119,2025-02-13T02:41:26Z,6270000,False,,,0,,SUB in: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT04M17.00S,2025-02-13T02:41:14.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641711,92.85479632063075,52.450980392156865,1610612761,98,119,2025-02-13T03:08:37Z,6280000,False,12.0,15.0,1,right,MISS G. Dick floating Shot,[1641711],1610612761.0,TOR,floating,,,Dick,G. Dick,,,,,,,,Missed,,Restricted Area,0-8 Center,1.92,,,,,,,,,,,,,,
638,PT04M16.00S,2025-02-13T02:41:15.9Z,4,REGULAR,rebound,defensive,[],1641854,,,1610612739,98,119,2025-02-13T03:08:37Z,6290000,False,,,0,,C. Porter Jr. REBOUND (Off:1 Def:3),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,637.0,4.0,3.0,1.0,,,,
639,PT04M03.00S,2025-02-13T02:41:26.1Z,4,REGULAR,3pt,Jump Shot,[],1629622,25.706307490144546,15.441176470588236,1610612739,98,119,2025-02-13T02:41:31Z,6300000,False,173.0,189.0,1,left,MISS M. Strus 25' bank 3PT,[1629622],1610612739.0,CLE,bank,,,Strus,M. Strus,,,,,,,,Missed,,Above the Break 3,24+ Right Center,25.62,,,,,,,,,,,,,,
640,PT03M59.00S,2025-02-13T02:41:30.1Z,4,REGULAR,rebound,defensive,[],1631115,,,1610612761,98,119,2025-02-13T02:41:31Z,6310000,False,,,0,,O. Robinson REBOUND (Off:2 Def:2),[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,639.0,4.0,2.0,2.0,,,,
641,PT03M49.00S,2025-02-13T02:41:39.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631115,82.21090670170827,47.30392156862745,1610612761,98,119,2025-02-13T02:41:44Z,6320000,False,-13.0,115.0,1,right,MISS O. Robinson 11' bank Shot,[1631115],1610612761.0,TOR,bank,,,Robinson,O. Robinson,,,,,,,,Missed,,In The Paint (Non-RA),8-16 Center,11.55,,,,,,,,,,,,,,
642,PT03M47.00S,2025-02-13T02:41:41.2Z,4,REGULAR,rebound,defensive,[],1629622,,,1610612739,98,119,2025-02-13T02:41:44Z,6330000,False,,,0,,M. Strus REBOUND (Off:0 Def:5),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,641.0,5.0,5.0,0.0,,,,
643,PT03M32.00S,2025-02-13T02:41:56.9Z,4,REGULAR,3pt,Jump Shot,[],1642281,24.129434954007884,11.519607843137255,1610612739,98,122,2025-02-13T02:42:01Z,6340000,False,192.0,174.0,1,left,J. Tyson 25' 3PT  (6 PTS) (E. Mobley 5 AST),"[1642281, 1630596]",1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,Made,6.0,Above the Break 3,24+ Right Center,25.96,E. Mobley,1630596.0,5.0,,,,,,,,,,,
645,PT03M30.00S,2025-02-13T02:42:04.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,98,122,2025-02-13T02:42:04Z,6360000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT03M30.00S,2025-02-13T02:42:07.8Z,4,REGULAR,substitution,out,[],1641711,,,1610612761,98,122,2025-02-13T02:43:28Z,6370000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT03M30.00S,2025-02-13T02:42:07.8Z,4,REGULAR,substitution,out,[],1631115,,,1610612761,98,122,2025-02-13T02:43:28Z,6380000,False,,,0,,SUB out: O. Robinson,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT03M30.00S,2025-02-13T02:42:07.8Z,4,REGULAR,substitution,out,[],1629622,,,1610612761,98,122,2025-02-13T02:43:28Z,6390000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT03M30.00S,2025-02-13T02:42:07.8Z,4,REGULAR,substitution,out,[],1630596,,,1610612761,98,122,2025-02-13T02:43:28Z,6400000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT03M30.00S,2025-02-13T02:42:07.8Z,4,REGULAR,substitution,out,[],1628386,,,1610612761,98,122,2025-02-13T02:43:28Z,6410000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT03M30.00S,2025-02-13T02:42:07.8Z,4,REGULAR,substitution,in,[],1642419,,,1610612761,98,122,2025-02-13T02:43:28Z,6420000,False,,,0,,SUB in: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT03M30.00S,2025-02-13T02:42:07.8Z,4,REGULAR,substitution,in,[],1642367,,,1610612761,98,122,2025-02-13T02:43:28Z,6430000,False,,,0,,SUB in: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT03M30.00S,2025-02-13T02:42:07.8Z,4,REGULAR,substitution,in,[],1641734,,,1610612761,98,122,2025-02-13T02:43:28Z,6440000,False,,,0,,SUB in: E. Bates,[1641734],1610612739.0,CLE,,,,Bates,E. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT03M30.00S,2025-02-13T02:42:07.8Z,4,REGULAR,substitution,in,[],1631247,,,1610612761,98,122,2025-02-13T02:43:28Z,6450000,False,,,0,,SUB in: L. Travers,[1631247],1610612739.0,CLE,,,,Travers,L. Travers,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT03M30.00S,2025-02-13T02:42:07.8Z,4,REGULAR,substitution,in,[],202684,,,1610612761,98,122,2025-02-13T02:43:28Z,6460000,False,,,0,,SUB in: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT03M11.00S,2025-02-13T02:43:54.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642419,93.24901445466492,47.549019607843135,1610612761,98,122,2025-02-13T02:44:02Z,6470000,False,-12.0,11.0,1,right,MISS J. Battle cutting finger roll Layup,[1642419],1610612761.0,TOR,cutting finger roll,,,Battle,J. Battle,,,,,,,,Missed,,Restricted Area,0-8 Center,1.65,,,,,,,,,,,,,,
657,PT03M09.00S,2025-02-13T02:43:56.4Z,4,REGULAR,rebound,defensive,[],1631247,,,1610612739,98,122,2025-02-13T02:44:02Z,6480000,False,,,0,,L. Travers REBOUND (Off:0 Def:1),[1631247],1610612739.0,CLE,,,,Travers,L. Travers,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,656.0,1.0,1.0,0.0,,,,
658,PT02M50.00S,2025-02-13T02:44:14.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202684,6.521024967148489,49.50980392156863,1610612739,98,124,2025-02-13T02:44:19Z,6490000,False,2.0,9.0,1,left,T. Thompson Hook (2 PTS) (C. Porter Jr. 3 AST),"[202684, 1641854]",1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,Made,2.0,Restricted Area,0-8 Center,0.91,C. Porter Jr.,1641854.0,3.0,,,,,,,,,,,
661,PT02M36.00S,2025-02-13T02:44:41.4Z,4,REGULAR,2pt,Jump Shot,[],1642266,90.62089356110381,74.26470588235294,1610612761,100,124,2025-02-13T02:44:51Z,6520000,False,121.0,36.0,1,right,J. Walter 12' fadeaway Jump Shot (4 PTS) (J. Shead 1 AST),"[1642266, 1642347]",1610612761.0,TOR,fadeaway,,,Walter,J. Walter,,,,,,,,Made,4.0,Mid-Range,8-16 Right,12.64,J. Shead,1642347.0,1.0,,,,,,,,,,,
663,PT02M10.00S,2025-02-13T02:45:08.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202684,15.193823915900131,49.26470588235294,1610612739,100,124,2025-02-13T03:06:04Z,6540000,False,4.0,90.0,1,left,MISS T. Thompson 9' driving floating Shot,[202684],1610612739.0,CLE,driving floating,,,Thompson,T. Thompson,,,,,,,,Missed,,In The Paint (Non-RA),8-16 Center,9.04,,,,,,,,,,,,,,
664,PT02M09.00S,2025-02-13T02:45:09.9Z,4,REGULAR,rebound,offensive,[],1631247,,,1610612739,100,124,2025-02-13T03:01:02Z,6550000,False,,,0,,L. Travers REBOUND (Off:1 Def:1),[1631247],1610612739.0,CLE,,,,Travers,L. Travers,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,663.0,2.0,1.0,1.0,,,,
665,PT02M08.00S,2025-02-13T02:45:13.4Z,4,REGULAR,turnover,bad pass,[],1631247,,,1610612739,100,124,2025-02-13T02:59:47Z,6552500,False,,,0,,L. Travers bad pass TURNOVER (1 TO),"[1631247, 1642266]",1610612739.0,CLE,,,,Travers,L. Travers,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,1.0,Walter,1642266.0,,,,,,,,
666,PT02M08.00S,2025-02-13T02:45:13.4Z,4,REGULAR,steal,,[],1642266,,,1610612761,100,124,2025-02-13T02:45:15Z,6553750,False,,,0,,J. Walter STEAL (1 STL),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,
667,PT02M05.00S,2025-02-13T02:45:17.2Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642266,94.56307490144546,50.98039215686274,1610612761,102,124,2025-02-13T02:59:47Z,6555000,False,5.0,-1.0,1,right,J. Walter running DUNK (6 PTS),[1642266],1610612761.0,TOR,running,,,Walter,J. Walter,,,,,,,,Made,6.0,Restricted Area,0-8 Center,0.51,,,,,,,,,,,,,,
668,PT01M46.00S,2025-02-13T02:45:35.6Z,4,REGULAR,3pt,Jump Shot,[],1641734,33.98488830486202,56.372549019607845,1610612739,102,127,2025-02-13T02:45:40Z,6590000,False,-32.0,267.0,1,left,E. Bates 26' 3PT pullup (3 PTS) (T. Thompson 1 AST),"[1641734, 202684]",1610612739.0,CLE,pullup,,,Bates,E. Bates,,,,,,,,Made,3.0,Above the Break 3,24+ Center,26.89,T. Thompson,202684.0,1.0,,,,,,,,,,,
670,PT01M36.00S,2025-02-13T02:45:48.4Z,4,REGULAR,3pt,Jump Shot,[],1642419,94.1688567674113,3.6764705882352944,1610612761,105,127,2025-02-13T02:45:52Z,6610000,False,-232.0,2.0,1,right,J. Battle 3PT  (11 PTS) (J. Shead 2 AST),"[1642419, 1642347]",1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,Made,11.0,Left Corner 3,24+ Left,23.16,J. Shead,1642347.0,2.0,,,,,,,,,,,
672,PT01M19.00S,2025-02-13T02:46:09.2Z,4,REGULAR,2pt,Jump Shot,[],1641734,5.732588699080158,29.411764705882355,1610612739,105,127,2025-02-13T02:46:16Z,6630000,False,103.0,1.0,1,left,MISS E. Bates 10' driving floating Shot,[1641734],1610612739.0,CLE,driving floating,,,Bates,E. Bates,,,,,,,,Missed,,Mid-Range,8-16 Right,10.29,,,,,,,,,,,,,,
673,PT01M17.00S,2025-02-13T02:46:11.2Z,4,REGULAR,rebound,defensive,[],1642419,,,1610612761,105,127,2025-02-13T02:46:16Z,6640000,False,,,0,,J. Battle REBOUND (Off:1 Def:2),[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,672.0,3.0,2.0,1.0,,,,
674,PT01M13.00S,2025-02-13T02:46:15.1Z,4,REGULAR,turnover,lost ball,[],1642347,,,1610612761,105,127,2025-02-13T02:46:19Z,6650000,False,,,0,,J. Shead lost ball TURNOVER (2 TO),"[1642347, 1641734]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,Mid-Range,8-16 Left,,,,,2.0,Bates,1641734.0,,,,,,,,
