actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
634,PT00M41.60S,2022-01-03T01:25:45.5Z,4,REGULAR,turnover,lost ball,[],1630532,,,1610612753,96,98,2022-01-03T01:25:49Z,6250000,,,0,,F. Wagner lost ball TURNOVER (3 TO),"[1630532, 203935]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,3.0,,,,,,,,,,,,,,,,,Smart,203935.0,
635,PT00M41.60S,2022-01-03T01:25:45.5Z,4,REGULAR,steal,,[],203935,,,1610612738,96,98,2022-01-03T01:25:47Z,6260000,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT00M37.80S,2022-01-03T01:25:49.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,93.64323258869908,51.225490196078425,1610612738,98,98,2022-01-03T01:25:58Z,6270000,6.0,7.0,1,right,J. Brown running Layup (45 PTS) (M. Smart 7 AST),"[1627759, 203935]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,,,0.95,Made,,,,,,,45.0,M. Smart,203935.0,7.0,,,,,,,
638,PT00M37.80S,2022-01-03T01:25:57.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,98,98,2022-01-03T01:25:57Z,6290000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT00M37.30S,2022-01-03T01:26:46.8Z,4,REGULAR,turnover,5-second-violation,['team'],0,,,1610612753,98,98,2022-01-03T01:28:24Z,6295000,,,0,,ORL 5-second-violation Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,204059.0,,,,,,,,,,,,,,,,,,,,
640,PT00M30.90S,2022-01-03T01:28:01.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627759,92.85479632063075,50.49019607843137,1610612738,100,98,2022-01-03T01:28:04Z,6310000,2.0,15.0,1,right,J. Brown driving finger roll Layup (47 PTS),[1627759],1610612738.0,BOS,driving finger roll,,,Brown,J. Brown,,,,,,,1.49,Made,,,,,,,47.0,,,,,,,,,,
641,PT00M21.80S,2022-01-03T01:28:15.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204025,7.30946123521682,50.98039215686274,1610612753,100,100,2022-01-03T01:28:37Z,6320000,-5.0,16.0,1,left,T. Frazier driving Layup (14 PTS),[204025],1610612753.0,ORL,driving,,,Frazier,T. Frazier,,,,,,,1.69,Made,,,,,,,14.0,,,,,,,,,,
643,PT00M01.80S,2022-01-03T01:28:40.4Z,4,REGULAR,2pt,Jump Shot,[],1627759,82.07950065703022,81.86274509803921,1610612738,100,100,2022-01-03T01:28:46Z,6330000,159.0,116.0,1,right,MISS J. Brown 19' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,,,19.71,Missed,,,,,,,,,,,,,,,,,
644,PT00M01.80S,2022-01-03T01:28:40.4Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,100,100,2022-01-03T01:28:46Z,6340000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:12),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,643.0,15.0,12.0,3.0,,,,,,,,,,,
654,PT00M00.60S,2022-01-03T01:28:41.4Z,4,REGULAR,instantreplay,request,[],0,,,1610612753,100,100,2022-01-03T01:34:40Z,6341250,,,0,,,[],,,overturned,,,,,,,,,204059.0,,,,,,,,,,,,,,,,,,,,Timeout called before end of period
649,PT00M00.60S,2022-01-03T01:28:42.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,100,100,2022-01-03T01:32:57Z,6342500,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M00.60S,2022-01-03T01:28:43.4Z,4,REGULAR,substitution,out,[],203471,,,1610612753,100,100,2022-01-03T01:33:33Z,6343750,,,0,,SUB out: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT00M00.60S,2022-01-03T01:28:43.4Z,4,REGULAR,substitution,in,[],201143,,,1610612753,100,100,2022-01-03T01:33:33Z,6344375,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT00M00.00S,2022-01-03T01:28:48.4Z,4,REGULAR,period,end,[],0,,,1610612753,100,100,2022-01-03T01:28:48Z,6350000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT05M00.00S,2022-01-03T01:34:07.5Z,5,OVERTIME,substitution,out,['startperiod'],1629684,,,1610612753,100,100,2022-01-03T01:34:21Z,6370000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT05M00.00S,2022-01-03T01:34:07.5Z,5,OVERTIME,substitution,in,['startperiod'],203471,,,1610612753,100,100,2022-01-03T01:34:21Z,6380000,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT05M00.00S,2022-01-03T01:34:43.8Z,5,OVERTIME,period,start,[],0,,,0,100,100,2022-01-03T01:34:43Z,6390000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT04M55.00S,2022-01-03T01:34:47.4Z,5,OVERTIME,jumpball,recovered,[],203082,,,1610612753,100,100,2022-01-03T01:34:47Z,6410000,,,0,,Jump Ball W. Carter Jr. vs. A. Horford: Tip to T. Ross,"[203082, 1628976, 201143]",1610612753.0,ORL,startperiod,T. Ross,203082.0,Ross,T. Ross,Carter Jr.,1628976.0,Horford,201143.0,,,,,,,,,,,,,,,,,,,,,
660,PT04M42.00S,2022-01-03T01:35:00.1Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1630532,8.360709592641262,64.95098039215686,1610612753,100,100,2022-01-03T01:35:09Z,6440000,-75.0,26.0,1,left,MISS F. Wagner 7' driving Layup - blocked,"[1630532, 201143]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,,,7.92,Missed,Horford,201143.0,,,,,,,,,,,,,,,
661,PT04M42.00S,2022-01-03T01:35:00.1Z,5,OVERTIME,block,,[],201143,,,1610612753,100,100,2022-01-03T01:35:03Z,6450000,,,0,,A. Horford BLOCK (5 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT04M39.00S,2022-01-03T01:35:03.1Z,5,OVERTIME,rebound,offensive,[],203082,,,1610612753,100,100,2022-01-03T01:35:09Z,6460000,,,0,,T. Ross REBOUND (Off:1 Def:2),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,660.0,3.0,2.0,1.0,,,,,,,,,,,
663,PT04M37.00S,2022-01-03T01:35:05.5Z,5,OVERTIME,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203082,15.193823915900131,34.31372549019608,1610612753,100,102,2022-01-03T01:35:14Z,6470000,78.0,90.0,1,left,T. Ross 11' Jump Shot (29 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,11.96,Made,,,,,,,29.0,,,,,,,,,,
664,PT04M17.00S,2022-01-03T01:35:25.3Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],203471,92.9862023653088,47.05882352941176,1610612738,102,102,2022-01-03T01:35:28Z,6480000,-15.0,13.0,1,right,D. Schroder driving Layup (15 PTS),[203471],1610612738.0,BOS,driving,,,Schroder,D. Schroder,,,,,,,1.99,Made,,,,,,,15.0,,,,,,,,,,
665,PT03M53.00S,2022-01-03T01:35:49.3Z,5,OVERTIME,2pt,Jump Shot,[],204025,16.113666228646515,88.72549019607843,1610612753,102,102,2022-01-03T01:35:59Z,6490000,-194.0,99.0,1,left,MISS T. Frazier 21' Jump Shot,[204025],1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,,,21.74,Missed,,,,,,,,,,,,,,,,,
666,PT03M51.00S,2022-01-03T01:35:51.1Z,5,OVERTIME,rebound,offensive,[],203914,,,1610612753,102,102,2022-01-03T01:35:51Z,6500000,,,0,,G. Harris REBOUND (Off:1 Def:2),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,665.0,3.0,2.0,1.0,,,,,,,,,,,
667,PT03M50.00S,2022-01-03T01:35:52.9Z,5,OVERTIME,turnover,lost ball,[],1628976,,,1610612753,102,102,2022-01-03T01:36:02Z,6510000,,,0,,W. Carter Jr. lost ball TURNOVER (3 TO),"[1628976, 203471]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,3.0,,,,,,,,,,,,,,,,,Schroder,203471.0,
668,PT03M50.00S,2022-01-03T01:35:52.9Z,5,OVERTIME,steal,,[],203471,,,1610612738,102,102,2022-01-03T01:35:54Z,6520000,,,0,,D. Schroder STEAL (1 STL),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT03M40.00S,2022-01-03T01:36:03.6Z,5,OVERTIME,3pt,Jump Shot,['fromturnover'],203471,66.04796320630749,53.431372549019606,1610612738,105,102,2022-01-03T01:36:08Z,6530000,17.0,267.0,1,right,D. Schroder 26' 3PT  (18 PTS) (J. Richardson 4 AST),"[203471, 1626196]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,26.72,Made,,,,,,,18.0,J. Richardson,1626196.0,4.0,,,,,,,
671,PT03M29.00S,2022-01-03T01:36:13.0Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],203914,8.09789750328515,54.41176470588235,1610612753,105,104,2022-01-03T01:36:23Z,6550000,-22.0,24.0,1,left,G. Harris driving Layup (23 PTS) (T. Frazier 3 AST),"[203914, 204025]",1610612753.0,ORL,driving,,,Harris,G. Harris,,,,,,,3.23,Made,,,,,,,23.0,T. Frazier,204025.0,3.0,,,,,,,
673,PT03M03.00S,2022-01-03T01:36:39.4Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1627759,86.02168199737189,53.92156862745098,1610612738,105,104,2022-01-03T01:36:45Z,6570000,20.0,79.0,1,right,MISS J. Brown 8' driving floating Shot,[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,,,8.13,Missed,,,,,,,,,,,,,,,,,
674,PT03M01.00S,2022-01-03T01:36:41.4Z,5,OVERTIME,rebound,defensive,[],203082,,,1610612753,105,104,2022-01-03T01:36:45Z,6580000,,,0,,T. Ross REBOUND (Off:1 Def:3),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,673.0,4.0,3.0,1.0,,,,,,,,,,,
675,PT02M50.00S,2022-01-03T01:36:55.2Z,5,OVERTIME,foul,personal,[],203935,,,1610612753,105,104,2022-01-03T01:37:04Z,6590000,,,0,,M. Smart personal FOUL (5 PF),"[203935, 1628976]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,1628159.0,,,,,,,,,,,,,,5.0,0.0,Carter Jr.,1628976.0,,,
677,PT02M50.00S,2022-01-03T01:37:17.9Z,5,OVERTIME,substitution,out,[],201143,,,1610612753,105,104,2022-01-03T01:37:22Z,6610000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT02M50.00S,2022-01-03T01:37:17.9Z,5,OVERTIME,substitution,in,[],1629684,,,1610612753,105,104,2022-01-03T01:37:22Z,6620000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT02M40.00S,2022-01-03T01:37:37.9Z,5,OVERTIME,3pt,Jump Shot,[],203914,19.267411300919843,95.83333333333334,1610612753,105,104,2022-01-03T01:37:42Z,6630000,-229.0,129.0,1,left,MISS G. Harris 26' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,26.28,Missed,,,,,,,,,,,,,,,,,
680,PT02M38.00S,2022-01-03T01:37:39.9Z,5,OVERTIME,rebound,defensive,[],203935,,,1610612738,105,104,2022-01-03T01:37:42Z,6640000,,,0,,M. Smart REBOUND (Off:1 Def:6),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,679.0,7.0,6.0,1.0,,,,,,,,,,,
681,PT02M23.00S,2022-01-03T01:37:55.8Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],203935,92.24704336399473,44.86060049019608,1610612738,105,104,2022-01-03T01:38:18Z,6650000,-26.0,20.0,1,right,MISS M. Smart driving Layup - blocked,"[203935, 1630532]",1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,,,3.28,Missed,Wagner,1630532.0,,,,,,,,,,,,,,,
685,PT02M23.00S,2022-01-03T01:37:55.8Z,5,OVERTIME,block,,[],1630532,,,1610612738,105,104,2022-01-03T01:38:52Z,6655000,,,0,,F. Wagner BLOCK (1 BLK),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT02M20.00S,2022-01-03T01:37:58.8Z,5,OVERTIME,rebound,defensive,[],1628976,,,1610612753,105,104,2022-01-03T01:38:18Z,6660000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:13),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,681.0,16.0,13.0,3.0,,,,,,,,,,,
683,PT02M06.00S,2022-01-03T01:38:14.6Z,5,OVERTIME,turnover,traveling,[],204025,,,1610612753,105,104,2022-01-03T01:38:29Z,6670000,,,0,,T. Frazier traveling TURNOVER (2 TO),[204025],1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,204059.0,2.0,,,,,,,,,,,,,,,,,,,
684,PT01M58.00S,2022-01-03T01:38:38.3Z,5,OVERTIME,turnover,traveling,[],1626196,,,1610612738,105,104,2022-01-03T01:38:45Z,6680000,,,0,,J. Richardson traveling TURNOVER (2 TO),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,204059.0,2.0,,,,,,,,,,,,,,,,,,,
686,PT01M41.00S,2022-01-03T01:39:09.6Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630532,7.046649145860711,54.41176470588235,1610612753,105,104,2022-01-03T01:39:15Z,6690000,-22.0,14.0,1,left,MISS F. Wagner driving finger roll Layup,[1630532],1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,,,2.6,Missed,,,,,,,,,,,,,,,,,
687,PT01M38.00S,2022-01-03T01:39:12.6Z,5,OVERTIME,rebound,defensive,[],1629684,,,1610612738,105,104,2022-01-03T01:39:15Z,6700000,,,0,,G. Williams REBOUND (Off:3 Def:3),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,686.0,6.0,3.0,3.0,,,,,,,,,,,
688,PT01M29.00S,2022-01-03T01:39:22.0Z,5,OVERTIME,3pt,Jump Shot,[],1627759,63.81406044678055,49.26470588235294,1610612738,108,104,2022-01-03T01:39:25Z,6710000,-4.0,288.0,1,right,J. Brown 28' 3PT pullup (50 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,,,28.76,Made,,,,,,,50.0,,,,,,,,,,
689,PT01M18.00S,2022-01-03T01:39:41.2Z,5,OVERTIME,3pt,Jump Shot,[],203082,33.85348226018397,48.529411764705884,1610612753,108,104,2022-01-03T01:39:46Z,6720000,7.0,266.0,1,left,MISS T. Ross 26' pullup 3PT,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,,,26.58,Missed,,,,,,,,,,,,,,,,,
690,PT01M14.00S,2022-01-03T01:39:45.2Z,5,OVERTIME,rebound,defensive,[],1627759,,,1610612738,108,104,2022-01-03T01:39:46Z,6730000,,,0,,J. Brown REBOUND (Off:0 Def:11),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,689.0,11.0,11.0,0.0,,,,,,,,,,,
691,PT01M11.00S,2022-01-03T01:39:49.2Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626196,91.67214191852825,49.50980392156863,1610612738,110,104,2022-01-03T01:39:56Z,6740000,-2.0,26.0,1,right,J. Richardson running finger roll Layup (9 PTS) (J. Brown 3 AST),"[1626196, 1627759]",1610612738.0,BOS,running finger roll,,,Richardson,J. Richardson,,,,,,,2.59,Made,,,,,,,9.0,J. Brown,1627759.0,3.0,,,,,,,
693,PT01M11.00S,2022-01-03T01:40:04.5Z,5,OVERTIME,timeout,full,['team'],0,,,1610612753,110,104,2022-01-03T01:49:18Z,6760000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT01M07.00S,2022-01-03T01:41:39.6Z,5,OVERTIME,3pt,Jump Shot,[],203082,4.02431011826544,96.07843137254902,1610612753,110,107,2022-01-03T01:41:48Z,6770000,-230.0,-15.0,1,left,T. Ross 3PT fadeaway (32 PTS) (W. Carter Jr. 7 AST),"[203082, 1628976]",1610612753.0,ORL,fadeaway,,,Ross,T. Ross,,,,,,,23.09,Made,,,,,,,32.0,W. Carter Jr.,1628976.0,7.0,,,,,,,
696,PT01M07.00S,2022-01-03T01:41:45.9Z,5,OVERTIME,foul,personal,['1freethrow'],1629684,,,1610612753,110,107,2022-01-03T01:41:51Z,6790000,,,0,,G. Williams shooting personal FOUL (6 PF) (Ross 1 FT),"[1629684, 203082]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,1628159.0,,,,,,,,,,,,,,6.0,1.0,Ross,203082.0,,,
698,PT01M07.00S,2022-01-03T01:41:58.6Z,5,OVERTIME,substitution,out,[],1629684,,,1610612753,110,107,2022-01-03T01:42:05Z,6810000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT01M07.00S,2022-01-03T01:41:58.6Z,5,OVERTIME,substitution,in,[],201143,,,1610612753,110,107,2022-01-03T01:42:05Z,6820000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT01M07.00S,2022-01-03T01:42:32.8Z,5,OVERTIME,freethrow,1 of 1,[],203082,,,1610612753,110,108,2022-01-03T01:42:32Z,6830000,,,0,,T. Ross Free Throw 1 of 1 (33 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,Made,,,,,,,33.0,,,,,,,,,,
701,PT00M58.50S,2022-01-03T01:42:54.0Z,5,OVERTIME,foul,personal,[],204025,,,1610612738,110,108,2022-01-03T01:43:11Z,6840000,,,0,,T. Frazier personal FOUL (4 PF),"[204025, 1626196]",1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,204059.0,,,,,,,,,,,,,,4.0,0.0,Richardson,1626196.0,,,
703,PT00M49.90S,2022-01-03T01:43:19.0Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1626196,92.72339027595268,58.82352941176471,1610612738,110,108,2022-01-03T01:43:23Z,6860000,44.0,16.0,1,right,MISS J. Richardson driving Layup - blocked,"[1626196, 1628976]",1610612738.0,BOS,driving,,,Richardson,J. Richardson,,,,,,,4.69,Missed,Carter Jr.,1628976.0,,,,,,,,,,,,,,,
704,PT00M49.90S,2022-01-03T01:43:19.0Z,5,OVERTIME,block,,[],1628976,,,1610612738,110,108,2022-01-03T01:43:21Z,6870000,,,0,,W. Carter Jr. BLOCK (1 BLK),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT00M46.80S,2022-01-03T01:43:22.1Z,5,OVERTIME,rebound,defensive,[],1630532,,,1610612753,110,108,2022-01-03T01:43:23Z,6880000,,,0,,F. Wagner REBOUND (Off:1 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,703.0,3.0,2.0,1.0,,,,,,,,,,,
706,PT00M43.90S,2022-01-03T01:43:25.0Z,5,OVERTIME,3pt,Jump Shot,['fastbreak'],1630532,24.655059132720105,11.27450980392157,1610612753,110,108,2022-01-03T01:44:40Z,6890000,194.0,179.0,1,left,MISS F. Wagner 26' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,26.39,Missed,,,,,,,,,,,,,,,,,
707,PT00M42.40S,2022-01-03T01:43:26.5Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612753,110,108,2022-01-03T01:43:45Z,6900000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,706.0,,,,,,,,,,,,,,
708,PT00M42.40S,2022-01-03T01:43:33.9Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1626196,,,1610612753,110,108,2022-01-03T01:43:52Z,6910000,,,0,,J. Richardson loose ball personal FOUL (3 PF) (Carter Jr. 2 FT),"[1626196, 1628976]",1610612738.0,BOS,loose ball,,,Richardson,J. Richardson,,,,,204059.0,,,,,,,,,,,,,,3.0,0.0,Carter Jr.,1628976.0,,,
710,PT00M42.40S,2022-01-03T01:44:04.9Z,5,OVERTIME,freethrow,1 of 2,['2ndchance'],1628976,,,1610612753,110,108,2022-01-03T01:44:04Z,6930000,,,0,,MISS W. Carter Jr. Free Throw 1 of 2,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,
711,PT00M42.40S,2022-01-03T01:44:04.9Z,5,OVERTIME,rebound,offensive,"['deadball', 'team']",0,,,1610612753,110,108,2022-01-03T01:44:04Z,6940000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,710.0,,,,,,,,,,,,,,
712,PT00M42.40S,2022-01-03T01:44:23.6Z,5,OVERTIME,freethrow,2 of 2,['2ndchance'],1628976,,,1610612753,110,109,2022-01-03T01:44:23Z,6950000,,,0,,W. Carter Jr. Free Throw 2 of 2 (15 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,,,,,,,15.0,,,,,,,,,,
713,PT00M27.40S,2022-01-03T01:44:41.7Z,5,OVERTIME,3pt,Jump Shot,[],201143,94.1688567674113,96.07843137254902,1610612738,113,109,2022-01-03T01:44:47Z,6960000,230.0,2.0,1,right,A. Horford 3PT  (9 PTS) (J. Brown 4 AST),"[201143, 1627759]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,23.04,Made,,,,,,,9.0,J. Brown,1627759.0,4.0,,,,,,,
715,PT00M18.80S,2022-01-03T01:44:54.0Z,5,OVERTIME,3pt,Jump Shot,[],1628976,33.196452036793694,46.568627450980394,1610612753,113,109,2022-01-03T01:45:04Z,6980000,17.0,260.0,1,left,MISS W. Carter Jr. 26' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,26.01,Missed,,,,,,,,,,,,,,,,,
716,PT00M16.80S,2022-01-03T01:45:01.6Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612753,113,109,2022-01-03T01:45:01Z,6990000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,715.0,,,,,,,,,,,,,,
717,PT00M16.80S,2022-01-03T01:45:02.4Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1627759,,,1610612753,113,109,2022-01-03T01:45:08Z,7000000,,,0,,J. Brown loose ball personal FOUL (4 PF) (Wagner 2 FT),"[1627759, 1630532]",1610612738.0,BOS,loose ball,,,Brown,J. Brown,,,,,204059.0,,,,,,,,,,,,,,4.0,0.0,Wagner,1630532.0,,,
719,PT00M16.80S,2022-01-03T01:45:26.3Z,5,OVERTIME,freethrow,1 of 2,['2ndchance'],1630532,,,1610612753,113,110,2022-01-03T01:45:26Z,7020000,,,0,,F. Wagner Free Throw 1 of 2 (13 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,
720,PT00M16.80S,2022-01-03T01:45:45.2Z,5,OVERTIME,freethrow,2 of 2,['2ndchance'],1630532,,,1610612753,113,111,2022-01-03T01:45:45Z,7030000,,,0,,F. Wagner Free Throw 2 of 2 (14 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,
721,PT00M15.10S,2022-01-03T01:45:52.4Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",204025,,,1610612738,113,111,2022-01-03T01:46:02Z,7040000,,,0,,T. Frazier take personal FOUL (5 PF) (Schroder 2 FT),"[204025, 203471]",1610612753.0,ORL,take,,,Frazier,T. Frazier,,,,,1629178.0,,,,,,,,,,,,,,5.0,0.0,Schroder,203471.0,,,
723,PT00M15.10S,2022-01-03T01:46:26.8Z,5,OVERTIME,freethrow,1 of 2,[],203471,,,1610612738,114,111,2022-01-03T01:46:26Z,7060000,,,0,,D. Schroder Free Throw 1 of 2 (19 PTS),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,Made,,,,,,,19.0,,,,,,,,,,
724,PT00M15.10S,2022-01-03T01:46:26.8Z,5,OVERTIME,freethrow,2 of 2,[],203471,,,1610612738,114,111,2022-01-03T01:46:55Z,7070000,,,0,,MISS D. Schroder Free Throw 2 of 2,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,Missed,,,,,,,,,,,,,,,,,
725,PT00M15.10S,2022-01-03T01:46:26.8Z,5,OVERTIME,rebound,defensive,[],203082,,,1610612753,114,111,2022-01-03T01:46:55Z,7080000,,,0,,T. Ross REBOUND (Off:1 Def:4),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,724.0,5.0,4.0,1.0,,,,,,,,,,,
726,PT00M06.60S,2022-01-03T01:47:46.8Z,5,OVERTIME,jumpball,recovered,[],203471,,,1610612753,114,111,2022-01-03T01:47:46Z,7090000,,,0,,Jump Ball J. Brown vs. T. Frazier: Tip to D. Schroder,"[203471, 1627759, 204025]",1610612738.0,BOS,heldball,D. Schroder,203471.0,Schroder,D. Schroder,Brown,1627759.0,Frazier,204025.0,,,,,,,,,,,,,,,,,,,,,
729,PT00M06.60S,2022-01-03T01:47:46.8Z,5,OVERTIME,turnover,lost ball,[],204025,,,1610612753,114,111,2022-01-03T01:47:46Z,7120000,,,0,,T. Frazier lost ball TURNOVER (3 TO),"[204025, 1627759]",1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,,3.0,,,,,,,,,,,,,,,,,Brown,1627759.0,
