actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
645,PT01M12.00S,2022-03-06T20:25:00.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,118,113,2022-03-06T20:25:00Z,6220000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT01M12.00S,2022-03-06T20:26:26.0Z,4,REGULAR,substitution,out,[],1628971,,,1610612751,118,113,2022-03-06T20:26:45Z,6230000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT01M12.00S,2022-03-06T20:26:26.0Z,4,REGULAR,substitution,in,[],201609,,,1610612751,118,113,2022-03-06T20:26:45Z,6240000,,,0,,SUB in: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT01M03.00S,2022-03-06T20:26:56.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,79.97700394218134,47.794117647058826,1610612751,118,115,2022-03-06T20:27:00Z,6250000,-11.0,136.0,1,right,K. Durant 13' pullup Jump Shot (37 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,13.61,Made,37.0,,,,,,,,,,,,,,,,,,
649,PT00M39.40S,2022-03-06T20:27:23.2Z,4,REGULAR,3pt,Jump Shot,[],1627759,17.427726675427067,4.901960784313726,1610612738,121,115,2022-03-06T20:27:28Z,6260000,225.0,111.0,1,left,J. Brown 25' 3PT  (19 PTS) (M. Smart 9 AST),"[1627759, 203935]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,25.15,Made,19.0,M. Smart,203935.0,9.0,,,,,,,,,,,,,,,
651,PT00M34.10S,2022-03-06T20:27:34.4Z,4,REGULAR,3pt,Jump Shot,[],201142,64.33968462549278,58.82352941176471,1610612751,121,115,2022-03-06T20:27:58Z,6280000,44.0,283.0,1,right,MISS K. Durant 28' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,28.61,Missed,,,,,,,,,,,,,,,,,,,
652,PT00M31.40S,2022-03-06T20:27:37.1Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,121,115,2022-03-06T20:27:40Z,6290000,,,0,,J. Brown REBOUND (Off:1 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,651.0,4.0,3.0,1.0,,,
653,PT00M31.30S,2022-03-06T20:27:42.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201609,,,1610612738,121,115,2022-03-06T20:27:56Z,6300000,,,0,,G. Dragic personal FOUL (4 PF) (Brown 2 FT),"[201609, 1627759]",1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,2534.0,,4.0,0.0,Brown,1627759.0,,,,,,,,,
655,PT00M31.30S,2022-03-06T20:28:16.5Z,4,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,122,115,2022-03-06T20:28:16Z,6320000,,,0,,J. Brown Free Throw 1 of 2 (20 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
656,PT00M31.30S,2022-03-06T20:28:36.1Z,4,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,123,115,2022-03-06T20:28:36Z,6330000,,,0,,J. Brown Free Throw 2 of 2 (21 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
657,PT00M22.10S,2022-03-06T20:28:49.1Z,4,REGULAR,foul,personal,['2freethrow'],203935,,,1610612751,123,115,2022-03-06T20:29:01Z,6340000,,,0,,M. Smart shooting personal FOUL (4 PF) (Claxton 2 FT),"[203935, 1629651]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,202007.0,,4.0,0.0,Claxton,1629651.0,,,,,,,,,
659,PT00M22.10S,2022-03-06T20:29:17.9Z,4,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,123,116,2022-03-06T20:29:17Z,6360000,,,0,,N. Claxton Free Throw 1 of 2 (4 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
660,PT00M22.10S,2022-03-06T20:29:32.8Z,4,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,123,117,2022-03-06T20:29:32Z,6370000,,,0,,N. Claxton Free Throw 2 of 2 (5 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
661,PT00M20.10S,2022-03-06T20:29:41.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203552,,,1610612738,123,117,2022-03-06T20:29:46Z,6380000,,,0,,S. Curry take personal FOUL (2 PF) (Tatum 2 FT),"[203552, 1628369]",1610612751.0,BKN,take,,,Curry,S. Curry,,,,,,,,,,,2534.0,,2.0,0.0,Tatum,1628369.0,,,,,,,,,
663,PT00M20.10S,2022-03-06T20:30:07.1Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,123,117,2022-03-06T20:30:07Z,6400000,,,0,,MISS J. Tatum Free Throw 1 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Missed,,,,,,,,,,,,,,,,,,,
664,PT00M20.10S,2022-03-06T20:30:07.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,123,117,2022-03-06T20:30:07Z,6410000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,663.0,,,,,,
665,PT00M20.10S,2022-03-06T20:30:19.4Z,4,REGULAR,substitution,out,[],1629651,,,1610612738,123,117,2022-03-06T20:30:27Z,6420000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M20.10S,2022-03-06T20:30:19.4Z,4,REGULAR,substitution,in,[],201988,,,1610612738,123,117,2022-03-06T20:30:27Z,6430000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M20.10S,2022-03-06T20:30:41.2Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,124,117,2022-03-06T20:30:41Z,6440000,,,0,,J. Tatum Free Throw 2 of 2 (52 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,52.0,,,,,,,,,,,,,,,,,,
668,PT00M14.60S,2022-03-06T20:30:49.3Z,4,REGULAR,3pt,Jump Shot,[],202681,57.76938239159002,38.970588235294116,1610612751,124,120,2022-03-06T20:30:55Z,6450000,-55.0,344.0,1,right,K. Irving 34' 3PT  (19 PTS) (K. Durant 8 AST),"[202681, 201142]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,34.89,Made,19.0,K. Durant,201142.0,8.0,,,,,,,,,,,,,,,
670,PT00M12.10S,2022-03-06T20:30:56.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201609,,,1610612738,124,120,2022-03-06T20:31:03Z,6470000,,,0,,G. Dragic take personal FOUL (5 PF) (Tatum 2 FT),"[201609, 1628369]",1610612751.0,BKN,take,,,Dragic,G. Dragic,,,,,,,,,,,201246.0,,5.0,0.0,Tatum,1628369.0,,,,,,,,,
672,PT00M12.10S,2022-03-06T20:31:19.9Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,125,120,2022-03-06T20:31:19Z,6490000,,,0,,J. Tatum Free Throw 1 of 2 (53 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,53.0,,,,,,,,,,,,,,,,,,
673,PT00M12.10S,2022-03-06T20:31:28.2Z,4,REGULAR,substitution,out,[],201988,,,1610612738,125,120,2022-03-06T20:31:33Z,6500000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M12.10S,2022-03-06T20:31:28.2Z,4,REGULAR,substitution,in,[],1629651,,,1610612738,125,120,2022-03-06T20:31:33Z,6510000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M12.10S,2022-03-06T20:31:45.4Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,126,120,2022-03-06T20:31:45Z,6520000,,,0,,J. Tatum Free Throw 2 of 2 (54 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,54.0,,,,,,,,,,,,,,,,,,
676,PT00M12.10S,2022-03-06T20:31:50.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,126,120,2022-03-06T20:31:50Z,6530000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M11.10S,2022-03-06T20:33:33.2Z,4,REGULAR,turnover,out-of-bounds,[],201142,,,1610612751,126,120,2022-03-06T20:33:47Z,6540000,,,0,,K. Durant step out-of-bounds TURNOVER (7 TO),[201142],1610612751.0,BKN,step,,,Durant,K. Durant,,,,,,,,,,,2534.0,7.0,,,,,,,,,,,,,
678,PT00M00.00S,2022-03-06T20:33:54.4Z,4,REGULAR,period,end,[],0,,,1610612738,126,120,2022-03-06T20:33:54Z,6550000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M00.00S,2022-03-06T20:34:38.4Z,4,REGULAR,game,end,[],0,,,0,126,120,2022-03-06T20:34:38Z,6560000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
