actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
542,PT05M35.00S,2021-12-19T02:06:36.1Z,4,REGULAR,substitution,out,[],1630202,,,1610612738,103,97,2021-12-19T02:06:47Z,5340000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,
543,PT05M35.00S,2021-12-19T02:06:36.1Z,4,REGULAR,substitution,out,[],202683,,,1610612738,103,97,2021-12-19T02:06:47Z,5350000,,,0,,SUB out: E. Freedom,[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,,,,,,,,
544,PT05M35.00S,2021-12-19T02:06:36.1Z,4,REGULAR,substitution,out,[],1630174,,,1610612738,103,97,2021-12-19T02:06:47Z,5360000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,
545,PT05M35.00S,2021-12-19T02:06:36.1Z,4,REGULAR,substitution,out,[],1629011,,,1610612738,103,97,2021-12-19T02:06:47Z,5370000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
546,PT05M35.00S,2021-12-19T02:06:36.1Z,4,REGULAR,substitution,in,[],1629057,,,1610612738,103,97,2021-12-19T02:06:47Z,5380000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
547,PT05M35.00S,2021-12-19T02:06:36.1Z,4,REGULAR,substitution,in,[],1627759,,,1610612738,103,97,2021-12-19T02:06:47Z,5390000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
548,PT05M35.00S,2021-12-19T02:06:36.1Z,4,REGULAR,substitution,in,[],203935,,,1610612738,103,97,2021-12-19T02:06:47Z,5400000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
549,PT05M35.00S,2021-12-19T02:06:36.1Z,4,REGULAR,substitution,in,[],203457,,,1610612738,103,97,2021-12-19T02:06:47Z,5410000,,,0,,SUB in: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
550,PT05M35.00S,2021-12-19T02:07:00.6Z,4,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,104,97,2021-12-19T02:07:00Z,5420000,,,0,,J. Tatum Free Throw 1 of 1 (23 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
551,PT05M25.00S,2021-12-19T02:07:15.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,82.7365308804205,39.21568627450981,1610612752,104,97,2021-12-19T02:07:30Z,5430000,-54.0,110.0,1,right,MISS E. Fournier 12' driving floating Shot,[203095],1610612752.0,NYK,driving floating,,,Fournier,E. Fournier,,,,,12.23,Missed,,,,,,,,,,,,,,,,,,
552,PT05M24.00S,2021-12-19T02:07:16.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,104,97,2021-12-19T02:14:43Z,5440000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,551.0,,,,,,,,,,
553,PT05M24.00S,2021-12-19T02:07:27.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,104,97,2021-12-19T02:14:24Z,5442500,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT05M24.00S,2021-12-19T02:07:35.0Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612738,104,97,2021-12-19T02:14:36Z,5443750,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT05M24.00S,2021-12-19T02:08:34.2Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612738,104,97,2021-12-19T02:14:12Z,5445000,,,0,,,[],1610612738.0,BOS,overturned,,,,,,,,,,,,,,,2530.0,,,,,,,,,,,,,
558,PT05M05.00S,2021-12-19T02:09:29.1Z,4,REGULAR,turnover,bad pass,[],1628369,,,1610612738,104,97,2021-12-19T02:09:33Z,5500000,,,0,,J. Tatum bad pass TURNOVER (3 TO),"[1628369, 203457]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,3.0,Noel,203457.0,,
559,PT05M05.00S,2021-12-19T02:09:29.1Z,4,REGULAR,steal,,[],203457,,,1610612752,104,97,2021-12-19T02:11:22Z,5510000,,,0,,N. Noel STEAL (1 STL),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
560,PT04M51.00S,2021-12-19T02:09:42.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203457,91.80354796320631,53.18627450980392,1610612752,104,99,2021-12-19T02:09:51Z,5520000,16.0,25.0,1,right,N. Noel cutting Layup (4 PTS) (E. Fournier 3 AST),"[203457, 203095]",1610612752.0,NYK,cutting,,,Noel,N. Noel,,,,,2.92,Made,4.0,E. Fournier,203095.0,3.0,,,,,,,,,,,,,,
562,PT04M32.00S,2021-12-19T02:10:02.1Z,4,REGULAR,foul,personal,['2freethrow'],202689,,,1610612738,104,99,2021-12-19T02:10:20Z,5540000,,,0,,K. Walker shooting personal FOUL (5 PF) (Richardson 2 FT),"[202689, 1626196]",1610612752.0,NYK,shooting,,,Walker,K. Walker,,,,,,,,,,,1627962.0,5.0,0.0,,,,,Richardson,1626196.0,,,,,
564,PT04M32.00S,2021-12-19T02:10:32.8Z,4,REGULAR,freethrow,1 of 2,[],1626196,,,1610612738,104,99,2021-12-19T02:10:32Z,5560000,,,0,,MISS J. Richardson Free Throw 1 of 2,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,Missed,,,,,,,,,,,,,,,,,,
565,PT04M32.00S,2021-12-19T02:10:32.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,104,99,2021-12-19T02:10:32Z,5570000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,564.0,,,,,,,,,,
566,PT04M32.00S,2021-12-19T02:10:48.4Z,4,REGULAR,freethrow,2 of 2,[],1626196,,,1610612738,105,99,2021-12-19T02:10:48Z,5580000,,,0,,J. Richardson Free Throw 2 of 2 (24 PTS),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
567,PT04M15.00S,2021-12-19T02:11:09.8Z,4,REGULAR,3pt,Jump Shot,[],202692,90.62089356110381,95.34313725490196,1610612752,105,102,2021-12-19T02:11:15Z,5590000,227.0,36.0,1,right,A. Burks 3PT  (19 PTS) (J. Randle 7 AST),"[202692, 203944]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,22.95,Made,19.0,J. Randle,203944.0,7.0,,,,,,,,,,,,,,
569,PT03M49.00S,2021-12-19T02:11:35.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,6.783837056504599,43.13725490196079,1610612738,105,102,2021-12-19T02:11:44Z,5610000,34.0,11.0,1,left,MISS J. Brown driving Layup - blocked,"[1627759, 203944]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,3.61,Missed,,,,,,,,,,,,,,,,,Randle,203944.0
570,PT03M49.00S,2021-12-19T02:11:35.9Z,4,REGULAR,block,,[],203944,,,1610612738,105,102,2021-12-19T02:11:38Z,5620000,,,0,,J. Randle BLOCK (1 BLK),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
571,PT03M46.00S,2021-12-19T02:11:38.9Z,4,REGULAR,rebound,offensive,[],1629057,,,1610612738,105,102,2021-12-19T02:11:44Z,5630000,,,0,,R. Williams III REBOUND (Off:4 Def:4),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,569.0,8.0,4.0,4.0,,,,,,,
572,PT03M45.00S,2021-12-19T02:11:39.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629057,6.521024967148489,44.36274509803921,1610612738,107,102,2021-12-19T02:11:48Z,5640000,28.0,9.0,1,left,R. Williams III putback Layup (13 PTS),[1629057],1610612738.0,BOS,putback,,,Williams III,R. Williams III,,,,,2.95,Made,13.0,,,,,,,,,,,,,,,,,
573,PT03M30.00S,2021-12-19T02:11:54.9Z,4,REGULAR,3pt,Jump Shot,[],203944,68.9388961892247,25.49019607843137,1610612752,107,102,2021-12-19T02:12:10Z,5650000,-123.0,239.0,1,right,MISS J. Randle 26' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,26.9,Missed,,,,,,,,,,,,,,,,,,
574,PT03M27.00S,2021-12-19T02:11:57.9Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,107,102,2021-12-19T02:12:10Z,5660000,,,0,,J. Tatum REBOUND (Off:1 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,573.0,8.0,7.0,1.0,,,,,,,
575,PT03M21.00S,2021-12-19T02:12:08.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,107,102,2021-12-19T02:12:08Z,5670000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT03M13.00S,2021-12-19T02:13:46.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,6.1268068331143235,50.0,1610612738,109,102,2021-12-19T02:13:52Z,5680000,0.0,5.0,1,left,R. Williams III alley-oop DUNK (15 PTS) (M. Smart 5 AST),"[1629057, 203935]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,0.51,Made,15.0,M. Smart,203935.0,5.0,,,,,,,,,,,,,,
578,PT02M56.00S,2021-12-19T02:14:02.8Z,4,REGULAR,3pt,Jump Shot,[],202689,75.3777923784494,88.72549019607843,1610612752,109,102,2021-12-19T02:14:08Z,5700000,194.0,179.0,1,right,MISS K. Walker 26' pullup 3PT,[202689],1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,26.36,Missed,,,,,,,,,,,,,,,,,,
579,PT02M53.00S,2021-12-19T02:14:05.8Z,4,REGULAR,rebound,defensive,[],1626196,,,1610612738,109,102,2021-12-19T02:14:08Z,5710000,,,0,,J. Richardson REBOUND (Off:0 Def:4),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,578.0,4.0,4.0,0.0,,,,,,,
580,PT02M40.00S,2021-12-19T02:14:18.1Z,4,REGULAR,3pt,Jump Shot,[],1627759,7.046649145860711,95.09803921568627,1610612738,109,102,2021-12-19T02:14:24Z,5720000,-225.0,14.0,1,left,MISS J. Brown 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,22.59,Missed,,,,,,,,,,,,,,,,,,
581,PT02M39.00S,2021-12-19T02:14:19.1Z,4,REGULAR,rebound,defensive,[],202692,,,1610612752,109,102,2021-12-19T02:18:21Z,5730000,,,0,,A. Burks REBOUND (Off:0 Def:6),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,580.0,6.0,6.0,0.0,,,,,,,
582,PT02M38.00S,2021-12-19T02:14:25.3Z,4,REGULAR,turnover,traveling,[],202692,,,1610612752,109,102,2021-12-19T02:14:33Z,5740000,,,0,,A. Burks traveling TURNOVER (4 TO),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,201245.0,,,,,,,,,4.0,,,,
583,PT02M30.00S,2021-12-19T02:14:52.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,9.280551905387648,41.17647058823529,1610612738,109,102,2021-12-19T02:15:05Z,5750000,44.0,35.0,1,left,MISS J. Tatum driving Layup - blocked,"[1628369, 203457]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,5.61,Missed,,,,,,,,,,,,,,,,,Noel,203457.0
584,PT02M30.00S,2021-12-19T02:14:52.0Z,4,REGULAR,block,,[],203457,,,1610612738,109,102,2021-12-19T02:14:54Z,5760000,,,0,,N. Noel BLOCK (3 BLK),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
585,PT02M28.00S,2021-12-19T02:14:54.0Z,4,REGULAR,rebound,offensive,[],203935,,,1610612738,109,102,2021-12-19T02:15:05Z,5770000,,,0,,M. Smart REBOUND (Off:1 Def:0),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,583.0,1.0,0.0,1.0,,,,,,,
617,PT02M25.00S,2021-12-19T02:14:54.6Z,4,REGULAR,turnover,bad pass,[],203935,,,1610612738,109,102,2021-12-19T02:24:09Z,5775000,,,0,,M. Smart bad pass TURNOVER (2 TO),"[203935, 203457]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,2.0,Noel,203457.0,,
618,PT02M25.00S,2021-12-19T02:14:54.6Z,4,REGULAR,steal,,[],203457,,,1610612752,109,102,2021-12-19T02:24:09Z,5777500,,,0,,N. Noel STEAL (2 STL),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
588,PT02M16.00S,2021-12-19T02:15:06.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203095,85.75886990801577,54.90196078431373,1610612752,109,104,2021-12-19T02:24:16Z,5800000,25.0,81.0,1,right,E. Fournier 8' pullup Jump Shot (32 PTS),[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,8.5,Made,32.0,,,,,,,,,,,,,,,,,
589,PT02M06.00S,2021-12-19T02:15:20.8Z,4,REGULAR,foul,personal,[],202689,,,1610612738,109,104,2021-12-19T02:28:43Z,5810000,,,0,,K. Walker take personal FOUL (6 PF),"[202689, 1626196]",1610612752.0,NYK,take,,,Walker,K. Walker,,,,,,,,,,,201245.0,6.0,0.0,,,,,Richardson,1626196.0,,,,,
591,PT02M06.00S,2021-12-19T02:15:31.4Z,4,REGULAR,substitution,out,[],202689,,,1610612738,109,104,2021-12-19T02:15:50Z,5830000,,,0,,SUB out: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,
592,PT02M06.00S,2021-12-19T02:15:31.4Z,4,REGULAR,substitution,in,[],201959,,,1610612738,109,104,2021-12-19T02:15:50Z,5840000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
593,PT01M59.00S,2021-12-19T02:16:07.0Z,4,REGULAR,3pt,Jump Shot,[],1627759,25.969119579500656,16.911764705882355,1610612738,109,104,2021-12-19T02:24:55Z,5850000,165.0,192.0,1,left,MISS J. Brown 25' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,
594,PT01M56.00S,2021-12-19T02:16:10.0Z,4,REGULAR,rebound,defensive,[],203457,,,1610612752,109,104,2021-12-19T02:16:13Z,5860000,,,0,,N. Noel REBOUND (Off:1 Def:7),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,593.0,8.0,7.0,1.0,,,,,,,
595,PT01M46.00S,2021-12-19T02:16:24.2Z,4,REGULAR,turnover,out-of-bounds,[],203095,,,1610612752,109,104,2021-12-19T02:16:45Z,5870000,,,0,,E. Fournier lost ball out-of-bounds TURNOVER (4 TO),[203095],1610612752.0,NYK,lost ball,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,4.0,,,,
596,PT01M25.00S,2021-12-19T02:16:53.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628369,9.017739816031538,47.549019607843135,1610612738,109,104,2021-12-19T02:17:03Z,5880000,12.0,32.0,1,left,MISS J. Tatum driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,3.46,Missed,,,,,,,,,,,,,,,,,,
597,PT01M24.00S,2021-12-19T02:16:54.3Z,4,REGULAR,rebound,offensive,[],1628369,,,1610612738,109,104,2021-12-19T02:17:03Z,5890000,,,0,,J. Tatum REBOUND (Off:2 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,596.0,9.0,7.0,2.0,,,,,,,
598,PT01M24.00S,2021-12-19T02:16:57.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628369,5.590000152587891,50.0,1610612738,111,104,2021-12-19T02:16:57Z,5900000,0.0,0.0,1,left,J. Tatum tip Layup (25 PTS),[1628369],1610612738.0,BOS,tip,,,Tatum,J. Tatum,,,,,0.0,Made,25.0,,,,,,,,,,,,,,,,,
599,PT01M24.00S,2021-12-19T02:17:00.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,111,104,2021-12-19T02:17:00Z,5910000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT01M24.00S,2021-12-19T02:18:02.5Z,4,REGULAR,substitution,out,[],203457,,,1610612752,111,104,2021-12-19T02:18:15Z,5920000,,,0,,SUB out: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
601,PT01M24.00S,2021-12-19T02:18:02.5Z,4,REGULAR,substitution,in,[],1627782,,,1610612752,111,104,2021-12-19T02:18:15Z,5930000,,,0,,SUB in: W. Selden,[1627782],1610612752.0,NYK,,,,Selden,W. Selden,,,,,,,,,,,,,,,,,,,,,,,,
602,PT01M19.00S,2021-12-19T02:18:44.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,91.14651773981603,53.431372549019606,1610612752,111,106,2021-12-19T02:26:01Z,5940000,17.0,31.0,1,right,J. Randle Layup (19 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,3.52,Made,19.0,,,,,,,,,,,,,,,,,
603,PT01M19.00S,2021-12-19T02:18:48.7Z,4,REGULAR,foul,personal,['1freethrow'],1629057,,,1610612752,111,106,2021-12-19T02:18:55Z,5950000,,,0,,R. Williams III shooting personal FOUL (5 PF) (Randle 1 FT),"[1629057, 203944]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,1627962.0,5.0,0.0,,,,,Randle,203944.0,,,,,
605,PT01M19.00S,2021-12-19T02:19:12.1Z,4,REGULAR,freethrow,1 of 1,[],203944,,,1610612752,111,107,2021-12-19T02:19:12Z,5970000,,,0,,J. Randle Free Throw 1 of 1 (20 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
606,PT00M59.40S,2021-12-19T02:19:34.7Z,4,REGULAR,2pt,Jump Shot,[],1628369,17.821944809461236,30.88235294117647,1610612738,111,107,2021-12-19T02:26:20Z,5980000,96.0,115.0,1,left,MISS J. Tatum 14' pullup Shot,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,14.95,Missed,,,,,,,,,,,,,,,,,,
607,PT00M56.60S,2021-12-19T02:19:37.5Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,111,107,2021-12-19T02:19:42Z,5990000,,,0,,J. Randle REBOUND (Off:0 Def:9),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,606.0,9.0,9.0,0.0,,,,,,,
608,PT00M49.40S,2021-12-19T02:19:44.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,90.75229960578186,45.588235294117645,1610612752,111,107,2021-12-19T02:26:53Z,6000000,-22.0,34.0,1,right,MISS J. Randle driving finger roll Layup,[203944],1610612752.0,NYK,driving finger roll,,,Randle,J. Randle,,,,,4.09,Missed,,,,,,,,,,,,,,,,,,
609,PT00M47.00S,2021-12-19T02:19:47.3Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,111,107,2021-12-19T02:19:50Z,6010000,,,0,,J. Brown REBOUND (Off:1 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,608.0,4.0,3.0,1.0,,,,,,,
610,PT00M33.30S,2021-12-19T02:20:01.2Z,4,REGULAR,3pt,Jump Shot,[],1626196,5.338370565045992,95.83333333333334,1610612738,114,107,2021-12-19T02:20:05Z,6020000,-229.0,-2.0,1,left,J. Richardson 3PT  (27 PTS) (J. Brown 5 AST),"[1626196, 1627759]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,22.92,Made,27.0,J. Brown,1627759.0,5.0,,,,,,,,,,,,,,
612,PT00M27.10S,2021-12-19T02:20:11.5Z,4,REGULAR,3pt,Jump Shot,[],203095,67.48111038107753,29.752604166666668,1610612752,114,107,2021-12-19T02:27:21Z,6040000,-101.0,253.0,1,right,MISS E. Fournier 27' pullup 3PT,[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,27.27,Missed,,,,,,,,,,,,,,,,,,
613,PT00M24.80S,2021-12-19T02:20:13.8Z,4,REGULAR,rebound,defensive,[],1626196,,,1610612738,114,107,2021-12-19T02:20:19Z,6050000,,,0,,J. Richardson REBOUND (Off:0 Def:5),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,612.0,5.0,5.0,0.0,,,,,,,
614,PT00M00.30S,2021-12-19T02:20:43.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612738,114,107,2021-12-19T02:21:01Z,6060000,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT00M00.00S,2021-12-19T02:20:57.9Z,4,REGULAR,period,end,[],0,,,1610612752,114,107,2021-12-19T02:20:57Z,6070000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT00M00.00S,2021-12-19T02:21:45.4Z,4,REGULAR,game,end,[],0,,,0,114,107,2021-12-19T02:21:45Z,6080000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
