actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,value,stealPlayerName,stealPersonId
539,PT04M55.00S,2021-12-21T02:44:44.6Z,4,REGULAR,steal,,[],1628369,,,1610612738,93,88,2021-12-21T02:44:46Z,5330000,,,0,,J. Tatum STEAL (2 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT04M52.00S,2021-12-21T02:44:55.7Z,4,REGULAR,foul,personal,['2freethrow'],1629680,,,1610612738,93,88,2021-12-21T02:45:29Z,5340000,,,0,,M. Thybulle shooting personal FOUL (5 PF) (Brown 2 FT),"[1629680, 1627759]",1610612755.0,PHI,shooting,,,Thybulle,M. Thybulle,,,,,,,,,,,201245.0,5.0,1.0,Brown,1627759.0,,,,,,,,,,
542,PT04M52.00S,2021-12-21T02:45:30.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1627759,,,1610612738,94,88,2021-12-21T02:45:30Z,5360000,,,0,,J. Brown Free Throw 1 of 2 (25 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,25.0,,,,,,,,,,,,,,,,,,
543,PT04M52.00S,2021-12-21T02:45:30.9Z,4,REGULAR,substitution,out,[],1629641,,,1610612738,94,88,2021-12-21T02:45:38Z,5370000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT04M52.00S,2021-12-21T02:45:30.9Z,4,REGULAR,substitution,in,[],203935,,,1610612738,94,88,2021-12-21T02:45:38Z,5380000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT04M52.00S,2021-12-21T02:45:30.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1627759,,,1610612738,94,88,2021-12-21T02:45:58Z,5390000,,,0,,MISS J. Brown Free Throw 2 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Missed,,,,,,,,,,,,,,,,,,,
546,PT04M49.00S,2021-12-21T02:45:33.2Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,94,88,2021-12-21T02:45:58Z,5400000,,,0,,J. Embiid REBOUND (Off:0 Def:8),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,545.0,8.0,8.0,0.0,,,,,,
547,PT04M34.00S,2021-12-21T02:46:11.1Z,4,REGULAR,foul,personal,['2freethrow'],202683,,,1610612755,94,88,2021-12-21T02:46:19Z,5410000,,,0,,E. Freedom shooting personal FOUL (4 PF) (Embiid 2 FT),"[202683, 203954]",1610612738.0,BOS,shooting,,,Freedom,E. Freedom,,,,,,,,,,,201245.0,4.0,0.0,Embiid,203954.0,,,,,,,,,,
549,PT04M34.00S,2021-12-21T02:46:40.0Z,4,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,94,89,2021-12-21T02:46:40Z,5430000,,,0,,J. Embiid Free Throw 1 of 2 (29 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,29.0,,,,,,,,,,,,,,,,,,
550,PT04M34.00S,2021-12-21T02:46:57.7Z,4,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,94,90,2021-12-21T02:46:57Z,5440000,,,0,,J. Embiid Free Throw 2 of 2 (30 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,30.0,,,,,,,,,,,,,,,,,,
551,PT04M14.00S,2021-12-21T02:47:21.2Z,4,REGULAR,3pt,Jump Shot,[],1627759,8.09789750328515,97.05882352941177,1610612738,97,90,2021-12-21T02:47:27Z,5450000,-235.0,24.0,1,left,J. Brown 3PT  (28 PTS) (P. Pritchard 2 AST),"[1627759, 1630202]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,23.65,Made,28.0,P. Pritchard,1630202.0,2.0,,,,,,,,,,,,,,,
553,PT03M46.00S,2021-12-21T02:47:48.9Z,4,REGULAR,2pt,Jump Shot,[],203552,91.5407358738502,19.607843137254903,1610612755,97,90,2021-12-21T02:47:56Z,5470000,-152.0,27.0,1,right,MISS S. Curry 15' step back Shot,[203552],1610612755.0,PHI,step back,,,Curry,S. Curry,,,,,15.44,Missed,,,,,,,,,,,,,,,,,,,
554,PT03M42.00S,2021-12-21T02:47:52.9Z,4,REGULAR,rebound,offensive,[],201980,,,1610612755,97,90,2021-12-21T02:47:56Z,5480000,,,0,,D. Green REBOUND (Off:1 Def:3),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,553.0,4.0,3.0,1.0,,,,,,
555,PT03M40.00S,2021-12-21T02:47:54.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629680,73.01248357424441,86.51960784313727,1610612755,97,93,2021-12-21T02:48:00Z,5490000,183.0,201.0,1,right,M. Thybulle 27' 3PT  (7 PTS) (T. Harris 3 AST),"[1629680, 202699]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,27.17,Made,7.0,T. Harris,202699.0,3.0,,,,,,,,,,,,,,,
557,PT03M19.00S,2021-12-21T02:48:18.8Z,4,REGULAR,foul,offensive,[],1628369,,,1610612738,97,93,2021-12-21T02:48:48Z,5510000,,,0,,J. Tatum offensive FOUL (3 PF),"[1628369, 1629680]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,201245.0,3.0,1.0,Thybulle,1629680.0,,,,,,,,,,
559,PT03M19.00S,2021-12-21T02:48:18.8Z,4,REGULAR,turnover,offensive foul,[],1628369,,,1610612738,97,93,2021-12-21T02:48:18Z,5530000,,,0,,J. Tatum offensive foul TURNOVER (6 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,201245.0,,,,,,,,,6.0,,,,,
560,PT03M19.00S,2021-12-21T02:48:28.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,97,93,2021-12-21T02:48:28Z,5540000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT03M19.00S,2021-12-21T02:49:50.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,97,93,2021-12-21T02:49:50Z,5550000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT03M05.00S,2021-12-21T02:51:31.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202683,,,1610612755,97,93,2021-12-21T02:51:38Z,5560000,,,0,,E. Freedom shooting personal FOUL (5 PF) (Embiid 2 FT),"[202683, 203954]",1610612738.0,BOS,shooting,,,Freedom,E. Freedom,,,,,,,,,,,1627529.0,5.0,0.0,Embiid,203954.0,,,,,,,,,,
564,PT03M05.00S,2021-12-21T02:52:03.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203954,,,1610612755,97,94,2021-12-21T02:52:03Z,5580000,,,0,,J. Embiid Free Throw 1 of 2 (31 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,31.0,,,,,,,,,,,,,,,,,,
565,PT03M05.00S,2021-12-21T02:52:19.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203954,,,1610612755,97,95,2021-12-21T02:52:19Z,5590000,,,0,,J. Embiid Free Throw 2 of 2 (32 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,32.0,,,,,,,,,,,,,,,,,,
566,PT02M52.00S,2021-12-21T02:52:38.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627759,5.338370565045992,59.068627450980394,1610612738,97,95,2021-12-21T02:52:56Z,5600000,-45.0,-2.0,1,left,MISS J. Brown driving Hook - blocked,"[1627759, 203954]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,4.54,Missed,,,,,,,,,,,,,,,Embiid,203954.0,,,
567,PT02M52.00S,2021-12-21T02:52:38.7Z,4,REGULAR,block,,[],203954,,,1610612738,97,95,2021-12-21T02:52:41Z,5610000,,,0,,J. Embiid BLOCK (3 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT02M50.00S,2021-12-21T02:52:40.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,97,95,2021-12-21T02:52:56Z,5620000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,566.0,,,,,,,,,
569,PT02M50.00S,2021-12-21T02:52:42.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,97,95,2021-12-21T02:52:42Z,5630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT02M46.00S,2021-12-21T02:53:03.3Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628369,4.418528252299605,73.0392156862745,1610612738,97,95,2021-12-21T02:53:12Z,5640000,-115.0,-11.0,1,left,MISS J. Tatum 11' turnaround fadeaway Shot,[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,11.57,Missed,,,,,,,,,,,,,,,,,,,
571,PT02M43.00S,2021-12-21T02:53:06.3Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,97,95,2021-12-21T02:53:19Z,5650000,,,0,,J. Embiid REBOUND (Off:0 Def:9),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,570.0,9.0,9.0,0.0,,,,,,
572,PT02M33.00S,2021-12-21T02:53:15.5Z,4,REGULAR,3pt,Jump Shot,[],201980,73.9323258869908,14.705882352941178,1610612755,97,95,2021-12-21T02:53:24Z,5660000,-176.0,193.0,1,right,MISS D. Green 26' 3PT,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,26.12,Missed,,,,,,,,,,,,,,,,,,,
573,PT02M31.00S,2021-12-21T02:53:17.5Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,97,95,2021-12-21T02:53:24Z,5670000,,,0,,J. Tatum REBOUND (Off:1 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,572.0,9.0,8.0,1.0,,,,,,
574,PT02M20.00S,2021-12-21T02:53:31.4Z,4,REGULAR,foul,personal,[],1629680,,,1610612738,97,95,2021-12-21T02:53:50Z,5680000,,,0,,M. Thybulle personal FOUL (6 PF),"[1629680, 203935]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,2882.0,6.0,1.0,Smart,203935.0,,,,,,,,,,
576,PT02M20.00S,2021-12-21T02:53:52.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,97,95,2021-12-21T02:53:52Z,5700000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT02M20.00S,2021-12-21T02:53:55.4Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612738,97,95,2021-12-21T02:57:11Z,5710000,,,0,,,[],1610612755.0,PHI,support,,,,,,,,,,,,,,,2882.0,,,,,,,,,,,,On player,,
578,PT02M20.00S,2021-12-21T02:56:39.5Z,4,REGULAR,foul,technical,"['inpenalty', '1freethrow']",203935,,,1610612738,97,95,2021-12-21T02:56:46Z,5720000,,,0,,M. Smart technical FOUL (1 Tech),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,2882.0,2.0,1.0,,,,,,,,,,,,
579,PT02M20.00S,2021-12-21T02:57:01.5Z,4,REGULAR,freethrow,1 of 1,[],202699,,,1610612738,97,96,2021-12-21T02:57:01Z,5730000,,,0,,T. Harris technical Free Throw 1 of 1 (25 PTS),[202699],1610612755.0,PHI,technical,,,Harris,T. Harris,,,,,,Made,25.0,,,,,,,,,,,,,,,,,,
580,PT02M20.00S,2021-12-21T02:57:17.9Z,4,REGULAR,substitution,out,[],1629680,,,1610612738,97,96,2021-12-21T02:57:20Z,5740000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT02M20.00S,2021-12-21T02:57:17.9Z,4,REGULAR,substitution,in,[],1630198,,,1610612738,97,96,2021-12-21T02:57:20Z,5750000,,,0,,SUB in: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT02M17.00S,2021-12-21T02:57:26.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,9.937582128777924,52.94117647058824,1610612738,97,96,2021-12-21T02:58:30Z,5760000,-15.0,41.0,1,left,MISS J. Tatum driving Layup - blocked,"[1628369, 201980]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,4.35,Missed,,,,,,,,,,,,,,,Green,201980.0,,,
583,PT02M17.00S,2021-12-21T02:57:26.7Z,4,REGULAR,block,,[],201980,,,1610612738,97,96,2021-12-21T02:58:14Z,5770000,,,0,,D. Green BLOCK (2 BLK),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT02M14.00S,2021-12-21T02:57:29.7Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,97,96,2021-12-21T02:58:30Z,5780000,,,0,,J. Embiid REBOUND (Off:0 Def:10),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,582.0,10.0,10.0,0.0,,,,,,
585,PT01M57.00S,2021-12-21T02:57:43.8Z,4,REGULAR,3pt,Jump Shot,[],203954,67.23061760840999,64.70588235294117,1610612755,97,96,2021-12-21T02:57:57Z,5790000,74.0,256.0,1,right,MISS J. Embiid 26' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,26.59,Missed,,,,,,,,,,,,,,,,,,,
586,PT01M54.00S,2021-12-21T02:57:46.8Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,97,96,2021-12-21T02:57:57Z,5800000,,,0,,M. Smart REBOUND (Off:0 Def:5),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,585.0,5.0,5.0,0.0,,,,,,
587,PT01M54.00S,2021-12-21T02:57:50.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201980,,,1610612738,97,96,2021-12-21T02:58:00Z,5810000,,,0,,D. Green personal FOUL (3 PF) (Smart 2 FT),"[201980, 203935]",1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,201245.0,3.0,0.0,Smart,203935.0,,,,,,,,,,
589,PT01M54.00S,2021-12-21T02:58:32.1Z,4,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,98,96,2021-12-21T02:58:32Z,5830000,,,0,,M. Smart Free Throw 1 of 2 (15 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
590,PT01M54.00S,2021-12-21T02:58:33.2Z,4,REGULAR,substitution,out,[],1630202,,,1610612738,98,96,2021-12-21T02:58:37Z,5840000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT01M54.00S,2021-12-21T02:58:33.2Z,4,REGULAR,substitution,in,[],1629641,,,1610612738,98,96,2021-12-21T02:58:37Z,5850000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT01M54.00S,2021-12-21T02:58:32.1Z,4,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,98,96,2021-12-21T02:58:58Z,5860000,,,0,,MISS M. Smart Free Throw 2 of 2,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Missed,,,,,,,,,,,,,,,,,,,
593,PT01M52.00S,2021-12-21T02:58:34.1Z,4,REGULAR,rebound,defensive,[],203552,,,1610612755,98,96,2021-12-21T02:58:58Z,5870000,,,0,,S. Curry REBOUND (Off:0 Def:4),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,592.0,4.0,4.0,0.0,,,,,,
594,PT01M43.00S,2021-12-21T02:59:04.1Z,4,REGULAR,3pt,Jump Shot,[],201980,69.46452036793693,70.83333333333334,1610612755,98,99,2021-12-21T02:59:09Z,5880000,104.0,235.0,1,right,D. Green 25' 3PT  (8 PTS) (S. Curry 5 AST),"[201980, 203552]",1610612755.0,PHI,,,,Green,D. Green,,,,,25.66,Made,8.0,S. Curry,203552.0,5.0,,,,,,,,,,,,,,,
596,PT01M29.00S,2021-12-21T02:59:22.9Z,4,REGULAR,turnover,traveling,[],1627759,,,1610612738,98,99,2021-12-21T02:59:30Z,5900000,,,0,,J. Brown traveling TURNOVER (2 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,2.0,,,,,
597,PT01M22.00S,2021-12-21T02:59:41.8Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203954,87.86136662286465,24.264705882352942,1610612755,98,101,2021-12-21T02:59:49Z,5910000,-129.0,62.0,1,right,J. Embiid 14' Jump Shot (34 PTS) (S. Curry 6 AST),"[203954, 203552]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,14.27,Made,34.0,S. Curry,203552.0,6.0,,,,,,,,,,,,,,,
599,PT01M04.00S,2021-12-21T03:00:03.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,9.724047306176084,49.86979166666667,1610612738,100,101,2021-12-21T03:00:11Z,5930000,1.0,39.0,1,left,J. Brown driving Layup (30 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,3.89,Made,30.0,,,,,,,,,,,,,,,,,,
600,PT00M53.00S,2021-12-21T03:00:17.4Z,4,REGULAR,2pt,Jump Shot,[],203954,86.67871222076215,20.833333333333336,1610612755,100,103,2021-12-21T03:00:21Z,5940000,-146.0,73.0,1,right,J. Embiid 16' step back Jump Shot (36 PTS) (S. Curry 7 AST),"[203954, 203552]",1610612755.0,PHI,step back,,,Embiid,J. Embiid,,,,,16.29,Made,36.0,S. Curry,203552.0,7.0,,,,,,,,,,,,,,,
602,PT00M33.10S,2021-12-21T03:00:42.2Z,4,REGULAR,2pt,Jump Shot,[],1627759,17.0335085413929,70.58823529411765,1610612738,100,103,2021-12-21T03:01:19Z,5952500,-103.0,108.0,1,left,MISS J. Brown 14' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,14.89,Missed,,,,,,,,,,,,,,,,,,,
603,PT00M32.70S,2021-12-21T03:00:42.6Z,4,REGULAR,rebound,offensive,[],203935,,,1610612738,100,103,2021-12-21T03:01:19Z,5953750,,,0,,M. Smart REBOUND (Off:1 Def:5),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,602.0,6.0,5.0,1.0,,,,,,
604,PT00M30.70S,2021-12-21T03:00:44.6Z,4,REGULAR,2pt,Layup,['2ndchance'],203935,11.12023653088042,33.088235294117645,1610612738,100,103,2021-12-21T03:01:19Z,5955000,85.0,52.0,1,left,MISS M. Smart 9' driving Layup - blocked,"[203935, 203954]",1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,9.93,Missed,,,,,,,,,,,,,,,Embiid,203954.0,,,
605,PT00M30.70S,2021-12-21T03:00:44.6Z,4,REGULAR,block,,[],203954,,,1610612738,100,103,2021-12-21T03:00:46Z,5957500,,,0,,J. Embiid BLOCK (4 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT00M29.70S,2021-12-21T03:00:45.6Z,4,REGULAR,rebound,offensive,[],202683,,,1610612738,100,103,2021-12-21T03:01:07Z,5958750,,,0,,E. Freedom REBOUND (Off:6 Def:5),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,604.0,11.0,5.0,6.0,,,,,,
607,PT00M29.70S,2021-12-21T03:00:52.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203954,,,1610612738,100,103,2021-12-21T03:01:00Z,6010000,,,0,,J. Embiid shooting personal FOUL (3 PF) (Freedom 2 FT),"[203954, 202683]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,,,,,,,201245.0,3.0,0.0,Freedom,202683.0,,,,,,,,,,
609,PT00M29.70S,2021-12-21T03:01:10.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],202683,,,1610612738,100,103,2021-12-21T03:01:10Z,6030000,,,0,,MISS E. Freedom Free Throw 1 of 2,[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,Missed,,,,,,,,,,,,,,,,,,,
610,PT00M29.70S,2021-12-21T03:01:10.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,100,103,2021-12-21T03:01:10Z,6040000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,609.0,,,,,,,,,
611,PT00M29.70S,2021-12-21T03:01:30.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],202683,,,1610612738,101,103,2021-12-21T03:01:30Z,6050000,,,0,,E. Freedom Free Throw 2 of 2 (13 PTS),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
612,PT00M12.00S,2021-12-21T03:01:50.7Z,4,REGULAR,2pt,Jump Shot,[],203954,92.19776609724047,16.42156862745098,1610612755,101,105,2021-12-21T03:01:56Z,6060000,-168.0,21.0,1,right,J. Embiid 16' pullup Jump Shot (38 PTS),[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,16.92,Made,38.0,,,,,,,,,,,,,,,,,,
614,PT00M11.30S,2021-12-21T03:01:57.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,101,105,2021-12-21T03:01:57Z,6080000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT00M11.30S,2021-12-21T03:03:02.8Z,4,REGULAR,substitution,out,[],1629641,,,1610612738,101,105,2021-12-21T03:03:15Z,6090000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT00M11.30S,2021-12-21T03:03:02.8Z,4,REGULAR,substitution,in,[],1630202,,,1610612738,101,105,2021-12-21T03:03:15Z,6100000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT00M10.00S,2021-12-21T03:03:31.6Z,4,REGULAR,turnover,bad pass,[],1627759,,,1610612738,101,105,2021-12-21T03:03:47Z,6110000,,,0,,J. Brown bad pass TURNOVER (3 TO),"[1627759, 201980]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,3.0,,,,Green,201980.0
618,PT00M10.00S,2021-12-21T03:03:31.6Z,4,REGULAR,steal,,[],201980,,,1610612755,101,105,2021-12-21T03:03:33Z,6120000,,,0,,D. Green STEAL (3 STL),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT00M06.90S,2021-12-21T03:03:45.5Z,4,REGULAR,turnover,out-of-bounds,[],201980,,,1610612755,101,105,2021-12-21T03:03:54Z,6130000,,,0,,D. Green lost ball out-of-bounds TURNOVER (1 TO),[201980],1610612755.0,PHI,lost ball,,,Green,D. Green,,,,,,,,,,,2882.0,,,,,,,,,1.0,,,,,
620,PT00M06.90S,2021-12-21T03:03:52.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,101,105,2021-12-21T03:03:52Z,6140000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT00M05.50S,2021-12-21T03:05:20.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],202683,20.45006570302234,29.901960784313726,1610612738,103,105,2021-12-21T03:05:31Z,6150000,100.0,140.0,1,left,E. Freedom 17' Jump Shot (15 PTS) (M. Smart 3 AST),"[202683, 203935]",1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,17.21,Made,15.0,M. Smart,203935.0,3.0,,,,,,,,,,,,,,,
623,PT00M04.60S,2021-12-21T03:05:30.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,103,105,2021-12-21T03:05:30Z,6170000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT00M04.60S,2021-12-21T03:06:42.1Z,4,REGULAR,substitution,out,[],202683,,,1610612755,103,105,2021-12-21T03:06:54Z,6180000,,,0,,SUB out: E. Freedom,[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT00M04.60S,2021-12-21T03:06:42.1Z,4,REGULAR,substitution,in,[],1629641,,,1610612755,103,105,2021-12-21T03:06:54Z,6190000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT00M03.90S,2021-12-21T03:07:13.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627759,,,1610612755,103,105,2021-12-21T03:07:32Z,6210000,,,0,,J. Brown take personal FOUL (3 PF) (Embiid 2 FT),"[1627759, 203954]",1610612738.0,BOS,take,,,Brown,J. Brown,,,,,,,,,,,201245.0,3.0,0.0,Embiid,203954.0,,,,,,,,,,
629,PT00M03.90S,2021-12-21T03:07:38.9Z,4,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,103,105,2021-12-21T03:07:38Z,6230000,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Missed,,,,,,,,,,,,,,,,,,,
630,PT00M03.90S,2021-12-21T03:07:38.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,103,105,2021-12-21T03:07:38Z,6240000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,629.0,,,,,,,,,
631,PT00M03.90S,2021-12-21T03:07:41.8Z,4,REGULAR,substitution,out,[],1629641,,,1610612755,103,105,2021-12-21T03:07:45Z,6250000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT00M03.90S,2021-12-21T03:07:41.8Z,4,REGULAR,substitution,in,[],202683,,,1610612755,103,105,2021-12-21T03:07:45Z,6260000,,,0,,SUB in: E. Freedom,[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,,,,,,,,,
