actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
453,PT02M09.00S,2022-03-27T23:43:26.3Z,3,REGULAR,3pt,Jump Shot,[],1627752,74.72076215505913,89.4607843137255,1610612750,97,74,2022-03-27T23:43:31Z,4510000,197.0,185.0,1,right,MISS T. Prince 27' 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,27.05,Missed,,,,,,,,,,,,,,,,,,,
454,PT02M06.00S,2022-03-27T23:43:29.3Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,97,74,2022-03-27T23:43:31Z,4520000,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,453.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
455,PT01M59.00S,2022-03-27T23:43:35.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628369,7.046649145860711,49.50980392156863,1610612738,99,74,2022-03-27T23:43:45Z,4530000,2.0,14.0,1,left,J. Tatum running DUNK (27 PTS),[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,1.39,Made,,,,,27.0,,,,,,,,,,,,,,
456,PT01M54.00S,2022-03-27T23:43:42.0Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1627752,92.06636005256242,49.26470588235294,1610612750,99,74,2022-03-27T23:43:53Z,4540000,-4.0,22.0,1,right,MISS T. Prince running DUNK - blocked,"[1627752, 1628464]",1610612750.0,MIN,running,,,Prince,T. Prince,,,,,2.24,Missed,,,,,,,,,Theis,1628464.0,,,,,,,,,
457,PT01M54.00S,2022-03-27T23:43:42.0Z,3,REGULAR,block,,[],1628464,,,1610612750,99,74,2022-03-27T23:47:05Z,4550000,,,0,,D. Theis BLOCK (1 BLK),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M52.00S,2022-03-27T23:43:44.0Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,99,74,2022-03-27T23:43:53Z,4560000,,,0,,M. Smart REBOUND (Off:0 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,456.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
459,PT01M45.00S,2022-03-27T23:43:48.6Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628464,5.863994743758213,48.77450980392157,1610612738,101,74,2022-03-27T23:46:38Z,4570000,6.0,3.0,1,left,D. Theis running alley-oop DUNK (4 PTS) (D. White 4 AST),"[1628464, 1628401]",1610612738.0,BOS,running alley-oop,,,Theis,D. Theis,,,,,0.66,Made,,,,,4.0,D. White,1628401.0,4.0,,,,,,,,,,,
461,PT01M24.00S,2022-03-27T23:44:09.4Z,3,REGULAR,2pt,Jump Shot,[],1629669,78.13731931668858,36.27450980392157,1610612750,101,74,2022-03-27T23:44:15Z,4590000,-69.0,153.0,1,right,MISS J. Nowell 16' pullup Shot,[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,16.77,Missed,,,,,,,,,,,,,,,,,,,
462,PT01M21.00S,2022-03-27T23:44:12.4Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612738,101,74,2022-03-27T23:44:15Z,4600000,,,0,,D. Theis REBOUND (Off:1 Def:3),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,461.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
463,PT01M06.00S,2022-03-27T23:44:30.6Z,3,REGULAR,foul,personal,[],1629162,,,1610612738,101,74,2022-03-27T23:44:45Z,4610000,,,0,,J. McLaughlin personal FOUL (2 PF),"[1629162, 1628401]",1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,1627964.0,,2.0,0.0,White,1628401.0,,,
465,PT01M06.00S,2022-03-27T23:44:45.1Z,3,REGULAR,substitution,out,[],1626157,,,1610612738,101,74,2022-03-27T23:44:47Z,4630000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT01M06.00S,2022-03-27T23:44:45.1Z,3,REGULAR,substitution,in,[],1629675,,,1610612738,101,74,2022-03-27T23:44:47Z,4640000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT00M57.90S,2022-03-27T23:45:05.2Z,3,REGULAR,turnover,bad pass,[],203935,,,1610612738,101,74,2022-03-27T23:45:09Z,4650000,,,0,,M. Smart bad pass TURNOVER (4 TO),"[203935, 1627752]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,4.0,,,,,Prince,1627752.0,
468,PT00M57.90S,2022-03-27T23:45:05.2Z,3,REGULAR,steal,,[],1627752,,,1610612750,101,74,2022-03-27T23:45:07Z,4660000,,,0,,T. Prince STEAL (1 STL),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT00M55.70S,2022-03-27T23:45:08.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627752,91.27792378449409,48.28431372549019,1610612750,101,76,2022-03-27T23:45:24Z,4670000,-9.0,29.0,1,right,T. Prince running DUNK (7 PTS),[1627752],1610612750.0,MIN,running,,,Prince,T. Prince,,,,,3.07,Made,,,,,7.0,,,,,,,,,,,,,,
470,PT00M55.70S,2022-03-27T23:45:18.4Z,3,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612738,101,76,2022-03-27T23:45:27Z,4680000,,,0,,TEAM foul technical,[],1610612750.0,MIN,delay,,,,,,,,,,,,,,,,,,,,,1627964.0,,,,,,,,
471,PT00M55.70S,2022-03-27T23:45:35.7Z,3,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,102,76,2022-03-27T23:45:35Z,4690000,,,0,,J. Tatum technical Free Throw 1 of 1 (28 PTS),[1628369],1610612738.0,BOS,technical,,,Tatum,J. Tatum,,,,,,Made,,,,,28.0,,,,,,,,,,,,,,
472,PT00M38.30S,2022-03-27T23:46:12.5Z,3,REGULAR,3pt,Jump Shot,[],1630174,27.677398160315374,18.137254901960784,1610612738,102,76,2022-03-27T23:46:18Z,4700000,159.0,208.0,1,left,MISS A. Nesmith 26' 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,26.18,Missed,,,,,,,,,,,,,,,,,,,
473,PT00M34.90S,2022-03-27T23:46:15.9Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,102,76,2022-03-27T23:46:18Z,4710000,,,0,,N. Reid REBOUND (Off:1 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,472.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
474,PT00M29.90S,2022-03-27T23:46:21.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629162,85.49605781865965,50.0,1610612750,102,78,2022-03-27T23:46:38Z,4720000,0.0,84.0,1,right,J. McLaughlin 8' driving floating Jump Shot (6 PTS),[1629162],1610612750.0,MIN,driving floating,,,McLaughlin,J. McLaughlin,,,,,8.38,Made,,,,,6.0,,,,,,,,,,,,,,
475,PT00M10.90S,2022-03-27T23:46:42.0Z,3,REGULAR,3pt,Jump Shot,[],1628369,23.078186596583443,11.029411764705882,1610612738,105,78,2022-03-27T23:49:42Z,4730000,195.0,164.0,1,left,J. Tatum 25' 3PT pullup (31 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,25.5,Made,,,,,31.0,,,,,,,,,,,,,,
476,PT00M10.90S,2022-03-27T23:46:45.7Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626156,,,1610612738,105,78,2022-03-27T23:47:02Z,4740000,,,0,,D. Russell shooting personal FOUL (2 PF) (Tatum 1 FT),"[1626156, 1628369]",1610612750.0,MIN,shooting,,,Russell,D. Russell,,,,,,,,,,,,,,,,,202049.0,,2.0,0.0,Tatum,1628369.0,,,
478,PT00M10.90S,2022-03-27T23:47:12.7Z,3,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,106,78,2022-03-27T23:47:12Z,4760000,,,0,,J. Tatum Free Throw 1 of 1 (32 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,32.0,,,,,,,,,,,,,,
479,PT00M01.40S,2022-03-27T23:47:28.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,79.97700394218134,39.950980392156865,1610612750,106,80,2022-03-27T23:47:34Z,4770000,-50.0,136.0,1,right,J. Nowell 14' pullup Jump Shot (13 PTS) (D. Russell 5 AST),"[1629669, 1626156]",1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,14.47,Made,,,,,13.0,D. Russell,1626156.0,5.0,,,,,,,,,,,
481,PT00M00.00S,2022-03-27T23:47:38.3Z,3,REGULAR,period,end,[],0,,,1610612738,106,80,2022-03-27T23:47:38Z,4790000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2022-03-27T23:49:53.6Z,4,REGULAR,substitution,out,['startperiod'],1628369,,,1610612738,106,80,2022-03-27T23:50:09Z,4800000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2022-03-27T23:49:53.6Z,4,REGULAR,substitution,out,['startperiod'],203935,,,1610612738,106,80,2022-03-27T23:50:09Z,4810000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2022-03-27T23:49:53.6Z,4,REGULAR,substitution,out,['startperiod'],1629162,,,1610612738,106,80,2022-03-27T23:50:09Z,4820000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2022-03-27T23:49:53.6Z,4,REGULAR,substitution,in,['startperiod'],1630202,,,1610612738,106,80,2022-03-27T23:50:09Z,4830000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2022-03-27T23:49:53.6Z,4,REGULAR,substitution,in,['startperiod'],1627759,,,1610612738,106,80,2022-03-27T23:50:09Z,4840000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2022-03-27T23:49:53.6Z,4,REGULAR,substitution,in,['startperiod'],1630162,,,1610612738,106,80,2022-03-27T23:50:09Z,4850000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2022-03-27T23:50:18.4Z,4,REGULAR,period,start,[],0,,,1610612750,106,80,2022-03-27T23:50:18Z,4860000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT11M49.00S,2022-03-27T23:50:28.8Z,4,REGULAR,3pt,Jump Shot,[],1629675,67.36202365308804,34.55882352941176,1610612750,106,83,2022-03-27T23:50:33Z,4870000,-77.0,254.0,1,right,N. Reid 26' 3PT  (5 PTS) (J. Nowell 2 AST),"[1629675, 1629669]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,26.58,Made,,,,,5.0,J. Nowell,1629669.0,2.0,,,,,,,,,,,
491,PT11M31.00S,2022-03-27T23:50:46.4Z,4,REGULAR,3pt,Jump Shot,[],1630174,23.078186596583443,8.333333333333332,1610612738,106,83,2022-03-27T23:50:51Z,4890000,208.0,164.0,1,left,MISS A. Nesmith 26' 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,26.54,Missed,,,,,,,,,,,,,,,,,,,
492,PT11M28.00S,2022-03-27T23:50:49.4Z,4,REGULAR,rebound,defensive,[],1626156,,,1610612750,106,83,2022-03-27T23:50:51Z,4900000,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,491.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
493,PT11M20.00S,2022-03-27T23:50:56.9Z,4,REGULAR,2pt,Jump Shot,[],1630162,86.81011826544021,71.81372549019608,1610612750,106,85,2022-03-27T23:51:01Z,4910000,109.0,71.0,1,right,A. Edwards 13' pullup Jump Shot (17 PTS) (D. Russell 6 AST),"[1630162, 1626156]",1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,13.04,Made,,,,,17.0,D. Russell,1626156.0,6.0,,,,,,,,,,,
495,PT11M03.00S,2022-03-27T23:51:15.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,10.068988173455978,53.67647058823529,1610612738,106,85,2022-03-27T23:51:44Z,4930000,-18.0,42.0,1,left,MISS J. Brown driving floating Shot,[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,4.59,Missed,,,,,,,,,,,,,,,,,,,
496,PT11M00.00S,2022-03-27T23:51:18.5Z,4,REGULAR,rebound,offensive,[],1628464,,,1610612738,106,85,2022-03-27T23:51:44Z,4940000,,,0,,D. Theis REBOUND (Off:2 Def:3),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,495.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
497,PT11M00.00S,2022-03-27T23:51:25.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,106,85,2022-03-27T23:51:25Z,4950000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT10M54.00S,2022-03-27T23:51:53.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,27.151773981603156,77.20588235294117,1610612738,106,85,2022-03-27T23:52:21Z,4960000,-136.0,203.0,1,left,MISS D. White 24' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,24.41,Missed,,,,,,,,,,,,,,,,,,,
499,PT10M51.00S,2022-03-27T23:51:56.9Z,4,REGULAR,rebound,defensive,[],1629669,,,1610612750,106,85,2022-03-27T23:52:21Z,4970000,,,0,,J. Nowell REBOUND (Off:0 Def:2),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,498.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
500,PT10M50.00S,2022-03-27T23:52:02.8Z,4,REGULAR,foul,personal,[],1630174,,,1610612750,106,85,2022-03-28T00:01:29Z,4980000,,,0,,A. Nesmith take personal FOUL (2 PF),"[1630174, 1629675]",1610612738.0,BOS,take,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,1627964.0,,2.0,0.0,Reid,1629675.0,,,
502,PT10M37.00S,2022-03-27T23:52:31.6Z,4,REGULAR,foul,personal,[],1630174,,,1610612750,106,85,2022-03-28T00:01:20Z,5000000,,,0,,A. Nesmith personal FOUL (3 PF),"[1630174, 1626156]",1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,1627964.0,,3.0,0.0,Russell,1626156.0,,,
504,PT10M26.00S,2022-03-27T23:52:57.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,91.01511169513797,47.05882352941176,1610612750,106,85,2022-03-27T23:53:04Z,5020000,-15.0,32.0,1,right,MISS A. Edwards driving reverse Layup,[1630162],1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,3.52,Missed,,,,,,,,,,,,,,,,,,,
505,PT10M24.00S,2022-03-27T23:52:59.4Z,4,REGULAR,rebound,defensive,[],1628464,,,1610612738,106,85,2022-03-27T23:53:04Z,5030000,,,0,,D. Theis REBOUND (Off:2 Def:4),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,504.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
506,PT10M21.00S,2022-03-27T23:53:05.0Z,4,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612738,106,85,2022-03-27T23:53:12Z,5040000,,,0,,N. Reid shooting personal FOUL (4 PF) (Nesmith 2 FT),"[1629675, 1630174]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,,,,,,,,,,,,,1627964.0,,4.0,1.0,Nesmith,1630174.0,,,
508,PT10M21.00S,2022-03-27T23:53:34.5Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630174,,,1610612738,107,85,2022-03-27T23:54:12Z,5060000,,,0,,A. Nesmith Free Throw 1 of 2 (4 PTS),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
509,PT10M21.00S,2022-03-27T23:53:34.5Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630174,,,1610612738,107,85,2022-03-27T23:54:12Z,5070000,,,0,,MISS A. Nesmith Free Throw 2 of 2,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,Missed,,,,,,,,,,,,,,,,,,,
510,PT10M21.00S,2022-03-27T23:53:34.5Z,4,REGULAR,rebound,defensive,[],1627752,,,1610612750,107,85,2022-03-27T23:54:12Z,5080000,,,0,,T. Prince REBOUND (Off:0 Def:2),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,509.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
511,PT10M10.00S,2022-03-27T23:53:59.9Z,4,REGULAR,foul,personal,['2freethrow'],1628464,,,1610612750,107,85,2022-03-27T23:54:15Z,5090000,,,0,,D. Theis shooting personal FOUL (4 PF) (Reid 2 FT),"[1628464, 1629675]",1610612738.0,BOS,shooting,,,Theis,D. Theis,,,,,,,,,,,,,,,,,1627964.0,,4.0,0.0,Reid,1629675.0,,,
513,PT10M10.00S,2022-03-27T23:54:32.3Z,4,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,107,86,2022-03-27T23:54:49Z,5110000,,,0,,N. Reid Free Throw 1 of 2 (6 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
514,PT10M10.00S,2022-03-27T23:54:32.3Z,4,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,107,86,2022-03-27T23:54:49Z,5120000,,,0,,MISS N. Reid Free Throw 2 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Missed,,,,,,,,,,,,,,,,,,,
515,PT10M10.00S,2022-03-27T23:54:32.3Z,4,REGULAR,rebound,defensive,[],1630174,,,1610612738,107,86,2022-03-27T23:54:49Z,5130000,,,0,,A. Nesmith REBOUND (Off:0 Def:3),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,514.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
516,PT09M55.00S,2022-03-27T23:54:59.5Z,4,REGULAR,3pt,Jump Shot,[],1627759,28.728646517739815,75.24509803921569,1610612738,110,86,2022-03-27T23:57:25Z,5140000,-126.0,218.0,1,left,J. Brown 25' 3PT pullup (26 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,25.15,Made,,,,,26.0,,,,,,,,,,,,,,
517,PT09M38.00S,2022-03-27T23:55:15.5Z,4,REGULAR,3pt,Jump Shot,[],1627752,91.01511169513797,97.05882352941177,1610612750,110,89,2022-03-27T23:55:32Z,5150000,235.0,32.0,1,right,T. Prince 3PT  (10 PTS) (N. Reid 1 AST),"[1627752, 1629675]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,23.75,Made,,,,,10.0,N. Reid,1629675.0,1.0,,,,,,,,,,,
519,PT09M22.00S,2022-03-27T23:55:31.9Z,4,REGULAR,3pt,Jump Shot,[],1630202,25.969119579500656,18.38235294117647,1610612738,110,89,2022-03-27T23:55:37Z,5170000,158.0,192.0,1,left,MISS P. Pritchard 24' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,24.84,Missed,,,,,,,,,,,,,,,,,,,
520,PT09M19.00S,2022-03-27T23:55:34.9Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,110,89,2022-03-27T23:55:37Z,5180000,,,0,,N. Reid REBOUND (Off:1 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,519.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
521,PT09M13.00S,2022-03-27T23:55:40.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,65.52233902759527,44.36274509803921,1610612750,110,89,2022-03-27T23:55:48Z,5190000,-28.0,272.0,1,right,MISS A. Edwards 27' running pullup 3PT,[1630162],1610612750.0,MIN,running pullup,,,Edwards,A. Edwards,,,,,27.31,Missed,,,,,,,,,,,,,,,,,,,
522,PT09M10.00S,2022-03-27T23:55:43.9Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,110,89,2022-03-27T23:55:48Z,5200000,,,0,,J. Brown REBOUND (Off:1 Def:9),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,521.0,10.0,9.0,1.0,,,,,,,,,,,,,,,
523,PT08M57.00S,2022-03-27T23:55:56.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,5.863994743758213,47.549019607843135,1610612738,112,89,2022-03-27T23:56:04Z,5210000,12.0,3.0,1,left,A. Nesmith driving reverse Layup (6 PTS) (D. White 5 AST),"[1630174, 1628401]",1610612738.0,BOS,driving reverse,,,Nesmith,A. Nesmith,,,,,1.26,Made,,,,,6.0,D. White,1628401.0,5.0,,,,,,,,,,,
525,PT08M32.00S,2022-03-27T23:56:22.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.85479632063075,50.98039215686274,1610612750,112,91,2022-03-27T23:56:25Z,5230000,5.0,15.0,1,right,A. Edwards driving reverse Layup (19 PTS),[1630162],1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,1.55,Made,,,,,19.0,,,,,,,,,,,,,,
526,PT08M08.00S,2022-03-27T23:56:49.7Z,4,REGULAR,turnover,double dribble,[],1628401,,,1610612738,112,91,2022-03-27T23:56:59Z,5240000,,,0,,D. White double dribble TURNOVER (4 TO),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,202049.0,4.0,,,,,,,
527,PT07M56.00S,2022-03-27T23:57:13.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630162,82.34231274638634,38.23529411764706,1610612750,112,93,2022-03-27T23:57:18Z,5250000,-59.0,113.0,1,right,A. Edwards 12' fadeaway Jump Shot (21 PTS),[1630162],1610612750.0,MIN,fadeaway,,,Edwards,A. Edwards,,,,,12.78,Made,,,,,21.0,,,,,,,,,,,,,,
528,PT07M54.00S,2022-03-27T23:57:20.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,112,93,2022-03-27T23:57:20Z,5260000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT07M54.00S,2022-03-27T23:59:39.2Z,4,REGULAR,substitution,out,[],1630174,,,1610612738,112,93,2022-03-28T00:00:02Z,5270000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT07M54.00S,2022-03-27T23:59:39.2Z,4,REGULAR,substitution,out,[],1629675,,,1610612738,112,93,2022-03-28T00:00:02Z,5280000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT07M54.00S,2022-03-27T23:59:39.2Z,4,REGULAR,substitution,in,[],1628369,,,1610612738,112,93,2022-03-28T00:00:02Z,5290000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT07M54.00S,2022-03-27T23:59:39.2Z,4,REGULAR,substitution,in,[],1626157,,,1610612738,112,93,2022-03-28T00:00:02Z,5300000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT07M35.00S,2022-03-28T00:00:36.5Z,4,REGULAR,2pt,Jump Shot,[],1630202,5.469776609724048,91.91176470588235,1610612738,114,93,2022-03-28T00:00:42Z,5310000,-210.0,-1.0,1,left,P. Pritchard 20' Jump Shot (11 PTS) (J. Tatum 5 AST),"[1630202, 1628369]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,20.96,Made,,,,,11.0,J. Tatum,1628369.0,5.0,,,,,,,,,,,
535,PT07M19.00S,2022-03-28T00:00:56.7Z,4,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,114,93,2022-03-28T00:01:06Z,5330000,,,0,,A. Edwards step out-of-bounds TURNOVER (5 TO),[1630162],1610612750.0,MIN,step,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,204058.0,5.0,,,,,,,
536,PT07M05.00S,2022-03-28T00:01:18.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,25.969119579500656,14.950980392156863,1610612738,117,93,2022-03-28T00:01:23Z,5340000,175.0,192.0,1,left,J. Brown 25' 3PT  (29 PTS) (J. Tatum 6 AST),"[1627759, 1628369]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,25.96,Made,,,,,29.0,J. Tatum,1628369.0,6.0,,,,,,,,,,,
538,PT06M52.00S,2022-03-28T00:01:33.7Z,4,REGULAR,foul,offensive,[],1626157,,,1610612750,117,93,2022-03-28T00:01:46Z,5360000,,,0,,K. Towns offensive FOUL (4 PF),"[1626157, 1628401]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,202049.0,,4.0,0.0,White,1628401.0,,,
540,PT06M52.00S,2022-03-28T00:01:33.7Z,4,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,117,93,2022-03-28T00:01:33Z,5380000,,,0,,K. Towns offensive foul TURNOVER (3 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,202049.0,3.0,,,,,,,
541,PT06M40.00S,2022-03-28T00:02:04.3Z,4,REGULAR,foul,offensive,[],1628464,,,1610612738,117,93,2022-03-28T00:02:23Z,5390000,,,0,,D. Theis offensive FOUL (5 PF),"[1628464, 1626157]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,202049.0,,5.0,0.0,Towns,1626157.0,,,
543,PT06M40.00S,2022-03-28T00:02:04.3Z,4,REGULAR,turnover,offensive foul,[],1628464,,,1610612738,117,93,2022-03-28T00:02:04Z,5410000,,,0,,D. Theis offensive foul TURNOVER (1 TO),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,202049.0,1.0,,,,,,,
