actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
647,PT00M04.50S,2022-01-22T03:02:10.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629057,5.590000152587891,50.0,1610612738,104,105,2022-01-22T03:03:08Z,6440000,0.0,0.0,1,left,MISS R. Williams III tip Layup,[1629057],1610612738.0,BOS,tip,,,Williams III,R. Williams III,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
648,PT00M03.60S,2022-01-22T03:02:11.3Z,4,REGULAR,rebound,defensive,[],203496,,,1610612757,104,105,2022-01-22T03:03:08Z,6450000,,,0,,R. Covington REBOUND (Off:0 Def:4),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,647.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
650,PT00M03.50S,2022-01-22T03:02:32.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629684,,,1610612757,104,105,2022-01-22T03:02:45Z,6470000,,,0,,G. Williams take personal FOUL (3 PF) (Covington 2 FT),"[1629684, 203496]",1610612738.0,BOS,take,,,Williams,G. Williams,,,,,,,,,,,1662.0,3.0,0.0,Covington,203496.0,,,,,,,,,,
652,PT00M03.50S,2022-01-22T03:02:48.7Z,4,REGULAR,freethrow,1 of 2,[],203496,,,1610612757,104,106,2022-01-22T03:02:48Z,6490000,,,0,,R. Covington Free Throw 1 of 2 (4 PTS),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,Made,,,,,,,,,,4.0,,,,,,,,,
653,PT00M03.50S,2022-01-22T03:03:09.8Z,4,REGULAR,freethrow,2 of 2,[],203496,,,1610612757,104,107,2022-01-22T03:03:09Z,6500000,,,0,,R. Covington Free Throw 2 of 2 (5 PTS),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,Made,,,,,,,,,,5.0,,,,,,,,,
654,PT00M02.60S,2022-01-22T03:03:30.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203496,,,1610612738,104,107,2022-01-22T03:03:45Z,6510000,,,0,,R. Covington take personal FOUL (4 PF) (Tatum 2 FT),"[203496, 1628369]",1610612757.0,POR,take,,,Covington,R. Covington,,,,,,,,,,,1627962.0,4.0,0.0,Tatum,1628369.0,,,,,,,,,,
656,PT00M02.60S,2022-01-22T03:04:06.5Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,105,107,2022-01-22T03:04:06Z,6530000,,,0,,J. Tatum Free Throw 1 of 2 (27 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,,,,27.0,,,,,,,,,
657,PT00M02.60S,2022-01-22T03:04:12.5Z,4,REGULAR,substitution,out,[],1629684,,,1610612738,105,107,2022-01-22T03:04:27Z,6540000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT00M02.60S,2022-01-22T03:04:12.5Z,4,REGULAR,substitution,out,[],203471,,,1610612738,105,107,2022-01-22T03:04:27Z,6550000,,,0,,SUB out: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M02.60S,2022-01-22T03:04:12.5Z,4,REGULAR,substitution,in,[],202683,,,1610612738,105,107,2022-01-22T03:04:27Z,6560000,,,0,,SUB in: E. Freedom,[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M02.60S,2022-01-22T03:04:12.5Z,4,REGULAR,substitution,in,[],201143,,,1610612738,105,107,2022-01-22T03:04:27Z,6570000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M02.60S,2022-01-22T03:04:12.5Z,4,REGULAR,substitution,out,[],1629642,,,1610612738,105,107,2022-01-22T03:04:43Z,6580000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M02.60S,2022-01-22T03:04:12.5Z,4,REGULAR,substitution,in,[],1630570,,,1610612738,105,107,2022-01-22T03:04:43Z,6590000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M02.60S,2022-01-22T03:04:06.5Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,105,107,2022-01-22T03:05:10Z,6600000,,,0,,MISS J. Tatum Free Throw 2 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Missed,,,,,,,,,,,,,,,,,,,
664,PT00M00.80S,2022-01-22T03:04:08.3Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,105,107,2022-01-22T03:05:10Z,6610000,,,0,,J. Nurkic REBOUND (Off:6 Def:11),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,663.0,17.0,11.0,6.0,,,,,,,,,,,,,,,
665,PT00M00.80S,2022-01-22T03:05:02.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629057,,,1610612757,105,107,2022-01-22T03:06:28Z,6620000,,,0,,R. Williams III take personal FOUL (5 PF) (Nurkic 2 FT),"[1629057, 203994]",1610612738.0,BOS,take,,,Williams III,R. Williams III,,,,,,,,,,,1662.0,5.0,1.0,Nurkic,203994.0,,,,,,,,,,
667,PT00M00.80S,2022-01-22T03:05:41.1Z,4,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,105,108,2022-01-22T03:05:41Z,6640000,,,0,,J. Nurkic Free Throw 1 of 2 (28 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,,,,,,,,,,28.0,,,,,,,,,
668,PT00M00.80S,2022-01-22T03:05:55.6Z,4,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,105,109,2022-01-22T03:05:55Z,6650000,,,0,,J. Nurkic Free Throw 2 of 2 (29 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,,,,,,,,,,29.0,,,,,,,,,
669,PT00M00.00S,2022-01-22T03:06:03.6Z,4,REGULAR,period,end,[],0,,,1610612738,105,109,2022-01-22T03:06:03Z,6660000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M00.00S,2022-01-22T03:07:23.0Z,4,REGULAR,game,end,[],0,,,0,105,109,2022-01-22T03:07:23Z,6670000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
