actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
462,PT03M37.00S,2021-12-18T02:27:04.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203952,96.45203679369251,5.170036764705882,1610612744,75,82,2021-12-18T02:27:13Z,4570000,-224.0,-19.0,1,right,A. Wiggins 3PT  (27 PTS) (D. Green 8 AST),"[203952, 203110]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,22.49,Made,,,,,27.0,,,D. Green,203110.0,8.0,,,,,,,,,
464,PT03M21.00S,2021-12-18T02:27:22.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629308,,,1610612738,75,82,2021-12-18T02:27:36Z,4590000,,,0,,J. Toscano-Anderson shooting personal FOUL (1 PF) (Smart 2 FT),"[1629308, 203935]",1610612744.0,GSW,shooting,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,204058.0,,,,,,,1.0,0.0,Smart,203935.0,,,
466,PT03M21.00S,2021-12-18T02:27:50.1Z,3,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,76,82,2021-12-18T02:27:50Z,4610000,,,0,,M. Smart Free Throw 1 of 2 (13 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
467,PT03M21.00S,2021-12-18T02:27:50.8Z,3,REGULAR,substitution,out,[],203952,,,1610612738,76,82,2021-12-18T02:27:53Z,4620000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M21.00S,2021-12-18T02:27:50.8Z,3,REGULAR,substitution,in,[],2738,,,1610612738,76,82,2021-12-18T02:27:53Z,4630000,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M21.00S,2021-12-18T02:28:05.3Z,3,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,77,82,2021-12-18T02:28:05Z,4640000,,,0,,M. Smart Free Throw 2 of 2 (14 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
470,PT03M02.00S,2021-12-18T02:28:26.2Z,3,REGULAR,3pt,Jump Shot,[],201939,85.75886990801577,95.83333333333334,1610612744,77,82,2021-12-18T02:28:30Z,4650000,229.0,81.0,1,right,MISS S. Curry 24' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,24.32,Missed,,,,,,,,,,,,,,,,,,,
471,PT02M59.00S,2021-12-18T02:28:29.2Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,77,82,2021-12-18T02:28:30Z,4660000,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,470.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
472,PT02M46.00S,2021-12-18T02:28:43.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,12.483574244415244,48.53707107843137,1610612738,77,82,2021-12-18T02:28:56Z,4670000,7.0,65.0,1,left,MISS R. Williams III 6' driving Layup - blocked,"[1629057, 2738]",1610612738.0,BOS,driving,,,Williams III,R. Williams III,,,,,6.52,Missed,,,,,,,,,,,,,,,,,Iguodala,2738.0,
473,PT02M46.00S,2021-12-18T02:28:43.1Z,3,REGULAR,block,,[],2738,,,1610612738,77,82,2021-12-18T02:29:18Z,4680000,,,0,,A. Iguodala BLOCK (2 BLK),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M43.00S,2021-12-18T02:28:46.1Z,3,REGULAR,rebound,defensive,[],2738,,,1610612744,77,82,2021-12-18T02:28:56Z,4690000,,,0,,A. Iguodala REBOUND (Off:1 Def:1),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,472.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
475,PT02M40.00S,2021-12-18T02:28:48.5Z,3,REGULAR,turnover,bad pass,[],2738,,,1610612744,77,82,2021-12-18T02:28:59Z,4700000,,,0,,A. Iguodala bad pass TURNOVER (1 TO),"[2738, 1628369]",1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,1.0,,,,Tatum,1628369.0,,,,,,,
476,PT02M40.00S,2021-12-18T02:28:48.5Z,3,REGULAR,steal,,[],1628369,,,1610612738,77,82,2021-12-18T02:28:50Z,4710000,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M37.00S,2021-12-18T02:28:52.4Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",203110,,,1610612738,77,82,2021-12-18T02:29:54Z,4720000,,,0,,D. Green shooting personal FOUL (3 PF) (Nesmith 3 FT),"[203110, 1630174]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,,,,,,,,1148.0,,,,,,,3.0,0.0,Nesmith,1630174.0,,,
479,PT02M37.00S,2021-12-18T02:29:21.6Z,3,REGULAR,freethrow,1 of 3,"['fromturnover', 'fastbreak']",1630174,,,1610612738,78,82,2021-12-18T02:30:01Z,4740000,,,0,,A. Nesmith Free Throw 1 of 3 (7 PTS),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
480,PT02M37.00S,2021-12-18T02:29:21.6Z,3,REGULAR,freethrow,2 of 3,"['fastbreak', 'fromturnover']",1630174,,,1610612738,79,82,2021-12-18T02:30:01Z,4750000,,,0,,A. Nesmith Free Throw 2 of 3 (8 PTS),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
481,PT02M37.00S,2021-12-18T02:29:35.3Z,3,REGULAR,substitution,out,[],1628369,,,1610612738,79,82,2021-12-18T02:29:43Z,4760000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT02M37.00S,2021-12-18T02:29:35.3Z,3,REGULAR,substitution,out,[],203110,,,1610612738,79,82,2021-12-18T02:29:43Z,4770000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT02M37.00S,2021-12-18T02:29:35.3Z,3,REGULAR,substitution,out,[],1629308,,,1610612738,79,82,2021-12-18T02:29:43Z,4780000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT02M37.00S,2021-12-18T02:29:35.3Z,3,REGULAR,substitution,in,[],1627759,,,1610612738,79,82,2021-12-18T02:29:43Z,4790000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT02M37.00S,2021-12-18T02:29:35.3Z,3,REGULAR,substitution,in,[],202357,,,1610612738,79,82,2021-12-18T02:29:43Z,4800000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT02M37.00S,2021-12-18T02:29:35.3Z,3,REGULAR,substitution,in,[],1627780,,,1610612738,79,82,2021-12-18T02:29:43Z,4810000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT02M37.00S,2021-12-18T02:29:21.6Z,3,REGULAR,freethrow,3 of 3,"['fastbreak', 'fromturnover']",1630174,,,1610612738,79,82,2021-12-18T02:30:01Z,4820000,,,0,,MISS A. Nesmith Free Throw 3 of 3,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,Missed,,,,,,,,,,,,,,,,,,,
488,PT02M37.00S,2021-12-18T02:29:21.6Z,3,REGULAR,rebound,defensive,[],203490,,,1610612744,79,82,2021-12-18T02:30:01Z,4830000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:4),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,487.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
489,PT02M21.00S,2021-12-18T02:30:09.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,89.56964520367937,54.90196078431373,1610612744,79,82,2021-12-18T02:30:14Z,4840000,25.0,46.0,1,right,MISS S. Curry driving finger roll Layup,[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,5.17,Missed,,,,,,,,,,,,,,,,,,,
490,PT02M19.00S,2021-12-18T02:30:11.0Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,79,82,2021-12-18T02:30:14Z,4850000,,,0,,M. Smart REBOUND (Off:0 Def:5),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,489.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
491,PT02M13.00S,2021-12-18T02:30:17.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,7.046649145860711,46.568627450980394,1610612738,79,82,2021-12-18T02:30:25Z,4860000,17.0,14.0,1,left,MISS J. Brown running Layup,[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,2.2,Missed,,,,,,,,,,,,,,,,,,,
492,PT02M12.00S,2021-12-18T02:30:21.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,79,82,2021-12-18T02:30:21Z,4870000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,491.0,,,,,,,,,,,,,,,,,,
493,PT02M12.00S,2021-12-18T02:30:22.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,79,82,2021-12-18T02:30:22Z,4880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT02M07.00S,2021-12-18T02:30:37.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626196,7.35873850197109,58.84650735294118,1610612738,79,82,2021-12-18T02:30:49Z,4890000,-44.0,17.0,1,left,MISS J. Richardson driving finger roll Layup,[1626196],1610612738.0,BOS,driving finger roll,,,Richardson,J. Richardson,,,,,4.72,Missed,,,,,,,,,,,,,,,,,,,
495,PT02M05.00S,2021-12-18T02:30:39.7Z,3,REGULAR,rebound,defensive,[],202357,,,1610612744,79,82,2021-12-18T02:33:59Z,4900000,,,0,,N. Bjelica REBOUND (Off:1 Def:3),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,494.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
498,PT01M53.00S,2021-12-18T02:30:53.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,79,82,2021-12-18T02:30:53Z,4930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT01M46.00S,2021-12-18T02:31:19.9Z,3,REGULAR,foul,offensive,['inpenalty'],201939,,,1610612744,79,82,2021-12-18T02:31:31Z,4940000,,,0,,S. Curry charge offensive FOUL (3 PF),"[201939, 1630174]",1610612744.0,GSW,charge,,,Curry,S. Curry,,,,,,,,,,,,204058.0,,,,,,,3.0,0.0,Nesmith,1630174.0,,,
501,PT01M46.00S,2021-12-18T02:31:19.9Z,3,REGULAR,turnover,offensive foul,[],201939,,,1610612744,79,82,2021-12-18T02:31:19Z,4960000,,,0,,S. Curry offensive foul TURNOVER (5 TO),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,204058.0,5.0,,,,,,,,,,,,
502,PT01M46.00S,2021-12-18T02:31:34.1Z,3,REGULAR,substitution,out,[],1630174,,,1610612738,79,82,2021-12-18T02:31:42Z,4970000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT01M46.00S,2021-12-18T02:31:34.1Z,3,REGULAR,substitution,in,[],1628369,,,1610612738,79,82,2021-12-18T02:31:42Z,4980000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT01M36.00S,2021-12-18T02:32:03.8Z,3,REGULAR,turnover,out-of-bounds,[],203935,,,1610612738,79,82,2021-12-18T02:32:10Z,4990000,,,0,,M. Smart bad pass out-of-bounds TURNOVER (3 TO),[203935],1610612738.0,BOS,bad pass,,,Smart,M. Smart,,,,,,,,,,,,204059.0,3.0,,,,,,,,,,,,
505,PT01M14.00S,2021-12-18T02:32:34.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627780,73.01248357424441,15.686274509803921,1610612744,79,82,2021-12-18T02:32:48Z,5000000,-172.0,201.0,1,right,MISS G. Payton II 26' 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,26.44,Missed,,,,,,,,,,,,,,,,,,,
506,PT01M12.00S,2021-12-18T02:32:36.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,79,82,2021-12-18T02:32:48Z,5010000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,505.0,,,,,,,,,,,,,,,,,,
507,PT01M12.00S,2021-12-18T02:32:43.4Z,3,REGULAR,foul,personal,[],203935,,,1610612744,79,82,2021-12-18T02:33:06Z,5020000,,,0,,M. Smart loose ball personal FOUL (5 PF),"[203935, 202357]",1610612738.0,BOS,loose ball,,,Smart,M. Smart,,,,,,,,,,,,204059.0,,,,,,,5.0,0.0,Bjelica,202357.0,,,
509,PT01M12.00S,2021-12-18T02:33:00.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612744,79,82,2021-12-18T02:33:00Z,5040000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT01M12.00S,2021-12-18T02:34:05.5Z,3,REGULAR,substitution,out,[],203935,,,1610612744,79,82,2021-12-18T02:34:15Z,5050000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT01M12.00S,2021-12-18T02:34:05.5Z,3,REGULAR,substitution,in,[],1630202,,,1610612744,79,82,2021-12-18T02:34:15Z,5060000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT01M04.00S,2021-12-18T02:34:33.3Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",202357,78.13731931668858,38.48039215686275,1610612744,79,82,2021-12-18T02:34:39Z,5070000,-58.0,153.0,1,right,MISS N. Bjelica 16' driving floating Shot - blocked,"[202357, 1626196]",1610612744.0,GSW,driving floating,,,Bjelica,N. Bjelica,,,,,16.35,Missed,,,,,,,,,,,,,,,,,Richardson,1626196.0,
513,PT01M04.00S,2021-12-18T02:34:33.3Z,3,REGULAR,block,,[],1626196,,,1610612744,79,82,2021-12-18T02:34:35Z,5080000,,,0,,J. Richardson BLOCK (1 BLK),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT01M01.00S,2021-12-18T02:34:36.3Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,79,82,2021-12-18T02:34:39Z,5090000,,,0,,R. Williams III REBOUND (Off:4 Def:4),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,512.0,8.0,4.0,4.0,,,,,,,,,,,,,,,
515,PT00M59.30S,2021-12-18T02:34:39.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628369,6.783837056504599,52.69607843137255,1610612738,81,82,2021-12-18T02:34:51Z,5100000,-13.0,11.0,1,left,J. Tatum running finger roll Layup (20 PTS) (R. Williams III 1 AST),"[1628369, 1629057]",1610612738.0,BOS,running finger roll,,,Tatum,J. Tatum,,,,,1.76,Made,,,,,20.0,,,R. Williams III,1629057.0,1.0,,,,,,,,,
517,PT00M47.20S,2021-12-18T02:34:53.5Z,3,REGULAR,3pt,Jump Shot,[],201939,64.47109067017082,34.068627450980394,1610612744,81,82,2021-12-18T02:34:57Z,5120000,-80.0,281.0,1,right,MISS S. Curry 29' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,29.26,Missed,,,,,,,,,,,,,,,,,,,
518,PT00M44.70S,2021-12-18T02:34:56.0Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,81,82,2021-12-18T02:34:57Z,5130000,,,0,,J. Brown REBOUND (Off:1 Def:5),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,517.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
519,PT00M37.00S,2021-12-18T02:35:03.7Z,3,REGULAR,turnover,lost ball,[],1627759,,,1610612738,81,82,2021-12-18T02:35:07Z,5140000,,,0,,J. Brown lost ball TURNOVER (4 TO),"[1627759, 201939]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,4.0,,,,Curry,201939.0,,,,,,,
520,PT00M37.00S,2021-12-18T02:35:03.7Z,3,REGULAR,steal,,[],201939,,,1610612744,81,82,2021-12-18T02:35:05Z,5150000,,,0,,S. Curry STEAL (1 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT00M22.70S,2021-12-18T02:35:18.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203490,86.28449408672799,4.166666666666666,1610612744,81,82,2021-12-18T02:35:22Z,5160000,-229.0,76.0,1,right,MISS O. Porter Jr. 24' 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,24.16,Missed,,,,,,,,,,,,,,,,,,,
522,PT00M19.60S,2021-12-18T02:35:21.2Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,81,82,2021-12-18T02:35:21Z,5170000,,,0,,J. Tatum REBOUND (Off:0 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,521.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
523,PT00M02.20S,2021-12-18T02:35:38.5Z,3,REGULAR,2pt,Jump Shot,[],1628369,25.18068331143233,27.696078431372552,1610612738,81,82,2021-12-18T02:36:38Z,5180000,112.0,184.0,1,left,MISS J. Tatum 21' pullup Shot,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,21.53,Missed,,,,,,,,,,,,,,,,,,,
524,PT00M01.20S,2021-12-18T02:35:39.5Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,81,82,2021-12-18T02:35:50Z,5190000,,,0,,R. Williams III REBOUND (Off:5 Def:4),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,523.0,9.0,4.0,5.0,,,,,,,,,,,,,,,
525,PT00M00.00S,2021-12-18T02:35:45.6Z,3,REGULAR,period,end,[],0,,,1610612738,81,82,2021-12-18T02:35:45Z,5200000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2021-12-18T02:38:48.3Z,4,REGULAR,substitution,out,['startperiod'],1627759,,,1610612738,81,82,2021-12-18T02:39:12Z,5210000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2021-12-18T02:38:48.3Z,4,REGULAR,substitution,out,['startperiod'],1629057,,,1610612738,81,82,2021-12-18T02:39:12Z,5220000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2021-12-18T02:38:48.3Z,4,REGULAR,substitution,out,['startperiod'],1627780,,,1610612738,81,82,2021-12-18T02:39:12Z,5230000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2021-12-18T02:38:48.3Z,4,REGULAR,substitution,out,['startperiod'],201939,,,1610612738,81,82,2021-12-18T02:39:12Z,5240000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2021-12-18T02:38:48.3Z,4,REGULAR,substitution,out,['startperiod'],203490,,,1610612738,81,82,2021-12-18T02:39:12Z,5250000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2021-12-18T02:38:48.3Z,4,REGULAR,substitution,in,['startperiod'],202683,,,1610612738,81,82,2021-12-18T02:39:12Z,5260000,,,0,,SUB in: E. Freedom,[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2021-12-18T02:38:48.3Z,4,REGULAR,substitution,in,['startperiod'],1630174,,,1610612738,81,82,2021-12-18T02:39:12Z,5270000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2021-12-18T02:38:48.3Z,4,REGULAR,substitution,in,['startperiod'],1627814,,,1610612738,81,82,2021-12-18T02:39:12Z,5280000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2021-12-18T02:38:48.3Z,4,REGULAR,substitution,in,['startperiod'],1629185,,,1610612738,81,82,2021-12-18T02:39:12Z,5290000,,,0,,SUB in: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2021-12-18T02:38:48.3Z,4,REGULAR,substitution,in,['startperiod'],203952,,,1610612738,81,82,2021-12-18T02:39:12Z,5300000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2021-12-18T02:39:19.7Z,4,REGULAR,period,start,[],0,,,1610612744,81,82,2021-12-18T02:39:19Z,5310000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT11M36.00S,2021-12-18T02:39:43.2Z,4,REGULAR,2pt,Jump Shot,[],1627814,82.60512483574244,85.7843137254902,1610612744,81,82,2021-12-18T02:40:16Z,5320000,179.0,111.0,1,right,MISS D. Lee 21' step back Shot,[1627814],1610612744.0,GSW,step back,,,Lee,D. Lee,,,,,21.05,Missed,,,,,,,,,,,,,,,,,,,
538,PT11M34.00S,2021-12-18T02:39:45.2Z,4,REGULAR,rebound,defensive,[],202683,,,1610612738,81,82,2021-12-18T02:39:47Z,5330000,,,0,,E. Freedom REBOUND (Off:1 Def:1),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,537.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
539,PT11M25.00S,2021-12-18T02:39:53.3Z,4,REGULAR,3pt,Jump Shot,[],1628369,13.091327201051248,96.81372549019608,1610612738,84,82,2021-12-18T02:39:58Z,5340000,-234.0,71.0,1,left,J. Tatum 24' 3PT step back (23 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,24.45,Made,,,,,23.0,,,,,,,,,,,,,,
540,PT10M58.00S,2021-12-18T02:40:20.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2738,92.72339027595268,52.20588235294118,1610612744,84,84,2021-12-18T02:40:25Z,5350000,11.0,16.0,1,right,A. Iguodala driving reverse Layup (7 PTS) (C. Chiozza 1 AST),"[2738, 1629185]",1610612744.0,GSW,driving reverse,,,Iguodala,A. Iguodala,,,,,1.93,Made,,,,,7.0,,,C. Chiozza,1629185.0,1.0,,,,,,,,,
542,PT10M36.00S,2021-12-18T02:40:42.3Z,4,REGULAR,3pt,Jump Shot,[],1626196,25.57490144546649,83.57843137254902,1610612738,84,84,2021-12-18T02:40:48Z,5370000,-168.0,188.0,1,left,MISS J. Richardson 25' 3PT,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,25.2,Missed,,,,,,,,,,,,,,,,,,,
543,PT10M32.00S,2021-12-18T02:40:46.3Z,4,REGULAR,rebound,offensive,[],202683,,,1610612738,84,84,2021-12-18T02:40:48Z,5380000,,,0,,E. Freedom REBOUND (Off:2 Def:1),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,542.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
544,PT10M31.00S,2021-12-18T02:40:47.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630174,18.347568988173457,48.529411764705884,1610612738,84,84,2021-12-18T02:40:55Z,5390000,7.0,120.0,1,left,MISS A. Nesmith 12' Jump Shot,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,12.02,Missed,,,,,,,,,,,,,,,,,,,
545,PT10M28.00S,2021-12-18T02:40:50.8Z,4,REGULAR,rebound,offensive,[],202683,,,1610612738,84,84,2021-12-18T02:40:55Z,5400000,,,0,,E. Freedom REBOUND (Off:3 Def:1),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,544.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
546,PT10M27.00S,2021-12-18T02:40:51.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202683,7.178055190538765,47.794117647058826,1610612738,84,84,2021-12-18T02:40:58Z,5410000,11.0,15.0,1,left,MISS E. Freedom Layup,[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,1.86,Missed,,,,,,,,,,,,,,,,,,,
547,PT10M26.00S,2021-12-18T02:40:52.4Z,4,REGULAR,rebound,defensive,[],2738,,,1610612744,84,84,2021-12-18T02:40:58Z,5420000,,,0,,A. Iguodala REBOUND (Off:1 Def:2),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,546.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
548,PT10M12.00S,2021-12-18T02:41:06.9Z,4,REGULAR,3pt,Jump Shot,[],1627814,88.38699080157687,4.901960784313726,1610612744,84,87,2021-12-18T02:41:11Z,5430000,-225.0,57.0,1,right,D. Lee 3PT  (3 PTS) (N. Bjelica 3 AST),"[1627814, 202357]",1610612744.0,GSW,,,,Lee,D. Lee,,,,,23.25,Made,,,,,3.0,,,N. Bjelica,202357.0,3.0,,,,,,,,,
