actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
438,PT04M15.00S,2025-04-06T04:12:21.2Z,3,REGULAR,turnover,lost ball,[],1630230,,,1610612742,88,69,2025-04-06T04:12:24Z,4310000,False,,,0,,N. Marshall lost ball TURNOVER (1 TO),"[1630230, 1626181]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Left,1.0,Powell,1626181.0,,,,,,,,,,,,,,,,,
439,PT04M15.00S,2025-04-06T04:12:21.2Z,3,REGULAR,steal,,[],1626181,,,1610612746,88,69,2025-04-06T04:12:22Z,4320000,False,,,0,,N. Powell STEAL (2 STL),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
441,PT04M05.00S,2025-04-06T04:12:30.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626181,12.302890932982917,42.15686274509804,1610612746,88,69,2025-04-06T04:12:34Z,4330000,False,39.0,63.0,1,left,MISS N. Powell 7' driving floating Shot,[1626181],1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,7.43,Missed,,,,,,,,,,,,,,,
442,PT04M02.00S,2025-04-06T04:12:33.9Z,3,REGULAR,rebound,defensive,[],1631108,,,1610612742,88,69,2025-04-06T04:12:34Z,4340000,False,,,0,,M. Christie REBOUND (Off:0 Def:2),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,441.0,2.0,2.0,0.0,,,,,,
443,PT03M52.00S,2025-04-06T04:12:44.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,85.3646517739816,45.588235294117645,1610612742,88,69,2025-04-06T04:13:03Z,4350000,False,-22.0,85.0,1,right,MISS S. Dinwiddie 8' driving floating Shot,[203915],1610612742.0,DAL,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,,,,8.79,Missed,,,,,,,,,,,,,,,
444,PT03M51.00S,2025-04-06T04:12:48.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,88,69,2025-04-06T04:12:48Z,4360000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,443.0,,,,,,,,,
446,PT03M27.00S,2025-04-06T04:13:18.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627884,6.915243101182654,49.50980392156863,1610612746,90,69,2025-04-06T04:14:24Z,4380000,False,2.0,13.0,1,left,D. Jones Jr. alley-oop DUNK (4 PTS) (J. Harden 13 AST),"[1627884, 201935]",1610612746.0,LAC,alley-oop,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,1.27,Made,4.0,,J. Harden,201935.0,13.0,,,,,,,,,,
448,PT03M17.00S,2025-04-06T04:13:30.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626181,,,1610612742,90,69,2025-04-06T04:13:39Z,4400000,False,,,0,,N. Powell shooting personal FOUL (3 PF) (Dinwiddie 2 FT),"[1626181, 203915]",1610612746.0,LAC,shooting,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202035.0,,,,,,,,,,3.0,0.0,Dinwiddie,203915.0
450,PT03M17.00S,2025-04-06T04:13:57.6Z,3,REGULAR,freethrow,1 of 2,[],203915,,,1610612742,90,70,2025-04-06T04:13:57Z,4420000,False,,,0,,S. Dinwiddie Free Throw 1 of 2 (3 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
451,PT03M17.00S,2025-04-06T04:14:09.7Z,3,REGULAR,freethrow,2 of 2,[],203915,,,1610612742,90,71,2025-04-06T04:14:09Z,4430000,False,,,0,,S. Dinwiddie Free Throw 2 of 2 (4 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
452,PT03M05.00S,2025-04-06T04:14:23.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,7.703679369250986,52.20588235294118,1610612746,92,71,2025-04-06T04:16:01Z,4440000,False,-11.0,20.0,1,left,I. Zubac DUNK (23 PTS) (B. Bogdanović 2 AST),"[1627826, 203992]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,2.27,Made,23.0,,B. Bogdanović,203992.0,2.0,,,,,,,,,,
454,PT02M55.00S,2025-04-06T04:14:35.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627884,,,1610612742,92,71,2025-04-06T04:14:42Z,4460000,False,,,0,,D. Jones Jr. shooting personal FOUL (1 PF) (Marshall 2 FT),"[1627884, 1630230]",1610612746.0,LAC,shooting,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2882.0,,,,,,,,,,1.0,0.0,Marshall,1630230.0
456,PT02M55.00S,2025-04-06T04:15:07.5Z,3,REGULAR,freethrow,1 of 2,[],1630230,,,1610612742,92,72,2025-04-06T04:15:25Z,4480000,False,,,0,,N. Marshall Free Throw 1 of 2 (3 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
457,PT02M55.00S,2025-04-06T04:15:07.5Z,3,REGULAR,freethrow,2 of 2,[],1630230,,,1610612742,92,72,2025-04-06T04:15:25Z,4490000,False,,,0,,MISS N. Marshall Free Throw 2 of 2,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
458,PT02M53.00S,2025-04-06T04:15:09.5Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,92,72,2025-04-06T04:15:25Z,4500000,False,,,0,,I. Zubac REBOUND (Off:1 Def:8),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,457.0,9.0,8.0,1.0,,,,,,
459,PT02M42.00S,2025-04-06T04:15:38.4Z,3,REGULAR,violation,kicked ball,[],1630230,,,1610612746,92,72,2025-04-06T04:15:45Z,4510000,False,,,0,,N. Marshall kicked ball VIOLATION,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,2882.0,,,,,,,,,,,,,
460,PT02M42.00S,2025-04-06T04:15:48.2Z,3,REGULAR,substitution,out,[],1626181,,,1610612746,92,72,2025-04-06T04:15:52Z,4520000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M42.00S,2025-04-06T04:15:48.2Z,3,REGULAR,substitution,in,[],201587,,,1610612746,92,72,2025-04-06T04:15:52Z,4530000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M34.00S,2025-04-06T04:16:05.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,7.5722733245729295,54.41176470588235,1610612746,92,72,2025-04-06T04:17:38Z,4540000,False,-22.0,19.0,1,left,MISS J. Harden driving floating Shot,[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,2.89,Missed,,,,,,,,,,,,,,,
475,PT02M34.00S,2025-04-06T04:16:05.6Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,92,72,2025-04-06T04:17:38Z,4555000,False,,,0,,I. Zubac REBOUND (Off:2 Def:8),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,462.0,10.0,8.0,2.0,,,,,,
477,PT02M34.00S,2025-04-06T04:16:12.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627826,5.962549277266746,49.50980392156863,1610612746,94,72,2025-04-06T04:18:05Z,4557500,False,2.0,4.0,1,left,I. Zubac tip DUNK (25 PTS),[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,0.43,Made,25.0,,,,,,,,,,,,,,
464,PT02M19.00S,2025-04-06T04:16:20.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630539,91.40932982917214,49.754901960784316,1610612742,94,74,2025-04-06T04:16:31Z,4560000,False,-1.0,28.0,1,right,K. Jones DUNK (10 PTS) (S. Dinwiddie 9 AST),"[1630539, 203915]",1610612742.0,DAL,,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,,2.83,Made,10.0,,S. Dinwiddie,203915.0,9.0,,,,,,,,,,
466,PT02M07.00S,2025-04-06T04:16:42.3Z,3,REGULAR,foul,personal,['2freethrow'],1630539,,,1610612746,94,74,2025-04-06T04:17:10Z,4580000,False,,,0,,K. Jones shooting personal FOUL (4 PF) (Jones Jr. 2 FT),"[1630539, 1627884]",1610612742.0,DAL,shooting,,,Jones,K. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2882.0,,,,,,,,,,4.0,0.0,Jones Jr.,1627884.0
470,PT02M07.00S,2025-04-06T04:17:10.8Z,3,REGULAR,freethrow,1 of 2,[],1627884,,,1610612746,94,74,2025-04-06T04:17:10Z,4600000,False,,,0,,MISS D. Jones Jr. Free Throw 1 of 2,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
471,PT02M07.00S,2025-04-06T04:17:10.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,94,74,2025-04-06T04:17:10Z,4610000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,470.0,,,,,,,,,
472,PT02M07.00S,2025-04-06T04:17:17.2Z,3,REGULAR,freethrow,2 of 2,[],1627884,,,1610612746,95,74,2025-04-06T04:17:17Z,4620000,False,,,0,,D. Jones Jr. Free Throw 2 of 2 (5 PTS),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
473,PT01M56.00S,2025-04-06T04:17:31.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203992,,,1610612742,95,74,2025-04-06T04:17:38Z,4630000,False,,,0,,B. Bogdanović shooting personal FOUL (2 PF) (Marshall 2 FT),"[203992, 1630230]",1610612746.0,LAC,shooting,,,Bogdanović,B. Bogdanović,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2882.0,,,,,,,,,,2.0,0.0,Marshall,1630230.0
476,PT01M56.00S,2025-04-06T04:17:57.4Z,3,REGULAR,freethrow,1 of 2,[],1630230,,,1610612742,95,75,2025-04-06T04:17:57Z,4650000,False,,,0,,N. Marshall Free Throw 1 of 2 (4 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
478,PT01M56.00S,2025-04-06T04:18:11.0Z,3,REGULAR,freethrow,2 of 2,[],1630230,,,1610612742,95,76,2025-04-06T04:18:11Z,4660000,False,,,0,,N. Marshall Free Throw 2 of 2 (5 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
479,PT01M39.00S,2025-04-06T04:18:30.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201935,8.623521681997373,46.568627450980394,1610612746,95,76,2025-04-06T04:18:35Z,4670000,False,17.0,29.0,1,left,MISS J. Harden driving Layup - blocked,"[201935, 1630230]",1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,3.34,Missed,,,,,,,,,,Marshall,1630230.0,,,,
480,PT01M39.00S,2025-04-06T04:18:30.4Z,3,REGULAR,block,,[],1630230,,,1610612746,95,76,2025-04-06T04:18:33Z,4680000,False,,,0,,N. Marshall BLOCK (1 BLK),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
481,PT01M35.00S,2025-04-06T04:18:34.4Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612742,95,76,2025-04-06T04:18:35Z,4690000,False,,,0,,C. Martin REBOUND (Off:2 Def:1),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,479.0,3.0,1.0,2.0,,,,,,
482,PT01M27.00S,2025-04-06T04:18:41.4Z,3,REGULAR,turnover,bad pass,[],1630539,,,1610612742,95,76,2025-04-06T04:18:44Z,4700000,False,,,0,,K. Jones bad pass TURNOVER (1 TO),"[1630539, 1627884]",1610612742.0,DAL,,,,Jones,K. Jones,,,,,In The Paint (Non-RA),8-16 Center,1.0,Jones Jr.,1627884.0,,,,,,,,,,,,,,,,,
483,PT01M27.00S,2025-04-06T04:18:41.4Z,3,REGULAR,steal,,[],1627884,,,1610612746,95,76,2025-04-06T04:18:43Z,4710000,False,,,0,,D. Jones Jr. STEAL (1 STL),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
484,PT01M22.00S,2025-04-06T04:18:46.9Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203992,25.312089356110377,14.460784313725492,1610612746,98,76,2025-04-06T04:19:41Z,4720000,False,178.0,185.0,1,left,B. Bogdanović 25' 3PT running (5 PTS) (J. Harden 14 AST),"[203992, 201935]",1610612746.0,LAC,running,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Right Center,,,,25.68,Made,5.0,,J. Harden,201935.0,14.0,,,,,,,,,,
486,PT01M14.00S,2025-04-06T04:18:57.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627884,,,1610612742,98,76,2025-04-06T04:19:03Z,4740000,False,,,0,,D. Jones Jr. shooting personal FOUL (2 PF) (Dinwiddie 2 FT),"[1627884, 203915]",1610612746.0,LAC,shooting,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,201245.0,,,,,,,,,,2.0,0.0,Dinwiddie,203915.0
488,PT01M14.00S,2025-04-06T04:19:22.1Z,3,REGULAR,freethrow,1 of 2,[],203915,,,1610612742,98,77,2025-04-06T04:19:22Z,4760000,False,,,0,,S. Dinwiddie Free Throw 1 of 2 (5 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
489,PT01M14.00S,2025-04-06T04:19:23.3Z,3,REGULAR,substitution,out,[],1627826,,,1610612742,98,77,2025-04-06T04:19:26Z,4770000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT01M14.00S,2025-04-06T04:19:23.3Z,3,REGULAR,substitution,in,[],1627732,,,1610612742,98,77,2025-04-06T04:19:26Z,4780000,False,,,0,,SUB in: B. Simmons,[1627732],1610612746.0,LAC,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT01M14.00S,2025-04-06T04:19:46.5Z,3,REGULAR,freethrow,2 of 2,[],203915,,,1610612742,98,77,2025-04-06T04:19:46Z,4790000,False,,,0,,MISS S. Dinwiddie Free Throw 2 of 2,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
492,PT01M12.00S,2025-04-06T04:19:47.3Z,3,REGULAR,rebound,defensive,[],201935,,,1610612746,98,77,2025-04-06T04:19:47Z,4800000,False,,,0,,J. Harden REBOUND (Off:2 Def:5),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,491.0,7.0,5.0,2.0,,,,,,
493,PT00M57.70S,2025-04-06T04:20:04.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,7.440867279894875,47.794117647058826,1610612746,100,77,2025-04-06T04:20:29Z,4810000,False,11.0,17.0,1,left,J. Harden driving floating Jump Shot (26 PTS),[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,2.06,Made,26.0,,,,,,,,,,,,,,
494,PT00M57.70S,2025-04-06T04:20:07.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203915,,,1610612746,100,77,2025-04-06T04:20:12Z,4820000,False,,,0,,S. Dinwiddie shooting personal FOUL (2 PF) (Harden 1 FT),"[203915, 201935]",1610612742.0,DAL,shooting,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,2882.0,,,,,,,,,,2.0,0.0,Harden,201935.0
496,PT00M57.70S,2025-04-06T04:20:35.7Z,3,REGULAR,freethrow,1 of 1,[],201935,,,1610612746,101,77,2025-04-06T04:20:35Z,4840000,False,,,0,,J. Harden Free Throw 1 of 1 (27 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,Made,27.0,,,,,,,,,,,,,,
497,PT00M45.10S,2025-04-06T04:20:50.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630539,91.14651773981603,46.32352941176471,1610612742,101,79,2025-04-06T04:22:30Z,4850000,False,-18.0,31.0,1,right,K. Jones cutting DUNK (12 PTS),[1630539],1610612742.0,DAL,cutting,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,,3.58,Made,12.0,,,,,,,,,,,,,,
499,PT00M32.40S,2025-04-06T04:21:08.0Z,3,REGULAR,3pt,Jump Shot,[],201935,28.33442838370565,18.872549019607842,1610612746,101,79,2025-04-06T04:21:13Z,4870000,False,156.0,214.0,1,left,MISS J. Harden 26' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,26.44,Missed,,,,,,,,,,,,,,,
500,PT00M30.00S,2025-04-06T04:21:10.4Z,3,REGULAR,rebound,offensive,[],203992,,,1610612746,101,79,2025-04-06T04:21:13Z,4880000,False,,,0,,B. Bogdanović REBOUND (Off:1 Def:1),[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,499.0,2.0,1.0,1.0,,,,,,
501,PT00M30.00S,2025-04-06T04:21:12.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203992,5.590000152587891,50.0,1610612746,103,79,2025-04-06T04:21:12Z,4890000,False,0.0,0.0,1,left,B. Bogdanović tip Layup (7 PTS),[203992],1610612746.0,LAC,tip,,,Bogdanović,B. Bogdanović,,,,,Mid-Range,8-16 Left,,,,0.0,Made,7.0,,,,,,,,,,,,,,
502,PT00M24.40S,2025-04-06T04:21:19.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203915,91.01511169513797,54.90196078431373,1610612742,103,79,2025-04-06T04:22:42Z,4900000,False,25.0,32.0,1,right,MISS S. Dinwiddie driving Layup,[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,4.03,Missed,,,,,,,,,,,,,,,
503,PT00M21.80S,2025-04-06T04:21:22.3Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,103,79,2025-04-06T04:22:42Z,4910000,False,,,0,,N. Batum REBOUND (Off:0 Def:3),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,502.0,3.0,3.0,0.0,,,,,,
504,PT00M05.70S,2025-04-06T04:21:40.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203915,,,1610612746,103,79,2025-04-06T04:21:48Z,4920000,False,,,0,,S. Dinwiddie shooting personal FOUL (3 PF) (Harden 2 FT),"[203915, 201935]",1610612742.0,DAL,shooting,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,202035.0,,,,,,,,,,3.0,0.0,Harden,201935.0
506,PT00M05.70S,2025-04-06T04:22:16.1Z,3,REGULAR,freethrow,1 of 2,[],201935,,,1610612746,104,79,2025-04-06T04:22:16Z,4940000,False,,,0,,J. Harden Free Throw 1 of 2 (28 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,Made,28.0,,,,,,,,,,,,,,
507,PT00M05.70S,2025-04-06T04:22:35.7Z,3,REGULAR,freethrow,2 of 2,[],201935,,,1610612746,105,79,2025-04-06T04:22:35Z,4950000,False,,,0,,J. Harden Free Throw 2 of 2 (29 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,Made,29.0,,,,,,,,,,,,,,
508,PT00M00.00S,2025-04-06T04:22:43.2Z,3,REGULAR,3pt,Jump Shot,[],203915,57.401856110381075,49.34895833333333,1610612742,105,82,2025-04-06T04:22:59Z,4960000,False,-3.0,348.0,1,right,S. Dinwiddie 34' 3PT pullup (8 PTS),[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,,,,34.79,Made,8.0,,,,,,,,,,,,,,
509,PT00M00.00S,2025-04-06T04:23:01.4Z,3,REGULAR,period,end,[],0,,,1610612746,105,82,2025-04-06T04:23:01Z,4970000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2025-04-06T04:24:29.2Z,4,REGULAR,substitution,out,['startperiod'],201935,,,1610612746,105,82,2025-04-06T04:25:24Z,4980000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2025-04-06T04:24:29.2Z,4,REGULAR,substitution,out,['startperiod'],1631108,,,1610612746,105,82,2025-04-06T04:25:24Z,4990000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2025-04-06T04:24:29.2Z,4,REGULAR,substitution,out,['startperiod'],1630230,,,1610612746,105,82,2025-04-06T04:25:24Z,5000000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2025-04-06T04:24:29.2Z,4,REGULAR,substitution,out,['startperiod'],1628997,,,1610612746,105,82,2025-04-06T04:25:24Z,5010000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2025-04-06T04:24:29.2Z,4,REGULAR,substitution,out,['startperiod'],1630539,,,1610612746,105,82,2025-04-06T04:25:24Z,5020000,False,,,0,,SUB out: K. Jones,[1630539],1610612742.0,DAL,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2025-04-06T04:24:29.2Z,4,REGULAR,substitution,in,['startperiod'],202695,,,1610612746,105,82,2025-04-06T04:25:24Z,5030000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2025-04-06T04:24:29.2Z,4,REGULAR,substitution,in,['startperiod'],202691,,,1610612746,105,82,2025-04-06T04:25:24Z,5040000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2025-04-06T04:24:29.2Z,4,REGULAR,substitution,in,['startperiod'],1641726,,,1610612746,105,82,2025-04-06T04:25:24Z,5050000,False,,,0,,SUB in: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2025-04-06T04:24:29.2Z,4,REGULAR,substitution,in,['startperiod'],203076,,,1610612746,105,82,2025-04-06T04:25:24Z,5060000,False,,,0,,SUB in: A. Davis,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2025-04-06T04:24:29.2Z,4,REGULAR,substitution,in,['startperiod'],1629023,,,1610612746,105,82,2025-04-06T04:25:24Z,5070000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2025-04-06T04:25:32.5Z,4,REGULAR,period,start,[],0,,,1610612742,105,82,2025-04-06T04:25:32Z,5080000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT11M33.00S,2025-04-06T04:25:57.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,81.94809461235218,60.29411764705882,1610612742,105,82,2025-04-06T04:26:02Z,5090000,False,51.0,117.0,1,right,MISS S. Dinwiddie 12' driving floating Shot,[203915],1610612742.0,DAL,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,,,,12.8,Missed,,,,,,,,,,,,,,,
523,PT11M31.00S,2025-04-06T04:25:59.9Z,4,REGULAR,rebound,defensive,[],1627884,,,1610612746,105,82,2025-04-06T04:27:32Z,5100000,False,,,0,,D. Jones Jr. REBOUND (Off:1 Def:3),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,522.0,4.0,3.0,1.0,,,,,,
524,PT11M17.00S,2025-04-06T04:26:17.3Z,4,REGULAR,foul,personal,['2freethrow'],203076,,,1610612746,105,82,2025-04-06T04:26:30Z,5110000,False,,,0,,A. Davis shooting personal FOUL (3 PF) (Leonard 2 FT),"[203076, 202695]",1610612742.0,DAL,shooting,,,Davis,A. Davis,,,,,Mid-Range,16-24 Right Center,,,,,,,2882.0,,,,,,,,,,3.0,0.0,Leonard,202695.0
526,PT11M17.00S,2025-04-06T04:26:39.0Z,4,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,106,82,2025-04-06T04:26:39Z,5130000,False,,,0,,K. Leonard Free Throw 1 of 2 (28 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,Made,28.0,,,,,,,,,,,,,,
527,PT11M17.00S,2025-04-06T04:26:57.0Z,4,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,107,82,2025-04-06T04:26:57Z,5140000,False,,,0,,K. Leonard Free Throw 2 of 2 (29 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,Made,29.0,,,,,,,,,,,,,,
