actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
429,PT02M31.00S,2025-04-09T04:14:29.8Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,80,71,2025-04-09T04:14:29Z,4270000,False,,,0,,I. Zubac REBOUND (Off:8 Def:10),[1627826],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Zubac,I. Zubac,,,,,,,428.0,18.0,10.0,8.0,,,,,,,
430,PT02M31.00S,2025-04-09T04:14:29.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,94.40999984741211,50.0,1610612746,82,71,2025-04-09T04:14:29Z,4280000,False,0.0,0.0,1,right,I. Zubac putback Layup (20 PTS),[1627826],1610612746.0,LAC,putback,,,,,,Mid-Range,8-16 Left,0.0,Made,20.0,Zubac,I. Zubac,,,,,,,,,,,,,,,,,
431,PT02M25.00S,2025-04-09T04:14:35.4Z,3,REGULAR,3pt,Jump Shot,[],1630577,25.04927726675427,82.84313725490196,1610612759,82,71,2025-04-09T04:14:42Z,4290000,False,-164.0,183.0,1,left,MISS J. Champagnie 24' 3PT,[1630577],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Left Center,24.59,Missed,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,
432,PT02M21.00S,2025-04-09T04:14:39.4Z,3,REGULAR,rebound,defensive,[],203992,,,1610612746,82,71,2025-04-09T04:14:42Z,4300000,False,,,0,,B. Bogdanović REBOUND (Off:0 Def:2),[203992],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,,,,Bogdanović,B. Bogdanović,,,,,,,431.0,2.0,2.0,0.0,,,,,,,
433,PT02M01.00S,2025-04-09T04:15:00.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627884,87.07293035479631,51.71568627450981,1610612746,82,71,2025-04-09T04:15:06Z,4310000,False,9.0,69.0,1,right,MISS D. Jones Jr. 6' driving bank Shot,[1627884],1610612746.0,LAC,driving bank,,,,,,In The Paint (Non-RA),0-8 Center,6.95,Missed,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,
434,PT01M58.00S,2025-04-09T04:15:03.5Z,3,REGULAR,rebound,offensive,[],1627884,,,1610612746,82,71,2025-04-09T04:15:06Z,4320000,False,,,0,,D. Jones Jr. REBOUND (Off:2 Def:0),[1627884],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Jones Jr.,D. Jones Jr.,,,,,,,433.0,2.0,0.0,2.0,,,,,,,
435,PT01M58.00S,2025-04-09T04:15:02.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627884,94.40999984741211,50.0,1610612746,84,71,2025-04-09T04:15:02Z,4330000,False,0.0,0.0,1,right,D. Jones Jr. tip Layup (18 PTS),[1627884],1610612746.0,LAC,tip,,,,,,Mid-Range,8-16 Left,0.0,Made,18.0,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,
436,PT01M45.00S,2025-04-09T04:15:21.3Z,3,REGULAR,turnover,out-of-bounds,[],1642264,,,1610612759,84,71,2025-04-09T04:15:37Z,4340000,False,,,0,,S. Castle lost ball out-of-bounds TURNOVER (4 TO),[1642264],1610612759.0,SAS,lost ball,,,,,,Above the Break 3,24+ Left Center,,,,Castle,S. Castle,4.0,,,,,,,,,,202049.0,,,,,,
437,PT01M45.00S,2025-04-09T04:15:26.5Z,3,REGULAR,substitution,out,[],1627826,,,1610612746,84,71,2025-04-09T04:15:34Z,4350000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,,,,,,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,
438,PT01M45.00S,2025-04-09T04:15:26.5Z,3,REGULAR,substitution,in,[],1627732,,,1610612746,84,71,2025-04-09T04:15:34Z,4360000,False,,,0,,SUB in: B. Simmons,[1627732],1610612746.0,LAC,,,,,,,,,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,
439,PT01M34.00S,2025-04-09T04:15:44.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201587,66.3107752956636,66.66666666666666,1610612746,84,71,2025-04-09T04:15:49Z,4370000,False,83.0,264.0,1,right,MISS N. Batum 27' 3PT,[201587],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Center,27.7,Missed,,Batum,N. Batum,,,,,,,,,,,,,,,,,
440,PT01M29.00S,2025-04-09T04:15:49.2Z,3,REGULAR,rebound,defensive,[],1630572,,,1610612759,84,71,2025-04-09T04:23:56Z,4380000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:1),[1630572],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Center,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,439.0,1.0,1.0,0.0,,,,,,,
441,PT01M27.00S,2025-04-09T04:15:53.7Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1642264,14.4053876478318,34.55882352941176,1610612759,84,73,2025-04-09T04:20:04Z,4390000,False,77.0,83.0,1,left,S. Castle 11' driving floating Jump Shot (13 PTS),[1642264],1610612759.0,SAS,driving floating,,,,,,In The Paint (Non-RA),8-16 Right,11.33,Made,13.0,Castle,S. Castle,,,,,,,,,,,,,,,,,
442,PT01M27.00S,2025-04-09T04:16:09.4Z,3,REGULAR,foul,personal,['1freethrow'],1627884,,,1610612759,84,73,2025-04-09T04:16:16Z,4400000,False,,,0,,D. Jones Jr. shooting personal FOUL (2 PF) (Castle 1 FT),"[1627884, 1642264]",1610612746.0,LAC,shooting,,,,,,In The Paint (Non-RA),8-16 Right,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,1626300.0,2.0,0.0,Castle,1642264.0,,
444,PT01M27.00S,2025-04-09T04:16:26.7Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1642264,,,1610612759,84,74,2025-04-09T04:16:26Z,4420000,False,,,0,,S. Castle Free Throw 1 of 1 (14 PTS),[1642264],1610612759.0,SAS,,,,,,,,,,Made,14.0,Castle,S. Castle,,,,,,,,,,,,,,,,,
445,PT01M19.00S,2025-04-09T04:16:39.4Z,3,REGULAR,foul,personal,['2freethrow'],1630577,,,1610612746,84,74,2025-04-09T04:16:45Z,4430000,False,,,0,,J. Champagnie shooting personal FOUL (1 PF) (Harden 2 FT),"[1630577, 201935]",1610612759.0,SAS,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,,Champagnie,J. Champagnie,,,,,,,,,,,1628481.0,1.0,0.0,Harden,201935.0,,
447,PT01M19.00S,2025-04-09T04:17:13.4Z,3,REGULAR,freethrow,1 of 2,[],201935,,,1610612746,85,74,2025-04-09T04:17:13Z,4450000,False,,,0,,J. Harden Free Throw 1 of 2 (15 PTS),[201935],1610612746.0,LAC,,,,,,,,,,Made,15.0,Harden,J. Harden,,,,,,,,,,,,,,,,,
448,PT01M19.00S,2025-04-09T04:17:14.4Z,3,REGULAR,substitution,out,[],1627884,,,1610612746,85,74,2025-04-09T04:17:26Z,4460000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,,,,,,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,
449,PT01M19.00S,2025-04-09T04:17:14.4Z,3,REGULAR,substitution,in,[],1626181,,,1610612746,85,74,2025-04-09T04:17:26Z,4470000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,,,,,,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,
450,PT01M19.00S,2025-04-09T04:17:34.4Z,3,REGULAR,freethrow,2 of 2,[],201935,,,1610612746,86,74,2025-04-09T04:17:34Z,4480000,False,,,0,,J. Harden Free Throw 2 of 2 (16 PTS),[201935],1610612746.0,LAC,,,,,,,,,,Made,16.0,Harden,J. Harden,,,,,,,,,,,,,,,,,
451,PT01M08.00S,2025-04-09T04:17:46.7Z,3,REGULAR,3pt,Jump Shot,[],1630572,28.728646517739815,17.15686274509804,1610612759,86,77,2025-04-09T04:17:53Z,4490000,False,164.0,218.0,1,left,S. Mamukelashvili 27' 3PT  (3 PTS) (S. Castle 6 AST),"[1630572, 1642264]",1610612759.0,SAS,,,,,,,Above the Break 3,24+ Right Center,27.25,Made,3.0,Mamukelashvili,S. Mamukelashvili,,,,S. Castle,1642264.0,6.0,,,,,,,,,,,
453,PT00M57.70S,2025-04-09T04:17:58.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201935,93.24901445466492,53.431372549019606,1610612746,86,77,2025-04-09T04:18:02Z,4510000,False,17.0,11.0,1,right,MISS J. Harden driving Layup,[201935],1610612746.0,LAC,driving,,,,,,Restricted Area,0-8 Center,2.04,Missed,,Harden,J. Harden,,,,,,,,,,,,,,,,,
454,PT00M56.00S,2025-04-09T04:18:00.6Z,3,REGULAR,rebound,defensive,[],1630577,,,1610612759,86,77,2025-04-09T04:18:02Z,4520000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630577],1610612759.0,SAS,,,,,,,Restricted Area,0-8 Center,,,,Champagnie,J. Champagnie,,,,,,,453.0,2.0,2.0,0.0,,,,,,,
455,PT00M51.10S,2025-04-09T04:18:05.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627732,,,1610612759,86,77,2025-04-09T04:18:33Z,4530000,False,,,0,,B. Simmons shooting personal FOUL (3 PF) (Castle 2 FT),"[1627732, 1642264]",1610612746.0,LAC,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Simmons,B. Simmons,,,,,,,,,,,1628481.0,3.0,0.0,Castle,1642264.0,,
457,PT00M51.10S,2025-04-09T04:18:34.5Z,3,REGULAR,freethrow,1 of 2,[],1642264,,,1610612759,86,78,2025-04-09T04:18:55Z,4550000,False,,,0,,S. Castle Free Throw 1 of 2 (15 PTS),[1642264],1610612759.0,SAS,,,,,,,,,,Made,15.0,Castle,S. Castle,,,,,,,,,,,,,,,,,
458,PT00M51.10S,2025-04-09T04:18:34.5Z,3,REGULAR,freethrow,2 of 2,[],1642264,,,1610612759,86,78,2025-04-09T04:18:55Z,4560000,False,,,0,,MISS S. Castle Free Throw 2 of 2,[1642264],1610612759.0,SAS,,,,,,,,,,Missed,,Castle,S. Castle,,,,,,,,,,,,,,,,,
459,PT00M46.80S,2025-04-09T04:18:38.8Z,3,REGULAR,rebound,defensive,[],1627732,,,1610612746,86,78,2025-04-09T04:18:55Z,4570000,False,,,0,,B. Simmons REBOUND (Off:2 Def:4),[1627732],1610612746.0,LAC,,,,,,,,,,,,Simmons,B. Simmons,,,,,,,458.0,6.0,4.0,2.0,,,,,,,
460,PT00M35.00S,2025-04-09T04:19:06.3Z,3,REGULAR,3pt,Jump Shot,[],203992,90.62089356110381,96.32352941176471,1610612746,89,78,2025-04-09T04:19:13Z,4580000,False,232.0,36.0,1,right,B. Bogdanović 3PT  (10 PTS) (N. Powell 3 AST),"[203992, 1626181]",1610612746.0,LAC,,,,,,,Right Corner 3,24+ Right,23.43,Made,10.0,Bogdanović,B. Bogdanović,,,,N. Powell,1626181.0,3.0,,,,,,,,,,,
462,PT00M25.90S,2025-04-09T04:19:25.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630577,6.783837056504599,51.71568627450981,1610612759,89,78,2025-04-09T04:19:28Z,4600000,False,-9.0,11.0,1,left,MISS J. Champagnie cutting Layup,[1630577],1610612759.0,SAS,cutting,,,,,,Restricted Area,0-8 Center,1.42,Missed,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,
463,PT00M23.20S,2025-04-09T04:19:27.6Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,89,78,2025-04-09T04:19:27Z,4610000,False,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612746.0,LAC,,,,,,,Restricted Area,0-8 Center,,,,Batum,N. Batum,,,,,,,462.0,2.0,2.0,0.0,,,,,,,
464,PT00M08.30S,2025-04-09T04:19:43.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203992,92.72339027595268,46.32352941176471,1610612746,91,78,2025-04-09T04:23:20Z,4620000,False,-18.0,16.0,1,right,B. Bogdanović driving Layup (12 PTS) (J. Harden 10 AST),"[203992, 201935]",1610612746.0,LAC,driving,,,,,,Restricted Area,0-8 Center,2.43,Made,12.0,Bogdanović,B. Bogdanović,,,,J. Harden,201935.0,10.0,,,,,,,,,,,
466,PT00M00.30S,2025-04-09T04:19:55.1Z,3,REGULAR,2pt,Jump Shot,[],1629640,19.398817345597898,31.127450980392158,1610612759,91,78,2025-04-09T04:23:43Z,4640000,False,94.0,130.0,1,left,MISS K. Johnson 16' driving floating Shot,[1629640],1610612759.0,SAS,driving floating,,,,,,Mid-Range,8-16 Right,16.05,Missed,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,
467,PT00M00.10S,2025-04-09T04:19:55.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,91,78,2025-04-09T04:20:12Z,4650000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,466.0,,,,,,,,,,
468,PT00M00.00S,2025-04-09T04:19:59.0Z,3,REGULAR,period,end,[],0,,,1610612759,91,78,2025-04-09T04:19:59Z,4660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2025-04-09T04:22:31.2Z,4,REGULAR,substitution,out,['startperiod'],201935,,,1610612759,91,78,2025-04-09T04:22:52Z,4670000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,,,,,,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2025-04-09T04:22:31.2Z,4,REGULAR,substitution,out,['startperiod'],1642264,,,1610612759,91,78,2025-04-09T04:22:52Z,4680000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,,,,,,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2025-04-09T04:22:31.2Z,4,REGULAR,substitution,in,['startperiod'],1627826,,,1610612759,91,78,2025-04-09T04:22:52Z,4690000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,,,,,,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2025-04-09T04:22:31.2Z,4,REGULAR,substitution,in,['startperiod'],203084,,,1610612759,91,78,2025-04-09T04:22:52Z,4700000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,,,,,,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2025-04-09T04:22:45.9Z,4,REGULAR,period,start,[],0,,,1610612746,91,78,2025-04-09T04:22:52Z,4710000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT11M44.00S,2025-04-09T04:23:01.0Z,4,REGULAR,3pt,Jump Shot,[],201587,78.0059132720105,89.95098039215686,1610612746,94,78,2025-04-09T04:23:09Z,4720000,False,200.0,154.0,1,right,N. Batum 25' 3PT  (9 PTS) (I. Zubac 5 AST),"[201587, 1627826]",1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,25.24,Made,9.0,Batum,N. Batum,,,,I. Zubac,1627826.0,5.0,,,,,,,,,,,
476,PT11M23.00S,2025-04-09T04:23:21.7Z,4,REGULAR,3pt,Jump Shot,[],1630577,26.49474375821288,80.3921568627451,1610612759,94,78,2025-04-09T04:23:27Z,4740000,False,-152.0,197.0,1,left,MISS J. Champagnie 24' 3PT,[1630577],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Left Center,24.85,Missed,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,
477,PT11M18.00S,2025-04-09T04:23:26.7Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,94,78,2025-04-09T04:23:27Z,4750000,False,,,0,,I. Zubac REBOUND (Off:8 Def:11),[1627826],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,,,,Zubac,I. Zubac,,,,,,,476.0,19.0,11.0,8.0,,,,,,,
478,PT11M03.00S,2025-04-09T04:23:42.0Z,4,REGULAR,turnover,lost ball,[],1626181,,,1610612746,94,78,2025-04-09T04:23:46Z,4760000,False,,,0,,N. Powell lost ball TURNOVER (3 TO),"[1626181, 1631104]",1610612746.0,LAC,,,,,,,Mid-Range,16-24 Right Center,,,,Powell,N. Powell,3.0,Wesley,1631104.0,,,,,,,,,,,,,,
479,PT11M03.00S,2025-04-09T04:23:42.0Z,4,REGULAR,steal,,[],1631104,,,1610612759,94,78,2025-04-09T04:23:44Z,4770000,False,,,0,,B. Wesley STEAL (1 STL),[1631104],1610612759.0,SAS,,,,,,,Mid-Range,16-24 Right Center,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,
480,PT10M57.00S,2025-04-09T04:23:48.0Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630577,29.911300919842315,27.696078431372552,1610612759,94,78,2025-04-09T04:24:06Z,4780000,False,112.0,229.0,1,left,MISS J. Champagnie 25' running 3PT,[1630577],1610612759.0,SAS,running,,,,,,Above the Break 3,24+ Right Center,25.44,Missed,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,
481,PT10M51.00S,2025-04-09T04:23:54.0Z,4,REGULAR,rebound,offensive,[],1630572,,,1610612759,94,78,2025-04-09T04:23:57Z,4790000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:1),[1630572],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Right Center,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,480.0,2.0,1.0,1.0,,,,,,,
482,PT10M50.00S,2025-04-09T04:23:54.6Z,4,REGULAR,turnover,bad pass,[],1630572,,,1610612759,94,78,2025-04-09T04:24:00Z,4800000,False,,,0,,S. Mamukelashvili bad pass TURNOVER (2 TO),"[1630572, 201587]",1610612759.0,SAS,,,,,,,In The Paint (Non-RA),8-16 Left,,,,Mamukelashvili,S. Mamukelashvili,2.0,Batum,201587.0,,,,,,,,,,,,,,
483,PT10M50.00S,2025-04-09T04:23:54.6Z,4,REGULAR,steal,,[],201587,,,1610612746,94,78,2025-04-09T04:23:56Z,4810000,False,,,0,,N. Batum STEAL (1 STL),[201587],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Left,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,
484,PT10M35.00S,2025-04-09T04:24:09.0Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627732,89.56964520367937,56.127450980392155,1610612746,94,78,2025-04-09T04:24:14Z,4820000,False,31.0,46.0,1,right,MISS B. Simmons driving Hook,[1627732],1610612746.0,LAC,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.48,Missed,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,
485,PT10M33.00S,2025-04-09T04:24:11.0Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,94,78,2025-04-09T04:24:14Z,4830000,False,,,0,,K. Johnson REBOUND (Off:1 Def:5),[1629640],1610612759.0,SAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Johnson,K. Johnson,,,,,,,484.0,6.0,5.0,1.0,,,,,,,
486,PT10M25.00S,2025-04-09T04:24:19.7Z,4,REGULAR,3pt,Jump Shot,[],203084,8.886333771353483,95.83333333333334,1610612759,94,81,2025-04-09T04:24:25Z,4840000,False,-229.0,31.0,1,left,H. Barnes 3PT  (24 PTS) (B. Wesley 3 AST),"[203084, 1631104]",1610612759.0,SAS,,,,,,,Left Corner 3,24+ Left,23.13,Made,24.0,Barnes,H. Barnes,,,,B. Wesley,1631104.0,3.0,,,,,,,,,,,
488,PT10M24.00S,2025-04-09T04:24:26.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,94,81,2025-04-09T04:24:26Z,4860000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT10M11.00S,2025-04-09T04:27:25.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,82.21090670170827,62.254901960784316,1610612746,94,81,2025-04-09T04:27:31Z,4870000,False,61.0,115.0,1,right,MISS B. Bogdanović 13' pullup Shot,[203992],1610612746.0,LAC,pullup,,,,,,In The Paint (Non-RA),8-16 Center,13.01,Missed,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,
490,PT10M06.00S,2025-04-09T04:27:30.5Z,4,REGULAR,rebound,defensive,[],203084,,,1610612759,94,81,2025-04-09T04:27:31Z,4880000,False,,,0,,H. Barnes REBOUND (Off:0 Def:5),[203084],1610612759.0,SAS,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Barnes,H. Barnes,,,,,,,489.0,5.0,5.0,0.0,,,,,,,
491,PT09M55.00S,2025-04-09T04:27:41.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630572,6.258212877792378,46.07843137254902,1610612759,94,83,2025-04-09T04:27:50Z,4890000,False,20.0,6.0,1,left,S. Mamukelashvili driving DUNK (5 PTS) (B. Wesley 4 AST),"[1630572, 1631104]",1610612759.0,SAS,driving,,,,,,Restricted Area,0-8 Center,2.06,Made,5.0,Mamukelashvili,S. Mamukelashvili,,,,B. Wesley,1631104.0,4.0,,,,,,,,,,,
493,PT09M35.00S,2025-04-09T04:28:01.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,89.56964520367937,52.94117647058824,1610612746,94,83,2025-04-09T04:28:29Z,4910000,False,15.0,46.0,1,right,MISS I. Zubac driving Hook,[1627826],1610612746.0,LAC,driving,,,,,,In The Paint (Non-RA),0-8 Center,4.78,Missed,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,
494,PT09M33.00S,2025-04-09T04:28:03.6Z,4,REGULAR,rebound,defensive,[],1630577,,,1610612759,94,83,2025-04-09T04:28:05Z,4920000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:3),[1630577],1610612759.0,SAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Champagnie,J. Champagnie,,,,,,,493.0,3.0,3.0,0.0,,,,,,,
495,PT09M17.00S,2025-04-09T04:28:18.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,7.178055190538765,45.588235294117645,1610612759,94,85,2025-04-09T04:28:23Z,4930000,False,22.0,15.0,1,left,K. Johnson driving Layup (10 PTS),[1629640],1610612759.0,SAS,driving,,,,,,Restricted Area,0-8 Center,2.67,Made,10.0,Johnson,K. Johnson,,,,,,,,,,,,,,,,,
496,PT09M07.00S,2025-04-09T04:28:29.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,90.48948751642575,34.068627450980394,1610612746,96,85,2025-04-09T04:28:36Z,4940000,False,-80.0,37.0,1,right,B. Bogdanović 8' fadeaway bank Jump Shot (14 PTS),[203992],1610612746.0,LAC,fadeaway bank,,,,,,In The Paint (Non-RA),8-16 Left,8.78,Made,14.0,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,
497,PT08M57.00S,2025-04-09T04:28:38.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,6.258212877792378,53.67647058823529,1610612759,96,87,2025-04-09T04:28:41Z,4950000,False,-18.0,6.0,1,left,K. Johnson driving Layup (12 PTS),[1629640],1610612759.0,SAS,driving,,,,,,Restricted Area,0-8 Center,1.94,Made,12.0,Johnson,K. Johnson,,,,,,,,,,,,,,,,,
498,PT08M43.00S,2025-04-09T04:28:52.6Z,4,REGULAR,2pt,Jump Shot,[],1626181,92.46057818659659,71.32352941176471,1610612746,98,87,2025-04-09T04:28:58Z,4960000,False,107.0,18.0,1,right,N. Powell 10' turnaround fadeaway Jump Shot (18 PTS),[1626181],1610612746.0,LAC,turnaround fadeaway,,,,,,Mid-Range,8-16 Right,10.82,Made,18.0,Powell,N. Powell,,,,,,,,,,,,,,,,,
499,PT08M35.00S,2025-04-09T04:29:00.7Z,4,REGULAR,3pt,Jump Shot,[],1629640,22.946780551905388,87.99019607843137,1610612759,98,87,2025-04-09T04:29:06Z,4970000,False,-190.0,163.0,1,left,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Left Center,25.05,Missed,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,
500,PT08M32.00S,2025-04-09T04:29:03.7Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,98,87,2025-04-09T04:29:06Z,4980000,False,,,0,,I. Zubac REBOUND (Off:8 Def:12),[1627826],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,,,,Zubac,I. Zubac,,,,,,,499.0,20.0,12.0,8.0,,,,,,,
501,PT08M13.00S,2025-04-09T04:29:23.2Z,4,REGULAR,turnover,lost ball,[],1627826,,,1610612746,98,87,2025-04-09T04:29:26Z,4990000,False,,,0,,I. Zubac lost ball TURNOVER (2 TO),"[1627826, 203084]",1610612746.0,LAC,,,,,,,Mid-Range,8-16 Left,,,,Zubac,I. Zubac,2.0,Barnes,203084.0,,,,,,,,,,,,,,
502,PT08M13.00S,2025-04-09T04:29:23.2Z,4,REGULAR,steal,,[],203084,,,1610612759,98,87,2025-04-09T04:29:24Z,5000000,False,,,0,,H. Barnes STEAL (3 STL),[203084],1610612759.0,SAS,,,,,,,Mid-Range,8-16 Left,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,
503,PT08M07.00S,2025-04-09T04:29:28.8Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630572,7.703679369250986,4.166666666666666,1610612759,98,87,2025-04-09T04:29:39Z,5010000,False,229.0,20.0,1,left,MISS S. Mamukelashvili running 3PT,[1630572],1610612759.0,SAS,running,,,,,,Right Corner 3,24+ Right,23.01,Missed,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,
504,PT08M02.00S,2025-04-09T04:29:33.8Z,4,REGULAR,rebound,defensive,[],1627732,,,1610612746,98,87,2025-04-09T04:29:39Z,5020000,False,,,0,,B. Simmons REBOUND (Off:2 Def:5),[1627732],1610612746.0,LAC,,,,,,,Right Corner 3,24+ Right,,,,Simmons,B. Simmons,,,,,,,503.0,7.0,5.0,2.0,,,,,,,
505,PT07M55.00S,2025-04-09T04:29:40.5Z,4,REGULAR,3pt,Jump Shot,[],1626181,91.5407358738502,94.85294117647058,1610612746,101,87,2025-04-09T04:29:46Z,5030000,False,224.0,27.0,1,right,N. Powell 3PT  (21 PTS) (B. Bogdanović 2 AST),"[1626181, 203992]",1610612746.0,LAC,,,,,,,Right Corner 3,24+ Right,22.59,Made,21.0,Powell,N. Powell,,,,B. Bogdanović,203992.0,2.0,,,,,,,,,,,
507,PT07M54.00S,2025-04-09T04:29:47.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,101,87,2025-04-09T04:29:47Z,5050000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
