actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
513,PT00M59.90S,2023-11-02T00:58:01.2Z,3,REGULAR,substitution,out,[],1628449,,,1610612749,90,76,2023-11-02T00:58:04Z,5080000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT00M59.90S,2023-11-02T00:58:01.2Z,3,REGULAR,substitution,in,[],203490,,,1610612749,90,76,2023-11-02T00:58:04Z,5090000,False,,,0,,SUB in: O. Porter Jr.,[203490],1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT00M59.90S,2023-11-02T00:58:27.3Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,90,77,2023-11-02T00:58:27Z,5100000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (11 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,,,,,11.0,,,,,,,,,,,
516,PT00M44.00S,2023-11-02T00:58:46.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629018,92.9862023653088,53.92156862745098,1610612761,92,77,2023-11-02T00:58:50Z,5110000,False,20.0,13.0,1,right,G. Trent Jr. driving finger roll Layup (6 PTS),[1629018],1610612761.0,TOR,driving finger roll,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,,,2.37,Made,,,,,6.0,,,,,,,,,,,
518,PT00M35.10S,2023-11-02T00:58:58.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,9.806176084099869,41.66666666666667,1610612749,92,77,2023-11-02T00:59:07Z,5130000,False,42.0,40.0,1,left,MISS G. Antetokounmpo driving Layup - blocked,"[203507, 1630567]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,5.76,Missed,,,,,,,,,Barnes,1630567.0,,,,,,
519,PT00M35.10S,2023-11-02T00:58:58.0Z,3,REGULAR,block,,[],1630567,,,1610612749,92,77,2023-11-02T00:59:04Z,5140000,False,,,0,,S. Barnes BLOCK (2 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
520,PT00M35.10S,2023-11-02T00:58:58.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,92,77,2023-11-02T00:59:07Z,5150000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,518.0,,,,,,,,,,,,,,,
522,PT00M34.70S,2023-11-02T00:59:15.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203507,7.178055190538765,49.50980392156863,1610612749,92,79,2023-11-02T00:59:20Z,5170000,False,2.0,15.0,1,left,G. Antetokounmpo alley-oop DUNK (13 PTS) (C. Payne 1 AST),"[203507, 1626166]",1610612749.0,MIL,alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,1.52,Made,,,,,13.0,C. Payne,1626166.0,1.0,,,,,,,,
524,PT00M17.20S,2023-11-02T00:59:34.4Z,3,REGULAR,3pt,Jump Shot,[],1630567,70.38436268068331,70.83333333333334,1610612761,92,79,2023-11-02T00:59:39Z,5190000,False,104.0,226.0,1,right,MISS S. Barnes 24' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,24.88,Missed,,,,,,,,,,,,,,,,
525,PT00M13.40S,2023-11-02T00:59:38.2Z,3,REGULAR,rebound,offensive,[],203490,,,1610612761,92,79,2023-11-02T00:59:39Z,5200000,False,,,0,,O. Porter Jr. REBOUND (Off:1 Def:1),[203490],1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,524.0,2.0,1.0,1.0,,,,,,,,,,,,
526,PT00M01.20S,2023-11-02T00:59:50.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630567,68.54467805519053,63.23529411764706,1610612761,95,79,2023-11-02T00:59:55Z,5210000,False,66.0,243.0,1,right,S. Barnes 25' 3PT  (19 PTS) (O. Porter Jr. 1 AST),"[1630567, 203490]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,25.2,Made,,,,,19.0,O. Porter Jr.,203490.0,1.0,,,,,,,,
528,PT00M00.00S,2023-11-02T01:00:00.5Z,3,REGULAR,period,end,[],0,,,1610612749,95,79,2023-11-02T01:00:00Z,5230000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2023-11-02T01:01:08.6Z,4,REGULAR,substitution,out,['startperiod'],1641711,,,1610612749,95,79,2023-11-02T01:02:23Z,5240000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2023-11-02T01:01:08.6Z,4,REGULAR,substitution,out,['startperiod'],1630699,,,1610612749,95,79,2023-11-02T01:02:23Z,5250000,False,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2023-11-02T01:01:08.6Z,4,REGULAR,substitution,in,['startperiod'],1628384,,,1610612749,95,79,2023-11-02T01:02:23Z,5260000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2023-11-02T01:01:08.6Z,4,REGULAR,substitution,in,['startperiod'],203081,,,1610612749,95,79,2023-11-02T01:02:23Z,5270000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2023-11-02T01:02:40.5Z,4,REGULAR,period,start,[],0,,,1610612761,95,79,2023-11-02T01:02:40Z,5280000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT11M36.00S,2023-11-02T01:03:03.2Z,4,REGULAR,turnover,lost ball,[],1628384,,,1610612761,95,79,2023-11-02T01:07:53Z,5290000,False,,,0,,O. Anunoby lost ball TURNOVER (2 TO),"[1628384, 1626171]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Right,,2.0,,,,,,,,,,,,,Portis,1626171.0,,,,
535,PT11M36.00S,2023-11-02T01:03:03.2Z,4,REGULAR,steal,,[],1626171,,,1610612749,95,79,2023-11-02T01:03:05Z,5300000,False,,,0,,B. Portis STEAL (2 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
536,PT11M29.00S,2023-11-02T01:03:10.5Z,4,REGULAR,turnover,lost ball,[],1626171,,,1610612749,95,79,2023-11-02T01:03:16Z,5310000,False,,,0,,B. Portis lost ball TURNOVER (1 TO),"[1626171, 1630201]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,,1.0,,,,,,,,,,,,,Flynn,1630201.0,,,,
537,PT11M29.00S,2023-11-02T01:03:10.5Z,4,REGULAR,steal,,[],1630201,,,1610612761,95,79,2023-11-02T01:03:12Z,5320000,False,,,0,,M. Flynn STEAL (1 STL),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
538,PT11M25.00S,2023-11-02T01:03:14.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629018,94.43166885676742,48.529411764705884,1610612761,97,79,2023-11-02T01:03:20Z,5330000,False,-7.0,0.0,1,right,G. Trent Jr. running Layup (8 PTS) (O. Anunoby 3 AST),"[1629018, 1628384]",1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,,,0.74,Made,,,,,8.0,O. Anunoby,1628384.0,3.0,,,,,,,,
540,PT11M11.00S,2023-11-02T01:03:36.3Z,4,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612749,97,79,2023-11-02T01:03:49Z,5350000,False,,,0,,O. Anunoby shooting personal FOUL (5 PF) (Antetokounmpo 2 FT),"[1628384, 203507]",1610612761.0,TOR,shooting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,201639.0,,,,,,,,,,,,,,,,5.0,0.0,Antetokounmpo,203507.0
542,PT11M11.00S,2023-11-02T01:04:15.8Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,97,79,2023-11-02T01:04:15Z,5370000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
543,PT11M11.00S,2023-11-02T01:04:15.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,97,79,2023-11-02T01:04:15Z,5380000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,542.0,,,,,,,,,,,,,,,
544,PT11M11.00S,2023-11-02T01:04:16.7Z,4,REGULAR,substitution,out,[],1628384,,,1610612749,97,79,2023-11-02T01:04:20Z,5390000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT11M11.00S,2023-11-02T01:04:16.7Z,4,REGULAR,substitution,in,[],1627783,,,1610612749,97,79,2023-11-02T01:04:20Z,5400000,False,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT11M11.00S,2023-11-02T01:04:50.5Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,97,80,2023-11-02T01:04:50Z,5410000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (14 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,,,,,14.0,,,,,,,,,,,
547,PT10M58.00S,2023-11-02T01:05:04.9Z,4,REGULAR,3pt,Jump Shot,[],203490,71.56701708278581,77.94117647058823,1610612761,97,80,2023-11-02T01:05:09Z,5420000,False,140.0,215.0,1,right,MISS O. Porter Jr. 25' 3PT,[203490],1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,25.62,Missed,,,,,,,,,,,,,,,,
548,PT10M54.00S,2023-11-02T01:05:08.9Z,4,REGULAR,rebound,offensive,[],1630567,,,1610612761,97,80,2023-11-02T01:05:09Z,5430000,False,,,0,,S. Barnes REBOUND (Off:5 Def:6),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,547.0,11.0,6.0,5.0,,,,,,,,,,,,
549,PT10M53.00S,2023-11-02T01:05:09.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627783,67.88764783180025,64.4607843137255,1610612761,100,80,2023-11-02T01:05:14Z,5440000,False,72.0,249.0,1,right,P. Siakam 25' 3PT  (18 PTS) (S. Barnes 4 AST),"[1627783, 1630567]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,25.97,Made,,,,,18.0,S. Barnes,1630567.0,4.0,,,,,,,,
551,PT10M34.00S,2023-11-02T01:05:28.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203507,8.360709592641262,58.57843137254902,1610612749,100,82,2023-11-02T01:05:33Z,5460000,False,-43.0,26.0,1,left,G. Antetokounmpo Hook (16 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,5.02,Made,,,,,16.0,,,,,,,,,,,
552,PT10M17.00S,2023-11-02T01:05:44.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,88.12417871222075,54.65686274509803,1610612761,100,82,2023-11-02T01:05:50Z,5470000,False,23.0,59.0,1,right,MISS G. Trent Jr. 6' driving floating bank Shot,[1629018],1610612761.0,TOR,driving floating bank,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,6.35,Missed,,,,,,,,,,,,,,,,
553,PT10M16.00S,2023-11-02T01:05:45.7Z,4,REGULAR,rebound,defensive,[],1626192,,,1610612749,100,82,2023-11-02T01:05:50Z,5480000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,In The Paint (Non-RA),0-8 Center,,,,,552.0,2.0,2.0,0.0,,,,,,,,,,,,
554,PT10M05.00S,2023-11-02T01:05:57.1Z,4,REGULAR,turnover,bad pass,[],203507,,,1610612749,100,82,2023-11-02T01:06:03Z,5490000,False,,,0,,G. Antetokounmpo bad pass TURNOVER (3 TO),"[203507, 1630201]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,3.0,,,,,,,,,,,,,Flynn,1630201.0,,,,
555,PT10M05.00S,2023-11-02T01:05:57.1Z,4,REGULAR,steal,,[],1630201,,,1610612761,100,82,2023-11-02T01:08:36Z,5500000,False,,,0,,M. Flynn STEAL (2 STL),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
556,PT10M00.00S,2023-11-02T01:06:02.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627783,94.43166885676742,50.73529411764706,1610612761,102,82,2023-11-02T01:06:09Z,5510000,False,4.0,0.0,1,right,P. Siakam running DUNK (20 PTS) (M. Flynn 2 AST),"[1627783, 1630201]",1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,0.37,Made,,,,,20.0,M. Flynn,1630201.0,2.0,,,,,,,,
558,PT09M42.00S,2023-11-02T01:06:19.6Z,4,REGULAR,3pt,Jump Shot,[],203081,29.38567674113009,72.79411764705883,1610612749,102,85,2023-11-02T01:06:24Z,5530000,False,-114.0,224.0,1,left,D. Lillard 25' 3PT step back (15 PTS),[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,25.11,Made,,,,,15.0,,,,,,,,,,,
559,PT09M22.00S,2023-11-02T01:06:40.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,88.12417871222075,50.49019607843137,1610612761,104,85,2023-11-02T01:06:45Z,5540000,False,2.0,59.0,1,right,S. Barnes driving finger roll Layup (21 PTS),[1630567],1610612761.0,TOR,driving finger roll,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,5.92,Made,,,,,21.0,,,,,,,,,,,
560,PT09M03.00S,2023-11-02T01:06:59.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.389618922470433,58.57843137254902,1610612749,104,85,2023-11-02T01:07:04Z,5550000,False,-43.0,8.0,1,left,MISS G. Antetokounmpo Layup - blocked,"[203507, 203490]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,4.36,Missed,,,,,,,,,Porter Jr.,203490.0,,,,,,
561,PT09M03.00S,2023-11-02T01:06:59.1Z,4,REGULAR,block,,[],203490,,,1610612749,104,85,2023-11-02T01:08:18Z,5560000,False,,,0,,O. Porter Jr. BLOCK (1 BLK),[203490],1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
562,PT09M00.00S,2023-11-02T01:07:02.1Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,104,85,2023-11-02T01:07:04Z,5570000,False,,,0,,S. Barnes REBOUND (Off:5 Def:7),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,560.0,12.0,7.0,5.0,,,,,,,,,,,,
563,PT08M57.00S,2023-11-02T01:07:05.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627783,94.82588699080158,96.56862745098039,1610612761,107,85,2023-11-02T01:07:11Z,5580000,False,233.0,-4.0,1,right,P. Siakam 3PT running (23 PTS) (M. Flynn 3 AST),"[1627783, 1630201]",1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,,,23.28,Made,,,,,23.0,M. Flynn,1630201.0,3.0,,,,,,,,
565,PT08M55.00S,2023-11-02T01:07:13.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,107,85,2023-11-02T01:07:13Z,5600000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT08M55.00S,2023-11-02T01:07:57.8Z,4,REGULAR,substitution,out,[],1626171,,,1610612749,107,85,2023-11-02T01:09:53Z,5610000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT08M55.00S,2023-11-02T01:07:57.8Z,4,REGULAR,substitution,out,[],1626166,,,1610612749,107,85,2023-11-02T01:09:53Z,5620000,False,,,0,,SUB out: C. Payne,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT08M55.00S,2023-11-02T01:07:57.8Z,4,REGULAR,substitution,out,[],203507,,,1610612749,107,85,2023-11-02T01:09:53Z,5630000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT08M55.00S,2023-11-02T01:07:57.8Z,4,REGULAR,substitution,in,[],203109,,,1610612749,107,85,2023-11-02T01:09:53Z,5640000,False,,,0,,SUB in: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT08M55.00S,2023-11-02T01:07:57.8Z,4,REGULAR,substitution,in,[],1627736,,,1610612749,107,85,2023-11-02T01:09:53Z,5650000,False,,,0,,SUB in: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT08M55.00S,2023-11-02T01:07:57.8Z,4,REGULAR,substitution,in,[],201572,,,1610612749,107,85,2023-11-02T01:09:53Z,5660000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT08M43.00S,2023-11-02T01:10:11.4Z,4,REGULAR,3pt,Jump Shot,[],1627736,5.601182654402102,3.431372549019608,1610612749,107,88,2023-11-02T01:10:16Z,5670000,False,233.0,0.0,1,left,M. Beasley 3PT  (17 PTS) (D. Lillard 5 AST),"[1627736, 203081]",1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,,,23.28,Made,,,,,17.0,D. Lillard,203081.0,5.0,,,,,,,,
574,PT08M25.00S,2023-11-02T01:10:28.6Z,4,REGULAR,3pt,Jump Shot,[],1627783,67.23061760840999,40.68627450980392,1610612761,110,88,2023-11-02T01:10:34Z,5690000,False,-47.0,256.0,1,right,P. Siakam 25' 3PT  (26 PTS) (S. Barnes 5 AST),"[1627783, 1630567]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,25.97,Made,,,,,26.0,S. Barnes,1630567.0,5.0,,,,,,,,
576,PT08M05.00S,2023-11-02T01:10:51.3Z,4,REGULAR,foul,personal,[],1627783,,,1610612749,110,88,2023-11-02T01:11:12Z,5710000,False,,,0,,P. Siakam personal FOUL (3 PF),"[1627783, 201572]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Right,201639.0,,,,,,,,,,,,,,,,3.0,0.0,Lopez,201572.0
578,PT08M05.00S,2023-11-02T01:10:57.5Z,4,REGULAR,substitution,out,[],1630567,,,1610612749,110,88,2023-11-02T01:11:10Z,5730000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT08M05.00S,2023-11-02T01:10:57.5Z,4,REGULAR,substitution,out,[],1630201,,,1610612749,110,88,2023-11-02T01:11:10Z,5740000,False,,,0,,SUB out: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT08M05.00S,2023-11-02T01:10:57.5Z,4,REGULAR,substitution,in,[],203471,,,1610612749,110,88,2023-11-02T01:11:10Z,5750000,False,,,0,,SUB in: D. Schroder,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT08M05.00S,2023-11-02T01:10:57.5Z,4,REGULAR,substitution,in,[],1627751,,,1610612749,110,88,2023-11-02T01:11:10Z,5760000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M58.00S,2023-11-02T01:11:28.2Z,4,REGULAR,3pt,Jump Shot,[],1627736,24.392247043363994,87.25490196078431,1610612749,110,91,2023-11-02T01:11:32Z,5770000,False,-186.0,177.0,1,left,M. Beasley 25' 3PT  (20 PTS) (D. Lillard 6 AST),"[1627736, 203081]",1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,,,25.68,Made,,,,,20.0,D. Lillard,203081.0,6.0,,,,,,,,
584,PT07M28.00S,2023-11-02T01:11:57.3Z,4,REGULAR,2pt,Jump Shot,[],203471,94.30026281208936,90.93137254901961,1610612761,112,91,2023-11-02T01:12:03Z,5790000,False,205.0,1.0,1,right,D. Schroder 20' Jump Shot (19 PTS) (P. Siakam 5 AST),"[203471, 1627783]",1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Right,,,20.47,Made,,,,,19.0,P. Siakam,1627783.0,5.0,,,,,,,,
586,PT07M18.00S,2023-11-02T01:12:07.4Z,4,REGULAR,3pt,Jump Shot,[],201572,29.25427069645204,11.76470588235294,1610612749,112,91,2023-11-02T01:12:12Z,5810000,False,191.0,222.0,1,left,MISS B. Lopez 29' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,29.34,Missed,,,,,,,,,,,,,,,,
587,PT07M15.00S,2023-11-02T01:12:10.4Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612761,112,91,2023-11-02T01:12:12Z,5820000,False,,,0,,P. Siakam REBOUND (Off:0 Def:4),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,,,586.0,4.0,4.0,0.0,,,,,,,,,,,,
588,PT07M07.00S,2023-11-02T01:12:18.4Z,4,REGULAR,3pt,Jump Shot,[],203471,69.07030223390277,70.58823529411765,1610612761,115,91,2023-11-02T01:12:23Z,5830000,False,103.0,238.0,1,right,D. Schroder 25' 3PT  (22 PTS) (P. Siakam 6 AST),"[203471, 1627783]",1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Right Center,,,25.95,Made,,,,,22.0,P. Siakam,1627783.0,6.0,,,,,,,,
590,PT06M51.00S,2023-11-02T01:12:38.7Z,4,REGULAR,foul,personal,[],1627751,,,1610612749,115,91,2023-11-02T01:12:47Z,5850000,False,,,0,,J. Poeltl personal FOUL (4 PF),"[1627751, 201572]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Right Center,1155.0,,,,,,,,,,,,,,,,4.0,0.0,Lopez,201572.0
592,PT06M42.00S,2023-11-02T01:13:03.9Z,4,REGULAR,foul,personal,['3freethrow'],203471,,,1610612749,115,91,2023-11-02T01:13:26Z,5870000,False,,,0,,D. Schroder shooting personal FOUL (2 PF) (Crowder 3 FT),"[203471, 203109]",1610612761.0,TOR,shooting,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Right Center,201639.0,,,,,,,,,,,,,,,,2.0,0.0,Crowder,203109.0
595,PT06M42.00S,2023-11-02T01:15:02.5Z,4,REGULAR,freethrow,1 of 3,[],203109,,,1610612749,115,91,2023-11-02T01:15:40Z,5900000,False,,,0,,MISS J. Crowder Free Throw 1 of 3,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
596,PT06M42.00S,2023-11-02T01:15:02.5Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,115,91,2023-11-02T01:15:40Z,5910000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,595.0,,,,,,,,,,,,,,,
597,PT06M42.00S,2023-11-02T01:15:02.5Z,4,REGULAR,freethrow,2 of 3,[],203109,,,1610612749,115,92,2023-11-02T01:15:40Z,5920000,False,,,0,,J. Crowder Free Throw 2 of 3 (9 PTS),[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,,
598,PT06M42.00S,2023-11-02T01:15:18.0Z,4,REGULAR,substitution,out,[],1629018,,,1610612749,115,92,2023-11-02T01:15:27Z,5930000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT06M42.00S,2023-11-02T01:15:18.0Z,4,REGULAR,substitution,out,[],203081,,,1610612749,115,92,2023-11-02T01:15:27Z,5940000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT06M42.00S,2023-11-02T01:15:18.0Z,4,REGULAR,substitution,out,[],1626192,,,1610612749,115,92,2023-11-02T01:15:27Z,5950000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT06M42.00S,2023-11-02T01:15:18.0Z,4,REGULAR,substitution,in,[],1641711,,,1610612749,115,92,2023-11-02T01:15:27Z,5960000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
