actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
582,PT09M08.00S,2024-02-29T02:27:34.3Z,4,REGULAR,turnover,bad pass,[],1630567,,,1610612761,100,114,2024-02-29T02:27:38Z,5720000,False,,,0,,S. Barnes bad pass TURNOVER (3 TO),"[1630567, 202681]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left,,3.0,,,,,,,,,,,,,,,,,Irving,202681.0
583,PT09M08.00S,2024-02-29T02:27:34.3Z,4,REGULAR,steal,,[],202681,,,1610612742,100,114,2024-02-29T02:27:36Z,5730000,False,,,0,,K. Irving STEAL (2 STL),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
584,PT09M05.00S,2024-02-29T02:27:37.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202681,65.65374507227332,50.49019607843137,1610612742,100,114,2024-02-29T02:27:44Z,5740000,False,2.0,270.0,1,right,MISS K. Irving 27' running pullup 3PT,[202681],1610612742.0,DAL,running pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,,,27.04,Missed,,,,,,,,,,,,,,,,
585,PT09M01.00S,2024-02-29T02:27:40.8Z,4,REGULAR,rebound,defensive,[],1628971,,,1610612761,100,114,2024-02-29T02:27:40Z,5750000,False,,,0,,B. Brown REBOUND (Off:3 Def:5),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Center,,,,,,,,,584.0,8.0,5.0,3.0,,,,,,,,
586,PT08M57.00S,2024-02-29T02:27:45.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630193,32.40801576872536,80.3921568627451,1610612761,100,114,2024-02-29T02:27:50Z,5760000,False,-152.0,252.0,1,left,MISS I. Quickley 29' running 3PT,[1630193],1610612761.0,TOR,running,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,29.44,Missed,,,,,,,,,,,,,,,,
587,PT08M54.00S,2024-02-29T02:27:48.3Z,4,REGULAR,rebound,defensive,[],1627884,,,1610612742,100,114,2024-02-29T02:27:50Z,5770000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:5),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,586.0,5.0,5.0,0.0,,,,,,,,
588,PT08M37.00S,2024-02-29T02:28:04.7Z,4,REGULAR,3pt,Jump Shot,[],202681,67.09921156373193,32.1078431372549,1610612742,100,114,2024-02-29T02:28:08Z,5780000,False,-89.0,257.0,1,right,MISS K. Irving 27' 3PT,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,27.19,Missed,,,,,,,,,,,,,,,,
589,PT08M35.00S,2024-02-29T02:28:06.7Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612761,100,114,2024-02-29T02:28:08Z,5790000,False,,,0,,I. Quickley REBOUND (Off:0 Def:5),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,588.0,5.0,5.0,0.0,,,,,,,,
590,PT08M32.00S,2024-02-29T02:28:13.6Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630567,9.280551905387648,60.5392156862745,1610612761,102,114,2024-02-29T02:31:08Z,5800000,False,-53.0,35.0,1,left,S. Barnes 6' driving floating bank Jump Shot (19 PTS) (I. Quickley 6 AST),"[1630567, 1630193]",1610612761.0,TOR,driving floating bank,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,6.31,Made,19.0,I. Quickley,1630193.0,6.0,,,,,,,,,,,,
592,PT08M32.00S,2024-02-29T02:28:19.4Z,4,REGULAR,foul,personal,['1freethrow'],203957,,,1610612761,102,114,2024-02-29T02:28:38Z,5820000,False,,,0,,D. Exum shooting personal FOUL (2 PF) (Barnes 1 FT),"[203957, 1630567]",1610612742.0,DAL,shooting,,,Exum,D. Exum,,,,,In The Paint (Non-RA),0-8 Center,2882.0,,,,,,,,,,,,,,2.0,0.0,Barnes,1630567.0,,
594,PT08M32.00S,2024-02-29T02:28:24.4Z,4,REGULAR,substitution,out,[],1641711,,,1610612761,102,114,2024-02-29T02:28:48Z,5840000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT08M32.00S,2024-02-29T02:28:24.4Z,4,REGULAR,substitution,out,[],1628971,,,1610612761,102,114,2024-02-29T02:28:48Z,5850000,False,,,0,,SUB out: B. Brown,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT08M32.00S,2024-02-29T02:28:24.4Z,4,REGULAR,substitution,in,[],1629628,,,1610612761,102,114,2024-02-29T02:28:48Z,5860000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT08M32.00S,2024-02-29T02:28:24.4Z,4,REGULAR,substitution,in,[],1629018,,,1610612761,102,114,2024-02-29T02:28:48Z,5870000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT08M32.00S,2024-02-29T02:28:47.2Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1630567,,,1610612761,102,114,2024-02-29T02:28:47Z,5880000,False,,,0,,MISS S. Barnes Free Throw 1 of 1,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
599,PT08M30.00S,2024-02-29T02:28:49.2Z,4,REGULAR,rebound,defensive,[],203957,,,1610612742,102,114,2024-02-29T02:28:49Z,5890000,False,,,0,,D. Exum REBOUND (Off:0 Def:3),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,598.0,3.0,3.0,0.0,,,,,,,,
600,PT08M20.00S,2024-02-29T02:28:58.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,91.5407358738502,64.95098039215686,1610612742,102,116,2024-02-29T02:29:52Z,5900000,False,75.0,27.0,1,right,K. Irving 7' driving floating bank Jump Shot (23 PTS) (D. Exum 4 AST),"[202681, 203957]",1610612742.0,DAL,driving floating bank,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,7.95,Made,23.0,D. Exum,203957.0,4.0,,,,,,,,,,,,
602,PT08M20.00S,2024-02-29T02:29:05.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,102,116,2024-02-29T02:29:05Z,5920000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT08M08.00S,2024-02-29T02:32:09.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,6.915243101182654,54.65686274509803,1610612761,104,116,2024-02-29T02:32:16Z,5930000,False,-23.0,13.0,1,left,J. Poeltl cutting finger roll Layup (15 PTS) (I. Quickley 7 AST),"[1627751, 1630193]",1610612761.0,TOR,cutting finger roll,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,2.64,Made,15.0,I. Quickley,1630193.0,7.0,,,,,,,,,,,,
605,PT07M50.00S,2024-02-29T02:32:28.6Z,4,REGULAR,turnover,bad pass,[],202681,,,1610612742,104,116,2024-02-29T02:32:33Z,5950000,False,,,0,,K. Irving bad pass TURNOVER (1 TO),"[202681, 1630567]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,8-16 Right,,1.0,,,,,,,,,,,,,,,,,Barnes,1630567.0
606,PT07M50.00S,2024-02-29T02:32:28.6Z,4,REGULAR,steal,,[],1630567,,,1610612761,104,116,2024-02-29T02:32:31Z,5960000,False,,,0,,S. Barnes STEAL (3 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
607,PT07M40.00S,2024-02-29T02:32:38.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630567,6.258212877792378,55.88235294117647,1610612761,104,116,2024-02-29T02:34:50Z,5970000,False,-29.0,6.0,1,left,MISS S. Barnes driving Layup,[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,3.01,Missed,,,,,,,,,,,,,,,,
608,PT07M37.00S,2024-02-29T02:32:41.2Z,4,REGULAR,rebound,defensive,[],1627884,,,1610612742,104,116,2024-02-29T02:32:42Z,5980000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:6),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,607.0,6.0,6.0,0.0,,,,,,,,
609,PT07M23.00S,2024-02-29T02:32:55.2Z,4,REGULAR,2pt,Jump Shot,[],202681,73.80091984231275,64.4607843137255,1610612742,104,118,2024-02-29T02:32:59Z,5990000,False,72.0,194.0,1,right,K. Irving 20' Jump Shot (25 PTS) (D. Lively II 1 AST),"[202681, 1641726]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Right Center,,,20.68,Made,25.0,D. Lively II,1641726.0,1.0,,,,,,,,,,,,
611,PT07M12.00S,2024-02-29T02:33:06.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,6.783837056504599,48.77450980392157,1610612761,106,118,2024-02-29T02:33:10Z,6010000,False,6.0,11.0,1,left,I. Quickley driving finger roll Layup (19 PTS),[1630193],1610612761.0,TOR,driving finger roll,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,,,1.28,Made,19.0,,,,,,,,,,,,,,,
612,PT06M49.00S,2024-02-29T02:33:28.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,92.72339027595268,45.34313725490196,1610612742,106,120,2024-02-29T02:35:53Z,6020000,False,-23.0,16.0,1,right,D. Jones Jr. driving Layup (5 PTS) (D. Exum 5 AST),"[1627884, 203957]",1610612742.0,DAL,driving,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,2.82,Made,5.0,D. Exum,203957.0,5.0,,,,,,,,,,,,
614,PT06M34.00S,2024-02-29T02:33:43.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,10.726018396846255,59.55882352941176,1610612761,108,120,2024-02-29T02:33:48Z,6040000,False,-48.0,48.0,1,left,I. Quickley 6' driving floating Jump Shot (21 PTS) (R. Barrett 6 AST),"[1630193, 1629628]",1610612761.0,TOR,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,6.8,Made,21.0,R. Barrett,1629628.0,6.0,,,,,,,,,,,,
616,PT06M13.00S,2024-02-29T02:34:04.7Z,4,REGULAR,2pt,Jump Shot,[],202681,78.26872536136662,66.66666666666666,1610612742,108,122,2024-02-29T02:34:09Z,6060000,False,83.0,152.0,1,right,K. Irving 17' pullup Jump Shot (27 PTS),[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Mid-Range,16-24 Right Center,,,17.32,Made,27.0,,,,,,,,,,,,,,,
617,PT05M57.00S,2024-02-29T02:34:20.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,7.703679369250986,45.83333333333333,1610612761,108,122,2024-02-29T02:34:28Z,6070000,False,21.0,20.0,1,left,MISS J. Poeltl cutting finger roll Layup,[1627751],1610612761.0,TOR,cutting finger roll,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,2.88,Missed,,,,,,,,,,,,,,,,
619,PT05M54.00S,2024-02-29T02:34:23.8Z,4,REGULAR,rebound,defensive,[],202681,,,1610612742,108,122,2024-02-29T02:34:28Z,6090000,False,,,0,,K. Irving REBOUND (Off:0 Def:1),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,,,,,,617.0,1.0,1.0,0.0,,,,,,,,
620,PT05M51.00S,2024-02-29T02:34:26.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203501,96.27135348226018,98.2843137254902,1610612742,108,122,2024-02-29T02:34:33Z,6100000,False,241.0,-17.0,1,right,MISS T. Hardaway Jr. 24' running 3PT,[203501],1610612742.0,DAL,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,,,24.2,Missed,,,,,,,,,,,,,,,,
621,PT05M47.00S,2024-02-29T02:34:30.9Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,108,122,2024-02-29T02:34:33Z,6110000,False,,,0,,S. Barnes REBOUND (Off:4 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Right Corner 3,24+ Right,,,,,,,,,620.0,9.0,5.0,4.0,,,,,,,,
626,PT05M45.00S,2024-02-29T02:34:31.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630567,7.046649145860711,48.28431372549019,1610612761,108,122,2024-02-29T02:59:18Z,6115000,False,9.0,14.0,1,left,MISS S. Barnes running Layup - blocked,"[1630567, 1641726]",1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,1.62,Missed,,,,,,,,,Lively II,1641726.0,,,,,,
627,PT05M45.00S,2024-02-29T02:34:31.4Z,4,REGULAR,block,,[],1641726,,,1610612761,108,122,2024-02-29T02:37:17Z,6117500,False,,,0,,D. Lively II BLOCK (5 BLK),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
628,PT05M45.00S,2024-02-29T02:34:31.4Z,4,REGULAR,rebound,offensive,[],1630567,,,1610612761,108,122,2024-02-29T02:39:44Z,6118750,False,,,0,,S. Barnes REBOUND (Off:5 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,626.0,10.0,5.0,5.0,,,,,,,,
624,PT05M45.00S,2024-02-29T02:34:58.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,108,122,2024-02-29T02:34:58Z,6140000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT05M45.00S,2024-02-29T02:37:22.1Z,4,REGULAR,substitution,out,[],1627751,,,1610612761,108,122,2024-02-29T02:37:39Z,6160000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT05M45.00S,2024-02-29T02:37:22.1Z,4,REGULAR,substitution,out,[],203957,,,1610612761,108,122,2024-02-29T02:37:39Z,6170000,False,,,0,,SUB out: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT05M45.00S,2024-02-29T02:37:22.1Z,4,REGULAR,substitution,out,[],1641726,,,1610612761,108,122,2024-02-29T02:37:39Z,6180000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT05M45.00S,2024-02-29T02:37:22.1Z,4,REGULAR,substitution,out,[],203501,,,1610612761,108,122,2024-02-29T02:37:39Z,6190000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT05M45.00S,2024-02-29T02:37:22.1Z,4,REGULAR,substitution,out,[],1627884,,,1610612761,108,122,2024-02-29T02:37:39Z,6200000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT05M45.00S,2024-02-29T02:37:22.1Z,4,REGULAR,substitution,in,[],203482,,,1610612761,108,122,2024-02-29T02:37:39Z,6210000,False,,,0,,SUB in: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT05M45.00S,2024-02-29T02:37:22.1Z,4,REGULAR,substitution,in,[],1630182,,,1610612761,108,122,2024-02-29T02:37:39Z,6220000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT05M45.00S,2024-02-29T02:37:22.1Z,4,REGULAR,substitution,in,[],1629023,,,1610612761,108,122,2024-02-29T02:37:39Z,6230000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT05M45.00S,2024-02-29T02:37:22.1Z,4,REGULAR,substitution,in,[],1629655,,,1610612761,108,122,2024-02-29T02:37:39Z,6240000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT05M45.00S,2024-02-29T02:37:22.1Z,4,REGULAR,substitution,in,[],1629029,,,1610612761,108,122,2024-02-29T02:37:39Z,6250000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT05M40.00S,2024-02-29T02:38:04.5Z,4,REGULAR,foul,offensive,[],203482,,,1610612761,108,122,2024-02-29T02:38:14Z,6260000,False,,,0,,K. Olynyk off-the-ball offensive FOUL (3 PF),"[203482, 1629029]",1610612761.0,TOR,off-the-ball,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,202901.0,,,,,,,,,,,,,,3.0,0.0,Doncic,1629029.0,,
641,PT05M40.00S,2024-02-29T02:38:04.5Z,4,REGULAR,turnover,offensive foul,[],203482,,,1610612761,108,122,2024-02-29T02:38:04Z,6280000,False,,,0,,K. Olynyk offensive foul TURNOVER (3 TO),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,202901.0,3.0,,,,,,,,,,,,,,,,,,
642,PT05M15.00S,2024-02-29T02:38:41.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630182,94.56307490144546,2.450980392156863,1610612742,108,122,2024-02-29T02:38:58Z,6290000,False,-238.0,-1.0,1,right,MISS J. Green 3PT,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,23.77,Missed,,,,,,,,,,,,,,,,
643,PT05M11.00S,2024-02-29T02:38:45.1Z,4,REGULAR,rebound,defensive,[],1629018,,,1610612761,108,122,2024-02-29T02:38:58Z,6300000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:4),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,642.0,4.0,4.0,0.0,,,,,,,,
644,PT04M59.00S,2024-02-29T02:38:56.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203482,6.652431011826544,42.64705882352941,1610612761,108,122,2024-02-29T02:39:57Z,6310000,False,37.0,10.0,1,left,MISS K. Olynyk driving Layup,[203482],1610612761.0,TOR,driving,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,3.81,Missed,,,,,,,,,,,,,,,,
645,PT04M57.00S,2024-02-29T02:38:58.0Z,4,REGULAR,rebound,defensive,[],1629655,,,1610612742,108,122,2024-02-29T02:39:02Z,6320000,False,,,0,,D. Gafford REBOUND (Off:4 Def:2),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,644.0,6.0,2.0,4.0,,,,,,,,
646,PT04M54.00S,2024-02-29T02:39:05.1Z,4,REGULAR,foul,personal,[],1630193,,,1610612742,108,122,2024-02-29T02:39:19Z,6330000,False,,,0,,I. Quickley personal FOUL (2 PF),"[1630193, 1629023]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,2882.0,,,,,,,,,,,,,,2.0,0.0,Washington,1629023.0,,
648,PT04M47.00S,2024-02-29T02:39:25.0Z,4,REGULAR,turnover,lost ball,[],1629655,,,1610612742,108,122,2024-02-29T02:39:30Z,6350000,False,,,0,,D. Gafford lost ball TURNOVER (4 TO),"[1629655, 203482]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,16-24 Center,,4.0,,,,,,,,,,,,,,,,,Olynyk,203482.0
649,PT04M47.00S,2024-02-29T02:39:25.0Z,4,REGULAR,steal,,[],203482,,,1610612761,108,122,2024-02-29T02:39:26Z,6360000,False,,,0,,K. Olynyk STEAL (1 STL),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
650,PT04M44.00S,2024-02-29T02:39:29.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629628,6.389618922470433,44.36274509803921,1610612761,110,122,2024-02-29T02:39:36Z,6370000,False,28.0,8.0,1,left,R. Barrett running finger roll Layup (20 PTS),[1629628],1610612761.0,TOR,running finger roll,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,2.92,Made,20.0,,,,,,,,,,,,,,,
651,PT04M22.00S,2024-02-29T02:39:50.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202681,91.27792378449409,39.705882352941174,1610612742,110,124,2024-02-29T02:39:55Z,6380000,False,-51.0,29.0,1,right,K. Irving driving finger roll Layup (29 PTS) (L. Doncic 15 AST),"[202681, 1629029]",1610612742.0,DAL,driving finger roll,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,5.94,Made,29.0,L. Doncic,1629029.0,15.0,,,,,,,,,,,,
652,PT04M07.00S,2024-02-29T02:40:05.3Z,4,REGULAR,3pt,Jump Shot,[],1630193,33.85348226018397,46.568627450980394,1610612761,113,124,2024-02-29T02:40:10Z,6390000,False,17.0,266.0,1,left,I. Quickley 26' 3PT  (24 PTS) (K. Olynyk 2 AST),"[1630193, 203482]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,26.63,Made,24.0,K. Olynyk,203482.0,2.0,,,,,,,,,,,,
654,PT03M52.00S,2024-02-29T02:40:19.7Z,4,REGULAR,3pt,Jump Shot,[],1630182,96.13994743758212,97.30392156862744,1610612742,113,124,2024-02-29T02:40:24Z,6410000,False,237.0,-16.0,1,right,MISS J. Green 3PT,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,23.71,Missed,,,,,,,,,,,,,,,,
655,PT03M50.00S,2024-02-29T02:40:21.7Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,113,124,2024-02-29T02:40:24Z,6420000,False,,,0,,S. Barnes REBOUND (Off:5 Def:6),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Right Corner 3,24+ Right,,,,,,,,,654.0,11.0,6.0,5.0,,,,,,,,
656,PT03M49.00S,2024-02-29T02:40:25.5Z,4,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,113,124,2024-02-29T02:40:34Z,6430000,False,,,0,,S. Barnes bad pass out-of-bounds TURNOVER (4 TO),[1630567],1610612761.0,TOR,bad pass,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,202056.0,4.0,,,,,,,,,,,,,,,,,,
657,PT03M27.00S,2024-02-29T02:40:57.0Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629029,84.83902759526939,73.52941176470588,1610612742,113,126,2024-02-29T02:41:07Z,6440000,False,118.0,90.0,1,right,L. Doncic 14' pullup bank Jump Shot (27 PTS),[1629029],1610612742.0,DAL,pullup bank,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,,,14.81,Made,27.0,,,,,,,,,,,,,,,
659,PT03M27.00S,2024-02-29T02:41:01.5Z,4,REGULAR,foul,personal,['1freethrow'],203482,,,1610612742,113,126,2024-02-29T02:41:20Z,6460000,False,,,0,,K. Olynyk shooting personal FOUL (4 PF) (Doncic 1 FT),"[203482, 1629029]",1610612761.0,TOR,shooting,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Right,2882.0,,,,,,,,,,,,,,4.0,0.0,Doncic,1629029.0,,
661,PT03M27.00S,2024-02-29T02:41:25.1Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1629029,,,1610612742,113,127,2024-02-29T02:41:25Z,6480000,False,,,0,,L. Doncic Free Throw 1 of 1 (28 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,Made,28.0,,,,,,,,,,,,,,,
662,PT03M13.00S,2024-02-29T02:41:42.2Z,4,REGULAR,3pt,Jump Shot,[],1629628,31.61957950065703,69.36274509803921,1610612761,116,127,2024-02-29T02:41:46Z,6490000,False,-97.0,245.0,1,left,R. Barrett 26' 3PT  (23 PTS) (I. Quickley 8 AST),"[1629628, 1630193]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,26.32,Made,23.0,I. Quickley,1630193.0,8.0,,,,,,,,,,,,
664,PT02M46.00S,2024-02-29T02:42:08.4Z,4,REGULAR,3pt,Jump Shot,[],1629023,71.56701708278581,77.69607843137256,1610612742,116,127,2024-02-29T02:42:14Z,6510000,False,138.0,215.0,1,right,MISS P. Washington 25' 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,25.56,Missed,,,,,,,,,,,,,,,,
665,PT02M43.00S,2024-02-29T02:42:11.4Z,4,REGULAR,rebound,offensive,[],1629029,,,1610612742,116,127,2024-02-29T02:42:23Z,6520000,False,,,0,,L. Doncic REBOUND (Off:1 Def:9),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,664.0,10.0,9.0,1.0,,,,,,,,
666,PT02M41.00S,2024-02-29T02:42:13.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629029,94.40999984741211,50.0,1610612742,116,129,2024-02-29T02:42:13Z,6530000,False,0.0,0.0,1,right,L. Doncic putback Layup (30 PTS),[1629029],1610612742.0,DAL,putback,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Left,,,0.0,Made,30.0,,,,,,,,,,,,,,,
