actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
435,PT02M13.00S,2024-03-28T01:13:41.9Z,3,REGULAR,foul,offensive,[],1629011,,,1610612752,80,103,2024-03-28T01:14:12Z,4280000,False,,,0,,M. Robinson off-the-ball offensive FOUL (2 PF),"[1629011, 1629667]",1610612752.0,NYK,off-the-ball,,,Robinson,M. Robinson,,,,,Mid-Range,16-24 Right Center,,,,201245.0,2.0,0.0,McDaniels,1629667.0,,,,,,,,,,,,
437,PT02M13.00S,2024-03-28T01:13:41.9Z,3,REGULAR,turnover,offensive foul,[],1629011,,,1610612752,80,103,2024-03-28T01:13:41Z,4300000,False,,,0,,M. Robinson offensive foul TURNOVER (3 TO),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,16-24 Right Center,,,,201245.0,,,,,3.0,,,,,,,,,,,
438,PT02M13.00S,2024-03-28T01:13:50.1Z,3,REGULAR,substitution,out,[],202066,,,1610612761,80,103,2024-03-28T01:13:54Z,4310000,False,,,0,,SUB out: G. Temple,[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M13.00S,2024-03-28T01:13:50.1Z,3,REGULAR,substitution,in,[],1629670,,,1610612761,80,103,2024-03-28T01:13:54Z,4320000,False,,,0,,SUB in: J. Nwora,[1629670],1610612761.0,TOR,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M03.00S,2024-03-28T01:14:07.7Z,3,REGULAR,turnover,out-of-bounds,[],1629667,,,1610612761,80,103,2024-03-28T01:14:18Z,4330000,False,,,0,,J. McDaniels lost ball out-of-bounds TURNOVER (2 TO),[1629667],1610612761.0,TOR,lost ball,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,,,,201245.0,,,,,2.0,,,,,,,,,,,
441,PT01M39.00S,2024-03-28T01:14:38.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629011,92.9862023653088,50.49019607843137,1610612752,80,105,2024-03-28T01:14:42Z,4340000,False,2.0,13.0,1,right,M. Robinson DUNK (8 PTS) (D. DiVincenzo 2 AST),"[1629011, 1628978]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,1.36,Made,8.0,,,,,,,D. DiVincenzo,1628978.0,2.0,,,,,,,,
443,PT01M24.00S,2024-03-28T01:14:54.3Z,3,REGULAR,turnover,bad pass,[],1628971,,,1610612761,80,105,2024-03-28T03:26:45Z,4360000,False,,,0,,B. Brown bad pass TURNOVER (2 TO),"[1628971, 1628978]",1610612761.0,TOR,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Right Center,,,,,,,,,2.0,,,,,DiVincenzo,1628978.0,,,,,
444,PT01M24.00S,2024-03-28T01:14:54.3Z,3,REGULAR,steal,,[],1628978,,,1610612752,80,105,2024-03-28T01:14:57Z,4370000,False,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
445,PT01M23.00S,2024-03-28T01:14:58.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628971,,,1610612752,80,105,2024-03-28T01:15:17Z,4380000,False,,,0,,B. Brown personal FOUL (1 PF) (DiVincenzo 2 FT),"[1628971, 1628978]",1610612761.0,TOR,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Left,,,,1627964.0,1.0,0.0,DiVincenzo,1628978.0,,,,,,,,,,,,
447,PT01M23.00S,2024-03-28T01:15:22.6Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628978,,,1610612752,80,105,2024-03-28T01:15:22Z,4400000,False,,,0,,MISS D. DiVincenzo Free Throw 1 of 2,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
448,PT01M23.00S,2024-03-28T01:15:22.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,80,105,2024-03-28T01:15:22Z,4410000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,447.0,,,,,,,
449,PT01M23.00S,2024-03-28T01:15:36.7Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628978,,,1610612752,80,106,2024-03-28T01:15:36Z,4420000,False,,,0,,D. DiVincenzo Free Throw 2 of 2 (16 PTS),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
450,PT01M05.00S,2024-03-28T01:15:56.5Z,3,REGULAR,2pt,Jump Shot,[],1628971,5.469776609724048,17.15686274509804,1610612761,80,106,2024-03-28T01:16:04Z,4430000,False,164.0,-1.0,1,left,MISS B. Brown 16' pullup Shot - blocked,"[1628971, 1628978]",1610612761.0,TOR,pullup,,,Brown,B. Brown,,,,,Mid-Range,16-24 Right,16.42,Missed,,,,,,,,,,,,,,DiVincenzo,1628978.0,,,
451,PT01M05.00S,2024-03-28T01:15:56.5Z,3,REGULAR,block,,[],1628978,,,1610612761,80,106,2024-03-28T01:16:00Z,4440000,False,,,0,,D. DiVincenzo BLOCK (2 BLK),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
452,PT01M05.00S,2024-03-28T01:15:56.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,80,106,2024-03-28T01:16:04Z,4450000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,450.0,,,,,,,
454,PT00M59.10S,2024-03-28T01:16:20.6Z,3,REGULAR,turnover,lost ball,[],1629018,,,1610612761,80,106,2024-03-28T01:16:25Z,4470000,False,,,0,,G. Trent Jr. lost ball TURNOVER (1 TO),"[1629018, 1628978]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Right,,,,,,,,,1.0,,,,,DiVincenzo,1628978.0,,,,,
455,PT00M59.10S,2024-03-28T01:16:20.6Z,3,REGULAR,steal,,[],1628978,,,1610612752,80,106,2024-03-28T01:16:22Z,4480000,False,,,0,,D. DiVincenzo STEAL (2 STL),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
456,PT00M51.10S,2024-03-28T01:16:29.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628404,67.62483574244416,29.411764705882355,1610612752,80,109,2024-03-28T01:16:35Z,4490000,False,-103.0,252.0,1,right,J. Hart 27' 3PT pullup (3 PTS),[1628404],1610612752.0,NYK,pullup,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,27.2,Made,3.0,,,,,,,,,,,,,,,,,
457,PT00M35.50S,2024-03-28T01:16:49.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629667,18.084756898817346,39.21568627450981,1610612761,80,109,2024-03-28T01:16:56Z,4500000,False,54.0,117.0,1,left,MISS J. McDaniels 12' pullup bank Shot,[1629667],1610612761.0,TOR,pullup bank,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,12.93,Missed,,,,,,,,,,,,,,,,,,
458,PT00M32.80S,2024-03-28T01:16:52.3Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,80,109,2024-03-28T01:16:56Z,4510000,False,,,0,,J. Hart REBOUND (Off:2 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,457.0,,,,,5.0,3.0,2.0
459,PT00M15.00S,2024-03-28T01:17:10.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,93.38042049934296,50.245098039215684,1610612752,80,111,2024-03-28T01:17:16Z,4520000,False,1.0,10.0,1,right,J. Hart driving finger roll Layup (5 PTS),[1628404],1610612752.0,NYK,driving finger roll,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.98,Made,5.0,,,,,,,,,,,,,,,,,
460,PT00M05.90S,2024-03-28T01:17:23.6Z,3,REGULAR,turnover,traveling,[],1629670,,,1610612761,80,111,2024-03-28T01:17:32Z,4530000,False,,,0,,J. Nwora traveling TURNOVER (2 TO),[1629670],1610612761.0,TOR,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Right Center,,,,1627964.0,,,,,2.0,,,,,,,,,,,
461,PT00M00.40S,2024-03-28T01:17:50.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630540,66.17936925098554,69.11764705882352,1610612752,80,111,2024-03-28T01:18:05Z,4540000,False,96.0,265.0,1,right,MISS M. McBride 28' turnaround 3PT,[1630540],1610612752.0,NYK,turnaround,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,28.21,Missed,,,,,,,,,,,,,,,,,,
462,PT00M00.10S,2024-03-28T01:17:50.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,80,111,2024-03-28T01:18:05Z,4550000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,461.0,,,,,,,
463,PT00M00.00S,2024-03-28T01:17:56.0Z,3,REGULAR,period,end,[],0,,,1610612752,80,111,2024-03-28T01:17:56Z,4560000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2024-03-28T01:18:05.7Z,4,REGULAR,substitution,out,['startperiod'],1628971,,,1610612752,80,111,2024-03-28T01:20:35Z,4570000,False,,,0,,SUB out: B. Brown,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2024-03-28T01:18:05.7Z,4,REGULAR,substitution,out,['startperiod'],1629670,,,1610612752,80,111,2024-03-28T01:20:35Z,4580000,False,,,0,,SUB out: J. Nwora,[1629670],1610612761.0,TOR,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2024-03-28T01:18:05.7Z,4,REGULAR,substitution,out,['startperiod'],1629011,,,1610612752,80,111,2024-03-28T01:20:35Z,4590000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2024-03-28T01:18:05.7Z,4,REGULAR,substitution,in,['startperiod'],1641711,,,1610612752,80,111,2024-03-28T01:20:35Z,4600000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2024-03-28T01:18:05.7Z,4,REGULAR,substitution,in,['startperiod'],203482,,,1610612752,80,111,2024-03-28T01:20:35Z,4610000,False,,,0,,SUB in: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2024-03-28T01:18:05.7Z,4,REGULAR,substitution,in,['startperiod'],1630173,,,1610612752,80,111,2024-03-28T01:20:35Z,4620000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2024-03-28T01:20:40.2Z,4,REGULAR,period,start,[],0,,,1610612752,80,111,2024-03-28T01:20:40Z,4630000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT11M47.00S,2024-03-28T01:20:52.5Z,4,REGULAR,2pt,Jump Shot,[],202711,77.61169513797634,46.568627450980394,1610612752,80,111,2024-03-28T01:21:02Z,4640000,False,-17.0,158.0,1,right,MISS B. Bogdanovic 15' step back Shot,[202711],1610612752.0,NYK,step back,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Center,15.89,Missed,,,,,,,,,,,,,,,,,,
472,PT11M44.00S,2024-03-28T01:20:55.5Z,4,REGULAR,rebound,offensive,[],1628404,,,1610612752,80,111,2024-03-28T01:21:02Z,4650000,False,,,0,,J. Hart REBOUND (Off:3 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,471.0,,,,,6.0,3.0,3.0
473,PT11M40.00S,2024-03-28T01:20:59.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202711,94.43166885676742,95.34313725490196,1610612752,80,114,2024-03-28T01:21:04Z,4660000,False,227.0,0.0,1,right,B. Bogdanovic 3PT  (11 PTS) (M. McBride 6 AST),"[202711, 1630540]",1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,22.67,Made,11.0,,,,,,,M. McBride,1630540.0,6.0,,,,,,,,
475,PT11M21.00S,2024-03-28T01:21:17.4Z,4,REGULAR,3pt,Jump Shot,[],203482,29.911300919842315,73.77450980392157,1610612761,80,114,2024-03-28T01:21:21Z,4680000,False,-119.0,229.0,1,left,MISS K. Olynyk 25' 3PT,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,25.78,Missed,,,,,,,,,,,,,,,,,,
476,PT11M19.00S,2024-03-28T01:21:19.4Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612752,80,114,2024-03-28T01:21:21Z,4690000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:4),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,475.0,,,,,5.0,4.0,1.0
477,PT11M09.00S,2024-03-28T01:21:29.4Z,4,REGULAR,2pt,Jump Shot,[],202711,93.64323258869908,16.42156862745098,1610612752,80,116,2024-03-28T01:21:35Z,4700000,False,-168.0,7.0,1,right,B. Bogdanovic 16' pullup Jump Shot (13 PTS) (J. Hart 9 AST),"[202711, 1628404]",1610612752.0,NYK,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Left,16.81,Made,13.0,,,,,,,J. Hart,1628404.0,9.0,,,,,,,,
479,PT10M53.00S,2024-03-28T01:21:45.7Z,4,REGULAR,3pt,Jump Shot,[],1629018,31.882391590013142,70.09803921568627,1610612761,83,116,2024-03-28T01:21:50Z,4720000,False,-100.0,247.0,1,left,G. Trent Jr. 26' 3PT  (12 PTS) (K. Olynyk 7 AST),"[1629018, 203482]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,26.68,Made,12.0,,,,,,,K. Olynyk,203482.0,7.0,,,,,,,,
481,PT10M35.00S,2024-03-28T01:22:03.8Z,4,REGULAR,3pt,Jump Shot,[],1628978,66.5735873850197,55.392156862745104,1610612752,83,116,2024-03-28T01:26:30Z,4740000,False,27.0,262.0,1,right,MISS D. DiVincenzo 26' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,26.31,Missed,,,,,,,,,,,,,,,,,,
482,PT10M32.00S,2024-03-28T01:22:06.8Z,4,REGULAR,rebound,defensive,[],1629018,,,1610612761,83,116,2024-03-28T01:22:10Z,4750000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:2),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,481.0,,,,,2.0,2.0,0.0
483,PT10M27.00S,2024-03-28T01:22:13.3Z,4,REGULAR,foul,personal,['3freethrow'],1630173,,,1610612761,83,116,2024-03-28T01:22:25Z,4760000,False,,,0,,P. Achiuwa shooting personal FOUL (2 PF) (Trent Jr. 3 FT),"[1630173, 1629018]",1610612752.0,NYK,shooting,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,,,,1627964.0,2.0,0.0,Trent Jr.,1629018.0,,,,,,,,,,,,
485,PT10M27.00S,2024-03-28T01:22:39.8Z,4,REGULAR,freethrow,1 of 3,['fastbreak'],1629018,,,1610612761,84,116,2024-03-28T01:22:39Z,4780000,False,,,0,,G. Trent Jr. Free Throw 1 of 3 (13 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
486,PT10M27.00S,2024-03-28T01:22:51.4Z,4,REGULAR,freethrow,2 of 3,['fastbreak'],1629018,,,1610612761,85,116,2024-03-28T01:22:51Z,4790000,False,,,0,,G. Trent Jr. Free Throw 2 of 3 (14 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
487,PT10M27.00S,2024-03-28T01:22:52.1Z,4,REGULAR,substitution,out,[],1628978,,,1610612761,85,116,2024-03-28T01:22:55Z,4800000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT10M27.00S,2024-03-28T01:22:52.1Z,4,REGULAR,substitution,in,[],1629003,,,1610612761,85,116,2024-03-28T01:22:55Z,4810000,False,,,0,,SUB in: S. Milton,[1629003],1610612752.0,NYK,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT10M27.00S,2024-03-28T01:23:06.1Z,4,REGULAR,freethrow,3 of 3,['fastbreak'],1629018,,,1610612761,86,116,2024-03-28T01:23:06Z,4820000,False,,,0,,G. Trent Jr. Free Throw 3 of 3 (15 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
490,PT10M09.00S,2024-03-28T01:23:28.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,93.24901445466492,50.245098039215684,1610612752,86,118,2024-03-28T01:23:35Z,4830000,False,1.0,11.0,1,right,J. Hart reverse Layup (7 PTS) (B. Bogdanovic 1 AST),"[1628404, 202711]",1610612752.0,NYK,reverse,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.11,Made,7.0,,,,,,,B. Bogdanovic,202711.0,1.0,,,,,,,,
492,PT09M56.00S,2024-03-28T01:23:42.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629667,5.732588699080158,45.83333333333333,1610612761,88,118,2024-03-28T01:23:47Z,4850000,False,21.0,1.0,1,left,J. McDaniels cutting Layup (4 PTS) (K. Simmons 5 AST),"[1629667, 1628424]",1610612761.0,TOR,cutting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,2.08,Made,4.0,,,,,,,K. Simmons,1628424.0,5.0,,,,,,,,
494,PT09M56.00S,2024-03-28T01:23:46.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,88,118,2024-03-28T01:23:46Z,4870000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT09M43.00S,2024-03-28T01:26:46.9Z,4,REGULAR,2pt,Jump Shot,[],202711,93.77463863337714,26.715686274509803,1610612752,88,120,2024-03-28T01:29:47Z,4880000,False,-116.0,6.0,1,right,B. Bogdanovic 11' fadeaway Jump Shot (15 PTS) (S. Milton 1 AST),"[202711, 1629003]",1610612752.0,NYK,fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Left,11.66,Made,15.0,,,,,,,S. Milton,1629003.0,1.0,,,,,,,,
497,PT09M23.00S,2024-03-28T01:27:07.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,9.937582128777924,38.48039215686275,1610612761,90,120,2024-03-28T01:27:15Z,4900000,False,58.0,41.0,1,left,G. Trent Jr. 7' driving floating bank Jump Shot (17 PTS) (K. Olynyk 8 AST),"[1629018, 203482]",1610612761.0,TOR,driving floating bank,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.06,Made,17.0,,,,,,,K. Olynyk,203482.0,8.0,,,,,,,,
499,PT09M23.00S,2024-03-28T01:27:12.1Z,4,REGULAR,foul,personal,['1freethrow'],1629003,,,1610612761,90,120,2024-03-28T01:27:17Z,4920000,False,,,0,,S. Milton shooting personal FOUL (1 PF) (Trent Jr. 1 FT),"[1629003, 1629018]",1610612752.0,NYK,shooting,,,Milton,S. Milton,,,,,In The Paint (Non-RA),0-8 Center,,,,201245.0,1.0,0.0,Trent Jr.,1629018.0,,,,,,,,,,,,
501,PT09M23.00S,2024-03-28T01:27:30.9Z,4,REGULAR,freethrow,1 of 1,[],1629018,,,1610612761,91,120,2024-03-28T01:27:30Z,4940000,False,,,0,,G. Trent Jr. Free Throw 1 of 1 (18 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
502,PT09M07.00S,2024-03-28T01:27:48.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202711,91.40932982917214,59.31372549019608,1610612752,91,120,2024-03-28T01:27:55Z,4950000,False,47.0,28.0,1,right,MISS B. Bogdanovic driving Hook,[202711],1610612752.0,NYK,driving,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,5.45,Missed,,,,,,,,,,,,,,,,,,
503,PT09M04.00S,2024-03-28T01:27:50.7Z,4,REGULAR,rebound,defensive,[],203482,,,1610612761,91,120,2024-03-28T01:27:50Z,4960000,False,,,0,,K. Olynyk REBOUND (Off:2 Def:5),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,502.0,,,,,7.0,5.0,2.0
504,PT09M01.00S,2024-03-28T01:27:56.1Z,4,REGULAR,turnover,out-of-bounds,[],203482,,,1610612761,91,120,2024-03-28T01:28:01Z,4970000,False,,,0,,K. Olynyk bad pass out-of-bounds TURNOVER (3 TO),[203482],1610612761.0,TOR,bad pass,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,1627964.0,,,,,3.0,,,,,,,,,,,
505,PT08M39.00S,2024-03-28T01:28:28.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628404,68.67608409986859,72.54901960784314,1610612752,91,120,2024-03-28T01:32:16Z,4980000,False,113.0,242.0,1,right,MISS J. Hart 26' pullup 3PT,[1628404],1610612752.0,NYK,pullup,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,26.69,Missed,,,,,,,,,,,,,,,,,,
506,PT08M37.00S,2024-03-28T01:28:30.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612761,91,120,2024-03-28T01:28:38Z,4990000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,505.0,,,,,,,
508,PT08M22.00S,2024-03-28T01:28:55.2Z,4,REGULAR,3pt,Jump Shot,[],203482,17.821944809461236,5.392156862745098,1610612761,91,120,2024-03-28T01:29:02Z,5010000,False,223.0,115.0,1,left,MISS K. Olynyk 25' 3PT,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,25.09,Missed,,,,,,,,,,,,,,,,,,
509,PT08M18.00S,2024-03-28T01:28:59.2Z,4,REGULAR,rebound,defensive,[],1630540,,,1610612752,91,120,2024-03-28T01:29:02Z,5020000,False,,,0,,M. McBride REBOUND (Off:1 Def:2),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,508.0,,,,,3.0,2.0,1.0
510,PT08M15.00S,2024-03-28T01:29:02.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630173,94.03745072273325,51.71568627450981,1610612752,91,122,2024-03-28T01:29:08Z,5030000,False,9.0,4.0,1,right,P. Achiuwa running DUNK (12 PTS) (M. McBride 7 AST),"[1630173, 1630540]",1610612752.0,NYK,running,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.93,Made,12.0,,,,,,,M. McBride,1630540.0,7.0,,,,,,,,
512,PT08M00.00S,2024-03-28T01:29:16.4Z,4,REGULAR,3pt,Jump Shot,[],1629667,5.338370565045992,95.83333333333334,1610612761,91,122,2024-03-28T01:29:20Z,5050000,False,-229.0,-2.0,1,left,MISS J. McDaniels 3PT,[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
513,PT07M57.00S,2024-03-28T01:29:19.4Z,4,REGULAR,rebound,defensive,[],202711,,,1610612752,91,122,2024-03-28T01:29:20Z,5060000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,512.0,,,,,1.0,1.0,0.0
514,PT07M53.00S,2024-03-28T01:29:23.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630540,72.09264126149803,13.725490196078432,1610612752,91,125,2024-03-28T01:29:30Z,5070000,False,-181.0,210.0,1,right,M. McBride 27' 3PT running (26 PTS) (B. Bogdanovic 2 AST),"[1630540, 202711]",1610612752.0,NYK,running,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,27.73,Made,26.0,,,,,,,B. Bogdanovic,202711.0,2.0,,,,,,,,
516,PT07M38.00S,2024-03-28T01:29:38.4Z,4,REGULAR,2pt,Jump Shot,[],1641711,22.552562417871222,43.872549019607845,1610612761,91,125,2024-03-28T01:29:43Z,5090000,False,31.0,159.0,1,left,MISS G. Dick 16' pullup Shot,[1641711],1610612761.0,TOR,pullup,,,Dick,G. Dick,,,,,Mid-Range,16-24 Center,16.24,Missed,,,,,,,,,,,,,,,,,,
517,PT07M35.00S,2024-03-28T01:29:41.4Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612752,91,125,2024-03-28T01:29:43Z,5100000,False,,,0,,P. Achiuwa REBOUND (Off:4 Def:4),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,516.0,,,,,8.0,4.0,4.0
518,PT07M25.00S,2024-03-28T01:29:51.9Z,4,REGULAR,3pt,Jump Shot,[],202711,86.67871222076215,3.431372549019608,1610612752,91,128,2024-03-28T01:29:56Z,5110000,False,-233.0,73.0,1,right,B. Bogdanovic 24' 3PT  (18 PTS) (J. Hart 10 AST),"[202711, 1628404]",1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,24.39,Made,18.0,,,,,,,J. Hart,1628404.0,10.0,,,,,,,,
