actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
510,PT00M47.20S,2023-11-16T02:21:06.2Z,3,REGULAR,rebound,defensive,[],1629667,,,1610612761,75,98,2023-11-16T02:21:06Z,5010000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,509.0,2.0,2.0,0.0,,,,,,,,,,,,,,
511,PT00M38.80S,2023-11-16T02:21:14.6Z,3,REGULAR,3pt,Jump Shot,[],1629667,66.70499342969777,57.35294117647059,1610612761,78,98,2023-11-16T02:21:19Z,5020000,False,37.0,260.0,1,right,J. McDaniels 26' 3PT  (5 PTS) (J. Poeltl 1 AST),"[1629667, 1627751]",1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,26.31,Made,,,,,,,,,,,,,5.0,J. Poeltl,1627751.0,1.0,,
513,PT00M16.20S,2023-11-16T02:21:41.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203081,7.046649145860711,58.08823529411765,1610612749,78,100,2023-11-16T02:21:45Z,5040000,False,-40.0,14.0,1,left,D. Lillard driving finger roll Layup (37 PTS),[203081],1610612749.0,MIL,driving finger roll,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,4.27,Made,,,,,,,,,,,,,37.0,,,,,
514,PT00M05.70S,2023-11-16T02:21:58.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203648,,,1610612761,78,100,2023-11-16T02:22:06Z,5050000,False,,,0,,T. Antetokounmpo shooting personal FOUL (3 PF) (Siakam 2 FT),"[203648, 1627783]",1610612749.0,MIL,shooting,,,Antetokounmpo,T. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1628480.0,,,,3.0,1.0,Siakam,1627783.0,,,,,,
516,PT00M05.70S,2023-11-16T02:22:27.8Z,3,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,78,100,2023-11-16T02:22:27Z,5070000,False,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
517,PT00M05.70S,2023-11-16T02:22:27.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,78,100,2023-11-16T02:22:27Z,5080000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,516.0,,,,,,,,,,,,,,,,,
518,PT00M05.70S,2023-11-16T02:22:48.2Z,3,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,79,100,2023-11-16T02:22:48Z,5090000,False,,,0,,P. Siakam Free Throw 2 of 2 (11 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,,,,,,,11.0,,,,,
519,PT00M02.50S,2023-11-16T02:23:03.4Z,3,REGULAR,foul,personal,[],1630201,,,1610612749,79,100,2023-11-16T02:23:15Z,5100000,False,,,0,,M. Flynn personal FOUL (1 PF),"[1630201, 203081]",1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Center,,,,,,,1151.0,,,,1.0,0.0,Lillard,203081.0,,,,,,
521,PT00M02.50S,2023-11-16T02:23:30.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612749,79,100,2023-11-16T02:23:30Z,5120000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT00M00.50S,2023-11-16T02:25:15.5Z,3,REGULAR,3pt,Jump Shot,[],203081,33.065045992115635,72.05882352941177,1610612749,79,100,2023-11-16T02:25:28Z,5130000,False,-110.0,258.0,1,left,MISS D. Lillard 28' pullup 3PT,[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,28.09,Missed,,,,,,,,,,,,,,,,,,
523,PT00M00.50S,2023-11-16T02:25:15.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,79,100,2023-11-16T02:25:22Z,5140000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Left Center,,,522.0,,,,,,,,,,,,,,,,,
524,PT00M00.00S,2023-11-16T02:25:20.6Z,3,REGULAR,period,end,[],0,,,1610612749,79,100,2023-11-16T02:25:20Z,5150000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2023-11-16T02:26:05.7Z,4,REGULAR,substitution,out,['startperiod'],1627783,,,1610612749,79,100,2023-11-16T02:27:51Z,5160000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2023-11-16T02:26:05.7Z,4,REGULAR,substitution,out,['startperiod'],203081,,,1610612749,79,100,2023-11-16T02:27:51Z,5170000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2023-11-16T02:26:05.7Z,4,REGULAR,substitution,out,['startperiod'],1626171,,,1610612749,79,100,2023-11-16T02:27:51Z,5180000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2023-11-16T02:26:05.7Z,4,REGULAR,substitution,out,['startperiod'],1626192,,,1610612749,79,100,2023-11-16T02:27:51Z,5190000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2023-11-16T02:26:05.7Z,4,REGULAR,substitution,out,['startperiod'],203648,,,1610612749,79,100,2023-11-16T02:27:51Z,5200000,False,,,0,,SUB out: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2023-11-16T02:26:05.7Z,4,REGULAR,substitution,in,['startperiod'],1630567,,,1610612749,79,100,2023-11-16T02:27:51Z,5210000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2023-11-16T02:26:05.7Z,4,REGULAR,substitution,in,['startperiod'],203114,,,1610612749,79,100,2023-11-16T02:27:51Z,5220000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2023-11-16T02:26:05.7Z,4,REGULAR,substitution,in,['startperiod'],1626166,,,1610612749,79,100,2023-11-16T02:27:51Z,5230000,False,,,0,,SUB in: C. Payne,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2023-11-16T02:26:05.7Z,4,REGULAR,substitution,in,['startperiod'],1641748,,,1610612749,79,100,2023-11-16T02:27:51Z,5240000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2023-11-16T02:26:05.7Z,4,REGULAR,substitution,in,['startperiod'],201572,,,1610612749,79,100,2023-11-16T02:27:51Z,5250000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2023-11-16T02:27:58.5Z,4,REGULAR,period,start,[],0,,,1610612749,79,100,2023-11-16T02:27:58Z,5260000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT11M45.00S,2023-11-16T02:28:13.0Z,4,REGULAR,turnover,bad pass,[],1641748,,,1610612749,79,100,2023-11-16T02:28:17Z,5270000,False,,,0,,A. Jackson Jr. bad pass TURNOVER (2 TO),"[1641748, 1627751]",1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,2.0,Poeltl,1627751.0,,,,,,,,,,
537,PT11M45.00S,2023-11-16T02:28:13.0Z,4,REGULAR,steal,,[],1627751,,,1610612761,79,100,2023-11-16T02:28:15Z,5280000,False,,,0,,J. Poeltl STEAL (3 STL),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
538,PT11M45.00S,2023-11-16T02:28:17.4Z,4,REGULAR,foul,personal,[],201572,,,1610612761,79,100,2023-11-16T02:28:24Z,5290000,False,,,0,,B. Lopez personal FOUL (1 PF),"[201572, 1627751]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,,,,1.0,0.0,Poeltl,1627751.0,,,,,,
540,PT11M27.00S,2023-11-16T02:28:47.9Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627751,88.78120893561103,50.73529411764706,1610612761,79,100,2023-11-16T02:28:52Z,5310000,False,4.0,53.0,1,right,MISS J. Poeltl Hook,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,5.31,Missed,,,,,,,,,,,,,,,,,,
541,PT11M24.00S,2023-11-16T02:28:50.9Z,4,REGULAR,rebound,offensive,[],1630201,,,1610612761,79,100,2023-11-16T02:28:52Z,5320000,False,,,0,,M. Flynn REBOUND (Off:2 Def:1),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,In The Paint (Non-RA),0-8 Center,,,540.0,3.0,1.0,2.0,,,,,,,,,,,,,,
542,PT11M19.00S,2023-11-16T02:28:54.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630567,86.81011826544021,49.01960784313725,1610612761,81,100,2023-11-16T02:29:04Z,5330000,False,-5.0,71.0,1,right,S. Barnes 7' driving floating Jump Shot (23 PTS) (J. McDaniels 1 AST),"[1630567, 1629667]",1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,7.17,Made,,,,,,,,,,,,,23.0,J. McDaniels,1629667.0,1.0,,
544,PT11M08.00S,2023-11-16T02:29:06.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641748,8.754927726675426,37.745098039215684,1610612749,81,100,2023-11-16T02:29:11Z,5350000,False,61.0,30.0,1,left,MISS A. Jackson Jr. 6' cutting finger roll Layup - blocked,"[1641748, 1627751]",1610612749.0,MIL,cutting finger roll,,,Jackson Jr.,A. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.82,Missed,,,,,,,,,,,,,,,,,Poeltl,1627751.0
545,PT11M08.00S,2023-11-16T02:29:06.1Z,4,REGULAR,block,,[],1627751,,,1610612749,81,100,2023-11-16T02:29:08Z,5360000,False,,,0,,J. Poeltl BLOCK (2 BLK),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
546,PT11M06.00S,2023-11-16T02:29:08.1Z,4,REGULAR,rebound,defensive,[],1629667,,,1610612761,81,100,2023-11-16T02:29:11Z,5370000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:3),[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,544.0,3.0,3.0,0.0,,,,,,,,,,,,,,
547,PT11M03.00S,2023-11-16T02:29:11.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630201,74.45795006570303,12.990196078431374,1610612761,81,100,2023-11-16T02:29:18Z,5380000,False,-185.0,188.0,1,right,MISS M. Flynn 26' running 3PT,[1630201],1610612761.0,TOR,running,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Left Center,26.35,Missed,,,,,,,,,,,,,,,,,,
548,PT11M01.00S,2023-11-16T02:29:16.7Z,4,REGULAR,rebound,offensive,[],1628449,,,1610612761,81,100,2023-11-16T02:29:16Z,5390000,False,,,0,,C. Boucher REBOUND (Off:4 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Left Center,,,547.0,7.0,3.0,4.0,,,,,,,,,,,,,,
549,PT11M01.00S,2023-11-16T02:29:21.1Z,4,REGULAR,foul,personal,[],1626166,,,1610612761,81,100,2023-11-16T02:29:49Z,5400000,False,,,0,,C. Payne personal FOUL (1 PF),"[1626166, 1628449]",1610612749.0,MIL,,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628480.0,,,,1.0,0.0,Boucher,1628449.0,,,,,,
551,PT11M01.00S,2023-11-16T02:29:44.0Z,4,REGULAR,substitution,out,[],1641748,,,1610612761,81,100,2023-11-16T02:29:48Z,5420000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT11M01.00S,2023-11-16T02:29:44.0Z,4,REGULAR,substitution,in,[],1626171,,,1610612761,81,100,2023-11-16T02:29:48Z,5430000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT10M48.00S,2023-11-16T02:30:03.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629667,91.40932982917214,39.21568627450981,1610612761,81,100,2023-11-16T02:30:11Z,5440000,False,-54.0,28.0,1,right,MISS J. McDaniels 6' driving floating Shot,[1629667],1610612761.0,TOR,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,6.09,Missed,,,,,,,,,,,,,,,,,,
554,PT10M47.00S,2023-11-16T02:30:04.4Z,4,REGULAR,rebound,offensive,[],1628449,,,1610612761,81,100,2023-11-16T02:30:11Z,5450000,False,,,0,,C. Boucher REBOUND (Off:5 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),0-8 Center,,,553.0,8.0,3.0,5.0,,,,,,,,,,,,,,
555,PT10M47.00S,2023-11-16T02:30:09.7Z,4,REGULAR,foul,personal,['2freethrow'],1626171,,,1610612761,81,100,2023-11-16T02:30:22Z,5460000,False,,,0,,B. Portis shooting personal FOUL (5 PF) (Boucher 2 FT),"[1626171, 1628449]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,,,,5.0,0.0,Boucher,1628449.0,,,,,,
557,PT10M47.00S,2023-11-16T02:30:29.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628449,,,1610612761,82,100,2023-11-16T02:30:29Z,5480000,False,,,0,,C. Boucher Free Throw 1 of 2 (8 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,Made,,,,,,,,,,,,,8.0,,,,,
558,PT10M47.00S,2023-11-16T02:30:42.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628449,,,1610612761,83,100,2023-11-16T02:30:42Z,5490000,False,,,0,,C. Boucher Free Throw 2 of 2 (9 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,Made,,,,,,,,,,,,,9.0,,,,,
559,PT10M33.00S,2023-11-16T02:30:59.7Z,4,REGULAR,2pt,Jump Shot,[],203114,12.434296977660972,73.52941176470588,1610612749,83,102,2023-11-16T02:31:06Z,5500000,False,-118.0,64.0,1,left,K. Middleton 13' fadeaway Jump Shot (7 PTS),[203114],1610612749.0,MIL,fadeaway,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,13.41,Made,,,,,,,,,,,,,7.0,,,,,
560,PT10M09.00S,2023-11-16T02:31:23.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629667,94.30026281208936,46.568627450980394,1610612761,83,102,2023-11-16T02:31:29Z,5510000,False,-17.0,1.0,1,right,MISS J. McDaniels reverse Layup - blocked,"[1629667, 201572]",1610612761.0,TOR,reverse,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1.72,Missed,,,,,,,,,,,,,,,,,Lopez,201572.0
561,PT10M09.00S,2023-11-16T02:31:23.8Z,4,REGULAR,block,,[],201572,,,1610612761,83,102,2023-11-16T02:31:26Z,5520000,False,,,0,,B. Lopez BLOCK (3 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
562,PT10M06.00S,2023-11-16T02:31:26.8Z,4,REGULAR,rebound,defensive,[],203114,,,1610612749,83,102,2023-11-16T02:31:29Z,5530000,False,,,0,,K. Middleton REBOUND (Off:1 Def:4),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,560.0,5.0,4.0,1.0,,,,,,,,,,,,,,
563,PT09M58.00S,2023-11-16T02:31:34.7Z,4,REGULAR,turnover,bad pass,[],203114,,,1610612749,83,102,2023-11-16T02:31:38Z,5540000,False,,,0,,K. Middleton bad pass TURNOVER (4 TO),"[203114, 1627751]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,,,,,,,,4.0,Poeltl,1627751.0,,,,,,,,,,
564,PT09M58.00S,2023-11-16T02:31:34.7Z,4,REGULAR,steal,,[],1627751,,,1610612761,83,102,2023-11-16T02:31:36Z,5550000,False,,,0,,J. Poeltl STEAL (4 STL),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
565,PT09M44.00S,2023-11-16T02:31:48.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627751,93.9060446780552,50.98039215686274,1610612761,85,102,2023-11-16T02:31:54Z,5560000,False,5.0,5.0,1,right,J. Poeltl cutting DUNK (6 PTS) (S. Barnes 5 AST),"[1627751, 1630567]",1610612761.0,TOR,cutting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,0.69,Made,,,,,,,,,,,,,6.0,S. Barnes,1630567.0,5.0,,
567,PT09M28.00S,2023-11-16T02:32:04.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,18.610381077529567,43.38235294117647,1610612749,85,102,2023-11-16T02:32:09Z,5580000,False,33.0,122.0,1,left,MISS C. Payne 12' driving floating Shot,[1626166],1610612749.0,MIL,driving floating,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Center,12.68,Missed,,,,,,,,,,,,,,,,,,
568,PT09M26.00S,2023-11-16T02:32:06.1Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612761,85,102,2023-11-16T02:32:09Z,5590000,False,,,0,,J. Poeltl REBOUND (Off:5 Def:3),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,567.0,8.0,3.0,5.0,,,,,,,,,,,,,,
569,PT09M20.00S,2023-11-16T02:32:13.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630201,82.07950065703022,43.13725490196079,1610612761,87,102,2023-11-16T02:32:18Z,5600000,False,-34.0,116.0,1,right,M. Flynn 12' driving floating Jump Shot (7 PTS),[1630201],1610612761.0,TOR,driving floating,,,Flynn,M. Flynn,,,,,In The Paint (Non-RA),8-16 Center,12.1,Made,,,,,,,,,,,,,7.0,,,,,
570,PT09M19.00S,2023-11-16T02:32:18.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,87,102,2023-11-16T02:32:18Z,5610000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT09M19.00S,2023-11-16T02:33:48.3Z,4,REGULAR,substitution,out,[],1631260,,,1610612749,87,102,2023-11-16T02:35:45Z,5615000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT09M19.00S,2023-11-16T02:33:48.3Z,4,REGULAR,substitution,in,[],1627736,,,1610612749,87,102,2023-11-16T02:35:45Z,5617500,False,,,0,,SUB in: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT09M06.00S,2023-11-16T02:35:18.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,19.92444152431012,37.745098039215684,1610612749,87,104,2023-11-16T02:35:24Z,5620000,False,61.0,135.0,1,left,K. Middleton 14' pullup Jump Shot (9 PTS),[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Center,14.81,Made,,,,,,,,,,,,,9.0,,,,,
572,PT08M51.00S,2023-11-16T02:35:32.7Z,4,REGULAR,3pt,Jump Shot,[],1629667,73.40670170827858,12.745098039215685,1610612761,87,104,2023-11-16T02:35:39Z,5630000,False,-186.0,197.0,1,right,MISS J. McDaniels 27' 3PT,[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,27.15,Missed,,,,,,,,,,,,,,,,,,
573,PT08M47.00S,2023-11-16T02:35:36.4Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,87,104,2023-11-16T02:35:36Z,5640000,False,,,0,,B. Portis REBOUND (Off:1 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,572.0,7.0,6.0,1.0,,,,,,,,,,,,,,
576,PT08M37.00S,2023-11-16T02:35:46.6Z,4,REGULAR,2pt,Jump Shot,[],203114,19.004599211563733,26.715686274509803,1610612749,87,104,2023-11-16T03:12:38Z,5650000,False,116.0,126.0,1,left,MISS K. Middleton 17' pullup Shot,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Right Center,17.16,Missed,,,,,,,,,,,,,,,,,,
577,PT08M34.00S,2023-11-16T02:35:49.6Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,87,104,2023-11-16T02:35:53Z,5660000,False,,,0,,S. Barnes REBOUND (Off:4 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Right Center,,,576.0,8.0,4.0,4.0,,,,,,,,,,,,,,
578,PT08M28.00S,2023-11-16T02:35:57.2Z,4,REGULAR,foul,personal,['2freethrow'],203114,,,1610612761,87,104,2023-11-16T02:36:10Z,5670000,False,,,0,,K. Middleton shooting personal FOUL (3 PF) (Poeltl 2 FT),"[203114, 1627751]",1610612749.0,MIL,shooting,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,,,,1151.0,,,,3.0,0.0,Poeltl,1627751.0,,,,,,
580,PT08M28.00S,2023-11-16T02:36:22.0Z,4,REGULAR,freethrow,1 of 2,[],1627751,,,1610612761,87,104,2023-11-16T02:36:22Z,5690000,False,,,0,,MISS J. Poeltl Free Throw 1 of 2,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
581,PT08M28.00S,2023-11-16T02:36:22.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,87,104,2023-11-16T02:36:22Z,5700000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,580.0,,,,,,,,,,,,,,,,,
582,PT08M28.00S,2023-11-16T02:36:38.9Z,4,REGULAR,freethrow,2 of 2,[],1627751,,,1610612761,88,104,2023-11-16T02:36:38Z,5710000,False,,,0,,J. Poeltl Free Throw 2 of 2 (7 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,Made,,,,,,,,,,,,,7.0,,,,,
583,PT08M11.00S,2023-11-16T02:36:56.6Z,4,REGULAR,3pt,Jump Shot,[],1627736,25.04927726675427,84.31372549019608,1610612749,88,107,2023-11-16T02:37:01Z,5720000,False,-172.0,183.0,1,left,M. Beasley 25' 3PT  (30 PTS) (K. Middleton 1 AST),"[1627736, 203114]",1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,25.09,Made,,,,,,,,,,,,,30.0,K. Middleton,203114.0,1.0,,
585,PT08M00.00S,2023-11-16T02:37:07.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628449,93.11760840998686,45.09803921568628,1610612761,88,107,2023-11-16T02:37:13Z,5740000,False,-25.0,12.0,1,right,MISS C. Boucher Layup - blocked,"[1628449, 201572]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,2.74,Missed,,,,,,,,,,,,,,,,,Lopez,201572.0
586,PT08M00.00S,2023-11-16T02:37:07.9Z,4,REGULAR,block,,[],201572,,,1610612761,88,107,2023-11-16T02:37:10Z,5750000,False,,,0,,B. Lopez BLOCK (4 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
587,PT07M56.00S,2023-11-16T02:37:11.9Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612761,88,107,2023-11-16T02:37:13Z,5760000,False,,,0,,J. Poeltl REBOUND (Off:6 Def:3),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,585.0,9.0,3.0,6.0,,,,,,,,,,,,,,
588,PT07M56.00S,2023-11-16T02:37:12.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,93.51182654402102,52.94117647058824,1610612761,90,107,2023-11-16T02:37:26Z,5770000,False,15.0,8.0,1,right,J. Poeltl finger roll Layup (9 PTS),[1627751],1610612761.0,TOR,finger roll,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,1.7,Made,,,,,,,,,,,,,9.0,,,,,
589,PT07M41.00S,2023-11-16T02:37:26.3Z,4,REGULAR,3pt,Jump Shot,[],1627736,10.463206307490145,95.34313725490196,1610612749,90,107,2023-11-16T02:37:30Z,5780000,False,-227.0,46.0,1,left,MISS M. Beasley 3PT,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Left Corner 3,24+ Left,23.13,Missed,,,,,,,,,,,,,,,,,,
590,PT07M39.00S,2023-11-16T02:37:28.3Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612761,90,107,2023-11-16T02:37:30Z,5790000,False,,,0,,J. Poeltl REBOUND (Off:6 Def:4),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Left Corner 3,24+ Left,,,589.0,10.0,4.0,6.0,,,,,,,,,,,,,,
