actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
255,PT03M46.00S,2025-03-15T00:52:13.0Z,2,REGULAR,substitution,out,[],1630585,,,1610612766,42,67,2025-03-15T00:56:04Z,2530000,False,,,0,,SUB out: M. Garrett,[1630585],1610612766.0,CHA,,,,Garrett,M. Garrett,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT03M46.00S,2025-03-15T00:52:13.0Z,2,REGULAR,substitution,in,[],1641733,,,1610612766,42,67,2025-03-15T00:56:04Z,2540000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT03M46.00S,2025-03-15T00:52:37.0Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612766,42,67,2025-03-15T00:56:04Z,2550000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT03M46.00S,2025-03-15T00:55:20.8Z,2,REGULAR,substitution,out,[],1641733,,,1610612766,42,67,2025-03-15T00:56:04Z,2570000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT03M46.00S,2025-03-15T00:55:20.8Z,2,REGULAR,substitution,in,[],1630585,,,1610612766,42,67,2025-03-15T00:56:04Z,2580000,False,,,0,,SUB in: M. Garrett,[1630585],1610612766.0,CHA,,,,Garrett,M. Garrett,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT03M24.00S,2025-03-15T00:55:56.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629610,76.69185282522996,86.51960784313727,1610612766,42,67,2025-03-15T00:58:22Z,2590000,False,183.0,167.0,1,right,MISS D. Jeffries 24' 3PT,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Right Center,24.72,Missed,,,,,,,,,,,,,,,,,,
262,PT03M20.00S,2025-03-15T00:55:59.7Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,42,67,2025-03-15T00:55:59Z,2600000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,261.0,1.0,1.0,0.0,,,,,,,,
264,PT03M15.00S,2025-03-15T00:56:05.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,6.915243101182654,47.794117647058826,1610612759,44,67,2025-03-15T01:03:27Z,2610000,False,11.0,13.0,1,left,K. Johnson driving Layup (2 PTS),[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.67,Made,2.0,,,,,,,,,,,,,,,,,
265,PT02M58.00S,2025-03-15T00:56:21.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203994,87.20433639947439,49.26470588235294,1610612766,44,69,2025-03-15T01:03:53Z,2620000,False,-4.0,68.0,1,right,J. Nurkić 6' driving Hook (6 PTS) (D. Jeffries 1 AST),"[203994, 1629610]",1610612766.0,CHA,driving,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,6.79,Made,6.0,,,,,,,,,,,,,D. Jeffries,1629610.0,1.0,,
267,PT02M47.00S,2025-03-15T00:56:32.5Z,2,REGULAR,3pt,Jump Shot,[],1629640,30.831143232588698,30.392156862745097,1610612759,47,69,2025-03-15T00:59:18Z,2640000,False,98.0,237.0,1,left,K. Johnson 25' 3PT pullup (5 PTS),[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,25.67,Made,5.0,,,,,,,,,,,,,,,,,
268,PT02M34.00S,2025-03-15T00:56:48.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,90.62089356110381,54.41176470588235,1610612766,47,69,2025-03-15T00:59:31Z,2650000,False,22.0,36.0,1,right,MISS M. Bridges driving Layup - blocked,"[1628970, 1642264]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,,,,,,,,,Castle,1642264.0
269,PT02M34.00S,2025-03-15T00:56:48.0Z,2,REGULAR,block,,[],1642264,,,1610612766,47,69,2025-03-15T00:56:51Z,2660000,False,,,0,,S. Castle BLOCK (1 BLK),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
270,PT02M34.00S,2025-03-15T00:56:48.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,47,69,2025-03-15T00:59:31Z,2670000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,268.0,,,,,,,,,,,
272,PT02M34.00S,2025-03-15T00:56:55.4Z,2,REGULAR,substitution,out,[],1630585,,,1610612766,47,69,2025-03-15T00:57:00Z,2690000,False,,,0,,SUB out: M. Garrett,[1630585],1610612766.0,CHA,,,,Garrett,M. Garrett,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT02M34.00S,2025-03-15T00:56:55.4Z,2,REGULAR,substitution,in,[],1630163,,,1610612766,47,69,2025-03-15T00:57:00Z,2700000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT02M25.00S,2025-03-15T00:57:19.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,91.93495400788436,54.90196078431373,1610612766,47,71,2025-03-15T01:05:02Z,2710000,False,25.0,23.0,1,right,J. Nurkić cutting Layup (8 PTS) (L. Ball 9 AST),"[203994, 1630163]",1610612766.0,CHA,cutting,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,3.38,Made,8.0,,,,,,,,,,,,,L. Ball,1630163.0,9.0,,
276,PT02M12.00S,2025-03-15T00:57:34.1Z,2,REGULAR,foul,personal,['2freethrow'],203994,,,1610612759,47,71,2025-03-15T00:57:44Z,2730000,False,,,0,,J. Nurkić shooting personal FOUL (2 PF) (Johnson 2 FT),"[203994, 1629640]",1610612766.0,CHA,shooting,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,1628171.0,2.0,0.0,Johnson,1629640.0,,,,,,,,,,,,
278,PT02M12.00S,2025-03-15T00:58:12.2Z,2,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,48,71,2025-03-15T00:58:12Z,2750000,False,,,0,,K. Johnson Free Throw 1 of 2 (6 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
279,PT02M12.00S,2025-03-15T00:58:33.3Z,2,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,49,71,2025-03-15T00:58:33Z,2760000,False,,,0,,K. Johnson Free Throw 2 of 2 (7 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
280,PT01M49.00S,2025-03-15T00:58:56.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203994,88.38699080157687,48.77450980392157,1610612766,49,73,2025-03-15T01:05:38Z,2770000,False,-6.0,57.0,1,right,J. Nurkić driving finger roll Layup (10 PTS) (L. Ball 10 AST),"[203994, 1630163]",1610612766.0,CHA,driving finger roll,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,5.7,Made,10.0,,,,,,,,,,,,,L. Ball,1630163.0,10.0,,
282,PT01M40.00S,2025-03-15T00:59:06.1Z,2,REGULAR,2pt,Jump Shot,[],1630170,6.389618922470433,28.431372549019606,1610612759,49,73,2025-03-15T01:00:32Z,2790000,False,108.0,8.0,1,left,MISS D. Vassell 10' step back Shot,[1630170],1610612759.0,SAS,step back,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,10.81,Missed,,,,,,,,,,,,,,,,,,
283,PT01M40.00S,2025-03-15T00:59:06.1Z,2,REGULAR,rebound,defensive,[],1629610,,,1610612766,49,73,2025-03-15T01:00:32Z,2800000,False,,,0,,D. Jeffries REBOUND (Off:0 Def:1),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Mid-Range,8-16 Right,,,,,,,,,282.0,1.0,1.0,0.0,,,,,,,,
284,PT01M26.00S,2025-03-15T00:59:22.7Z,2,REGULAR,foul,personal,['2freethrow'],1630170,,,1610612766,49,73,2025-03-15T00:59:36Z,2810000,False,,,0,,D. Vassell shooting personal FOUL (1 PF) (Ball 2 FT),"[1630170, 1630163]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,,,,1628171.0,1.0,0.0,Ball,1630163.0,,,,,,,,,,,,
286,PT01M26.00S,2025-03-15T00:59:52.0Z,2,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,49,74,2025-03-15T00:59:52Z,2830000,False,,,0,,L. Ball Free Throw 1 of 2 (9 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
287,PT01M26.00S,2025-03-15T01:00:03.9Z,2,REGULAR,substitution,out,[],1629610,,,1610612766,49,74,2025-03-15T01:00:12Z,2840000,False,,,0,,SUB out: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT01M26.00S,2025-03-15T01:00:03.9Z,2,REGULAR,substitution,in,[],1641733,,,1610612766,49,74,2025-03-15T01:00:12Z,2850000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT01M26.00S,2025-03-15T01:00:26.8Z,2,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,49,75,2025-03-15T01:00:26Z,2860000,False,,,0,,L. Ball Free Throw 2 of 2 (10 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
290,PT01M22.00S,2025-03-15T01:00:33.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,7.703679369250986,49.50980392156863,1610612759,51,75,2025-03-15T01:00:42Z,2870000,False,2.0,20.0,1,left,S. Castle driving Layup (8 PTS),[1642264],1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,2.01,Made,8.0,,,,,,,,,,,,,,,,,
291,PT01M22.00S,2025-03-15T01:00:38.0Z,2,REGULAR,foul,personal,['1freethrow'],203994,,,1610612759,51,75,2025-03-15T01:00:52Z,2880000,False,,,0,,J. Nurkić shooting personal FOUL (3 PF) (Castle 1 FT),"[203994, 1642264]",1610612766.0,CHA,shooting,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,1628171.0,3.0,0.0,Castle,1642264.0,,,,,,,,,,,,
293,PT01M22.00S,2025-03-15T01:00:55.5Z,2,REGULAR,substitution,out,[],203994,,,1610612759,51,75,2025-03-15T01:01:00Z,2900000,False,,,0,,SUB out: J. Nurkić,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT01M22.00S,2025-03-15T01:00:55.5Z,2,REGULAR,substitution,in,[],1631217,,,1610612759,51,75,2025-03-15T01:01:00Z,2910000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT01M22.00S,2025-03-15T01:01:19.8Z,2,REGULAR,freethrow,1 of 1,[],1642264,,,1610612759,52,75,2025-03-15T01:01:19Z,2920000,False,,,0,,S. Castle Free Throw 1 of 1 (9 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
296,PT01M08.00S,2025-03-15T01:01:33.9Z,2,REGULAR,3pt,Jump Shot,[],1641733,93.11760840998686,4.411764705882353,1610612766,52,78,2025-03-15T01:01:39Z,2930000,False,-228.0,12.0,1,right,N. Smith Jr. 3PT  (22 PTS) (L. Ball 11 AST),"[1641733, 1630163]",1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Left Corner 3,24+ Left,22.82,Made,22.0,,,,,,,,,,,,,L. Ball,1630163.0,11.0,,
298,PT00M53.80S,2025-03-15T01:01:49.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,9.806176084099869,41.42156862745098,1610612759,52,78,2025-03-15T01:07:55Z,2950000,False,43.0,40.0,1,left,MISS K. Johnson driving floating bank Shot,[1629640],1610612759.0,SAS,driving floating bank,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,5.85,Missed,,,,,,,,,,,,,,,,,,
299,PT00M49.20S,2025-03-15T01:01:53.8Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,52,78,2025-03-15T01:05:42Z,2960000,False,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,298.0,3.0,3.0,0.0,,,,,,,,
302,PT00M46.40S,2025-03-15T01:01:56.6Z,2,REGULAR,turnover,bad pass,[],1631217,,,1610612766,52,78,2025-03-15T01:02:01Z,2990000,False,,,0,,M. Diabaté bad pass TURNOVER (1 TO),"[1631217, 202687]",1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Biyombo,202687.0,,,,,
303,PT00M46.40S,2025-03-15T01:01:56.6Z,2,REGULAR,steal,,[],202687,,,1610612759,52,78,2025-03-15T01:01:59Z,3000000,False,,,0,,B. Biyombo STEAL (2 STL),[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
304,PT00M38.20S,2025-03-15T01:02:06.4Z,2,REGULAR,foul,offensive,[],202687,,,1610612759,52,78,2025-03-15T01:02:16Z,3010000,False,,,0,,B. Biyombo offensive FOUL (1 PF),"[202687, 1630182]",1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,Above the Break 3,24+ Right Center,,,,2003.0,1.0,0.0,Green,1630182.0,,,,,,,,,,,,
306,PT00M38.20S,2025-03-15T01:02:06.4Z,2,REGULAR,turnover,offensive foul,[],202687,,,1610612759,52,78,2025-03-15T01:02:06Z,3030000,False,,,0,,B. Biyombo offensive foul TURNOVER (2 TO),[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,Above the Break 3,24+ Right Center,,,,2003.0,,,,,,,,,2.0,,,,,,,
307,PT00M19.40S,2025-03-15T01:02:48.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630163,63.15703022339028,70.83333333333334,1610612766,52,81,2025-03-15T01:08:45Z,3040000,False,104.0,294.0,1,right,L. Ball 31' 3PT pullup (13 PTS),[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,31.17,Made,13.0,,,,,,,,,,,,,,,,,
308,PT00M03.10S,2025-03-15T01:03:08.5Z,2,REGULAR,3pt,Jump Shot,[],1642264,31.488173455978973,64.2156862745098,1610612759,55,81,2025-03-15T01:09:15Z,3050000,False,-71.0,243.0,1,left,S. Castle 25' 3PT step back (12 PTS),[1642264],1610612759.0,SAS,step back,,,Castle,S. Castle,,,,,Above the Break 3,24+ Center,25.37,Made,12.0,,,,,,,,,,,,,,,,,
309,PT00M00.00S,2025-03-15T01:03:18.9Z,2,REGULAR,3pt,Jump Shot,[],1630163,42.2634691195795,43.38235294117647,1610612766,55,81,2025-03-15T01:03:50Z,3060000,False,-33.0,490.0,1,right,MISS L. Ball 49' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,49.13,Missed,,,,,,,,,,,,,,,,,,
310,PT00M00.00S,2025-03-15T01:03:18.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,55,81,2025-03-15T01:03:50Z,3070000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,309.0,,,,,,,,,,,
311,PT00M00.00S,2025-03-15T01:03:23.8Z,2,REGULAR,period,end,[],0,,,1610612766,55,81,2025-03-15T01:03:23Z,3080000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2025-03-15T01:18:17.7Z,3,REGULAR,substitution,out,['startperiod'],1629640,,,1610612766,55,81,2025-03-15T01:18:38Z,3090000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2025-03-15T01:18:17.7Z,3,REGULAR,substitution,out,['startperiod'],1641733,,,1610612766,55,81,2025-03-15T01:18:38Z,3100000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2025-03-15T01:18:17.7Z,3,REGULAR,substitution,out,['startperiod'],1631217,,,1610612766,55,81,2025-03-15T01:18:38Z,3110000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2025-03-15T01:18:17.7Z,3,REGULAR,substitution,in,['startperiod'],101108,,,1610612766,55,81,2025-03-15T01:18:38Z,3120000,False,,,0,,SUB in: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2025-03-15T01:18:17.7Z,3,REGULAR,substitution,in,['startperiod'],1631109,,,1610612766,55,81,2025-03-15T01:18:38Z,3130000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2025-03-15T01:18:17.7Z,3,REGULAR,substitution,in,['startperiod'],1629610,,,1610612766,55,81,2025-03-15T01:18:38Z,3140000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2025-03-15T01:18:37.9Z,3,REGULAR,period,start,[],0,,,1610612766,55,81,2025-03-15T01:18:39Z,3150000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT11M47.00S,2025-03-15T01:18:52.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,9.937582128777924,50.98039215686274,1610612766,55,83,2025-03-15T01:19:27Z,3160000,False,-5.0,41.0,1,left,M. Bridges cutting Layup (11 PTS) (M. Williams 3 AST),"[1628970, 1631109]",1610612766.0,CHA,cutting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,4.12,Made,11.0,,,,,,,,,,,,,M. Williams,1631109.0,3.0,,
321,PT11M47.00S,2025-03-15T01:18:56.3Z,3,REGULAR,foul,personal,['1freethrow'],203084,,,1610612766,55,83,2025-03-15T01:19:06Z,3180000,False,,,0,,H. Barnes shooting personal FOUL (1 PF) (Bridges 1 FT),"[203084, 1628970]",1610612759.0,SAS,shooting,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,2003.0,1.0,0.0,Bridges,1628970.0,,,,,,,,,,,,
323,PT11M47.00S,2025-03-15T01:19:18.6Z,3,REGULAR,freethrow,1 of 1,[],1628970,,,1610612766,55,84,2025-03-15T01:19:18Z,3200000,False,,,0,,M. Bridges Free Throw 1 of 1 (12 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
324,PT11M27.00S,2025-03-15T01:19:39.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,93.77463863337714,55.63725490196079,1610612759,57,84,2025-03-15T01:19:43Z,3210000,False,28.0,6.0,1,right,S. Castle driving Layup (14 PTS),[1642264],1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,2.88,Made,14.0,,,,,,,,,,,,,,,,,
325,PT11M08.00S,2025-03-15T01:19:57.4Z,3,REGULAR,3pt,Jump Shot,[],1630182,5.732588699080158,96.56862745098039,1610612766,57,84,2025-03-15T01:20:06Z,3220000,False,-233.0,1.0,1,left,MISS J. Green 3PT,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
326,PT11M05.00S,2025-03-15T01:20:00.4Z,3,REGULAR,rebound,offensive,[],1630163,,,1610612766,57,84,2025-03-15T01:21:22Z,3230000,False,,,0,,L. Ball REBOUND (Off:1 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,,,,,,,,,325.0,2.0,1.0,1.0,,,,,,,,
327,PT11M05.00S,2025-03-15T01:20:05.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630163,5.590000152587891,50.0,1610612766,57,86,2025-03-15T01:21:27Z,3240000,False,0.0,0.0,1,left,L. Ball tip Layup (15 PTS),[1630163],1610612766.0,CHA,tip,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,0.0,Made,15.0,,,,,,,,,,,,,,,,,
328,PT10M51.00S,2025-03-15T01:20:15.3Z,3,REGULAR,3pt,Jump Shot,[],1642264,69.46452036793693,23.774509803921568,1610612759,57,86,2025-03-15T01:20:21Z,3250000,False,-131.0,235.0,1,right,MISS S. Castle 26' pullup 3PT,[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,26.87,Missed,,,,,,,,,,,,,,,,,,
329,PT10M48.00S,2025-03-15T01:20:18.3Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,57,86,2025-03-15T01:20:21Z,3260000,False,,,0,,L. Ball REBOUND (Off:1 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,,,,328.0,3.0,2.0,1.0,,,,,,,,
330,PT10M41.00S,2025-03-15T01:20:25.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631109,7.178055190538765,52.450980392156865,1610612766,57,88,2025-03-15T01:20:35Z,3270000,False,-12.0,15.0,1,left,M. Williams DUNK (8 PTS) (M. Bridges 5 AST),"[1631109, 1628970]",1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,1.94,Made,8.0,,,,,,,,,,,,,M. Bridges,1628970.0,5.0,,
332,PT10M41.00S,2025-03-15T01:20:32.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,57,88,2025-03-15T01:20:32Z,3290000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT10M22.00S,2025-03-15T01:23:39.3Z,3,REGULAR,2pt,Jump Shot,[],203084,93.11760840998686,67.15686274509804,1610612759,57,88,2025-03-15T01:25:05Z,3300000,False,86.0,12.0,1,right,MISS H. Barnes 8' driving floating Shot,[203084],1610612759.0,SAS,driving floating,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Right,8.67,Missed,,,,,,,,,,,,,,,,,,
334,PT10M20.00S,2025-03-15T01:23:41.3Z,3,REGULAR,rebound,offensive,[],202687,,,1610612759,57,88,2025-03-15T01:23:46Z,3310000,False,,,0,,B. Biyombo REBOUND (Off:1 Def:1),[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,Mid-Range,8-16 Right,,,,,,,,,333.0,2.0,1.0,1.0,,,,,,,,
335,PT10M19.00S,2025-03-15T01:23:42.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630170,67.36202365308804,35.049019607843135,1610612759,60,88,2025-03-15T01:23:48Z,3320000,False,-75.0,254.0,1,right,D. Vassell 26' 3PT  (17 PTS) (B. Biyombo 3 AST),"[1630170, 202687]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,26.51,Made,17.0,,,,,,,,,,,,,B. Biyombo,202687.0,3.0,,
337,PT10M05.00S,2025-03-15T01:24:02.3Z,3,REGULAR,foul,personal,[],1642264,,,1610612766,60,88,2025-03-15T01:24:08Z,3340000,False,,,0,,S. Castle personal FOUL (2 PF),"[1642264, 1631109]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,1628171.0,2.0,0.0,Williams,1631109.0,,,,,,,,,,,,
339,PT09M58.00S,2025-03-15T01:24:27.6Z,3,REGULAR,violation,kicked ball,[],1630170,,,1610612766,60,88,2025-03-15T01:24:34Z,3360000,False,,,0,,D. Vassell kicked ball VIOLATION,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,1628171.0,,,,,,,,,,,,,,,,
340,PT09M51.00S,2025-03-15T01:24:46.3Z,3,REGULAR,foul,personal,['2freethrow'],1630170,,,1610612766,60,88,2025-03-15T01:24:56Z,3370000,False,,,0,,D. Vassell shooting personal FOUL (2 PF) (Williams 2 FT),"[1630170, 1631109]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,,,,2003.0,2.0,0.0,Williams,1631109.0,,,,,,,,,,,,
342,PT09M51.00S,2025-03-15T01:25:16.2Z,3,REGULAR,freethrow,1 of 2,[],1631109,,,1610612766,60,89,2025-03-15T01:25:16Z,3390000,False,,,0,,M. Williams Free Throw 1 of 2 (9 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
343,PT09M51.00S,2025-03-15T01:25:29.7Z,3,REGULAR,freethrow,2 of 2,[],1631109,,,1610612766,60,90,2025-03-15T01:25:29Z,3400000,False,,,0,,M. Williams Free Throw 2 of 2 (10 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
345,PT09M34.00S,2025-03-15T01:26:01.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,83.78777923784494,45.588235294117645,1610612759,62,90,2025-03-15T01:26:36Z,3420000,False,-22.0,100.0,1,right,D. Vassell 10' driving floating Jump Shot (19 PTS),[1630170],1610612759.0,SAS,driving floating,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,10.23,Made,19.0,,,,,,,,,,,,,,,,,
