actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
429,PT02M00.00S,2024-11-08T02:38:58.4Z,3,REGULAR,3pt,Jump Shot,[],1631103,30.305519053876477,32.59803921568628,1610612759,84,73,2024-11-08T02:39:18Z,4220000,False,87.0,232.0,1,left,M. Branham 24' 3PT  (15 PTS) (K. Johnson 3 AST),"[1631103, 1629640]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,24.82,Made,15.0,K. Johnson,1629640.0,3.0,,,,,,,,,,,,,,
431,PT01M45.00S,2024-11-08T02:39:18.0Z,3,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612757,84,73,2024-11-08T02:39:27Z,4240000,False,,,0,,Z. Collins shooting personal FOUL (2 PF) (Grant 2 FT),"[1628380, 203924]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202035.0,2.0,0.0,Grant,203924.0
434,PT01M45.00S,2024-11-08T02:39:53.3Z,3,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,84,74,2024-11-08T02:39:53Z,4260000,False,,,0,,J. Grant Free Throw 1 of 2 (16 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
435,PT01M45.00S,2024-11-08T02:39:54.5Z,3,REGULAR,substitution,out,[],1630577,,,1610612757,84,74,2024-11-08T02:39:58Z,4270000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT01M45.00S,2024-11-08T02:39:54.5Z,3,REGULAR,substitution,in,[],203084,,,1610612757,84,74,2024-11-08T02:39:58Z,4280000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT01M45.00S,2024-11-08T02:40:19.0Z,3,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,84,75,2024-11-08T02:40:19Z,4290000,False,,,0,,J. Grant Free Throw 2 of 2 (17 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
438,PT01M32.00S,2024-11-08T02:40:35.5Z,3,REGULAR,foul,personal,['2freethrow'],1642270,,,1610612759,84,75,2024-11-08T02:40:41Z,4300000,False,,,0,,D. Clingan shooting personal FOUL (2 PF) (Wesley 2 FT),"[1642270, 1631104]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202007.0,2.0,0.0,Wesley,1631104.0
440,PT01M32.00S,2024-11-08T02:41:01.0Z,3,REGULAR,freethrow,1 of 2,[],1631104,,,1610612759,85,75,2024-11-08T02:41:01Z,4320000,False,,,0,,B. Wesley Free Throw 1 of 2 (7 PTS),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
441,PT01M32.00S,2024-11-08T02:41:02.0Z,3,REGULAR,substitution,out,[],1642270,,,1610612759,85,75,2024-11-08T02:41:06Z,4330000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT01M32.00S,2024-11-08T02:41:02.0Z,3,REGULAR,substitution,in,[],1641739,,,1610612759,85,75,2024-11-08T02:41:06Z,4340000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT01M32.00S,2024-11-08T02:41:11.4Z,3,REGULAR,substitution,out,[],1628380,,,1610612759,85,75,2024-11-08T02:41:16Z,4350000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT01M32.00S,2024-11-08T02:41:11.4Z,3,REGULAR,substitution,in,[],1641705,,,1610612759,85,75,2024-11-08T02:41:16Z,4360000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT01M32.00S,2024-11-08T02:41:30.6Z,3,REGULAR,freethrow,2 of 2,[],1631104,,,1610612759,86,75,2024-11-08T02:41:30Z,4370000,False,,,0,,B. Wesley Free Throw 2 of 2 (8 PTS),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
446,PT01M18.00S,2024-11-08T02:41:47.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,94.1688567674113,47.794117647058826,1610612757,86,77,2024-11-08T02:41:53Z,4380000,False,-11.0,2.0,1,right,S. Henderson driving finger roll Layup (11 PTS),[1630703],1610612757.0,POR,driving finger roll,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,1.12,Made,11.0,,,,,,,,,,,,,,,,,
447,PT00M55.80S,2024-11-08T02:42:44.1Z,3,REGULAR,jumpball,recovered,[],1630625,,,1610612759,86,77,2024-11-08T02:42:44Z,4390000,False,,,0,,Jump Ball D. Banton vs. B. Wesley: Tip to D. Banton,"[1630625, 1630625, 1631104]",1610612757.0,POR,heldball,D. Banton,1630625.0,Banton,D. Banton,Banton,1630625.0,Wesley,1631104.0,,,,,,,,,,,,,,,,,,,,,,
450,PT00M55.80S,2024-11-08T02:42:44.1Z,3,REGULAR,turnover,lost ball,[],1631104,,,1610612759,86,77,2024-11-08T02:42:44Z,4420000,False,,,0,,B. Wesley lost ball TURNOVER (2 TO),"[1631104, 1630625]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,2.0,Banton,1630625.0,,,,,,,,
451,PT00M55.80S,2024-11-08T02:42:44.1Z,3,REGULAR,steal,,[],1630625,,,1610612757,86,77,2024-11-08T02:42:44Z,4430000,False,,,0,,D. Banton STEAL (1 STL),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT00M36.40S,2024-11-08T02:43:03.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630703,93.24901445466492,48.529411764705884,1610612757,86,77,2024-11-08T02:43:07Z,4440000,False,-7.0,11.0,1,right,MISS S. Henderson driving finger roll Layup,[1630703],1610612757.0,POR,driving finger roll,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,1.33,Missed,,,,,,,,,,,,,,,,,,
453,PT00M34.60S,2024-11-08T02:43:05.3Z,3,REGULAR,rebound,defensive,[],203084,,,1610612759,86,77,2024-11-08T02:43:07Z,4450000,False,,,0,,H. Barnes REBOUND (Off:3 Def:3),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,452.0,,,,6.0,3.0,3.0,,,,,
454,PT00M30.60S,2024-11-08T02:43:09.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629640,8.229303547963205,4.6568627450980395,1610612759,89,77,2024-11-08T02:43:58Z,4460000,False,227.0,25.0,1,left,K. Johnson 3PT running (12 PTS) (B. Wesley 7 AST),"[1629640, 1631104]",1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,22.81,Made,12.0,B. Wesley,1631104.0,7.0,,,,,,,,,,,,,,
456,PT00M10.60S,2024-11-08T02:43:31.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630625,81.94809461235218,35.53921568627451,1610612757,89,79,2024-11-08T02:43:36Z,4480000,False,-72.0,117.0,1,right,D. Banton 13' pullup Jump Shot (2 PTS),[1630625],1610612757.0,POR,pullup,,,Banton,D. Banton,,,,,In The Paint (Non-RA),8-16 Left,13.77,Made,2.0,,,,,,,,,,,,,,,,,
457,PT00M02.50S,2024-11-08T02:43:45.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,5.732588699080158,50.245098039215684,1610612759,91,79,2024-11-08T02:43:50Z,4490000,False,-1.0,1.0,1,left,M. Branham driving finger roll Layup (17 PTS),[1631103],1610612759.0,SAS,driving finger roll,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,0.18,Made,17.0,,,,,,,,,,,,,,,,,
458,PT00M00.00S,2024-11-08T02:43:50.6Z,3,REGULAR,3pt,Jump Shot,[],1631101,48.702365308804204,53.431372549019606,1610612757,91,79,2024-11-08T02:44:50Z,4500000,False,17.0,430.0,1,right,MISS S. Sharpe 43' pullup bank 3PT,[1631101],1610612757.0,POR,pullup bank,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,43.0,Missed,,,,,,,,,,,,,,,,,,
459,PT00M00.00S,2024-11-08T02:43:50.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,91,79,2024-11-08T02:44:50Z,4510000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,458.0,,,,,,,,,,,
460,PT00M00.00S,2024-11-08T02:43:54.5Z,3,REGULAR,period,end,[],0,,,1610612757,91,79,2024-11-08T02:43:54Z,4520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT12M00.00S,2024-11-08T02:45:38.8Z,4,REGULAR,substitution,out,['startperiod'],1631104,,,1610612757,91,79,2024-11-08T02:46:31Z,4530000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2024-11-08T02:45:38.8Z,4,REGULAR,substitution,out,['startperiod'],1641739,,,1610612757,91,79,2024-11-08T02:46:31Z,4540000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2024-11-08T02:45:38.8Z,4,REGULAR,substitution,in,['startperiod'],101108,,,1610612757,91,79,2024-11-08T02:46:31Z,4550000,False,,,0,,SUB in: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2024-11-08T02:45:38.8Z,4,REGULAR,substitution,in,['startperiod'],1629028,,,1610612757,91,79,2024-11-08T02:46:31Z,4560000,False,,,0,,SUB in: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2024-11-08T02:46:34.7Z,4,REGULAR,period,start,[],0,,,1610612759,91,79,2024-11-08T02:46:34Z,4570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT11M43.00S,2024-11-08T02:46:50.5Z,4,REGULAR,turnover,lost ball,[],1641705,,,1610612759,91,79,2024-11-08T02:46:58Z,4580000,False,,,0,,V. Wembanyama lost ball TURNOVER (3 TO),"[1641705, 1630703]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Center,,,,,,,,,,3.0,Henderson,1630703.0,,,,,,,,
467,PT11M43.00S,2024-11-08T02:46:50.5Z,4,REGULAR,steal,,[],1630703,,,1610612757,91,79,2024-11-08T02:46:52Z,4590000,False,,,0,,S. Henderson STEAL (1 STL),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
468,PT11M38.00S,2024-11-08T02:46:56.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630703,91.40932982917214,50.98039215686274,1610612757,91,79,2024-11-08T02:47:06Z,4600000,False,5.0,28.0,1,right,MISS S. Henderson running finger roll Layup,[1630703],1610612757.0,POR,running finger roll,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,2.87,Missed,,,,,,,,,,,,,,,,,,
469,PT11M37.00S,2024-11-08T02:46:57.2Z,4,REGULAR,rebound,offensive,[],1631101,,,1610612757,91,79,2024-11-08T02:47:25Z,4610000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,468.0,,,,2.0,1.0,1.0,,,,,
470,PT11M37.00S,2024-11-08T02:47:00.3Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1631101,94.40999984741211,50.0,1610612757,91,81,2024-11-08T02:47:30Z,4620000,False,0.0,0.0,1,right,S. Sharpe tip DUNK (9 PTS),[1631101],1610612757.0,POR,tip,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,0.0,Made,9.0,,,,,,,,,,,,,,,,,
471,PT11M22.00S,2024-11-08T02:47:13.5Z,4,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612759,91,81,2024-11-08T02:47:23Z,4630000,False,,,0,,D. Ayton shooting personal FOUL (1 PF) (Barnes 2 FT),"[1629028, 203084]",1610612757.0,POR,shooting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Barnes,203084.0
473,PT11M22.00S,2024-11-08T02:47:40.2Z,4,REGULAR,freethrow,1 of 2,[],203084,,,1610612759,92,81,2024-11-08T02:47:40Z,4650000,False,,,0,,H. Barnes Free Throw 1 of 2 (8 PTS),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
474,PT11M22.00S,2024-11-08T02:47:41.3Z,4,REGULAR,substitution,out,[],1629640,,,1610612759,92,81,2024-11-08T02:47:50Z,4660000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT11M22.00S,2024-11-08T02:47:41.3Z,4,REGULAR,substitution,in,[],1630572,,,1610612759,92,81,2024-11-08T02:47:50Z,4670000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT11M22.00S,2024-11-08T02:47:40.2Z,4,REGULAR,freethrow,2 of 2,[],203084,,,1610612759,92,81,2024-11-08T02:48:06Z,4680000,False,,,0,,MISS H. Barnes Free Throw 2 of 2,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
477,PT11M21.00S,2024-11-08T02:47:41.2Z,4,REGULAR,rebound,offensive,[],1641705,,,1610612759,92,81,2024-11-08T02:48:37Z,4690000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:4),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,476.0,,,,5.0,4.0,1.0,,,,,
499,PT11M21.00S,2024-11-08T02:47:40.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641705,5.962549277266746,50.73529411764706,1610612759,92,81,2024-11-08T02:50:54Z,4705000,False,-4.0,4.0,1,left,MISS V. Wembanyama tip Layup,[1641705],1610612759.0,SAS,tip,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.51,Missed,,,,,,,,,,,,,,,,,,
500,PT11M20.00S,2024-11-08T02:47:41.7Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612757,92,81,2024-11-08T02:50:54Z,4712500,False,,,0,,D. Ayton REBOUND (Off:1 Def:6),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,499.0,,,,7.0,6.0,1.0,,,,,
480,PT11M13.00S,2024-11-08T02:48:09.6Z,4,REGULAR,foul,personal,['2freethrow'],1630572,,,1610612757,92,81,2024-11-08T02:48:16Z,4720000,False,,,0,,S. Mamukelashvili shooting personal FOUL (1 PF) (Banton 2 FT),"[1630572, 1630625]",1610612759.0,SAS,shooting,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Banton,1630625.0
482,PT11M13.00S,2024-11-08T02:48:45.9Z,4,REGULAR,freethrow,1 of 2,[],1630625,,,1610612757,92,82,2024-11-08T02:48:45Z,4740000,False,,,0,,D. Banton Free Throw 1 of 2 (3 PTS),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
483,PT11M13.00S,2024-11-08T02:48:52.1Z,4,REGULAR,freethrow,2 of 2,[],1630625,,,1610612757,92,83,2024-11-08T02:48:52Z,4750000,False,,,0,,D. Banton Free Throw 2 of 2 (4 PTS),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
484,PT10M49.00S,2024-11-08T02:49:21.6Z,4,REGULAR,3pt,Jump Shot,[],101108,16.90210249671485,5.392156862745098,1610612759,92,83,2024-11-08T02:51:46Z,4760000,False,223.0,106.0,1,left,MISS C. Paul 24' fadeaway 3PT,[101108],1610612759.0,SAS,fadeaway,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,24.71,Missed,,,,,,,,,,,,,,,,,,
485,PT10M48.00S,2024-11-08T02:49:22.6Z,4,REGULAR,rebound,defensive,[],1630625,,,1610612757,92,83,2024-11-08T02:51:46Z,4770000,False,,,0,,D. Banton REBOUND (Off:1 Def:1),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,484.0,,,,2.0,1.0,1.0,,,,,
486,PT10M36.00S,2024-11-08T02:49:31.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,93.11760840998686,50.245098039215684,1610612757,92,83,2024-11-08T02:52:01Z,4780000,False,1.0,12.0,1,right,MISS D. Banton driving Layup - blocked,"[1630625, 1641705]",1610612757.0,POR,driving,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,1.23,Missed,,,,,Wembanyama,1641705.0,,,,,,,,,,,,
487,PT10M36.00S,2024-11-08T02:49:31.7Z,4,REGULAR,block,,[],1641705,,,1610612757,92,83,2024-11-08T02:49:34Z,4790000,False,,,0,,V. Wembanyama BLOCK (3 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
488,PT10M35.00S,2024-11-08T02:49:32.7Z,4,REGULAR,rebound,defensive,[],1630572,,,1610612759,92,83,2024-11-08T02:52:18Z,4800000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:1),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,,,486.0,,,,1.0,1.0,0.0,,,,,
489,PT10M29.00S,2024-11-08T02:49:39.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641705,6.521024967148489,48.77450980392157,1610612759,92,83,2024-11-08T02:49:52Z,4810000,False,6.0,9.0,1,left,MISS V. Wembanyama running finger roll Layup,[1641705],1610612759.0,SAS,running finger roll,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1.07,Missed,,,,,,,,,,,,,,,,,,
490,PT10M29.00S,2024-11-08T02:49:39.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,92,83,2024-11-08T02:49:47Z,4820000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,489.0,,,,,,,,,,,
492,PT10M23.00S,2024-11-08T02:50:06.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641705,17.0335085413929,94.36274509803921,1610612759,92,83,2024-11-08T02:53:02Z,4840000,False,-222.0,108.0,1,left,MISS V. Wembanyama 24' step back 3PT,[1641705],1610612759.0,SAS,step back,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,24.65,Missed,,,,,,,,,,,,,,,,,,
493,PT10M20.00S,2024-11-08T02:50:09.4Z,4,REGULAR,rebound,defensive,[],1630625,,,1610612757,92,83,2024-11-08T02:50:16Z,4850000,False,,,0,,D. Banton REBOUND (Off:1 Def:2),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,492.0,,,,3.0,2.0,1.0,,,,,
494,PT10M15.00S,2024-11-08T02:50:14.7Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1631101,85.23324572930355,49.754901960784316,1610612757,92,85,2024-11-08T02:53:18Z,4860000,False,-1.0,86.0,1,right,S. Sharpe 8' driving floating Jump Shot (11 PTS) (D. Banton 2 AST),"[1631101, 1630625]",1610612757.0,POR,driving floating,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,8.63,Made,11.0,D. Banton,1630625.0,2.0,,,,,,,,,,,,,,
496,PT10M05.00S,2024-11-08T02:50:27.2Z,4,REGULAR,foul,personal,[],1629028,,,1610612759,92,85,2024-11-08T02:50:32Z,4880000,False,,,0,,D. Ayton personal FOUL (2 PF),"[1629028, 203084]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1151.0,2.0,0.0,Barnes,203084.0
498,PT10M05.00S,2024-11-08T02:50:34.8Z,4,REGULAR,foul,technical,['1freethrow'],1629028,,,1610612759,92,85,2024-11-08T02:50:44Z,4900000,False,,,0,,D. Ayton technical FOUL (1 Tech),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,1151.0,2.0,1.0,,
501,PT10M05.00S,2024-11-08T02:50:56.3Z,4,REGULAR,freethrow,1 of 1,[],101108,,,1610612759,93,85,2024-11-08T02:50:56Z,4910000,False,,,0,,C. Paul technical Free Throw 1 of 1 (4 PTS),[101108],1610612759.0,SAS,technical,,,Paul,C. Paul,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
502,PT10M05.00S,2024-11-08T02:50:57.6Z,4,REGULAR,substitution,out,[],1631103,,,1610612759,93,85,2024-11-08T02:51:01Z,4920000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT10M05.00S,2024-11-08T02:50:57.6Z,4,REGULAR,substitution,in,[],1642264,,,1610612759,93,85,2024-11-08T02:51:01Z,4930000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT09M53.00S,2024-11-08T02:51:25.8Z,4,REGULAR,turnover,traveling,[],203084,,,1610612759,93,85,2024-11-08T02:51:31Z,4940000,False,,,0,,H. Barnes traveling TURNOVER (2 TO),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Center,,,,,,,,,,2.0,,,,,,1151.0,,,,
505,PT09M41.00S,2024-11-08T02:51:53.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630625,92.85479632063075,45.34313725490196,1610612757,93,85,2024-11-08T02:51:58Z,4950000,False,-23.0,15.0,1,right,MISS D. Banton driving finger roll Layup - blocked,"[1630625, 1630572]",1610612757.0,POR,driving finger roll,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,2.75,Missed,,,,,Mamukelashvili,1630572.0,,,,,,,,,,,,
506,PT09M41.00S,2024-11-08T02:51:53.4Z,4,REGULAR,block,,[],1630572,,,1610612757,93,85,2024-11-08T02:51:56Z,4960000,False,,,0,,S. Mamukelashvili BLOCK (1 BLK),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
507,PT09M41.00S,2024-11-08T02:51:53.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,93,85,2024-11-08T02:51:58Z,4970000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,505.0,,,,,,,,,,,
509,PT09M34.00S,2024-11-08T02:52:21.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630625,85.3646517739816,93.87254901960785,1610612757,93,85,2024-11-08T02:52:25Z,4990000,False,219.0,85.0,1,right,MISS D. Banton 3PT,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Right Corner 3,24+ Right,23.53,Missed,,,,,,,,,,,,,,,,,,
510,PT09M31.00S,2024-11-08T02:52:24.6Z,4,REGULAR,rebound,defensive,[],1630572,,,1610612759,93,85,2024-11-08T02:52:25Z,5000000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:2),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Right Corner 3,24+ Right,,,,,,,,,509.0,,,,2.0,2.0,0.0,,,,,
511,PT09M19.00S,2024-11-08T02:52:36.5Z,4,REGULAR,3pt,Jump Shot,[],101108,31.09395532194481,63.970588235294116,1610612759,93,85,2024-11-08T02:52:43Z,5010000,False,-70.0,240.0,1,left,MISS C. Paul 24' pullup 3PT,[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,24.98,Missed,,,,,,,,,,,,,,,,,,
512,PT09M16.00S,2024-11-08T02:52:39.5Z,4,REGULAR,rebound,offensive,[],1630572,,,1610612759,93,85,2024-11-08T02:52:43Z,5020000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:2),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Center,,,,,,,,,511.0,,,,3.0,2.0,1.0,,,,,
513,PT09M15.00S,2024-11-08T02:52:40.9Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1641705,21.369908015768726,27.205882352941174,1610612759,93,85,2024-11-08T02:52:47Z,5030000,False,114.0,148.0,1,left,MISS V. Wembanyama 18' Jump Shot,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Right Center,18.71,Missed,,,,,,,,,,,,,,,,,,
514,PT09M12.00S,2024-11-08T02:52:43.9Z,4,REGULAR,rebound,defensive,[],203924,,,1610612757,93,85,2024-11-08T02:52:47Z,5040000,False,,,0,,J. Grant REBOUND (Off:0 Def:2),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,16-24 Right Center,,,,,,,,,513.0,,,,2.0,2.0,0.0,,,,,
