actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
352,PT08M57.00S,2025-02-21T01:26:56.8Z,3,REGULAR,3pt,Jump Shot,[],1627759,25.837713534822605,12.5,1610612738,60,85,2025-02-21T01:27:00Z,3510000,False,188.0,190.0,1,left,J. Brown 26' 3PT  (20 PTS) (J. Tatum 9 AST),"[1627759, 1628369]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,26.72,Made,20.0,J. Tatum,1628369.0,9.0,,,,,,,,,
354,PT08M42.00S,2025-02-21T01:27:12.1Z,3,REGULAR,3pt,Jump Shot,[],1629656,66.3107752956636,23.284313725490197,1610612755,60,85,2025-02-21T01:27:43Z,3530000,False,-134.0,264.0,1,right,MISS Q. Grimes 29' step back 3PT,[1629656],1610612755.0,PHI,step back,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,,,29.61,Missed,,,,,,,,,,,,,
355,PT08M40.00S,2025-02-21T01:27:14.1Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,60,85,2025-02-21T01:27:16Z,3540000,False,,,0,,J. Brown REBOUND (Off:3 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,354.0,5.0,2.0,3.0,,,,
356,PT08M34.00S,2025-02-21T01:27:20.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627759,28.33442838370565,74.75490196078431,1610612738,60,85,2025-02-21T01:27:31Z,3550000,False,-124.0,214.0,1,left,MISS J. Brown 24' running pullup 3PT,[1627759],1610612738.0,BOS,running pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,24.71,Missed,,,,,,,,,,,,,
357,PT08M31.00S,2025-02-21T01:27:23.0Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,60,85,2025-02-21T01:27:31Z,3560000,False,,,0,,T. Maxey REBOUND (Off:0 Def:4),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,356.0,4.0,4.0,0.0,,,,
358,PT08M26.00S,2025-02-21T01:27:29.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629656,91.40932982917214,52.69607843137255,1610612755,62,85,2025-02-21T01:27:39Z,3570000,False,13.0,28.0,1,right,Q. Grimes running finger roll Layup (6 PTS) (P. George 2 AST),"[1629656, 202331]",1610612755.0,PHI,running finger roll,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,3.14,Made,6.0,P. George,202331.0,2.0,,,,,,,,,
360,PT08M01.00S,2025-02-21T01:27:55.2Z,3,REGULAR,foul,personal,['2freethrow'],1629656,,,1610612738,62,85,2025-02-21T01:28:01Z,3590000,False,,,0,,Q. Grimes shooting personal FOUL (3 PF) (Tatum 2 FT),"[1629656, 1628369]",1610612755.0,PHI,shooting,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,201638.0,3.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,,
362,PT08M01.00S,2025-02-21T01:28:22.1Z,3,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,62,86,2025-02-21T01:28:22Z,3610000,False,,,0,,J. Tatum Free Throw 1 of 2 (12 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,
363,PT08M01.00S,2025-02-21T01:28:37.6Z,3,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,62,87,2025-02-21T01:28:37Z,3620000,False,,,0,,J. Tatum Free Throw 2 of 2 (13 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,
364,PT07M50.00S,2025-02-21T01:28:52.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,89.83245729303549,48.77450980392157,1610612755,64,87,2025-02-21T01:28:59Z,3630000,False,-6.0,43.0,1,right,K. Oubre Jr. driving finger roll Layup (9 PTS) (T. Maxey 6 AST),"[1626162, 1630178]",1610612755.0,PHI,driving finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,4.35,Made,9.0,T. Maxey,1630178.0,6.0,,,,,,,,,
366,PT07M50.00S,2025-02-21T01:28:58.2Z,3,REGULAR,foul,personal,['1freethrow'],204001,,,1610612755,64,87,2025-02-21T01:29:04Z,3650000,False,,,0,,K. Porziņģis shooting personal FOUL (3 PF) (Oubre Jr. 1 FT),"[204001, 1626162]",1610612738.0,BOS,shooting,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,2004.0,3.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,
404,PT07M50.00S,2025-02-21T01:29:28.0Z,3,REGULAR,violation,lane,[],1628369,,,1610612755,64,87,2025-02-21T01:36:18Z,3665000,False,,,0,,J. Tatum lane VIOLATION,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT07M50.00S,2025-02-21T01:29:28.0Z,3,REGULAR,freethrow,1 of 1,[],1626162,,,1610612755,65,87,2025-02-21T01:32:04Z,3670000,False,,,0,,K. Oubre Jr. Free Throw 1 of 1 (10 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,
371,PT07M37.00S,2025-02-21T01:30:07.7Z,3,REGULAR,foul,personal,[],1630178,,,1610612738,65,87,2025-02-21T01:32:04Z,3700000,False,,,0,,T. Maxey personal FOUL (2 PF),"[1630178, 204001]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Left,2004.0,2.0,0.0,Porziņģis,204001.0,,,,,,,,,,,,,,,
373,PT07M30.00S,2025-02-21T01:30:28.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204001,7.703679369250986,49.26470588235294,1610612738,65,87,2025-02-21T01:30:37Z,3720000,False,4.0,20.0,1,left,MISS K. Porziņģis cutting Layup,[204001],1610612738.0,BOS,cutting,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,,,,2.02,Missed,,,,,,,,,,,,,
374,PT07M28.00S,2025-02-21T01:30:30.7Z,3,REGULAR,rebound,defensive,[],202331,,,1610612755,65,87,2025-02-21T01:30:30Z,3730000,False,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,373.0,1.0,1.0,0.0,,,,
375,PT07M15.00S,2025-02-21T01:30:43.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,91.01511169513797,49.26470588235294,1610612755,65,87,2025-02-21T01:30:47Z,3740000,False,-4.0,32.0,1,right,MISS J. Embiid driving finger roll Layup,[203954],1610612755.0,PHI,driving finger roll,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,3.22,Missed,,,,,,,,,,,,,
376,PT07M13.00S,2025-02-21T01:30:45.1Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,65,87,2025-02-21T01:30:45Z,3750000,False,,,0,,J. Brown REBOUND (Off:3 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,375.0,6.0,3.0,3.0,,,,
377,PT07M09.00S,2025-02-21T01:30:49.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628401,28.728646517739815,74.50980392156863,1610612738,65,87,2025-02-21T01:30:56Z,3760000,False,-123.0,218.0,1,left,MISS D. White 24' running 3PT,[1628401],1610612738.0,BOS,running,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,24.96,Missed,,,,,,,,,,,,,
378,PT07M06.00S,2025-02-21T01:30:52.3Z,3,REGULAR,rebound,defensive,[],202331,,,1610612755,65,87,2025-02-21T01:30:56Z,3770000,False,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,377.0,2.0,2.0,0.0,,,,
379,PT06M58.00S,2025-02-21T01:30:59.6Z,3,REGULAR,3pt,Jump Shot,[],202331,67.09921156373193,65.44117647058823,1610612755,65,87,2025-02-21T01:31:04Z,3780000,False,77.0,257.0,1,right,MISS P. George 26' 3PT,[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,26.82,Missed,,,,,,,,,,,,,
380,PT06M55.00S,2025-02-21T01:31:02.6Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,65,87,2025-02-21T01:31:04Z,3790000,False,,,0,,D. White REBOUND (Off:0 Def:9),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,379.0,9.0,9.0,0.0,,,,
381,PT06M52.00S,2025-02-21T01:31:07.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",204001,5.863994743758213,50.49019607843137,1610612738,65,89,2025-02-21T01:31:13Z,3800000,False,-2.0,3.0,1,left,K. Porziņģis running DUNK (12 PTS) (D. White 2 AST),"[204001, 1628401]",1610612738.0,BOS,running,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,,,,0.36,Made,12.0,D. White,1628401.0,2.0,,,,,,,,,
383,PT06M52.00S,2025-02-21T01:31:18.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,65,89,2025-02-21T01:31:22Z,3820000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M52.00S,2025-02-21T01:33:54.1Z,3,REGULAR,substitution,out,[],202331,,,1610612755,65,89,2025-02-21T01:33:59Z,3830000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M52.00S,2025-02-21T01:33:54.1Z,3,REGULAR,substitution,out,[],1629656,,,1610612755,65,89,2025-02-21T01:33:59Z,3840000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT06M52.00S,2025-02-21T01:33:54.1Z,3,REGULAR,substitution,in,[],1630215,,,1610612755,65,89,2025-02-21T01:33:59Z,3850000,False,,,0,,SUB in: J. Butler,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M52.00S,2025-02-21T01:33:54.1Z,3,REGULAR,substitution,in,[],1627824,,,1610612755,65,89,2025-02-21T01:33:59Z,3860000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT06M52.00S,2025-02-21T01:34:07.5Z,3,REGULAR,substitution,out,[],201950,,,1610612755,65,89,2025-02-21T01:34:16Z,3870000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M52.00S,2025-02-21T01:34:07.5Z,3,REGULAR,substitution,out,[],204001,,,1610612755,65,89,2025-02-21T01:34:16Z,3880000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M52.00S,2025-02-21T01:34:07.5Z,3,REGULAR,substitution,out,[],1628401,,,1610612755,65,89,2025-02-21T01:34:16Z,3890000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M52.00S,2025-02-21T01:34:07.5Z,3,REGULAR,substitution,in,[],1630202,,,1610612755,65,89,2025-02-21T01:34:16Z,3900000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M52.00S,2025-02-21T01:34:07.5Z,3,REGULAR,substitution,in,[],1628436,,,1610612755,65,89,2025-02-21T01:34:16Z,3910000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M52.00S,2025-02-21T01:34:07.5Z,3,REGULAR,substitution,in,[],201143,,,1610612755,65,89,2025-02-21T01:34:16Z,3920000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M37.00S,2025-02-21T01:34:46.5Z,3,REGULAR,3pt,Jump Shot,[],1626162,75.24638633377135,8.333333333333332,1610612755,65,89,2025-02-21T01:34:58Z,3930000,False,-208.0,180.0,1,right,MISS K. Oubre Jr. 27' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,27.54,Missed,,,,,,,,,,,,,
395,PT06M35.00S,2025-02-21T01:34:48.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,65,89,2025-02-21T01:34:58Z,3940000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,394.0,,,,,,,
397,PT06M22.00S,2025-02-21T01:35:22.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626162,67.23061760840999,75.24509803921569,1610612755,68,89,2025-02-21T01:35:26Z,3960000,False,126.0,256.0,1,right,K. Oubre Jr. 28' 3PT  (13 PTS) (J. Embiid 4 AST),"[1626162, 203954]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,28.5,Made,13.0,J. Embiid,203954.0,4.0,,,,,,,,,
399,PT06M05.00S,2025-02-21T01:35:37.9Z,3,REGULAR,3pt,Jump Shot,[],201143,7.835085413929041,96.07843137254902,1610612738,68,89,2025-02-21T01:35:42Z,3980000,False,-230.0,21.0,1,left,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,,,,,,23.14,Missed,,,,,,,,,,,,,
400,PT06M03.00S,2025-02-21T01:35:39.9Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,68,89,2025-02-21T01:35:42Z,3990000,False,,,0,,T. Maxey REBOUND (Off:0 Def:5),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,399.0,5.0,5.0,0.0,,,,
401,PT05M54.00S,2025-02-21T01:35:51.7Z,3,REGULAR,foul,offensive,[],1626162,,,1610612755,68,89,2025-02-21T01:36:01Z,4000000,False,,,0,,K. Oubre Jr. offensive FOUL (4 PF),"[1626162, 1628436]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,2004.0,4.0,0.0,Kornet,1628436.0,,,,,,,,,,,,,,,
403,PT05M54.00S,2025-02-21T01:35:51.7Z,3,REGULAR,turnover,offensive foul,[],1626162,,,1610612755,68,89,2025-02-21T01:35:51Z,4020000,False,,,0,,K. Oubre Jr. offensive foul TURNOVER (3 TO),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,2004.0,,,,,,,,,,,3.0,,,,,,,,
405,PT05M39.00S,2025-02-21T01:36:30.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1627759,21.23850197109067,55.392156862745104,1610612738,68,89,2025-02-21T01:36:35Z,4030000,False,-27.0,147.0,1,left,MISS J. Brown 14' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,8-16 Center,,,,,,14.96,Missed,,,,,,,,,,,,,
406,PT05M34.00S,2025-02-21T01:36:35.6Z,3,REGULAR,rebound,defensive,[],1627824,,,1610612755,68,89,2025-02-21T01:36:35Z,4040000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:3),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,405.0,4.0,3.0,1.0,,,,
407,PT05M25.00S,2025-02-21T01:36:46.1Z,3,REGULAR,foul,personal,[],1627759,,,1610612755,68,89,2025-02-21T01:36:51Z,4050000,False,,,0,,J. Brown personal FOUL (1 PF),"[1627759, 1627824]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,2004.0,1.0,0.0,Yabusele,1627824.0,,,,,,,,,,,,,,,
409,PT05M25.00S,2025-02-21T01:36:53.6Z,3,REGULAR,substitution,out,[],1626162,,,1610612755,68,89,2025-02-21T01:37:08Z,4070000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M25.00S,2025-02-21T01:36:53.6Z,3,REGULAR,substitution,out,[],1627759,,,1610612755,68,89,2025-02-21T01:37:08Z,4080000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M25.00S,2025-02-21T01:36:53.6Z,3,REGULAR,substitution,in,[],1631223,,,1610612755,68,89,2025-02-21T01:37:08Z,4090000,False,,,0,,SUB in: D. Roddy,[1631223],1610612755.0,PHI,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M25.00S,2025-02-21T01:36:53.6Z,3,REGULAR,substitution,in,[],1630573,,,1610612755,68,89,2025-02-21T01:37:08Z,4100000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M16.00S,2025-02-21T01:37:23.3Z,3,REGULAR,3pt,Jump Shot,[],1630215,66.96780551905388,66.66666666666666,1610612755,68,89,2025-02-21T01:37:28Z,4110000,False,83.0,258.0,1,right,MISS J. Butler 27' 3PT,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Center,,,,,,27.11,Missed,,,,,,,,,,,,,
414,PT05M12.00S,2025-02-21T01:37:27.3Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,68,89,2025-02-21T01:37:28Z,4120000,False,,,0,,J. Tatum REBOUND (Off:0 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,413.0,6.0,6.0,0.0,,,,
415,PT05M00.00S,2025-02-21T01:37:38.5Z,3,REGULAR,3pt,Jump Shot,[],1630202,32.670827858081466,33.82352941176471,1610612738,68,89,2025-02-21T01:37:43Z,4130000,False,81.0,255.0,1,left,MISS P. Pritchard 26' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,,,,,,26.71,Missed,,,,,,,,,,,,,
416,PT04M58.00S,2025-02-21T01:37:40.5Z,3,REGULAR,rebound,offensive,[],1628436,,,1610612738,68,89,2025-02-21T01:37:43Z,4140000,False,,,0,,L. Kornet REBOUND (Off:1 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,415.0,2.0,1.0,1.0,,,,
417,PT04M51.00S,2025-02-21T01:37:48.6Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",201143,16.770696452036795,50.0,1610612738,68,89,2025-02-21T01:37:53Z,4150000,False,0.0,105.0,1,left,MISS A. Horford 10' driving Hook,[201143],1610612738.0,BOS,driving,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.51,Missed,,,,,,,,,,,,,
418,PT04M48.00S,2025-02-21T01:37:51.6Z,3,REGULAR,rebound,defensive,[],1631223,,,1610612755,68,89,2025-02-21T01:37:53Z,4160000,False,,,0,,D. Roddy REBOUND (Off:0 Def:1),[1631223],1610612755.0,PHI,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,417.0,1.0,1.0,0.0,,,,
419,PT04M40.00S,2025-02-21T01:37:59.5Z,3,REGULAR,2pt,Jump Shot,[],1630215,74.85216819973719,33.088235294117645,1610612755,68,89,2025-02-21T01:38:06Z,4170000,False,-85.0,184.0,1,right,MISS J. Butler 20' driving floating bank Shot,[1630215],1610612755.0,PHI,driving floating bank,,,Butler,J. Butler,,,,,Mid-Range,16-24 Left Center,,,,,,20.24,Missed,,,,,,,,,,,,,
420,PT04M36.00S,2025-02-21T01:38:03.1Z,3,REGULAR,rebound,offensive,[],1627824,,,1610612755,68,89,2025-02-21T01:38:03Z,4180000,False,,,0,,G. Yabusele REBOUND (Off:2 Def:3),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,419.0,5.0,3.0,2.0,,,,
421,PT04M33.00S,2025-02-21T01:38:06.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630215,70.12155059132719,19.362745098039216,1610612755,68,89,2025-02-21T01:38:10Z,4190000,False,-153.0,228.0,1,right,MISS J. Butler 27' 3PT,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,,,,,,27.5,Missed,,,,,,,,,,,,,
422,PT04M30.00S,2025-02-21T01:38:09.4Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,68,89,2025-02-21T01:38:10Z,4200000,False,,,0,,J. Tatum REBOUND (Off:0 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,421.0,7.0,7.0,0.0,,,,
423,PT04M21.00S,2025-02-21T01:38:18.1Z,3,REGULAR,3pt,Jump Shot,[],1628369,32.276609724047304,61.76470588235294,1610612738,68,89,2025-02-21T01:38:24Z,4210000,False,-59.0,251.0,1,left,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,25.77,Missed,,,,,,,,,,,,,
424,PT04M18.00S,2025-02-21T01:38:21.4Z,3,REGULAR,rebound,offensive,[],201143,,,1610612738,68,89,2025-02-21T01:38:21Z,4220000,False,,,0,,A. Horford REBOUND (Off:1 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,423.0,3.0,2.0,1.0,,,,
425,PT04M14.00S,2025-02-21T01:38:24.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630202,22.815374507227332,7.107843137254902,1610612738,68,89,2025-02-21T01:38:31Z,4230000,False,214.0,162.0,1,left,MISS P. Pritchard 26' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,,,26.88,Missed,,,,,,,,,,,,,
426,PT04M11.00S,2025-02-21T01:38:27.8Z,3,REGULAR,rebound,offensive,[],1628436,,,1610612738,68,89,2025-02-21T01:38:31Z,4240000,False,,,0,,L. Kornet REBOUND (Off:2 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,425.0,3.0,1.0,2.0,,,,
427,PT04M10.00S,2025-02-21T01:38:29.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201143,5.995400788436268,46.07843137254902,1610612738,68,91,2025-02-21T01:41:02Z,4250000,False,20.0,4.0,1,left,A. Horford Layup (8 PTS) (L. Kornet 2 AST),"[201143, 1628436]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,2.0,Made,8.0,L. Kornet,1628436.0,2.0,,,,,,,,,
429,PT03M56.00S,2025-02-21T01:38:43.0Z,3,REGULAR,3pt,Jump Shot,[],1630215,68.67608409986859,74.26470588235294,1610612755,68,91,2025-02-21T01:38:55Z,4270000,False,121.0,242.0,1,right,MISS J. Butler 27' 3PT,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,,,,27.06,Missed,,,,,,,,,,,,,
430,PT03M56.00S,2025-02-21T01:38:43.0Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,68,91,2025-02-21T01:38:55Z,4280000,False,,,0,,A. Horford REBOUND (Off:1 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,429.0,4.0,3.0,1.0,,,,
431,PT03M42.00S,2025-02-21T01:38:57.2Z,3,REGULAR,turnover,bad pass,[],1628369,,,1610612738,68,91,2025-02-21T01:39:01Z,4290000,False,,,0,,J. Tatum bad pass TURNOVER (2 TO),"[1628369, 1630215]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,2.0,,,,,Butler,1630215.0,,
432,PT03M42.00S,2025-02-21T01:38:57.2Z,3,REGULAR,steal,,[],1630215,,,1610612755,68,91,2025-02-21T01:38:59Z,4300000,False,,,0,,J. Butler STEAL (1 STL),[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
433,PT03M36.00S,2025-02-21T01:39:03.2Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1631223,68.54467805519053,75.24509803921569,1610612755,68,91,2025-02-21T01:41:53Z,4310000,False,126.0,243.0,1,right,MISS D. Roddy 27' running 3PT,[1631223],1610612755.0,PHI,running,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,,,,,,27.4,Missed,,,,,,,,,,,,,
434,PT03M32.00S,2025-02-21T01:39:07.2Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,68,91,2025-02-21T01:39:08Z,4320000,False,,,0,,J. Tatum REBOUND (Off:0 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,433.0,8.0,8.0,0.0,,,,
435,PT03M26.00S,2025-02-21T01:39:13.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,5.732588699080158,46.07843137254902,1610612738,68,93,2025-02-21T02:51:12Z,4330000,False,20.0,1.0,1,left,P. Pritchard driving Layup (17 PTS),[1630202],1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,,,,,,1.96,Made,17.0,,,,,,,,,,,,
