actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
469,PT02M25.00S,2024-11-28T01:43:54.6Z,3,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612755,77,77,2024-11-28T01:44:02Z,4620000,False,,,0,,J. Smith Jr. shooting personal FOUL (4 PF) (Yabusele 2 FT),"[1631095, 1627824]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,204059.0,4.0,0.0,Yabusele,1627824.0
471,PT02M25.00S,2024-11-28T01:44:30.7Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627824,,,1610612755,78,77,2024-11-28T01:44:30Z,4640000,False,,,0,,G. Yabusele Free Throw 1 of 2 (15 PTS),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
472,PT02M25.00S,2024-11-28T01:44:32.9Z,3,REGULAR,substitution,out,[],1631095,,,1610612755,78,77,2024-11-28T01:44:36Z,4650000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M25.00S,2024-11-28T01:44:32.9Z,3,REGULAR,substitution,in,[],1628988,,,1610612755,78,77,2024-11-28T01:44:36Z,4660000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M25.00S,2024-11-28T01:44:30.7Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1627824,,,1610612755,78,77,2024-11-28T01:44:58Z,4670000,False,,,0,,MISS G. Yabusele Free Throw 2 of 2,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
475,PT02M22.00S,2024-11-28T01:44:33.7Z,3,REGULAR,rebound,defensive,[],1631106,,,1610612745,78,77,2024-11-28T01:44:58Z,4680000,False,,,0,,T. Eason REBOUND (Off:3 Def:3),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,474.0,6.0,3.0,3.0,,,,,,,,,,,,,,
476,PT02M15.00S,2024-11-28T01:45:05.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,7.539421813403408,49.50980392156863,1610612745,78,79,2024-11-28T01:45:09Z,4690000,False,2.0,18.0,1,left,A. Thompson DUNK (9 PTS) (F. VanVleet 3 AST),"[1641708, 1627832]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.86,Made,,,,,9.0,,,,,,F. VanVleet,1627832.0,3.0,,,,,
478,PT02M02.00S,2024-11-28T01:45:22.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631106,,,1610612755,78,79,2024-11-28T01:45:28Z,4710000,False,,,0,,T. Eason personal FOUL (1 PF) (Yabusele 2 FT),"[1631106, 1627824]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1629178.0,1.0,0.0,Yabusele,1627824.0
480,PT02M02.00S,2024-11-28T01:45:54.5Z,3,REGULAR,freethrow,1 of 2,[],1627824,,,1610612755,78,79,2024-11-28T01:46:17Z,4730000,False,,,0,,MISS G. Yabusele Free Throw 1 of 2,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
481,PT02M02.00S,2024-11-28T01:45:54.5Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,78,79,2024-11-28T01:46:17Z,4740000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,480.0,,,,,,,,,,,,,,,,,
482,PT02M02.00S,2024-11-28T01:45:54.5Z,3,REGULAR,freethrow,2 of 2,[],1627824,,,1610612755,78,79,2024-11-28T01:46:17Z,4750000,False,,,0,,MISS G. Yabusele Free Throw 2 of 2,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
483,PT01M59.00S,2024-11-28T01:45:57.5Z,3,REGULAR,rebound,defensive,[],1631106,,,1610612745,78,79,2024-11-28T01:46:17Z,4760000,False,,,0,,T. Eason REBOUND (Off:3 Def:4),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,482.0,7.0,4.0,3.0,,,,,,,,,,,,,,
484,PT01M43.00S,2024-11-28T01:46:35.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630231,,,1610612745,78,79,2024-11-28T01:46:42Z,4770000,False,,,0,,K. Martin shooting personal FOUL (4 PF) (VanVleet 2 FT),"[1630231, 1627832]",1610612755.0,PHI,shooting,,,Martin,K. Martin,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1629178.0,4.0,0.0,VanVleet,1627832.0
486,PT01M43.00S,2024-11-28T01:47:02.7Z,3,REGULAR,freethrow,1 of 2,[],1627832,,,1610612745,78,80,2024-11-28T01:47:02Z,4790000,False,,,0,,F. VanVleet Free Throw 1 of 2 (12 PTS),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
487,PT01M43.00S,2024-11-28T01:47:03.5Z,3,REGULAR,substitution,out,[],1630178,,,1610612745,78,80,2024-11-28T01:47:11Z,4800000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT01M43.00S,2024-11-28T01:47:03.5Z,3,REGULAR,substitution,out,[],1630224,,,1610612745,78,80,2024-11-28T01:47:11Z,4810000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT01M43.00S,2024-11-28T01:47:03.5Z,3,REGULAR,substitution,in,[],1626162,,,1610612745,78,80,2024-11-28T01:47:11Z,4820000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT01M43.00S,2024-11-28T01:47:03.5Z,3,REGULAR,substitution,in,[],1630578,,,1610612745,78,80,2024-11-28T01:47:11Z,4830000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT01M43.00S,2024-11-28T01:47:29.6Z,3,REGULAR,freethrow,2 of 2,[],1627832,,,1610612745,78,81,2024-11-28T01:47:29Z,4840000,False,,,0,,F. VanVleet Free Throw 2 of 2 (13 PTS),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
492,PT01M26.00S,2024-11-28T01:47:49.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641708,,,1610612755,78,81,2024-11-28T01:47:57Z,4850000,False,,,0,,A. Thompson shooting personal FOUL (2 PF) (McCain 2 FT),"[1641708, 1642272]",1610612745.0,HOU,shooting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1629178.0,2.0,0.0,McCain,1642272.0
494,PT01M26.00S,2024-11-28T01:48:19.3Z,3,REGULAR,freethrow,1 of 2,[],1642272,,,1610612755,79,81,2024-11-28T01:48:19Z,4870000,False,,,0,,J. McCain Free Throw 1 of 2 (12 PTS),[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
495,PT01M26.00S,2024-11-28T01:48:40.8Z,3,REGULAR,freethrow,2 of 2,[],1642272,,,1610612755,80,81,2024-11-28T01:48:40Z,4880000,False,,,0,,J. McCain Free Throw 2 of 2 (13 PTS),[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
496,PT01M11.00S,2024-11-28T01:48:57.5Z,3,REGULAR,3pt,Jump Shot,[],1628988,30.929697766097235,74.26470588235294,1610612745,80,81,2024-11-28T01:49:04Z,4890000,False,-121.0,238.0,1,left,MISS A. Holiday 26' 3PT,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,26.73,Missed,,,,,,,,,,,,,,,,,,
497,PT01M04.00S,2024-11-28T01:49:04.5Z,3,REGULAR,rebound,offensive,[],1641708,,,1610612745,80,81,2024-11-28T01:49:04Z,4900000,False,,,0,,A. Thompson REBOUND (Off:1 Def:6),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,496.0,7.0,6.0,1.0,,,,,,,,,,,,,,
498,PT01M04.00S,2024-11-28T01:49:04.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641708,5.590000152587891,50.0,1610612745,80,83,2024-11-28T01:49:04Z,4910000,False,0.0,0.0,1,left,A. Thompson tip DUNK (11 PTS),[1641708],1610612745.0,HOU,tip,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,11.0,,,,,,,,,,,,,
499,PT00M47.10S,2024-11-28T01:49:22.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630231,90.32522996057818,51.71568627450981,1610612755,80,83,2024-11-28T01:49:29Z,4920000,False,9.0,38.0,1,right,MISS K. Martin Hook,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,3.94,Missed,,,,,,,,,,,,,,,,,,
500,PT00M44.30S,2024-11-28T01:49:25.4Z,3,REGULAR,rebound,offensive,[],1630231,,,1610612755,80,83,2024-11-28T01:49:29Z,4930000,False,,,0,,K. Martin REBOUND (Off:1 Def:1),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,499.0,2.0,1.0,1.0,,,,,,,,,,,,,,
501,PT00M44.30S,2024-11-28T01:49:29.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641708,,,1610612755,80,83,2024-11-28T01:49:42Z,4940000,False,,,0,,A. Thompson personal FOUL (3 PF) (Martin 2 FT),"[1641708, 1630231]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627534.0,3.0,0.0,Martin,1630231.0
503,PT00M44.30S,2024-11-28T01:50:11.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630231,,,1610612755,81,83,2024-11-28T01:50:11Z,4960000,False,,,0,,K. Martin Free Throw 1 of 2 (5 PTS),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
504,PT00M44.30S,2024-11-28T01:50:29.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630231,,,1610612755,82,83,2024-11-28T01:50:29Z,4970000,False,,,0,,K. Martin Free Throw 2 of 2 (6 PTS),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
505,PT00M32.30S,2024-11-28T01:50:46.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627824,,,1610612745,82,83,2024-11-28T01:50:52Z,4980000,False,,,0,,G. Yabusele shooting personal FOUL (3 PF) (Sengun 2 FT),"[1627824, 1630578]",1610612755.0,PHI,shooting,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,204059.0,3.0,0.0,Sengun,1630578.0
507,PT00M32.30S,2024-11-28T01:51:36.7Z,3,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,82,84,2024-11-28T01:51:36Z,5000000,False,,,0,,A. Sengun Free Throw 1 of 2 (6 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
508,PT00M32.30S,2024-11-28T01:51:59.6Z,3,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,82,85,2024-11-28T01:51:59Z,5010000,False,,,0,,A. Sengun Free Throw 2 of 2 (7 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
509,PT00M20.50S,2024-11-28T01:52:13.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627824,90.71944809461235,51.470588235294116,1610612755,82,85,2024-11-28T01:52:21Z,5020000,False,7.0,35.0,1,right,MISS G. Yabusele cutting Layup - blocked,"[1627824, 1631106]",1610612755.0,PHI,cutting,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,3.55,Missed,,,,,,Eason,1631106.0,,,,,,,,,,,
510,PT00M20.50S,2024-11-28T01:52:13.1Z,3,REGULAR,block,,[],1631106,,,1610612755,82,85,2024-11-28T01:52:15Z,5030000,False,,,0,,T. Eason BLOCK (1 BLK),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
511,PT00M17.80S,2024-11-28T01:52:15.8Z,3,REGULAR,rebound,defensive,[],1641708,,,1610612745,82,85,2024-11-28T01:52:21Z,5040000,False,,,0,,A. Thompson REBOUND (Off:1 Def:7),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,509.0,8.0,7.0,1.0,,,,,,,,,,,,,,
512,PT00M03.40S,2024-11-28T01:52:30.1Z,3,REGULAR,3pt,Jump Shot,[],1628988,13.978318002628114,95.34313725490196,1610612745,82,88,2024-11-28T01:52:35Z,5050000,False,-227.0,79.0,1,left,A. Holiday 24' 3PT  (3 PTS) (A. Sengun 4 AST),"[1628988, 1630578]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Left Corner 3,24+ Left,24.0,Made,,,,,3.0,,,,,,A. Sengun,1630578.0,4.0,,,,,
514,PT00M00.00S,2024-11-28T01:52:42.1Z,3,REGULAR,period,end,[],0,,,1610612755,82,88,2024-11-28T01:52:42Z,5070000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2024-11-28T01:54:37.9Z,4,REGULAR,substitution,out,['startperiod'],1630231,,,1610612755,82,88,2024-11-28T01:55:23Z,5080000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2024-11-28T01:54:37.9Z,4,REGULAR,substitution,in,['startperiod'],1630178,,,1610612755,82,88,2024-11-28T01:55:23Z,5090000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2024-11-28T01:55:38.6Z,4,REGULAR,period,start,[],0,,,1610612755,82,88,2024-11-28T01:55:38Z,5100000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2024-11-28T01:55:39.3Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612755,82,88,2024-11-28T01:55:59Z,5110000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,204059.0,,,,
519,PT11M38.00S,2024-11-28T01:55:59.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627824,90.98226018396846,56.372549019607845,1610612755,84,88,2024-11-28T01:56:05Z,5120000,False,32.0,32.0,1,right,G. Yabusele driving Hook (17 PTS) (T. Maxey 6 AST),"[1627824, 1630178]",1610612755.0,PHI,driving,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,4.54,Made,,,,,17.0,,,,,,T. Maxey,1630178.0,6.0,,,,,
521,PT11M21.00S,2024-11-28T01:56:17.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,8.327858081471746,48.774509803921575,1610612745,84,90,2024-11-28T01:56:24Z,5140000,False,6.0,26.0,1,left,A. Thompson driving finger roll Layup (13 PTS) (A. Sengun 5 AST),"[1641708, 1630578]",1610612745.0,HOU,driving finger roll,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.65,Made,,,,,13.0,,,,,,A. Sengun,1630578.0,5.0,,,,,
523,PT11M02.00S,2024-11-28T01:56:38.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641741,85.06898817345598,50.73529411764706,1610612755,84,90,2024-11-28T01:58:32Z,5160000,False,4.0,88.0,1,right,MISS R. Council IV 8' turnaround Shot - blocked,"[1641741, 1631106]",1610612755.0,PHI,turnaround,,,Council IV,R. Council IV,,,,,In The Paint (Non-RA),8-16 Center,8.8,Missed,,,,,,Eason,1631106.0,,,,,,,,,,,
524,PT11M02.00S,2024-11-28T01:56:38.0Z,4,REGULAR,block,,[],1631106,,,1610612755,84,90,2024-11-28T01:56:45Z,5170000,False,,,0,,T. Eason BLOCK (2 BLK),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
525,PT11M02.00S,2024-11-28T01:56:38.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612745,84,90,2024-11-28T01:58:32Z,5180000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,523.0,,,,,,,,,,,,,,,,,
526,PT11M00.00S,2024-11-28T01:56:47.3Z,4,REGULAR,foul,personal,[],1641741,,,1610612745,84,90,2024-11-28T01:56:53Z,5190000,False,,,0,,R. Council IV loose ball personal FOUL (1 PF),"[1641741, 1631106]",1610612755.0,PHI,loose ball,,,Council IV,R. Council IV,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Eason,1631106.0
528,PT10M51.00S,2024-11-28T01:57:21.0Z,4,REGULAR,foul,personal,[],1626162,,,1610612745,84,90,2024-11-28T01:57:27Z,5210000,False,,,0,,K. Oubre Jr. personal FOUL (3 PF),"[1626162, 1641708]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1629178.0,3.0,0.0,Thompson,1641708.0
530,PT10M46.00S,2024-11-28T01:57:41.8Z,4,REGULAR,turnover,bad pass,[],1627832,,,1610612745,84,90,2024-11-28T01:57:45Z,5230000,False,,,0,,F. VanVleet bad pass TURNOVER (3 TO),"[1627832, 1630178]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,3.0,Maxey,1630178.0,,,,,,,,
531,PT10M46.00S,2024-11-28T01:57:41.8Z,4,REGULAR,steal,,[],1630178,,,1610612755,84,90,2024-11-28T01:57:43Z,5240000,False,,,0,,T. Maxey STEAL (3 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
532,PT10M41.00S,2024-11-28T01:57:46.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630178,92.42772667542707,59.31372549019608,1610612755,84,90,2024-11-28T01:57:59Z,5250000,False,47.0,19.0,1,right,MISS T. Maxey running finger roll Layup,[1630178],1610612755.0,PHI,running finger roll,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,5.02,Missed,,,,,,,,,,,,,,,,,,
533,PT10M39.00S,2024-11-28T01:57:48.9Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,84,90,2024-11-28T01:57:59Z,5260000,False,,,0,,A. Sengun REBOUND (Off:1 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,532.0,6.0,5.0,1.0,,,,,,,,,,,,,,
534,PT10M36.00S,2024-11-28T01:57:51.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627832,7.802233902759525,49.26470588235294,1610612745,84,90,2024-11-28T02:01:42Z,5270000,False,4.0,21.0,1,left,MISS F. VanVleet running Layup - blocked,"[1627832, 1641741]",1610612745.0,HOU,running,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,,Council IV,1641741.0,,,,,,,,,,,
535,PT10M36.00S,2024-11-28T01:57:51.8Z,4,REGULAR,block,,[],1641741,,,1610612745,84,90,2024-11-28T01:57:54Z,5280000,False,,,0,,R. Council IV BLOCK (1 BLK),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
536,PT10M33.00S,2024-11-28T01:57:54.8Z,4,REGULAR,rebound,defensive,[],1627824,,,1610612755,84,90,2024-11-28T01:58:06Z,5290000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:4),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,534.0,4.0,4.0,0.0,,,,,,,,,,,,,,
537,PT10M30.00S,2024-11-28T01:57:57.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630178,89.01116951379764,97.05882352941177,1610612755,84,90,2024-11-28T01:58:11Z,5300000,False,235.0,51.0,1,right,MISS T. Maxey 24' running 3PT,[1630178],1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,Right Corner 3,24+ Right,24.07,Missed,,,,,,,,,,,,,,,,,,
538,PT10M27.00S,2024-11-28T01:58:00.5Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,84,90,2024-11-28T01:58:11Z,5310000,False,,,0,,A. Sengun REBOUND (Off:1 Def:6),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Right Corner 3,24+ Right,,,537.0,7.0,6.0,1.0,,,,,,,,,,,,,,
539,PT10M23.00S,2024-11-28T01:58:06.2Z,4,REGULAR,turnover,out-of-bounds,[],1630578,,,1610612745,84,90,2024-11-28T02:03:11Z,5320000,False,,,0,,A. Sengun lost ball out-of-bounds TURNOVER (3 TO),[1630578],1610612745.0,HOU,lost ball,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,,,,,,,,,,3.0,,,,,,204059.0,,,,
540,PT10M10.00S,2024-11-28T01:58:22.5Z,4,REGULAR,foul,personal,['2freethrow'],1641708,,,1610612755,84,90,2024-11-28T01:58:32Z,5330000,False,,,0,,A. Thompson shooting personal FOUL (4 PF) (Maxey 2 FT),"[1641708, 1630178]",1610612745.0,HOU,shooting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1629178.0,4.0,0.0,Maxey,1630178.0
542,PT10M10.00S,2024-11-28T01:58:52.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630178,,,1610612755,85,90,2024-11-28T01:58:52Z,5350000,False,,,0,,T. Maxey Free Throw 1 of 2 (23 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,,,,,23.0,,,,,,,,,,,,,
543,PT10M10.00S,2024-11-28T01:59:10.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630178,,,1610612755,86,90,2024-11-28T01:59:10Z,5360000,False,,,0,,T. Maxey Free Throw 2 of 2 (24 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,,,,,24.0,,,,,,,,,,,,,
544,PT09M50.00S,2024-11-28T01:59:33.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,6.8823915900131425,53.431372549019606,1610612745,86,92,2024-11-28T01:59:38Z,5370000,False,-17.0,12.0,1,left,A. Sengun DUNK (9 PTS) (F. VanVleet 4 AST),"[1630578, 1627832]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,9.0,,,,,,F. VanVleet,1627832.0,4.0,,,,,
546,PT09M33.00S,2024-11-28T01:59:49.6Z,4,REGULAR,2pt,Jump Shot,[],1642272,75.34494086727989,51.96078431372549,1610612755,86,92,2024-11-28T01:59:57Z,5390000,False,10.0,179.0,1,right,MISS J. McCain 17' pullup Shot,[1642272],1610612755.0,PHI,pullup,,,McCain,J. McCain,,,,,Mid-Range,16-24 Center,17.96,Missed,,,,,,,,,,,,,,,,,,
547,PT09M31.00S,2024-11-28T01:59:51.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,86,92,2024-11-28T01:59:57Z,5400000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,16-24 Center,,,546.0,,,,,,,,,,,,,,,,,
549,PT09M21.00S,2024-11-28T02:00:25.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630178,90.98226018396846,51.71568627450981,1610612755,88,92,2024-11-28T02:00:29Z,5420000,False,9.0,32.0,1,right,T. Maxey driving Layup (26 PTS),[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,3.34,Made,,,,,26.0,,,,,,,,,,,,,
550,PT08M56.00S,2024-11-28T02:00:49.9Z,4,REGULAR,3pt,Jump Shot,[],1641708,14.898160315374511,5.637254901960787,1610612745,88,92,2024-11-28T02:00:54Z,5430000,False,222.0,88.0,1,left,MISS A. Thompson 3PT,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,23.84,Missed,,,,,,,,,,,,,,,,,,
551,PT08M53.00S,2024-11-28T02:00:52.9Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612755,88,92,2024-11-28T02:00:54Z,5440000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:4),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,,,550.0,5.0,4.0,1.0,,,,,,,,,,,,,,
552,PT08M39.00S,2024-11-28T02:01:07.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,90.98226018396846,50.0,1610612755,88,92,2024-11-28T02:01:11Z,5450000,False,0.0,32.0,1,right,MISS T. Maxey driving Layup - blocked,"[1630178, 1627832]",1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,VanVleet,1627832.0,,,,,,,,,,,
553,PT08M39.00S,2024-11-28T02:01:07.5Z,4,REGULAR,block,,[],1627832,,,1610612755,88,92,2024-11-28T02:01:09Z,5460000,False,,,0,,F. VanVleet BLOCK (2 BLK),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
