actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
609,PT02M56.00S,2025-01-07T02:17:40.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,90,104,2025-01-07T02:17:40Z,5970000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT02M56.00S,2025-01-07T02:20:23.7Z,4,REGULAR,freethrow,1 of 2,[],1628997,,,1610612755,91,104,2025-01-07T02:20:43Z,5990000,False,,,0,,C. Martin Free Throw 1 of 2 (8 PTS),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
612,PT02M56.00S,2025-01-07T02:20:23.7Z,4,REGULAR,freethrow,2 of 2,[],1628997,,,1610612755,91,104,2025-01-07T02:20:43Z,6000000,False,,,0,,MISS C. Martin Free Throw 2 of 2,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
613,PT02M53.00S,2025-01-07T02:20:26.7Z,4,REGULAR,rebound,offensive,[],1627824,,,1610612755,91,104,2025-01-07T02:20:43Z,6010000,False,,,0,,G. Yabusele REBOUND (Off:4 Def:5),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,612.0,9.0,5.0,4.0,,,,,,,
614,PT02M48.00S,2025-01-07T02:20:47.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628997,93.2161629434954,55.3921568627451,1610612755,91,104,2025-01-07T02:20:51Z,6020000,False,27.0,11.0,1,right,MISS C. Martin driving finger roll Layup,[1628997],1610612755.0,PHI,driving finger roll,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,2.93,Missed,,,,,,,,,,,,,,,
615,PT02M46.00S,2025-01-07T02:20:49.4Z,4,REGULAR,rebound,defensive,[],203078,,,1610612756,91,104,2025-01-07T02:20:51Z,6030000,False,,,0,,B. Beal REBOUND (Off:0 Def:2),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,,,,,614.0,2.0,2.0,0.0,,,,,,,
618,PT02M22.00S,2025-01-07T02:21:36.9Z,4,REGULAR,3pt,Jump Shot,[],1642345,34.346254927726676,35.78431372549019,1610612756,91,104,2025-01-07T02:24:19Z,6060000,False,71.0,270.0,1,left,MISS O. Ighodaro 27' pullup 3PT,[1642345],1610612756.0,PHX,pullup,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Center,,,,27.96,Missed,,,,,,,,,,,,,,,
619,PT02M19.00S,2025-01-07T02:21:39.9Z,4,REGULAR,rebound,defensive,[],202331,,,1610612755,91,104,2025-01-07T02:21:39Z,6070000,False,,,0,,P. George REBOUND (Off:0 Def:9),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,618.0,9.0,9.0,0.0,,,,,,,
620,PT02M04.00S,2025-01-07T02:21:54.8Z,4,REGULAR,3pt,Jump Shot,[],1630178,66.40932982917215,57.35294117647059,1610612755,91,104,2025-01-07T02:22:02Z,6080000,False,37.0,263.0,1,right,MISS T. Maxey 26' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,26.59,Missed,,,,,,,,,,,,,,,
621,PT02M00.00S,2025-01-07T02:21:58.8Z,4,REGULAR,rebound,offensive,[],1627824,,,1610612755,91,104,2025-01-07T02:22:02Z,6090000,False,,,0,,G. Yabusele REBOUND (Off:5 Def:5),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Center,,,,,,,,,,620.0,10.0,5.0,5.0,,,,,,,
622,PT02M00.00S,2025-01-07T02:22:00.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627824,94.40999984741211,50.0,1610612755,93,104,2025-01-07T02:25:11Z,6100000,False,0.0,0.0,1,right,G. Yabusele putback Layup (14 PTS),[1627824],1610612755.0,PHI,putback,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,,0.0,Made,14.0,,,,,,,,,,,,,,
623,PT01M51.00S,2025-01-07T02:22:13.7Z,4,REGULAR,turnover,out-of-bounds,[],1626164,,,1610612756,93,104,2025-01-07T02:22:21Z,6110000,False,,,0,,D. Booker bad pass out-of-bounds TURNOVER (2 TO),[1626164],1610612756.0,PHX,bad pass,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,2.0,,,,,,,,,,,,,202058.0,,,,,,
624,PT01M45.00S,2025-01-07T02:22:26.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202331,71.7969776609724,20.34313725490196,1610612755,96,104,2025-01-07T02:22:31Z,6120000,False,-148.0,213.0,1,right,P. George 25' 3PT  (13 PTS) (T. Maxey 10 AST),"[202331, 1630178]",1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,25.92,Made,13.0,T. Maxey,1630178.0,10.0,,,,,,,,,,,
626,PT01M24.00S,2025-01-07T02:22:51.3Z,4,REGULAR,3pt,Jump Shot,[],201142,29.878449408672807,82.59803921568627,1610612756,96,107,2025-01-07T02:22:56Z,6140000,False,-163.0,228.0,1,left,K. Durant 28' 3PT  (23 PTS) (D. Booker 10 AST),"[201142, 1626164]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,28.06,Made,23.0,D. Booker,1626164.0,10.0,,,,,,,,,,,
628,PT01M15.00S,2025-01-07T02:23:03.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,92.82194480946123,57.84313725490196,1610612755,96,107,2025-01-07T02:23:08Z,6160000,False,39.0,15.0,1,right,MISS K. Oubre Jr. fadeaway Shot,[1626162],1610612755.0,PHI,fadeaway,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,4.2,Missed,,,,,,,,,,,,,,,
629,PT01M12.00S,2025-01-07T02:23:05.3Z,4,REGULAR,rebound,defensive,[],1642346,,,1610612756,96,107,2025-01-07T02:23:05Z,6170000,False,,,0,,R. Dunn REBOUND (Off:0 Def:4),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,,,,628.0,4.0,4.0,0.0,,,,,,,
630,PT00M59.70S,2025-01-07T02:23:24.2Z,4,REGULAR,turnover,offensive goaltending,[],1642345,,,1610612756,96,107,2025-01-07T02:23:37Z,6180000,False,,,0,,O. Ighodaro offensive goaltending TURNOVER (2 TO),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,2.0,,,,,,,,,,,,,202058.0,,,,,,
632,PT00M59.70S,2025-01-07T02:24:26.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,96,107,2025-01-07T02:24:26Z,6200000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT00M47.90S,2025-01-07T02:26:03.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626162,92.95335085413929,47.549019607843135,1610612755,96,107,2025-01-07T02:26:09Z,6210000,False,-12.0,14.0,1,right,MISS K. Oubre Jr. driving Layup,[1626162],1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,1.84,Missed,,,,,,,,,,,,,,,
634,PT00M47.90S,2025-01-07T02:26:03.3Z,4,REGULAR,rebound,defensive,[],203078,,,1610612756,96,107,2025-01-07T02:28:56Z,6220000,False,,,0,,B. Beal REBOUND (Off:0 Def:3),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,,,,,633.0,3.0,3.0,0.0,,,,,,,
635,PT00M24.20S,2025-01-07T02:26:27.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203078,6.619579500657039,53.18627450980392,1610612756,96,109,2025-01-07T02:26:33Z,6230000,False,-16.0,10.0,1,left,B. Beal Layup (25 PTS) (K. Durant 5 AST),"[203078, 201142]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,1.86,Made,25.0,K. Durant,201142.0,5.0,,,,,,,,,,,
637,PT00M17.80S,2025-01-07T02:26:37.3Z,4,REGULAR,3pt,Jump Shot,[],1630178,68.64323258869908,30.14705882352942,1610612755,99,109,2025-01-07T02:29:41Z,6250000,False,-99.0,242.0,1,right,T. Maxey 26' 3PT step back (31 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,26.19,Made,31.0,,,,,,,,,,,,,,
638,PT00M10.10S,2025-01-07T02:26:53.1Z,4,REGULAR,turnover,bad pass,[],1626164,,,1610612756,99,109,2025-01-07T02:30:57Z,6260000,False,,,0,,D. Booker bad pass TURNOVER (3 TO),"[1626164, 1630178]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,3.0,Maxey,1630178.0,,,,,,,,,,,,,,,,,
639,PT00M10.10S,2025-01-07T02:26:53.1Z,4,REGULAR,steal,,[],1630178,,,1610612755,99,109,2025-01-07T02:26:55Z,6270000,False,,,0,,T. Maxey STEAL (2 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
640,PT00M05.70S,2025-01-07T02:26:56.3Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630178,68.11760840998686,34.06862745098039,1610612755,99,109,2025-01-07T02:31:15Z,6280000,False,-80.0,247.0,1,right,MISS T. Maxey 25' running pullup 3PT,[1630178],1610612755.0,PHI,running pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,25.97,Missed,,,,,,,,,,,,,,,
641,PT00M03.30S,2025-01-07T02:26:58.7Z,4,REGULAR,rebound,defensive,[],201142,,,1610612756,99,109,2025-01-07T02:31:30Z,6290000,False,,,0,,K. Durant REBOUND (Off:0 Def:6),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,,,,,,,640.0,6.0,6.0,0.0,,,,,,,
642,PT00M00.00S,2025-01-07T02:27:04.6Z,4,REGULAR,period,end,[],0,,,1610612756,99,109,2025-01-07T02:27:04Z,6300000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT00M00.00S,2025-01-07T02:27:06.4Z,4,REGULAR,game,end,[],0,,,0,99,109,2025-01-07T02:27:06Z,6310000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
