actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
656,PT00M58.00S,2022-11-06T01:43:55.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,16.507884362680684,46.32352941176471,1610612740,107,109,2022-11-06T01:44:00Z,6420000,18.0,103.0,1,left,Z. Williamson 10' turnaround fadeaway Jump Shot (27 PTS),[1629627],1610612740.0,NOP,turnaround fadeaway,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,10.43,Made,27.0,,,,,,,,,,,,,,,,,
657,PT00M52.00S,2022-11-06T01:44:10.0Z,4,REGULAR,3pt,Jump Shot,[],1629027,58.03219448094612,70.34313725490196,1610612737,107,109,2022-11-06T01:44:19Z,6430000,102.0,342.0,1,right,MISS T. Young 35' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,35.68,Missed,,,,,,,,,,,,,,,,,,
658,PT00M47.70S,2022-11-06T01:44:14.3Z,4,REGULAR,rebound,offensive,[],1628381,,,1610612737,107,109,2022-11-06T01:44:14Z,6440000,,,0,,J. Collins REBOUND (Off:1 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,,,,657.0,4.0,3.0,1.0,,,,,,,,,,,,,
661,PT00M46.80S,2022-11-06T01:44:29.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,107,109,2022-11-06T01:44:29Z,6470000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M39.90S,2022-11-06T01:46:17.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629027,94.03745072273325,54.90196078431373,1610612737,107,109,2022-11-06T01:47:27Z,6480000,25.0,4.0,1,right,MISS T. Young driving Layup - blocked,"[1629027, 1626204]",1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,2.47,Missed,,,,,,,,,Nance Jr.,1626204.0,,,,,,,,
663,PT00M39.90S,2022-11-06T01:46:17.4Z,4,REGULAR,block,,[],1626204,,,1610612737,107,109,2022-11-06T01:46:20Z,6490000,,,0,,L. Nance Jr. BLOCK (1 BLK),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
664,PT00M36.80S,2022-11-06T01:46:20.5Z,4,REGULAR,rebound,defensive,[],1629627,,,1610612740,107,109,2022-11-06T01:47:27Z,6500000,,,0,,Z. Williamson REBOUND (Off:2 Def:5),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,662.0,7.0,5.0,2.0,,,,,,,,,,,,,
665,PT00M17.20S,2022-11-06T01:46:40.2Z,4,REGULAR,3pt,Jump Shot,[],1627742,32.276609724047304,57.59803921568627,1610612740,107,109,2022-11-06T01:47:31Z,6510000,-38.0,251.0,1,left,MISS B. Ingram 25' pullup 3PT,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,25.38,Missed,,,,,,,,,,,,,,,,,,
666,PT00M14.40S,2022-11-06T01:46:43.0Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612737,107,109,2022-11-06T01:47:31Z,6520000,,,0,,D. Murray REBOUND (Off:1 Def:7),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,665.0,8.0,7.0,1.0,,,,,,,,,,,,,
667,PT00M04.80S,2022-11-06T01:46:52.4Z,4,REGULAR,2pt,Jump Shot,[],1627749,79.188567674113,70.34313725490196,1610612737,109,109,2022-11-06T01:47:34Z,6530000,102.0,143.0,1,right,D. Murray 17' pullup Jump Shot (16 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Right Center,17.56,Made,16.0,,,,,,,,,,,,,,,,,
668,PT00M04.10S,2022-11-06T01:46:58.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,109,109,2022-11-06T01:46:58Z,6540000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M04.10S,2022-11-06T01:48:28.4Z,4,REGULAR,substitution,out,[],1629027,,,1610612740,109,109,2022-11-06T01:48:44Z,6550000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M04.10S,2022-11-06T01:48:28.4Z,4,REGULAR,substitution,out,[],1626204,,,1610612740,109,109,2022-11-06T01:48:44Z,6560000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M04.10S,2022-11-06T01:48:28.4Z,4,REGULAR,substitution,in,[],203200,,,1610612740,109,109,2022-11-06T01:48:44Z,6570000,,,0,,SUB in: J. Holiday,[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M04.10S,2022-11-06T01:48:28.4Z,4,REGULAR,substitution,in,[],1628984,,,1610612740,109,109,2022-11-06T01:48:44Z,6580000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M01.20S,2022-11-06T01:49:01.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,14.4053876478318,37.254901960784316,1610612740,109,109,2022-11-06T01:49:08Z,6590000,64.0,83.0,1,left,MISS B. Ingram 10' fadeaway Shot,[1627742],1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Right,10.45,Missed,,,,,,,,,,,,,,,,,,
674,PT00M01.20S,2022-11-06T01:49:01.6Z,4,REGULAR,rebound,defensive,[],203200,,,1610612737,109,109,2022-11-06T01:49:08Z,6600000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Right,,,,673.0,1.0,1.0,0.0,,,,,,,,,,,,,
675,PT00M00.00S,2022-11-06T01:49:08.5Z,4,REGULAR,period,end,[],0,,,1610612737,109,109,2022-11-06T01:49:08Z,6610000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT05M00.00S,2022-11-06T01:49:41.1Z,5,OVERTIME,substitution,out,['startperiod'],203200,,,1610612737,109,109,2022-11-06T01:51:46Z,6620000,,,0,,SUB out: J. Holiday,[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT05M00.00S,2022-11-06T01:49:41.1Z,5,OVERTIME,substitution,out,['startperiod'],1628984,,,1610612737,109,109,2022-11-06T01:51:46Z,6630000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT05M00.00S,2022-11-06T01:49:41.1Z,5,OVERTIME,substitution,in,['startperiod'],1629027,,,1610612737,109,109,2022-11-06T01:51:46Z,6640000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT05M00.00S,2022-11-06T01:49:41.1Z,5,OVERTIME,substitution,in,['startperiod'],1626204,,,1610612737,109,109,2022-11-06T01:51:46Z,6650000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT05M00.00S,2022-11-06T01:52:14.5Z,5,OVERTIME,period,start,[],0,,,0,109,109,2022-11-06T01:52:14Z,6660000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT04M57.00S,2022-11-06T01:52:17.2Z,5,OVERTIME,jumpball,recovered,[],1628381,,,1610612737,109,109,2022-11-06T01:52:17Z,6680000,,,0,,Jump Ball C. Capela vs. L. Nance Jr.: Tip to J. Collins,"[1628381, 203991, 1626204]",1610612737.0,ATL,startperiod,J. Collins,1628381.0,Collins,J. Collins,Capela,203991.0,Nance Jr.,1626204.0,,,,,,,,,,,,,,,,,,,,,,
685,PT04M42.00S,2022-11-06T01:52:31.7Z,5,OVERTIME,2pt,Jump Shot,[],1627749,74.72076215505913,52.20588235294118,1610612737,111,109,2022-11-06T01:52:36Z,6710000,11.0,185.0,1,right,D. Murray 18' pullup Jump Shot (18 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Center,18.54,Made,18.0,,,,,,,,,,,,,,,,,
686,PT04M30.00S,2022-11-06T01:52:43.2Z,5,OVERTIME,turnover,lost ball,[],203468,,,1610612740,111,109,2022-11-06T02:02:21Z,6720000,,,0,,C. McCollum lost ball TURNOVER (2 TO),"[203468, 1627749]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,2.0,Murray,1627749.0
687,PT04M30.00S,2022-11-06T01:52:43.2Z,5,OVERTIME,steal,,[],1627749,,,1610612737,111,109,2022-11-06T01:52:45Z,6730000,,,0,,D. Murray STEAL (3 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
688,PT04M27.00S,2022-11-06T01:52:46.9Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627749,92.85479632063075,48.03921568627451,1610612737,113,109,2022-11-06T01:52:58Z,6740000,-10.0,15.0,1,right,D. Murray running Layup (20 PTS),[1627749],1610612737.0,ATL,running,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,1.77,Made,20.0,,,,,,,,,,,,,,,,,
689,PT04M09.00S,2022-11-06T01:53:04.2Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1629627,5.995400788436268,47.30392156862745,1610612740,113,111,2022-11-06T01:53:09Z,6750000,13.0,4.0,1,left,Z. Williamson driving Layup (29 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.41,Made,29.0,,,,,,,,,,,,,,,,,
690,PT03M46.00S,2022-11-06T01:53:27.3Z,5,OVERTIME,2pt,Jump Shot,[],1627749,74.98357424441524,51.225490196078425,1610612737,113,111,2022-11-06T01:53:34Z,6760000,6.0,183.0,1,right,MISS D. Murray 18' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Center,18.28,Missed,,,,,,,,,,,,,,,,,,
691,PT03M42.00S,2022-11-06T01:53:31.3Z,5,OVERTIME,rebound,defensive,[],203468,,,1610612740,113,111,2022-11-06T01:53:34Z,6770000,,,0,,C. McCollum REBOUND (Off:2 Def:8),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Center,,,,690.0,10.0,8.0,2.0,,,,,,,,,,,,,
692,PT03M40.00S,2022-11-06T01:53:33.5Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626204,7.440867279894875,49.26470588235294,1610612740,113,111,2022-11-06T01:53:39Z,6780000,4.0,17.0,1,left,MISS L. Nance Jr. running Layup,[1626204],1610612740.0,NOP,running,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,1.78,Missed,,,,,,,,,,,,,,,,,,
693,PT03M38.00S,2022-11-06T01:53:35.5Z,5,OVERTIME,rebound,defensive,[],1629631,,,1610612737,113,111,2022-11-06T01:53:35Z,6790000,,,0,,D. Hunter REBOUND (Off:2 Def:3),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,692.0,5.0,3.0,2.0,,,,,,,,,,,,,
694,PT03M30.00S,2022-11-06T01:53:43.2Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1628381,90.09526938239159,55.392156862745104,1610612737,115,111,2022-11-06T02:00:42Z,6800000,27.0,41.0,1,right,J. Collins driving floating bank Jump Shot (4 PTS) (D. Murray 11 AST),"[1628381, 1627749]",1610612737.0,ATL,driving floating bank,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,4.88,Made,4.0,,,,,D. Murray,1627749.0,11.0,,,,,,,,,,
696,PT03M11.00S,2022-11-06T01:54:02.2Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],203468,8.492115637319317,57.35294117647059,1610612740,115,111,2022-11-06T01:54:07Z,6820000,-37.0,27.0,1,left,MISS C. McCollum fadeaway Shot,[203468],1610612740.0,NOP,fadeaway,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,4.58,Missed,,,,,,,,,,,,,,,,,,
697,PT03M09.00S,2022-11-06T01:54:04.2Z,5,OVERTIME,rebound,defensive,[],1628381,,,1610612737,115,111,2022-11-06T01:54:07Z,6830000,,,0,,J. Collins REBOUND (Off:1 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,696.0,5.0,4.0,1.0,,,,,,,,,,,,,
698,PT02M52.00S,2022-11-06T01:54:22.5Z,5,OVERTIME,2pt,Jump Shot,[],1629027,71.00648817345598,47.388174019607845,1610612737,115,111,2022-11-06T01:54:43Z,6840000,-13.0,220.0,1,right,MISS T. Young 22' pullup Shot,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Mid-Range,16-24 Center,22.04,Missed,,,,,,,,,,,,,,,,,,
699,PT02M48.00S,2022-11-06T01:54:26.5Z,5,OVERTIME,rebound,offensive,[],1627749,,,1610612737,115,111,2022-11-06T01:54:28Z,6850000,,,0,,D. Murray REBOUND (Off:2 Def:7),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,698.0,9.0,7.0,2.0,,,,,,,,,,,,,
700,PT02M48.00S,2022-11-06T01:54:26.6Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627749,89.56964520367937,43.872549019607845,1610612737,115,111,2022-11-06T01:54:33Z,6860000,-31.0,46.0,1,right,MISS D. Murray Layup - blocked,"[1627749, 1627742]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,5.48,Missed,,,,,,,,,Ingram,1627742.0,,,,,,,,
701,PT02M48.00S,2022-11-06T01:54:26.6Z,5,OVERTIME,block,,[],1627742,,,1610612737,115,111,2022-11-06T01:54:31Z,6870000,,,0,,B. Ingram BLOCK (2 BLK),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
702,PT02M48.00S,2022-11-06T01:54:26.6Z,5,OVERTIME,rebound,defensive,['team'],0,,,1610612740,115,111,2022-11-06T01:54:33Z,6880000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,700.0,,,,,,,,,,,,,,,,
703,PT02M48.00S,2022-11-06T01:54:32.7Z,5,OVERTIME,foul,personal,[],1627749,,,1610612740,115,111,2022-11-06T01:54:44Z,6890000,,,0,,D. Murray loose ball personal FOUL (2 PF),"[1627749, 1630529]",1610612737.0,ATL,loose ball,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628480.0,2.0,0.0,Jones,1630529.0,,,
705,PT02M35.00S,2022-11-06T01:54:56.3Z,5,OVERTIME,3pt,Jump Shot,[],1629627,30.56833114323259,30.14705882352941,1610612740,115,111,2022-11-06T01:55:00Z,6910000,99.0,235.0,1,left,MISS Z. Williamson 25' pullup 3PT,[1629627],1610612740.0,NOP,pullup,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Right Center,25.49,Missed,,,,,,,,,,,,,,,,,,
706,PT02M32.00S,2022-11-06T01:54:59.3Z,5,OVERTIME,rebound,defensive,[],1629631,,,1610612737,115,111,2022-11-06T01:55:00Z,6920000,,,0,,D. Hunter REBOUND (Off:2 Def:4),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,,705.0,6.0,4.0,2.0,,,,,,,,,,,,,
707,PT02M11.00S,2022-11-06T01:55:21.2Z,5,OVERTIME,2pt,DUNK,['pointsinthepaint'],203991,93.11760840998686,49.50980392156863,1610612737,117,111,2022-11-06T01:55:27Z,6930000,-2.0,12.0,1,right,C. Capela alley-oop DUNK (19 PTS) (T. Young 8 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.25,Made,19.0,,,,,T. Young,1629027.0,8.0,,,,,,,,,,
709,PT02M11.00S,2022-11-06T01:55:34.7Z,5,OVERTIME,timeout,full,"['team', 'mandatory']",0,,,1610612740,117,111,2022-11-06T01:55:34Z,6950000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,PT02M00.00S,2022-11-06T01:57:59.3Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1629627,5.075558475689881,50.49019607843137,1610612740,117,111,2022-11-06T01:58:11Z,6960000,-2.0,-5.0,1,left,MISS Z. Williamson driving Layup - blocked,"[1629627, 1628381]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.54,Missed,,,,,,,,,Collins,1628381.0,,,,,,,,
711,PT02M00.00S,2022-11-06T01:57:59.3Z,5,OVERTIME,block,,[],1628381,,,1610612740,117,111,2022-11-06T02:16:33Z,6970000,,,0,,J. Collins BLOCK (2 BLK),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
712,PT01M59.00S,2022-11-06T01:58:00.3Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612740,117,111,2022-11-06T01:58:11Z,6980000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,710.0,,,,,,,,,,,,,,,,
715,PT01M52.00S,2022-11-06T01:59:01.4Z,5,OVERTIME,turnover,bad pass,[],1629627,,,1610612740,117,111,2022-11-06T01:59:08Z,7010000,,,0,,Z. Williamson bad pass TURNOVER (7 TO),"[1629627, 1629027]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,7.0,Young,1629027.0
716,PT01M52.00S,2022-11-06T01:59:01.4Z,5,OVERTIME,steal,,[],1629027,,,1610612737,117,111,2022-11-06T01:59:05Z,7020000,,,0,,T. Young STEAL (2 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
717,PT01M46.00S,2022-11-06T01:59:07.6Z,5,OVERTIME,3pt,Jump Shot,['fromturnover'],1627749,89.43823915900131,4.411764705882353,1610612737,117,111,2022-11-06T02:09:17Z,7030000,-228.0,47.0,1,right,MISS D. Murray 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,23.27,Missed,,,,,,,,,,,,,,,,,,
718,PT01M43.00S,2022-11-06T01:59:10.6Z,5,OVERTIME,rebound,defensive,[],1629627,,,1610612740,117,111,2022-11-06T01:59:15Z,7040000,,,0,,Z. Williamson REBOUND (Off:2 Def:6),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Left Corner 3,24+ Left,,,,717.0,8.0,6.0,2.0,,,,,,,,,,,,,
719,PT01M39.00S,2022-11-06T01:59:14.5Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627742,7.046649145860711,50.73529411764706,1610612740,117,111,2022-11-06T01:59:20Z,7050000,-4.0,14.0,1,left,MISS B. Ingram running Layup,[1627742],1610612740.0,NOP,running,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,1.42,Missed,,,,,,,,,,,,,,,,,,
720,PT01M38.00S,2022-11-06T01:59:15.5Z,5,OVERTIME,rebound,defensive,[],1627749,,,1610612737,117,111,2022-11-06T01:59:20Z,7060000,,,0,,D. Murray REBOUND (Off:2 Def:8),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,719.0,10.0,8.0,2.0,,,,,,,,,,,,,
721,PT01M19.00S,2022-11-06T01:59:34.9Z,5,OVERTIME,3pt,Jump Shot,[],1629027,66.3107752956636,60.049019607843135,1610612737,117,111,2022-11-06T01:59:39Z,7070000,50.0,264.0,1,right,MISS T. Young 26' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Center,26.89,Missed,,,,,,,,,,,,,,,,,,
722,PT01M16.00S,2022-11-06T01:59:37.9Z,5,OVERTIME,rebound,defensive,[],1630529,,,1610612740,117,111,2022-11-06T01:59:39Z,7080000,,,0,,H. Jones REBOUND (Off:3 Def:5),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Center,,,,721.0,8.0,5.0,3.0,,,,,,,,,,,,,
723,PT01M12.00S,2022-11-06T01:59:42.9Z,5,OVERTIME,foul,personal,[],1629027,,,1610612740,117,111,2022-11-06T01:59:55Z,7090000,,,0,,T. Young personal FOUL (3 PF),"[1629027, 203468]",1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1155.0,3.0,0.0,McCollum,203468.0,,,
725,PT01M12.00S,2022-11-06T02:00:06.1Z,5,OVERTIME,substitution,out,[],1629627,,,1610612740,117,111,2022-11-06T02:00:09Z,7110000,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
726,PT01M12.00S,2022-11-06T02:00:06.1Z,5,OVERTIME,substitution,in,[],1630230,,,1610612740,117,111,2022-11-06T02:00:09Z,7120000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
727,PT01M10.00S,2022-11-06T02:00:32.4Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],203468,10.85742444152431,54.166666666666664,1610612740,117,113,2022-11-06T02:12:18Z,7130000,-21.0,50.0,1,left,C. McCollum driving floating bank Jump Shot (28 PTS) (H. Jones 2 AST),"[203468, 1630529]",1610612740.0,NOP,driving floating bank,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,5.38,Made,28.0,,,,,H. Jones,1630529.0,2.0,,,,,,,,,,
729,PT01M10.00S,2022-11-06T02:00:38.9Z,5,OVERTIME,foul,personal,"['inpenalty', '1freethrow']",203991,,,1610612740,117,113,2022-11-06T02:00:55Z,7150000,,,0,,C. Capela shooting personal FOUL (2 PF) (McCollum 1 FT),"[203991, 203468]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1162.0,2.0,0.0,McCollum,203468.0,,,
731,PT01M10.00S,2022-11-06T02:01:02.7Z,5,OVERTIME,freethrow,1 of 1,[],203468,,,1610612740,117,114,2022-11-06T02:01:02Z,7170000,,,0,,C. McCollum Free Throw 1 of 1 (29 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
732,PT00M51.90S,2022-11-06T02:01:24.4Z,5,OVERTIME,2pt,DUNK,['pointsinthepaint'],203991,93.51182654402102,49.01960784313725,1610612737,119,114,2022-11-06T02:01:28Z,7180000,-5.0,8.0,1,right,C. Capela alley-oop DUNK (21 PTS) (T. Young 9 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.98,Made,21.0,,,,,T. Young,1629027.0,9.0,,,,,,,,,,
734,PT00M43.30S,2022-11-06T02:01:36.9Z,5,OVERTIME,2pt,DUNK,['pointsinthepaint'],1627742,5.601182654402102,49.01960784313725,1610612740,119,116,2022-11-06T02:01:41Z,7200000,5.0,0.0,1,left,B. Ingram driving DUNK (16 PTS),[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,0.49,Made,16.0,,,,,,,,,,,,,,,,,
735,PT00M20.20S,2022-11-06T02:02:03.3Z,5,OVERTIME,3pt,Jump Shot,[],1628381,94.43166885676742,3.9215686274509802,1610612737,122,116,2022-11-06T02:02:08Z,7210000,-230.0,0.0,1,right,J. Collins 3PT  (7 PTS) (T. Young 10 AST),"[1628381, 1629027]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,Left Corner 3,24+ Left,23.04,Made,7.0,,,,,T. Young,1629027.0,10.0,,,,,,,,,,
737,PT00M19.20S,2022-11-06T02:02:10.2Z,5,OVERTIME,timeout,full,"['team', 'mandatory']",0,,,1610612740,122,116,2022-11-06T02:02:10Z,7230000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,PT00M19.20S,2022-11-06T02:03:19.7Z,5,OVERTIME,substitution,out,[],1629027,,,1610612740,122,116,2022-11-06T02:03:42Z,7240000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
739,PT00M19.20S,2022-11-06T02:03:19.7Z,5,OVERTIME,substitution,out,[],1630230,,,1610612740,122,116,2022-11-06T02:03:42Z,7250000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
740,PT00M19.20S,2022-11-06T02:03:19.7Z,5,OVERTIME,substitution,in,[],203200,,,1610612740,122,116,2022-11-06T02:03:42Z,7260000,,,0,,SUB in: J. Holiday,[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
741,PT00M19.20S,2022-11-06T02:03:19.7Z,5,OVERTIME,substitution,in,[],1628984,,,1610612740,122,116,2022-11-06T02:03:42Z,7270000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
742,PT00M15.90S,2022-11-06T02:04:01.5Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",203991,,,1610612740,122,116,2022-11-06T02:04:51Z,7280000,,,0,,C. Capela shooting personal FOUL (3 PF) (Nance Jr. 2 FT),"[203991, 1626204]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628480.0,3.0,0.0,Nance Jr.,1626204.0,,,
