actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
516,PT01M49.00S,2022-10-23T22:54:17.2Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203991,,,1610612766,78,95,2022-10-23T22:54:35Z,5080000,,,0,,C. Capela shooting personal FOUL (3 PF) (Richards 1 FT),"[203991, 1630208]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627534.0,3.0,0.0,Richards,1630208.0,,
518,PT01M49.00S,2022-10-23T22:54:45.1Z,3,REGULAR,freethrow,1 of 1,[],1630208,,,1610612766,78,96,2022-10-23T22:54:45Z,5100000,,,0,,N. Richards Free Throw 1 of 1 (14 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
519,PT01M38.00S,2022-10-23T22:54:52.6Z,3,REGULAR,turnover,bad pass,[],1628988,,,1610612737,78,96,2022-10-23T22:54:56Z,5110000,,,0,,A. Holiday bad pass TURNOVER (1 TO),"[1628988, 1630547]",1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,Bouknight,1630547.0,,,,,,,,,,,
520,PT01M38.00S,2022-10-23T22:54:52.6Z,3,REGULAR,steal,,[],1630547,,,1610612766,78,96,2022-10-23T22:54:55Z,5120000,,,0,,J. Bouknight STEAL (1 STL),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
613,PT01M35.00S,2022-10-23T22:54:55.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630547,7.178055190538765,44.85294117647059,1610612766,78,96,2022-10-23T23:11:20Z,5125000,26.0,15.0,1,left,MISS J. Bouknight running Layup - blocked,"[1630547, 203991]",1610612766.0,CHA,running,,,Bouknight,J. Bouknight,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,,,,,,,,,,,,Capela,203991.0
614,PT01M35.00S,2022-10-23T22:54:55.2Z,3,REGULAR,block,,[],203991,,,1610612766,78,96,2022-10-23T23:10:50Z,5127500,,,0,,C. Capela BLOCK (1 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
615,PT01M34.00S,2022-10-23T22:54:56.2Z,3,REGULAR,rebound,offensive,[],1630208,,,1610612766,78,96,2022-10-23T23:11:03Z,5128750,,,0,,N. Richards REBOUND (Off:4 Def:4),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,613.0,8.0,4.0,4.0,,,,,,,
521,PT01M33.00S,2022-10-23T22:54:57.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', '2ndchance']",1630208,5.601182654402102,50.245098039215684,1610612766,78,98,2022-10-23T23:11:11Z,5130000,-1.0,0.0,1,left,N. Richards putback Layup (16 PTS),[1630208],1610612766.0,CHA,putback,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,0.12,Made,16.0,,,,,,,,,,,,,,,,,
522,PT01M27.00S,2022-10-23T22:55:06.6Z,3,REGULAR,foul,personal,['2freethrow'],1630547,,,1610612737,78,98,2022-10-23T22:55:27Z,5140000,,,0,,J. Bouknight shooting personal FOUL (4 PF) (Holiday 2 FT),"[1630547, 1628988]",1610612766.0,CHA,shooting,,,Bouknight,J. Bouknight,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2003.0,4.0,0.0,Holiday,1628988.0,,
524,PT01M27.00S,2022-10-23T22:55:28.3Z,3,REGULAR,freethrow,1 of 2,[],1628988,,,1610612737,79,98,2022-10-23T22:55:28Z,5160000,,,0,,A. Holiday Free Throw 1 of 2 (1 PTS),[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
525,PT01M27.00S,2022-10-23T22:55:43.9Z,3,REGULAR,freethrow,2 of 2,[],1628988,,,1610612737,80,98,2022-10-23T22:55:43Z,5170000,,,0,,A. Holiday Free Throw 2 of 2 (2 PTS),[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
526,PT01M18.00S,2022-10-23T22:55:50.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628988,,,1610612766,80,98,2022-10-23T22:56:01Z,5180000,,,0,,A. Holiday shooting personal FOUL (1 PF) (Maledon 2 FT),"[1628988, 1630177]",1610612737.0,ATL,shooting,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2003.0,1.0,0.0,Maledon,1630177.0,,
528,PT01M18.00S,2022-10-23T22:56:18.3Z,3,REGULAR,freethrow,1 of 2,[],1630177,,,1610612766,80,99,2022-10-23T22:56:18Z,5200000,,,0,,T. Maledon Free Throw 1 of 2 (3 PTS),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
529,PT01M18.00S,2022-10-23T22:56:22.0Z,3,REGULAR,freethrow,2 of 2,[],1630177,,,1610612766,80,100,2022-10-23T22:56:22Z,5210000,,,0,,T. Maledon Free Throw 2 of 2 (4 PTS),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
530,PT01M07.00S,2022-10-23T22:56:35.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,83.919185282523,47.549019607843135,1610612737,82,100,2022-10-23T22:56:41Z,5220000,-12.0,99.0,1,right,T. Young 9' driving floating Jump Shot (21 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,9.95,Made,21.0,,,,,,,,,,,,,,,,,
531,PT00M49.40S,2022-10-23T22:56:54.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629667,10.726018396846255,45.09803921568628,1610612766,82,100,2022-10-23T22:57:00Z,5230000,25.0,48.0,1,left,MISS J. McDaniels driving Layup,[1629667],1610612766.0,CHA,driving,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,5.42,Missed,,,,,,,,,,,,,,,,,,
532,PT00M48.50S,2022-10-23T22:56:55.7Z,3,REGULAR,rebound,offensive,[],1630208,,,1610612766,82,100,2022-10-23T22:57:00Z,5240000,,,0,,N. Richards REBOUND (Off:5 Def:4),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,531.0,9.0,4.0,5.0,,,,,,,
533,PT00M48.50S,2022-10-23T22:56:59.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,5.590000152587891,50.0,1610612766,82,102,2022-10-23T22:56:58Z,5250000,0.0,0.0,1,left,N. Richards tip Layup (18 PTS),[1630208],1610612766.0,CHA,tip,,,Richards,N. Richards,,,,,Mid-Range,8-16 Left,0.0,Made,18.0,,,,,,,,,,,,,,,,,
534,PT00M31.30S,2022-10-23T22:57:17.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,90.3580814717477,50.49019607843137,1610612737,82,102,2022-10-23T22:57:29Z,5260000,2.0,38.0,1,right,MISS T. Young driving finger roll Layup - blocked,"[1629027, 1630208]",1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,Restricted Area,0-8 Center,3.82,Missed,,,,,,,,,,,,,,,,,Richards,1630208.0
535,PT00M31.30S,2022-10-23T22:57:17.3Z,3,REGULAR,block,,[],1630208,,,1610612737,82,102,2022-10-23T22:57:24Z,5270000,,,0,,N. Richards BLOCK (2 BLK),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
536,PT00M30.80S,2022-10-23T22:57:17.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,82,102,2022-10-23T22:57:29Z,5280000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,534.0,,,,,,,,,,
538,PT00M30.80S,2022-10-23T22:57:37.4Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1629027,,,1610612737,82,102,2022-10-23T22:57:58Z,5300000,,,0,,T. Young technical FOUL (1 Tech),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,202007.0,3.0,1.0,,,,
539,PT00M30.80S,2022-10-23T22:57:59.6Z,3,REGULAR,freethrow,1 of 1,[],1630177,,,1610612737,82,102,2022-10-23T22:57:59Z,5310000,,,0,,MISS T. Maledon technical Free Throw 1 of 1,[1630177],1610612766.0,CHA,technical,,,Maledon,T. Maledon,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
540,PT00M30.80S,2022-10-23T22:57:59.6Z,3,REGULAR,rebound,defensive,"['deadball', 'team']",0,,,1610612737,82,102,2022-10-23T22:57:59Z,5320000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,539.0,,,,,,,,,,
541,PT00M24.00S,2022-10-23T22:58:31.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630177,,,1610612737,82,102,2022-10-23T22:59:06Z,5330000,,,0,,T. Maledon shooting personal FOUL (1 PF) (Young 2 FT),"[1630177, 1629027]",1610612766.0,CHA,shooting,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2003.0,1.0,0.0,Young,1629027.0,,
544,PT00M24.00S,2022-10-23T23:00:18.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629027,,,1610612737,83,102,2022-10-23T23:00:18Z,5360000,,,0,,T. Young Free Throw 1 of 2 (22 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
545,PT00M24.00S,2022-10-23T23:00:29.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629027,,,1610612737,84,102,2022-10-23T23:00:29Z,5370000,,,0,,T. Young Free Throw 2 of 2 (23 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
546,PT00M04.80S,2022-10-23T23:00:52.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,6.389618922470433,50.0,1610612766,84,104,2022-10-23T23:00:56Z,5380000,0.0,8.0,1,left,N. Richards DUNK (20 PTS) (T. Maledon 4 AST),"[1630208, 1630177]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,0.76,Made,20.0,T. Maledon,1630177.0,4.0,,,,,,,,,,,,,,
548,PT00M00.80S,2022-10-23T23:01:00.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,91.14651773981603,56.61764705882353,1610612737,84,104,2022-10-23T23:01:18Z,5400000,33.0,31.0,1,right,MISS T. Young driving floating Shot - blocked,"[1629027, 1629667]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,4.51,Missed,,,,,,,,,,,,,,,,,McDaniels,1629667.0
549,PT00M00.80S,2022-10-23T23:01:00.6Z,3,REGULAR,block,,[],1629667,,,1610612737,84,104,2022-10-23T23:01:04Z,5410000,,,0,,J. McDaniels BLOCK (1 BLK),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
550,PT00M00.10S,2022-10-23T23:01:01.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,84,104,2022-10-23T23:01:18Z,5420000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,548.0,,,,,,,,,,
551,PT00M00.00S,2022-10-23T23:01:05.8Z,3,REGULAR,period,end,[],0,,,1610612737,84,104,2022-10-23T23:01:05Z,5430000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT12M00.00S,2022-10-23T23:03:23.9Z,4,REGULAR,substitution,out,['startperiod'],1630552,,,1610612737,84,104,2022-10-23T23:03:39Z,5440000,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT12M00.00S,2022-10-23T23:03:23.9Z,4,REGULAR,substitution,out,['startperiod'],1628988,,,1610612737,84,104,2022-10-23T23:03:39Z,5450000,,,0,,SUB out: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT12M00.00S,2022-10-23T23:03:23.9Z,4,REGULAR,substitution,out,['startperiod'],1629027,,,1610612737,84,104,2022-10-23T23:03:39Z,5460000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT12M00.00S,2022-10-23T23:03:23.9Z,4,REGULAR,substitution,out,['startperiod'],203991,,,1610612737,84,104,2022-10-23T23:03:39Z,5470000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT12M00.00S,2022-10-23T23:03:23.9Z,4,REGULAR,substitution,out,['startperiod'],1630547,,,1610612737,84,104,2022-10-23T23:03:39Z,5480000,,,0,,SUB out: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT12M00.00S,2022-10-23T23:03:23.9Z,4,REGULAR,substitution,out,['startperiod'],1630177,,,1610612737,84,104,2022-10-23T23:03:39Z,5490000,,,0,,SUB out: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT12M00.00S,2022-10-23T23:03:23.9Z,4,REGULAR,substitution,out,['startperiod'],1630550,,,1610612737,84,104,2022-10-23T23:03:39Z,5500000,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT12M00.00S,2022-10-23T23:03:23.9Z,4,REGULAR,substitution,in,['startperiod'],1627749,,,1610612737,84,104,2022-10-23T23:03:39Z,5510000,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT12M00.00S,2022-10-23T23:03:23.9Z,4,REGULAR,substitution,in,['startperiod'],1631100,,,1610612737,84,104,2022-10-23T23:03:39Z,5520000,,,0,,SUB in: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT12M00.00S,2022-10-23T23:03:23.9Z,4,REGULAR,substitution,in,['startperiod'],1628381,,,1610612737,84,104,2022-10-23T23:03:39Z,5530000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT12M00.00S,2022-10-23T23:03:23.9Z,4,REGULAR,substitution,in,['startperiod'],1630168,,,1610612737,84,104,2022-10-23T23:03:39Z,5540000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT12M00.00S,2022-10-23T23:03:23.9Z,4,REGULAR,substitution,in,['startperiod'],1628372,,,1610612737,84,104,2022-10-23T23:03:39Z,5550000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT12M00.00S,2022-10-23T23:03:23.9Z,4,REGULAR,substitution,in,['startperiod'],1626162,,,1610612737,84,104,2022-10-23T23:03:39Z,5560000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT12M00.00S,2022-10-23T23:03:23.9Z,4,REGULAR,substitution,in,['startperiod'],1629023,,,1610612737,84,104,2022-10-23T23:03:39Z,5570000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT12M00.00S,2022-10-23T23:03:53.5Z,4,REGULAR,period,start,[],0,,,1610612737,84,104,2022-10-23T23:03:53Z,5580000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT11M49.00S,2022-10-23T23:04:06.4Z,4,REGULAR,foul,offensive,[],1630168,,,1610612737,84,104,2022-10-23T23:04:13Z,5590000,,,0,,O. Okongwu off-the-ball offensive FOUL (4 PF),"[1630168, 1629667]",1610612737.0,ATL,off-the-ball,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,2003.0,4.0,0.0,McDaniels,1629667.0,,
569,PT11M49.00S,2022-10-23T23:04:06.4Z,4,REGULAR,turnover,offensive foul,[],1630168,,,1610612737,84,104,2022-10-23T23:04:06Z,5610000,,,0,,O. Okongwu offensive foul TURNOVER (2 TO),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Left Center,,,,,,,2.0,,,,,,,2003.0,,,,,,
570,PT11M30.00S,2022-10-23T23:04:35.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628372,9.280551905387648,49.754901960784316,1610612766,84,104,2022-10-23T23:08:16Z,5620000,1.0,35.0,1,left,MISS D. Smith Jr. turnaround Shot - blocked,"[1628372, 1628381]",1610612766.0,CHA,turnaround,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,,,,,Collins,1628381.0
571,PT11M30.00S,2022-10-23T23:04:35.7Z,4,REGULAR,block,,[],1628381,,,1610612766,84,104,2022-10-23T23:04:38Z,5630000,,,0,,J. Collins BLOCK (4 BLK),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
572,PT11M27.00S,2022-10-23T23:04:38.7Z,4,REGULAR,rebound,offensive,[],1628372,,,1610612766,84,104,2022-10-23T23:04:41Z,5640000,,,0,,D. Smith Jr. REBOUND (Off:1 Def:1),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,570.0,2.0,1.0,1.0,,,,,,,
573,PT11M26.00S,2022-10-23T23:04:39.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629667,30.699737187910642,73.0392156862745,1610612766,84,104,2022-10-23T23:04:44Z,5650000,-115.0,236.0,1,left,MISS J. McDaniels 26' 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,,
574,PT11M26.00S,2022-10-23T23:04:39.8Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612737,84,104,2022-10-23T23:04:44Z,5660000,,,0,,J. Collins REBOUND (Off:1 Def:7),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,573.0,8.0,7.0,1.0,,,,,,,
575,PT11M15.00S,2022-10-23T23:04:50.4Z,4,REGULAR,3pt,Jump Shot,[],203200,69.33311432325887,72.05882352941177,1610612737,84,104,2022-10-23T23:04:55Z,5670000,110.0,236.0,1,right,MISS J. Holiday 26' 3PT,[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,26.03,Missed,,,,,,,,,,,,,,,,,,
576,PT11M12.00S,2022-10-23T23:04:53.4Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612766,84,104,2022-10-23T23:04:55Z,5680000,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:5),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,575.0,7.0,5.0,2.0,,,,,,,
577,PT11M05.00S,2022-10-23T23:05:00.7Z,4,REGULAR,3pt,Jump Shot,[],1629667,19.004599211563733,91.91176470588235,1610612766,84,104,2022-10-23T23:05:09Z,5690000,-210.0,126.0,1,left,MISS J. McDaniels 24' 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,24.46,Missed,,,,,,,,,,,,,,,,,,
578,PT11M02.00S,2022-10-23T23:05:03.7Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612737,84,104,2022-10-23T23:05:09Z,5700000,,,0,,D. Murray REBOUND (Off:1 Def:4),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,577.0,5.0,4.0,1.0,,,,,,,
579,PT10M46.00S,2022-10-23T23:05:21.1Z,4,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612737,84,104,2022-10-23T23:05:44Z,5710000,,,0,,N. Richards shooting personal FOUL (1 PF) (Okongwu 2 FT),"[1630208, 1630168]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627534.0,1.0,0.0,Okongwu,1630168.0,,
581,PT10M46.00S,2022-10-23T23:05:45.8Z,4,REGULAR,freethrow,1 of 2,[],1630168,,,1610612737,84,104,2022-10-23T23:06:11Z,5730000,,,0,,MISS O. Okongwu Free Throw 1 of 2,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
582,PT10M46.00S,2022-10-23T23:05:45.8Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612737,84,104,2022-10-23T23:06:11Z,5740000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,581.0,,,,,,,,,,
583,PT10M46.00S,2022-10-23T23:05:45.8Z,4,REGULAR,freethrow,2 of 2,[],1630168,,,1610612737,84,104,2022-10-23T23:06:11Z,5750000,,,0,,MISS O. Okongwu Free Throw 2 of 2,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
584,PT10M43.00S,2022-10-23T23:05:48.8Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,84,104,2022-10-23T23:06:11Z,5760000,,,0,,P. Washington REBOUND (Off:1 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,583.0,2.0,1.0,1.0,,,,,,,
585,PT10M35.00S,2022-10-23T23:06:08.5Z,4,REGULAR,3pt,Jump Shot,[],1629023,30.042706964520367,67.8921568627451,1610612766,84,104,2022-10-23T23:06:15Z,5770000,-89.0,230.0,1,left,MISS P. Washington 24' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,24.67,Missed,,,,,,,,,,,,,,,,,,
586,PT10M30.00S,2022-10-23T23:06:13.5Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612737,84,104,2022-10-23T23:06:15Z,5780000,,,0,,D. Murray REBOUND (Off:1 Def:5),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,585.0,6.0,5.0,1.0,,,,,,,
587,PT10M24.00S,2022-10-23T23:06:19.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,87.86136662286465,36.51960784313725,1610612737,86,104,2022-10-23T23:06:24Z,5790000,-67.0,62.0,1,right,D. Murray 9' driving floating Jump Shot (19 PTS),[1627749],1610612737.0,ATL,driving floating,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Left,9.13,Made,19.0,,,,,,,,,,,,,,,,,
588,PT10M13.00S,2022-10-23T23:06:31.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,5.732588699080158,48.529411764705884,1610612766,86,104,2022-10-23T23:06:53Z,5800000,7.0,1.0,1,left,MISS D. Smith Jr. driving Layup,[1628372],1610612766.0,CHA,driving,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,0.75,Missed,,,,,,,,,,,,,,,,,,
589,PT10M12.00S,2022-10-23T23:06:32.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612737,86,104,2022-10-23T23:06:53Z,5810000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,588.0,,,,,,,,,,
593,PT09M51.00S,2022-10-23T23:07:37.8Z,4,REGULAR,2pt,Jump Shot,[],1627749,72.09264126149803,48.28431372549019,1610612737,86,104,2022-10-23T23:07:44Z,5850000,-9.0,210.0,1,right,MISS D. Murray 21' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Center,21.0,Missed,,,,,,,,,,,,,,,,,,
594,PT09M45.00S,2022-10-23T23:07:43.8Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,86,104,2022-10-23T23:07:44Z,5860000,,,0,,N. Richards REBOUND (Off:5 Def:5),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,16-24 Center,,,,,,,,,,593.0,10.0,5.0,5.0,,,,,,,
595,PT09M33.00S,2022-10-23T23:07:55.5Z,4,REGULAR,turnover,lost ball,[],1626162,,,1610612766,86,104,2022-10-23T23:08:01Z,5870000,,,0,,K. Oubre Jr. lost ball TURNOVER (1 TO),"[1626162, 1631100]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Griffin,1631100.0,,,,,,,,,,,
596,PT09M33.00S,2022-10-23T23:07:55.5Z,4,REGULAR,steal,,[],1631100,,,1610612737,86,104,2022-10-23T23:07:57Z,5880000,,,0,,A. Griffin STEAL (1 STL),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
597,PT09M21.00S,2022-10-23T23:08:07.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631100,74.19513797634691,84.06862745098039,1610612737,89,104,2022-10-23T23:08:12Z,5890000,170.0,190.0,1,right,A. Griffin 25' 3PT  (3 PTS) (D. Murray 3 AST),"[1631100, 1627749]",1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Right Center,25.52,Made,3.0,D. Murray,1627749.0,3.0,,,,,,,,,,,,,,
