actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
606,PT03M03.00S,2022-12-20T02:41:38.1Z,4,REGULAR,freethrow,1 of 1,[],1630532,,,1610612753,124,113,2022-12-20T02:41:38Z,5890000,False,,,0,,F. Wagner technical Free Throw 1 of 1 (15 PTS),[1630532],1610612753.0,ORL,technical,,,Wagner,F. Wagner,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
610,PT02M54.00S,2022-12-20T02:42:48.2Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612753,124,113,2022-12-20T02:44:47Z,5930000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT02M54.00S,2022-12-20T02:44:51.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,92.46057818659659,50.0,1610612753,124,113,2022-12-20T02:45:24Z,5950000,False,0.0,18.0,1,right,MISS M. Fultz Layup - blocked,"[1628365, 1630168]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,Okongwu,1630168.0,,,
613,PT02M54.00S,2022-12-20T02:44:51.2Z,4,REGULAR,block,,[],1630168,,,1610612753,124,113,2022-12-20T02:44:54Z,5960000,False,,,0,,O. Okongwu BLOCK (1 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
617,PT02M51.00S,2022-12-20T02:44:54.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612737,124,113,2022-12-20T02:45:24Z,5970000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,612.0,,,,,,,,,,,,,,,,
614,PT02M51.00S,2022-12-20T02:45:18.2Z,4,REGULAR,jumpball,recovered,[],1629027,,,1610612737,124,113,2022-12-20T02:45:18Z,5980000,False,,,0,,Jump Ball O. Okongwu vs. M. Wagner: Tip to T. Young,"[1629027, 1630168, 1629021]",1610612737.0,ATL,heldball,T. Young,1629027.0,Young,T. Young,Okongwu,1630168.0,Wagner,1629021.0,,,,,,,,,,,,,,,,,,,,,,
618,PT02M37.00S,2022-12-20T02:45:32.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,15.325229960578188,41.66666666666667,1610612737,124,113,2022-12-20T02:45:38Z,6010000,False,42.0,92.0,1,left,MISS T. Young 10' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,10.06,Missed,,,,,,,,,,,,,,,,,,
619,PT02M32.00S,2022-12-20T02:45:37.3Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,124,113,2022-12-20T02:45:38Z,6020000,False,,,0,,M. Wagner REBOUND (Off:1 Def:7),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,618.0,,,,,,8.0,7.0,1.0,,,,,,,,
620,PT02M24.00S,2022-12-20T02:45:44.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,92.9862023653088,51.71568627450981,1610612753,124,113,2022-12-20T02:45:59Z,6030000,False,9.0,13.0,1,right,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
621,PT02M21.00S,2022-12-20T02:45:57.4Z,4,REGULAR,rebound,offensive,[],1630532,,,1610612753,124,113,2022-12-20T02:45:57Z,6040000,False,,,0,,F. Wagner REBOUND (Off:5 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,620.0,,,,,,6.0,1.0,5.0,,,,,,,,
622,PT02M21.00S,2022-12-20T02:45:58.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627749,,,1610612753,124,113,2022-12-20T02:46:22Z,6050000,False,,,0,,D. Murray personal FOUL (4 PF) (Wagner 2 FT),"[1627749, 1630532]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,202026.0,4.0,0.0,Wagner,1630532.0,,,,,,,,,,,
624,PT02M21.00S,2022-12-20T02:46:25.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630532,,,1610612753,124,114,2022-12-20T02:46:25Z,6070000,False,,,0,,F. Wagner Free Throw 1 of 2 (16 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
625,PT02M21.00S,2022-12-20T02:46:43.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630532,,,1610612753,124,115,2022-12-20T02:46:43Z,6080000,False,,,0,,F. Wagner Free Throw 2 of 2 (17 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
627,PT02M13.00S,2022-12-20T02:46:52.2Z,4,REGULAR,turnover,lost ball,[],1627749,,,1610612737,124,115,2022-12-20T02:48:21Z,6090000,False,,,0,,D. Murray lost ball TURNOVER (3 TO),"[1627749, 1630532]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,3.0,Wagner,1630532.0
628,PT02M13.00S,2022-12-20T02:46:52.2Z,4,REGULAR,steal,,[],1630532,,,1610612753,124,115,2022-12-20T02:46:54Z,6100000,False,,,0,,F. Wagner STEAL (1 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
629,PT02M09.00S,2022-12-20T02:46:55.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630532,93.11760840998686,49.50980392156863,1610612753,124,117,2022-12-20T02:48:34Z,6110000,False,-2.0,12.0,1,right,F. Wagner running Layup (19 PTS),[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.25,Made,19.0,,,,,,,,,,,,,,,,,
630,PT01M46.00S,2022-12-20T02:47:18.7Z,4,REGULAR,2pt,Jump Shot,[],1627749,25.443495400788436,37.745098039215684,1610612737,124,117,2022-12-20T02:47:23Z,6120000,False,61.0,187.0,1,left,MISS D. Murray 19' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Center,19.65,Missed,,,,,,,,,,,,,,,,,,
631,PT01M44.00S,2022-12-20T02:47:20.7Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,124,117,2022-12-20T02:47:23Z,6130000,False,,,0,,M. Wagner REBOUND (Off:1 Def:8),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Center,,,,630.0,,,,,,9.0,8.0,1.0,,,,,,,,
632,PT01M39.00S,2022-12-20T02:47:27.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,92.19776609724047,49.26470588235294,1610612753,124,117,2022-12-20T02:48:04Z,6140000,False,-4.0,21.0,1,right,MISS P. Banchero running Layup - blocked,"[1631094, 1630168]",1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,,,,,,,,,,Okongwu,1630168.0,,,
633,PT01M39.00S,2022-12-20T02:47:27.0Z,4,REGULAR,block,,[],1630168,,,1610612753,124,117,2022-12-20T02:47:29Z,6150000,False,,,0,,O. Okongwu BLOCK (2 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
634,PT01M38.00S,2022-12-20T02:47:28.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,124,117,2022-12-20T02:47:35Z,6160000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,632.0,,,,,,,,,,,,,,,,
636,PT01M37.00S,2022-12-20T02:47:55.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629021,92.9862023653088,51.225490196078425,1610612753,124,119,2022-12-20T02:48:00Z,6180000,False,6.0,13.0,1,right,M. Wagner cutting Layup (16 PTS) (M. Fultz 8 AST),"[1629021, 1628365]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.47,Made,16.0,,,,,,,,,,M. Fultz,1628365.0,8.0,,,,,
638,PT01M23.00S,2022-12-20T02:48:13.3Z,4,REGULAR,foul,personal,[],1630284,,,1610612737,124,119,2022-12-20T02:48:19Z,6200000,False,,,0,,K. Harris personal FOUL (3 PF),"[1630284, 1629027]",1610612753.0,ORL,,,,Harris,K. Harris,,,,,Above the Break 3,24+ Right Center,,,,,1627524.0,3.0,0.0,Young,1629027.0,,,,,,,,,,,
640,PT01M10.00S,2022-12-20T02:48:42.1Z,4,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,124,119,2022-12-20T02:48:47Z,6220000,False,,,0,,T. Young bad pass out-of-bounds TURNOVER (4 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,Mid-Range,8-16 Left,,,,,1626302.0,,,,,,,,,,,,,4.0,,
641,PT00M58.90S,2022-12-20T02:49:01.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630532,68.01905387647832,37.254901960784316,1610612753,124,119,2022-12-20T04:45:24Z,6230000,False,-64.0,248.0,1,right,MISS F. Wagner 25' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,25.61,Missed,,,,,,,,,,,,,,,,,,
642,PT00M56.50S,2022-12-20T02:49:03.7Z,4,REGULAR,rebound,offensive,[],1630532,,,1610612753,124,119,2022-12-20T04:45:12Z,6240000,False,,,0,,F. Wagner REBOUND (Off:6 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,641.0,,,,,,7.0,1.0,6.0,,,,,,,,
644,PT00M51.40S,2022-12-20T02:49:32.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631094,91.80354796320631,48.77450980392157,1610612753,124,121,2022-12-20T02:49:37Z,6260000,False,-6.0,25.0,1,right,P. Banchero driving Layup (18 PTS) (M. Fultz 9 AST),"[1631094, 1628365]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.52,Made,18.0,,,,,,,,,,M. Fultz,1628365.0,9.0,,,,,
646,PT00M34.30S,2022-12-20T02:49:51.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,9.543363994743759,44.36274509803921,1610612737,124,121,2022-12-20T02:51:24Z,6280000,False,28.0,37.0,1,left,MISS T. Young driving floating bank Shot,[1629027],1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,4.67,Missed,,,,,,,,,,,,,,,,,,
647,PT00M31.50S,2022-12-20T02:49:53.9Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,124,121,2022-12-20T02:49:57Z,6290000,False,,,0,,M. Wagner REBOUND (Off:1 Def:9),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,646.0,,,,,,10.0,9.0,1.0,,,,,,,,
648,PT00M28.80S,2022-12-20T02:49:56.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628365,92.9862023653088,50.0,1610612753,124,123,2022-12-20T02:50:03Z,6300000,False,0.0,13.0,1,right,M. Fultz running Layup (22 PTS),[1628365],1610612753.0,ORL,running,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,1.34,Made,22.0,,,,,,,,,,,,,,,,,
649,PT00M28.80S,2022-12-20T02:50:01.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,124,123,2022-12-20T02:50:01Z,6310000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M09.90S,2022-12-20T02:52:10.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,9.937582128777924,36.51960784313725,1610612737,124,123,2022-12-20T02:53:04Z,6320000,False,67.0,41.0,1,left,MISS T. Young 7' driving floating bank Shot,[1629027],1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,7.88,Missed,,,,,,,,,,,,,,,,,,
651,PT00M08.70S,2022-12-20T02:52:11.6Z,4,REGULAR,rebound,defensive,[],1628365,,,1610612753,124,123,2022-12-20T02:53:04Z,6330000,False,,,0,,M. Fultz REBOUND (Off:1 Def:5),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,,650.0,,,,,,6.0,5.0,1.0,,,,,,,,
652,PT00M08.70S,2022-12-20T02:52:17.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,124,123,2022-12-20T02:52:17Z,6340000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M08.70S,2022-12-20T02:53:26.8Z,4,REGULAR,substitution,out,[],1629027,,,1610612753,124,123,2022-12-20T02:53:45Z,6350000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M08.70S,2022-12-20T02:53:26.8Z,4,REGULAR,substitution,in,[],1630552,,,1610612753,124,123,2022-12-20T02:53:45Z,6360000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M03.80S,2022-12-20T02:54:04.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,94.03745072273325,48.03921568627451,1610612753,124,125,2022-12-20T02:54:10Z,6370000,False,-10.0,4.0,1,right,M. Fultz driving reverse Layup (24 PTS),[1628365],1610612753.0,ORL,driving reverse,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,1.04,Made,24.0,,,,,,,,,,,,,,,,,
656,PT00M03.80S,2022-12-20T02:54:09.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,124,125,2022-12-20T02:54:09Z,6380000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M03.80S,2022-12-20T02:55:14.0Z,4,REGULAR,substitution,out,[],1630168,,,1610612737,124,125,2022-12-20T02:55:35Z,6390000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT00M03.80S,2022-12-20T02:55:14.0Z,4,REGULAR,substitution,out,[],1630552,,,1610612737,124,125,2022-12-20T02:55:35Z,6400000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M03.80S,2022-12-20T02:55:14.0Z,4,REGULAR,substitution,in,[],1629027,,,1610612737,124,125,2022-12-20T02:55:35Z,6410000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M03.80S,2022-12-20T02:55:14.0Z,4,REGULAR,substitution,in,[],1628381,,,1610612737,124,125,2022-12-20T02:55:35Z,6420000,False,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M01.30S,2022-12-20T02:56:34.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631094,,,1610612737,124,125,2022-12-20T02:58:10Z,6440000,False,,,0,,P. Banchero shooting personal FOUL (1 PF) (Murray 2 FT),"[1631094, 1627749]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,,,,,1626302.0,1.0,0.0,Murray,1627749.0,,,,,,,,,,,
664,PT00M01.30S,2022-12-20T02:57:12.6Z,4,REGULAR,freethrow,1 of 2,[],1627749,,,1610612737,125,125,2022-12-20T02:58:04Z,6460000,False,,,0,,D. Murray Free Throw 1 of 2 (16 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
665,PT00M01.30S,2022-12-20T02:57:21.4Z,4,REGULAR,substitution,out,[],203992,,,1610612737,125,125,2022-12-20T02:57:29Z,6470000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M01.30S,2022-12-20T02:57:21.4Z,4,REGULAR,substitution,in,[],1630168,,,1610612737,125,125,2022-12-20T02:57:29Z,6480000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M01.30S,2022-12-20T02:57:12.6Z,4,REGULAR,freethrow,2 of 2,[],1627749,,,1610612737,126,125,2022-12-20T02:58:04Z,6490000,False,,,0,,D. Murray Free Throw 2 of 2 (17 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
668,PT00M01.30S,2022-12-20T02:57:45.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,126,125,2022-12-20T02:57:45Z,6500000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M01.30S,2022-12-20T02:58:48.6Z,4,REGULAR,substitution,out,[],1629027,,,1610612753,126,125,2022-12-20T02:59:09Z,6510000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M01.30S,2022-12-20T02:58:48.6Z,4,REGULAR,substitution,in,[],1630552,,,1610612753,126,125,2022-12-20T02:59:09Z,6540000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M00.00S,2022-12-20T02:59:33.4Z,4,REGULAR,period,end,[],0,,,1610612753,126,125,2022-12-20T02:59:33Z,6550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M00.00S,2022-12-20T02:59:40.0Z,4,REGULAR,game,end,[],0,,,0,126,125,2022-12-20T02:59:40Z,6560000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
