actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
599,PT06M09.00S,2022-11-08T03:11:58.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631100,92.06636005256242,52.94117647058824,1610612737,108,86,2022-11-08T03:12:05Z,5970000,15.0,22.0,1,right,A. Griffin driving Layup (22 PTS) (A. Holiday 5 AST),"[1631100, 1628988]",1610612737.0,ATL,driving,,,Griffin,A. Griffin,,,,,Restricted Area,0-8 Center,2.65,Made,22.0,A. Holiday,1628988.0,5.0,,,,,,,,,,,,,,
601,PT06M09.00S,2022-11-08T03:12:04.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,108,86,2022-11-08T03:12:04Z,5990000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT06M09.00S,2022-11-08T03:14:17.8Z,4,REGULAR,substitution,out,[],1628988,,,1610612749,108,86,2022-11-08T03:14:43Z,6000000,,,0,,SUB out: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT06M09.00S,2022-11-08T03:14:17.8Z,4,REGULAR,substitution,out,[],1628975,,,1610612749,108,86,2022-11-08T03:14:43Z,6010000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT06M09.00S,2022-11-08T03:14:17.8Z,4,REGULAR,substitution,out,[],1626171,,,1610612749,108,86,2022-11-08T03:14:43Z,6020000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT06M09.00S,2022-11-08T03:14:17.8Z,4,REGULAR,substitution,out,[],201572,,,1610612749,108,86,2022-11-08T03:14:43Z,6030000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT06M09.00S,2022-11-08T03:14:17.8Z,4,REGULAR,substitution,out,[],1628960,,,1610612749,108,86,2022-11-08T03:14:43Z,6040000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT06M09.00S,2022-11-08T03:14:17.8Z,4,REGULAR,substitution,out,[],201950,,,1610612749,108,86,2022-11-08T03:14:43Z,6050000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT06M09.00S,2022-11-08T03:14:17.8Z,4,REGULAR,substitution,in,[],1627749,,,1610612749,108,86,2022-11-08T03:14:43Z,6060000,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT06M09.00S,2022-11-08T03:14:17.8Z,4,REGULAR,substitution,in,[],201586,,,1610612749,108,86,2022-11-08T03:14:43Z,6070000,,,0,,SUB in: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT06M09.00S,2022-11-08T03:14:17.8Z,4,REGULAR,substitution,in,[],201588,,,1610612749,108,86,2022-11-08T03:14:43Z,6080000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT06M09.00S,2022-11-08T03:14:17.8Z,4,REGULAR,substitution,in,[],1629670,,,1610612749,108,86,2022-11-08T03:14:43Z,6090000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT06M09.00S,2022-11-08T03:14:17.8Z,4,REGULAR,substitution,in,[],1630572,,,1610612749,108,86,2022-11-08T03:14:43Z,6100000,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT06M09.00S,2022-11-08T03:14:17.8Z,4,REGULAR,substitution,in,[],1630699,,,1610612749,108,86,2022-11-08T03:14:43Z,6110000,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT05M57.00S,2022-11-08T03:15:06.5Z,4,REGULAR,2pt,Jump Shot,[],1629670,14.799605781865965,75.24509803921569,1610612749,108,86,2022-11-08T03:32:09Z,6120000,-126.0,87.0,1,left,MISS J. Nwora 15' pullup Shot,[1629670],1610612749.0,MIL,pullup,,,Nwora,J. Nwora,,,,,Mid-Range,8-16 Left,15.31,Missed,,,,,,,,,,,,,,,,,,
615,PT05M54.00S,2022-11-08T03:15:09.5Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612737,108,86,2022-11-08T03:15:12Z,6130000,,,0,,D. Murray REBOUND (Off:2 Def:5),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,8-16 Left,,,,,,,,,,614.0,7.0,5.0,2.0,,,,,,,
616,PT05M44.00S,2022-11-08T03:15:19.4Z,4,REGULAR,2pt,Jump Shot,[],1630552,72.22404730617609,58.333333333333336,1610612737,108,86,2022-11-08T03:32:42Z,6140000,42.0,209.0,1,right,MISS J. Johnson 21' step back Shot,[1630552],1610612737.0,ATL,step back,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Center,21.27,Missed,,,,,,,,,,,,,,,,,,
617,PT05M41.00S,2022-11-08T03:15:22.4Z,4,REGULAR,rebound,defensive,[],201586,,,1610612749,108,86,2022-11-08T03:15:27Z,6150000,,,0,,S. Ibaka REBOUND (Off:1 Def:1),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,Mid-Range,16-24 Center,,,,,,,,,,616.0,2.0,1.0,1.0,,,,,,,
618,PT05M31.00S,2022-11-08T03:15:35.0Z,4,REGULAR,foul,personal,[],1631100,,,1610612749,108,86,2022-11-08T03:15:41Z,6160000,,,0,,A. Griffin personal FOUL (2 PF),"[1631100, 1630699]",1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Mid-Range,16-24 Center,,,,,,,2882.0,,,,,,,,,,2.0,0.0,Beauchamp,1630699.0
620,PT05M23.00S,2022-11-08T03:15:56.3Z,4,REGULAR,3pt,Jump Shot,[],1630572,32.802233902759525,57.107843137254896,1610612749,108,86,2022-11-08T03:16:03Z,6180000,-36.0,256.0,1,left,MISS S. Mamukelashvili 25' 3PT,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,,
621,PT05M21.00S,2022-11-08T03:15:58.3Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,108,86,2022-11-08T03:16:03Z,6190000,,,0,,J. Johnson REBOUND (Off:1 Def:7),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,,620.0,8.0,7.0,1.0,,,,,,,
622,PT05M12.00S,2022-11-08T03:16:08.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,81.02825229960578,65.44117647058823,1610612737,108,86,2022-11-08T03:16:19Z,6200000,77.0,126.0,1,right,MISS D. Murray 14' pullup bank Shot,[1627749],1610612737.0,ATL,pullup bank,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Right,14.76,Missed,,,,,,,,,,,,,,,,,,
623,PT05M08.00S,2022-11-08T03:16:12.1Z,4,REGULAR,rebound,defensive,[],1629670,,,1610612749,108,86,2022-11-08T03:16:19Z,6210000,,,0,,J. Nwora REBOUND (Off:1 Def:4),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,622.0,5.0,4.0,1.0,,,,,,,
624,PT04M58.00S,2022-11-08T03:16:21.6Z,4,REGULAR,3pt,Jump Shot,[],201588,10.463206307490145,4.166666666666666,1610612749,108,86,2022-11-08T03:16:28Z,6220000,229.0,46.0,1,left,MISS G. Hill pullup 3PT,[201588],1610612749.0,MIL,pullup,,,Hill,G. Hill,,,,,Right Corner 3,24+ Right,23.38,Missed,,,,,,,,,,,,,,,,,,
625,PT04M55.00S,2022-11-08T03:16:24.6Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612737,108,86,2022-11-08T03:16:28Z,6230000,,,0,,D. Murray REBOUND (Off:2 Def:6),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Right Corner 3,24+ Right,,,,,,,,,,624.0,8.0,6.0,2.0,,,,,,,
626,PT04M37.00S,2022-11-08T03:16:41.9Z,4,REGULAR,3pt,Jump Shot,[],1627749,68.54467805519053,30.14705882352941,1610612737,111,86,2022-11-08T03:16:47Z,6240000,-99.0,243.0,1,right,D. Murray 26' 3PT pullup (25 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,26.27,Made,25.0,,,,,,,,,,,,,,,,,
627,PT04M10.00S,2022-11-08T03:17:08.9Z,4,REGULAR,3pt,Jump Shot,[],1630699,29.122864651773984,26.715686274509803,1610612749,111,86,2022-11-08T03:17:15Z,6250000,116.0,221.0,1,left,MISS M. Beauchamp 25' 3PT,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Right Center,25.0,Missed,,,,,,,,,,,,,,,,,,
628,PT04M08.00S,2022-11-08T03:17:10.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,111,86,2022-11-08T03:17:15Z,6260000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,627.0,,,,,,,,,,
630,PT04M02.00S,2022-11-08T03:17:37.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629670,7.5722733245729295,48.529411764705884,1610612749,111,88,2022-11-08T03:17:48Z,6280000,7.0,19.0,1,left,J. Nwora driving Layup (2 PTS),[1629670],1610612749.0,MIL,driving,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,2.01,Made,2.0,,,,,,,,,,,,,,,,,
631,PT03M51.00S,2022-11-08T03:17:52.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,111,88,2022-11-08T03:17:52Z,6290000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT03M51.00S,2022-11-08T03:18:58.6Z,4,REGULAR,substitution,out,[],1630168,,,1610612737,111,88,2022-11-08T03:19:29Z,6300000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT03M51.00S,2022-11-08T03:18:58.6Z,4,REGULAR,substitution,out,[],1627749,,,1610612737,111,88,2022-11-08T03:19:29Z,6310000,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT03M51.00S,2022-11-08T03:18:58.6Z,4,REGULAR,substitution,out,[],201588,,,1610612737,111,88,2022-11-08T03:19:29Z,6320000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT03M51.00S,2022-11-08T03:18:58.6Z,4,REGULAR,substitution,in,[],1626163,,,1610612737,111,88,2022-11-08T03:19:29Z,6330000,,,0,,SUB in: F. Kaminsky,[1626163],1610612737.0,ATL,,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT03M51.00S,2022-11-08T03:18:58.6Z,4,REGULAR,substitution,in,[],1630235,,,1610612737,111,88,2022-11-08T03:19:29Z,6340000,,,0,,SUB in: T. Forrest,[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT03M51.00S,2022-11-08T03:18:58.6Z,4,REGULAR,substitution,in,[],203648,,,1610612737,111,88,2022-11-08T03:19:29Z,6350000,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT03M43.00S,2022-11-08T03:19:33.7Z,4,REGULAR,2pt,Jump Shot,[],203200,76.69185282522996,68.62745098039215,1610612737,111,88,2022-11-08T03:19:40Z,6360000,93.0,167.0,1,right,MISS J. Holiday 19' step back Shot,[203200],1610612737.0,ATL,step back,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right Center,19.08,Missed,,,,,,,,,,,,,,,,,,
639,PT03M40.00S,2022-11-08T03:19:36.7Z,4,REGULAR,rebound,defensive,[],1630699,,,1610612749,111,88,2022-11-08T03:19:40Z,6370000,,,0,,M. Beauchamp REBOUND (Off:0 Def:1),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,638.0,1.0,1.0,0.0,,,,,,,
640,PT03M34.00S,2022-11-08T03:19:44.9Z,4,REGULAR,foul,personal,['2freethrow'],1626163,,,1610612749,111,88,2022-11-08T03:20:02Z,6380000,,,0,,F. Kaminsky shooting personal FOUL (1 PF) (Beauchamp 2 FT),"[1626163, 1630699]",1610612737.0,ATL,shooting,,,Kaminsky,F. Kaminsky,,,,,Restricted Area,0-8 Center,,,,,,,2882.0,,,,,,,,,,1.0,0.0,Beauchamp,1630699.0
642,PT03M34.00S,2022-11-08T03:20:06.8Z,4,REGULAR,freethrow,1 of 2,[],1630699,,,1610612749,111,88,2022-11-08T03:20:06Z,6400000,,,0,,MISS M. Beauchamp Free Throw 1 of 2,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
643,PT03M34.00S,2022-11-08T03:20:06.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,111,88,2022-11-08T03:20:06Z,6410000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,642.0,,,,,,,,,,
644,PT03M34.00S,2022-11-08T03:20:19.9Z,4,REGULAR,freethrow,2 of 2,[],1630699,,,1610612749,111,89,2022-11-08T03:20:19Z,6420000,,,0,,M. Beauchamp Free Throw 2 of 2 (1 PTS),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
645,PT03M20.00S,2022-11-08T03:20:35.8Z,4,REGULAR,2pt,Jump Shot,[],1631100,84.57621550591328,75.98039215686273,1610612737,113,89,2022-11-08T03:20:42Z,6430000,130.0,92.0,1,right,A. Griffin 15' pullup Jump Shot (24 PTS) (T. Forrest 1 AST),"[1631100, 1630235]",1610612737.0,ATL,pullup,,,Griffin,A. Griffin,,,,,Mid-Range,8-16 Right,15.95,Made,24.0,T. Forrest,1630235.0,1.0,,,,,,,,,,,,,,
647,PT02M57.00S,2022-11-08T03:20:58.7Z,4,REGULAR,3pt,Jump Shot,[],1630699,32.276609724047304,44.6078431372549,1610612749,113,92,2022-11-08T03:21:04Z,6450000,27.0,251.0,1,left,M. Beauchamp 25' 3PT pullup (4 PTS),[1630699],1610612749.0,MIL,pullup,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Center,25.23,Made,4.0,,,,,,,,,,,,,,,,,
648,PT02M39.00S,2022-11-08T03:21:16.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630235,85.89027595269383,49.50980392156863,1610612737,113,92,2022-11-08T03:21:25Z,6460000,-2.0,80.0,1,right,MISS T. Forrest 8' driving floating Shot,[1630235],1610612737.0,ATL,driving floating,,,Forrest,T. Forrest,,,,,In The Paint (Non-RA),8-16 Center,8.01,Missed,,,,,,,,,,,,,,,,,,
649,PT02M36.00S,2022-11-08T03:21:19.5Z,4,REGULAR,rebound,defensive,[],1629670,,,1610612749,113,92,2022-11-08T03:21:25Z,6470000,,,0,,J. Nwora REBOUND (Off:1 Def:5),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,648.0,6.0,5.0,1.0,,,,,,,
650,PT02M32.00S,2022-11-08T03:21:26.2Z,4,REGULAR,foul,personal,[],1630235,,,1610612749,113,92,2022-11-08T03:21:32Z,6480000,,,0,,T. Forrest personal FOUL (1 PF),"[1630235, 1629670]",1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,Above the Break 3,24+ Center,,,,,,,2882.0,,,,,,,,,,1.0,0.0,Nwora,1629670.0
652,PT02M32.00S,2022-11-08T03:21:34.6Z,4,REGULAR,substitution,out,[],1630552,,,1610612749,113,92,2022-11-08T03:21:42Z,6500000,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT02M32.00S,2022-11-08T03:21:34.6Z,4,REGULAR,substitution,out,[],203200,,,1610612749,113,92,2022-11-08T03:21:42Z,6510000,,,0,,SUB out: J. Holiday,[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT02M32.00S,2022-11-08T03:21:34.6Z,4,REGULAR,substitution,out,[],1631100,,,1610612749,113,92,2022-11-08T03:21:42Z,6520000,,,0,,SUB out: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT02M32.00S,2022-11-08T03:21:34.6Z,4,REGULAR,substitution,in,[],1629633,,,1610612749,113,92,2022-11-08T03:21:42Z,6530000,,,0,,SUB in: J. Culver,[1629633],1610612737.0,ATL,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT02M32.00S,2022-11-08T03:21:34.6Z,4,REGULAR,substitution,in,[],1631213,,,1610612749,113,92,2022-11-08T03:21:42Z,6540000,,,0,,SUB in: T. Martin,[1631213],1610612737.0,ATL,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT02M32.00S,2022-11-08T03:21:34.6Z,4,REGULAR,substitution,in,[],1630249,,,1610612749,113,92,2022-11-08T03:21:42Z,6550000,,,0,,SUB in: V. Krejci,[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT02M20.00S,2022-11-08T03:22:03.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201586,6.1268068331143235,50.0,1610612749,113,94,2022-11-08T03:22:09Z,6560000,0.0,5.0,1,left,S. Ibaka Layup (4 PTS),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,Restricted Area,0-8 Center,0.51,Made,4.0,,,,,,,,,,,,,,,,,
659,PT01M56.00S,2022-11-08T03:22:27.0Z,4,REGULAR,3pt,Jump Shot,[],1630249,76.95466491458606,8.823529411764707,1610612737,116,94,2022-11-08T03:22:35Z,6570000,-206.0,164.0,1,right,V. Krejci 26' 3PT pullup (3 PTS),[1630249],1610612737.0,ATL,pullup,,,Krejci,V. Krejci,,,,,Above the Break 3,24+ Left Center,26.33,Made,3.0,,,,,,,,,,,,,,,,,
660,PT01M43.00S,2022-11-08T03:22:42.1Z,4,REGULAR,3pt,Jump Shot,[],1630572,8.360709592641262,4.411764705882353,1610612749,116,94,2022-11-08T03:22:49Z,6580000,228.0,26.0,1,left,MISS S. Mamukelashvili 3PT,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,Right Corner 3,24+ Right,22.94,Missed,,,,,,,,,,,,,,,,,,
661,PT01M41.00S,2022-11-08T03:22:44.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612737,116,94,2022-11-08T03:22:49Z,6590000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,660.0,,,,,,,,,,
663,PT01M31.00S,2022-11-08T03:23:04.4Z,4,REGULAR,foul,personal,['2freethrow'],1629670,,,1610612737,116,94,2022-11-08T03:24:05Z,6610000,,,0,,J. Nwora shooting personal FOUL (2 PF) (Culver 2 FT),"[1629670, 1629633]",1610612749.0,MIL,shooting,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,,,,,,,2882.0,,,,,,,,,,2.0,0.0,Culver,1629633.0
665,PT01M31.00S,2022-11-08T03:23:24.6Z,4,REGULAR,freethrow,1 of 2,[],1629633,,,1610612737,117,94,2022-11-08T03:23:42Z,6630000,,,0,,J. Culver Free Throw 1 of 2 (1 PTS),[1629633],1610612737.0,ATL,,,,Culver,J. Culver,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
666,PT01M31.00S,2022-11-08T03:23:24.6Z,4,REGULAR,freethrow,2 of 2,[],1629633,,,1610612737,117,94,2022-11-08T03:23:42Z,6640000,,,0,,MISS J. Culver Free Throw 2 of 2,[1629633],1610612737.0,ATL,,,,Culver,J. Culver,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
667,PT01M29.00S,2022-11-08T03:23:26.6Z,4,REGULAR,rebound,offensive,[],1629633,,,1610612737,117,94,2022-11-08T03:23:42Z,6650000,,,0,,J. Culver REBOUND (Off:1 Def:0),[1629633],1610612737.0,ATL,,,,Culver,J. Culver,,,,,,,,,,,,,,,,666.0,1.0,0.0,1.0,,,,,,,
668,PT01M28.00S,2022-11-08T03:23:40.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629633,92.19776609724047,51.225490196078425,1610612737,117,94,2022-11-08T03:23:50Z,6660000,6.0,21.0,1,right,MISS J. Culver putback Layup,[1629633],1610612737.0,ATL,putback,,,Culver,J. Culver,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,,
669,PT01M25.00S,2022-11-08T03:23:43.3Z,4,REGULAR,rebound,defensive,[],201586,,,1610612749,117,94,2022-11-08T03:23:50Z,6670000,,,0,,S. Ibaka REBOUND (Off:1 Def:2),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,Restricted Area,0-8 Center,,,,,,,,,,668.0,3.0,2.0,1.0,,,,,,,
670,PT01M15.00S,2022-11-08T03:23:54.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626163,,,1610612749,117,94,2022-11-08T03:24:17Z,6680000,,,0,,F. Kaminsky shooting personal FOUL (2 PF) (Nwora 2 FT),"[1626163, 1629670]",1610612737.0,ATL,shooting,,,Kaminsky,F. Kaminsky,,,,,Restricted Area,0-8 Center,,,,,,,1198.0,,,,,,,,,,2.0,0.0,Nwora,1629670.0
672,PT01M15.00S,2022-11-08T03:24:17.9Z,4,REGULAR,freethrow,1 of 2,[],1629670,,,1610612749,117,95,2022-11-08T03:24:17Z,6700000,,,0,,J. Nwora Free Throw 1 of 2 (3 PTS),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
673,PT01M15.00S,2022-11-08T03:24:29.6Z,4,REGULAR,freethrow,2 of 2,[],1629670,,,1610612749,117,96,2022-11-08T03:24:29Z,6710000,,,0,,J. Nwora Free Throw 2 of 2 (4 PTS),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
674,PT00M53.50S,2022-11-08T03:24:53.2Z,4,REGULAR,3pt,Jump Shot,[],1630249,73.80091984231275,13.23529411764706,1610612737,117,96,2022-11-08T03:24:59Z,6720000,-184.0,194.0,1,right,MISS V. Krejci 26' 3PT,[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,Above the Break 3,24+ Left Center,26.71,Missed,,,,,,,,,,,,,,,,,,
675,PT00M51.30S,2022-11-08T03:24:55.4Z,4,REGULAR,rebound,defensive,[],1630699,,,1610612749,117,96,2022-11-08T03:24:59Z,6730000,,,0,,M. Beauchamp REBOUND (Off:0 Def:2),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,674.0,2.0,2.0,0.0,,,,,,,
676,PT00M42.60S,2022-11-08T03:25:04.9Z,4,REGULAR,3pt,Jump Shot,[],1630699,30.042706964520367,35.53921568627451,1610612749,117,96,2022-11-08T03:30:42Z,6740000,72.0,230.0,1,left,MISS M. Beauchamp 24' step back 3PT,[1630699],1610612749.0,MIL,step back,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Center,24.1,Missed,,,,,,,,,,,,,,,,,,
677,PT00M39.40S,2022-11-08T03:25:08.1Z,4,REGULAR,rebound,defensive,[],1630249,,,1610612737,117,96,2022-11-08T03:25:10Z,6750000,,,0,,V. Krejci REBOUND (Off:0 Def:1),[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,Above the Break 3,24+ Center,,,,,,,,,,676.0,1.0,1.0,0.0,,,,,,,
678,PT00M26.60S,2022-11-08T03:25:20.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626163,92.59198423127464,50.245098039215684,1610612737,117,96,2022-11-08T03:25:28Z,6760000,1.0,17.0,1,right,MISS F. Kaminsky cutting Layup,[1626163],1610612737.0,ATL,cutting,,,Kaminsky,F. Kaminsky,,,,,Restricted Area,0-8 Center,1.71,Missed,,,,,,,,,,,,,,,,,,
679,PT00M23.50S,2022-11-08T03:25:24.0Z,4,REGULAR,rebound,defensive,[],201586,,,1610612749,117,96,2022-11-08T03:25:28Z,6770000,,,0,,S. Ibaka REBOUND (Off:1 Def:3),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,Restricted Area,0-8 Center,,,,,,,,,,678.0,4.0,3.0,1.0,,,,,,,
680,PT00M18.50S,2022-11-08T03:25:29.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630572,5.206964520367937,49.50980392156863,1610612749,117,98,2022-11-08T03:25:36Z,6780000,2.0,-4.0,1,left,S. Mamukelashvili cutting DUNK (2 PTS) (T. Antetokounmpo 1 AST),"[1630572, 203648]",1610612749.0,MIL,cutting,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,0.44,Made,2.0,T. Antetokounmpo,203648.0,1.0,,,,,,,,,,,,,,
682,PT00M00.00S,2022-11-08T03:25:55.3Z,4,REGULAR,period,end,[],0,,,1610612737,117,98,2022-11-08T03:25:55Z,6800000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M00.00S,2022-11-08T03:25:57.2Z,4,REGULAR,game,end,[],0,,,0,117,98,2022-11-08T03:25:57Z,6810000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
