actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,shotDistance,shotResult,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
503,PT06M44.00S,2023-04-09T21:24:29.1Z,4,REGULAR,freethrow,1 of 1,[],1631172,,,1610612760,103,83,2023-04-09T21:24:29Z,4930000,False,,,0,,O. Dieng Free Throw 1 of 1 (17 PTS),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,
504,PT06M30.00S,2023-04-09T21:24:51.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631254,88.78120893561103,44.36274509803921,1610612763,103,85,2023-04-09T21:27:41Z,4940000,False,-28.0,53.0,1,right,K. Lofton Jr. 6' driving Layup (31 PTS) (J. Gilyard 7 AST),"[1631254, 1631367]",1610612763.0,MEM,driving,,,Lofton Jr.,K. Lofton Jr.,,,,,In The Paint (Non-RA),0-8 Center,,6.0,Made,31.0,,,,,,,,,,,,,,J. Gilyard,1631367.0,7.0
506,PT06M30.00S,2023-04-09T21:24:54.6Z,4,REGULAR,foul,personal,['1freethrow'],1630526,,,1610612763,103,85,2023-04-09T21:25:01Z,4960000,False,,,0,,J. Robinson-Earl shooting personal FOUL (3 PF) (Lofton Jr. 1 FT),"[1630526, 1631254]",1610612760.0,OKC,shooting,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),0-8 Center,202007.0,,,,3.0,0.0,Lofton Jr.,1631254.0,,,,,,,,,,,,
508,PT06M30.00S,2023-04-09T21:25:17.3Z,4,REGULAR,freethrow,1 of 1,[],1631254,,,1610612763,103,85,2023-04-09T21:25:27Z,4980000,False,,,0,,MISS K. Lofton Jr. Free Throw 1 of 1,[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
509,PT06M29.00S,2023-04-09T21:25:18.3Z,4,REGULAR,rebound,defensive,[],1630526,,,1610612760,103,85,2023-04-09T21:25:27Z,4990000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:7),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,508.0,8.0,7.0,1.0,,,,,
511,PT06M14.00S,2023-04-09T21:25:45.4Z,4,REGULAR,turnover,out-of-bounds,[],1630544,,,1610612760,103,85,2023-04-09T21:27:03Z,5010000,False,,,0,,T. Mann bad pass out-of-bounds TURNOVER (5 TO),[1630544],1610612760.0,OKC,bad pass,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,202007.0,,,,,,,,5.0,,,,,,,,,,,
512,PT06M03.00S,2023-04-09T21:25:58.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631223,81.42247043363994,4.166666666666666,1610612763,103,85,2023-04-09T21:26:17Z,5020000,False,-229.0,122.0,1,right,MISS D. Roddy 25' 3PT,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Left Center,,25.97,Missed,,,,,,,,,,,,,,,,,
513,PT06M01.00S,2023-04-09T21:26:00.6Z,4,REGULAR,rebound,defensive,[],1631172,,,1610612760,103,85,2023-04-09T21:26:00Z,5030000,False,,,0,,O. Dieng REBOUND (Off:1 Def:5),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,512.0,6.0,5.0,1.0,,,,,
516,PT05M53.00S,2023-04-09T21:26:08.2Z,4,REGULAR,3pt,Jump Shot,[],1630526,15.982260183968464,3.1862745098039214,1610612760,103,85,2023-04-09T21:26:19Z,5040000,False,234.0,98.0,1,left,MISS J. Robinson-Earl 25' 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Right Center,,25.37,Missed,,,,,,,,,,,,,,,,,
517,PT05M50.00S,2023-04-09T21:26:11.2Z,4,REGULAR,rebound,defensive,[],1630533,,,1610612763,103,85,2023-04-09T21:26:19Z,5050000,False,,,0,,Z. Williams REBOUND (Off:1 Def:3),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,516.0,4.0,3.0,1.0,,,,,
518,PT05M41.00S,2023-04-09T21:26:24.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631254,93.24901445466492,49.01960784313725,1610612763,103,87,2023-04-09T21:29:12Z,5060000,False,-5.0,11.0,1,right,K. Lofton Jr. driving Layup (33 PTS) (Z. Williams 9 AST),"[1631254, 1630533]",1610612763.0,MEM,driving,,,Lofton Jr.,K. Lofton Jr.,,,,,Restricted Area,0-8 Center,,1.2,Made,33.0,,,,,,,,,,,,,,Z. Williams,1630533.0,9.0
520,PT05M41.00S,2023-04-09T21:26:29.2Z,4,REGULAR,foul,personal,['1freethrow'],1630526,,,1610612763,103,87,2023-04-09T21:26:40Z,5080000,False,,,0,,J. Robinson-Earl shooting personal FOUL (4 PF) (Lofton Jr. 1 FT),"[1630526, 1631254]",1610612760.0,OKC,shooting,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,2882.0,,,,4.0,0.0,Lofton Jr.,1631254.0,,,,,,,,,,,,
522,PT05M41.00S,2023-04-09T21:26:58.0Z,4,REGULAR,freethrow,1 of 1,[],1631254,,,1610612763,103,87,2023-04-09T21:27:00Z,5100000,False,,,0,,MISS K. Lofton Jr. Free Throw 1 of 1,[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
523,PT05M37.00S,2023-04-09T21:27:02.0Z,4,REGULAR,rebound,defensive,[],1630846,,,1610612760,103,87,2023-04-09T21:27:00Z,5110000,False,,,0,,O. Sarr REBOUND (Off:1 Def:12),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,522.0,13.0,12.0,1.0,,,,,
524,PT05M28.00S,2023-04-09T21:27:10.2Z,4,REGULAR,foul,personal,['2freethrow'],1631246,,,1610612760,103,87,2023-04-09T21:27:16Z,5120000,False,,,0,,V. Williams Jr. shooting personal FOUL (4 PF) (Sarr 2 FT),"[1631246, 1630846]",1610612763.0,MEM,shooting,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,2882.0,,,,4.0,0.0,Sarr,1630846.0,,,,,,,,,,,,
526,PT05M28.00S,2023-04-09T21:27:33.3Z,4,REGULAR,freethrow,1 of 2,[],1630846,,,1610612760,104,87,2023-04-09T21:27:50Z,5140000,False,,,0,,O. Sarr Free Throw 1 of 2 (18 PTS),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,
527,PT05M28.00S,2023-04-09T21:27:33.3Z,4,REGULAR,freethrow,2 of 2,[],1630846,,,1610612760,104,87,2023-04-09T21:27:50Z,5150000,False,,,0,,MISS O. Sarr Free Throw 2 of 2,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
528,PT05M27.00S,2023-04-09T21:27:34.3Z,4,REGULAR,rebound,defensive,[],1631254,,,1610612763,104,87,2023-04-09T21:27:50Z,5160000,False,,,0,,K. Lofton Jr. REBOUND (Off:5 Def:6),[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,,,,,,,,,,,,,,527.0,11.0,6.0,5.0,,,,,
529,PT05M21.00S,2023-04-09T21:27:54.9Z,4,REGULAR,foul,personal,['2freethrow'],1630526,,,1610612763,104,87,2023-04-09T21:28:02Z,5170000,False,,,0,,J. Robinson-Earl shooting personal FOUL (5 PF) (Williams 2 FT),"[1630526, 1630533]",1610612760.0,OKC,shooting,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,2882.0,,,,5.0,0.0,Williams,1630533.0,,,,,,,,,,,,
531,PT05M21.00S,2023-04-09T21:28:23.5Z,4,REGULAR,freethrow,1 of 2,[],1630533,,,1610612763,104,88,2023-04-09T21:28:23Z,5190000,False,,,0,,Z. Williams Free Throw 1 of 2 (23 PTS),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,
532,PT05M21.00S,2023-04-09T21:28:41.3Z,4,REGULAR,freethrow,2 of 2,[],1630533,,,1610612763,104,89,2023-04-09T21:28:41Z,5200000,False,,,0,,Z. Williams Free Throw 2 of 2 (24 PTS),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,
533,PT04M59.00S,2023-04-09T21:29:04.6Z,4,REGULAR,3pt,Jump Shot,[],1631172,29.25427069645204,71.07843137254902,1610612760,104,89,2023-04-09T21:29:09Z,5210000,False,-105.0,222.0,1,left,MISS O. Dieng 24' 3PT,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Left Center,,24.62,Missed,,,,,,,,,,,,,,,,,
534,PT04M56.00S,2023-04-09T21:29:07.6Z,4,REGULAR,rebound,defensive,[],1631246,,,1610612763,104,89,2023-04-09T21:29:09Z,5220000,False,,,0,,V. Williams Jr. REBOUND (Off:2 Def:6),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,533.0,8.0,6.0,2.0,,,,,
535,PT04M55.00S,2023-04-09T21:29:09.3Z,4,REGULAR,turnover,out-of-bounds,[],1631246,,,1610612763,104,89,2023-04-09T21:29:15Z,5230000,False,,,0,,V. Williams Jr. bad pass out-of-bounds TURNOVER (4 TO),[1631246],1610612763.0,MEM,bad pass,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Left Center,2882.0,,,,,,,,4.0,,,,,,,,,,,
536,PT04M55.00S,2023-04-09T21:29:14.7Z,4,REGULAR,substitution,out,[],1630533,,,1610612760,104,89,2023-04-09T21:29:22Z,5240000,False,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT04M55.00S,2023-04-09T21:29:14.7Z,4,REGULAR,substitution,in,[],1629723,,,1610612760,104,89,2023-04-09T21:29:22Z,5250000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT04M41.00S,2023-04-09T21:29:44.5Z,4,REGULAR,foul,personal,[],1631246,,,1610612760,104,89,2023-04-09T21:29:48Z,5260000,False,,,0,,V. Williams Jr. personal FOUL (5 PF),"[1631246, 1630544]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Mid-Range,8-16 Left,2002.0,,,,5.0,0.0,Mann,1630544.0,,,,,,,,,,,,
540,PT04M30.00S,2023-04-09T21:30:10.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631172,8.886333771353483,47.05882352941176,1610612760,106,89,2023-04-09T21:30:21Z,5280000,False,15.0,31.0,1,left,O. Dieng driving floating Jump Shot (19 PTS) (T. Mann 11 AST),"[1631172, 1630544]",1610612760.0,OKC,driving floating,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,,3.43,Made,19.0,,,,,,,,,,,,,,T. Mann,1630544.0,11.0
542,PT04M17.00S,2023-04-09T21:30:29.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630526,,,1610612763,106,89,2023-04-09T21:30:35Z,5300000,False,,,0,,J. Robinson-Earl personal FOUL (6 PF) (Lofton Jr. 2 FT),"[1630526, 1631254]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,16-24 Right Center,202007.0,,,,6.0,0.0,Lofton Jr.,1631254.0,,,,,,,,,,,,
544,PT04M17.00S,2023-04-09T21:30:36.1Z,4,REGULAR,substitution,out,[],1630526,,,1610612763,106,89,2023-04-09T21:30:41Z,5320000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT04M17.00S,2023-04-09T21:30:36.1Z,4,REGULAR,substitution,in,[],1630322,,,1610612763,106,89,2023-04-09T21:30:41Z,5330000,False,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT04M17.00S,2023-04-09T21:31:00.6Z,4,REGULAR,freethrow,1 of 2,[],1631254,,,1610612763,106,90,2023-04-09T21:31:18Z,5340000,False,,,0,,K. Lofton Jr. Free Throw 1 of 2 (34 PTS),[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,,,,,Made,34.0,,,,,,,,,,,,,,,,
547,PT04M17.00S,2023-04-09T21:31:00.6Z,4,REGULAR,freethrow,2 of 2,[],1631254,,,1610612763,106,90,2023-04-09T21:31:18Z,5350000,False,,,0,,MISS K. Lofton Jr. Free Throw 2 of 2,[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
548,PT04M15.00S,2023-04-09T21:31:02.6Z,4,REGULAR,rebound,defensive,[],1631172,,,1610612760,106,90,2023-04-09T21:31:18Z,5360000,False,,,0,,O. Dieng REBOUND (Off:1 Def:6),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,547.0,7.0,6.0,1.0,,,,,
549,PT04M03.00S,2023-04-09T21:31:29.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630846,5.601182654402102,51.225490196078425,1610612760,108,90,2023-04-09T21:31:32Z,5370000,False,-6.0,0.0,1,left,O. Sarr DUNK (20 PTS) (T. Mann 12 AST),"[1630846, 1630544]",1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,Restricted Area,0-8 Center,,0.61,Made,20.0,,,,,,,,,,,,,,T. Mann,1630544.0,12.0
551,PT03M48.00S,2023-04-09T21:31:44.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631254,93.51182654402102,47.05882352941176,1610612763,108,92,2023-04-09T21:31:46Z,5390000,False,-15.0,8.0,1,right,K. Lofton Jr. Layup (36 PTS) (J. Konchar 3 AST),"[1631254, 1629723]",1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,Restricted Area,0-8 Center,,1.7,Made,36.0,,,,,,,,,,,,,,J. Konchar,1629723.0,3.0
553,PT03M35.00S,2023-04-09T21:31:56.3Z,4,REGULAR,3pt,Jump Shot,[],1630322,33.065045992115635,52.69607843137255,1610612760,108,92,2023-04-09T21:32:03Z,5410000,False,-13.0,258.0,1,left,MISS L. Waters III 25' 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Center,,25.87,Missed,,,,,,,,,,,,,,,,,
554,PT03M32.00S,2023-04-09T21:31:59.3Z,4,REGULAR,rebound,offensive,[],1630846,,,1610612760,108,92,2023-04-09T21:32:03Z,5420000,False,,,0,,O. Sarr REBOUND (Off:2 Def:12),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,553.0,14.0,12.0,2.0,,,,,
555,PT03M32.00S,2023-04-09T21:32:01.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630846,5.590000152587891,50.0,1610612760,108,92,2023-04-09T21:32:05Z,5430000,False,0.0,0.0,1,left,MISS O. Sarr tip Layup,[1630846],1610612760.0,OKC,tip,,,Sarr,O. Sarr,,,,,Restricted Area,0-8 Center,,0.0,Missed,,,,,,,,,,,,,,,,,
556,PT03M32.00S,2023-04-09T21:32:01.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612760,108,92,2023-04-09T21:32:05Z,5440000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,555.0,,,,,,,,
558,PT03M26.00S,2023-04-09T21:32:16.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630544,5.469776609724048,58.57843137254902,1610612760,108,92,2023-04-09T21:32:21Z,5460000,False,-43.0,-1.0,1,left,MISS T. Mann driving Layup,[1630544],1610612760.0,OKC,driving,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,4.29,Missed,,,,,,,,,,,,,,,,,
559,PT03M24.00S,2023-04-09T21:32:18.5Z,4,REGULAR,rebound,defensive,[],1631254,,,1610612763,108,92,2023-04-09T21:32:21Z,5470000,False,,,0,,K. Lofton Jr. REBOUND (Off:5 Def:7),[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,558.0,12.0,7.0,5.0,,,,,
560,PT03M20.00S,2023-04-09T21:32:23.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631223,95.22010512483574,94.36274509803921,1610612763,108,92,2023-04-09T21:34:29Z,5480000,False,222.0,-8.0,1,right,MISS D. Roddy running 3PT,[1631223],1610612763.0,MEM,running,,,Roddy,D. Roddy,,,,,Right Corner 3,24+ Right,,22.19,Missed,,,,,,,,,,,,,,,,,
561,PT03M16.00S,2023-04-09T21:32:27.1Z,4,REGULAR,rebound,defensive,[],1630846,,,1610612760,108,92,2023-04-09T21:32:27Z,5490000,False,,,0,,O. Sarr REBOUND (Off:2 Def:13),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,560.0,15.0,13.0,2.0,,,,,
562,PT03M07.00S,2023-04-09T21:32:34.7Z,4,REGULAR,3pt,Jump Shot,[],1630544,23.603810775295663,86.51960784313727,1610612760,108,92,2023-04-09T21:32:41Z,5500000,False,-183.0,169.0,1,left,MISS T. Mann 24' 3PT,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,24.91,Missed,,,,,,,,,,,,,,,,,
563,PT03M06.00S,2023-04-09T21:32:35.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612760,108,92,2023-04-09T21:33:04Z,5510000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,562.0,,,,,,,,
565,PT03M01.00S,2023-04-09T21:32:52.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630322,25.443495400788436,81.37254901960785,1610612760,108,92,2023-04-09T21:35:27Z,5530000,False,-157.0,187.0,1,left,MISS L. Waters III 24' pullup 3PT,[1630322],1610612760.0,OKC,pullup,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Left Center,,24.39,Missed,,,,,,,,,,,,,,,,,
566,PT02M58.00S,2023-04-09T21:32:55.9Z,4,REGULAR,rebound,defensive,[],1631254,,,1610612763,108,92,2023-04-09T21:32:58Z,5540000,False,,,0,,K. Lofton Jr. REBOUND (Off:5 Def:8),[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,565.0,13.0,8.0,5.0,,,,,
567,PT02M48.00S,2023-04-09T21:33:06.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631254,90.62089356110381,50.245098039215684,1610612763,108,92,2023-04-09T21:33:11Z,5550000,False,1.0,36.0,1,right,MISS K. Lofton Jr. Layup - blocked,"[1631254, 1630322]",1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,Restricted Area,0-8 Center,,3.57,Missed,,,,,,,,,,,,,Waters III,1630322.0,,,
568,PT02M48.00S,2023-04-09T21:33:06.4Z,4,REGULAR,block,,[],1630322,,,1610612763,108,92,2023-04-09T21:33:08Z,5560000,False,,,0,,L. Waters III BLOCK (1 BLK),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
569,PT02M44.00S,2023-04-09T21:33:10.4Z,4,REGULAR,rebound,offensive,[],1631254,,,1610612763,108,92,2023-04-09T21:33:11Z,5570000,False,,,0,,K. Lofton Jr. REBOUND (Off:6 Def:8),[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,567.0,14.0,8.0,6.0,,,,,
570,PT02M44.00S,2023-04-09T21:33:10.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631254,92.85479632063075,49.01960784313725,1610612763,108,94,2023-04-09T21:33:14Z,5580000,False,-5.0,15.0,1,right,K. Lofton Jr. putback Layup (38 PTS),[1631254],1610612763.0,MEM,putback,,,Lofton Jr.,K. Lofton Jr.,,,,,Restricted Area,0-8 Center,,1.55,Made,38.0,,,,,,,,,,,,,,,,
571,PT02M25.00S,2023-04-09T21:33:29.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630215,10.068988173455978,47.05882352941176,1610612760,110,94,2023-04-09T21:36:48Z,5590000,False,15.0,42.0,1,left,J. Butler driving floating Jump Shot (25 PTS),[1630215],1610612760.0,OKC,driving floating,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,4.46,Made,25.0,,,,,,,,,,,,,,,,
573,PT02M13.00S,2023-04-09T21:33:40.6Z,4,REGULAR,3pt,Jump Shot,[],1631246,92.85479632063075,3.431372549019608,1610612763,110,94,2023-04-09T21:33:46Z,5600000,False,-233.0,15.0,1,right,MISS V. Williams Jr. 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Left Corner 3,24+ Left,,23.33,Missed,,,,,,,,,,,,,,,,,
574,PT02M13.00S,2023-04-09T21:33:40.6Z,4,REGULAR,rebound,defensive,[],1631172,,,1610612760,110,94,2023-04-09T21:33:46Z,5610000,False,,,0,,O. Dieng REBOUND (Off:1 Def:7),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,573.0,8.0,7.0,1.0,,,,,
575,PT02M08.00S,2023-04-09T21:33:46.7Z,4,REGULAR,turnover,lost ball,[],1631172,,,1610612760,110,94,2023-04-09T21:33:50Z,5620000,False,,,0,,O. Dieng lost ball TURNOVER (3 TO),"[1631172, 1629723]",1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Left Center,,,,,,,,,3.0,Konchar,1629723.0,,,,,,,,,
576,PT02M08.00S,2023-04-09T21:33:46.7Z,4,REGULAR,steal,,[],1629723,,,1610612763,110,94,2023-04-09T21:33:48Z,5630000,False,,,0,,J. Konchar STEAL (2 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
577,PT02M00.00S,2023-04-09T21:33:53.4Z,4,REGULAR,turnover,bad pass,[],1631223,,,1610612763,110,94,2023-04-09T21:33:58Z,5640000,False,,,0,,D. Roddy bad pass TURNOVER (2 TO),"[1631223, 1630544]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Left Center,,,,,,,,,2.0,Mann,1630544.0,,,,,,,,,
578,PT02M00.00S,2023-04-09T21:33:53.4Z,4,REGULAR,steal,,[],1630544,,,1610612760,110,94,2023-04-09T21:33:57Z,5650000,False,,,0,,T. Mann STEAL (2 STL),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
579,PT01M55.00S,2023-04-09T21:34:00.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630846,5.469776609724048,51.470588235294116,1610612760,112,94,2023-04-09T21:34:05Z,5660000,False,-7.0,-1.0,1,left,O. Sarr alley-oop DUNK (22 PTS) (J. Butler 4 AST),"[1630846, 1630215]",1610612760.0,OKC,alley-oop,,,Sarr,O. Sarr,,,,,Restricted Area,0-8 Center,,0.75,Made,22.0,,,,,,,,,,,,,,J. Butler,1630215.0,4.0
581,PT01M40.00S,2023-04-09T21:34:21.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630846,,,1610612763,112,94,2023-04-09T21:34:51Z,5680000,False,,,0,,O. Sarr shooting personal FOUL (6 PF) (Lofton Jr. 2 FT),"[1630846, 1631254]",1610612760.0,OKC,shooting,,,Sarr,O. Sarr,,,,,Restricted Area,0-8 Center,2002.0,,,,6.0,0.0,Lofton Jr.,1631254.0,,,,,,,,,,,,
583,PT01M40.00S,2023-04-09T21:34:31.6Z,4,REGULAR,substitution,out,[],1630846,,,1610612763,112,94,2023-04-09T21:34:35Z,5700000,False,,,0,,SUB out: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT01M40.00S,2023-04-09T21:34:31.6Z,4,REGULAR,substitution,in,[],1630598,,,1610612763,112,94,2023-04-09T21:34:35Z,5710000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT01M40.00S,2023-04-09T21:34:53.5Z,4,REGULAR,freethrow,1 of 2,[],1631254,,,1610612763,112,95,2023-04-09T21:34:53Z,5720000,False,,,0,,K. Lofton Jr. Free Throw 1 of 2 (39 PTS),[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,,,,,Made,39.0,,,,,,,,,,,,,,,,
586,PT01M40.00S,2023-04-09T21:35:11.4Z,4,REGULAR,freethrow,2 of 2,[],1631254,,,1610612763,112,96,2023-04-09T21:35:11Z,5730000,False,,,0,,K. Lofton Jr. Free Throw 2 of 2 (40 PTS),[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,,,,,Made,40.0,,,,,,,,,,,,,,,,
587,PT01M26.00S,2023-04-09T21:35:28.3Z,4,REGULAR,turnover,out-of-bounds,[],1631172,,,1610612760,112,96,2023-04-09T21:35:32Z,5740000,False,,,0,,O. Dieng bad pass out-of-bounds TURNOVER (4 TO),[1631172],1610612760.0,OKC,bad pass,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Right Center,2002.0,,,,,,,,4.0,,,,,,,,,,,
588,PT01M12.00S,2023-04-09T21:35:48.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631246,92.9862023653088,45.09803921568628,1610612763,112,98,2023-04-09T21:35:52Z,5750000,False,-25.0,13.0,1,right,V. Williams Jr. cutting Layup (15 PTS) (D. Roddy 5 AST),"[1631246, 1631223]",1610612763.0,MEM,cutting,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,,2.79,Made,15.0,,,,,,,,,,,,,,D. Roddy,1631223.0,5.0
