actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
246,PT06M00.00S,2022-12-18T01:49:58.4Z,2,REGULAR,3pt,Jump Shot,[],1626145,19.136005256241788,91.91176470588235,1610612763,42,28,2022-12-18T01:50:05Z,2420000,False,-210.0,127.0,1,left,MISS T. Jones 24' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,24.53,,,,,,,,,,,
247,PT05M57.00S,2022-12-18T01:50:01.4Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,42,28,2022-12-18T01:50:05Z,2430000,False,,,0,,L. Dort REBOUND (Off:0 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,,,,246.0,,,,,,3.0,3.0,0.0,,,,,
248,PT05M39.00S,2022-12-18T01:50:19.4Z,2,REGULAR,turnover,lost ball,[],1630544,,,1610612760,42,28,2022-12-18T01:50:26Z,2440000,False,,,0,,T. Mann lost ball TURNOVER (1 TO),"[1630544, 1626145]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,Jones,1626145.0,,
249,PT05M39.00S,2022-12-18T01:50:19.4Z,2,REGULAR,steal,,[],1626145,,,1610612763,42,28,2022-12-18T01:50:20Z,2450000,False,,,0,,T. Jones STEAL (1 STL),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
250,PT05M38.00S,2022-12-18T01:50:23.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending', 'fastbreak']",1626145,5.732588699080158,47.30392156862745,1610612763,42,30,2022-12-18T01:59:48Z,2460000,False,13.0,1.0,1,left,T. Jones running Layup (5 PTS) (J. Morant 1 AST),"[1626145, 1629630]",1610612763.0,MEM,running,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,Made,,5.0,1.36,J. Morant,1629630.0,1.0,,,,,,,,
251,PT05M38.00S,2022-12-18T01:50:25.9Z,2,REGULAR,violation,defensive goaltending,[],1630598,,,1610612763,42,30,2022-12-18T01:50:39Z,2470000,False,,,0,,A. Wiggins defensive goaltending VIOLATION,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,1626300.0,,,,,,,,,,,,,,,,,,,
252,PT05M13.00S,2022-12-18T01:50:55.0Z,2,REGULAR,3pt,Jump Shot,[],1630598,64.47109067017082,28.186274509803923,1610612760,45,30,2022-12-18T01:51:08Z,2480000,False,-109.0,281.0,1,right,A. Wiggins 30' 3PT  (9 PTS) (E. Omoruyi 1 AST),"[1630598, 1630647]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,9.0,30.19,E. Omoruyi,1630647.0,1.0,,,,,,,,
254,PT04M57.00S,2022-12-18T01:51:10.0Z,2,REGULAR,3pt,Jump Shot,[],1629630,33.590670170827856,50.0,1610612763,45,30,2022-12-18T01:51:15Z,2500000,False,0.0,263.0,1,left,MISS J. Morant 26' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,26.33,,,,,,,,,,,
255,PT04M55.00S,2022-12-18T01:51:12.0Z,2,REGULAR,rebound,defensive,[],1630544,,,1610612760,45,30,2022-12-18T01:51:15Z,2510000,False,,,0,,T. Mann REBOUND (Off:0 Def:2),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,,,,,254.0,,,,,,2.0,2.0,0.0,,,,,
256,PT04M45.00S,2022-12-18T01:51:22.0Z,2,REGULAR,3pt,Jump Shot,[],1630598,68.9388961892247,13.970588235294118,1610612760,45,30,2022-12-18T01:51:30Z,2520000,False,-180.0,239.0,1,right,MISS A. Wiggins 29' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,29.97,,,,,,,,,,,
257,PT04M40.00S,2022-12-18T01:51:27.0Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,45,30,2022-12-18T01:51:30Z,2530000,False,,,0,,J. Morant REBOUND (Off:0 Def:5),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,,,,,,,256.0,,,,,,5.0,5.0,0.0,,,,,
258,PT04M37.00S,2022-12-18T01:51:30.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628415,28.991458607095925,21.323529411764707,1610612763,45,30,2022-12-18T02:01:02Z,2540000,False,143.0,220.0,1,left,MISS D. Brooks 26' running 3PT,[1628415],1610612763.0,MEM,running,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,26.26,,,,,,,,,,,
259,PT04M35.00S,2022-12-18T01:51:32.5Z,2,REGULAR,rebound,defensive,[],1631119,,,1610612760,45,30,2022-12-18T01:51:38Z,2550000,False,,,0,,J. Williams REBOUND (Off:0 Def:4),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,258.0,,,,,,4.0,4.0,0.0,,,,,
260,PT04M35.00S,2022-12-18T01:51:40.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,45,30,2022-12-18T01:51:49Z,2560000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M35.00S,2022-12-18T01:54:00.2Z,2,REGULAR,substitution,out,[],1631119,,,1610612760,45,30,2022-12-18T01:54:25Z,2570000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M35.00S,2022-12-18T01:54:00.2Z,2,REGULAR,substitution,out,[],1630598,,,1610612760,45,30,2022-12-18T01:54:25Z,2580000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M35.00S,2022-12-18T01:54:00.2Z,2,REGULAR,substitution,out,[],1630544,,,1610612760,45,30,2022-12-18T01:54:25Z,2590000,False,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M35.00S,2022-12-18T01:54:00.2Z,2,REGULAR,substitution,out,[],1630647,,,1610612760,45,30,2022-12-18T01:54:25Z,2600000,False,,,0,,SUB out: E. Omoruyi,[1630647],1610612760.0,OKC,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M35.00S,2022-12-18T01:54:00.2Z,2,REGULAR,substitution,out,[],1630533,,,1610612760,45,30,2022-12-18T01:54:25Z,2610000,False,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M35.00S,2022-12-18T01:54:00.2Z,2,REGULAR,substitution,out,[],1626145,,,1610612760,45,30,2022-12-18T01:54:25Z,2620000,False,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M35.00S,2022-12-18T01:54:00.2Z,2,REGULAR,substitution,out,[],1628415,,,1610612760,45,30,2022-12-18T01:54:25Z,2630000,False,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M35.00S,2022-12-18T01:54:00.2Z,2,REGULAR,substitution,in,[],1630198,,,1610612760,45,30,2022-12-18T01:54:25Z,2640000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M35.00S,2022-12-18T01:54:00.2Z,2,REGULAR,substitution,in,[],1630197,,,1610612760,45,30,2022-12-18T01:54:25Z,2650000,False,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M35.00S,2022-12-18T01:54:00.2Z,2,REGULAR,substitution,in,[],1629026,,,1610612760,45,30,2022-12-18T01:54:25Z,2660000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M35.00S,2022-12-18T01:54:00.2Z,2,REGULAR,substitution,in,[],1631114,,,1610612760,45,30,2022-12-18T01:54:25Z,2670000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M35.00S,2022-12-18T01:54:00.2Z,2,REGULAR,substitution,in,[],1631223,,,1610612760,45,30,2022-12-18T01:54:25Z,2680000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M35.00S,2022-12-18T01:54:00.2Z,2,REGULAR,substitution,in,[],1629723,,,1610612760,45,30,2022-12-18T01:54:25Z,2690000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M35.00S,2022-12-18T01:54:00.2Z,2,REGULAR,substitution,in,[],1630583,,,1610612760,45,30,2022-12-18T01:54:25Z,2700000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M09.00S,2022-12-18T01:55:26.1Z,2,REGULAR,turnover,lost ball,[],1630198,,,1610612760,45,30,2022-12-18T01:55:30Z,2720000,False,,,0,,I. Joe lost ball TURNOVER (1 TO),"[1630198, 203500]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,Adams,203500.0,,
278,PT04M09.00S,2022-12-18T01:55:26.1Z,2,REGULAR,steal,,[],203500,,,1610612763,45,30,2022-12-18T01:55:28Z,2730000,False,,,0,,S. Adams STEAL (1 STL),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
279,PT04M06.00S,2022-12-18T01:55:29.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629630,7.703679369250986,49.754901960784316,1610612763,45,30,2022-12-18T01:55:35Z,2740000,False,1.0,20.0,1,left,MISS J. Morant running Layup,[1629630],1610612763.0,MEM,running,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.99,,,,,,,,,,,
280,PT04M04.00S,2022-12-18T01:55:31.2Z,2,REGULAR,rebound,defensive,[],1630198,,,1610612760,45,30,2022-12-18T01:55:35Z,2750000,False,,,0,,I. Joe REBOUND (Off:0 Def:3),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,,,,,,,279.0,,,,,,3.0,3.0,0.0,,,,,
281,PT03M58.00S,2022-12-18T01:55:36.2Z,2,REGULAR,3pt,Jump Shot,[],1629652,97.05978975032852,4.166666666666666,1610612760,48,30,2022-12-18T01:55:41Z,2760000,False,-229.0,-25.0,1,right,L. Dort 3PT  (13 PTS) (K. Williams 4 AST),"[1629652, 1629026]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,,,,,,Made,,13.0,23.05,K. Williams,1629026.0,4.0,,,,,,,,
283,PT03M40.00S,2022-12-18T01:55:53.8Z,2,REGULAR,3pt,Jump Shot,[],1629723,11.12023653088042,3.6764705882352944,1610612763,48,33,2022-12-18T01:55:58Z,2780000,False,232.0,52.0,1,left,J. Konchar 3PT  (3 PTS) (J. Morant 2 AST),"[1629723, 1629630]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Right Corner 3,24+ Right,,,,,,Made,,3.0,23.74,J. Morant,1629630.0,2.0,,,,,,,,
285,PT03M26.00S,2022-12-18T01:56:07.9Z,2,REGULAR,2pt,Jump Shot,[],1631114,78.66294349540078,33.57843137254902,1610612760,48,33,2022-12-18T01:56:13Z,2800000,False,-82.0,148.0,1,right,MISS J. Williams 16' pullup Shot,[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,,16.93,,,,,,,,,,,
286,PT03M23.00S,2022-12-18T01:56:10.9Z,2,REGULAR,rebound,defensive,[],1631223,,,1610612763,48,33,2022-12-18T01:56:13Z,2810000,False,,,0,,D. Roddy REBOUND (Off:0 Def:3),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Mid-Range,16-24 Left Center,,,,,,,285.0,,,,,,3.0,3.0,0.0,,,,,
287,PT03M19.00S,2022-12-18T01:56:15.5Z,2,REGULAR,turnover,bad pass,[],1629630,,,1610612763,48,33,2022-12-18T01:56:19Z,2820000,False,,,0,,J. Morant bad pass TURNOVER (2 TO),"[1629630, 1630198]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2.0,Joe,1630198.0,,
288,PT03M19.00S,2022-12-18T01:56:15.5Z,2,REGULAR,steal,,[],1630198,,,1610612760,48,33,2022-12-18T01:56:17Z,2830000,False,,,0,,I. Joe STEAL (1 STL),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
289,PT03M09.00S,2022-12-18T01:56:25.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630197,67.49342969776609,30.14705882352941,1610612760,51,33,2022-12-18T01:56:29Z,2840000,False,-99.0,253.0,1,right,A. Pokusevski 27' 3PT  (3 PTS) (L. Dort 2 AST),"[1630197, 1629652]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,3.0,27.19,L. Dort,1629652.0,2.0,,,,,,,,
291,PT02M58.00S,2022-12-18T01:56:40.4Z,2,REGULAR,foul,personal,[],1629652,,,1610612763,51,33,2022-12-18T01:56:45Z,2860000,False,,,0,,L. Dort personal FOUL (1 PF),"[1629652, 1630583]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,1627963.0,1.0,0.0,Aldama,1630583.0,,,,,,,,,,,,,,,
293,PT02M53.00S,2022-12-18T01:57:11.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629026,,,1610612763,51,33,2022-12-18T01:57:24Z,2880000,False,,,0,,K. Williams personal FOUL (2 PF) (Aldama 2 FT),"[1629026, 1630583]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Right Center,1626300.0,2.0,0.0,Aldama,1630583.0,,,,,,,,,,,,,,,
295,PT02M53.00S,2022-12-18T01:57:29.0Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1629026,,,1610612763,51,33,2022-12-18T01:57:36Z,2900000,False,,,0,,K. Williams technical FOUL (1 Tech),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,101284.0,2.0,1.0,,,,,,,,,,,,,,,,,
296,PT02M53.00S,2022-12-18T01:57:37.2Z,2,REGULAR,freethrow,1 of 1,[],1629630,,,1610612763,51,33,2022-12-18T01:57:37Z,2910000,False,,,0,,MISS J. Morant technical Free Throw 1 of 1,[1629630],1610612763.0,MEM,technical,,,Morant,J. Morant,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
297,PT02M53.00S,2022-12-18T01:57:37.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,51,33,2022-12-18T01:57:37Z,2920000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,296.0,,,,,,,,,,,,,
298,PT02M53.00S,2022-12-18T01:57:55.9Z,2,REGULAR,freethrow,1 of 2,[],1630583,,,1610612763,51,34,2022-12-18T01:57:55Z,2930000,False,,,0,,S. Aldama Free Throw 1 of 2 (1 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,Made,,1.0,,,,,,,,,,,,
299,PT02M53.00S,2022-12-18T01:58:06.5Z,2,REGULAR,freethrow,2 of 2,[],1630583,,,1610612763,51,35,2022-12-18T01:58:06Z,2940000,False,,,0,,S. Aldama Free Throw 2 of 2 (2 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,Made,,2.0,,,,,,,,,,,,
300,PT02M42.00S,2022-12-18T01:58:17.8Z,2,REGULAR,3pt,Jump Shot,[],1629026,76.2976346911958,84.06862745098039,1610612760,54,35,2022-12-18T01:58:22Z,2950000,False,170.0,170.0,1,right,K. Williams 24' 3PT  (9 PTS) (L. Dort 3 AST),"[1629026, 1629652]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,9.0,24.08,L. Dort,1629652.0,3.0,,,,,,,,
302,PT02M30.00S,2022-12-18T01:58:29.7Z,2,REGULAR,3pt,Jump Shot,[],1629630,29.911300919842315,26.96078431372549,1610612763,54,35,2022-12-18T02:12:09Z,2970000,False,115.0,229.0,1,left,MISS J. Morant 25' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.61,,,,,,,,,,,
303,PT02M25.00S,2022-12-18T01:58:34.7Z,2,REGULAR,rebound,defensive,[],1630197,,,1610612760,54,35,2022-12-18T01:58:38Z,2980000,False,,,0,,A. Pokusevski REBOUND (Off:0 Def:4),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Right Center,,,,,,,302.0,,,,,,4.0,4.0,0.0,,,,,
304,PT02M12.00S,2022-12-18T01:58:47.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630197,92.72339027595268,46.07843137254902,1610612760,54,35,2022-12-18T02:12:43Z,2990000,False,-20.0,16.0,1,right,MISS A. Pokusevski driving finger roll Layup,[1630197],1610612760.0,OKC,driving finger roll,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.52,,,,,,,,,,,
305,PT02M11.00S,2022-12-18T01:58:48.5Z,2,REGULAR,rebound,defensive,[],1631223,,,1610612763,54,35,2022-12-18T01:58:54Z,3000000,False,,,0,,D. Roddy REBOUND (Off:0 Def:4),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,,304.0,,,,,,4.0,4.0,0.0,,,,,
306,PT02M04.00S,2022-12-18T01:58:57.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630198,,,1610612763,54,35,2022-12-18T02:13:11Z,3010000,False,,,0,,I. Joe personal FOUL (2 PF) (Aldama 2 FT),"[1630198, 1630583]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,1627963.0,2.0,0.0,Aldama,1630583.0,,,,,,,,,,,,,,,
308,PT02M04.00S,2022-12-18T01:59:20.3Z,2,REGULAR,freethrow,1 of 2,[],1630583,,,1610612763,54,36,2022-12-18T01:59:20Z,3030000,False,,,0,,S. Aldama Free Throw 1 of 2 (3 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,Made,,3.0,,,,,,,,,,,,
309,PT02M04.00S,2022-12-18T01:59:21.0Z,2,REGULAR,substitution,out,[],1629026,,,1610612763,54,36,2022-12-18T01:59:37Z,3040000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M04.00S,2022-12-18T01:59:21.0Z,2,REGULAR,substitution,out,[],1631223,,,1610612763,54,36,2022-12-18T01:59:37Z,3050000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M04.00S,2022-12-18T01:59:21.0Z,2,REGULAR,substitution,in,[],1630647,,,1610612763,54,36,2022-12-18T01:59:37Z,3060000,False,,,0,,SUB in: E. Omoruyi,[1630647],1610612760.0,OKC,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M04.00S,2022-12-18T01:59:21.0Z,2,REGULAR,substitution,in,[],1628415,,,1610612763,54,36,2022-12-18T01:59:37Z,3070000,False,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M04.00S,2022-12-18T01:59:39.7Z,2,REGULAR,freethrow,2 of 2,[],1630583,,,1610612763,54,37,2022-12-18T01:59:39Z,3080000,False,,,0,,S. Aldama Free Throw 2 of 2 (4 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,Made,,4.0,,,,,,,,,,,,
314,PT01M49.00S,2022-12-18T01:59:56.8Z,2,REGULAR,foul,personal,['2freethrow'],1629723,,,1610612760,54,37,2022-12-18T02:00:10Z,3090000,False,,,0,,J. Konchar shooting personal FOUL (1 PF) (Omoruyi 2 FT),"[1629723, 1630647]",1610612763.0,MEM,shooting,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,1627963.0,1.0,0.0,Omoruyi,1630647.0,,,,,,,,,,,,,,,
316,PT01M49.00S,2022-12-18T02:00:23.3Z,2,REGULAR,freethrow,1 of 2,[],1630647,,,1610612760,55,37,2022-12-18T02:00:44Z,3110000,False,,,0,,E. Omoruyi Free Throw 1 of 2 (3 PTS),[1630647],1610612760.0,OKC,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,Made,,3.0,,,,,,,,,,,,
317,PT01M49.00S,2022-12-18T02:00:23.9Z,2,REGULAR,substitution,out,[],1630583,,,1610612760,55,37,2022-12-18T02:00:26Z,3120000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT01M49.00S,2022-12-18T02:00:23.9Z,2,REGULAR,substitution,in,[],1628991,,,1610612760,55,37,2022-12-18T02:00:26Z,3130000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT01M49.00S,2022-12-18T02:00:23.3Z,2,REGULAR,freethrow,2 of 2,[],1630647,,,1610612760,55,37,2022-12-18T02:00:44Z,3140000,False,,,0,,MISS E. Omoruyi Free Throw 2 of 2,[1630647],1610612760.0,OKC,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
320,PT01M47.00S,2022-12-18T02:00:25.3Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,55,37,2022-12-18T02:00:44Z,3150000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,319.0,,,,,,4.0,3.0,1.0,,,,,
321,PT01M36.00S,2022-12-18T02:00:56.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630198,,,1610612763,55,37,2022-12-18T02:01:07Z,3160000,False,,,0,,I. Joe personal FOUL (3 PF) (Adams 2 FT),"[1630198, 203500]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,In The Paint (Non-RA),0-8 Center,1627963.0,3.0,0.0,Adams,203500.0,,,,,,,,,,,,,,,
323,PT01M36.00S,2022-12-18T02:01:24.6Z,2,REGULAR,freethrow,1 of 2,[],203500,,,1610612763,55,37,2022-12-18T02:01:24Z,3180000,False,,,0,,MISS S. Adams Free Throw 1 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
324,PT01M36.00S,2022-12-18T02:01:24.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,55,37,2022-12-18T02:01:24Z,3190000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,323.0,,,,,,,,,,,,,
325,PT01M36.00S,2022-12-18T02:01:41.5Z,2,REGULAR,freethrow,2 of 2,[],203500,,,1610612763,55,38,2022-12-18T02:01:41Z,3200000,False,,,0,,S. Adams Free Throw 2 of 2 (5 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,Made,,5.0,,,,,,,,,,,,
326,PT01M24.00S,2022-12-18T02:01:54.8Z,2,REGULAR,3pt,Jump Shot,[],1630197,89.17542706964521,95.09803921568627,1610612760,55,38,2022-12-18T02:02:38Z,3210000,False,225.0,49.0,1,right,MISS A. Pokusevski 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,23.08,,,,,,,,,,,
327,PT01M21.00S,2022-12-18T02:02:25.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,55,38,2022-12-18T02:02:25Z,3220000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,326.0,,,,,,,,,,,,,
329,PT01M16.00S,2022-12-18T02:02:45.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630647,92.72339027595268,58.82352941176471,1610612760,55,38,2022-12-18T02:02:53Z,3240000,False,44.0,16.0,1,right,MISS E. Omoruyi Layup - blocked,"[1630647, 203500]",1610612760.0,OKC,,,,Omoruyi,E. Omoruyi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,4.69,,,,,,,,,,Adams,203500.0
330,PT01M16.00S,2022-12-18T02:02:45.5Z,2,REGULAR,block,,[],203500,,,1610612760,55,38,2022-12-18T02:02:47Z,3250000,False,,,0,,S. Adams BLOCK (1 BLK),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
331,PT01M14.00S,2022-12-18T02:02:47.5Z,2,REGULAR,rebound,offensive,[],1630197,,,1610612760,55,38,2022-12-18T02:02:53Z,3260000,False,,,0,,A. Pokusevski REBOUND (Off:1 Def:4),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,329.0,,,,,,5.0,4.0,1.0,,,,,
