actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
429,PT05M14.00S,2023-03-04T02:34:44.7Z,3,REGULAR,substitution,out,[],1629659,,,1610612762,81,68,2023-03-04T02:34:52Z,4220000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M14.00S,2023-03-04T02:34:44.7Z,3,REGULAR,substitution,in,[],1627739,,,1610612762,81,68,2023-03-04T02:34:52Z,4230000,False,,,0,,SUB in: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M14.00S,2023-03-04T02:35:00.6Z,3,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,81,69,2023-03-04T02:35:00Z,4240000,False,,,0,,L. Markkanen Free Throw 2 of 2 (16 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
432,PT05M03.00S,2023-03-04T02:35:14.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,7.703679369250986,55.14705882352941,1610612760,83,69,2023-03-04T02:35:25Z,4250000,False,-26.0,20.0,1,left,L. Dort driving bank Jump Shot (14 PTS),[1629652],1610612760.0,OKC,driving bank,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,3.25,Made,14.0,,,,,,,,,,,,,,,,,
433,PT04M49.00S,2023-03-04T02:35:28.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203482,87.07293035479631,52.94117647058824,1610612762,83,71,2023-03-04T02:35:35Z,4260000,False,15.0,69.0,1,right,K. Olynyk 7' driving Hook (15 PTS),[203482],1610612762.0,UTA,driving,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,7.05,Made,15.0,,,,,,,,,,,,,,,,,
434,PT04M39.00S,2023-03-04T02:35:39.0Z,3,REGULAR,2pt,Jump Shot,[],1629652,5.338370565045992,26.47058823529412,1610612760,85,71,2023-03-04T02:35:44Z,4270000,False,118.0,-2.0,1,left,L. Dort 11' step back Jump Shot (16 PTS),[1629652],1610612760.0,OKC,step back,,,Dort,L. Dort,,,,,Mid-Range,8-16 Right,11.76,Made,16.0,,,,,,,,,,,,,,,,,
435,PT04M24.00S,2023-03-04T02:35:53.0Z,3,REGULAR,3pt,Jump Shot,[],1627739,89.83245729303549,96.81372549019608,1610612762,85,71,2023-03-04T02:36:02Z,4280000,False,234.0,43.0,1,right,MISS K. Dunn 3PT,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Right Corner 3,24+ Right,23.8,Missed,,,,,,,,,,,,,,,,,,
436,PT04M21.00S,2023-03-04T02:35:56.0Z,3,REGULAR,rebound,offensive,[],1631117,,,1610612762,85,71,2023-03-04T02:36:02Z,4290000,False,,,0,,W. Kessler REBOUND (Off:3 Def:8),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,435.0,,,,11.0,8.0,3.0
437,PT04M18.00S,2023-03-04T02:36:28.5Z,3,REGULAR,jumpball,recovered,[],1630598,,,1610612762,85,71,2023-03-04T02:36:28Z,4300000,False,,,0,,Jump Ball L. Dort vs. W. Kessler: Tip to A. Wiggins,"[1630598, 1629652, 1631117]",1610612760.0,OKC,heldball,A. Wiggins,1630598.0,Wiggins,A. Wiggins,Dort,1629652.0,Kessler,1631117.0,,,,,,,,,,,,,,,,,,,,,,
440,PT04M18.00S,2023-03-04T02:36:28.5Z,3,REGULAR,turnover,lost ball,[],1631117,,,1610612762,85,71,2023-03-04T02:36:28Z,4330000,False,,,0,,W. Kessler lost ball TURNOVER (1 TO),"[1631117, 1629652]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,1.0,Dort,1629652.0,,,
441,PT04M18.00S,2023-03-04T02:36:28.5Z,3,REGULAR,steal,,[],1629652,,,1610612760,85,71,2023-03-04T02:36:28Z,4340000,False,,,0,,L. Dort STEAL (4 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M15.00S,2023-03-04T02:36:31.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630598,5.863994743758213,55.88235294117647,1610612760,87,71,2023-03-04T02:41:58Z,4350000,False,-29.0,3.0,1,left,A. Wiggins driving finger roll Layup (6 PTS),[1630598],1610612760.0,OKC,driving finger roll,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.95,Made,6.0,,,,,,,,,,,,,,,,,
443,PT04M15.00S,2023-03-04T02:36:34.4Z,3,REGULAR,foul,personal,['1freethrow'],1631117,,,1610612760,87,71,2023-03-04T02:36:40Z,4360000,False,,,0,,W. Kessler shooting personal FOUL (2 PF) (Wiggins 1 FT),"[1631117, 1630598]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,202027.0,2.0,0.0,Wiggins,1630598.0,,,,,,,,,
445,PT04M15.00S,2023-03-04T02:36:53.0Z,3,REGULAR,substitution,out,[],203967,,,1610612760,87,71,2023-03-04T02:38:36Z,4380000,False,,,0,,SUB out: D. Saric,[203967],1610612760.0,OKC,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M15.00S,2023-03-04T02:36:53.0Z,3,REGULAR,substitution,out,[],1631117,,,1610612760,87,71,2023-03-04T02:38:36Z,4390000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M15.00S,2023-03-04T02:36:53.0Z,3,REGULAR,substitution,out,[],203482,,,1610612760,87,71,2023-03-04T02:38:36Z,4400000,False,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M15.00S,2023-03-04T02:36:53.0Z,3,REGULAR,substitution,in,[],1631119,,,1610612760,87,71,2023-03-04T02:38:36Z,4410000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M15.00S,2023-03-04T02:36:53.0Z,3,REGULAR,substitution,in,[],1627745,,,1610612760,87,71,2023-03-04T02:38:36Z,4420000,False,,,0,,SUB in: D. Jones,[1627745],1610612762.0,UTA,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M15.00S,2023-03-04T02:36:53.0Z,3,REGULAR,substitution,in,[],200752,,,1610612760,87,71,2023-03-04T02:38:36Z,4430000,False,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M15.00S,2023-03-04T02:37:14.7Z,3,REGULAR,substitution,out,[],1630198,,,1610612760,87,71,2023-03-04T02:38:36Z,4440000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M15.00S,2023-03-04T02:37:14.7Z,3,REGULAR,substitution,in,[],1630544,,,1610612760,87,71,2023-03-04T02:38:36Z,4450000,False,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M15.00S,2023-03-04T02:37:35.5Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1630598,,,1610612760,88,71,2023-03-04T02:37:35Z,4460000,False,,,0,,A. Wiggins Free Throw 1 of 1 (7 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
454,PT04M04.00S,2023-03-04T02:37:48.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627745,92.59198423127464,45.83333333333333,1610612762,88,73,2023-03-04T02:37:52Z,4470000,False,-21.0,17.0,1,right,D. Jones Layup (2 PTS) (O. Agbaji 2 AST),"[1627745, 1630534]",1610612762.0,UTA,,,,Jones,D. Jones,,,,,Restricted Area,0-8 Center,2.69,Made,2.0,O. Agbaji,1630534.0,2.0,,,,,,,,,,,,,,
456,PT03M50.00S,2023-03-04T02:38:02.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,9.59264126149803,58.75842524509804,1610612760,90,73,2023-03-04T02:43:05Z,4490000,False,-44.0,38.0,1,left,J. Giddey bank Jump Shot (16 PTS) (L. Dort 2 AST),"[1630581, 1629652]",1610612760.0,OKC,bank,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,5.78,Made,16.0,L. Dort,1629652.0,2.0,,,,,,,,,,,,,,
458,PT03M42.00S,2023-03-04T02:38:12.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630598,,,1610612762,90,73,2023-03-04T02:38:26Z,4510000,False,,,0,,A. Wiggins personal FOUL (2 PF) (Markkanen 2 FT),"[1630598, 1628374]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2714.0,2.0,0.0,Markkanen,1628374.0,,,,,,,,,
460,PT03M42.00S,2023-03-04T02:38:36.4Z,3,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,90,73,2023-03-04T02:38:36Z,4530000,False,,,0,,MISS L. Markkanen Free Throw 1 of 2,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
461,PT03M42.00S,2023-03-04T02:38:36.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,90,73,2023-03-04T02:38:36Z,4540000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,460.0,,,,,,
462,PT03M42.00S,2023-03-04T02:38:53.1Z,3,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,90,74,2023-03-04T02:38:53Z,4550000,False,,,0,,L. Markkanen Free Throw 2 of 2 (17 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
463,PT03M36.00S,2023-03-04T02:39:03.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,90,74,2023-03-04T02:39:03Z,4560000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M36.00S,2023-03-04T02:41:05.6Z,3,REGULAR,substitution,out,[],1629652,,,1610612760,90,74,2023-03-04T02:41:41Z,4570000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M36.00S,2023-03-04T02:41:05.6Z,3,REGULAR,substitution,out,[],1630534,,,1610612760,90,74,2023-03-04T02:41:41Z,4590000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT03M36.00S,2023-03-04T02:41:05.6Z,3,REGULAR,substitution,in,[],1631172,,,1610612760,90,74,2023-03-04T02:41:41Z,4600000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M36.00S,2023-03-04T02:41:05.6Z,3,REGULAR,substitution,in,[],1631323,,,1610612760,90,74,2023-03-04T02:41:41Z,4610000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M36.00S,2023-03-04T02:41:05.6Z,3,REGULAR,substitution,in,[],1629308,,,1610612760,90,74,2023-03-04T02:41:41Z,4620000,False,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612762.0,UTA,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT03M36.00S,2023-03-04T02:41:05.6Z,3,REGULAR,substitution,out,[],1628374,,,1610612760,90,74,2023-03-04T02:44:13Z,4625000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M23.00S,2023-03-04T02:42:10.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631172,11.908672798948752,58.82352941176471,1610612760,92,74,2023-03-04T02:42:16Z,4630000,False,-44.0,59.0,1,left,O. Dieng 7' driving floating Jump Shot (2 PTS) (T. Mann 1 AST),"[1631172, 1630544]",1610612760.0,OKC,driving floating,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),0-8 Center,7.4,Made,2.0,T. Mann,1630544.0,1.0,,,,,,,,,,,,,,
472,PT03M08.00S,2023-03-04T02:42:24.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],200752,91.93495400788436,56.127450980392155,1610612762,92,74,2023-03-04T02:42:28Z,4650000,False,31.0,23.0,1,right,MISS R. Gay driving Hook,[200752],1610612762.0,UTA,driving,,,Gay,R. Gay,,,,,Restricted Area,0-8 Center,3.85,Missed,,,,,,,,,,,,,,,,,,
473,PT03M06.00S,2023-03-04T02:42:26.9Z,3,REGULAR,rebound,defensive,[],1630598,,,1610612760,92,74,2023-03-04T02:42:28Z,4660000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,472.0,,,,2.0,1.0,1.0
474,PT03M01.00S,2023-03-04T02:42:32.5Z,3,REGULAR,foul,personal,['2freethrow'],200752,,,1610612760,92,74,2023-03-04T02:42:39Z,4670000,False,,,0,,R. Gay shooting personal FOUL (2 PF) (Wiggins 2 FT),"[200752, 1630598]",1610612762.0,UTA,shooting,,,Gay,R. Gay,,,,,Restricted Area,0-8 Center,,,,,,,202027.0,2.0,0.0,Wiggins,1630598.0,,,,,,,,,
476,PT03M01.00S,2023-03-04T02:42:58.8Z,3,REGULAR,freethrow,1 of 2,[],1630598,,,1610612760,92,74,2023-03-04T02:42:58Z,4690000,False,,,0,,MISS A. Wiggins Free Throw 1 of 2,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
477,PT03M01.00S,2023-03-04T02:42:58.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,92,74,2023-03-04T02:42:58Z,4700000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,476.0,,,,,,
478,PT03M01.00S,2023-03-04T02:43:12.8Z,3,REGULAR,freethrow,2 of 2,[],1630598,,,1610612760,93,74,2023-03-04T02:43:12Z,4710000,False,,,0,,A. Wiggins Free Throw 2 of 2 (8 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
479,PT02M46.00S,2023-03-04T02:43:29.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629308,92.06636005256242,42.64705882352941,1610612762,93,74,2023-03-04T02:43:37Z,4720000,False,-37.0,22.0,1,right,MISS J. Toscano-Anderson driving bank Shot,[1629308],1610612762.0,UTA,driving bank,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Restricted Area,0-8 Center,4.29,Missed,,,,,,,,,,,,,,,,,,
480,PT02M44.00S,2023-03-04T02:43:31.8Z,3,REGULAR,rebound,defensive,[],1631172,,,1610612760,93,74,2023-03-04T02:43:37Z,4730000,False,,,0,,O. Dieng REBOUND (Off:0 Def:1),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,479.0,,,,1.0,1.0,0.0
481,PT02M35.00S,2023-03-04T02:43:40.8Z,3,REGULAR,3pt,Jump Shot,[],1631172,7.440867279894875,96.56862745098039,1610612760,93,74,2023-03-04T02:43:50Z,4740000,False,-233.0,17.0,1,left,MISS O. Dieng 3PT,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Left Corner 3,24+ Left,23.34,Missed,,,,,,,,,,,,,,,,,,
482,PT02M27.00S,2023-03-04T02:43:48.8Z,3,REGULAR,rebound,defensive,[],1627745,,,1610612762,93,74,2023-03-04T02:43:50Z,4750000,False,,,0,,D. Jones REBOUND (Off:0 Def:2),[1627745],1610612762.0,UTA,,,,Jones,D. Jones,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,481.0,,,,2.0,2.0,0.0
483,PT02M18.00S,2023-03-04T02:43:57.5Z,3,REGULAR,3pt,Jump Shot,[],1627739,66.83639947437582,50.0,1610612762,93,77,2023-03-04T02:44:01Z,4760000,False,0.0,259.0,1,right,K. Dunn 25' 3PT  (7 PTS) (S. Fontecchio 1 AST),"[1627739, 1631323]",1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,25.92,Made,7.0,S. Fontecchio,1631323.0,1.0,,,,,,,,,,,,,,
486,PT02M01.00S,2023-03-04T02:44:14.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,9.198423127463855,59.63158700980392,1610612760,93,77,2023-03-04T02:46:13Z,4780000,False,-48.0,34.0,1,left,MISS T. Mann driving floating bank Shot,[1630544],1610612760.0,OKC,driving floating bank,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,5.9,Missed,,,,,,,,,,,,,,,,,,
487,PT01M59.00S,2023-03-04T02:44:16.7Z,3,REGULAR,rebound,defensive,[],200752,,,1610612762,93,77,2023-03-04T02:44:19Z,4790000,False,,,0,,R. Gay REBOUND (Off:0 Def:1),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,486.0,,,,1.0,1.0,0.0
488,PT01M56.00S,2023-03-04T02:44:19.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631323,76.69185282522996,11.519607843137255,1610612762,93,80,2023-03-04T02:46:59Z,4800000,False,-192.0,167.0,1,right,S. Fontecchio 25' 3PT running (11 PTS) (R. Gay 2 AST),"[1631323, 200752]",1610612762.0,UTA,running,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,25.45,Made,11.0,R. Gay,200752.0,2.0,,,,,,,,,,,,,,
490,PT01M34.00S,2023-03-04T02:44:41.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,6.389618922470433,45.588235294117645,1610612760,95,80,2023-03-04T02:44:47Z,4820000,False,22.0,8.0,1,left,A. Wiggins driving Layup (10 PTS) (O. Dieng 1 AST),"[1630598, 1631172]",1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.34,Made,10.0,O. Dieng,1631172.0,1.0,,,,,,,,,,,,,,
491,PT01M19.00S,2023-03-04T02:44:56.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,91.80354796320631,54.41176470588235,1610612762,95,80,2023-03-04T02:48:43Z,4830000,False,22.0,25.0,1,right,MISS K. Dunn reverse Layup - blocked,"[1627739, 1631119]",1610612762.0,UTA,reverse,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,3.3,Missed,,,,,,,,,,Williams,1631119.0,,,,,,,
492,PT01M19.00S,2023-03-04T02:44:56.9Z,3,REGULAR,block,,[],1631119,,,1610612762,95,80,2023-03-04T02:44:59Z,4840000,False,,,0,,J. Williams BLOCK (1 BLK),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
493,PT01M16.00S,2023-03-04T02:44:59.9Z,3,REGULAR,rebound,defensive,[],1631119,,,1610612760,95,80,2023-03-04T02:45:03Z,4850000,False,,,0,,J. Williams REBOUND (Off:0 Def:3),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,491.0,,,,3.0,3.0,0.0
494,PT01M02.00S,2023-03-04T02:45:13.3Z,3,REGULAR,turnover,lost ball,[],1631172,,,1610612760,95,80,2023-03-04T02:45:17Z,4860000,False,,,0,,O. Dieng lost ball TURNOVER (1 TO),"[1631172, 1627739]",1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,1.0,Dunn,1627739.0,,,
495,PT01M02.00S,2023-03-04T02:45:13.3Z,3,REGULAR,steal,,[],1627739,,,1610612762,95,80,2023-03-04T02:45:15Z,4870000,False,,,0,,K. Dunn STEAL (3 STL),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
496,PT00M59.00S,2023-03-04T02:45:17.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627739,92.46057818659659,44.85294117647059,1610612762,95,82,2023-03-04T02:49:27Z,4880000,False,-26.0,18.0,1,right,K. Dunn running reverse Layup (9 PTS),[1627739],1610612762.0,UTA,running reverse,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,3.16,Made,9.0,,,,,,,,,,,,,,,,,
497,PT00M42.80S,2023-03-04T02:45:38.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630581,9.280551905387648,41.17647058823529,1610612760,95,82,2023-03-04T02:45:43Z,4890000,False,44.0,35.0,1,left,MISS J. Giddey turnaround Hook,[1630581],1610612760.0,OKC,turnaround,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,5.61,Missed,,,,,,,,,,,,,,,,,,
498,PT00M41.20S,2023-03-04T02:45:40.3Z,3,REGULAR,rebound,offensive,[],1630581,,,1610612760,95,82,2023-03-04T02:45:43Z,4900000,False,,,0,,J. Giddey REBOUND (Off:3 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,497.0,,,,6.0,3.0,3.0
499,PT00M38.90S,2023-03-04T02:45:43.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630581,7.703679369250986,57.84313725490197,1610612760,97,82,2023-03-04T02:45:47Z,4910000,False,-39.0,20.0,1,left,J. Giddey putback Layup (18 PTS),[1630581],1610612760.0,OKC,putback,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,4.4,Made,18.0,,,,,,,,,,,,,,,,,
500,PT00M29.20S,2023-03-04T02:45:58.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627739,81.94809461235218,42.15686274509804,1610612762,97,84,2023-03-04T02:50:38Z,4920000,False,-39.0,117.0,1,right,K. Dunn 12' driving floating Jump Shot (11 PTS),[1627739],1610612762.0,UTA,driving floating,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,12.36,Made,11.0,,,,,,,,,,,,,,,,,
501,PT00M10.20S,2023-03-04T02:46:20.3Z,3,REGULAR,3pt,Jump Shot,[],1630581,31.882391590013142,32.84313725490196,1610612760,97,84,2023-03-04T02:46:37Z,4930000,False,86.0,247.0,1,left,MISS J. Giddey 26' step back 3PT,[1630581],1610612760.0,OKC,step back,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,26.17,Missed,,,,,,,,,,,,,,,,,,
502,PT00M06.60S,2023-03-04T02:46:23.9Z,3,REGULAR,rebound,offensive,[],1631119,,,1610612760,97,84,2023-03-04T02:46:25Z,4940000,False,,,0,,J. Williams REBOUND (Off:1 Def:3),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,501.0,,,,4.0,3.0,1.0
503,PT00M05.60S,2023-03-04T02:46:24.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631119,8.886333771353483,56.61764705882353,1610612760,97,84,2023-03-04T02:46:29Z,4950000,False,-33.0,31.0,1,left,MISS J. Williams putback Layup - blocked,"[1631119, 200752]",1610612760.0,OKC,putback,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,4.53,Missed,,,,,,,,,,Gay,200752.0,,,,,,,
506,PT00M05.60S,2023-03-04T02:46:24.9Z,3,REGULAR,block,,[],200752,,,1610612760,97,84,2023-03-04T02:46:53Z,4955000,False,,,0,,R. Gay BLOCK (2 BLK),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
504,PT00M03.90S,2023-03-04T02:46:26.6Z,3,REGULAR,rebound,defensive,[],1627739,,,1610612762,97,84,2023-03-04T02:46:53Z,4960000,False,,,0,,K. Dunn REBOUND (Off:0 Def:4),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,503.0,,,,4.0,4.0,0.0
505,PT00M00.00S,2023-03-04T02:46:50.8Z,3,REGULAR,period,end,[],0,,,1610612762,97,84,2023-03-04T02:46:50Z,4970000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2023-03-04T02:48:37.9Z,4,REGULAR,substitution,out,['startperiod'],1630581,,,1610612762,97,84,2023-03-04T02:49:06Z,4980000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2023-03-04T02:48:37.9Z,4,REGULAR,substitution,out,['startperiod'],1630544,,,1610612762,97,84,2023-03-04T02:49:06Z,4990000,False,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2023-03-04T02:48:37.9Z,4,REGULAR,substitution,in,['startperiod'],1631114,,,1610612762,97,84,2023-03-04T02:49:06Z,5000000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2023-03-04T02:48:37.9Z,4,REGULAR,substitution,in,['startperiod'],1630198,,,1610612762,97,84,2023-03-04T02:49:06Z,5010000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2023-03-04T02:49:16.9Z,4,REGULAR,period,start,[],0,,,1610612760,97,84,2023-03-04T02:49:16Z,5020000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
