actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
501,PT02M40.00S,2022-10-26T01:38:43.4Z,3,REGULAR,substitution,out,[],1630544,,,1610612760,75,58,2022-10-26T01:38:51Z,4920000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT02M40.00S,2022-10-26T01:38:43.4Z,3,REGULAR,substitution,in,[],1628983,,,1610612760,75,58,2022-10-26T01:38:51Z,4930000,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT02M40.00S,2022-10-26T01:38:43.4Z,3,REGULAR,substitution,in,[],1629652,,,1610612760,75,58,2022-10-26T01:38:51Z,4940000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT02M40.00S,2022-10-26T01:38:59.8Z,3,REGULAR,freethrow,2 of 2,[],1630197,,,1610612760,76,58,2022-10-26T01:38:59Z,4950000,,,0,,A. Pokusevski Free Throw 2 of 2 (6 PTS),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
505,PT02M34.00S,2022-10-26T01:39:17.7Z,3,REGULAR,foul,personal,['2freethrow'],203488,,,1610612746,76,58,2022-10-26T01:39:23Z,4960000,,,0,,M. Muscala shooting personal FOUL (2 PF) (Wall 2 FT),"[203488, 202322]",1610612760.0,OKC,shooting,,,Muscala,M. Muscala,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1155.0,2.0,0.0,Wall,202322.0
507,PT02M34.00S,2022-10-26T01:39:39.1Z,3,REGULAR,freethrow,1 of 2,[],202322,,,1610612746,76,59,2022-10-26T01:39:39Z,4980000,,,0,,J. Wall Free Throw 1 of 2 (9 PTS),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
508,PT02M34.00S,2022-10-26T01:39:51.7Z,3,REGULAR,freethrow,2 of 2,[],202322,,,1610612746,76,60,2022-10-26T01:39:51Z,4990000,,,0,,J. Wall Free Throw 2 of 2 (10 PTS),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
509,PT02M25.00S,2022-10-26T01:40:03.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203496,,,1610612760,76,60,2022-10-26T01:40:11Z,5000000,,,0,,R. Covington shooting personal FOUL (3 PF) (Bazley 2 FT),"[203496, 1629647]",1610612746.0,LAC,shooting,,,Covington,R. Covington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1155.0,3.0,0.0,Bazley,1629647.0
511,PT02M25.00S,2022-10-26T01:40:26.1Z,3,REGULAR,freethrow,1 of 2,[],1629647,,,1610612760,77,60,2022-10-26T01:40:44Z,5020000,,,0,,D. Bazley Free Throw 1 of 2 (7 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
512,PT02M25.00S,2022-10-26T01:40:26.1Z,3,REGULAR,freethrow,2 of 2,[],1629647,,,1610612760,77,60,2022-10-26T01:40:44Z,5030000,,,0,,MISS D. Bazley Free Throw 2 of 2,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
513,PT02M23.00S,2022-10-26T01:40:28.1Z,3,REGULAR,rebound,offensive,[],1629647,,,1610612760,77,60,2022-10-26T01:57:44Z,5040000,,,0,,D. Bazley REBOUND (Off:3 Def:5),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,512.0,8.0,5.0,3.0,,,,,,,,,,,,,,
514,PT02M18.00S,2022-10-26T01:40:46.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629652,8.623521681997373,41.66666666666667,1610612760,77,60,2022-10-26T01:40:53Z,5050000,42.0,29.0,1,left,MISS L. Dort driving Layup - blocked,"[1629652, 1627826]",1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,5.06,Missed,,,,,,,,,,,,Zubac,1627826.0,,,,,
515,PT02M18.00S,2022-10-26T01:40:46.6Z,3,REGULAR,block,,[],1627826,,,1610612760,77,60,2022-10-26T01:40:49Z,5060000,,,0,,I. Zubac BLOCK (4 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
516,PT02M15.00S,2022-10-26T01:40:49.6Z,3,REGULAR,rebound,defensive,[],202322,,,1610612746,77,60,2022-10-26T01:40:53Z,5070000,,,0,,J. Wall REBOUND (Off:1 Def:2),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,In The Paint (Non-RA),0-8 Center,,,514.0,3.0,2.0,1.0,,,,,,,,,,,,,,
517,PT02M13.00S,2022-10-26T01:40:54.2Z,3,REGULAR,foul,personal,['2freethrow'],1630197,,,1610612746,77,60,2022-10-26T01:41:01Z,5080000,,,0,,A. Pokusevski shooting personal FOUL (2 PF) (Coffey 2 FT),"[1630197, 1629599]",1610612760.0,OKC,shooting,,,Pokusevski,A. Pokusevski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1155.0,2.0,0.0,Coffey,1629599.0
519,PT02M13.00S,2022-10-26T01:41:20.8Z,3,REGULAR,freethrow,1 of 2,[],1629599,,,1610612746,77,61,2022-10-26T01:41:20Z,5100000,,,0,,A. Coffey Free Throw 1 of 2 (3 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
520,PT02M13.00S,2022-10-26T01:41:30.9Z,3,REGULAR,freethrow,2 of 2,[],1629599,,,1610612746,77,62,2022-10-26T01:41:30Z,5110000,,,0,,A. Coffey Free Throw 2 of 2 (4 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
521,PT02M06.00S,2022-10-26T01:41:41.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203496,,,1610612760,77,62,2022-10-26T02:00:00Z,5120000,,,0,,R. Covington shooting personal FOUL (4 PF) (Gilgeous-Alexander 2 FT),"[203496, 1628983]",1610612746.0,LAC,shooting,,,Covington,R. Covington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1155.0,4.0,0.0,Gilgeous-Alexander,1628983.0
523,PT02M06.00S,2022-10-26T01:42:02.1Z,3,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,78,62,2022-10-26T01:42:02Z,5140000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (23 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,23.0,,,,,,,,,,,,,
524,PT02M06.00S,2022-10-26T01:42:13.4Z,3,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,79,62,2022-10-26T01:42:13Z,5150000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (24 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,24.0,,,,,,,,,,,,,
525,PT01M59.00S,2022-10-26T01:42:23.9Z,3,REGULAR,turnover,bad pass,[],202322,,,1610612746,79,62,2022-10-26T01:42:29Z,5160000,,,0,,J. Wall bad pass TURNOVER (3 TO),"[202322, 1630197]",1610612746.0,LAC,,,,Wall,J. Wall,,,,,Mid-Range,16-24 Center,,,,,,,,3.0,Pokusevski,1630197.0,,,,,,,,,,
526,PT01M59.00S,2022-10-26T01:42:23.9Z,3,REGULAR,steal,,[],1630197,,,1610612760,79,62,2022-10-26T01:42:25Z,5170000,,,0,,A. Pokusevski STEAL (1 STL),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
527,PT01M54.00S,2022-10-26T01:42:28.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630197,6.1268068331143235,47.794117647058826,1610612760,79,62,2022-10-26T01:42:38Z,5180000,11.0,5.0,1,left,MISS A. Pokusevski running Layup,[1630197],1610612760.0,OKC,running,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,1.21,Missed,,,,,,,,,,,,,,,,,,
528,PT01M53.00S,2022-10-26T01:42:29.1Z,3,REGULAR,rebound,offensive,[],203488,,,1610612760,79,62,2022-10-26T01:50:36Z,5190000,,,0,,M. Muscala REBOUND (Off:3 Def:3),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Restricted Area,0-8 Center,,,527.0,6.0,3.0,3.0,,,,,,,,,,,,,,
529,PT01M52.00S,2022-10-26T01:42:33.6Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203488,5.590000152587891,50.0,1610612760,81,62,2022-10-26T01:50:43Z,5200000,0.0,0.0,1,left,M. Muscala tip DUNK (6 PTS),[203488],1610612760.0,OKC,tip,,,Muscala,M. Muscala,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,6.0,,,,,,,,,,,,,
530,PT01M49.00S,2022-10-26T01:42:38.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629647,,,1610612746,81,62,2022-10-26T01:43:17Z,5210000,,,0,,D. Bazley shooting personal FOUL (2 PF) (Coffey 2 FT),"[1629647, 1629599]",1610612760.0,OKC,shooting,,,Bazley,D. Bazley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1155.0,2.0,0.0,Coffey,1629599.0
532,PT01M49.00S,2022-10-26T01:43:38.4Z,3,REGULAR,freethrow,1 of 2,[],1629599,,,1610612746,81,63,2022-10-26T01:45:33Z,5230000,,,0,,A. Coffey Free Throw 1 of 2 (5 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
533,PT01M49.00S,2022-10-26T01:43:40.3Z,3,REGULAR,substitution,out,[],203488,,,1610612746,81,63,2022-10-26T01:44:00Z,5240000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT01M49.00S,2022-10-26T01:43:40.3Z,3,REGULAR,substitution,out,[],1629647,,,1610612746,81,63,2022-10-26T01:44:00Z,5250000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT01M49.00S,2022-10-26T01:43:40.3Z,3,REGULAR,substitution,in,[],1629026,,,1610612746,81,63,2022-10-26T01:44:00Z,5260000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT01M49.00S,2022-10-26T01:43:40.3Z,3,REGULAR,substitution,in,[],1630526,,,1610612746,81,63,2022-10-26T01:44:00Z,5270000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT01M49.00S,2022-10-26T01:43:38.4Z,3,REGULAR,freethrow,2 of 2,[],1629599,,,1610612746,81,64,2022-10-26T01:45:33Z,5290000,,,0,,A. Coffey Free Throw 2 of 2 (6 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
539,PT01M35.00S,2022-10-26T01:45:24.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630197,7.5722733245729295,52.69607843137255,1610612760,81,64,2022-10-26T01:45:29Z,5300000,-13.0,19.0,1,left,MISS A. Pokusevski Jump Shot,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,2.31,Missed,,,,,,,,,,,,,,,,,,
540,PT01M33.00S,2022-10-26T01:45:26.5Z,3,REGULAR,rebound,defensive,[],203496,,,1610612746,81,64,2022-10-26T01:45:29Z,5310000,,,0,,R. Covington REBOUND (Off:0 Def:4),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Restricted Area,0-8 Center,,,539.0,4.0,4.0,0.0,,,,,,,,,,,,,,
541,PT01M29.00S,2022-10-26T01:45:32.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629652,,,1610612746,81,64,2022-10-26T01:45:58Z,5320000,,,0,,L. Dort personal FOUL (2 PF) (Coffey 2 FT),"[1629652, 1629599]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,202058.0,2.0,0.0,Coffey,1629599.0
543,PT01M29.00S,2022-10-26T01:45:59.2Z,3,REGULAR,freethrow,1 of 2,[],1629599,,,1610612746,81,65,2022-10-26T01:45:59Z,5340000,,,0,,A. Coffey Free Throw 1 of 2 (7 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
544,PT01M29.00S,2022-10-26T01:46:11.2Z,3,REGULAR,freethrow,2 of 2,[],1629599,,,1610612746,81,66,2022-10-26T01:46:11Z,5350000,,,0,,A. Coffey Free Throw 2 of 2 (8 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
545,PT01M09.00S,2022-10-26T01:46:32.8Z,3,REGULAR,3pt,Jump Shot,[],1630526,2.578843626806833,96.56862745098039,1610612760,81,66,2022-10-26T01:46:38Z,5360000,-233.0,-28.0,1,left,MISS J. Robinson-Earl 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Left Corner 3,24+ Left,23.45,Missed,,,,,,,,,,,,,,,,,,
546,PT01M05.00S,2022-10-26T01:46:36.8Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,81,66,2022-10-26T01:46:38Z,5370000,,,0,,I. Zubac REBOUND (Off:3 Def:7),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Left Corner 3,24+ Left,,,545.0,10.0,7.0,3.0,,,,,,,,,,,,,,
547,PT01M00.00S,2022-10-26T01:46:44.0Z,3,REGULAR,turnover,out-of-bounds,[],202322,,,1610612746,81,66,2022-10-26T01:46:49Z,5380000,,,0,,J. Wall bad pass out-of-bounds TURNOVER (4 TO),[202322],1610612746.0,LAC,bad pass,,,Wall,J. Wall,,,,,Above the Break 3,24+ Left Center,,,,,,,,4.0,,,,,,,,1626300.0,,,,
548,PT00M44.10S,2022-10-26T01:47:01.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628983,16.113666228646515,40.68627450980392,1610612760,81,66,2022-10-26T01:47:08Z,5390000,47.0,99.0,1,left,MISS S. Gilgeous-Alexander 10' turnaround fadeaway Shot,[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,10.94,Missed,,,,,,,,,,,,,,,,,,
549,PT00M40.30S,2022-10-26T01:47:05.4Z,3,REGULAR,rebound,offensive,[],1629026,,,1610612760,81,66,2022-10-26T01:47:08Z,5400000,,,0,,K. Williams REBOUND (Off:2 Def:3),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,548.0,5.0,3.0,2.0,,,,,,,,,,,,,,
550,PT00M36.50S,2022-10-26T01:47:09.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629652,28.203022339027594,77.20588235294117,1610612760,81,66,2022-10-26T01:47:14Z,5410000,-136.0,213.0,1,left,MISS L. Dort 25' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
551,PT00M32.90S,2022-10-26T01:47:12.7Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,81,66,2022-10-26T01:47:14Z,5420000,,,0,,I. Zubac REBOUND (Off:3 Def:8),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,550.0,11.0,8.0,3.0,,,,,,,,,,,,,,
552,PT00M28.50S,2022-10-26T01:47:17.1Z,3,REGULAR,2pt,Jump Shot,[],202322,75.77201051248358,77.45098039215686,1610612746,81,68,2022-10-26T01:47:22Z,5430000,137.0,175.0,1,right,J. Wall 22' running pullup Jump Shot (12 PTS),[202322],1610612746.0,LAC,running pullup,,,Wall,J. Wall,,,,,Mid-Range,16-24 Right Center,22.26,Made,,,,,12.0,,,,,,,,,,,,,
553,PT00M13.30S,2022-10-26T01:47:34.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,6.915243101182654,45.09803921568628,1610612760,81,68,2022-10-26T01:47:41Z,5440000,25.0,13.0,1,left,MISS J. Robinson-Earl Layup - blocked,"[1630526, 1627826]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,2.75,Missed,,,,,,,,,,,,Zubac,1627826.0,,,,,
554,PT00M13.30S,2022-10-26T01:47:34.6Z,3,REGULAR,block,,[],1627826,,,1610612760,81,68,2022-10-26T01:47:37Z,5450000,,,0,,I. Zubac BLOCK (5 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
555,PT00M09.30S,2022-10-26T01:47:38.6Z,3,REGULAR,rebound,offensive,[],1629026,,,1610612760,81,68,2022-10-26T01:47:41Z,5460000,,,0,,K. Williams REBOUND (Off:3 Def:3),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,553.0,6.0,3.0,3.0,,,,,,,,,,,,,,
556,PT00M06.90S,2022-10-26T01:47:40.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630197,4.944152431011826,96.32352941176471,1610612760,81,68,2022-10-26T01:47:46Z,5470000,-232.0,-6.0,1,left,MISS A. Pokusevski 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
557,PT00M04.50S,2022-10-26T01:47:43.3Z,3,REGULAR,rebound,offensive,[],1630526,,,1610612760,81,68,2022-10-26T01:47:46Z,5480000,,,0,,J. Robinson-Earl REBOUND (Off:2 Def:5),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Left Corner 3,24+ Left,,,556.0,7.0,5.0,2.0,,,,,,,,,,,,,,
558,PT00M03.00S,2022-10-26T01:47:44.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630526,5.469776609724048,53.67647058823529,1610612760,81,68,2022-10-26T01:47:48Z,5490000,-18.0,-1.0,1,left,MISS J. Robinson-Earl putback Layup,[1630526],1610612760.0,OKC,putback,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,,
559,PT00M01.60S,2022-10-26T01:47:46.2Z,3,REGULAR,rebound,offensive,[],1629026,,,1610612760,81,68,2022-10-26T01:47:46Z,5500000,,,0,,K. Williams REBOUND (Off:4 Def:3),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,558.0,7.0,3.0,4.0,,,,,,,,,,,,,,
560,PT00M00.30S,2022-10-26T01:47:47.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628983,34.247700394218136,49.01960784313725,1610612760,84,68,2022-10-26T01:47:52Z,5510000,5.0,269.0,1,left,S. Gilgeous-Alexander 26' 3PT  (27 PTS) (K. Williams 1 AST),"[1628983, 1629026]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,26.94,Made,,,,,27.0,,,,K. Williams,1629026.0,1.0,,,,,,,
562,PT00M00.00S,2022-10-26T01:48:39.5Z,3,REGULAR,period,end,[],0,,,1610612746,84,68,2022-10-26T01:48:39Z,5530000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT12M00.00S,2022-10-26T01:48:42.8Z,4,REGULAR,substitution,out,['startperiod'],1628983,,,1610612746,84,68,2022-10-26T01:50:17Z,5540000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT12M00.00S,2022-10-26T01:48:42.8Z,4,REGULAR,substitution,out,['startperiod'],1630197,,,1610612746,84,68,2022-10-26T01:50:17Z,5550000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT12M00.00S,2022-10-26T01:48:42.8Z,4,REGULAR,substitution,out,['startperiod'],202322,,,1610612746,84,68,2022-10-26T01:50:17Z,5560000,,,0,,SUB out: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT12M00.00S,2022-10-26T01:48:42.8Z,4,REGULAR,substitution,in,['startperiod'],1630544,,,1610612746,84,68,2022-10-26T01:50:17Z,5570000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT12M00.00S,2022-10-26T01:48:42.8Z,4,REGULAR,substitution,in,['startperiod'],1631172,,,1610612746,84,68,2022-10-26T01:50:17Z,5580000,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT12M00.00S,2022-10-26T01:48:42.8Z,4,REGULAR,substitution,in,['startperiod'],202704,,,1610612746,84,68,2022-10-26T01:50:17Z,5590000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT12M00.00S,2022-10-26T01:50:32.9Z,4,REGULAR,period,start,[],0,,,1610612746,84,68,2022-10-26T01:50:32Z,5600000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT11M38.00S,2022-10-26T01:50:53.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202704,92.06636005256242,61.51960784313726,1610612746,84,68,2022-10-26T02:06:11Z,5610000,58.0,22.0,1,right,MISS R. Jackson 6' driving Layup,[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,6.17,Missed,,,,,,,,,,,,,,,,,,
571,PT11M37.00S,2022-10-26T01:50:54.4Z,4,REGULAR,rebound,defensive,[],1630526,,,1610612760,84,68,2022-10-26T01:50:58Z,5620000,,,0,,J. Robinson-Earl REBOUND (Off:2 Def:6),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),0-8 Center,,,570.0,8.0,6.0,2.0,,,,,,,,,,,,,,
572,PT11M26.00S,2022-10-26T01:51:06.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,5.206964520367937,45.588235294117645,1610612760,86,68,2022-10-26T01:51:09Z,5630000,22.0,-4.0,1,left,T. Mann driving Layup (21 PTS) (O. Dieng 1 AST),"[1630544, 1631172]",1610612760.0,OKC,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,2.24,Made,,,,,21.0,,,,O. Dieng,1631172.0,1.0,,,,,,,
574,PT11M00.00S,2022-10-26T01:51:32.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628379,86.15308804204993,46.32352941176471,1610612746,86,70,2022-10-26T01:51:36Z,5650000,-18.0,78.0,1,right,L. Kennard 7' driving floating Jump Shot (7 PTS),[1628379],1610612746.0,LAC,driving floating,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,7.98,Made,,,,,7.0,,,,,,,,,,,,,
575,PT10M42.00S,2022-10-26T01:51:49.4Z,4,REGULAR,3pt,Jump Shot,[],1629652,28.33442838370565,20.34313725490196,1610612760,86,70,2022-10-26T01:51:54Z,5660000,148.0,214.0,1,left,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,26.02,Missed,,,,,,,,,,,,,,,,,,
576,PT10M39.00S,2022-10-26T01:51:52.4Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,86,70,2022-10-26T01:51:54Z,5670000,,,0,,I. Zubac REBOUND (Off:3 Def:9),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,575.0,12.0,9.0,3.0,,,,,,,,,,,,,,
577,PT10M29.00S,2022-10-26T01:52:04.6Z,4,REGULAR,turnover,out-of-bounds,[],1628379,,,1610612746,86,70,2022-10-26T01:52:09Z,5680000,,,0,,L. Kennard bad pass out-of-bounds TURNOVER (1 TO),[1628379],1610612746.0,LAC,bad pass,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,,,,,,,,202058.0,,,,
578,PT10M29.00S,2022-10-26T01:52:07.8Z,4,REGULAR,substitution,out,[],203496,,,1610612760,86,70,2022-10-26T01:52:15Z,5690000,,,0,,SUB out: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT10M29.00S,2022-10-26T01:52:07.8Z,4,REGULAR,substitution,in,[],1626181,,,1610612760,86,70,2022-10-26T01:52:15Z,5700000,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT10M17.00S,2022-10-26T01:52:32.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629026,7.440867279894875,73.52941176470588,1610612760,88,70,2022-10-26T02:07:38Z,5710000,-118.0,17.0,1,left,K. Williams 11' pullup Jump Shot (6 PTS) (T. Mann 2 AST),"[1629026, 1630544]",1610612760.0,OKC,pullup,,,Williams,K. Williams,,,,,Mid-Range,8-16 Left,11.89,Made,,,,,6.0,,,,T. Mann,1630544.0,2.0,,,,,,,
