actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
504,PT10M16.00S,2023-11-23T02:52:07.6Z,4,REGULAR,foul,personal,[],203083,,,1610612760,87,80,2023-11-23T02:52:18Z,4980000,False,,,0,,A. Drummond loose ball personal FOUL (1 PF),"[203083, 1629026]",1610612741.0,CHI,loose ball,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1201.0,1.0,0.0,Williams,1629026.0,,,
506,PT10M07.00S,2023-11-23T02:52:35.5Z,4,REGULAR,foul,offensive,[],1629652,,,1610612760,87,80,2023-11-23T02:52:42Z,5000000,False,,,0,,L. Dort offensive FOUL (5 PF),"[1629652, 1628470]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2003.0,5.0,0.0,Craig,1628470.0,,,
508,PT10M07.00S,2023-11-23T02:52:35.5Z,4,REGULAR,turnover,offensive foul,[],1629652,,,1610612760,87,80,2023-11-23T02:52:35Z,5020000,False,,,0,,L. Dort offensive foul TURNOVER (2 TO),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,,,,,,,,,,2.0,,,2003.0,,,,,,,
509,PT09M55.00S,2023-11-23T02:53:04.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201942,93.77463863337714,35.294117647058826,1610612741,87,82,2023-11-23T02:53:08Z,5030000,False,-74.0,6.0,1,right,D. DeRozan 7' turnaround Jump Shot (21 PTS),[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,7.37,Made,21.0,,,,,,,,,,,,,,,,,
510,PT09M42.00S,2023-11-23T02:53:20.1Z,4,REGULAR,foul,personal,['2freethrow'],1628470,,,1610612760,87,82,2023-11-23T02:53:26Z,5040000,False,,,0,,T. Craig shooting personal FOUL (4 PF) (Holmgren 2 FT),"[1628470, 1631096]",1610612741.0,CHI,shooting,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1201.0,4.0,0.0,Holmgren,1631096.0,,,
512,PT09M42.00S,2023-11-23T02:53:45.6Z,4,REGULAR,freethrow,1 of 2,[],1631096,,,1610612760,88,82,2023-11-23T02:53:45Z,5060000,False,,,0,,C. Holmgren Free Throw 1 of 2 (11 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
513,PT09M42.00S,2023-11-23T02:53:46.2Z,4,REGULAR,substitution,out,[],1629652,,,1610612760,88,82,2023-11-23T02:53:51Z,5070000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT09M42.00S,2023-11-23T02:53:46.2Z,4,REGULAR,substitution,in,[],1630598,,,1610612760,88,82,2023-11-23T02:53:51Z,5080000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT09M42.00S,2023-11-23T02:54:06.4Z,4,REGULAR,freethrow,2 of 2,[],1631096,,,1610612760,89,82,2023-11-23T02:54:06Z,5090000,False,,,0,,C. Holmgren Free Throw 2 of 2 (12 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
517,PT09M18.00S,2023-11-23T02:54:34.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203083,94.03745072273325,55.14705882352941,1610612741,89,84,2023-11-23T02:54:40Z,5100000,False,26.0,4.0,1,right,A. Drummond Layup (2 PTS),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,2.59,Made,2.0,,,,,,,,,,,,,,,,,
518,PT09M08.00S,2023-11-23T02:54:45.8Z,4,REGULAR,foul,personal,['2freethrow'],1628975,,,1610612760,89,84,2023-11-23T02:54:51Z,5110000,False,,,0,,J. Carter shooting personal FOUL (2 PF) (Williams 2 FT),"[1628975, 1629026]",1610612741.0,CHI,shooting,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1201.0,2.0,0.0,Williams,1629026.0,,,
520,PT09M08.00S,2023-11-23T02:55:08.6Z,4,REGULAR,freethrow,1 of 2,[],1629026,,,1610612760,89,84,2023-11-23T02:55:23Z,5130000,False,,,0,,MISS K. Williams Free Throw 1 of 2,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
521,PT09M08.00S,2023-11-23T02:55:08.6Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612760,89,84,2023-11-23T02:55:23Z,5140000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,520.0,,,,,,,,,,,,,,,,
522,PT09M08.00S,2023-11-23T02:55:08.6Z,4,REGULAR,freethrow,2 of 2,[],1629026,,,1610612760,89,84,2023-11-23T02:55:23Z,5150000,False,,,0,,MISS K. Williams Free Throw 2 of 2,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
523,PT09M06.00S,2023-11-23T02:55:10.6Z,4,REGULAR,rebound,defensive,[],203083,,,1610612741,89,84,2023-11-23T02:55:23Z,5160000,False,,,0,,A. Drummond REBOUND (Off:1 Def:4),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,522.0,5.0,4.0,1.0,,,,,,,,,,,,,
524,PT08M56.00S,2023-11-23T02:55:32.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201942,94.56307490144546,50.98039215686274,1610612741,89,84,2023-11-23T02:55:38Z,5170000,False,5.0,-1.0,1,right,MISS D. DeRozan driving DUNK - blocked,"[201942, 1631096]",1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,0.51,Missed,,,,,,Holmgren,1631096.0,,,,,,,,,,,
525,PT08M56.00S,2023-11-23T02:55:32.6Z,4,REGULAR,block,,[],1631096,,,1610612741,89,84,2023-11-23T02:55:35Z,5180000,False,,,0,,C. Holmgren BLOCK (3 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
526,PT08M53.00S,2023-11-23T02:55:35.6Z,4,REGULAR,rebound,defensive,[],1630598,,,1610612760,89,84,2023-11-23T02:55:38Z,5190000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:3),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,524.0,3.0,3.0,0.0,,,,,,,,,,,,,
527,PT08M49.00S,2023-11-23T02:55:42.4Z,4,REGULAR,foul,personal,['2freethrow'],203083,,,1610612760,89,84,2023-11-23T02:55:49Z,5200000,False,,,0,,A. Drummond shooting personal FOUL (2 PF) (Wiggins 2 FT),"[203083, 1630598]",1610612741.0,CHI,shooting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200833.0,2.0,0.0,Wiggins,1630598.0,,,
529,PT08M49.00S,2023-11-23T02:56:12.2Z,4,REGULAR,freethrow,1 of 2,[],1630598,,,1610612760,90,84,2023-11-23T02:56:12Z,5220000,False,,,0,,A. Wiggins Free Throw 1 of 2 (5 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
530,PT08M49.00S,2023-11-23T02:56:12.8Z,4,REGULAR,substitution,out,[],201942,,,1610612760,90,84,2023-11-23T02:56:19Z,5230000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT08M49.00S,2023-11-23T02:56:12.8Z,4,REGULAR,substitution,out,[],1628470,,,1610612760,90,84,2023-11-23T02:56:19Z,5240000,False,,,0,,SUB out: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT08M49.00S,2023-11-23T02:56:12.8Z,4,REGULAR,substitution,in,[],1629632,,,1610612760,90,84,2023-11-23T02:56:19Z,5250000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT08M49.00S,2023-11-23T02:56:12.8Z,4,REGULAR,substitution,in,[],1630172,,,1610612760,90,84,2023-11-23T02:56:19Z,5260000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT08M49.00S,2023-11-23T02:56:32.6Z,4,REGULAR,freethrow,2 of 2,[],1630598,,,1610612760,91,84,2023-11-23T02:56:32Z,5270000,False,,,0,,A. Wiggins Free Throw 2 of 2 (6 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
535,PT08M33.00S,2023-11-23T02:56:57.9Z,4,REGULAR,substitution,out,[],203083,,,1610612741,91,84,2023-11-23T02:57:03Z,5280000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M33.00S,2023-11-23T02:56:57.9Z,4,REGULAR,substitution,in,[],202696,,,1610612741,91,84,2023-11-23T02:57:03Z,5290000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M33.00S,2023-11-23T02:57:13.7Z,4,REGULAR,substitution,out,[],1631096,,,1610612741,91,84,2023-11-23T02:57:18Z,5300000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M33.00S,2023-11-23T02:57:13.7Z,4,REGULAR,substitution,in,[],1630198,,,1610612741,91,84,2023-11-23T02:57:18Z,5310000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M31.00S,2023-11-23T02:57:29.8Z,4,REGULAR,jumpball,recovered,[],1629632,,,1610612741,91,84,2023-11-23T02:57:29Z,5320000,False,,,0,,Jump Ball P. Williams vs. J. Giddey: Tip to C. White,"[1629632, 1630172, 1630581]",1610612741.0,CHI,heldball,C. White,1629632.0,White,C. White,Williams,1630172.0,Giddey,1630581.0,,,,,,,,,,,,,,,,,,,,,,
542,PT08M26.00S,2023-11-23T02:57:34.2Z,4,REGULAR,3pt,Jump Shot,[],202696,66.96780551905388,58.57843137254902,1610612741,91,87,2023-11-23T02:57:39Z,5350000,False,43.0,258.0,1,right,N. Vucevic 26' 3PT  (13 PTS) (C. White 5 AST),"[202696, 1629632]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,26.15,Made,13.0,,,,,,,,,,,,,,,C. White,1629632.0,5.0
544,PT08M08.00S,2023-11-23T02:57:50.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,6.783837056504599,44.11764705882353,1610612760,91,87,2023-11-23T02:57:55Z,5370000,False,29.0,11.0,1,left,MISS J. Giddey driving Layup,[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,3.15,Missed,,,,,,,,,,,,,,,,,,
545,PT08M07.00S,2023-11-23T02:57:53.6Z,4,REGULAR,rebound,offensive,[],1629026,,,1610612760,91,87,2023-11-23T02:57:53Z,5380000,False,,,0,,K. Williams REBOUND (Off:1 Def:3),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,544.0,4.0,3.0,1.0,,,,,,,,,,,,,
546,PT08M07.00S,2023-11-23T02:57:53.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629026,5.590000152587891,50.0,1610612760,93,87,2023-11-23T02:57:53Z,5390000,False,0.0,0.0,1,left,K. Williams tip Layup (13 PTS),[1629026],1610612760.0,OKC,tip,,,Williams,K. Williams,,,,,Mid-Range,8-16 Left,0.0,Made,13.0,,,,,,,,,,,,,,,,,
547,PT07M56.00S,2023-11-23T02:58:05.8Z,4,REGULAR,foul,offensive,[],1630245,,,1610612741,93,87,2023-11-23T02:58:12Z,5400000,False,,,0,,A. Dosunmu charge offensive FOUL (4 PF),"[1630245, 1629026]",1610612741.0,CHI,charge,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2003.0,4.0,0.0,Williams,1629026.0,,,
549,PT07M56.00S,2023-11-23T02:58:05.8Z,4,REGULAR,turnover,offensive foul,[],1630245,,,1610612741,93,87,2023-11-23T02:58:05Z,5420000,False,,,0,,A. Dosunmu offensive foul TURNOVER (2 TO),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2.0,,,2003.0,,,,,,,
550,PT07M41.00S,2023-11-23T02:58:35.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630581,6.652431011826544,49.26470588235294,1610612760,95,87,2023-11-23T03:01:14Z,5430000,False,4.0,10.0,1,left,J. Giddey cutting Layup (10 PTS) (A. Wiggins 1 AST),"[1630581, 1630598]",1610612760.0,OKC,cutting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.07,Made,10.0,,,,,,,,,,,,,,,A. Wiggins,1630598.0,1.0
552,PT07M24.00S,2023-11-23T02:58:51.6Z,4,REGULAR,3pt,Jump Shot,[],1628975,69.07030223390277,67.40196078431373,1610612741,95,90,2023-11-23T02:58:55Z,5450000,False,87.0,238.0,1,right,J. Carter 25' 3PT  (3 PTS) (N. Vucevic 3 AST),"[1628975, 202696]",1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,25.36,Made,3.0,,,,,,,,,,,,,,,N. Vucevic,202696.0,3.0
554,PT07M01.00S,2023-11-23T02:59:13.9Z,4,REGULAR,2pt,Jump Shot,[],1629026,19.004599211563733,20.098039215686274,1610612760,95,90,2023-11-23T02:59:20Z,5470000,False,150.0,126.0,1,left,MISS K. Williams 19' pullup Shot,[1629026],1610612760.0,OKC,pullup,,,Williams,K. Williams,,,,,Mid-Range,16-24 Right Center,19.56,Missed,,,,,,,,,,,,,,,,,,
555,PT06M56.00S,2023-11-23T02:59:18.9Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,95,90,2023-11-23T02:59:20Z,5480000,False,,,0,,N. Vucevic REBOUND (Off:3 Def:6),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Right Center,,,,554.0,9.0,6.0,3.0,,,,,,,,,,,,,
556,PT06M52.00S,2023-11-23T02:59:26.1Z,4,REGULAR,foul,personal,[],1630598,,,1610612741,95,90,2023-11-23T02:59:31Z,5490000,False,,,0,,A. Wiggins personal FOUL (1 PF),"[1630598, 202696]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,2003.0,1.0,0.0,Vucevic,202696.0,,,
558,PT06M52.00S,2023-11-23T02:59:35.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,95,90,2023-11-23T02:59:35Z,5510000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M52.00S,2023-11-23T02:59:38.7Z,4,REGULAR,substitution,out,[],1630581,,,1610612741,95,90,2023-11-23T03:02:12Z,5520000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M52.00S,2023-11-23T02:59:38.7Z,4,REGULAR,substitution,out,[],1630598,,,1610612741,95,90,2023-11-23T03:02:12Z,5530000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M52.00S,2023-11-23T02:59:38.7Z,4,REGULAR,substitution,out,[],203995,,,1610612741,95,90,2023-11-23T03:02:12Z,5540000,False,,,0,,SUB out: V. Micic,[203995],1610612760.0,OKC,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M52.00S,2023-11-23T02:59:38.7Z,4,REGULAR,substitution,out,[],1630245,,,1610612741,95,90,2023-11-23T03:02:12Z,5550000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M52.00S,2023-11-23T02:59:38.7Z,4,REGULAR,substitution,in,[],1628983,,,1610612741,95,90,2023-11-23T03:02:12Z,5560000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT06M52.00S,2023-11-23T02:59:38.7Z,4,REGULAR,substitution,in,[],1631096,,,1610612741,95,90,2023-11-23T03:02:12Z,5570000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M52.00S,2023-11-23T02:59:38.7Z,4,REGULAR,substitution,in,[],1641717,,,1610612741,95,90,2023-11-23T03:02:12Z,5580000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M52.00S,2023-11-23T02:59:38.7Z,4,REGULAR,substitution,in,[],1627936,,,1610612741,95,90,2023-11-23T03:02:12Z,5590000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT06M45.00S,2023-11-23T03:02:29.6Z,4,REGULAR,2pt,Jump Shot,[],1629632,84.05059132720105,26.47058823529412,1610612741,95,92,2023-11-23T03:03:13Z,5600000,False,-118.0,97.0,1,right,C. White 15' step back Jump Shot (23 PTS),[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,Mid-Range,8-16 Left,15.27,Made,23.0,,,,,,,,,,,,,,,,,
568,PT06M27.00S,2023-11-23T03:02:46.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,4.28712220762155,36.029411764705884,1610612760,95,92,2023-11-23T03:02:51Z,5610000,False,70.0,-12.0,1,left,MISS S. Gilgeous-Alexander 7' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,7.1,Missed,,,,,,,,,,,,,,,,,,
569,PT06M23.00S,2023-11-23T03:02:50.0Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,95,92,2023-11-23T03:02:51Z,5620000,False,,,0,,N. Vucevic REBOUND (Off:3 Def:7),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,568.0,10.0,7.0,3.0,,,,,,,,,,,,,
570,PT06M15.00S,2023-11-23T03:02:58.3Z,4,REGULAR,3pt,Jump Shot,[],1629632,72.35545335085413,18.627450980392158,1610612741,95,92,2023-11-23T03:03:04Z,5630000,False,-157.0,207.0,1,right,MISS C. White 26' pullup bank 3PT,[1629632],1610612741.0,CHI,pullup bank,,,White,C. White,,,,,Above the Break 3,24+ Left Center,26.01,Missed,,,,,,,,,,,,,,,,,,
571,PT06M13.00S,2023-11-23T03:03:00.3Z,4,REGULAR,rebound,defensive,[],1641717,,,1610612760,95,92,2023-11-23T03:03:04Z,5640000,False,,,0,,C. Wallace REBOUND (Off:1 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,,,,570.0,2.0,1.0,1.0,,,,,,,,,,,,,
572,PT05M58.00S,2023-11-23T03:03:15.4Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",202696,,,1610612760,95,92,2023-11-23T03:03:38Z,5650000,False,,,0,,N. Vucevic shooting personal FOUL (3 PF) (Holmgren 3 FT),"[202696, 1631096]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,200833.0,3.0,0.0,Holmgren,1631096.0,,,
574,PT05M58.00S,2023-11-23T03:03:49.3Z,4,REGULAR,freethrow,1 of 3,[],1631096,,,1610612760,95,92,2023-11-23T03:03:49Z,5670000,False,,,0,,MISS C. Holmgren Free Throw 1 of 3,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
575,PT05M58.00S,2023-11-23T03:03:49.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,95,92,2023-11-23T03:03:49Z,5680000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,574.0,,,,,,,,,,,,,,,,
576,PT05M58.00S,2023-11-23T03:04:04.1Z,4,REGULAR,freethrow,2 of 3,[],1631096,,,1610612760,96,92,2023-11-23T03:04:04Z,5690000,False,,,0,,C. Holmgren Free Throw 2 of 3 (13 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
577,PT05M58.00S,2023-11-23T03:04:20.7Z,4,REGULAR,freethrow,3 of 3,[],1631096,,,1610612760,97,92,2023-11-23T03:04:20Z,5700000,False,,,0,,C. Holmgren Free Throw 3 of 3 (14 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
578,PT05M40.00S,2023-11-23T03:04:40.7Z,4,REGULAR,3pt,Jump Shot,[],1628975,66.96780551905388,47.05882352941176,1610612741,97,92,2023-11-23T03:04:46Z,5710000,False,-15.0,258.0,1,right,MISS J. Carter 25' 3PT,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,25.84,Missed,,,,,,,,,,,,,,,,,,
579,PT05M36.00S,2023-11-23T03:04:44.7Z,4,REGULAR,rebound,defensive,[],1641717,,,1610612760,97,92,2023-11-23T03:04:46Z,5720000,False,,,0,,C. Wallace REBOUND (Off:1 Def:2),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Center,,,,578.0,3.0,2.0,1.0,,,,,,,,,,,,,
580,PT05M31.00S,2023-11-23T03:04:51.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629632,,,1610612760,97,92,2023-11-23T03:05:04Z,5730000,False,,,0,,C. White personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[1629632, 1628983]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2003.0,3.0,0.0,Gilgeous-Alexander,1628983.0,,,
582,PT05M31.00S,2023-11-23T03:05:15.0Z,4,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,97,92,2023-11-23T03:05:15Z,5750000,False,,,0,,MISS S. Gilgeous-Alexander Free Throw 1 of 2,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
583,PT05M31.00S,2023-11-23T03:05:15.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,97,92,2023-11-23T03:05:15Z,5760000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,582.0,,,,,,,,,,,,,,,,
584,PT05M31.00S,2023-11-23T03:05:15.7Z,4,REGULAR,substitution,out,[],1629026,,,1610612760,97,92,2023-11-23T03:05:22Z,5770000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT05M31.00S,2023-11-23T03:05:15.7Z,4,REGULAR,substitution,out,[],1628975,,,1610612760,97,92,2023-11-23T03:05:22Z,5780000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT05M31.00S,2023-11-23T03:05:15.7Z,4,REGULAR,substitution,in,[],1629652,,,1610612760,97,92,2023-11-23T03:05:22Z,5790000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT05M31.00S,2023-11-23T03:05:15.7Z,4,REGULAR,substitution,in,[],201942,,,1610612760,97,92,2023-11-23T03:05:22Z,5800000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT05M31.00S,2023-11-23T03:05:34.4Z,4,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,98,92,2023-11-23T03:05:34Z,5810000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (30 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
591,PT05M14.00S,2023-11-23T03:06:14.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,98,92,2023-11-23T03:06:14Z,5840000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT05M14.00S,2023-11-23T03:06:16.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202696,89.43823915900131,53.92156862745098,1610612741,98,92,2023-11-23T03:10:48Z,5845000,False,20.0,47.0,1,right,MISS N. Vucevic Layup - blocked,"[202696, 1628983]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,5.07,Missed,,,,,,Gilgeous-Alexander,1628983.0,,,,,,,,,,,
602,PT05M14.00S,2023-11-23T03:06:16.5Z,4,REGULAR,block,,[],1628983,,,1610612741,98,92,2023-11-23T03:10:35Z,5847500,False,,,0,,S. Gilgeous-Alexander BLOCK (2 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
