actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,jumpBallRecoverdPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
588,PT07M59.00S,2024-04-14T21:23:50.1Z,4,REGULAR,block,,[],1630322,,,1610612742,116,66,2024-04-14T21:23:53Z,5790000,False,,,0,,L. Waters III BLOCK (1 BLK),[1630322],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,
589,PT07M59.00S,2024-04-14T21:23:50.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,116,66,2024-04-14T21:23:54Z,5800000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,587.0,,,,,,,,,,,,,,,,,,
591,PT07M45.00S,2024-04-14T21:24:21.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612742,116,66,2024-04-14T21:24:27Z,5820000,False,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1627541.0,,,,,,,,,
592,PT07M34.00S,2024-04-14T21:24:51.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1631172,81.15965834428384,67.40196078431373,1610612760,116,66,2024-04-14T21:24:56Z,5830000,False,87.0,125.0,1,right,MISS O. Dieng 15' driving floating Shot,[1631172],1610612760.0,OKC,driving floating,,,,,,Mid-Range,8-16 Right,15.2,Missed,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,
593,PT07M32.00S,2024-04-14T21:24:53.1Z,4,REGULAR,rebound,defensive,[],1630182,,,1610612742,116,66,2024-04-14T21:24:56Z,5840000,False,,,0,,J. Green REBOUND (Off:1 Def:2),[1630182],1610612742.0,DAL,,,,,,,Mid-Range,8-16 Right,,,Green,J. Green,592.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
594,PT07M25.00S,2024-04-14T21:25:00.1Z,4,REGULAR,3pt,Jump Shot,[],1630702,2.8416557161629434,3.1862745098039214,1610612742,116,66,2024-04-14T21:25:04Z,5850000,False,234.0,-26.0,1,left,MISS J. Hardy 3PT,[1630702],1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,23.55,Missed,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,
595,PT07M22.00S,2024-04-14T21:25:03.1Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,116,66,2024-04-14T21:25:04Z,5860000,False,,,0,,K. Williams REBOUND (Off:0 Def:7),[1629026],1610612760.0,OKC,,,,,,,Right Corner 3,24+ Right,,,Williams,K. Williams,594.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
596,PT07M12.00S,2024-04-14T21:25:13.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629026,91.5407358738502,63.48039215686274,1610612760,118,66,2024-04-14T21:25:17Z,5870000,False,67.0,27.0,1,right,K. Williams 7' pullup bank Jump Shot (6 PTS) (L. Waters III 1 AST),"[1629026, 1630322]",1610612760.0,OKC,pullup bank,,,,,,In The Paint (Non-RA),0-8 Center,7.26,Made,Williams,K. Williams,,,,,,6.0,L. Waters III,1630322.0,1.0,,,,,,,,,,
598,PT06M48.00S,2024-04-14T21:25:37.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641765,6.521024967148489,55.88235294117647,1610612742,118,66,2024-04-14T21:28:24Z,5890000,False,-29.0,9.0,1,left,MISS O. Prosper driving Layup,[1641765],1610612742.0,DAL,driving,,,,,,Restricted Area,0-8 Center,3.07,Missed,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,
600,PT06M45.00S,2024-04-14T21:25:40.4Z,4,REGULAR,rebound,defensive,[],202687,,,1610612760,118,66,2024-04-14T22:39:21Z,5910000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:4),[202687],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Biyombo,B. Biyombo,598.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
601,PT06M40.00S,2024-04-14T21:25:45.0Z,4,REGULAR,3pt,Jump Shot,[],1630322,78.79434954007884,8.57843137254902,1610612760,121,66,2024-04-14T21:28:44Z,5920000,False,-207.0,147.0,1,right,L. Waters III 25' 3PT  (9 PTS) (K. Williams 6 AST),"[1630322, 1629026]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,25.39,Made,Waters III,L. Waters III,,,,,,9.0,K. Williams,1629026.0,6.0,,,,,,,,,,
603,PT06M26.00S,2024-04-14T21:25:59.5Z,4,REGULAR,3pt,Jump Shot,[],1630702,2.3160315374507228,95.83333333333334,1610612742,121,69,2024-04-14T21:26:03Z,5940000,False,-229.0,-31.0,1,left,J. Hardy 3PT  (7 PTS) (J. Green 3 AST),"[1630702, 1630182]",1610612742.0,DAL,,,,,,,Left Corner 3,24+ Left,23.12,Made,Hardy,J. Hardy,,,,,,7.0,J. Green,1630182.0,3.0,,,,,,,,,,
605,PT06M10.00S,2024-04-14T21:26:16.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631172,93.77463863337714,48.529411764705884,1610612760,123,69,2024-04-14T21:26:20Z,5960000,False,-7.0,6.0,1,right,O. Dieng cutting Layup (11 PTS) (K. Williams 7 AST),"[1631172, 1629026]",1610612760.0,OKC,cutting,,,,,,Restricted Area,0-8 Center,0.95,Made,Dieng,O. Dieng,,,,,,11.0,K. Williams,1629026.0,7.0,,,,,,,,,,
607,PT05M55.00S,2024-04-14T21:26:30.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,7.046649145860711,49.50980392156863,1610612742,123,69,2024-04-14T21:26:33Z,5980000,False,2.0,14.0,1,left,MISS B. Williams cutting Layup,[1630314],1610612742.0,DAL,cutting,,,,,,Restricted Area,0-8 Center,1.39,Missed,Williams,B. Williams,,,,,,,,,,,,,,,,,,,
608,PT05M53.00S,2024-04-14T21:26:32.1Z,4,REGULAR,rebound,defensive,[],203488,,,1610612760,123,69,2024-04-14T21:26:33Z,5990000,False,,,0,,M. Muscala REBOUND (Off:2 Def:2),[203488],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Muscala,M. Muscala,607.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
609,PT05M47.00S,2024-04-14T21:26:38.9Z,4,REGULAR,turnover,bad pass,[],203488,,,1610612760,123,69,2024-04-14T21:27:45Z,6000000,False,,,0,,M. Muscala bad pass TURNOVER (1 TO),"[203488, 203939]",1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Muscala,M. Muscala,,,,,,,,,,,,,,,1.0,,,Powell,203939.0
610,PT05M47.00S,2024-04-14T21:26:38.9Z,4,REGULAR,steal,,[],203939,,,1610612742,123,69,2024-04-14T21:26:40Z,6010000,False,,,0,,D. Powell STEAL (1 STL),[203939],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,
611,PT05M47.00S,2024-04-14T21:26:43.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,123,69,2024-04-14T21:26:43Z,6020000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT05M47.00S,2024-04-14T21:29:04.2Z,4,REGULAR,substitution,out,[],1630314,,,1610612742,123,69,2024-04-14T21:29:14Z,6030000,False,,,0,,SUB out: B. Williams,[1630314],1610612742.0,DAL,,,,,,,,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,
613,PT05M47.00S,2024-04-14T21:29:04.2Z,4,REGULAR,substitution,out,[],203939,,,1610612742,123,69,2024-04-14T21:29:14Z,6040000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,,,,,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,
614,PT05M47.00S,2024-04-14T21:29:04.2Z,4,REGULAR,substitution,out,[],1630182,,,1610612742,123,69,2024-04-14T21:29:14Z,6050000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,
615,PT05M47.00S,2024-04-14T21:29:04.2Z,4,REGULAR,substitution,in,[],1641788,,,1610612742,123,69,2024-04-14T21:29:14Z,6060000,False,,,0,,SUB in: A. Fudge,[1641788],1610612742.0,DAL,,,,,,,,,,,Fudge,A. Fudge,,,,,,,,,,,,,,,,,,,
616,PT05M47.00S,2024-04-14T21:29:04.2Z,4,REGULAR,substitution,in,[],1630639,,,1610612742,123,69,2024-04-14T21:29:14Z,6070000,False,,,0,,SUB in: A. Lawson,[1630639],1610612742.0,DAL,,,,,,,,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,
617,PT05M47.00S,2024-04-14T21:29:04.2Z,4,REGULAR,substitution,in,[],202693,,,1610612742,123,69,2024-04-14T21:29:14Z,6080000,False,,,0,,SUB in: M. Morris,[202693],1610612742.0,DAL,,,,,,,,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,
618,PT05M27.00S,2024-04-14T21:29:51.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],202693,5.206964520367937,79.65686274509804,1610612742,123,69,2024-04-14T21:30:28Z,6090000,False,-148.0,-4.0,1,left,MISS M. Morris 14' step back Shot,[202693],1610612742.0,DAL,step back,,,,,,Mid-Range,8-16 Left,14.83,Missed,Morris,M. Morris,,,,,,,,,,,,,,,,,,,
619,PT05M26.00S,2024-04-14T21:29:52.6Z,4,REGULAR,rebound,offensive,[],1641765,,,1610612742,123,69,2024-04-14T21:30:28Z,6100000,False,,,0,,O. Prosper REBOUND (Off:3 Def:5),[1641765],1610612742.0,DAL,,,,,,,Mid-Range,8-16 Left,,,Prosper,O. Prosper,618.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
620,PT05M24.00S,2024-04-14T21:29:54.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641765,6.521024967148489,49.26470588235294,1610612742,123,71,2024-04-14T21:29:58Z,6110000,False,4.0,9.0,1,left,O. Prosper putback Layup (13 PTS),[1641765],1610612742.0,DAL,putback,,,,,,Restricted Area,0-8 Center,0.95,Made,Prosper,O. Prosper,,,,,,13.0,,,,,,,,,,,,,
621,PT05M05.00S,2024-04-14T21:30:13.3Z,4,REGULAR,turnover,lost ball,[],1629026,,,1610612760,123,71,2024-04-14T21:30:16Z,6120000,False,,,0,,K. Williams lost ball TURNOVER (3 TO),"[1629026, 1641788]",1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Williams,K. Williams,,,,,,,,,,,,,,,3.0,,,Fudge,1641788.0
622,PT05M05.00S,2024-04-14T21:30:13.3Z,4,REGULAR,steal,,[],1641788,,,1610612742,123,71,2024-04-14T21:30:14Z,6130000,False,,,0,,A. Fudge STEAL (3 STL),[1641788],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,Fudge,A. Fudge,,,,,,,,,,,,,,,,,,,
623,PT05M01.00S,2024-04-14T21:30:17.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641788,5.863994743758213,48.77450980392157,1610612742,123,71,2024-04-14T21:30:22Z,6140000,False,6.0,3.0,1,left,MISS A. Fudge running Layup - blocked,"[1641788, 1631172]",1610612742.0,DAL,running,,,,,,Restricted Area,0-8 Center,0.66,Missed,Fudge,A. Fudge,,,,,,,,,,,,,,,,Dieng,1631172.0,,
624,PT05M01.00S,2024-04-14T21:30:17.3Z,4,REGULAR,block,,[],1631172,,,1610612742,123,71,2024-04-14T21:30:20Z,6150000,False,,,0,,O. Dieng BLOCK (2 BLK),[1631172],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,
625,PT04M57.00S,2024-04-14T21:30:21.3Z,4,REGULAR,rebound,defensive,[],203488,,,1610612760,123,71,2024-04-14T21:30:22Z,6160000,False,,,0,,M. Muscala REBOUND (Off:2 Def:3),[203488],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Muscala,M. Muscala,623.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
681,PT04M54.00S,2024-04-14T21:30:21.6Z,4,REGULAR,turnover,out-of-bounds,[],1629026,,,1610612760,123,71,2024-04-14T21:41:04Z,6165000,False,,,0,,K. Williams lost ball out-of-bounds TURNOVER (4 TO),[1629026],1610612760.0,OKC,lost ball,,,,,,Restricted Area,0-8 Center,,,Williams,K. Williams,,,,,,,,,,202026.0,,,,,4.0,,,,
629,PT04M39.00S,2024-04-14T21:30:47.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630702,22.946780551905388,33.57843137254902,1610612742,123,73,2024-04-14T21:41:08Z,6200000,False,82.0,163.0,1,left,J. Hardy 18' step back Jump Shot (9 PTS),[1630702],1610612742.0,DAL,step back,,,,,,Mid-Range,16-24 Right Center,18.27,Made,Hardy,J. Hardy,,,,,,9.0,,,,,,,,,,,,,
630,PT04M18.00S,2024-04-14T21:31:08.6Z,4,REGULAR,3pt,Jump Shot,[],1629026,81.553876478318,4.411764705882353,1610612760,126,73,2024-04-14T21:31:13Z,6210000,False,-228.0,121.0,1,right,K. Williams 25' 3PT  (9 PTS) (L. Waters III 2 AST),"[1629026, 1630322]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,25.8,Made,Williams,K. Williams,,,,,,9.0,L. Waters III,1630322.0,2.0,,,,,,,,,,
632,PT03M58.00S,2024-04-14T21:31:27.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630702,19.92444152431012,35.049019607843135,1610612742,126,73,2024-04-14T21:31:38Z,6230000,False,75.0,135.0,1,left,MISS J. Hardy 15' pullup Shot,[1630702],1610612742.0,DAL,pullup,,,,,,In The Paint (Non-RA),8-16 Center,15.42,Missed,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,
633,PT03M56.00S,2024-04-14T21:31:29.8Z,4,REGULAR,rebound,defensive,[],202687,,,1610612760,126,73,2024-04-14T21:31:38Z,6240000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:5),[202687],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),8-16 Center,,,Biyombo,B. Biyombo,632.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
634,PT03M49.00S,2024-04-14T21:31:38.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631172,93.9060446780552,49.754901960784316,1610612760,126,73,2024-04-14T21:31:45Z,6250000,False,-1.0,5.0,1,right,MISS O. Dieng driving reverse Layup,[1631172],1610612760.0,OKC,driving reverse,,,,,,Restricted Area,0-8 Center,0.49,Missed,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,
635,PT03M47.00S,2024-04-14T21:31:40.2Z,4,REGULAR,rebound,defensive,[],202693,,,1610612742,126,73,2024-04-14T21:31:45Z,6260000,False,,,0,,M. Morris REBOUND (Off:0 Def:3),[202693],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,Morris,M. Morris,634.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
636,PT03M43.00S,2024-04-14T21:31:43.9Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641788,5.863994743758213,48.03921568627451,1610612742,126,75,2024-04-14T21:32:51Z,6270000,False,10.0,3.0,1,left,A. Fudge running DUNK (9 PTS) (J. Hardy 2 AST),"[1641788, 1630702]",1610612742.0,DAL,running,,,,,,Restricted Area,0-8 Center,1.01,Made,Fudge,A. Fudge,,,,,,9.0,J. Hardy,1630702.0,2.0,,,,,,,,,,
638,PT03M15.00S,2024-04-14T21:32:11.3Z,4,REGULAR,2pt,Jump Shot,[],1629026,95.22010512483574,26.715686274509803,1610612760,126,75,2024-04-14T21:32:17Z,6290000,False,-116.0,-8.0,1,right,MISS K. Williams 11' turnaround fadeaway Shot,[1629026],1610612760.0,OKC,turnaround fadeaway,,,,,,Mid-Range,8-16 Left,11.66,Missed,Williams,K. Williams,,,,,,,,,,,,,,,,,,,
639,PT03M10.00S,2024-04-14T21:32:16.3Z,4,REGULAR,rebound,offensive,[],202687,,,1610612760,126,75,2024-04-14T21:32:17Z,6300000,False,,,0,,B. Biyombo REBOUND (Off:1 Def:5),[202687],1610612760.0,OKC,,,,,,,Mid-Range,8-16 Left,,,Biyombo,B. Biyombo,638.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
640,PT03M10.00S,2024-04-14T21:32:16.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202687,94.40999984741211,50.0,1610612760,128,75,2024-04-14T21:32:16Z,6310000,False,0.0,0.0,1,right,B. Biyombo tip Layup (4 PTS),[202687],1610612760.0,OKC,tip,,,,,,Mid-Range,8-16 Left,0.0,Made,Biyombo,B. Biyombo,,,,,,4.0,,,,,,,,,,,,,
678,PT03M10.00S,2024-04-14T21:32:22.0Z,4,REGULAR,turnover,bad pass,[],1630702,,,1610612742,128,75,2024-04-14T21:39:09Z,6315000,False,,,0,,J. Hardy bad pass TURNOVER (4 TO),[1630702],1610612742.0,DAL,,,,,,,Mid-Range,8-16 Left,,,Hardy,J. Hardy,,,,,,,,,,,,,,,4.0,,,,
641,PT03M10.00S,2024-04-14T21:32:27.8Z,4,REGULAR,foul,personal,[],1641765,,,1610612760,128,75,2024-04-14T21:40:45Z,6320000,False,,,0,,O. Prosper loose ball personal FOUL (2 PF),"[1641765, 1629026]",1610612742.0,DAL,loose ball,,,,,,Mid-Range,16-24 Left,,,Prosper,O. Prosper,,,,,,,,,,202026.0,2.0,0.0,Williams,1629026.0,,,,,
644,PT03M03.00S,2024-04-14T21:32:45.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630322,94.82588699080158,96.81372549019608,1610612760,131,75,2024-04-14T21:32:27Z,6350000,False,234.0,-4.0,1,right,L. Waters III 3PT  (12 PTS) (O. Dieng 3 AST),"[1630322, 1631172]",1610612760.0,OKC,,,,,,,Right Corner 3,24+ Right,23.41,Made,Waters III,L. Waters III,,,,,,12.0,O. Dieng,1631172.0,3.0,,,,,,,,,,
646,PT02M49.00S,2024-04-14T21:32:57.8Z,4,REGULAR,3pt,Jump Shot,[],1630702,6.258212877792378,94.11764705882352,1610612742,131,75,2024-04-14T21:35:38Z,6370000,False,-221.0,6.0,1,left,MISS J. Hardy step back 3PT,[1630702],1610612742.0,DAL,step back,,,,,,Left Corner 3,24+ Left,22.07,Missed,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,
647,PT02M47.00S,2024-04-14T21:32:59.8Z,4,REGULAR,rebound,offensive,[],1641788,,,1610612742,131,75,2024-04-14T21:33:04Z,6380000,False,,,0,,A. Fudge REBOUND (Off:2 Def:0),[1641788],1610612742.0,DAL,,,,,,,Left Corner 3,24+ Left,,,Fudge,A. Fudge,646.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
648,PT02M47.00S,2024-04-14T21:33:03.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641788,5.590000152587891,50.0,1610612742,131,75,2024-04-14T21:33:03Z,6390000,False,0.0,0.0,1,left,MISS A. Fudge tip DUNK,[1641788],1610612742.0,DAL,tip,,,,,,Mid-Range,8-16 Left,0.0,Missed,Fudge,A. Fudge,,,,,,,,,,,,,,,,,,,
649,PT02M47.00S,2024-04-14T21:33:03.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,131,75,2024-04-14T21:33:03Z,6400000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,Mid-Range,8-16 Left,,,,,648.0,,,,,,,,,,,,,,,,,,
651,PT02M36.00S,2024-04-14T21:33:18.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202687,92.9862023653088,49.754901960784316,1610612760,133,75,2024-04-14T21:33:23Z,6420000,False,-1.0,13.0,1,right,B. Biyombo alley-oop Layup (6 PTS) (O. Dieng 4 AST),"[202687, 1631172]",1610612760.0,OKC,alley-oop,,,,,,Restricted Area,0-8 Center,1.35,Made,Biyombo,B. Biyombo,,,,,,6.0,O. Dieng,1631172.0,4.0,,,,,,,,,,
653,PT02M26.00S,2024-04-14T21:33:28.2Z,4,REGULAR,3pt,Jump Shot,[],202693,27.151773981603156,79.90196078431373,1610612742,133,78,2024-04-14T21:33:33Z,6440000,False,-150.0,203.0,1,left,M. Morris 25' 3PT  (8 PTS) (A. Lawson 2 AST),"[202693, 1630639]",1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,25.19,Made,Morris,M. Morris,,,,,,8.0,A. Lawson,1630639.0,2.0,,,,,,,,,,
655,PT02M08.00S,2024-04-14T21:33:45.7Z,4,REGULAR,3pt,Jump Shot,[],1629026,89.70105124835742,4.166666666666666,1610612760,133,78,2024-04-14T21:33:49Z,6460000,False,-229.0,44.0,1,right,MISS K. Williams 3PT,[1629026],1610612760.0,OKC,,,,,,,Left Corner 3,24+ Left,23.34,Missed,Williams,K. Williams,,,,,,,,,,,,,,,,,,,
656,PT02M07.00S,2024-04-14T21:33:46.7Z,4,REGULAR,rebound,defensive,[],202693,,,1610612742,133,78,2024-04-14T21:33:49Z,6470000,False,,,0,,M. Morris REBOUND (Off:0 Def:4),[202693],1610612742.0,DAL,,,,,,,Left Corner 3,24+ Left,,,Morris,M. Morris,655.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
657,PT02M04.00S,2024-04-14T21:33:51.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630639,5.075558475689881,46.32352941176471,1610612742,133,80,2024-04-14T21:33:55Z,6480000,False,18.0,-5.0,1,left,A. Lawson running Layup (10 PTS) (M. Morris 3 AST),"[1630639, 202693]",1610612742.0,DAL,running,,,,,,Restricted Area,0-8 Center,1.9,Made,Lawson,A. Lawson,,,,,,10.0,M. Morris,202693.0,3.0,,,,,,,,,,
659,PT01M47.00S,2024-04-14T21:34:07.6Z,4,REGULAR,3pt,Jump Shot,[],1631172,65.39093298291722,50.73529411764706,1610612760,133,80,2024-04-14T21:34:12Z,6500000,False,4.0,273.0,1,right,MISS O. Dieng 27' 3PT,[1631172],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Center,27.28,Missed,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,
660,PT01M45.00S,2024-04-14T21:34:09.6Z,4,REGULAR,rebound,defensive,[],1630639,,,1610612742,133,80,2024-04-14T21:34:12Z,6510000,False,,,0,,A. Lawson REBOUND (Off:1 Def:4),[1630639],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,Lawson,A. Lawson,659.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
661,PT01M41.00S,2024-04-14T21:34:16.2Z,4,REGULAR,foul,personal,['2freethrow'],203488,,,1610612742,133,80,2024-04-14T21:34:22Z,6520000,False,,,0,,M. Muscala shooting personal FOUL (2 PF) (Lawson 2 FT),"[203488, 1630639]",1610612760.0,OKC,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Muscala,M. Muscala,,,,,,,,,,1162.0,2.0,0.0,Lawson,1630639.0,,,,,
663,PT01M41.00S,2024-04-14T21:34:38.1Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630639,,,1610612742,133,81,2024-04-14T21:36:43Z,6540000,False,,,0,,A. Lawson Free Throw 1 of 2 (11 PTS),[1630639],1610612742.0,DAL,,,,,,,,,,Made,Lawson,A. Lawson,,,,,,11.0,,,,,,,,,,,,,
664,PT01M41.00S,2024-04-14T21:34:38.1Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630639,,,1610612742,133,82,2024-04-14T21:36:43Z,6550000,False,,,0,,A. Lawson Free Throw 2 of 2 (12 PTS),[1630639],1610612742.0,DAL,,,,,,,,,,Made,Lawson,A. Lawson,,,,,,12.0,,,,,,,,,,,,,
665,PT01M18.00S,2024-04-14T21:35:20.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202687,90.62089356110381,41.42156862745098,1610612760,133,82,2024-04-14T21:37:14Z,6560000,False,-43.0,36.0,1,right,MISS B. Biyombo turnaround Hook,[202687],1610612760.0,OKC,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,5.58,Missed,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,
666,PT01M16.00S,2024-04-14T21:35:22.3Z,4,REGULAR,rebound,defensive,[],202693,,,1610612742,133,82,2024-04-14T21:35:40Z,6570000,False,,,0,,M. Morris REBOUND (Off:0 Def:5),[202693],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,,,Morris,M. Morris,665.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
667,PT01M08.00S,2024-04-14T21:35:29.7Z,4,REGULAR,turnover,lost ball,[],1641765,,,1610612742,133,82,2024-04-14T21:35:43Z,6580000,False,,,0,,O. Prosper lost ball TURNOVER (2 TO),"[1641765, 1631172]",1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,Prosper,O. Prosper,,,,,,,,,,,,,,,2.0,,,Dieng,1631172.0
668,PT01M08.00S,2024-04-14T21:35:29.7Z,4,REGULAR,steal,,[],1631172,,,1610612760,133,82,2024-04-14T21:35:31Z,6590000,False,,,0,,O. Dieng STEAL (3 STL),[1631172],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,
669,PT01M03.00S,2024-04-14T21:35:36.1Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631172,89.96386333771353,54.166666666666664,1610612760,135,82,2024-04-14T21:39:54Z,6600000,False,21.0,42.0,1,right,O. Dieng driving floating Jump Shot (13 PTS),[1631172],1610612760.0,OKC,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,4.67,Made,Dieng,O. Dieng,,,,,,13.0,,,,,,,,,,,,,
670,PT00M51.00S,2024-04-14T21:35:52.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641788,14.668199737187912,47.549019607843135,1610612742,135,84,2024-04-14T21:40:06Z,6610000,False,12.0,85.0,1,left,A. Fudge 8' fadeaway Jump Shot (11 PTS),[1641788],1610612742.0,DAL,fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,8.63,Made,Fudge,A. Fudge,,,,,,11.0,,,,,,,,,,,,,
671,PT00M34.30S,2024-04-14T21:36:12.1Z,4,REGULAR,3pt,Jump Shot,[],1631172,81.02825229960578,6.862745098039216,1610612760,135,84,2024-04-14T21:40:33Z,6620000,False,-216.0,126.0,1,right,MISS O. Dieng 24' step back 3PT,[1631172],1610612760.0,OKC,step back,,,,,,Above the Break 3,24+ Left Center,24.97,Missed,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,
