actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
351,PT00M00.10S,2024-01-01T01:11:27.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,59,56,2024-01-01T01:12:21Z,3450000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,350.0,,,,,,,,,
352,PT00M00.00S,2024-01-01T01:11:37.1Z,2,REGULAR,period,end,[],0,,,1610612751,59,56,2024-01-01T01:11:37Z,3460000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2024-01-01T01:11:39.8Z,3,REGULAR,substitution,out,['startperiod'],1630198,,,1610612751,59,56,2024-01-01T01:26:25Z,3470000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2024-01-01T01:11:39.8Z,3,REGULAR,substitution,out,['startperiod'],1628372,,,1610612751,59,56,2024-01-01T01:26:25Z,3480000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2024-01-01T01:11:39.8Z,3,REGULAR,substitution,in,['startperiod'],1630581,,,1610612751,59,56,2024-01-01T01:26:25Z,3490000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2024-01-01T01:11:39.8Z,3,REGULAR,substitution,in,['startperiod'],1629661,,,1610612751,59,56,2024-01-01T01:26:25Z,3500000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2024-01-01T01:26:42.5Z,3,REGULAR,period,start,[],0,,,1610612760,59,56,2024-01-01T01:26:42Z,3510000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT11M48.00S,2024-01-01T01:26:53.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631096,6.652431011826544,49.01960784313725,1610612760,61,56,2024-01-01T01:26:57Z,3520000,False,5.0,10.0,1,left,C. Holmgren alley-oop DUNK (8 PTS) (J. Williams 2 AST),"[1631096, 1631114]",1610612760.0,OKC,alley-oop,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,1.11,Made,8.0,J. Williams,1631114.0,2.0,,,,,,,,,,
360,PT11M28.00S,2024-01-01T01:27:12.9Z,3,REGULAR,3pt,Jump Shot,[],1627827,68.15045992115637,34.068627450980394,1610612751,61,56,2024-01-01T01:27:17Z,3540000,False,-80.0,247.0,1,right,MISS D. Finney-Smith 25' 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,,,,,25.94,Missed,,,,,,,,,,,,,,
361,PT11M25.00S,2024-01-01T01:27:15.9Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,61,56,2024-01-01T01:27:17Z,3550000,False,,,0,,J. Giddey REBOUND (Off:0 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,360.0,2.0,2.0,0.0,,,,,,
362,PT11M21.00S,2024-01-01T01:27:20.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631114,25.04927726675427,85.5392156862745,1610612760,61,56,2024-01-01T01:28:05Z,3560000,False,-178.0,183.0,1,left,MISS J. Williams 25' running 3PT,[1631114],1610612760.0,OKC,running,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,25.51,Missed,,,,,,,,,,,,,,
363,PT11M18.00S,2024-01-01T01:27:23.2Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,61,56,2024-01-01T01:27:25Z,3570000,False,,,0,,N. Claxton REBOUND (Off:4 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,362.0,9.0,5.0,4.0,,,,,,
364,PT11M11.00S,2024-01-01T01:27:30.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,93.11760840998686,39.46078431372549,1610612751,61,58,2024-01-01T01:28:24Z,3580000,False,-53.0,12.0,1,right,S. Dinwiddie driving floating Jump Shot (5 PTS),[203915],1610612751.0,BKN,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,5.41,Made,5.0,,,,,,,,,,,,,
365,PT11M04.00S,2024-01-01T01:27:37.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,5.863994743758213,47.30392156862745,1610612760,61,58,2024-01-01T01:30:06Z,3590000,False,13.0,3.0,1,left,MISS J. Williams driving Layup,[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,1.37,Missed,,,,,,,,,,,,,,
367,PT11M01.00S,2024-01-01T01:27:40.4Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,61,58,2024-01-01T01:27:43Z,3610000,False,,,0,,N. Claxton REBOUND (Off:4 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,365.0,10.0,6.0,4.0,,,,,,
369,PT10M47.00S,2024-01-01T01:28:14.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,92.59198423127464,49.754901960784316,1610612751,61,58,2024-01-01T01:32:14Z,3630000,False,-1.0,17.0,1,right,MISS N. Claxton driving Layup - blocked,"[1629651, 1631114]",1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,1.71,Missed,,,,,,,,,,,,,Williams,1631114.0
370,PT10M47.00S,2024-01-01T01:28:14.2Z,3,REGULAR,block,,[],1631114,,,1610612751,61,58,2024-01-01T01:28:16Z,3640000,False,,,0,,J. Williams BLOCK (1 BLK),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
371,PT10M46.00S,2024-01-01T01:28:15.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,61,58,2024-01-01T01:32:14Z,3650000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,369.0,,,,,,,,,
372,PT10M39.00S,2024-01-01T01:28:26.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629651,95.74572930354796,38.72549019607843,1610612751,61,58,2024-01-01T01:28:33Z,3660000,False,-56.0,-13.0,1,right,MISS N. Claxton driving floating Shot,[1629651],1610612751.0,BKN,driving floating,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,5.78,Missed,,,,,,,,,,,,,,
373,PT10M38.00S,2024-01-01T01:28:27.5Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,61,58,2024-01-01T01:28:27Z,3670000,False,,,0,,J. Giddey REBOUND (Off:0 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,372.0,3.0,3.0,0.0,,,,,,
374,PT10M33.00S,2024-01-01T01:28:32.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630581,5.601182654402102,49.01960784313725,1610612760,61,58,2024-01-01T01:28:39Z,3680000,False,5.0,0.0,1,left,MISS J. Giddey running Layup,[1630581],1610612760.0,OKC,running,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,0.49,Missed,,,,,,,,,,,,,,
375,PT10M33.00S,2024-01-01T01:28:32.4Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612751,61,58,2024-01-01T01:28:39Z,3690000,False,,,0,,C. Johnson REBOUND (Off:0 Def:4),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,374.0,4.0,4.0,0.0,,,,,,
376,PT10M25.00S,2024-01-01T01:28:40.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628969,92.9862023653088,47.30392156862745,1610612751,61,58,2024-01-01T01:34:45Z,3700000,False,-13.0,13.0,1,right,MISS M. Bridges running reverse Layup - blocked,"[1628969, 1631096]",1610612751.0,BKN,running reverse,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,1.9,Missed,,,,,,,,,,,,,Holmgren,1631096.0
377,PT10M25.00S,2024-01-01T01:28:40.1Z,3,REGULAR,block,,[],1631096,,,1610612751,61,58,2024-01-01T01:28:43Z,3710000,False,,,0,,C. Holmgren BLOCK (1 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
378,PT10M22.00S,2024-01-01T01:28:43.1Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,61,58,2024-01-01T01:28:47Z,3720000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:8),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,376.0,8.0,8.0,0.0,,,,,,
379,PT10M18.00S,2024-01-01T01:28:47.2Z,3,REGULAR,turnover,bad pass,[],1631096,,,1610612760,61,58,2024-01-01T01:28:50Z,3730000,False,,,0,,C. Holmgren bad pass TURNOVER (3 TO),"[1631096, 203915]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,3.0,Dinwiddie,203915.0,,,,,,,,,,,,,,,,
380,PT10M18.00S,2024-01-01T01:28:47.2Z,3,REGULAR,steal,,[],203915,,,1610612751,61,58,2024-01-01T01:36:02Z,3740000,False,,,0,,S. Dinwiddie STEAL (1 STL),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
381,PT10M13.00S,2024-01-01T01:28:53.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203915,73.40670170827858,12.745098039215685,1610612751,61,58,2024-01-01T01:36:02Z,3750000,False,-186.0,197.0,1,right,MISS S. Dinwiddie 27' running pullup 3PT,[203915],1610612751.0,BKN,running pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,,27.15,Missed,,,,,,,,,,,,,,
382,PT10M13.00S,2024-01-01T01:28:53.0Z,3,REGULAR,rebound,offensive,[],1627827,,,1610612751,61,58,2024-01-01T01:37:17Z,3760000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,381.0,2.0,1.0,1.0,,,,,,
383,PT10M06.00S,2024-01-01T01:29:00.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627827,77.08607095926413,9.558823529411764,1610612751,61,61,2024-01-01T01:29:16Z,3770000,False,-202.0,163.0,1,right,D. Finney-Smith 25' 3PT  (8 PTS) (S. Dinwiddie 4 AST),"[1627827, 203915]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,,,25.97,Made,8.0,S. Dinwiddie,203915.0,4.0,,,,,,,,,,
385,PT09M43.00S,2024-01-01T01:29:24.4Z,3,REGULAR,3pt,Jump Shot,[],1630581,9.411957950065702,3.431372549019608,1610612760,61,61,2024-01-01T01:29:29Z,3790000,False,233.0,36.0,1,left,MISS J. Giddey 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Right Corner 3,24+ Right,,,,,23.56,Missed,,,,,,,,,,,,,,
386,PT09M39.00S,2024-01-01T01:29:28.4Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612751,61,61,2024-01-01T01:29:29Z,3800000,False,,,0,,M. Bridges REBOUND (Off:0 Def:4),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,,,,,,,,385.0,4.0,4.0,0.0,,,,,,
387,PT09M32.00S,2024-01-01T01:29:34.7Z,3,REGULAR,3pt,Jump Shot,[],1627827,96.7969776609724,95.58823529411765,1610612751,61,61,2024-01-01T01:29:43Z,3810000,False,228.0,-22.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,,,,,22.9,Missed,,,,,,,,,,,,,,
388,PT09M26.00S,2024-01-01T01:29:40.7Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,61,61,2024-01-01T01:59:14Z,3820000,False,,,0,,N. Claxton REBOUND (Off:5 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Right Corner 3,24+ Right,,,,,,,,,,,387.0,11.0,6.0,5.0,,,,,,
389,PT09M17.00S,2024-01-01T01:29:48.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203915,90.75229960578186,42.8921568627451,1610612751,61,61,2024-01-01T01:29:57Z,3830000,False,-36.0,34.0,1,right,MISS S. Dinwiddie pullup Shot,[203915],1610612751.0,BKN,pullup,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.94,Missed,,,,,,,,,,,,,,
390,PT09M15.00S,2024-01-01T01:29:50.7Z,3,REGULAR,rebound,defensive,[],1631114,,,1610612760,61,61,2024-01-01T01:29:50Z,3840000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,389.0,1.0,1.0,0.0,,,,,,
391,PT09M15.00S,2024-01-01T01:29:55.5Z,3,REGULAR,foul,personal,[],1629661,,,1610612760,61,61,2024-01-01T01:30:03Z,3850000,False,,,0,,C. Johnson personal FOUL (1 PF),"[1629661, 1631114]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,202058.0,,,,,,,,,,,,,,1.0,0.0,Williams,1631114.0,,
393,PT09M11.00S,2024-01-01T01:30:26.0Z,3,REGULAR,3pt,Jump Shot,[],1630581,23.866622864651774,13.23529411764706,1610612760,64,61,2024-01-01T01:30:34Z,3870000,False,184.0,172.0,1,left,J. Giddey 25' 3PT  (8 PTS) (J. Williams 3 AST),"[1630581, 1631114]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,25.16,Made,8.0,J. Williams,1631114.0,3.0,,,,,,,,,,
396,PT08M43.00S,2024-01-01T01:31:09.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203915,93.9060446780552,49.754901960784316,1610612751,64,63,2024-01-01T01:31:18Z,3900000,False,-1.0,5.0,1,right,S. Dinwiddie driving DUNK (7 PTS) (D. Finney-Smith 2 AST),"[203915, 1627827]",1610612751.0,BKN,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,0.49,Made,7.0,D. Finney-Smith,1627827.0,2.0,,,,,,,,,,
398,PT08M30.00S,2024-01-01T01:31:22.3Z,3,REGULAR,3pt,Jump Shot,[],1629652,6.652431011826544,95.09803921568627,1610612760,67,63,2024-01-01T01:31:27Z,3920000,False,-225.0,10.0,1,left,L. Dort 3PT  (12 PTS) (J. Williams 4 AST),"[1629652, 1631114]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,,,,,22.57,Made,12.0,J. Williams,1631114.0,4.0,,,,,,,,,,
400,PT08M18.00S,2024-01-01T01:31:36.8Z,3,REGULAR,foul,personal,['2freethrow'],1630581,,,1610612751,67,63,2024-01-01T01:31:42Z,3940000,False,,,0,,J. Giddey shooting personal FOUL (2 PF) (Dinwiddie 2 FT),"[1630581, 203915]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,202058.0,,,,,,,,,,,,,,2.0,0.0,Dinwiddie,203915.0,,
402,PT08M18.00S,2024-01-01T01:32:01.7Z,3,REGULAR,freethrow,1 of 2,[],203915,,,1610612751,67,64,2024-01-01T01:32:01Z,3960000,False,,,0,,S. Dinwiddie Free Throw 1 of 2 (8 PTS),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
403,PT08M18.00S,2024-01-01T01:32:18.8Z,3,REGULAR,freethrow,2 of 2,[],203915,,,1610612751,67,65,2024-01-01T01:32:18Z,3970000,False,,,0,,S. Dinwiddie Free Throw 2 of 2 (9 PTS),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
404,PT08M04.00S,2024-01-01T01:32:34.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630581,6.1268068331143235,57.84313725490197,1610612760,69,65,2024-01-01T01:40:09Z,3980000,False,-39.0,5.0,1,left,J. Giddey driving bank Hook (10 PTS),[1630581],1610612760.0,OKC,driving bank,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,3.95,Made,10.0,,,,,,,,,,,,,
405,PT07M47.00S,2024-01-01T01:32:51.1Z,3,REGULAR,3pt,Jump Shot,[],203915,68.15045992115637,29.411764705882355,1610612751,69,65,2024-01-01T01:32:55Z,3990000,False,-103.0,247.0,1,right,MISS S. Dinwiddie 26' 3PT,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,,26.75,Missed,,,,,,,,,,,,,,
406,PT07M44.00S,2024-01-01T01:32:54.1Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,69,65,2024-01-01T01:32:55Z,4000000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:9),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,405.0,9.0,9.0,0.0,,,,,,
407,PT07M36.00S,2024-01-01T01:33:02.2Z,3,REGULAR,2pt,Jump Shot,[],1628983,20.45006570302234,39.21568627450981,1610612760,69,65,2024-01-01T01:33:09Z,4010000,False,54.0,140.0,1,left,MISS S. Gilgeous-Alexander 14' fadeaway Shot,[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Center,,,,,14.97,Missed,,,,,,,,,,,,,,
408,PT07M33.00S,2024-01-01T01:33:05.2Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612751,69,65,2024-01-01T01:33:09Z,4020000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:2),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Center,,,,,,,,,,,407.0,3.0,2.0,1.0,,,,,,
409,PT07M29.00S,2024-01-01T01:33:10.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629661,76.5604467805519,12.5,1610612751,69,65,2024-01-01T01:41:03Z,4030000,False,-188.0,168.0,1,right,MISS C. Johnson 25' running 3PT,[1629661],1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,25.16,Missed,,,,,,,,,,,,,,
410,PT07M25.00S,2024-01-01T01:33:14.2Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,69,65,2024-01-01T01:33:15Z,4040000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,409.0,1.0,1.0,0.0,,,,,,
411,PT07M16.00S,2024-01-01T01:33:23.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,7.046649145860711,44.6078431372549,1610612760,71,65,2024-01-01T01:33:38Z,4050000,False,27.0,14.0,1,left,J. Giddey cutting Layup (12 PTS) (J. Williams 5 AST),"[1630581, 1631114]",1610612760.0,OKC,cutting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,3.03,Made,12.0,J. Williams,1631114.0,5.0,,,,,,,,,,
413,PT07M16.00S,2024-01-01T01:33:26.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,71,65,2024-01-01T01:33:26Z,4070000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT07M16.00S,2024-01-01T01:35:46.6Z,3,REGULAR,substitution,out,[],203915,,,1610612751,71,65,2024-01-01T01:36:02Z,4080000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT07M16.00S,2024-01-01T01:35:46.6Z,3,REGULAR,substitution,in,[],1628372,,,1610612751,71,65,2024-01-01T01:36:02Z,4090000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M53.00S,2024-01-01T01:36:39.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,93.24901445466492,50.49019607843137,1610612751,71,67,2024-01-01T01:36:43Z,4100000,False,2.0,11.0,1,right,C. Johnson driving Layup (7 PTS),[1629661],1610612751.0,BKN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,1.13,Made,7.0,,,,,,,,,,,,,
417,PT06M44.00S,2024-01-01T01:36:49.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,5.206964520367937,50.49019607843137,1610612760,71,67,2024-01-01T01:42:11Z,4110000,False,-2.0,-4.0,1,left,MISS C. Holmgren floating Shot,[1631096],1610612760.0,OKC,floating,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,0.44,Missed,,,,,,,,,,,,,,
418,PT06M42.00S,2024-01-01T01:36:51.7Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612751,71,67,2024-01-01T01:36:54Z,4120000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:3),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,417.0,4.0,3.0,1.0,,,,,,
419,PT06M38.00S,2024-01-01T01:36:55.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627827,69.20170827858082,74.75490196078431,1610612751,71,67,2024-01-01T01:42:37Z,4130000,False,124.0,237.0,1,right,MISS D. Finney-Smith 26' running 3PT,[1627827],1610612751.0,BKN,running,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,,,26.74,Missed,,,,,,,,,,,,,,
420,PT06M35.00S,2024-01-01T01:36:58.9Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,71,67,2024-01-01T01:37:00Z,4140000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,419.0,3.0,3.0,0.0,,,,,,
421,PT06M26.00S,2024-01-01T01:37:07.8Z,3,REGULAR,3pt,Jump Shot,[],1631096,4.5499342969776615,96.81372549019608,1610612760,74,67,2024-01-01T01:37:14Z,4150000,False,-234.0,-10.0,1,left,C. Holmgren 3PT  (11 PTS) (S. Gilgeous-Alexander 5 AST),"[1631096, 1628983]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Left Corner 3,24+ Left,,,,,23.43,Made,11.0,S. Gilgeous-Alexander,1628983.0,5.0,,,,,,,,,,
423,PT06M11.00S,2024-01-01T01:37:21.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,93.77463863337714,43.872549019607845,1610612751,74,67,2024-01-01T01:43:22Z,4170000,False,-31.0,6.0,1,right,MISS N. Claxton Hook,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,3.12,Missed,,,,,,,,,,,,,,
424,PT06M11.00S,2024-01-01T01:37:21.4Z,3,REGULAR,rebound,offensive,[],1627827,,,1610612751,74,67,2024-01-01T01:42:33Z,4180000,False,,,0,,D. Finney-Smith REBOUND (Off:2 Def:3),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,423.0,5.0,3.0,2.0,,,,,,
442,PT06M11.00S,2024-01-01T01:37:23.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627827,92.72339027595268,48.77450980392157,1610612751,74,67,2024-01-01T01:42:16Z,4185000,False,-6.0,16.0,1,right,MISS D. Finney-Smith tip Layup,[1627827],1610612751.0,BKN,tip,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,1.7,Missed,,,,,,,,,,,,,,
443,PT06M07.00S,2024-01-01T01:37:27.8Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,74,67,2024-01-01T01:42:39Z,4187500,False,,,0,,J. Giddey REBOUND (Off:0 Def:4),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,442.0,4.0,4.0,0.0,,,,,,
427,PT06M04.00S,2024-01-01T01:37:29.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631114,5.601182654402102,48.28431372549019,1610612760,76,67,2024-01-01T01:42:24Z,4210000,False,9.0,0.0,1,left,J. Williams running DUNK (6 PTS) (S. Gilgeous-Alexander 6 AST),"[1631114, 1628983]",1610612760.0,OKC,running,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,0.86,Made,6.0,S. Gilgeous-Alexander,1628983.0,6.0,,,,,,,,,,
429,PT05M44.00S,2024-01-01T01:37:48.8Z,3,REGULAR,3pt,Jump Shot,[],1629661,98.11103810775296,95.09803921568627,1610612751,76,67,2024-01-01T01:37:56Z,4230000,False,225.0,-35.0,1,right,MISS C. Johnson step back 3PT,[1629661],1610612751.0,BKN,step back,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,,,,,22.82,Missed,,,,,,,,,,,,,,
430,PT05M40.00S,2024-01-01T01:37:52.8Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,76,67,2024-01-01T01:59:28Z,4240000,False,,,0,,J. Giddey REBOUND (Off:0 Def:5),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Right Corner 3,24+ Right,,,,,,,,,,,429.0,5.0,5.0,0.0,,,,,,
