actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
468,PT04M36.00S,2023-11-09T02:42:51.9Z,3,REGULAR,steal,,[],1629731,,,1610612739,90,75,2023-11-09T02:42:54Z,4580000,False,,,0,,D. Wade STEAL (1 STL),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
469,PT04M36.00S,2023-11-09T02:42:56.9Z,3,REGULAR,turnover,out-of-bounds,[],1629731,,,1610612739,90,75,2023-11-09T02:43:07Z,4590000,False,,,0,,D. Wade step out-of-bounds TURNOVER (2 TO),[1629731],1610612739.0,CLE,step,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,202056.0,,,,,,,,,,,2.0,,,,,,,,
470,PT04M36.00S,2023-11-09T02:42:59.3Z,3,REGULAR,substitution,out,[],1629622,,,1610612760,90,75,2023-11-09T02:43:20Z,4600000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT04M36.00S,2023-11-09T02:42:59.3Z,3,REGULAR,substitution,out,[],1630596,,,1610612760,90,75,2023-11-09T02:43:20Z,4610000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT04M36.00S,2023-11-09T02:42:59.3Z,3,REGULAR,substitution,out,[],1628378,,,1610612760,90,75,2023-11-09T02:43:20Z,4620000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT04M36.00S,2023-11-09T02:42:59.3Z,3,REGULAR,substitution,in,[],1629636,,,1610612760,90,75,2023-11-09T02:43:20Z,4630000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT04M36.00S,2023-11-09T02:42:59.3Z,3,REGULAR,substitution,in,[],202684,,,1610612760,90,75,2023-11-09T02:43:20Z,4640000,False,,,0,,SUB in: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT04M36.00S,2023-11-09T02:42:59.3Z,3,REGULAR,substitution,in,[],1627777,,,1610612760,90,75,2023-11-09T02:43:20Z,4650000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT04M31.00S,2023-11-09T02:43:22.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627777,,,1610612760,90,75,2023-11-09T02:43:35Z,4660000,False,,,0,,G. Niang personal FOUL (3 PF) (Dieng 2 FT),"[1627777, 1631172]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,1830.0,3.0,0.0,Dieng,1631172.0,,,,,,,,,,,,,,,
478,PT04M31.00S,2023-11-09T02:43:42.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1631172,,,1610612760,91,75,2023-11-09T02:43:42Z,4680000,False,,,0,,O. Dieng Free Throw 1 of 2 (3 PTS),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
479,PT04M31.00S,2023-11-09T02:43:56.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1631172,,,1610612760,92,75,2023-11-09T02:43:56Z,4690000,False,,,0,,O. Dieng Free Throw 2 of 2 (4 PTS),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
480,PT04M12.00S,2023-11-09T02:44:17.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,19.136005256241788,59.31372549019608,1610612739,92,77,2023-11-09T02:44:22Z,4700000,False,-47.0,127.0,1,left,C. LeVert 13' pullup Jump Shot (16 PTS) (T. Thompson 2 AST),"[1627747, 202684]",1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,16.0,,,,,,,,13.57,T. Thompson,202684.0,2.0,,
482,PT04M01.00S,2023-11-09T02:44:31.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627747,,,1610612760,92,77,2023-11-09T02:44:44Z,4720000,False,,,0,,C. LeVert shooting personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[1627747, 1628983]",1610612739.0,CLE,shooting,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Left,202056.0,3.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
484,PT04M01.00S,2023-11-09T02:44:51.6Z,3,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,93,77,2023-11-09T02:44:51Z,4740000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (32 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,Made,32.0,,,,,,,,,,,,,
485,PT04M01.00S,2023-11-09T02:44:53.7Z,3,REGULAR,substitution,out,[],1629652,,,1610612760,93,77,2023-11-09T02:44:57Z,4750000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT04M01.00S,2023-11-09T02:44:53.7Z,3,REGULAR,substitution,in,[],1641717,,,1610612760,93,77,2023-11-09T02:44:57Z,4760000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT04M01.00S,2023-11-09T02:45:07.7Z,3,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,94,77,2023-11-09T02:45:07Z,4770000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (33 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,Made,33.0,,,,,,,,,,,,,
488,PT03M44.00S,2023-11-09T02:45:26.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,6.1268068331143235,47.30392156862745,1610612739,94,79,2023-11-09T02:45:34Z,4780000,False,13.0,5.0,1,left,C. LeVert driving Layup (18 PTS),[1627747],1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,Made,18.0,,,,,,,,1.44,,,,,
489,PT03M44.00S,2023-11-09T02:45:31.2Z,3,REGULAR,foul,personal,['1freethrow'],1628983,,,1610612739,94,79,2023-11-09T02:45:35Z,4790000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (2 PF) (LeVert 1 FT),"[1628983, 1627747]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,202056.0,2.0,0.0,LeVert,1627747.0,,,,,,,,,,,,,,,
491,PT03M44.00S,2023-11-09T02:45:51.9Z,3,REGULAR,freethrow,1 of 1,[],1627747,,,1610612739,94,80,2023-11-09T02:45:51Z,4810000,False,,,0,,C. LeVert Free Throw 1 of 1 (19 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
492,PT03M29.00S,2023-11-09T02:46:07.7Z,3,REGULAR,3pt,Jump Shot,[],1641717,97.05978975032852,4.901960784313726,1610612760,94,80,2023-11-09T02:46:11Z,4820000,False,-225.0,-25.0,1,right,MISS C. Wallace 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,,,,22.69,,,,,
493,PT03M27.00S,2023-11-09T02:46:09.7Z,3,REGULAR,rebound,offensive,[],1631119,,,1610612760,94,80,2023-11-09T02:46:11Z,4830000,False,,,0,,J. Williams REBOUND (Off:1 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,,,,,,492.0,2.0,1.0,1.0,,,,,,,,,
494,PT03M26.00S,2023-11-09T02:46:11.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630198,64.07687253613666,29.901960784313726,1610612760,94,80,2023-11-09T02:46:17Z,4840000,False,-100.0,285.0,1,right,MISS I. Joe 30' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,,,,30.24,,,,,
495,PT03M21.00S,2023-11-09T02:46:16.4Z,3,REGULAR,rebound,defensive,[],1629636,,,1610612739,94,80,2023-11-09T02:46:17Z,4850000,False,,,0,,D. Garland REBOUND (Off:1 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,,,,,,494.0,2.0,1.0,1.0,,,,,,,,,
496,PT03M15.00S,2023-11-09T02:46:21.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,9.017739816031538,60.29411764705882,1610612739,94,80,2023-11-09T02:46:26Z,4860000,False,-51.0,32.0,1,left,MISS D. Garland 6' driving Layup,[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,,,,6.08,,,,,
498,PT03M12.00S,2023-11-09T02:46:24.4Z,3,REGULAR,rebound,defensive,[],1631172,,,1610612760,94,80,2023-11-09T02:46:26Z,4880000,False,,,0,,O. Dieng REBOUND (Off:1 Def:3),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,496.0,4.0,3.0,1.0,,,,,,,,,
499,PT03M07.00S,2023-11-09T02:46:29.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630198,76.82325886990802,12.009803921568627,1610612760,94,80,2023-11-09T02:46:35Z,4890000,False,-190.0,165.0,1,right,MISS I. Joe 25' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,,,,25.19,,,,,
500,PT03M05.00S,2023-11-09T02:46:32.3Z,3,REGULAR,rebound,offensive,[],1631172,,,1610612760,94,80,2023-11-09T02:46:32Z,4900000,False,,,0,,O. Dieng REBOUND (Off:2 Def:3),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Left Center,,,,,,,,499.0,5.0,3.0,2.0,,,,,,,,,
501,PT02M59.00S,2023-11-09T02:46:38.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628983,66.96780551905388,42.64705882352941,1610612760,94,80,2023-11-09T02:46:45Z,4910000,False,-37.0,258.0,1,right,MISS S. Gilgeous-Alexander 26' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,,,,26.06,,,,,
502,PT02M54.00S,2023-11-09T02:46:43.4Z,3,REGULAR,rebound,defensive,[],1629636,,,1610612739,94,80,2023-11-09T02:46:45Z,4920000,False,,,0,,D. Garland REBOUND (Off:1 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,,,,,,,,501.0,3.0,2.0,1.0,,,,,,,,,
503,PT02M49.00S,2023-11-09T02:46:49.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,4.681340341655716,52.94117647058824,1610612739,94,82,2023-11-09T02:46:56Z,4930000,False,-15.0,-8.0,1,left,D. Garland driving reverse Layup (9 PTS),[1629636],1610612739.0,CLE,driving reverse,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,,,,,,,,1.7,,,,,
504,PT02M49.00S,2023-11-09T02:46:52.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631119,,,1610612739,94,82,2023-11-09T02:47:00Z,4940000,False,,,0,,J. Williams shooting personal FOUL (3 PF) (Garland 1 FT),"[1631119, 1629636]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1830.0,3.0,0.0,Garland,1629636.0,,,,,,,,,,,,,,,
506,PT02M49.00S,2023-11-09T02:47:08.2Z,3,REGULAR,substitution,out,[],1631119,,,1610612739,94,82,2023-11-09T02:47:41Z,4960000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT02M49.00S,2023-11-09T02:47:08.2Z,3,REGULAR,substitution,in,[],1631096,,,1610612739,94,82,2023-11-09T02:47:41Z,4970000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT02M49.00S,2023-11-09T02:47:18.7Z,3,REGULAR,substitution,out,[],1629731,,,1610612739,94,82,2023-11-09T02:47:41Z,4980000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT02M49.00S,2023-11-09T02:47:18.7Z,3,REGULAR,substitution,in,[],1628378,,,1610612739,94,82,2023-11-09T02:47:41Z,4990000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT02M49.00S,2023-11-09T02:47:41.2Z,3,REGULAR,freethrow,1 of 1,[],1629636,,,1610612739,94,82,2023-11-09T02:47:43Z,5000000,False,,,0,,MISS D. Garland Free Throw 1 of 1,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
511,PT02M47.00S,2023-11-09T02:47:43.2Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,94,82,2023-11-09T02:47:43Z,5010000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:4),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,510.0,5.0,4.0,1.0,,,,,,,,,
512,PT02M28.00S,2023-11-09T02:48:00.6Z,3,REGULAR,2pt,Jump Shot,[],1628983,78.66294349540078,31.862745098039213,1610612760,96,82,2023-11-09T02:48:04Z,5020000,False,-91.0,148.0,1,right,S. Gilgeous-Alexander 17' pullup Jump Shot (35 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left Center,,,,,,Made,35.0,,,,,,,,17.37,,,,,
513,PT02M06.00S,2023-11-09T02:48:26.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631096,,,1610612739,96,82,2023-11-09T02:48:37Z,5030000,False,,,0,,C. Holmgren shooting personal FOUL (3 PF) (LeVert 2 FT),"[1631096, 1627747]",1610612760.0,OKC,shooting,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,202056.0,3.0,0.0,LeVert,1627747.0,,,,,,,,,,,,,,,
515,PT02M06.00S,2023-11-09T02:48:57.0Z,3,REGULAR,freethrow,1 of 2,[],1627747,,,1610612739,96,83,2023-11-09T02:48:57Z,5050000,False,,,0,,C. LeVert Free Throw 1 of 2 (20 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,
516,PT02M06.00S,2023-11-09T02:48:59.3Z,3,REGULAR,substitution,out,[],1631172,,,1610612739,96,83,2023-11-09T02:49:04Z,5060000,False,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT02M06.00S,2023-11-09T02:48:59.3Z,3,REGULAR,substitution,in,[],1629652,,,1610612739,96,83,2023-11-09T02:49:04Z,5070000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT02M06.00S,2023-11-09T02:49:18.4Z,3,REGULAR,freethrow,2 of 2,[],1627747,,,1610612739,96,84,2023-11-09T02:49:18Z,5080000,False,,,0,,C. LeVert Free Throw 2 of 2 (21 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,
519,PT02M02.00S,2023-11-09T02:49:27.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627747,,,1610612760,96,84,2023-11-09T02:49:32Z,5090000,False,,,0,,C. LeVert personal FOUL (4 PF) (Gilgeous-Alexander 2 FT),"[1627747, 1628983]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,1628484.0,4.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
521,PT02M02.00S,2023-11-09T02:49:55.5Z,3,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,97,84,2023-11-09T02:49:55Z,5110000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (36 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,Made,36.0,,,,,,,,,,,,,
522,PT02M02.00S,2023-11-09T02:49:55.5Z,3,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,97,84,2023-11-09T02:50:11Z,5120000,False,,,0,,MISS S. Gilgeous-Alexander Free Throw 2 of 2,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
523,PT02M00.00S,2023-11-09T02:49:57.5Z,3,REGULAR,rebound,defensive,[],1627777,,,1610612739,97,84,2023-11-09T02:50:11Z,5130000,False,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,522.0,1.0,1.0,0.0,,,,,,,,,
524,PT01M48.00S,2023-11-09T02:50:22.5Z,3,REGULAR,3pt,Jump Shot,[],1628378,28.728646517739815,75.98039215686273,1610612739,97,87,2023-11-09T02:50:27Z,5140000,False,-130.0,218.0,1,left,D. Mitchell 25' 3PT  (13 PTS) (D. Garland 8 AST),"[1628378, 1629636]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,Made,13.0,,,,,,,,25.33,D. Garland,1629636.0,8.0,,
526,PT01M32.00S,2023-11-09T02:50:37.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,82.47371879106439,34.55882352941176,1610612760,99,87,2023-11-09T02:51:23Z,5160000,False,-77.0,112.0,1,right,S. Gilgeous-Alexander 13' step back Jump Shot (38 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Made,38.0,,,,,,,,13.62,,,,,
527,PT01M17.00S,2023-11-09T02:50:59.2Z,3,REGULAR,foul,offensive,['inpenalty'],202684,,,1610612739,99,87,2023-11-09T02:51:09Z,5170000,False,,,0,,T. Thompson offensive FOUL (2 PF),"[202684, 1629652]",1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Mid-Range,8-16 Left,1830.0,2.0,0.0,Dort,1629652.0,,,,,,,,,,,,,,,
529,PT01M17.00S,2023-11-09T02:50:59.2Z,3,REGULAR,turnover,offensive foul,[],202684,,,1610612739,99,87,2023-11-09T02:50:59Z,5190000,False,,,0,,T. Thompson offensive foul TURNOVER (2 TO),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Mid-Range,8-16 Left,1830.0,,,,,,,,,,,2.0,,,,,,,,
530,PT01M02.00S,2023-11-09T02:51:28.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641717,92.72339027595268,53.67647058823529,1610612760,99,87,2023-11-09T02:51:36Z,5200000,False,18.0,16.0,1,right,MISS C. Wallace driving Layup,[1641717],1610612760.0,OKC,driving,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,,,,2.43,,,,,
532,PT00M57.50S,2023-11-09T02:51:32.8Z,3,REGULAR,rebound,defensive,[],202684,,,1610612739,99,87,2023-11-09T02:51:36Z,5220000,False,,,0,,T. Thompson REBOUND (Off:0 Def:2),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,530.0,2.0,2.0,0.0,,,,,,,,,
533,PT00M51.80S,2023-11-09T02:51:38.7Z,3,REGULAR,3pt,Jump Shot,[],1627747,3.3672798948751645,94.36274509803921,1610612739,99,87,2023-11-09T02:53:06Z,5230000,False,-222.0,-21.0,1,left,MISS C. LeVert 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,,,,22.28,,,,,
534,PT00M49.80S,2023-11-09T02:51:40.7Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,99,87,2023-11-09T02:51:44Z,5240000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:2 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Left Corner 3,24+ Left,,,,,,,,533.0,5.0,3.0,2.0,,,,,,,,,
535,PT00M34.60S,2023-11-09T02:51:58.4Z,3,REGULAR,turnover,out-of-bounds,[],1629652,,,1610612760,99,87,2023-11-09T02:52:08Z,5250000,False,,,0,,L. Dort lost ball out-of-bounds TURNOVER (2 TO),[1629652],1610612760.0,OKC,lost ball,,,Dort,L. Dort,,,,,Mid-Range,16-24 Right,1830.0,,,,,,,,,,,2.0,,,,,,,,
536,PT00M21.00S,2023-11-09T02:52:34.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,28.991458607095925,19.607843137254903,1610612739,99,87,2023-11-09T02:52:38Z,5260000,False,152.0,220.0,1,left,MISS D. Mitchell 26' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,,,,26.74,,,,,
537,PT00M18.00S,2023-11-09T02:52:37.1Z,3,REGULAR,rebound,defensive,[],1630198,,,1610612760,99,87,2023-11-09T02:52:37Z,5270000,False,,,0,,I. Joe REBOUND (Off:0 Def:3),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,,,,,,,,536.0,3.0,3.0,0.0,,,,,,,,,
538,PT00M03.70S,2023-11-09T02:52:51.4Z,3,REGULAR,3pt,Jump Shot,[],1629652,95.3515111695138,95.83333333333334,1610612760,99,87,2023-11-09T02:52:56Z,5280000,False,229.0,-9.0,1,right,MISS L. Dort 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,,,,22.94,,,,,
539,PT00M00.50S,2023-11-09T02:52:54.6Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612739,99,87,2023-11-09T02:52:54Z,5290000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:4),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,,,,,,,,538.0,4.0,4.0,0.0,,,,,,,,,
540,PT00M00.00S,2023-11-09T02:53:02.0Z,3,REGULAR,period,end,[],0,,,1610612739,99,87,2023-11-09T02:53:02Z,5300000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2023-11-09T02:53:04.7Z,4,REGULAR,substitution,out,['startperiod'],1628983,,,1610612739,99,87,2023-11-09T02:55:45Z,5310000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT12M00.00S,2023-11-09T02:53:04.7Z,4,REGULAR,substitution,out,['startperiod'],1630198,,,1610612739,99,87,2023-11-09T02:55:45Z,5320000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT12M00.00S,2023-11-09T02:53:04.7Z,4,REGULAR,substitution,out,['startperiod'],202684,,,1610612739,99,87,2023-11-09T02:55:45Z,5330000,False,,,0,,SUB out: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT12M00.00S,2023-11-09T02:53:04.7Z,4,REGULAR,substitution,out,['startperiod'],1627777,,,1610612739,99,87,2023-11-09T02:55:45Z,5340000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT12M00.00S,2023-11-09T02:53:04.7Z,4,REGULAR,substitution,in,['startperiod'],1630581,,,1610612739,99,87,2023-11-09T02:55:45Z,5350000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT12M00.00S,2023-11-09T02:53:04.7Z,4,REGULAR,substitution,in,['startperiod'],1631114,,,1610612739,99,87,2023-11-09T02:55:45Z,5360000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT12M00.00S,2023-11-09T02:53:04.7Z,4,REGULAR,substitution,in,['startperiod'],1630596,,,1610612739,99,87,2023-11-09T02:55:45Z,5370000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT12M00.00S,2023-11-09T02:53:04.7Z,4,REGULAR,substitution,in,['startperiod'],1628386,,,1610612739,99,87,2023-11-09T02:55:45Z,5380000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT12M00.00S,2023-11-09T02:55:53.4Z,4,REGULAR,period,start,[],0,,,1610612739,99,87,2023-11-09T02:55:53Z,5390000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT11M50.00S,2023-11-09T02:56:02.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,9.017739816031538,42.8921568627451,1610612739,99,89,2023-11-09T02:56:07Z,5400000,False,36.0,32.0,1,left,C. LeVert driving floating bank Jump Shot (23 PTS) (D. Mitchell 5 AST),"[1627747, 1628378]",1610612739.0,CLE,driving floating bank,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,23.0,,,,,,,,4.8,D. Mitchell,1628378.0,5.0,,
