actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
511,PT00M37.20S,2023-12-01T02:48:09.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,105,87,2023-12-01T02:48:09Z,5030000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,510.0,,,,,,,,,,,,,,,
512,PT00M37.20S,2023-12-01T02:48:10.1Z,3,REGULAR,substitution,out,[],1629026,,,1610612747,105,87,2023-12-01T02:48:21Z,5040000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT00M37.20S,2023-12-01T02:48:10.1Z,3,REGULAR,substitution,out,[],1630598,,,1610612747,105,87,2023-12-01T02:48:21Z,5050000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT00M37.20S,2023-12-01T02:48:10.1Z,3,REGULAR,substitution,in,[],1631096,,,1610612747,105,87,2023-12-01T02:48:21Z,5060000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT00M37.20S,2023-12-01T02:48:10.1Z,3,REGULAR,substitution,in,[],1630322,,,1610612747,105,87,2023-12-01T02:48:21Z,5070000,False,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT00M37.20S,2023-12-01T02:48:35.3Z,3,REGULAR,freethrow,2 of 2,[],1626174,,,1610612747,105,88,2023-12-01T02:48:35Z,5080000,False,,,0,,C. Wood Free Throw 2 of 2 (4 PTS),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,Made,,,,,,,,,,,,,,,4.0,,,
517,PT00M31.50S,2023-12-01T02:48:42.3Z,3,REGULAR,3pt,Jump Shot,[],1631096,69.46452036793693,70.58823529411765,1610612760,108,88,2023-12-01T02:48:47Z,5090000,False,103.0,235.0,1,right,C. Holmgren 25' 3PT  (16 PTS) (S. Gilgeous-Alexander 7 AST),"[1631096, 1628983]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,25.61,Made,,,,,,,,,,,,,,,16.0,S. Gilgeous-Alexander,1628983.0,7.0
519,PT00M17.60S,2023-12-01T02:48:59.1Z,3,REGULAR,2pt,Jump Shot,[],203076,22.421156373193167,31.862745098039213,1610612747,108,88,2023-12-01T02:49:03Z,5110000,False,91.0,158.0,1,left,MISS A. Davis 18' fadeaway Shot,[203076],1610612747.0,LAL,fadeaway,,,Davis,A. Davis,,,,,Mid-Range,16-24 Right Center,18.24,Missed,,,,,,,,,,,,,,,,,,
520,PT00M15.00S,2023-12-01T02:49:01.7Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,108,88,2023-12-01T02:49:01Z,5120000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:4),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right Center,,,,,519.0,4.0,4.0,0.0,,,,,,,,,,,,
521,PT00M01.90S,2023-12-01T02:49:14.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,93.11760840998686,49.01960784313725,1610612760,108,88,2023-12-01T02:49:20Z,5130000,False,-5.0,12.0,1,right,MISS C. Wallace Layup,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,1.31,Missed,,,,,,,,,,,,,,,,,,
522,PT00M00.40S,2023-12-01T02:49:16.3Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,108,88,2023-12-01T02:49:16Z,5140000,False,,,0,,A. Davis REBOUND (Off:1 Def:11),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,521.0,12.0,11.0,1.0,,,,,,,,,,,,
525,PT00M00.00S,2023-12-01T02:49:55.1Z,3,REGULAR,period,end,[],0,,,1610612747,108,88,2023-12-01T03:00:30Z,5170000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2023-12-01T02:50:00.1Z,4,REGULAR,substitution,out,['startperiod'],1628983,,,1610612747,108,88,2023-12-01T03:00:30Z,5180000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2023-12-01T02:50:00.1Z,4,REGULAR,substitution,out,['startperiod'],1630198,,,1610612747,108,88,2023-12-01T03:00:30Z,5190000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2023-12-01T02:50:00.1Z,4,REGULAR,substitution,out,['startperiod'],1630322,,,1610612747,108,88,2023-12-01T03:00:30Z,5200000,False,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2023-12-01T02:50:00.1Z,4,REGULAR,substitution,out,['startperiod'],203076,,,1610612747,108,88,2023-12-01T03:00:30Z,5210000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2023-12-01T02:50:00.1Z,4,REGULAR,substitution,out,['startperiod'],1630559,,,1610612747,108,88,2023-12-01T03:00:30Z,5220000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2023-12-01T02:50:00.1Z,4,REGULAR,substitution,in,['startperiod'],1629026,,,1610612747,108,88,2023-12-01T03:00:30Z,5230000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2023-12-01T02:50:00.1Z,4,REGULAR,substitution,in,['startperiod'],1630598,,,1610612747,108,88,2023-12-01T03:00:30Z,5240000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2023-12-01T02:50:00.1Z,4,REGULAR,substitution,in,['startperiod'],1631114,,,1610612747,108,88,2023-12-01T03:00:30Z,5250000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2023-12-01T02:50:00.1Z,4,REGULAR,substitution,in,['startperiod'],2544,,,1610612747,108,88,2023-12-01T03:00:30Z,5260000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2023-12-01T02:50:00.1Z,4,REGULAR,substitution,in,['startperiod'],1626156,,,1610612747,108,88,2023-12-01T03:00:30Z,5270000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2023-12-01T02:52:15.7Z,4,REGULAR,period,start,[],0,,,1610612747,108,88,2023-12-01T02:52:15Z,5280000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT11M42.00S,2023-12-01T02:52:32.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,6.389618922470433,50.0,1610612747,108,88,2023-12-01T02:52:37Z,5290000,False,0.0,8.0,1,left,MISS D. Russell cutting Layup,[1626156],1610612747.0,LAL,cutting,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,0.76,Missed,,,,,,,,,,,,,,,,,,
538,PT11M40.00S,2023-12-01T02:52:34.6Z,4,REGULAR,rebound,defensive,[],1641717,,,1610612760,108,88,2023-12-01T02:52:37Z,5300000,False,,,0,,C. Wallace REBOUND (Off:0 Def:3),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,537.0,3.0,3.0,0.0,,,,,,,,,,,,
539,PT11M29.00S,2023-12-01T02:52:45.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,93.38042049934296,46.32352941176471,1610612760,110,88,2023-12-01T02:52:49Z,5310000,False,-18.0,10.0,1,right,C. Wallace driving finger roll Layup (8 PTS) (C. Holmgren 1 AST),"[1641717, 1631096]",1610612760.0,OKC,driving finger roll,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,,,,,,,,,8.0,C. Holmgren,1631096.0,1.0
541,PT11M13.00S,2023-12-01T02:53:01.1Z,4,REGULAR,2pt,Jump Shot,[],1641720,25.04927726675427,51.225490196078425,1610612747,110,90,2023-12-01T02:53:14Z,5330000,False,-6.0,183.0,1,left,J. Hood-Schifino 18' pullup Jump Shot (2 PTS) (L. James 4 AST),"[1641720, 2544]",1610612747.0,LAL,pullup,,,Hood-Schifino,J. Hood-Schifino,,,,,Mid-Range,16-24 Center,18.31,Made,,,,,,,,,,,,,,,2.0,L. James,2544.0,4.0
543,PT10M47.00S,2023-12-01T02:53:27.3Z,4,REGULAR,2pt,Jump Shot,[],1629026,85.75886990801577,23.284313725490197,1610612760,110,90,2023-12-01T02:58:27Z,5350000,False,-134.0,81.0,1,right,MISS K. Williams 15' step back Shot,[1629026],1610612760.0,OKC,step back,,,Williams,K. Williams,,,,,Mid-Range,8-16 Left,15.64,Missed,,,,,,,,,,,,,,,,,,
544,PT10M44.00S,2023-12-01T02:53:30.3Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,110,90,2023-12-01T02:53:31Z,5360000,False,,,0,,L. James REBOUND (Off:1 Def:8),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Left,,,,,543.0,9.0,8.0,1.0,,,,,,,,,,,,
545,PT10M36.00S,2023-12-01T02:53:39.0Z,4,REGULAR,2pt,Jump Shot,[],1626156,25.18068331143233,57.59803921568627,1610612747,110,92,2023-12-01T02:53:42Z,5370000,False,-38.0,184.0,1,left,D. Russell 18' pullup Jump Shot (16 PTS),[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Mid-Range,16-24 Center,18.81,Made,,,,,,,,,,,,,,,16.0,,,
546,PT10M22.00S,2023-12-01T02:53:52.4Z,4,REGULAR,3pt,Jump Shot,[],1631114,69.07030223390277,22.058823529411764,1610612760,110,92,2023-12-01T02:53:59Z,5380000,False,-140.0,238.0,1,right,MISS J. Williams 27' pullup 3PT,[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,27.61,Missed,,,,,,,,,,,,,,,,,,
547,PT10M19.00S,2023-12-01T02:53:56.0Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612747,110,92,2023-12-01T02:53:55Z,5390000,False,,,0,,C. Wood REBOUND (Off:1 Def:3),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Left Center,,,,,546.0,4.0,3.0,1.0,,,,,,,,,,,,
548,PT10M12.00S,2023-12-01T02:54:01.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641720,6.1268068331143235,51.470588235294116,1610612747,110,92,2023-12-01T03:01:32Z,5400000,False,-7.0,5.0,1,left,MISS J. Hood-Schifino running Layup,[1641720],1610612747.0,LAL,running,,,Hood-Schifino,J. Hood-Schifino,,,,,Restricted Area,0-8 Center,0.9,Missed,,,,,,,,,,,,,,,,,,
549,PT10M09.00S,2023-12-01T02:54:04.9Z,4,REGULAR,rebound,defensive,[],1630598,,,1610612760,110,92,2023-12-01T03:14:04Z,5410000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:3),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,548.0,4.0,3.0,1.0,,,,,,,,,,,,
552,PT10M07.00S,2023-12-01T02:54:08.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631114,93.11760840998686,49.26470588235294,1610612760,112,92,2023-12-01T03:02:36Z,5440000,False,-4.0,12.0,1,right,J. Williams running Layup (17 PTS) (C. Wallace 1 AST),"[1631114, 1641717]",1610612760.0,OKC,running,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,,,,,,,,,,,17.0,C. Wallace,1641717.0,1.0
554,PT09M50.00S,2023-12-01T02:54:23.9Z,4,REGULAR,3pt,Jump Shot,[],1626156,28.597240473061763,19.607843137254903,1610612747,112,92,2023-12-01T02:54:28Z,5460000,False,152.0,216.0,1,left,MISS D. Russell 26' pullup 3PT,[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,26.44,Missed,,,,,,,,,,,,,,,,,,
555,PT09M48.00S,2023-12-01T02:54:25.9Z,4,REGULAR,rebound,defensive,[],1631114,,,1610612760,112,92,2023-12-01T02:54:28Z,5470000,False,,,0,,J. Williams REBOUND (Off:0 Def:5),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,554.0,5.0,5.0,0.0,,,,,,,,,,,,
556,PT09M41.00S,2023-12-01T02:54:34.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,92.9862023653088,47.794117647058826,1610612760,112,92,2023-12-01T02:54:39Z,5480000,False,-11.0,13.0,1,right,MISS C. Holmgren Layup,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,,,,
558,PT09M38.00S,2023-12-01T02:54:37.6Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,112,92,2023-12-01T02:54:39Z,5500000,False,,,0,,L. James REBOUND (Off:1 Def:9),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,556.0,10.0,9.0,1.0,,,,,,,,,,,,
559,PT09M35.00S,2023-12-01T02:54:43.4Z,4,REGULAR,foul,personal,[],1631114,,,1610612747,112,92,2023-12-01T02:55:19Z,5510000,False,,,0,,J. Williams personal FOUL (3 PF),"[1631114, 2544]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,2882.0,3.0,0.0,James,2544.0,,,,
561,PT09M28.00S,2023-12-01T02:55:18.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,10.988830486202366,53.92156862745098,1610612747,112,94,2023-12-01T03:04:12Z,5530000,False,-20.0,51.0,1,left,C. Wood driving floating Jump Shot (6 PTS) (L. James 5 AST),"[1626174, 2544]",1610612747.0,LAL,driving floating,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,5.44,Made,,,,,,,,,,,,,,,6.0,L. James,2544.0,5.0
562,PT09M28.00S,2023-12-01T02:55:20.9Z,4,REGULAR,foul,personal,['1freethrow'],1631096,,,1610612747,112,94,2023-12-01T02:55:26Z,5540000,False,,,0,,C. Holmgren shooting personal FOUL (3 PF) (Wood 1 FT),"[1631096, 1626174]",1610612760.0,OKC,shooting,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627534.0,3.0,0.0,Wood,1626174.0,,,,
564,PT09M28.00S,2023-12-01T02:55:42.0Z,4,REGULAR,freethrow,1 of 1,[],1626174,,,1610612747,112,95,2023-12-01T02:55:42Z,5560000,False,,,0,,C. Wood Free Throw 1 of 1 (7 PTS),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,Made,,,,,,,,,,,,,,,7.0,,,
565,PT09M19.00S,2023-12-01T02:56:00.7Z,4,REGULAR,foul,personal,[],1641720,,,1610612760,112,95,2023-12-01T02:56:17Z,5570000,False,,,0,,J. Hood-Schifino personal FOUL (3 PF),"[1641720, 1641717]",1610612747.0,LAL,,,,Hood-Schifino,J. Hood-Schifino,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,2882.0,3.0,0.0,Wallace,1641717.0,,,,
567,PT09M12.00S,2023-12-01T02:56:18.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,92.59198423127464,45.83333333333333,1610612760,112,95,2023-12-01T03:05:12Z,5590000,False,-21.0,17.0,1,right,MISS J. Williams driving finger roll Layup,[1631114],1610612760.0,OKC,driving finger roll,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,,
568,PT09M10.00S,2023-12-01T02:56:20.1Z,4,REGULAR,rebound,defensive,[],1641720,,,1610612747,112,95,2023-12-01T02:56:21Z,5600000,False,,,0,,J. Hood-Schifino REBOUND (Off:0 Def:1),[1641720],1610612747.0,LAL,,,,Hood-Schifino,J. Hood-Schifino,,,,,Restricted Area,0-8 Center,,,,,567.0,1.0,1.0,0.0,,,,,,,,,,,,
570,PT09M08.00S,2023-12-01T02:56:26.4Z,4,REGULAR,foul,personal,[],1629026,,,1610612747,112,95,2023-12-01T02:56:32Z,5610000,False,,,0,,K. Williams personal FOUL (2 PF),"[1629026, 2544]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1627534.0,2.0,0.0,James,2544.0,,,,
572,PT08M59.00S,2023-12-01T02:56:53.2Z,4,REGULAR,turnover,bad pass,[],1626174,,,1610612747,112,95,2023-12-01T02:57:03Z,5630000,False,,,0,,C. Wood bad pass TURNOVER (1 TO),"[1626174, 1629026]",1610612747.0,LAL,,,,Wood,C. Wood,,,,,Mid-Range,8-16 Left,,,,,,,,,1.0,Williams,1629026.0,,,,,,,,,
573,PT08M59.00S,2023-12-01T02:56:53.2Z,4,REGULAR,steal,,[],1629026,,,1610612760,112,95,2023-12-01T02:57:01Z,5640000,False,,,0,,K. Williams STEAL (2 STL),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
574,PT08M48.00S,2023-12-01T02:57:04.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641717,96.66557161629436,97.30392156862744,1610612760,112,95,2023-12-01T02:57:08Z,5650000,False,237.0,-21.0,1,right,MISS C. Wallace 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Right Corner 3,24+ Right,23.74,Missed,,,,,,,,,,,,,,,,,,
575,PT08M44.00S,2023-12-01T02:57:08.1Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,112,95,2023-12-01T02:57:08Z,5660000,False,,,0,,L. James REBOUND (Off:1 Def:10),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Right Corner 3,24+ Right,,,,,574.0,11.0,10.0,1.0,,,,,,,,,,,,
576,PT08M34.00S,2023-12-01T02:57:22.3Z,4,REGULAR,foul,personal,[],1629026,,,1610612747,112,95,2023-12-01T02:57:27Z,5670000,False,,,0,,K. Williams personal FOUL (3 PF),"[1629026, 1626174]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,2882.0,3.0,0.0,Wood,1626174.0,,,,
578,PT08M34.00S,2023-12-01T02:57:28.9Z,4,REGULAR,substitution,out,[],1641717,,,1610612747,112,95,2023-12-01T02:57:49Z,5690000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT08M34.00S,2023-12-01T02:57:28.9Z,4,REGULAR,substitution,out,[],1630598,,,1610612747,112,95,2023-12-01T02:57:49Z,5700000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT08M34.00S,2023-12-01T02:57:28.9Z,4,REGULAR,substitution,out,[],1626174,,,1610612747,112,95,2023-12-01T02:57:49Z,5710000,False,,,0,,SUB out: C. Wood,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT08M34.00S,2023-12-01T02:57:28.9Z,4,REGULAR,substitution,in,[],1629652,,,1610612747,112,95,2023-12-01T02:57:49Z,5720000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT08M34.00S,2023-12-01T02:57:28.9Z,4,REGULAR,substitution,in,[],1630198,,,1610612747,112,95,2023-12-01T02:57:49Z,5730000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT08M34.00S,2023-12-01T02:57:28.9Z,4,REGULAR,substitution,in,[],203076,,,1610612747,112,95,2023-12-01T02:57:49Z,5740000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT08M34.00S,2023-12-01T02:58:03.3Z,4,REGULAR,substitution,out,[],1631096,,,1610612747,112,95,2023-12-01T02:58:05Z,5750000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT08M34.00S,2023-12-01T02:58:03.3Z,4,REGULAR,substitution,in,[],1630598,,,1610612747,112,95,2023-12-01T02:58:05Z,5760000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT08M29.00S,2023-12-01T02:58:16.8Z,4,REGULAR,foul,offensive,[],1627752,,,1610612747,112,95,2023-12-01T02:58:23Z,5770000,False,,,0,,T. Prince offensive FOUL (5 PF),"[1627752, 1631114]",1610612747.0,LAL,,,,Prince,T. Prince,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,1627534.0,5.0,0.0,Williams,1631114.0,,,,
588,PT08M29.00S,2023-12-01T02:58:16.8Z,4,REGULAR,turnover,offensive foul,[],1627752,,,1610612747,112,95,2023-12-01T02:58:16Z,5790000,False,,,0,,T. Prince offensive foul TURNOVER (1 TO),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Mid-Range,16-24 Right,,,,,,,,,1.0,,,1627534.0,,,,,,,,
589,PT08M10.00S,2023-12-01T02:58:51.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629652,73.80091984231275,46.81372549019608,1610612760,112,95,2023-12-01T02:58:56Z,5800000,False,-16.0,194.0,1,right,MISS L. Dort 19' pullup Shot,[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,Mid-Range,16-24 Center,19.45,Missed,,,,,,,,,,,,,,,,,,
590,PT08M07.00S,2023-12-01T02:58:54.4Z,4,REGULAR,rebound,offensive,[],1630598,,,1610612760,112,95,2023-12-01T02:58:56Z,5810000,False,,,0,,A. Wiggins REBOUND (Off:2 Def:3),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Center,,,,,589.0,5.0,3.0,2.0,,,,,,,,,,,,
591,PT08M02.00S,2023-12-01T02:58:58.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631114,92.32917214191852,50.98039215686274,1610612760,114,95,2023-12-01T03:09:05Z,5820000,False,5.0,20.0,1,right,J. Williams driving finger roll Layup (19 PTS) (A. Wiggins 2 AST),"[1631114, 1630598]",1610612760.0,OKC,driving finger roll,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,2.02,Made,,,,,,,,,,,,,,,19.0,A. Wiggins,1630598.0,2.0
592,PT07M47.00S,2023-12-01T02:59:13.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203076,4.681340341655716,46.81372549019608,1610612747,114,97,2023-12-01T02:59:18Z,5830000,False,16.0,-8.0,1,left,A. Davis alley-oop Layup (31 PTS) (L. James 6 AST),"[203076, 2544]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.8,Made,,,,,,,,,,,,,,,31.0,L. James,2544.0,6.0
594,PT07M47.00S,2023-12-01T02:59:20.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,114,97,2023-12-01T02:59:20Z,5850000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT07M47.00S,2023-12-01T03:00:51.6Z,4,REGULAR,substitution,out,[],1630598,,,1610612760,114,97,2023-12-01T03:01:54Z,5860000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT07M47.00S,2023-12-01T03:00:51.6Z,4,REGULAR,substitution,out,[],1641720,,,1610612760,114,97,2023-12-01T03:01:54Z,5870000,False,,,0,,SUB out: J. Hood-Schifino,[1641720],1610612747.0,LAL,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT07M47.00S,2023-12-01T03:00:51.6Z,4,REGULAR,substitution,in,[],1628983,,,1610612760,114,97,2023-12-01T03:01:54Z,5880000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT07M47.00S,2023-12-01T03:00:51.6Z,4,REGULAR,substitution,in,[],1630559,,,1610612760,114,97,2023-12-01T03:01:54Z,5890000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT07M31.00S,2023-12-01T03:02:22.1Z,4,REGULAR,2pt,Jump Shot,[],1630198,78.9257555847569,40.68627450980392,1610612760,116,97,2023-12-01T03:02:26Z,5900000,False,-47.0,146.0,1,right,I. Joe 15' pullup Jump Shot (10 PTS) (J. Williams 7 AST),"[1630198, 1631114]",1610612760.0,OKC,pullup,,,Joe,I. Joe,,,,,Mid-Range,8-16 Center,15.29,Made,,,,,,,,,,,,,,,10.0,J. Williams,1631114.0,7.0
601,PT07M14.00S,2023-12-01T03:02:38.8Z,4,REGULAR,3pt,Jump Shot,[],1626156,28.07161629434954,80.14705882352942,1610612747,116,97,2023-12-01T03:02:43Z,5920000,False,-151.0,211.0,1,left,MISS D. Russell 25' 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,25.96,Missed,,,,,,,,,,,,,,,,,,
