actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
585,PT05M36.00S,2024-02-01T03:03:44.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203932,5.863994743758213,48.28431372549019,1610612743,89,83,2024-02-01T03:04:59Z,5780000,False,9.0,3.0,1,left,A. Gordon driving Layup (9 PTS),[203932],1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,0.9,Made,,,,,,,,,,,9.0,,,,,,
586,PT05M36.00S,2024-02-01T03:03:55.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,89,83,2024-02-01T03:03:55Z,5790000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT05M36.00S,2024-02-01T03:05:28.9Z,4,REGULAR,substitution,out,[],203995,,,1610612760,89,83,2024-02-01T03:05:39Z,5800000,False,,,0,,SUB out: V. Micic,[203995],1610612760.0,OKC,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT05M36.00S,2024-02-01T03:05:28.9Z,4,REGULAR,substitution,out,[],1629026,,,1610612760,89,83,2024-02-01T03:05:39Z,5810000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT05M36.00S,2024-02-01T03:05:28.9Z,4,REGULAR,substitution,out,[],1631212,,,1610612760,89,83,2024-02-01T03:05:39Z,5820000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT05M36.00S,2024-02-01T03:05:28.9Z,4,REGULAR,substitution,in,[],1628983,,,1610612760,89,83,2024-02-01T03:05:39Z,5830000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT05M36.00S,2024-02-01T03:05:28.9Z,4,REGULAR,substitution,in,[],1630581,,,1610612760,89,83,2024-02-01T03:05:39Z,5840000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT05M36.00S,2024-02-01T03:05:28.9Z,4,REGULAR,substitution,in,[],202704,,,1610612760,89,83,2024-02-01T03:05:39Z,5850000,False,,,0,,SUB in: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M22.00S,2024-02-01T03:05:39.9Z,4,REGULAR,2pt,Jump Shot,[],1628983,78.13731931668858,37.745098039215684,1610612760,89,83,2024-02-01T03:08:28Z,5860000,False,-61.0,153.0,1,right,MISS S. Gilgeous-Alexander 16' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left Center,,16.48,Missed,,,,,,,,,,,,,,,,,
595,PT05M20.00S,2024-02-01T03:05:41.6Z,4,REGULAR,rebound,defensive,[],1629008,,,1610612743,89,83,2024-02-01T03:05:41Z,5870000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:7),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left Center,,,,594.0,8.0,7.0,1.0,,,,,,,,,,,,,
596,PT05M05.00S,2024-02-01T03:05:57.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203932,5.995400788436268,44.85294117647059,1610612743,89,83,2024-02-01T03:08:52Z,5880000,False,26.0,4.0,1,left,MISS A. Gordon driving Layup,[203932],1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,2.6,Missed,,,,,,,,,,,,,,,,,
597,PT05M03.00S,2024-02-01T03:05:59.2Z,4,REGULAR,rebound,defensive,[],1630598,,,1610612760,89,83,2024-02-01T03:05:59Z,5890000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:3),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,596.0,3.0,3.0,0.0,,,,,,,,,,,,,
598,PT04M55.00S,2024-02-01T03:06:14.1Z,4,REGULAR,foul,personal,['2freethrow'],203932,,,1610612760,89,83,2024-02-01T03:06:19Z,5900000,False,,,0,,A. Gordon shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[203932, 1628983]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Right,202007.0,,,,,,,,,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,
600,PT04M55.00S,2024-02-01T03:06:36.5Z,4,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,89,83,2024-02-01T03:06:36Z,5920000,False,,,0,,MISS S. Gilgeous-Alexander Free Throw 1 of 2,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
601,PT04M55.00S,2024-02-01T03:06:36.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,89,83,2024-02-01T03:06:36Z,5930000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,600.0,,,,,,,,,,,,,,,,
602,PT04M55.00S,2024-02-01T03:06:57.7Z,4,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,90,83,2024-02-01T03:06:57Z,5940000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (22 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,Made,,,,,,,,,,,22.0,,,,,,
603,PT04M41.00S,2024-02-01T03:07:12.8Z,4,REGULAR,3pt,Jump Shot,[],1629008,32.013797634691194,46.32352941176471,1610612743,90,86,2024-02-01T03:07:17Z,5950000,False,18.0,248.0,1,left,M. Porter Jr. 24' 3PT  (15 PTS) (K. Caldwell-Pope 3 AST),"[1629008, 203484]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,24.91,Made,,,,,,,,,,,15.0,K. Caldwell-Pope,203484.0,3.0,,,
605,PT04M29.00S,2024-02-01T03:07:27.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,90.62089356110381,49.50980392156863,1610612760,92,86,2024-02-01T03:11:43Z,5970000,False,-2.0,36.0,1,right,S. Gilgeous-Alexander driving Layup (24 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,3.58,Made,,,,,,,,,,,24.0,,,,,,
606,PT04M29.00S,2024-02-01T03:07:34.9Z,4,REGULAR,foul,personal,['1freethrow'],202704,,,1610612760,92,86,2024-02-01T03:07:40Z,5980000,False,,,0,,R. Jackson shooting personal FOUL (2 PF) (Gilgeous-Alexander 1 FT),"[202704, 1628983]",1610612743.0,DEN,shooting,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,1628953.0,,,,,,,,,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,
608,PT04M29.00S,2024-02-01T03:07:55.2Z,4,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,93,86,2024-02-01T03:07:55Z,6000000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (25 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,Made,,,,,,,,,,,25.0,,,,,,
662,PT04M18.00S,2024-02-01T03:08:07.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629008,6.044678055190539,45.36611519607843,1610612743,93,86,2024-02-01T03:20:02Z,6010000,False,23.0,4.0,1,left,MISS M. Porter Jr. driving DUNK - blocked,"[1629008, 1630581]",1610612743.0,DEN,driving,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,2.36,Missed,,,,,Giddey,1630581.0,,,,,,,,,,,
663,PT04M18.00S,2024-02-01T03:08:07.6Z,4,REGULAR,block,,[],1630581,,,1610612743,93,86,2024-02-01T03:19:07Z,6015000,False,,,0,,J. Giddey BLOCK (1 BLK),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
664,PT04M18.00S,2024-02-01T03:08:07.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,93,86,2024-02-01T03:19:07Z,6017500,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,,662.0,,,,,,,,,,,,,,,,
610,PT04M18.00S,2024-02-01T03:08:20.1Z,4,REGULAR,substitution,out,[],1631119,,,1610612760,93,86,2024-02-01T03:19:07Z,6020000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT04M18.00S,2024-02-01T03:08:20.1Z,4,REGULAR,substitution,in,[],1631096,,,1610612760,93,86,2024-02-01T03:19:07Z,6030000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT04M03.00S,2024-02-01T03:08:37.3Z,4,REGULAR,3pt,Jump Shot,[],1628983,70.25295663600527,22.058823529411764,1610612760,96,86,2024-02-01T03:18:29Z,6040000,False,-140.0,227.0,1,right,S. Gilgeous-Alexander 26' 3PT step back (28 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,26.66,Made,,,,,,,,,,,28.0,,,,,,
613,PT03M55.00S,2024-02-01T03:08:44.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,4.681340341655716,53.67647058823529,1610612743,96,86,2024-02-01T03:13:25Z,6050000,False,-18.0,-8.0,1,left,MISS J. Murray driving Layup,[1627750],1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,2.03,Missed,,,,,,,,,,,,,,,,,
614,PT03M53.00S,2024-02-01T03:08:46.3Z,4,REGULAR,rebound,defensive,[],1631096,,,1610612760,96,86,2024-02-01T03:08:48Z,6060000,False,,,0,,C. Holmgren REBOUND (Off:5 Def:8),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,613.0,13.0,8.0,5.0,,,,,,,,,,,,,
615,PT03M33.00S,2024-02-01T03:09:06.6Z,4,REGULAR,2pt,Jump Shot,[],1630581,78.13731931668858,37.00980392156863,1610612760,96,86,2024-02-01T03:09:10Z,6070000,False,-65.0,153.0,1,right,MISS J. Giddey 16' turnaround Shot,[1630581],1610612760.0,OKC,turnaround,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Left Center,,16.62,Missed,,,,,,,,,,,,,,,,,
617,PT03M30.00S,2024-02-01T03:09:09.6Z,4,REGULAR,rebound,defensive,[],1627750,,,1610612743,96,86,2024-02-01T03:09:10Z,6090000,False,,,0,,J. Murray REBOUND (Off:1 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,,,,615.0,2.0,1.0,1.0,,,,,,,,,,,,,
618,PT03M28.00S,2024-02-01T03:09:14.9Z,4,REGULAR,foul,personal,[],1628983,,,1610612743,96,86,2024-02-01T03:09:21Z,6100000,False,,,0,,S. Gilgeous-Alexander personal FOUL (4 PF),"[1628983, 1627750]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right,202007.0,,,,,,,,,4.0,0.0,Murray,1627750.0,,,,,,,
620,PT03M19.00S,2024-02-01T03:09:40.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203932,5.075558475689881,47.05882352941176,1610612743,96,86,2024-02-01T03:19:08Z,6120000,False,15.0,-5.0,1,left,MISS A. Gordon driving Layup,[203932],1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,1.55,Missed,,,,,,,,,,,,,,,,,
621,PT03M17.00S,2024-02-01T03:09:42.0Z,4,REGULAR,rebound,offensive,[],203932,,,1610612743,96,86,2024-02-01T03:09:43Z,6130000,False,,,0,,A. Gordon REBOUND (Off:4 Def:8),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,620.0,12.0,8.0,4.0,,,,,,,,,,,,,
622,PT03M17.00S,2024-02-01T03:09:42.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203932,5.590000152587891,50.0,1610612743,96,88,2024-02-01T03:09:42Z,6140000,False,0.0,0.0,1,left,A. Gordon tip Layup (11 PTS),[203932],1610612743.0,DEN,tip,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Left,,0.0,Made,,,,,,,,,,,11.0,,,,,,
624,PT02M53.00S,2024-02-01T03:10:05.4Z,4,REGULAR,3pt,Jump Shot,[],1631096,70.25295663600527,19.607843137254903,1610612760,96,88,2024-02-01T03:10:10Z,6150000,False,-152.0,227.0,1,right,MISS C. Holmgren 27' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,,27.33,Missed,,,,,,,,,,,,,,,,,
625,PT02M50.00S,2024-02-01T03:10:08.4Z,4,REGULAR,rebound,defensive,[],1627750,,,1610612743,96,88,2024-02-01T03:10:10Z,6160000,False,,,0,,J. Murray REBOUND (Off:1 Def:2),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,624.0,3.0,2.0,1.0,,,,,,,,,,,,,
626,PT02M36.00S,2024-02-01T03:10:22.5Z,4,REGULAR,3pt,Jump Shot,[],203484,16.770696452036795,95.09803921568627,1610612743,96,91,2024-02-01T03:10:26Z,6170000,False,-225.0,105.0,1,left,K. Caldwell-Pope 24' 3PT  (11 PTS) (J. Murray 3 AST),"[203484, 1627750]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,,24.88,Made,,,,,,,,,,,11.0,J. Murray,1627750.0,3.0,,,
628,PT02M12.00S,2024-02-01T03:10:46.7Z,4,REGULAR,3pt,Jump Shot,[],1630581,88.38699080157687,95.83333333333334,1610612760,96,91,2024-02-01T03:10:52Z,6190000,False,229.0,57.0,1,right,MISS J. Giddey 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Right Corner 3,24+ Right,,23.61,Missed,,,,,,,,,,,,,,,,,
629,PT02M10.00S,2024-02-01T03:10:48.7Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,96,91,2024-02-01T03:10:52Z,6200000,False,,,0,,A. Gordon REBOUND (Off:4 Def:9),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Right Corner 3,24+ Right,,,,628.0,13.0,9.0,4.0,,,,,,,,,,,,,
630,PT02M05.00S,2024-02-01T03:10:53.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203932,6.521024967148489,51.470588235294116,1610612743,96,93,2024-02-01T03:10:58Z,6210000,False,-7.0,9.0,1,left,A. Gordon running Layup (13 PTS),[203932],1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,1.15,Made,,,,,,,,,,,13.0,,,,,,
631,PT01M50.00S,2024-02-01T03:11:15.3Z,4,REGULAR,turnover,bad pass,[],1628983,,,1610612760,96,93,2024-02-01T03:11:18Z,6220000,False,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (2 TO),"[1628983, 1629008]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,2.0,Porter Jr.,1629008.0
632,PT01M50.00S,2024-02-01T03:11:15.3Z,4,REGULAR,steal,,[],1629008,,,1610612743,96,93,2024-02-01T03:11:17Z,6230000,False,,,0,,M. Porter Jr. STEAL (1 STL),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
634,PT01M48.00S,2024-02-01T03:11:27.1Z,4,REGULAR,substitution,out,[],1630581,,,1610612743,96,93,2024-02-01T03:11:32Z,6250000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT01M48.00S,2024-02-01T03:11:27.1Z,4,REGULAR,substitution,in,[],1641717,,,1610612743,96,93,2024-02-01T03:11:32Z,6260000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT01M48.00S,2024-02-01T03:11:36.8Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612743,96,93,2024-02-01T03:27:37Z,6270000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT01M48.00S,2024-02-01T03:13:03.7Z,4,REGULAR,turnover,out-of-bounds,[],203484,,,1610612743,96,93,2024-02-01T03:13:15Z,6290000,False,,,0,,K. Caldwell-Pope lost ball out-of-bounds TURNOVER (3 TO),[203484],1610612743.0,DEN,lost ball,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,200832.0,,,,,,,,,,,,,,,,,3.0,,
639,PT01M40.00S,2024-02-01T03:13:42.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203484,,,1610612760,96,93,2024-02-01T03:13:49Z,6300000,False,,,0,,K. Caldwell-Pope personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[203484, 1628983]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,1628953.0,,,,,,,,,3.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,
641,PT01M40.00S,2024-02-01T03:14:08.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628983,,,1610612760,97,93,2024-02-01T03:14:08Z,6320000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (29 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,Made,,,,,,,,,,,29.0,,,,,,
642,PT01M40.00S,2024-02-01T03:14:24.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628983,,,1610612760,98,93,2024-02-01T03:14:24Z,6330000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (30 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,Made,,,,,,,,,,,30.0,,,,,,
643,PT01M30.00S,2024-02-01T03:14:43.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,5.863994743758213,49.50980392156863,1610612743,98,95,2024-02-01T03:14:50Z,6340000,False,2.0,3.0,1,left,A. Gordon cutting DUNK (15 PTS) (J. Murray 4 AST),"[203932, 1627750]",1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,0.36,Made,,,,,,,,,,,15.0,J. Murray,1627750.0,4.0,,,
646,PT01M08.00S,2024-02-01T03:16:05.9Z,4,REGULAR,3pt,Jump Shot,[],1641717,93.38042049934296,3.431372549019608,1610612760,98,95,2024-02-01T03:16:11Z,6370000,False,-233.0,10.0,1,right,MISS C. Wallace 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Left Corner 3,24+ Left,,23.3,Missed,,,,,,,,,,,,,,,,,
647,PT01M05.00S,2024-02-01T03:16:08.9Z,4,REGULAR,rebound,defensive,[],202704,,,1610612743,98,95,2024-02-01T03:16:11Z,6380000,False,,,0,,R. Jackson REBOUND (Off:0 Def:4),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Left Corner 3,24+ Left,,,,646.0,4.0,4.0,0.0,,,,,,,,,,,,,
648,PT00M52.60S,2024-02-01T03:16:24.5Z,4,REGULAR,foul,personal,['2freethrow'],1641717,,,1610612743,98,95,2024-02-01T03:16:32Z,6390000,False,,,0,,C. Wallace shooting personal FOUL (3 PF) (Murray 2 FT),"[1641717, 1627750]",1610612760.0,OKC,shooting,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,202007.0,,,,,,,,,3.0,0.0,Murray,1627750.0,,,,,,,
651,PT00M52.60S,2024-02-01T03:16:53.4Z,4,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,98,96,2024-02-01T03:16:53Z,6410000,False,,,0,,J. Murray Free Throw 1 of 2 (15 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,Made,,,,,,,,,,,15.0,,,,,,
652,PT00M52.60S,2024-02-01T03:16:54.0Z,4,REGULAR,substitution,out,[],1641717,,,1610612743,98,96,2024-02-01T03:17:03Z,6420000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M52.60S,2024-02-01T03:16:54.0Z,4,REGULAR,substitution,in,[],1630581,,,1610612743,98,96,2024-02-01T03:17:03Z,6430000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M52.60S,2024-02-01T03:17:16.1Z,4,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,98,97,2024-02-01T03:17:16Z,6440000,False,,,0,,J. Murray Free Throw 2 of 2 (16 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,Made,,,,,,,,,,,16.0,,,,,,
655,PT00M31.40S,2024-02-01T03:17:39.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,93.9060446780552,57.59803921568627,1610612760,98,97,2024-02-01T03:24:56Z,6450000,False,38.0,5.0,1,right,MISS L. Dort driving Layup,[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,3.83,Missed,,,,,,,,,,,,,,,,,
656,PT00M29.90S,2024-02-01T03:17:41.0Z,4,REGULAR,rebound,offensive,[],1630598,,,1610612760,98,97,2024-02-01T03:17:41Z,6460000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:3),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,655.0,4.0,3.0,1.0,,,,,,,,,,,,,
657,PT00M28.60S,2024-02-01T03:17:42.5Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630581,78.9257555847569,25.49019607843137,1610612760,98,97,2024-02-01T03:17:59Z,6470000,False,-123.0,146.0,1,right,MISS J. Giddey 19' Jump Shot,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Left Center,,19.03,Missed,,,,,,,,,,,,,,,,,
658,PT00M26.80S,2024-02-01T03:17:44.1Z,4,REGULAR,rebound,offensive,[],1630581,,,1610612760,98,97,2024-02-01T03:17:44Z,6480000,False,,,0,,J. Giddey REBOUND (Off:3 Def:6),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Left Center,,,,657.0,9.0,6.0,3.0,,,,,,,,,,,,,
659,PT00M22.80S,2024-02-01T03:17:48.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631096,80.6340341655716,3.9215686274509802,1610612760,101,97,2024-02-01T03:18:03Z,6490000,False,-230.0,130.0,1,right,C. Holmgren 26' 3PT  (18 PTS) (J. Giddey 5 AST),"[1631096, 1630581]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,,26.43,Made,,,,,,,,,,,18.0,J. Giddey,1630581.0,5.0,,,
661,PT00M22.00S,2024-02-01T03:17:54.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,101,97,2024-02-01T03:17:54Z,6510000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M22.00S,2024-02-01T03:18:55.9Z,4,REGULAR,substitution,out,[],1630581,,,1610612743,101,97,2024-02-01T03:19:15Z,6520000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M22.00S,2024-02-01T03:18:55.9Z,4,REGULAR,substitution,in,[],1641717,,,1610612743,101,97,2024-02-01T03:19:15Z,6530000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M22.00S,2024-02-01T03:19:36.9Z,4,REGULAR,turnover,5-second-violation,['team'],0,,,1610612743,101,97,2024-02-01T03:20:30Z,6540000,False,,,0,,DEN 5-second-violation Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
674,PT00M22.00S,2024-02-01T03:20:01.9Z,4,REGULAR,substitution,out,[],1641717,,,1610612760,101,97,2024-02-01T03:22:07Z,6545000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M22.00S,2024-02-01T03:20:01.9Z,4,REGULAR,substitution,in,[],1630581,,,1610612760,101,97,2024-02-01T03:22:07Z,6547500,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M19.90S,2024-02-01T03:20:27.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629008,,,1610612760,101,97,2024-02-01T03:20:45Z,6550000,False,,,0,,M. Porter Jr. personal FOUL (4 PF) (Gilgeous-Alexander 2 FT),"[1629008, 1628983]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,200832.0,,,,,,,,,4.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,
671,PT00M19.90S,2024-02-01T03:20:48.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628983,,,1610612760,102,97,2024-02-01T03:20:48Z,6570000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (31 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,Made,,,,,,,,,,,31.0,,,,,,
