actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
589,PT04M49.00S,2025-03-18T04:07:32.0Z,4,REGULAR,2pt,Jump Shot,[],1628420,75.64060446780552,37.00980392156863,1610612756,108,76,2025-03-18T04:07:36Z,5790000,False,-65.0,176.0,1,right,MISS M. Morris 18' pullup Shot,[1628420],1610612756.0,PHX,pullup,,,Morris,M. Morris,,,,,Mid-Range,16-24 Left Center,18.81,Missed,,,,,,,,,,,,,,,,,,
590,PT04M46.00S,2025-03-18T04:07:35.0Z,4,REGULAR,rebound,defensive,[],1642367,,,1610612761,108,76,2025-03-18T04:07:36Z,5800000,False,,,0,,J. Mogbo REBOUND (Off:2 Def:4),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Mid-Range,16-24 Left Center,,,589.0,6.0,4.0,2.0,,,,,,,,,,,,,,
591,PT04M38.00S,2025-03-18T04:07:43.5Z,4,REGULAR,3pt,Jump Shot,[],1642347,30.831143232588698,64.70588235294117,1610612761,108,76,2025-03-18T04:07:50Z,5810000,False,-74.0,237.0,1,left,MISS J. Shead 24' pullup 3PT,[1642347],1610612761.0,TOR,pullup,,,Shead,J. Shead,,,,,Above the Break 3,24+ Center,24.84,Missed,,,,,,,,,,,,,,,,,,
592,PT04M34.00S,2025-03-18T04:07:47.5Z,4,REGULAR,rebound,offensive,[],1631115,,,1610612761,108,76,2025-03-18T04:07:50Z,5820000,False,,,0,,O. Robinson REBOUND (Off:3 Def:4),[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,Above the Break 3,24+ Center,,,591.0,7.0,4.0,3.0,,,,,,,,,,,,,,
593,PT04M34.00S,2025-03-18T04:07:47.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631115,5.732588699080158,50.49019607843137,1610612761,108,78,2025-03-18T04:07:53Z,5830000,False,-2.0,1.0,1,left,O. Robinson putback Layup (8 PTS),[1631115],1610612761.0,TOR,putback,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,8.0,,,,,,,,,,,,,
594,PT04M22.00S,2025-03-18T04:07:58.9Z,4,REGULAR,3pt,Jump Shot,[],1628420,92.19776609724047,95.34313725490196,1610612756,111,78,2025-03-18T04:08:03Z,5840000,False,227.0,21.0,1,right,M. Morris 3PT  (3 PTS) (T. Washington Jr. 1 AST),"[1628420, 1631102]",1610612756.0,PHX,,,,Morris,M. Morris,,,,,Right Corner 3,24+ Right,22.77,Made,,,,,3.0,,,,,,,T. Washington Jr.,1631102.0,1.0,,,,
596,PT04M06.00S,2025-03-18T04:08:15.0Z,4,REGULAR,2pt,Jump Shot,[],1642419,24.78646517739816,41.66666666666667,1610612761,111,80,2025-03-18T04:09:13Z,5860000,False,42.0,180.0,1,left,J. Battle 18' pullup Jump Shot (14 PTS) (O. Robinson 3 AST),"[1642419, 1631115]",1610612761.0,TOR,pullup,,,Battle,J. Battle,,,,,Mid-Range,16-24 Center,18.53,Made,,,,,14.0,,,,,,,O. Robinson,1631115.0,3.0,,,,
598,PT03M39.00S,2025-03-18T04:08:42.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627814,92.72339027595268,53.18627450980392,1610612756,113,80,2025-03-18T04:08:47Z,5880000,False,16.0,16.0,1,right,D. Lee driving Layup (2 PTS),[1627814],1610612756.0,PHX,driving,,,Lee,D. Lee,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,2.0,,,,,,,,,,,,,
599,PT03M27.00S,2025-03-18T04:08:54.5Z,4,REGULAR,3pt,Jump Shot,[],1642347,31.225361366622867,41.42156862745098,1610612761,113,80,2025-03-18T04:10:02Z,5890000,False,43.0,241.0,1,left,MISS J. Shead 24' pullup 3PT,[1642347],1610612761.0,TOR,pullup,,,Shead,J. Shead,,,,,Above the Break 3,24+ Center,24.48,Missed,,,,,,,,,,,,,,,,,,
600,PT03M21.00S,2025-03-18T04:09:00.5Z,4,REGULAR,rebound,offensive,[],1631115,,,1610612761,113,80,2025-03-18T04:09:01Z,5900000,False,,,0,,O. Robinson REBOUND (Off:4 Def:4),[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,Above the Break 3,24+ Center,,,599.0,8.0,4.0,4.0,,,,,,,,,,,,,,
601,PT03M21.00S,2025-03-18T04:09:00.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631115,5.590000152587891,50.0,1610612761,113,82,2025-03-18T04:09:00Z,5910000,False,0.0,0.0,1,left,O. Robinson putback Layup (10 PTS),[1631115],1610612761.0,TOR,putback,,,Robinson,O. Robinson,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,10.0,,,,,,,,,,,,,
602,PT03M15.00S,2025-03-18T04:09:10.4Z,4,REGULAR,foul,personal,[],202066,,,1610612756,113,82,2025-03-18T04:09:20Z,5920000,False,,,0,,G. Temple personal FOUL (3 PF),"[202066, 1628420]",1610612761.0,TOR,,,,Temple,G. Temple,,,,,Above the Break 3,24+ Center,,,,,,,,200834.0,3.0,0.0,Morris,1628420.0,,,,,,,,
604,PT03M15.00S,2025-03-18T04:09:19.2Z,4,REGULAR,substitution,out,[],1642367,,,1610612756,113,82,2025-03-18T04:09:27Z,5940000,False,,,0,,SUB out: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT03M15.00S,2025-03-18T04:09:19.2Z,4,REGULAR,substitution,out,[],202066,,,1610612756,113,82,2025-03-18T04:09:27Z,5950000,False,,,0,,SUB out: G. Temple,[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT03M15.00S,2025-03-18T04:09:19.2Z,4,REGULAR,substitution,in,[],1630658,,,1610612756,113,82,2025-03-18T04:09:27Z,5960000,False,,,0,,SUB in: C. Castleton,[1630658],1610612761.0,TOR,,,,Castleton,C. Castleton,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT03M15.00S,2025-03-18T04:09:19.2Z,4,REGULAR,substitution,in,[],1630639,,,1610612756,113,82,2025-03-18T04:09:27Z,5970000,False,,,0,,SUB in: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT03M03.00S,2025-03-18T04:09:42.6Z,4,REGULAR,3pt,Jump Shot,[],1628420,69.33311432325887,71.07843137254902,1610612756,116,82,2025-03-18T04:09:47Z,5980000,False,105.0,236.0,1,right,M. Morris 25' 3PT  (6 PTS) (B. Bol 1 AST),"[1628420, 1629626]",1610612756.0,PHX,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Right Center,25.83,Made,,,,,6.0,,,,,,,B. Bol,1629626.0,1.0,,,,
610,PT02M45.00S,2025-03-18T04:09:59.2Z,4,REGULAR,3pt,Jump Shot,[],1642347,30.962549277266753,29.901960784313726,1610612761,116,82,2025-03-18T04:10:04Z,6000000,False,100.0,239.0,1,left,MISS J. Shead 25' 3PT,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Right Center,25.88,Missed,,,,,,,,,,,,,,,,,,
611,PT02M42.00S,2025-03-18T04:10:02.2Z,4,REGULAR,rebound,defensive,[],1629626,,,1610612756,116,82,2025-03-18T04:10:04Z,6010000,False,,,0,,B. Bol REBOUND (Off:0 Def:1),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Right Center,,,610.0,1.0,1.0,0.0,,,,,,,,,,,,,,
612,PT02M33.00S,2025-03-18T04:10:12.1Z,4,REGULAR,turnover,bad pass,[],1627814,,,1610612756,116,82,2025-03-18T04:14:47Z,6020000,False,,,0,,D. Lee bad pass TURNOVER (1 TO),"[1627814, 1642347]",1610612756.0,PHX,,,,Lee,D. Lee,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,,,,Shead,1642347.0,,
613,PT02M33.00S,2025-03-18T04:10:12.1Z,4,REGULAR,steal,,[],1642347,,,1610612761,116,82,2025-03-18T04:13:43Z,6030000,False,,,0,,J. Shead STEAL (1 STL),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
614,PT02M28.00S,2025-03-18T04:10:17.2Z,4,REGULAR,turnover,bad pass,[],1642347,,,1610612761,116,82,2025-03-18T04:10:21Z,6040000,False,,,0,,J. Shead bad pass TURNOVER (1 TO),"[1642347, 1628420]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1.0,,,,Morris,1628420.0,,
615,PT02M28.00S,2025-03-18T04:10:17.2Z,4,REGULAR,steal,,[],1628420,,,1610612756,116,82,2025-03-18T04:10:19Z,6050000,False,,,0,,M. Morris STEAL (1 STL),[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
616,PT02M23.00S,2025-03-18T04:10:22.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629626,92.59198423127464,45.588235294117645,1610612756,118,82,2025-03-18T04:12:10Z,6060000,False,-22.0,17.0,1,right,B. Bol running Layup (2 PTS) (D. Lee 1 AST),"[1629626, 1627814]",1610612756.0,PHX,running,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,2.79,Made,,,,,2.0,,,,,,,D. Lee,1627814.0,1.0,,,,
618,PT02M05.00S,2025-03-18T04:10:40.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631115,6.521024967148489,42.15686274509804,1610612761,118,84,2025-03-18T04:10:44Z,6080000,False,39.0,9.0,1,left,O. Robinson Layup (12 PTS) (J. Battle 1 AST),"[1631115, 1642419]",1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,4.02,Made,,,,,12.0,,,,,,,J. Battle,1642419.0,1.0,,,,
620,PT01M41.00S,2025-03-18T04:11:03.6Z,4,REGULAR,3pt,Jump Shot,[],1631102,66.96780551905388,60.29411764705882,1610612756,121,84,2025-03-18T04:11:09Z,6100000,False,51.0,258.0,1,right,T. Washington Jr. 26' 3PT step back (3 PTS),[1631102],1610612756.0,PHX,step back,,,Washington Jr.,T. Washington Jr.,,,,,Above the Break 3,24+ Center,26.31,Made,,,,,3.0,,,,,,,,,,,,,
621,PT01M31.00S,2025-03-18T04:11:17.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630639,5.995400788436268,47.30392156862745,1610612761,121,86,2025-03-18T04:11:20Z,6110000,False,13.0,4.0,1,left,A. Lawson cutting Layup (12 PTS) (J. Shead 4 AST),"[1630639, 1642347]",1610612761.0,TOR,cutting,,,Lawson,A. Lawson,,,,,Restricted Area,0-8 Center,1.41,Made,,,,,12.0,,,,,,,J. Shead,1642347.0,4.0,,,,
623,PT01M14.00S,2025-03-18T04:11:35.8Z,4,REGULAR,3pt,Jump Shot,[],1628420,74.58935611038108,12.5,1610612756,124,86,2025-03-18T04:11:40Z,6130000,False,-188.0,186.0,1,right,M. Morris 26' 3PT pullup (9 PTS),[1628420],1610612756.0,PHX,pullup,,,Morris,M. Morris,,,,,Above the Break 3,24+ Left Center,26.44,Made,,,,,9.0,,,,,,,,,,,,,
624,PT01M05.00S,2025-03-18T04:11:50.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642347,13.485545335085414,39.46078431372549,1610612761,124,88,2025-03-18T04:11:59Z,6140000,False,53.0,74.0,1,left,J. Shead 9' driving floating bank Jump Shot (2 PTS),[1642347],1610612761.0,TOR,driving floating bank,,,Shead,J. Shead,,,,,In The Paint (Non-RA),8-16 Right,9.11,Made,,,,,2.0,,,,,,,,,,,,,
625,PT01M05.00S,2025-03-18T04:11:54.6Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631102,,,1610612761,124,88,2025-03-18T04:12:00Z,6150000,False,,,0,,T. Washington Jr. shooting personal FOUL (1 PF) (Shead 1 FT),"[1631102, 1642347]",1610612756.0,PHX,shooting,,,Washington Jr.,T. Washington Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,201638.0,1.0,0.0,Shead,1642347.0,,,,,,,,
627,PT01M05.00S,2025-03-18T04:12:18.8Z,4,REGULAR,freethrow,1 of 1,[],1642347,,,1610612761,124,89,2025-03-18T04:12:18Z,6170000,False,,,0,,J. Shead Free Throw 1 of 1 (3 PTS),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
628,PT00M51.40S,2025-03-18T04:12:35.6Z,4,REGULAR,3pt,Jump Shot,[],1628420,86.28449408672799,4.411764705882353,1610612756,127,89,2025-03-18T04:12:50Z,6180000,False,-228.0,76.0,1,right,M. Morris 24' 3PT step back (12 PTS) (T. Washington Jr. 2 AST),"[1628420, 1631102]",1610612756.0,PHX,step back,,,Morris,M. Morris,,,,,Left Corner 3,24+ Left,24.04,Made,,,,,12.0,,,,,,,T. Washington Jr.,1631102.0,2.0,,,,
630,PT00M41.70S,2025-03-18T04:12:48.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631115,6.258212877792378,49.01960784313725,1610612761,127,89,2025-03-18T04:15:36Z,6200000,False,5.0,6.0,1,left,MISS O. Robinson cutting DUNK,[1631115],1610612761.0,TOR,cutting,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,0.8,Missed,,,,,,,,,,,,,,,,,,
631,PT00M41.70S,2025-03-18T04:12:48.5Z,4,REGULAR,rebound,offensive,[],1630658,,,1610612761,127,89,2025-03-18T04:12:53Z,6210000,False,,,0,,C. Castleton REBOUND (Off:4 Def:2),[1630658],1610612761.0,TOR,,,,Castleton,C. Castleton,,,,,Restricted Area,0-8 Center,,,630.0,6.0,2.0,4.0,,,,,,,,,,,,,,
632,PT00M38.80S,2025-03-18T04:12:51.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642419,4.681340341655716,95.58823529411765,1610612761,127,89,2025-03-18T04:12:55Z,6220000,False,-228.0,-8.0,1,left,MISS J. Battle 3PT,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,Left Corner 3,24+ Left,22.81,Missed,,,,,,,,,,,,,,,,,,
633,PT00M36.60S,2025-03-18T04:12:53.6Z,4,REGULAR,rebound,defensive,[],203995,,,1610612756,127,89,2025-03-18T04:12:55Z,6230000,False,,,0,,V. Micić REBOUND (Off:0 Def:1),[203995],1610612756.0,PHX,,,,Micić,V. Micić,,,,,Left Corner 3,24+ Left,,,632.0,1.0,1.0,0.0,,,,,,,,,,,,,,
634,PT00M33.50S,2025-03-18T04:12:57.3Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629626,92.19776609724047,50.49019607843137,1610612756,129,89,2025-03-18T04:16:25Z,6240000,False,2.0,21.0,1,right,B. Bol running alley-oop DUNK (4 PTS) (T. Washington Jr. 3 AST),"[1629626, 1631102]",1610612756.0,PHX,running alley-oop,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,2.09,Made,,,,,4.0,,,,,,,T. Washington Jr.,1631102.0,3.0,,,,
636,PT00M17.40S,2025-03-18T04:13:16.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631115,13.87976346911958,41.66666666666667,1610612761,129,89,2025-03-18T04:16:40Z,6260000,False,42.0,78.0,1,left,MISS O. Robinson 8' floating Shot,[1631115],1610612761.0,TOR,floating,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),8-16 Center,8.84,Missed,,,,,,,,,,,,,,,,,,
637,PT00M11.80S,2025-03-18T04:13:22.2Z,4,REGULAR,rebound,defensive,[],203995,,,1610612756,129,89,2025-03-18T04:13:22Z,6270000,False,,,0,,V. Micić REBOUND (Off:0 Def:2),[203995],1610612756.0,PHX,,,,Micić,V. Micić,,,,,In The Paint (Non-RA),8-16 Center,,,636.0,2.0,2.0,0.0,,,,,,,,,,,,,,
638,PT00M00.00S,2025-03-18T04:13:35.1Z,4,REGULAR,period,end,[],0,,,1610612756,129,89,2025-03-18T04:13:35Z,6280000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT00M00.00S,2025-03-18T04:13:38.4Z,4,REGULAR,game,end,[],0,,,0,129,89,2025-03-18T04:13:38Z,6290000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
