actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
455,PT11M44.00S,2025-04-12T03:48:31.8Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,71,75,2025-04-12T03:48:31Z,4120000,False,,,0,,D. DeRozan Free Throw 1 of 2 (8 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,8.0,,,,,,,,,,
456,PT11M44.00S,2025-04-12T03:48:48.8Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,72,75,2025-04-12T03:48:48Z,4130000,False,,,0,,D. DeRozan Free Throw 2 of 2 (9 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,9.0,,,,,,,,,,
458,PT11M20.00S,2025-04-12T03:49:15.7Z,4,REGULAR,3pt,Jump Shot,[],1627884,68.54057161629436,30.124080882352942,1610612746,72,78,2025-04-12T03:53:21Z,4140000,False,-99.0,243.0,1,right,D. Jones Jr. 26' 3PT  (5 PTS) (K. Leonard 3 AST),"[1627884, 202695]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,26.27,Made,,,,,,,,5.0,,,,,,K. Leonard,202695.0,3.0,,
460,PT10M52.00S,2025-04-12T03:49:45.2Z,4,REGULAR,3pt,Jump Shot,[],1642269,38.06668856767411,71.30055147058823,1610612758,75,78,2025-04-12T03:53:44Z,4160000,False,-107.0,305.0,1,left,D. Carter 32' 3PT  (7 PTS) (D. DeRozan 5 AST),"[1642269, 201942]",1610612758.0,SAC,,,,Carter,D. Carter,,,,,Above the Break 3,24+ Left Center,32.33,Made,,,,,,,,7.0,,,,,,D. DeRozan,201942.0,5.0,,
463,PT10M27.00S,2025-04-12T03:50:10.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,81.86596583442838,62.572763480392155,1610612746,75,80,2025-04-12T03:53:57Z,4180000,False,63.0,118.0,1,right,K. Leonard 13' step back Jump Shot (24 PTS),[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,13.37,Made,,,,,,,,24.0,,,,,,,,,,
464,PT10M11.00S,2025-04-12T03:50:26.4Z,4,REGULAR,2pt,Jump Shot,[],201942,24.441524310118268,65.23054534313725,1610612758,77,80,2025-04-12T03:54:14Z,4190000,False,-76.0,177.0,1,left,D. DeRozan 19' pullup Jump Shot (11 PTS),[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,19.3,Made,,,,,,,,11.0,,,,,,,,,,
465,PT09M56.00S,2025-04-12T03:50:42.0Z,4,REGULAR,3pt,Jump Shot,[],1627884,94.7437582128778,4.633884803921575,1610612746,77,80,2025-04-12T03:54:30Z,4200000,False,-227.0,-3.0,1,right,MISS D. Jones Jr. 3PT,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,22.68,Missed,,,,,,,,,,,,,,,,,,
466,PT09M54.00S,2025-04-12T03:50:44.0Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,77,80,2025-04-12T03:54:30Z,4210000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:11),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Left Corner 3,24+ Left,,,465.0,,,,13.0,11.0,2.0,,,,,,,,,,,
467,PT09M37.00S,2025-04-12T03:51:02.4Z,4,REGULAR,foul,personal,[],202695,,,1610612758,77,80,2025-04-12T03:54:48Z,4220000,False,,,0,,K. Leonard personal FOUL (1 PF),"[202695, 201942]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Left Corner 3,24+ Left,,,,,,,,,,,2714.0,1.0,0.0,DeRozan,201942.0,,,,,
469,PT09M30.00S,2025-04-12T03:51:35.1Z,4,REGULAR,2pt,Jump Shot,[],201942,22.076215505913282,34.53584558823529,1610612758,77,80,2025-04-12T03:55:07Z,4240000,False,77.0,155.0,1,left,MISS D. DeRozan 17' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,17.32,Missed,,,,,,,,,,,,,,,,,,
470,PT09M27.00S,2025-04-12T03:51:38.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,77,80,2025-04-12T03:55:07Z,4250000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Mid-Range,16-24 Right Center,,,469.0,,,,,,,,,,,,,,,,,
471,PT09M27.00S,2025-04-12T03:51:40.5Z,4,REGULAR,foul,personal,[],1627734,,,1610612746,77,80,2025-04-12T03:55:27Z,4260000,False,,,0,,D. Sabonis loose ball personal FOUL (1 PF),"[1627734, 1627884]",1610612758.0,SAC,loose ball,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628480.0,1.0,0.0,Jones Jr.,1627884.0,,,,,
473,PT09M27.00S,2025-04-12T03:51:54.7Z,4,REGULAR,substitution,out,[],1627732,,,1610612746,77,80,2025-04-12T03:51:57Z,4280000,False,,,0,,SUB out: B. Simmons,[1627732],1610612746.0,LAC,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT09M27.00S,2025-04-12T03:51:54.7Z,4,REGULAR,substitution,in,[],1627826,,,1610612746,77,80,2025-04-12T03:51:57Z,4290000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT09M14.00S,2025-04-12T03:52:12.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201935,88.17345597897503,42.37898284313726,1610612746,77,82,2025-04-12T03:55:43Z,4300000,False,-38.0,59.0,1,right,J. Harden 7' driving Layup (18 PTS),[201935],1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,7.0,Made,,,,,,,,18.0,,,,,,,,,,
476,PT09M02.00S,2025-04-12T03:52:26.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,10.643889618922472,46.875,1610612758,79,82,2025-04-12T03:55:52Z,4310000,False,16.0,48.0,1,left,D. Sabonis cutting Layup (18 PTS) (D. DeRozan 6 AST),"[1627734, 201942]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,5.01,Made,,,,,,,,18.0,,,,,,D. DeRozan,201942.0,6.0,,
478,PT09M02.00S,2025-04-12T03:52:28.0Z,4,REGULAR,foul,personal,['1freethrow'],202695,,,1610612758,79,82,2025-04-12T03:55:58Z,4330000,False,,,0,,K. Leonard shooting personal FOUL (2 PF) (Sabonis 1 FT),"[202695, 1627734]",1610612746.0,LAC,shooting,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628480.0,2.0,0.0,Sabonis,1627734.0,,,,,
480,PT09M02.00S,2025-04-12T03:52:51.2Z,4,REGULAR,substitution,out,[],1631099,,,1610612758,79,82,2025-04-12T03:52:57Z,4350000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT09M02.00S,2025-04-12T03:52:51.2Z,4,REGULAR,substitution,in,[],203897,,,1610612758,79,82,2025-04-12T03:52:57Z,4360000,False,,,0,,SUB in: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT09M02.00S,2025-04-12T03:53:00.6Z,4,REGULAR,freethrow,1 of 1,[],1627734,,,1610612758,80,82,2025-04-12T03:53:00Z,4370000,False,,,0,,D. Sabonis Free Throw 1 of 1 (19 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,,,,19.0,,,,,,,,,,
483,PT08M46.00S,2025-04-12T03:53:22.2Z,4,REGULAR,2pt,Jump Shot,[],202695,74.77003942181341,43.19852941176471,1610612746,80,82,2025-04-12T03:56:21Z,4380000,False,-34.0,185.0,1,right,MISS K. Leonard 18' Jump Shot,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Center,18.78,Missed,,,,,,,,,,,,,,,,,,
484,PT08M44.00S,2025-04-12T03:53:24.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,80,82,2025-04-12T03:56:24Z,4390000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,16-24 Center,,,483.0,,,,,,,,,,,,,,,,,
486,PT08M21.00S,2025-04-12T03:53:56.5Z,4,REGULAR,2pt,Jump Shot,[],203897,27.72667542706965,68.5470281862745,1610612758,80,82,2025-04-12T03:57:00Z,4410000,False,-93.0,208.0,1,left,MISS Z. LaVine 22' fadeaway Shot,[203897],1610612758.0,SAC,fadeaway,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left Center,22.78,Missed,,,,,,,,,,,,,,,,,,
487,PT08M17.00S,2025-04-12T03:54:00.5Z,4,REGULAR,rebound,offensive,[],1626168,,,1610612758,80,82,2025-04-12T03:57:00Z,4420000,False,,,0,,T. Lyles REBOUND (Off:3 Def:4),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Mid-Range,16-24 Left Center,,,486.0,,,,7.0,4.0,3.0,,,,,,,,,,,
488,PT08M06.00S,2025-04-12T03:54:11.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201942,10.5946123521682,2.941176470588235,1610612758,80,82,2025-04-12T03:57:23Z,4430000,False,235.0,47.0,1,left,MISS D. DeRozan 24' 3PT,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Right Corner 3,24+ Right,24.0,Missed,,,,,,,,,,,,,,,,,,
489,PT08M04.00S,2025-04-12T03:54:13.4Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612758,80,82,2025-04-12T03:57:23Z,4440000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:11),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Right Corner 3,24+ Right,,,488.0,,,,14.0,11.0,3.0,,,,,,,,,,,
490,PT08M00.00S,2025-04-12T03:54:16.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203897,19.053876478318003,59.63158700980392,1610612758,80,82,2025-04-12T03:57:40Z,4450000,False,-48.0,127.0,1,left,MISS Z. LaVine 13' fadeaway Shot,[203897],1610612758.0,SAC,fadeaway,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Center,13.55,Missed,,,,,,,,,,,,,,,,,,
491,PT07M58.00S,2025-04-12T03:54:18.5Z,4,REGULAR,rebound,defensive,[],202695,,,1610612746,80,82,2025-04-12T03:57:40Z,4460000,False,,,0,,K. Leonard REBOUND (Off:0 Def:4),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,490.0,,,,4.0,4.0,0.0,,,,,,,,,,,
492,PT07M51.00S,2025-04-12T03:54:29.2Z,4,REGULAR,foul,personal,[],1642269,,,1610612746,80,82,2025-04-12T03:57:54Z,4470000,False,,,0,,D. Carter personal FOUL (1 PF),"[1642269, 202695]",1610612758.0,SAC,,,,Carter,D. Carter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2714.0,1.0,0.0,Leonard,202695.0,,,,,
494,PT07M45.00S,2025-04-12T03:55:00.3Z,4,REGULAR,foul,personal,[],1642269,,,1610612746,80,82,2025-04-12T03:58:07Z,4490000,False,,,0,,D. Carter personal FOUL (2 PF),"[1642269, 201935]",1610612758.0,SAC,,,,Carter,D. Carter,,,,,Mid-Range,16-24 Center,,,,,,,,,,,2714.0,2.0,0.0,Harden,201935.0,,,,,
496,PT07M38.00S,2025-04-12T03:55:17.6Z,4,REGULAR,2pt,Jump Shot,[],1627826,95.13797634691196,34.04564950980392,1610612746,80,84,2025-04-12T03:58:20Z,4510000,False,-80.0,-7.0,1,right,I. Zubac 8' floating Jump Shot (15 PTS) (B. Bogdanović 1 AST),"[1627826, 203992]",1610612746.0,LAC,floating,,,Zubac,I. Zubac,,,,,Mid-Range,0-8 Center,8.01,Made,,,,,,,,15.0,,,,,,B. Bogdanović,203992.0,1.0,,
498,PT07M36.00S,2025-04-12T03:55:32.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,80,84,2025-04-12T03:55:32Z,4530000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT07M36.00S,2025-04-12T03:55:34.0Z,4,REGULAR,foul,technical,['1freethrow'],57,,,1610612758,80,84,2025-04-12T03:58:49Z,4540000,False,,,0,,TEAM foul technical,[57],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,202007.0,,,,,,,,,
500,PT07M36.00S,2025-04-12T03:57:39.3Z,4,REGULAR,substitution,out,[],1642269,,,1610612758,80,84,2025-04-12T03:58:13Z,4550000,False,,,0,,SUB out: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT07M36.00S,2025-04-12T03:57:39.3Z,4,REGULAR,substitution,in,[],1631165,,,1610612758,80,84,2025-04-12T03:58:13Z,4560000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT07M36.00S,2025-04-12T03:58:31.0Z,4,REGULAR,freethrow,1 of 1,[],201935,,,1610612758,80,85,2025-04-12T03:58:31Z,4570000,False,,,0,,J. Harden technical Free Throw 1 of 1 (19 PTS),[201935],1610612746.0,LAC,technical,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,19.0,,,,,,,,,,
504,PT07M19.00S,2025-04-12T03:59:19.1Z,4,REGULAR,2pt,Jump Shot,[],201942,23.258869908015768,31.594669117647058,1610612758,80,85,2025-04-12T03:59:47Z,4590000,False,92.0,166.0,1,left,MISS D. DeRozan 18' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,18.99,Missed,,,,,,,,,,,,,,,,,,
505,PT07M17.00S,2025-04-12T03:59:21.1Z,4,REGULAR,rebound,defensive,[],201935,,,1610612746,80,85,2025-04-12T03:59:47Z,4600000,False,,,0,,J. Harden REBOUND (Off:0 Def:7),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Right Center,,,504.0,,,,7.0,7.0,0.0,,,,,,,,,,,
506,PT07M07.00S,2025-04-12T03:59:32.9Z,4,REGULAR,foul,personal,['2freethrow'],1631165,,,1610612746,80,85,2025-04-12T03:59:59Z,4610000,False,,,0,,K. Ellis shooting personal FOUL (3 PF) (Harden 2 FT),"[1631165, 201935]",1610612758.0,SAC,shooting,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628480.0,3.0,0.0,Harden,201935.0,,,,,
508,PT07M07.00S,2025-04-12T04:00:02.9Z,4,REGULAR,freethrow,1 of 2,[],201935,,,1610612746,80,86,2025-04-12T04:00:02Z,4630000,False,,,0,,J. Harden Free Throw 1 of 2 (20 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,20.0,,,,,,,,,,
509,PT07M07.00S,2025-04-12T04:00:23.5Z,4,REGULAR,freethrow,2 of 2,[],201935,,,1610612746,80,87,2025-04-12T04:00:23Z,4640000,False,,,0,,J. Harden Free Throw 2 of 2 (21 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,21.0,,,,,,,,,,
510,PT06M53.00S,2025-04-12T04:00:41.6Z,4,REGULAR,turnover,bad pass,[],1627734,,,1610612758,80,87,2025-04-12T04:01:12Z,4650000,False,,,0,,D. Sabonis bad pass TURNOVER (4 TO),"[1627734, 1627884]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,4.0,Jones Jr.,1627884.0,,,,,,,,,,,,,,
511,PT06M53.00S,2025-04-12T04:00:41.6Z,4,REGULAR,steal,,[],1627884,,,1610612746,80,87,2025-04-12T04:00:44Z,4660000,False,,,0,,D. Jones Jr. STEAL (2 STL),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
512,PT06M50.00S,2025-04-12T04:00:45.7Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627884,89.09329829172142,49.609375,1610612746,80,89,2025-04-12T04:01:22Z,4670000,False,-2.0,50.0,1,right,D. Jones Jr. running DUNK (7 PTS),[1627884],1610612746.0,LAC,running,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.0,Made,,,,,,,,7.0,,,,,,,,,,
513,PT06M49.00S,2025-04-12T04:00:52.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,80,89,2025-04-12T04:00:52Z,4680000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT06M32.00S,2025-04-12T04:04:03.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,7.358738501971089,45.83716299019608,1610612758,80,89,2025-04-12T04:04:28Z,4690000,False,21.0,17.0,1,left,MISS D. Sabonis reverse Layup,[1627734],1610612758.0,SAC,reverse,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.67,Missed,,,,,,,,,,,,,,,,,,
516,PT06M31.00S,2025-04-12T04:04:04.1Z,4,REGULAR,rebound,offensive,[],201942,,,1610612758,80,89,2025-04-12T04:04:28Z,4700000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:1),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,515.0,,,,2.0,1.0,1.0,,,,,,,,,,,
517,PT06M30.00S,2025-04-12T04:04:05.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201942,8.672798948751648,53.956035539215684,1610612758,82,89,2025-04-12T04:04:36Z,4710000,False,-20.0,29.0,1,left,D. DeRozan tip Layup (13 PTS),[201942],1610612758.0,SAC,tip,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,3.51,Made,,,,,,,,13.0,,,,,,,,,,
518,PT06M12.00S,2025-04-12T04:04:22.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627884,94.7437582128778,58.26822916666667,1610612746,82,91,2025-04-12T04:04:53Z,4720000,False,41.0,-3.0,1,right,D. Jones Jr. alley-oop DUNK (9 PTS) (J. Harden 9 AST),"[1627884, 201935]",1610612746.0,LAC,alley-oop,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,4.14,Made,,,,,,,,9.0,,,,,,J. Harden,201935.0,9.0,,
520,PT05M58.00S,2025-04-12T04:04:36.7Z,4,REGULAR,3pt,Jump Shot,[],203897,33.592723390275964,59.40563725490196,1610612758,85,91,2025-04-12T04:05:04Z,4740000,False,-47.0,263.0,1,left,Z. LaVine 26' 3PT  (16 PTS) (D. DeRozan 7 AST),"[203897, 201942]",1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,26.75,Made,,,,,,,,16.0,,,,,,D. DeRozan,201942.0,7.0,,
522,PT05M44.00S,2025-04-12T04:04:50.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627826,83.31143232588698,57.04273897058824,1610612746,85,93,2025-04-12T04:05:14Z,4760000,False,35.0,104.0,1,right,I. Zubac 11' floating Jump Shot (17 PTS) (B. Bogdanović 2 AST),"[1627826, 203992]",1610612746.0,LAC,floating,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,11.02,Made,,,,,,,,17.0,,,,,,B. Bogdanović,203992.0,2.0,,
524,PT05M24.00S,2025-04-12T04:05:12.7Z,4,REGULAR,3pt,Jump Shot,[],203897,25.88699080157687,88.70251225490196,1610612758,85,93,2025-04-12T04:05:32Z,4780000,False,-194.0,191.0,1,left,MISS Z. LaVine 27' pullup 3PT,[203897],1610612758.0,SAC,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,27.17,Missed,,,,,,,,,,,,,,,,,,
525,PT05M22.00S,2025-04-12T04:05:14.7Z,4,REGULAR,rebound,defensive,[],201935,,,1610612746,85,93,2025-04-12T04:05:32Z,4790000,False,,,0,,J. Harden REBOUND (Off:0 Def:8),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,524.0,,,,8.0,8.0,0.0,,,,,,,,,,,
526,PT05M14.00S,2025-04-12T04:05:21.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202695,86.99080157687254,60.17922794117647,1610612746,85,93,2025-04-12T04:06:08Z,4800000,False,51.0,70.0,1,right,MISS K. Leonard 8' driving Layup,[202695],1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Right,8.64,Missed,,,,,,,,,,,,,,,,,,
527,PT05M12.00S,2025-04-12T04:05:23.8Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,85,93,2025-04-12T04:06:08Z,4810000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:12),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Right,,,526.0,,,,15.0,12.0,3.0,,,,,,,,,,,
528,PT05M03.00S,2025-04-12T04:05:32.8Z,4,REGULAR,3pt,Jump Shot,[],203897,5.601182654402102,97.79411764705883,1610612758,85,93,2025-04-12T04:06:42Z,4820000,False,-239.0,0.0,1,left,MISS Z. LaVine 3PT,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,23.9,Missed,,,,,,,,,,,,,,,,,,
529,PT05M01.00S,2025-04-12T04:05:34.8Z,4,REGULAR,rebound,defensive,[],202695,,,1610612746,85,93,2025-04-12T04:06:42Z,4830000,False,,,0,,K. Leonard REBOUND (Off:0 Def:5),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Left Corner 3,24+ Left,,,528.0,,,,5.0,5.0,0.0,,,,,,,,,,,
531,PT04M57.00S,2025-04-12T04:05:39.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626168,,,1610612746,85,93,2025-04-12T04:06:54Z,4840000,False,,,0,,T. Lyles personal FOUL (2 PF) (Leonard 2 FT),"[1626168, 202695]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2714.0,2.0,0.0,Leonard,202695.0,,,,,
534,PT04M57.00S,2025-04-12T04:06:53.2Z,4,REGULAR,substitution,out,[],1626168,,,1610612746,85,93,2025-04-12T04:07:16Z,4870000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT04M57.00S,2025-04-12T04:06:53.2Z,4,REGULAR,substitution,in,[],1631099,,,1610612746,85,93,2025-04-12T04:07:16Z,4880000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT04M57.00S,2025-04-12T04:07:19.7Z,4,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,85,94,2025-04-12T04:07:19Z,4890000,False,,,0,,K. Leonard Free Throw 1 of 2 (25 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,,,,25.0,,,,,,,,,,
537,PT04M57.00S,2025-04-12T04:07:41.1Z,4,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,85,95,2025-04-12T04:07:41Z,4900000,False,,,0,,K. Leonard Free Throw 2 of 2 (26 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,,,,26.0,,,,,,,,,,
538,PT04M39.00S,2025-04-12T04:08:04.4Z,4,REGULAR,foul,personal,['2freethrow'],203992,,,1610612758,85,95,2025-04-12T04:08:26Z,4910000,False,,,0,,B. Bogdanović shooting personal FOUL (2 PF) (Ellis 2 FT),"[203992, 1631165]",1610612746.0,LAC,shooting,,,Bogdanović,B. Bogdanović,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202007.0,2.0,0.0,Ellis,1631165.0,,,,,
540,PT04M39.00S,2025-04-12T04:08:45.6Z,4,REGULAR,freethrow,1 of 2,[],1631165,,,1610612758,86,95,2025-04-12T04:08:45Z,4930000,False,,,0,,K. Ellis Free Throw 1 of 2 (4 PTS),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
541,PT04M39.00S,2025-04-12T04:09:18.4Z,4,REGULAR,freethrow,2 of 2,[],1631165,,,1610612758,87,95,2025-04-12T04:09:18Z,4940000,False,,,0,,K. Ellis Free Throw 2 of 2 (5 PTS),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
542,PT04M20.00S,2025-04-12T04:09:39.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,83.18002628120894,34.29074754901961,1610612746,87,95,2025-04-12T04:10:02Z,4950000,False,-79.0,106.0,1,right,MISS B. Bogdanović 13' driving floating Shot,[203992],1610612746.0,LAC,driving floating,,,Bogdanović,B. Bogdanović,,,,,In The Paint (Non-RA),8-16 Left,13.16,Missed,,,,,,,,,,,,,,,,,,
543,PT04M19.00S,2025-04-12T04:09:40.0Z,4,REGULAR,rebound,defensive,[],1631099,,,1610612758,87,95,2025-04-12T04:10:02Z,4960000,False,,,0,,K. Murray REBOUND (Off:3 Def:3),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Left,,,542.0,,,,6.0,3.0,3.0,,,,,,,,,,,
544,PT04M09.00S,2025-04-12T04:09:50.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202695,,,1610612758,87,95,2025-04-12T04:10:13Z,4970000,False,,,0,,K. Leonard personal FOUL (3 PF) (DeRozan 2 FT),"[202695, 201942]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2714.0,3.0,0.0,DeRozan,201942.0,,,,,
