actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
609,PT01M39.00S,2025-04-10T04:25:31.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612743,108,115,2025-04-10T04:26:08Z,5930000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,608.0,,,,,,,,,,,,,,,,,
610,PT01M39.00S,2025-04-10T04:25:38.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627734,,,1610612743,108,115,2025-04-10T04:25:55Z,5940000,False,,,0,,D. Sabonis loose ball personal FOUL (5 PF) (Jokić 2 FT),"[1627734, 203999]",1610612758.0,SAC,loose ball,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,,,,,,,,1628159.0,,5.0,0.0,Jokić,203999.0,,,,,,,
612,PT01M39.00S,2025-04-10T04:26:15.0Z,4,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,108,116,2025-04-10T04:26:15Z,5960000,False,,,0,,N. Jokić Free Throw 1 of 2 (19 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
613,PT01M39.00S,2025-04-10T04:26:42.6Z,4,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,108,117,2025-04-10T04:26:42Z,5970000,False,,,0,,N. Jokić Free Throw 2 of 2 (20 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,,,,20.0,,,,,,,,,,,,,
614,PT01M28.00S,2025-04-10T04:27:00.3Z,4,REGULAR,2pt,Jump Shot,[],203897,77.61169513797634,51.470588235294116,1610612758,108,117,2025-04-10T04:27:10Z,5980000,False,7.0,158.0,1,right,MISS Z. LaVine 15' pullup Shot,[203897],1610612758.0,SAC,pullup,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Center,15.82,Missed,,,,,,,,,,,,,,,,,,
615,PT01M25.00S,2025-04-10T04:27:03.3Z,4,REGULAR,rebound,defensive,[],1631128,,,1610612743,108,117,2025-04-10T04:27:03Z,5990000,False,,,0,,C. Braun REBOUND (Off:0 Def:4),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,8-16 Center,,,614.0,4.0,4.0,0.0,,,,,,,,,,,,,,
616,PT01M14.00S,2025-04-10T04:27:16.0Z,4,REGULAR,3pt,Jump Shot,[],1629618,8.754927726675426,2.450980392156863,1610612743,108,120,2025-04-10T04:27:20Z,6000000,False,238.0,30.0,1,left,J. Pickett 3PT  (18 PTS) (C. Braun 2 AST),"[1629618, 1631128]",1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Right Corner 3,24+ Right,23.96,Made,,,,,18.0,,,,,,,C. Braun,1631128.0,2.0,,,,
618,PT01M14.00S,2025-04-10T04:27:21.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,108,120,2025-04-10T04:27:21Z,6020000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT01M05.00S,2025-04-10T04:29:10.4Z,4,REGULAR,3pt,Jump Shot,[],1631165,89.17542706964521,2.696078431372549,1610612758,111,120,2025-04-10T04:29:14Z,6030000,False,-237.0,49.0,1,right,K. Ellis 24' 3PT  (20 PTS) (T. Lyles 4 AST),"[1631165, 1626168]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Left Corner 3,24+ Left,24.16,Made,,,,,20.0,,,,,,,T. Lyles,1626168.0,4.0,,,,
621,PT00M49.40S,2025-04-10T04:29:29.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,6.783837056504599,58.57843137254902,1610612743,111,122,2025-04-10T04:29:47Z,6050000,False,-43.0,11.0,1,left,C. Braun finger roll Layup (23 PTS),[1631128],1610612743.0,DEN,finger roll,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,4.44,Made,,,,,23.0,,,,,,,,,,,,,
622,PT00M43.60S,2025-04-10T04:29:44.3Z,4,REGULAR,foul,personal,[],1631128,,,1610612758,111,122,2025-04-10T04:29:56Z,6060000,False,,,0,,C. Braun personal FOUL (1 PF),"[1631128, 203897]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,16-24 Left Center,,,,,,,,201246.0,,1.0,0.0,LaVine,203897.0,,,,,,,
625,PT00M34.40S,2025-04-10T04:31:54.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,90.22667542706965,41.911764705882355,1610612758,111,122,2025-04-10T04:32:08Z,6090000,False,-40.0,39.0,1,right,MISS D. DeRozan reverse Layup,[201942],1610612758.0,SAC,reverse,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,5.64,Missed,,,,,,,,,,,,,,,,,,
626,PT00M34.40S,2025-04-10T04:31:54.6Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612758,111,122,2025-04-10T04:32:08Z,6100000,False,,,0,,D. Sabonis REBOUND (Off:4 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,625.0,12.0,8.0,4.0,,,,,,,,,,,,,,
627,PT00M34.40S,2025-04-10T04:32:01.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,94.40999984741211,50.0,1610612758,113,122,2025-04-10T04:32:01Z,6110000,False,0.0,0.0,1,right,D. Sabonis tip Layup (12 PTS),[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,12.0,,,,,,,,,,,,,
628,PT00M34.40S,2025-04-10T04:32:02.6Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203999,,,1610612758,113,122,2025-04-10T04:32:12Z,6120000,False,,,0,,N. Jokić shooting personal FOUL (2 PF) (Sabonis 1 FT),"[203999, 1627734]",1610612743.0,DEN,shooting,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,204059.0,,2.0,0.0,Sabonis,1627734.0,,,,,,,
631,PT00M34.40S,2025-04-10T04:33:26.2Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1627734,,,1610612758,114,122,2025-04-10T04:33:26Z,6150000,False,,,0,,D. Sabonis Free Throw 1 of 1 (13 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
632,PT00M26.30S,2025-04-10T04:33:42.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631165,,,1610612743,114,122,2025-04-10T04:33:50Z,6160000,False,,,0,,K. Ellis personal FOUL (3 PF) (Braun 2 FT),"[1631165, 1631128]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Mid-Range,16-24 Left,,,,,,,,204059.0,,3.0,0.0,Braun,1631128.0,,,,,,,
634,PT00M26.30S,2025-04-10T04:34:09.9Z,4,REGULAR,freethrow,1 of 2,[],1631128,,,1610612743,114,123,2025-04-10T04:34:09Z,6180000,False,,,0,,C. Braun Free Throw 1 of 2 (24 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,,,,,24.0,,,,,,,,,,,,,
635,PT00M26.30S,2025-04-10T04:34:29.5Z,4,REGULAR,freethrow,2 of 2,[],1631128,,,1610612743,114,124,2025-04-10T04:34:29Z,6190000,False,,,0,,C. Braun Free Throw 2 of 2 (25 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,,,,,25.0,,,,,,,,,,,,,
636,PT00M20.50S,2025-04-10T04:34:37.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203897,85.49605781865965,50.245098039215684,1610612758,116,124,2025-04-10T04:35:32Z,6200000,False,1.0,84.0,1,right,Z. LaVine 8' driving Layup (27 PTS),[203897],1610612758.0,SAC,driving,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Center,8.38,Made,,,,,27.0,,,,,,,,,,,,,
640,PT00M00.00S,2025-04-10T04:35:56.3Z,4,REGULAR,period,end,[],0,,,1610612743,116,124,2025-04-10T04:35:56Z,6210000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT00M00.00S,2025-04-10T04:36:00.1Z,4,REGULAR,game,end,[],0,,,0,116,124,2025-04-10T04:36:00Z,6220000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
