actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
449,PT03M27.00S,2024-10-25T03:49:50.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203944,90.48948751642575,41.66666666666667,1610612750,86,78,2024-10-25T03:50:01Z,4370000,False,-42.0,37.0,1,right,J. Randle running DUNK (29 PTS) (N. Reid 2 AST),"[203944, 1629675]",1610612750.0,MIN,running,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,29.0,,,,5.57,N. Reid,1629675.0,2.0,,,,,
451,PT03M07.00S,2024-10-25T03:50:14.3Z,3,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612758,86,78,2024-10-25T03:50:20Z,4390000,False,,,0,,N. Reid shooting personal FOUL (3 PF) (Ellis 2 FT),"[1629675, 1631165]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,204059.0,3.0,0.0,Ellis,1631165.0,,,,,,,,,,,,,,,
453,PT03M07.00S,2024-10-25T03:50:45.7Z,3,REGULAR,freethrow,1 of 2,[],1631165,,,1610612758,87,78,2024-10-25T03:50:45Z,4410000,False,,,0,,K. Ellis Free Throw 1 of 2 (1 PTS),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,Made,,1.0,,,,,,,,,,,,
454,PT03M07.00S,2024-10-25T03:50:47.8Z,3,REGULAR,substitution,out,[],201942,,,1610612758,87,78,2024-10-25T03:51:04Z,4420000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M07.00S,2024-10-25T03:50:47.8Z,3,REGULAR,substitution,out,[],1631099,,,1610612758,87,78,2024-10-25T03:51:04Z,4430000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M07.00S,2024-10-25T03:50:47.8Z,3,REGULAR,substitution,out,[],203944,,,1610612758,87,78,2024-10-25T03:51:04Z,4440000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M07.00S,2024-10-25T03:50:47.8Z,3,REGULAR,substitution,in,[],1628368,,,1610612758,87,78,2024-10-25T03:51:04Z,4450000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M07.00S,2024-10-25T03:50:47.8Z,3,REGULAR,substitution,in,[],1626168,,,1610612758,87,78,2024-10-25T03:51:04Z,4460000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT03M07.00S,2024-10-25T03:50:47.8Z,3,REGULAR,substitution,in,[],203497,,,1610612758,87,78,2024-10-25T03:51:04Z,4470000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M07.00S,2024-10-25T03:51:18.1Z,3,REGULAR,freethrow,2 of 2,[],1631165,,,1610612758,88,78,2024-10-25T03:51:18Z,4480000,False,,,0,,K. Ellis Free Throw 2 of 2 (2 PTS),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,Made,,2.0,,,,,,,,,,,,
461,PT02M44.00S,2024-10-25T03:51:41.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,87.33574244415243,59.068627450980394,1610612750,88,80,2024-10-25T03:51:47Z,4490000,False,45.0,67.0,1,right,D. DiVincenzo 8' driving Layup (4 PTS),[1628978],1610612750.0,MIN,driving,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,,4.0,,,,8.05,,,,,,,,
462,PT02M38.00S,2024-10-25T03:51:47.7Z,3,REGULAR,3pt,Jump Shot,[],1626168,11.777266754270697,95.83333333333334,1610612758,88,80,2024-10-25T03:51:54Z,4500000,False,-229.0,58.0,1,left,MISS T. Lyles 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,23.65,,,,,,,,
463,PT02M35.00S,2024-10-25T03:51:50.7Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,88,80,2024-10-25T03:51:54Z,4510000,False,,,0,,R. Gobert REBOUND (Off:0 Def:9),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Left Corner 3,24+ Left,,,,,,,462.0,,,,,,,,,9.0,9.0,0.0,,
464,PT02M27.00S,2024-10-25T03:51:58.5Z,3,REGULAR,3pt,Jump Shot,[],1629675,93.51182654402102,4.411764705882353,1610612750,88,83,2024-10-25T03:52:05Z,4520000,False,-228.0,8.0,1,right,N. Reid 3PT  (14 PTS) (A. Edwards 4 AST),"[1629675, 1630162]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,,,,,,Made,,14.0,,,,22.81,A. Edwards,1630162.0,4.0,,,,,
467,PT02M00.00S,2024-10-25T03:52:38.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,13.61695137976347,50.0,1610612758,88,83,2024-10-25T03:52:48Z,4550000,False,0.0,75.0,1,left,MISS D. Fox 7' floating Shot,[1628368],1610612758.0,SAC,floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,7.55,,,,,,,,
468,PT01M57.00S,2024-10-25T03:52:41.8Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,88,83,2024-10-25T03:52:48Z,4560000,False,,,0,,N. Reid REBOUND (Off:0 Def:5),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,467.0,,,,,,,,,5.0,5.0,0.0,,
469,PT01M56.00S,2024-10-25T03:52:42.2Z,3,REGULAR,turnover,bad pass,[],1629675,,,1610612750,88,83,2024-10-25T03:56:34Z,4570000,False,,,0,,N. Reid bad pass TURNOVER (2 TO),"[1629675, 1631165]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2.0,Ellis,1631165.0,,,,,,,,,
470,PT01M56.00S,2024-10-25T03:52:42.2Z,3,REGULAR,steal,,[],1631165,,,1610612758,88,83,2024-10-25T03:52:44Z,4580000,False,,,0,,K. Ellis STEAL (2 STL),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
471,PT01M56.00S,2024-10-25T03:52:47.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631165,13.222733245729303,45.09803921568628,1610612758,88,83,2024-10-25T03:57:17Z,4590000,False,25.0,72.0,1,left,MISS K. Ellis 7' floating Shot,[1631165],1610612758.0,SAC,floating,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,7.59,,,,,,,,
472,PT01M56.00S,2024-10-25T03:52:49.8Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,88,83,2024-10-25T03:52:49Z,4600000,False,,,0,,N. Reid REBOUND (Off:0 Def:6),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,471.0,,,,,,,,,6.0,6.0,0.0,,
473,PT01M56.00S,2024-10-25T03:52:50.9Z,3,REGULAR,foul,personal,[],1628368,,,1610612750,88,83,2024-10-25T03:52:55Z,4610000,False,,,0,,D. Fox personal FOUL (3 PF),"[1628368, 1629675]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Right,203593.0,3.0,0.0,Reid,1629675.0,,,,,,,,,,,,,,,
475,PT01M56.00S,2024-10-25T03:52:58.2Z,3,REGULAR,substitution,out,[],1631165,,,1610612750,88,83,2024-10-25T03:53:03Z,4630000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT01M56.00S,2024-10-25T03:52:58.2Z,3,REGULAR,substitution,in,[],1631099,,,1610612750,88,83,2024-10-25T03:53:03Z,4640000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT01M40.00S,2024-10-25T03:53:22.9Z,3,REGULAR,3pt,Jump Shot,[],1629638,78.26872536136662,90.93137254901961,1610612750,88,86,2024-10-25T03:53:28Z,4650000,False,205.0,152.0,1,right,N. Alexander-Walker 25' 3PT  (9 PTS) (N. Reid 3 AST),"[1629638, 1629675]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,9.0,,,,25.48,N. Reid,1629675.0,3.0,,,,,
479,PT01M27.00S,2024-10-25T03:53:36.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,15.325229960578188,55.14705882352941,1610612758,88,86,2024-10-25T03:58:07Z,4670000,False,-26.0,92.0,1,left,MISS K. Murray 9' floating Shot,[1631099],1610612758.0,SAC,floating,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,9.51,,,,,,,,
480,PT01M24.00S,2024-10-25T03:53:39.1Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,88,86,2024-10-25T03:53:43Z,4680000,False,,,0,,N. Reid REBOUND (Off:0 Def:7),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,479.0,,,,,,,,,7.0,7.0,0.0,,
481,PT01M13.00S,2024-10-25T03:53:49.8Z,3,REGULAR,3pt,Jump Shot,[],1630162,63.81406044678055,43.872549019607845,1610612750,88,89,2024-10-25T03:53:57Z,4690000,False,-31.0,288.0,1,right,A. Edwards 28' 3PT pullup (19 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,Made,,19.0,,,,28.92,,,,,,,,
482,PT01M02.00S,2024-10-25T03:54:00.2Z,3,REGULAR,3pt,Jump Shot,[],1627734,31.35676741130092,33.57843137254902,1610612758,88,89,2024-10-25T03:54:06Z,4700000,False,82.0,242.0,1,left,MISS D. Sabonis 25' 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,25.58,,,,,,,,
483,PT00M58.90S,2024-10-25T03:54:04.6Z,3,REGULAR,rebound,offensive,[],1631099,,,1610612758,88,89,2024-10-25T03:54:04Z,4710000,False,,,0,,K. Murray REBOUND (Off:1 Def:8),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,482.0,,,,,,,,,9.0,8.0,1.0,,
484,PT00M51.20S,2024-10-25T03:54:12.7Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1627734,21.632720105124836,46.07843137254902,1610612758,88,89,2024-10-25T03:54:18Z,4720000,False,20.0,151.0,1,left,MISS D. Sabonis 15' Jump Shot,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Center,,,,,,Missed,,,,,,15.21,,,,,,,,
485,PT00M48.90S,2024-10-25T03:54:15.0Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,88,89,2024-10-25T03:54:15Z,4730000,False,,,0,,N. Reid REBOUND (Off:0 Def:8),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,8-16 Center,,,,,,,484.0,,,,,,,,,8.0,8.0,0.0,,
486,PT00M29.90S,2024-10-25T03:54:34.0Z,3,REGULAR,3pt,Jump Shot,[],1630162,71.96123521681997,20.588235294117645,1610612750,88,89,2024-10-25T03:59:34Z,4740000,False,-147.0,211.0,1,right,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,25.73,,,,,,,,
487,PT00M28.80S,2024-10-25T03:54:35.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612758,88,89,2024-10-25T03:54:44Z,4750000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,486.0,,,,,,,,,,,,,
489,PT00M28.80S,2024-10-25T03:54:42.2Z,3,REGULAR,substitution,out,[],1627734,,,1610612758,88,89,2024-10-25T03:54:45Z,4770000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M28.80S,2024-10-25T03:54:42.2Z,3,REGULAR,substitution,in,[],203458,,,1610612758,88,89,2024-10-25T03:54:45Z,4780000,False,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M14.70S,2024-10-25T03:55:10.7Z,3,REGULAR,turnover,lost ball,[],1628368,,,1610612758,88,89,2024-10-25T03:55:17Z,4790000,False,,,0,,D. Fox lost ball TURNOVER (2 TO),"[1628368, 1630162]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2.0,Edwards,1630162.0,,,,,,,,,
492,PT00M14.70S,2024-10-25T03:55:10.7Z,3,REGULAR,steal,,[],1630162,,,1610612750,88,89,2024-10-25T04:03:48Z,4800000,False,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
493,PT00M03.20S,2024-10-25T03:55:22.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,87.99277266754271,96.32352941176471,1610612750,88,89,2024-10-25T03:55:32Z,4810000,False,232.0,60.0,1,right,MISS D. DiVincenzo 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,23.93,,,,,,,,
494,PT00M02.30S,2024-10-25T03:55:23.1Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,88,89,2024-10-25T04:01:52Z,4820000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Right Corner 3,24+ Right,,,,,,,493.0,,,,,,,,,1.0,1.0,0.0,,
495,PT00M01.00S,2024-10-25T03:55:28.5Z,3,REGULAR,3pt,Jump Shot,[],1628368,79.71419185282524,84.31372549019608,1610612758,88,89,2024-10-25T03:55:52Z,4830000,False,-172.0,697.0,1,left,MISS D. Fox 71' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,,,,71.76,,,,,,,,
496,PT00M01.00S,2024-10-25T03:55:28.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,88,89,2024-10-25T03:55:52Z,4840000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,495.0,,,,,,,,,,,,,
497,PT00M00.00S,2024-10-25T03:56:00.8Z,3,REGULAR,period,end,[],0,,,1610612758,88,89,2024-10-25T03:56:00Z,4850000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2024-10-25T03:57:27.6Z,4,REGULAR,substitution,out,['startperiod'],1628370,,,1610612758,88,89,2024-10-25T03:58:14Z,4860000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2024-10-25T03:57:27.6Z,4,REGULAR,substitution,out,['startperiod'],1626168,,,1610612758,88,89,2024-10-25T03:58:14Z,4870000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2024-10-25T03:57:27.6Z,4,REGULAR,substitution,out,['startperiod'],1630162,,,1610612758,88,89,2024-10-25T03:58:14Z,4880000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2024-10-25T03:57:27.6Z,4,REGULAR,substitution,in,['startperiod'],203926,,,1610612758,88,89,2024-10-25T03:58:14Z,4890000,False,,,0,,SUB in: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2024-10-25T03:57:27.6Z,4,REGULAR,substitution,in,['startperiod'],201942,,,1610612758,88,89,2024-10-25T03:58:14Z,4900000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2024-10-25T03:57:27.6Z,4,REGULAR,substitution,in,['startperiod'],201144,,,1610612758,88,89,2024-10-25T03:58:14Z,4910000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2024-10-25T03:58:18.4Z,4,REGULAR,period,start,[],0,,,1610612758,88,89,2024-10-25T03:58:18Z,4920000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT11M48.00S,2024-10-25T03:58:30.0Z,4,REGULAR,3pt,Jump Shot,[],1631099,13.354139290407357,3.431372549019608,1610612758,91,89,2024-10-25T03:58:35Z,4930000,False,233.0,73.0,1,left,K. Murray 24' 3PT  (20 PTS) (D. Fox 9 AST),"[1631099, 1628368]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,,,,Made,,20.0,,,,24.4,D. Fox,1628368.0,9.0,,,,,
507,PT11M31.00S,2024-10-25T03:58:45.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,85.10183968462549,50.49019607843137,1610612750,91,91,2024-10-25T03:58:51Z,4950000,False,2.0,88.0,1,right,D. DiVincenzo 8' cutting Layup (6 PTS) (M. Conley 4 AST),"[1628978, 201144]",1610612750.0,MIN,cutting,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,6.0,,,,8.75,M. Conley,201144.0,4.0,,,,,
509,PT11M22.00S,2024-10-25T03:58:55.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,14.536793692509855,54.41176470588235,1610612758,91,91,2024-10-25T04:03:13Z,4970000,False,-22.0,84.0,1,left,MISS D. Fox 8' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,8.7,,,,,,,,
510,PT11M19.00S,2024-10-25T03:58:58.7Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,91,91,2024-10-25T03:59:01Z,4980000,False,,,0,,N. Reid REBOUND (Off:0 Def:9),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,509.0,,,,,,,,,9.0,9.0,0.0,,
511,PT11M06.00S,2024-10-25T03:59:10.8Z,4,REGULAR,3pt,Jump Shot,[],1629675,71.04139290407359,24.509803921568626,1610612750,91,91,2024-10-25T04:03:46Z,4990000,False,-127.0,220.0,1,right,MISS N. Reid 25' step back 3PT,[1629675],1610612750.0,MIN,step back,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,25.4,,,,,,,,
512,PT11M04.00S,2024-10-25T03:59:12.8Z,4,REGULAR,rebound,defensive,[],201942,,,1610612758,91,91,2024-10-25T03:59:15Z,5000000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:3),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,,,,,,,511.0,,,,,,,,,4.0,3.0,1.0,,
513,PT10M58.00S,2024-10-25T03:59:21.3Z,4,REGULAR,foul,personal,['2freethrow'],203497,,,1610612758,91,91,2024-10-25T03:59:30Z,5010000,False,,,0,,R. Gobert shooting personal FOUL (3 PF) (Len 2 FT),"[203497, 203458]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,204059.0,3.0,0.0,Len,203458.0,,,,,,,,,,,,,,,
515,PT10M58.00S,2024-10-25T03:59:52.1Z,4,REGULAR,freethrow,1 of 2,[],203458,,,1610612758,92,91,2024-10-25T03:59:52Z,5030000,False,,,0,,A. Len Free Throw 1 of 2 (3 PTS),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,Made,,3.0,,,,,,,,,,,,
516,PT10M58.00S,2024-10-25T03:59:52.1Z,4,REGULAR,freethrow,2 of 2,[],203458,,,1610612758,92,91,2024-10-25T04:00:14Z,5040000,False,,,0,,MISS A. Len Free Throw 2 of 2,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
517,PT10M54.00S,2024-10-25T03:59:56.1Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,92,91,2024-10-25T04:00:14Z,5050000,False,,,0,,N. Reid REBOUND (Off:0 Def:10),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,516.0,,,,,,,,,10.0,10.0,0.0,,
518,PT10M43.00S,2024-10-25T04:00:24.3Z,4,REGULAR,3pt,Jump Shot,[],201144,71.56701708278581,20.833333333333336,1610612750,92,91,2024-10-25T04:04:48Z,5060000,False,-146.0,215.0,1,right,MISS M. Conley 25' pullup 3PT,[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,25.96,,,,,,,,
519,PT10M41.00S,2024-10-25T04:00:26.3Z,4,REGULAR,rebound,defensive,[],203458,,,1610612758,92,91,2024-10-25T04:00:33Z,5070000,False,,,0,,A. Len REBOUND (Off:0 Def:2),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,Above the Break 3,24+ Left Center,,,,,,,518.0,,,,,,,,,2.0,2.0,0.0,,
520,PT10M17.00S,2024-10-25T04:00:50.2Z,4,REGULAR,2pt,Jump Shot,[],1628368,21.632720105124836,61.274509803921575,1610612758,92,91,2024-10-25T04:00:55Z,5080000,False,-56.0,151.0,1,left,MISS D. Fox 16' Jump Shot,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,,,,,16.1,,,,,,,,
521,PT10M14.00S,2024-10-25T04:00:52.8Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,92,91,2024-10-25T04:00:52Z,5090000,False,,,0,,N. Reid REBOUND (Off:0 Def:11),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Left Center,,,,,,,520.0,,,,,,,,,11.0,11.0,0.0,,
522,PT09M58.00S,2024-10-25T04:01:09.5Z,4,REGULAR,2pt,Jump Shot,[],201144,85.75886990801577,32.84313725490196,1610612750,92,91,2024-10-25T04:05:29Z,5100000,False,-86.0,81.0,1,right,MISS M. Conley 11' floating Shot,[201144],1610612750.0,MIN,floating,,,Conley,M. Conley,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,,11.83,,,,,,,,
523,PT09M58.00S,2024-10-25T04:01:09.5Z,4,REGULAR,rebound,offensive,[],203497,,,1610612750,92,91,2024-10-25T04:02:08Z,5110000,False,,,0,,R. Gobert REBOUND (Off:1 Def:9),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,,,,,,,522.0,,,,,,,,,10.0,9.0,1.0,,
524,PT09M58.00S,2024-10-25T04:01:17.4Z,4,REGULAR,foul,personal,[],203926,,,1610612750,92,91,2024-10-25T04:02:19Z,5120000,False,,,0,,D. McDermott personal FOUL (1 PF),"[203926, 203497]",1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),0-8 Center,203593.0,1.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
526,PT09M58.00S,2024-10-25T04:01:39.6Z,4,REGULAR,substitution,out,[],1629638,,,1610612750,92,91,2024-10-25T04:01:51Z,5140000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT09M58.00S,2024-10-25T04:01:39.6Z,4,REGULAR,substitution,in,[],1630162,,,1610612750,92,91,2024-10-25T04:01:51Z,5150000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT09M50.00S,2024-10-25T04:01:53.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,67.88764783180025,79.41176470588235,1610612750,92,91,2024-10-25T04:02:00Z,5160000,False,147.0,249.0,1,right,MISS D. DiVincenzo 28' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,28.95,,,,,,,,
529,PT09M47.00S,2024-10-25T04:01:56.5Z,4,REGULAR,rebound,defensive,[],1631099,,,1610612758,92,91,2024-10-25T04:02:00Z,5170000,False,,,0,,K. Murray REBOUND (Off:1 Def:9),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,528.0,,,,,,,,,10.0,9.0,1.0,,
530,PT09M38.00S,2024-10-25T04:02:05.5Z,4,REGULAR,3pt,Jump Shot,[],203926,34.641918528252305,50.245098039215684,1610612758,92,91,2024-10-25T04:02:11Z,5180000,False,-1.0,273.0,1,left,MISS D. McDermott 27' 3PT,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,27.31,,,,,,,,
531,PT09M38.00S,2024-10-25T04:02:05.5Z,4,REGULAR,rebound,offensive,[],1631099,,,1610612758,92,91,2024-10-25T04:02:11Z,5190000,False,,,0,,K. Murray REBOUND (Off:2 Def:9),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,,,,530.0,,,,,,,,,11.0,9.0,2.0,,
