actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
608,PT03M52.00S,2025-02-22T05:11:54.6Z,4,REGULAR,rebound,defensive,[],1626172,,,1610612744,98,120,2025-02-22T05:13:05Z,5850000,False,,,0,,K. Looney REBOUND (Off:2 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Center,,,607.0,5.0,3.0,2.0,,,,,,,,,,,,,,
609,PT03M41.00S,2025-02-22T05:12:04.0Z,4,REGULAR,turnover,bad pass,[],1626172,,,1610612744,98,120,2025-02-22T05:13:25Z,5860000,False,,,0,,K. Looney bad pass TURNOVER (2 TO),"[1626172, 1628370]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,Monk,1628370.0,,,,,,,,,,,
610,PT03M41.00S,2025-02-22T05:12:04.0Z,4,REGULAR,steal,,[],1628370,,,1610612758,98,120,2025-02-22T05:12:26Z,5870000,False,,,0,,M. Monk STEAL (1 STL),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
611,PT03M35.00S,2025-02-22T05:12:09.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203897,9.461235216819972,41.64368872549019,1610612758,100,120,2025-02-22T05:13:44Z,5880000,False,42.0,36.0,1,left,Z. LaVine running Layup (12 PTS) (D. Sabonis 9 AST),"[203897, 1627734]",1610612758.0,SAC,running,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,5.54,Made,,,,,,,,,12.0,D. Sabonis,1627734.0,9.0,,,,,,
643,PT03M35.00S,2025-02-22T05:12:19.6Z,4,REGULAR,foul,personal,['1freethrow'],1641764,,,1610612758,100,120,2025-02-22T05:14:44Z,5895000,False,,,0,,B. Podziemski shooting personal FOUL (2 PF) (LaVine 1 FT),"[1641764, 203897]",1610612744.0,GSW,shooting,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202037.0,,,,,2.0,0.0,LaVine,203897.0,,
613,PT03M35.00S,2025-02-22T05:12:29.3Z,4,REGULAR,substitution,out,[],1628370,,,1610612758,100,120,2025-02-22T05:14:44Z,5900000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M35.00S,2025-02-22T05:12:29.3Z,4,REGULAR,substitution,out,[],201942,,,1610612758,100,120,2025-02-22T05:14:44Z,5910000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M35.00S,2025-02-22T05:12:29.3Z,4,REGULAR,substitution,out,[],1627734,,,1610612758,100,120,2025-02-22T05:14:44Z,5920000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT03M35.00S,2025-02-22T05:12:29.3Z,4,REGULAR,substitution,out,[],1631099,,,1610612758,100,120,2025-02-22T05:14:44Z,5930000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT03M35.00S,2025-02-22T05:12:29.3Z,4,REGULAR,substitution,in,[],1642384,,,1610612758,100,120,2025-02-22T05:14:44Z,5960000,False,,,0,,SUB in: I. Crawford,[1642384],1610612758.0,SAC,,,,Crawford,I. Crawford,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT03M35.00S,2025-02-22T05:12:29.3Z,4,REGULAR,substitution,in,[],1628365,,,1610612758,100,120,2025-02-22T05:14:44Z,5970000,False,,,0,,SUB in: M. Fultz,[1628365],1610612758.0,SAC,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT03M35.00S,2025-02-22T05:12:29.3Z,4,REGULAR,substitution,in,[],1630222,,,1610612758,100,120,2025-02-22T05:14:44Z,5980000,False,,,0,,SUB in: M. Jones,[1630222],1610612758.0,SAC,,,,Jones,M. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT03M35.00S,2025-02-22T05:12:29.3Z,4,REGULAR,substitution,in,[],1631222,,,1610612758,100,120,2025-02-22T05:14:44Z,6015000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612758.0,SAC,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT03M35.00S,2025-02-22T05:12:59.3Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",203897,,,1610612758,101,120,2025-02-22T05:16:32Z,6017500,False,,,0,,Z. LaVine Free Throw 1 of 1 (13 PTS),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,,,,,13.0,,,,,,,,,
625,PT03M16.00S,2025-02-22T05:13:29.3Z,4,REGULAR,3pt,Jump Shot,[],201939,65.39093298291722,63.23529411764706,1610612744,101,123,2025-02-22T05:17:15Z,6020000,False,66.0,273.0,1,right,S. Curry 28' 3PT step back (20 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,28.07,Made,,,,,,,,,20.0,,,,,,,,,
626,PT03M02.00S,2025-02-22T05:13:40.2Z,4,REGULAR,turnover,lost ball,[],203897,,,1610612758,101,123,2025-02-22T05:17:37Z,6030000,False,,,0,,Z. LaVine lost ball TURNOVER (5 TO),"[203897, 1641764]",1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.0,Podziemski,1641764.0,,,,,,,,,,,
627,PT03M02.00S,2025-02-22T05:13:40.2Z,4,REGULAR,steal,,[],1641764,,,1610612744,101,123,2025-02-22T05:27:39Z,6040000,False,,,0,,B. Podziemski STEAL (1 STL),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
674,PT02M57.00S,2025-02-22T05:13:56.6Z,4,REGULAR,foul,personal,[],203897,,,1610612744,101,123,2025-02-22T05:18:39Z,6055000,False,,,0,,Z. LaVine take personal FOUL (4 PF),"[203897, 201939]",1610612758.0,SAC,take,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Right,,,,,,,,,,202037.0,,,,,4.0,0.0,Curry,201939.0,,
631,PT02M57.00S,2025-02-22T05:14:13.1Z,4,REGULAR,substitution,out,[],203897,,,1610612744,101,123,2025-02-22T05:14:38Z,6070000,False,,,0,,SUB out: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT02M57.00S,2025-02-22T05:14:13.1Z,4,REGULAR,substitution,out,[],1627780,,,1610612744,101,123,2025-02-22T05:14:38Z,6080000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT02M57.00S,2025-02-22T05:14:13.1Z,4,REGULAR,substitution,out,[],1630541,,,1610612744,101,123,2025-02-22T05:14:38Z,6090000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT02M57.00S,2025-02-22T05:14:13.1Z,4,REGULAR,substitution,out,[],1626172,,,1610612744,101,123,2025-02-22T05:14:38Z,6100000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT02M57.00S,2025-02-22T05:14:13.1Z,4,REGULAR,substitution,out,[],201939,,,1610612744,101,123,2025-02-22T05:14:38Z,6110000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT02M57.00S,2025-02-22T05:14:13.1Z,4,REGULAR,substitution,out,[],1641764,,,1610612744,101,123,2025-02-22T05:14:38Z,6120000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT02M57.00S,2025-02-22T05:14:13.1Z,4,REGULAR,substitution,in,[],1642269,,,1610612744,101,123,2025-02-22T05:14:38Z,6130000,False,,,0,,SUB in: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT02M57.00S,2025-02-22T05:14:13.1Z,4,REGULAR,substitution,in,[],1628995,,,1610612744,101,123,2025-02-22T05:14:38Z,6140000,False,,,0,,SUB in: K. Knox II,[1628995],1610612744.0,GSW,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT02M57.00S,2025-02-22T05:14:13.1Z,4,REGULAR,substitution,in,[],1630311,,,1610612744,101,123,2025-02-22T05:14:38Z,6150000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT02M57.00S,2025-02-22T05:14:13.1Z,4,REGULAR,substitution,in,[],1631218,,,1610612744,101,123,2025-02-22T05:14:38Z,6160000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT02M57.00S,2025-02-22T05:14:13.1Z,4,REGULAR,substitution,in,[],1630611,,,1610612744,101,123,2025-02-22T05:14:38Z,6170000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT02M57.00S,2025-02-22T05:14:13.1Z,4,REGULAR,substitution,in,[],1642366,,,1610612744,101,123,2025-02-22T05:14:38Z,6180000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT02M39.00S,2025-02-22T05:14:48.2Z,4,REGULAR,foul,personal,[],1630222,,,1610612744,101,123,2025-02-22T05:19:23Z,6190000,False,,,0,,M. Jones personal FOUL (1 PF),"[1630222, 1630311]",1610612758.0,SAC,,,,Jones,M. Jones,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,202037.0,,,,,1.0,0.0,Spencer,1630311.0,,
647,PT02M33.00S,2025-02-22T05:15:15.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631218,91.72141918528253,46.365655637254896,1610612744,101,125,2025-02-22T05:19:39Z,6210000,False,-18.0,25.0,1,right,T. Jackson-Davis cutting DUNK (2 PTS) (P. Spencer 1 AST),"[1631218, 1630311]",1610612744.0,GSW,cutting,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,3.12,Made,,,,,,,,,2.0,P. Spencer,1630311.0,1.0,,,,,,
650,PT02M17.00S,2025-02-22T05:15:31.3Z,4,REGULAR,3pt,Jump Shot,[],1631222,28.695795006570307,19.117647058823522,1610612758,101,125,2025-02-22T05:19:59Z,6230000,False,154.0,217.0,1,left,MISS J. LaRavia 26' 3PT,[1631222],1610612758.0,SAC,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,26.65,Missed,,,,,,,,,,,,,,,,,,
651,PT02M14.00S,2025-02-22T05:15:34.3Z,4,REGULAR,rebound,defensive,[],1642366,,,1610612744,101,125,2025-02-22T05:19:59Z,6240000,False,,,0,,Q. Post REBOUND (Off:1 Def:4),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Right Center,,,650.0,5.0,4.0,1.0,,,,,,,,,,,,,,
652,PT01M58.00S,2025-02-22T05:15:48.8Z,4,REGULAR,3pt,Jump Shot,[],1628995,72.19119579500656,81.86274509803921,1610612744,101,128,2025-02-22T05:20:16Z,6250000,False,159.0,209.0,1,right,K. Knox II 26' 3PT  (3 PTS) (G. Santos 3 AST),"[1628995, 1630611]",1610612744.0,GSW,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Right Center,26.27,Made,,,,,,,,,3.0,G. Santos,1630611.0,3.0,,,,,,
654,PT01M50.00S,2025-02-22T05:16:04.5Z,4,REGULAR,turnover,out-of-bounds,[],1628365,,,1610612758,101,128,2025-02-22T05:22:22Z,6270000,False,,,0,,M. Fultz bad pass out-of-bounds TURNOVER (3 TO),[1628365],1610612758.0,SAC,bad pass,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,3.0,,,200832.0,,,,,,,,,,
655,PT01M39.00S,2025-02-22T05:16:22.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628995,89.75032851511169,56.34574142156863,1610612744,101,130,2025-02-22T05:21:04Z,6280000,False,32.0,44.0,1,right,K. Knox II driving Layup (5 PTS) (P. Spencer 2 AST),"[1628995, 1630311]",1610612744.0,GSW,driving,,,Knox II,K. Knox II,,,,,In The Paint (Non-RA),0-8 Center,5.41,Made,,,,,,,,,5.0,P. Spencer,1630311.0,2.0,,,,,,
658,PT01M23.00S,2025-02-22T05:16:43.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642384,8.886333771353483,43.38235294117647,1610612758,103,130,2025-02-22T05:21:26Z,6300000,False,33.0,31.0,1,left,I. Crawford cutting Layup (2 PTS) (M. Fultz 1 AST),"[1642384, 1628365]",1610612758.0,SAC,cutting,,,Crawford,I. Crawford,,,,,In The Paint (Non-RA),0-8 Center,4.53,Made,,,,,,,,,2.0,M. Fultz,1628365.0,1.0,,,,,,
660,PT01M14.00S,2025-02-22T05:16:54.9Z,4,REGULAR,3pt,Jump Shot,[],1630611,91.32720105124835,95.81035539215686,1610612744,103,130,2025-02-22T05:21:50Z,6320000,False,229.0,29.0,1,right,MISS G. Santos 3PT,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Right Corner 3,24+ Right,23.09,Missed,,,,,,,,,,,,,,,,,,
661,PT01M12.00S,2025-02-22T05:16:56.9Z,4,REGULAR,rebound,offensive,[],1628995,,,1610612744,103,130,2025-02-22T05:21:50Z,6330000,False,,,0,,K. Knox II REBOUND (Off:1 Def:0),[1628995],1610612744.0,GSW,,,,Knox II,K. Knox II,,,,,Right Corner 3,24+ Right,,,660.0,1.0,0.0,1.0,,,,,,,,,,,,,,
662,PT01M12.00S,2025-02-22T05:17:02.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628995,90.67017082785809,51.669730392156865,1610612744,103,130,2025-02-22T05:22:03Z,6340000,False,8.0,35.0,1,right,MISS K. Knox II tip Layup,[1628995],1610612744.0,GSW,tip,,,Knox II,K. Knox II,,,,,Restricted Area,0-8 Center,3.62,Missed,,,,,,,,,,,,,,,,,,
663,PT01M11.00S,2025-02-22T05:17:03.5Z,4,REGULAR,rebound,defensive,[],1642384,,,1610612758,103,130,2025-02-22T05:28:05Z,6350000,False,,,0,,I. Crawford REBOUND (Off:0 Def:1),[1642384],1610612758.0,SAC,,,,Crawford,I. Crawford,,,,,Restricted Area,0-8 Center,,,662.0,1.0,1.0,0.0,,,,,,,,,,,,,,
677,PT01M06.00S,2025-02-22T05:17:08.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630222,10.82457293035479,41.666666666666664,1610612758,105,130,2025-02-22T05:23:57Z,6355000,False,42.0,49.0,1,left,M. Jones 6' running Layup (2 PTS),[1630222],1610612758.0,SAC,running,,,Jones,M. Jones,,,,,In The Paint (Non-RA),0-8 Center,6.46,Made,,,,,,,,,2.0,,,,,,,,,
664,PT01M06.00S,2025-02-22T05:17:14.1Z,4,REGULAR,foul,personal,['1freethrow'],1630311,,,1610612758,105,130,2025-02-22T05:24:11Z,6360000,False,,,0,,P. Spencer shooting personal FOUL (1 PF) (Jones 1 FT),"[1630311, 1630222]",1610612744.0,GSW,shooting,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202037.0,,,,,1.0,0.0,Jones,1630222.0,,
666,PT01M06.00S,2025-02-22T05:17:33.0Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1630222,,,1610612758,106,130,2025-02-22T05:24:17Z,6380000,False,,,0,,M. Jones Free Throw 1 of 1 (3 PTS),[1630222],1610612758.0,SAC,,,,Jones,M. Jones,,,,,,,,Made,,,,,,,,,3.0,,,,,,,,,
667,PT00M52.80S,2025-02-22T05:17:48.3Z,4,REGULAR,turnover,lost ball,[],1631218,,,1610612744,106,130,2025-02-22T05:24:44Z,6390000,False,,,0,,T. Jackson-Davis lost ball TURNOVER (1 TO),"[1631218, 1631222]",1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,LaRavia,1631222.0,,,,,,,,,,,
668,PT00M52.80S,2025-02-22T05:17:48.3Z,4,REGULAR,steal,,[],1631222,,,1610612758,106,130,2025-02-22T05:17:51Z,6400000,False,,,0,,J. LaRavia STEAL (2 STL),[1631222],1610612758.0,SAC,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
669,PT00M49.80S,2025-02-22T05:17:54.6Z,4,REGULAR,turnover,out-of-bounds,[],1631222,,,1610612758,106,130,2025-02-22T05:24:58Z,6410000,False,,,0,,J. LaRavia bad pass out-of-bounds TURNOVER (2 TO),[1631222],1610612758.0,SAC,bad pass,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,,,,,,,2.0,,,,,,,,,,,,,
670,PT00M42.10S,2025-02-22T05:18:06.2Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630311,88.69908015768725,59.24862132352941,1610612744,106,130,2025-02-22T05:25:27Z,6420000,False,46.0,54.0,1,right,MISS P. Spencer 7' driving bank Hook,[1630311],1610612744.0,GSW,driving bank,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),0-8 Center,7.08,Missed,,,,,,,,,,,,,,,,,,
671,PT00M39.80S,2025-02-22T05:18:08.5Z,4,REGULAR,rebound,offensive,[],1631218,,,1610612744,106,130,2025-02-22T05:25:27Z,6430000,False,,,0,,T. Jackson-Davis REBOUND (Off:1 Def:0),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,,,670.0,1.0,0.0,1.0,,,,,,,,,,,,,,
672,PT00M38.80S,2025-02-22T05:18:11.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1631218,91.32720105124835,50.09957107843137,1610612744,106,132,2025-02-22T05:25:36Z,6440000,False,0.0,29.0,1,right,T. Jackson-Davis tip Layup (4 PTS),[1631218],1610612744.0,GSW,tip,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,2.9,Made,,,,,,,,,4.0,,,,,,,,,
673,PT00M22.20S,2025-02-22T05:18:28.5Z,4,REGULAR,2pt,Jump Shot,[],1628365,21.00238173455979,44.63082107843137,1610612758,108,132,2025-02-22T05:25:56Z,6450000,False,27.0,145.0,1,left,M. Fultz 14' pullup Jump Shot (8 PTS) (M. Jones 1 AST),"[1628365, 1630222]",1610612758.0,SAC,pullup,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Center,14.74,Made,,,,,,,,,8.0,M. Jones,1630222.0,1.0,,,,,,
676,PT00M00.00S,2025-02-22T05:19:17.5Z,4,REGULAR,period,end,[],0,,,1610612744,108,132,2025-02-22T05:19:17Z,6460000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M00.00S,2025-02-22T05:26:41.9Z,4,REGULAR,game,end,[],0,,,0,108,132,2025-02-22T05:26:41Z,6470000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
