actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
429,PT06M56.00S,2024-12-20T04:37:39.7Z,3,REGULAR,3pt,Jump Shot,[],1630559,4.155716162943495,97.79411764705883,1610612747,68,68,2024-12-20T04:37:47Z,4200000,False,-239.0,-13.0,1,left,MISS A. Reaves 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Left Corner 3,24+ Left,23.94,Missed,,,,,,,,,,,,,,,,,,
430,PT06M51.00S,2024-12-20T04:37:44.7Z,3,REGULAR,rebound,defensive,[],1628370,,,1610612758,68,68,2024-12-20T04:37:47Z,4210000,False,,,0,,M. Monk REBOUND (Off:0 Def:2),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,429.0,2.0,2.0,0.0
431,PT06M49.00S,2024-12-20T04:37:46.8Z,3,REGULAR,turnover,bad pass,[],1628370,,,1610612758,68,68,2024-12-20T04:37:58Z,4220000,False,,,0,,M. Monk bad pass TURNOVER (3 TO),"[1628370, 1631108]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,,,,3.0,Christie,1631108.0,,,,,,,,,,,
432,PT06M49.00S,2024-12-20T04:37:46.8Z,3,REGULAR,steal,,[],1631108,,,1610612747,68,68,2024-12-20T04:37:49Z,4230000,False,,,0,,M. Christie STEAL (1 STL),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
434,PT06M47.00S,2024-12-20T04:37:51.8Z,3,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612747,68,68,2024-12-20T04:38:05Z,4250000,False,,,0,,D. Fox shooting personal FOUL (5 PF) (Christie 2 FT),"[1628368, 1631108]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,204058.0,5.0,0.0,Christie,1631108.0,,,,,,
436,PT06M47.00S,2024-12-20T04:38:14.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,68,68,2024-12-20T04:38:14Z,4270000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT06M47.00S,2024-12-20T04:40:20.8Z,3,REGULAR,substitution,out,[],1628368,,,1610612747,68,68,2024-12-20T04:40:48Z,4280000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT06M47.00S,2024-12-20T04:40:20.8Z,3,REGULAR,substitution,in,[],1631165,,,1610612747,68,68,2024-12-20T04:40:48Z,4290000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT06M47.00S,2024-12-20T04:41:04.3Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631108,,,1610612747,68,69,2024-12-20T04:41:26Z,4300000,False,,,0,,M. Christie Free Throw 1 of 2 (7 PTS),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
440,PT06M47.00S,2024-12-20T04:41:04.3Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1631108,,,1610612747,68,70,2024-12-20T04:41:26Z,4310000,False,,,0,,M. Christie Free Throw 2 of 2 (8 PTS),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
441,PT06M35.00S,2024-12-20T04:41:34.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627734,89.43823915900131,50.49019607843137,1610612758,70,70,2024-12-20T04:41:40Z,4320000,False,2.0,47.0,1,right,D. Sabonis cutting DUNK (14 PTS) (M. Monk 2 AST),"[1627734, 1628370]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,4.69,Made,14.0,M. Monk,1628370.0,2.0,,,,,,,,,,,,,,
443,PT06M19.00S,2024-12-20T04:41:50.0Z,3,REGULAR,3pt,Jump Shot,[],1630559,32.933639947437584,22.54901960784314,1610612747,70,70,2024-12-20T04:41:55Z,4340000,False,137.0,257.0,1,left,MISS A. Reaves 29' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,29.15,Missed,,,,,,,,,,,,,,,,,,
444,PT06M15.00S,2024-12-20T04:41:54.0Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,70,70,2024-12-20T04:41:55Z,4350000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:9),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,443.0,10.0,9.0,1.0
445,PT05M55.00S,2024-12-20T04:42:14.6Z,3,REGULAR,2pt,Jump Shot,[],201942,81.15965834428384,20.588235294117645,1610612758,70,70,2024-12-20T04:42:19Z,4360000,False,-147.0,125.0,1,right,MISS D. DeRozan 19' Jump Shot,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,19.28,Missed,,,,,,,,,,,,,,,,,,
446,PT05M52.00S,2024-12-20T04:42:17.6Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,70,70,2024-12-20T04:42:19Z,4370000,False,,,0,,A. Davis REBOUND (Off:4 Def:9),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,445.0,13.0,9.0,4.0
448,PT05M48.00S,2024-12-20T04:42:28.7Z,3,REGULAR,foul,personal,['2freethrow'],201942,,,1610612747,70,70,2024-12-20T04:42:37Z,4390000,False,,,0,,D. DeRozan shooting personal FOUL (3 PF) (Hachimura 2 FT),"[201942, 1629060]",1610612758.0,SAC,shooting,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1662.0,3.0,0.0,Hachimura,1629060.0,,,,,,
450,PT05M48.00S,2024-12-20T04:42:56.9Z,3,REGULAR,freethrow,1 of 2,[],1629060,,,1610612747,70,71,2024-12-20T04:42:56Z,4410000,False,,,0,,R. Hachimura Free Throw 1 of 2 (7 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
451,PT05M48.00S,2024-12-20T04:42:58.3Z,3,REGULAR,substitution,out,[],1631099,,,1610612747,70,71,2024-12-20T04:43:11Z,4420000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT05M48.00S,2024-12-20T04:42:58.3Z,3,REGULAR,substitution,out,[],2544,,,1610612747,70,71,2024-12-20T04:43:11Z,4430000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT05M48.00S,2024-12-20T04:42:58.3Z,3,REGULAR,substitution,in,[],1628989,,,1610612747,70,71,2024-12-20T04:43:11Z,4440000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT05M48.00S,2024-12-20T04:42:58.3Z,3,REGULAR,substitution,in,[],1626156,,,1610612747,70,71,2024-12-20T04:43:11Z,4450000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT05M48.00S,2024-12-20T04:43:20.0Z,3,REGULAR,freethrow,2 of 2,[],1629060,,,1610612747,70,72,2024-12-20T04:43:20Z,4460000,False,,,0,,R. Hachimura Free Throw 2 of 2 (8 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
456,PT05M39.00S,2024-12-20T04:43:34.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627734,86.67871222076215,48.28431372549019,1610612758,72,72,2024-12-20T04:43:41Z,4470000,False,-9.0,73.0,1,right,D. Sabonis 7' cutting DUNK (16 PTS) (M. Monk 3 AST),"[1627734, 1628370]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,7.32,Made,16.0,M. Monk,1628370.0,3.0,,,,,,,,,,,,,,
458,PT05M15.00S,2024-12-20T04:43:58.3Z,3,REGULAR,2pt,Jump Shot,[],203076,22.946780551905388,73.77450980392157,1610612747,72,74,2024-12-20T04:44:03Z,4490000,False,-119.0,163.0,1,left,A. Davis 20' pullup Jump Shot (13 PTS),[203076],1610612747.0,LAL,pullup,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,20.19,Made,13.0,,,,,,,,,,,,,,,,,
459,PT04M59.00S,2024-12-20T04:44:13.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,90.88370565045992,46.568627450980394,1610612758,74,74,2024-12-20T04:44:20Z,4500000,False,-17.0,33.0,1,right,D. Sabonis Layup (18 PTS) (M. Monk 4 AST),"[1627734, 1628370]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.74,Made,18.0,M. Monk,1628370.0,4.0,,,,,,,,,,,,,,
461,PT04M47.00S,2024-12-20T04:44:26.2Z,3,REGULAR,3pt,Jump Shot,[],1626156,32.933639947437584,52.20588235294118,1610612747,74,77,2024-12-20T04:44:47Z,4520000,False,-11.0,257.0,1,left,D. Russell 25' 3PT pullup (10 PTS) (A. Davis 3 AST),"[1626156, 203076]",1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,25.73,Made,10.0,A. Davis,203076.0,3.0,,,,,,,,,,,,,,
463,PT04M36.00S,2024-12-20T04:44:38.9Z,3,REGULAR,turnover,out-of-bounds,[],1628370,,,1610612758,74,77,2024-12-20T04:44:47Z,4540000,False,,,0,,M. Monk lost ball out-of-bounds TURNOVER (4 TO),[1628370],1610612758.0,SAC,lost ball,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,4.0,,,1662.0,,,,,,,,,,
464,PT04M36.00S,2024-12-20T04:44:50.3Z,3,REGULAR,substitution,out,[],1629060,,,1610612747,74,77,2024-12-20T04:44:56Z,4550000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT04M36.00S,2024-12-20T04:44:50.3Z,3,REGULAR,substitution,in,[],1629216,,,1610612747,74,77,2024-12-20T04:44:56Z,4560000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT04M27.00S,2024-12-20T04:45:05.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631165,,,1610612747,74,77,2024-12-20T04:45:12Z,4570000,False,,,0,,K. Ellis shooting personal FOUL (1 PF) (Reaves 2 FT),"[1631165, 1630559]",1610612758.0,SAC,shooting,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,,,,,,,,204058.0,1.0,0.0,Reaves,1630559.0,,,,,,
468,PT04M27.00S,2024-12-20T04:45:32.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630559,,,1610612747,74,77,2024-12-20T04:45:32Z,4590000,False,,,0,,MISS A. Reaves Free Throw 1 of 2,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
469,PT04M27.00S,2024-12-20T04:45:32.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,74,77,2024-12-20T04:45:32Z,4600000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.0,,,
470,PT04M27.00S,2024-12-20T04:45:49.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630559,,,1610612747,74,78,2024-12-20T04:45:49Z,4610000,False,,,0,,A. Reaves Free Throw 2 of 2 (15 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
471,PT04M18.00S,2024-12-20T04:46:05.0Z,3,REGULAR,foul,personal,[],1626156,,,1610612758,74,78,2024-12-20T04:46:59Z,4620000,False,,,0,,D. Russell personal FOUL (2 PF),"[1626156, 201942]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,204058.0,2.0,0.0,DeRozan,201942.0,,,,,,
473,PT04M10.00S,2024-12-20T04:46:29.2Z,3,REGULAR,2pt,Jump Shot,[],201942,92.06636005256242,16.911764705882355,1610612758,76,78,2024-12-20T04:46:33Z,4640000,False,-165.0,22.0,1,right,D. DeRozan 16' turnaround Jump Shot (10 PTS) (D. Sabonis 5 AST),"[201942, 1627734]",1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left,16.69,Made,10.0,D. Sabonis,1627734.0,5.0,,,,,,,,,,,,,,
475,PT03M56.00S,2024-12-20T04:46:43.1Z,3,REGULAR,2pt,Jump Shot,[],203076,21.23850197109067,47.794117647058826,1610612747,76,78,2024-12-20T04:46:49Z,4660000,False,11.0,147.0,1,left,MISS A. Davis 14' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Center,14.75,Missed,,,,,,,,,,,,,,,,,,
476,PT03M51.00S,2024-12-20T04:46:48.4Z,3,REGULAR,rebound,offensive,[],1629216,,,1610612747,76,78,2024-12-20T04:46:48Z,4670000,False,,,0,,G. Vincent REBOUND (Off:2 Def:2),[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,475.0,4.0,2.0,2.0
477,PT03M48.00S,2024-12-20T04:46:51.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630559,10.988830486202366,42.15686274509804,1610612747,76,80,2024-12-20T04:47:25Z,4680000,False,39.0,51.0,1,left,A. Reaves 6' driving floating Jump Shot (17 PTS) (G. Vincent 3 AST),"[1630559, 1629216]",1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,6.42,Made,17.0,G. Vincent,1629216.0,3.0,,,,,,,,,,,,,,
479,PT03M48.00S,2024-12-20T04:47:09.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,76,80,2024-12-20T04:47:09Z,4700000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT03M48.00S,2024-12-20T04:48:48.7Z,3,REGULAR,substitution,out,[],1631108,,,1610612758,76,80,2024-12-20T04:49:42Z,4710000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT03M48.00S,2024-12-20T04:48:48.7Z,3,REGULAR,substitution,in,[],1642261,,,1610612758,76,80,2024-12-20T04:49:42Z,4720000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT03M24.00S,2024-12-20T04:50:19.1Z,3,REGULAR,3pt,Jump Shot,[],1628989,71.69842312746385,84.31372549019608,1610612758,76,80,2024-12-20T04:50:25Z,4730000,False,172.0,214.0,1,right,MISS K. Huerter 27' step back 3PT,[1628989],1610612758.0,SAC,step back,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,27.39,Missed,,,,,,,,,,,,,,,,,,
483,PT03M19.00S,2024-12-20T04:50:24.1Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612747,76,80,2024-12-20T04:50:25Z,4740000,False,,,0,,D. Russell REBOUND (Off:1 Def:3),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,482.0,4.0,3.0,1.0
484,PT02M59.00S,2024-12-20T04:50:43.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,9.806176084099869,53.18627450980392,1610612747,76,80,2024-12-20T04:51:38Z,4750000,False,-16.0,40.0,1,left,MISS A. Reaves driving floating Shot - blocked,"[1630559, 1627734]",1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,4.28,Missed,,,,,,,,,,,,,Sabonis,1627734.0,,,,
485,PT02M59.00S,2024-12-20T04:50:43.1Z,3,REGULAR,block,,[],1627734,,,1610612747,76,80,2024-12-20T04:50:49Z,4760000,False,,,0,,D. Sabonis BLOCK (2 BLK),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
486,PT02M53.00S,2024-12-20T04:50:49.1Z,3,REGULAR,rebound,offensive,[],203076,,,1610612747,76,80,2024-12-20T04:50:54Z,4770000,False,,,0,,A. Davis REBOUND (Off:5 Def:9),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,484.0,14.0,9.0,5.0
487,PT02M51.00S,2024-12-20T04:50:52.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,6.915243101182654,51.71568627450981,1610612747,76,80,2024-12-20T04:51:44Z,4780000,False,-9.0,13.0,1,left,MISS A. Davis tip Layup,[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.52,Missed,,,,,,,,,,,,,,,,,,
488,PT02M51.00S,2024-12-20T04:50:52.2Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612758,76,80,2024-12-20T04:51:06Z,4790000,False,,,0,,K. Huerter REBOUND (Off:0 Def:3),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,487.0,3.0,3.0,0.0
489,PT02M42.00S,2024-12-20T04:51:00.8Z,3,REGULAR,2pt,Jump Shot,[],201942,91.67214191852825,10.049019607843137,1610612758,76,80,2024-12-20T04:52:10Z,4800000,False,-200.0,26.0,1,right,MISS D. DeRozan 20' turnaround Shot,[201942],1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left,20.15,Missed,,,,,,,,,,,,,,,,,,
490,PT02M39.00S,2024-12-20T04:51:03.8Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,76,80,2024-12-20T04:51:09Z,4810000,False,,,0,,A. Davis REBOUND (Off:5 Def:10),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,489.0,15.0,10.0,5.0
491,PT02M33.00S,2024-12-20T04:51:09.8Z,3,REGULAR,2pt,Jump Shot,[],1642261,22.552562417871222,56.61764705882353,1610612747,76,80,2024-12-20T04:51:13Z,4820000,False,-33.0,159.0,1,left,MISS D. Knecht 16' pullup Shot,[1642261],1610612747.0,LAL,pullup,,,Knecht,D. Knecht,,,,,Mid-Range,16-24 Center,16.29,Missed,,,,,,,,,,,,,,,,,,
492,PT02M30.00S,2024-12-20T04:51:12.8Z,3,REGULAR,rebound,defensive,[],1631165,,,1610612758,76,80,2024-12-20T04:51:13Z,4830000,False,,,0,,K. Ellis REBOUND (Off:0 Def:3),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,491.0,3.0,3.0,0.0
493,PT02M16.00S,2024-12-20T04:51:28.0Z,3,REGULAR,foul,personal,['2freethrow'],1629216,,,1610612758,76,80,2024-12-20T04:51:36Z,4840000,False,,,0,,G. Vincent shooting personal FOUL (3 PF) (Huerter 2 FT),"[1629216, 1628989]",1610612747.0,LAL,shooting,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1662.0,3.0,0.0,Huerter,1628989.0,,,,,,
495,PT02M16.00S,2024-12-20T04:52:03.3Z,3,REGULAR,freethrow,1 of 2,[],1628989,,,1610612758,76,80,2024-12-20T04:52:03Z,4860000,False,,,0,,MISS K. Huerter Free Throw 1 of 2,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
496,PT02M16.00S,2024-12-20T04:52:03.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,76,80,2024-12-20T04:52:03Z,4870000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.0,,,
497,PT02M16.00S,2024-12-20T04:52:06.1Z,3,REGULAR,substitution,out,[],201942,,,1610612758,76,80,2024-12-20T04:52:26Z,4880000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT02M16.00S,2024-12-20T04:52:06.1Z,3,REGULAR,substitution,out,[],203076,,,1610612758,76,80,2024-12-20T04:52:26Z,4890000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT02M16.00S,2024-12-20T04:52:06.1Z,3,REGULAR,substitution,out,[],1630559,,,1610612758,76,80,2024-12-20T04:52:26Z,4900000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT02M16.00S,2024-12-20T04:52:06.1Z,3,REGULAR,substitution,in,[],1631099,,,1610612758,76,80,2024-12-20T04:52:26Z,4910000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT02M16.00S,2024-12-20T04:52:06.1Z,3,REGULAR,substitution,in,[],1629060,,,1610612758,76,80,2024-12-20T04:52:26Z,4920000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT02M16.00S,2024-12-20T04:52:06.1Z,3,REGULAR,substitution,in,[],2544,,,1610612758,76,80,2024-12-20T04:52:26Z,4930000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT02M16.00S,2024-12-20T04:52:31.8Z,3,REGULAR,freethrow,2 of 2,[],1628989,,,1610612758,77,80,2024-12-20T04:52:31Z,4940000,False,,,0,,K. Huerter Free Throw 2 of 2 (7 PTS),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
504,PT02M00.00S,2024-12-20T04:52:50.3Z,3,REGULAR,3pt,Jump Shot,[],1626156,31.956307490144546,55.415134803921575,1610612747,77,80,2024-12-20T04:55:38Z,4950000,False,-27.0,248.0,1,left,MISS D. Russell 24' 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,24.94,Missed,,,,,,,,,,,,,,,,,,
505,PT01M56.00S,2024-12-20T04:52:54.3Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,77,80,2024-12-20T04:53:00Z,4960000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:10),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,504.0,11.0,10.0,1.0
506,PT01M54.00S,2024-12-20T04:52:56.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631165,88.91261498028909,50.245098039215684,1610612758,77,80,2024-12-20T04:53:15Z,4970000,False,1.0,52.0,1,right,MISS K. Ellis running Layup - blocked,"[1631165, 2544]",1610612758.0,SAC,running,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,5.17,Missed,,,,,,,,,,,,,James,2544.0,,,,
507,PT01M54.00S,2024-12-20T04:52:56.3Z,3,REGULAR,block,,[],2544,,,1610612758,77,80,2024-12-20T04:53:48Z,4980000,False,,,0,,L. James BLOCK (1 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
508,PT01M54.00S,2024-12-20T04:52:56.3Z,3,REGULAR,rebound,defensive,[],1629216,,,1610612747,77,80,2024-12-20T04:53:15Z,4990000,False,,,0,,G. Vincent REBOUND (Off:2 Def:3),[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,506.0,5.0,3.0,2.0
509,PT01M43.00S,2024-12-20T04:53:07.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,9.674770039421814,50.73529411764706,1610612747,77,82,2024-12-20T04:55:57Z,5000000,False,-4.0,38.0,1,left,L. James running reverse Layup (15 PTS),[2544],1610612747.0,LAL,running reverse,,,James,L. James,,,,,Restricted Area,0-8 Center,3.86,Made,15.0,,,,,,,,,,,,,,,,,
512,PT01M42.00S,2024-12-20T04:53:19.4Z,3,REGULAR,foul,offensive,['inpenalty'],1628370,,,1610612758,77,82,2024-12-20T04:53:42Z,5030000,False,,,0,,M. Monk charge offensive FOUL (3 PF),"[1628370, 1629216]",1610612758.0,SAC,charge,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,,,,,204058.0,3.0,0.0,Vincent,1629216.0,,,,,,
514,PT01M42.00S,2024-12-20T04:53:19.4Z,3,REGULAR,turnover,offensive foul,[],1628370,,,1610612758,77,82,2024-12-20T04:53:19Z,5050000,False,,,0,,M. Monk offensive foul TURNOVER (5 TO),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,,5.0,,,204058.0,,,,,,,,,,
515,PT01M26.00S,2024-12-20T04:53:46.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1626156,20.581471747700395,15.686274509803921,1610612747,77,84,2024-12-20T04:56:32Z,5060000,False,172.0,141.0,1,left,D. Russell 22' step back Jump Shot (12 PTS),[1626156],1610612747.0,LAL,step back,,,Russell,D. Russell,,,,,Mid-Range,16-24 Right Center,22.21,Made,12.0,,,,,,,,,,,,,,,,,
